firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
42198,1.1228875935,0.1760262937,-32.54670968,0.1021877492,2.5973460091,1.5990428932,0.0453975676,0.1824123416,0.0509991674,0.0322601233,10.0,0.0199702129,-0.008130081,0.0481841468,0.0075944662,0.0063153476,0.0473717908,0.1178797561,0.0942504512,0.5371662089,0.0,0.9458203244,0.3422615554,38.544774194,14.106630147,0.1308109104,0.0,0.0,0.0,0.0,0.0,0.4562915358,5.0,-0.007890096,-0.053138353,-252.064575,2.9578279716,0.591815382,-552.5535912,0.0095336956,11.506605536,2.8733155e-06,0.0067706726,0.0208058494,0.0406288642,0.0108056407,0.2903780978,0.0,0.0029762383,0.2587537092,0.0140639264,2.0,10.802225125,0.4345442957,0.0,0.0178571437,0.0136133898,0.0184595501,0.6710786547,1.1682309934,7.8171056e-08,5.2867123e-08,0.1722668766,0.0296758768,-2.027015322,0.0224650695,-0.09453769,0.4581172065,-0.0067114093959731,0.0422535211267605,0.0962962962962963,0.0724637681159421,0.15625,0.2131147540983606,0.2333333333333334,0.2649572649572649,0.2333333333333334,0.2436974789915966,0.2649572649572649,0.3577981651376147,0.2869565217391303,0.2982456140350877,0.3214285714285714,0.3577981651376147,0.3214285714285714,0.2758620689655173,0.2758620689655173,0.2333333333333334,0.3454545454545454,0.4095238095238096,0.4230769230769231,0.4509803921568627,0.4095238095238096,0.5257731958762886,0.5913978494623655,0.5913978494623655,0.7619047619047619,0.7011494252873562,0.6444444444444444,0.6263736263736264,0.7619047619047619,0.8048780487804879,0.8271604938271604,0.8500000000000001,0.7209302325581395,0.7209302325581395,0.7831325301204819,0.7411764705882353,0.7011494252873562,0.6629213483146068,0.8500000000000001,0.8974358974358974,0.8734177215189873,0.8734177215189873,0.8974358974358974,1.084507042253521
23085,0.8174965572,0.1456890965,-12.30055694,0.1036646278,1.6159698653,1.1853175391,0.0600305411,0.1624072942,0.0404875026,0.0527125417,10.0,-0.004660933,0.0287023637,0.1577621118,-0.030241624,0.2859778041,0.0340829111,0.1203083117,0.0962702209,0.532108761,0.0,1.2140565223,0.9334085019,21.231542109,10.952073142,0.1424177732,0.0,0.0,0.0,0.0,0.0,0.4133408836,5.0,-0.006077772,-0.016305908,-252.3699661,3.1007091378,-0.623488341,306.03290881,0.0095336956,13.837771925,0.0020732494,0.0090312015,0.0222755098,0.0426568263,0.0212618024,0.3959007452,0.0,0.0,-0.364016736,-0.005290704,5.0,12.860141103,0.3051833102,0.0,0.0180995483,0.0120540052,0.0171872872,0.6283302218,0.947022192,6.5960842e-09,6.7532522e-08,0.3524738528,0.1242378169,0.3908079657,0.0221838016,-0.171169903,0.4581172065,0.0441988950276244,0.05,0.0677966101694915,0.1524390243902438,0.26,0.3125,0.26,0.26,0.3309859154929577,0.2857142857142858,0.2684563758389262,0.3309859154929577,0.1812499999999999,0.1812499999999999,0.2857142857142858,0.2434210526315789,0.26,0.3216783216783216,0.1317365269461077,0.1886792452830188,0.26,0.1812499999999999,0.26,0.3125,0.277027027027027,0.3125,0.4104477611940298,0.3500000000000001,0.4881889763779528,0.5,0.3695652173913044,0.4210526315789473,0.4765625,0.5,0.5365853658536586,0.575,0.4765625,0.588235294117647,0.7027027027027026,0.6016949152542372,0.6434782608695653,0.6434782608695653,0.7830188679245282,0.766355140186916,0.766355140186916,0.6875,0.6578947368421053,0.6578947368421053
25013,0.7210063968,0.0970469681,-0.93000823,0.046661409,0.6578053803,1.0264956844,0.0501376491,0.5422119796,0.0041377126,0.0692602154,10.0,-0.025717192,-0.028571429,0.0363837636,0.0134511715,0.0115846724,0.0638974134,0.0144740135,0.0382492114,0.5843718621,0.0,1.3856309487,1.0767577525,3.0852658436,6.3665047554,0.2026329375,0.0,0.0,1.0,0.0,1.0,0.941876183,3.0,-0.070091095,-0.153518487,0.1503426648,-3.701053933,-0.262346778,1237.9046847,0.0362474485,14.7052766,-8.3424e-05,0.0150565118,0.028853535,0.0074477524,0.2413012393,0.0339195944,0.0,9.44444e-05,2.130584824,0.0132890362,7.0,13.846382333,0.6013998423,0.0,0.0296495948,0.0185590962,0.0248856808,0.528914069,2.1971318781,2.2341806e-09,2.5025714e-08,0.6855624905,0.4699959283,0.4696151824,0.0279995244,0.1768288824,0.2978315734,-0.043189368770764,-0.043189368770764,0.0105263157894737,-0.043189368770764,0.0212765957446807,-0.0709677419354838,-0.0335570469798657,-0.0367892976588628,0.0176678445229681,-0.0068965517241379,-0.0170648464163822,-0.0335570469798657,-0.0914826498422712,-0.1246200607902735,-0.1529411764705882,-0.1479289940828402,-0.1864406779661016,-0.1932773109243697,-0.1999999999999999,-0.2087912087912088,-0.1454005934718101,-0.217391304347826,-0.1165644171779141,-0.0857142857142857,-0.1219512195121951,-0.0170648464163822,0.032258064516129,0.0212765957446807,0.1474103585657371,0.225531914893617,0.2307692307692308,0.1755102040816327,0.2151898734177215,0.3150684931506848,0.1707317073170731,0.2857142857142858,0.3031674208144796,0.3846153846153846,0.2857142857142858,0.180327868852459,0.125,0.0510948905109489,-0.0588235294117647,-0.0828025477707006,0.0034843205574912,-0.0739549839228296,-0.1165644171779141,-0.1111111111111111
49568,1.7717317897,0.1169319826,-11.51947705,0.0,4.7830197781,6.0133140376,-0.097070863,0.268513104,0.0,-0.159044646,10.0,-0.020672701,0.0,-0.232224686,-0.009378454,0.0580912653,0.2268637532,-0.024772739,0.1271789836,0.5533316456,0.0,1.2075094162,0.988700565,16.629669157,2.2520595462,0.100398054,0.0,0.0,0.0,1.0,0.0,0.8978639823,5.0,-0.023828056,-0.265440317,1.3182894517,-0.582274759,-0.43064964,-350.3857075,0.207869402,7.8598956637,-0.053747615,0.0745040577,0.2018594672,-0.264833575,0.0284060069,0.1115499355,1.0,0.0908104197,0.8529411765,0.0,0.0,3.4339872045,0.011577424,0.0,0.0333333351,0.0244577195,0.0544354839,0.4097365287,0.1219865746,5.97372e-05,13.363637738,0.4599219511,0.2115282011,0.9533874278,0.0766681234,-0.499999997,0.1790831438,-0.0588235294117647,-0.1999999999999999,-0.3333333333333333,-0.3043478260869565,0.0,0.0666666666666666,0.0666666666666666,0.0,-0.1578947368421053,-0.3333333333333333,-0.4285714285714286,-0.3043478260869565,-0.36,-0.4285714285714286,-0.4074074074074074,-0.4482758620689655,-0.5151515151515151,-0.4666666666666667,-0.5,-0.4666666666666667,-0.4074074074074074,-0.5,-0.5555555555555556,-0.2727272727272727,-0.2727272727272727,-0.2727272727272727,-0.2380952380952381,-0.2727272727272727,-0.3043478260869565,-0.2727272727272727,-0.36,-0.5,-0.5151515151515151,-0.36,-0.3333333333333333,-0.3846153846153846,-0.4285714285714286,-0.4482758620689655,-0.4838709677419355,-0.4482758620689655,-0.5294117647058824,-0.627906976744186,-0.6097560975609756,-0.6444444444444444,-0.627906976744186,-0.6734693877551021,-0.6923076923076923,-0.7142857142857143
61030,0.8116827083,0.1603717225,-5.248792271,0.0404912048,0.4058413541,1.9950879522,0.047037333,0.5433268638,-0.020926756,0.1318030359,9.0,-0.081762409,0.0,0.1605529385,-0.013306996,0.0318800357,0.1176185866,0.0090192944,0.0092439749,0.5546485661,0.0,2.1155358899,1.5693215339,72.599033816,5.2126257371,0.5883987496,0.0,0.0,0.0,0.0,1.0,0.7847474414,4.0,-0.013394243,-0.059146807,-0.23163684,-0.968635968,0.2949469521,-107.8928882,0.0261787142,8.9537935285,0.0029683754,0.035566223,0.0507788162,0.057484235,0.0225711482,0.004769695,1.0,0.0167275141,5.2004310345,0.1314516477,7.0,7.5924291623,0.2580152672,0.0,0.0212765951,0.0092228178,0.0076161463,1.0582233308,1.6143046116,1.0773296e-06,3.8181818761,0.6888458318,0.47450858,-0.208112779,0.0372893077,-0.131875845,0.1142438642,0.0222222222222221,-0.0416666666666666,-0.0707070707070707,-0.0612244897959183,0.0454545454545454,-0.0416666666666666,0.0,-0.1153846153846154,0.0222222222222221,0.0823529411764705,0.0454545454545454,0.108433734939759,0.069767441860465,0.069767441860465,0.0222222222222221,0.0952380952380953,0.0337078651685394,0.108433734939759,0.069767441860465,0.1794871794871795,0.0454545454545454,0.1219512195121952,0.069767441860465,-0.010752688172043,0.069767441860465,0.3529411764705883,0.3529411764705883,0.4838709677419355,0.4603174603174602,0.3529411764705883,0.3333333333333332,0.2432432432432432,0.295774647887324,0.4153846153846154,0.5333333333333334,0.393939393939394,0.4375,0.393939393939394,0.4153846153846154,0.3333333333333332,0.3333333333333332,0.2777777777777777,0.3142857142857143,0.1645569620253164,0.4838709677419355,0.5593220338983051,0.3529411764705883,0.3731343283582089
49007,1.4643225668,-0.047193505,-6.21503187,0.0205595468,1.0239277301,4.6167085256,-0.371501072,0.5271554183,-0.001894657,-0.525051476,10.0,0.23676439,0.1363636364,-0.138843696,0.085804857,0.0269629996,0.2370540852,0.4449046874,-0.148761827,0.5189635108,0.0,1.7404744117,0.9839163023,20.992209632,4.2483875591,0.0207685337,0.0,0.0,0.0,0.0,0.0,1.2037213092,3.0,-6.193874264,0.0322553631,0.8054182123,-0.33072218,0.4514172483,-50.59920508,0.1883546608,9.7670447831,-0.055599863,0.0210855394,0.032050958,-0.041819987,0.0883853401,0.0699162101,3.0,0.0933746082,0.2585034014,-0.089461349,2.0,10.165111158,1.082482646,0.0,0.0566037744,0.020962571,0.03240125,0.6425987733,2.3009493578,2.9642555e-07,3.1748178e-08,2.0879409441,4.3594973862,0.0335184487,0.1192375579,0.2820186255,0.2339946182,0.0263157894736842,-0.2040816326530612,-0.3035714285714286,-0.1333333333333333,-0.2641509433962264,-0.3035714285714286,-0.1333333333333333,0.0263157894736842,-0.3035714285714286,-0.3035714285714286,-0.61,-0.675,-0.685483870967742,-0.688,-0.74,-0.743421052631579,-0.7880434782608696,-0.8289473684210527,-0.8088235294117647,-0.7880434782608696,-0.7515923566878981,-0.7771428571428571,-0.7450980392156863,-0.6388888888888888,-0.3275862068965517,0.2580645161290322,0.1818181818181818,0.2580645161290322,0.3928571428571428,0.3448275862068966,0.21875,0.1470588235294117,0.21875,-0.1136363636363636,0.3448275862068966,0.1818181818181818,0.0263157894736842,-0.0714285714285714,0.0,-0.0714285714285714,-0.2777777777777778,-0.3035714285714286,-0.2777777777777778,-0.417910447761194,-0.2909090909090909,-0.0714285714285714,-0.1521739130434782,-0.1875
45671,0.8573991799,0.0580048645,-3.51100435,0.0138116202,0.4171217678,1.9646635737,-0.033707278,0.4410813516,-0.031878495,-0.064255564,10.0,0.0178604665,-0.084096586,0.2213757054,0.1629318813,0.1123076731,0.2066318197,0.0222200645,-0.018112795,0.5882354357,0.0,3.1292387798,1.7133594223,29.25273194,4.3828470963,0.2499814478,0.0,0.0,1.0,0.0,0.0,0.6521677817,6.0,-0.014448425,-0.216605857,0.3333206727,-1.621290051,0.0250683685,-32.02741416,0.0422630468,12.639347454,0.0018129037,0.0156053648,0.0231311102,0.058111666,0.0235013345,-0.008032214,1.0,0.0,0.1724144243,-0.009763221,2.0,11.803536058,0.59430126,0.0,0.0505050495,0.0215646086,0.029979006,0.6085021405,2.20143914,1.4134997e-08,2.5116832e-08,1.7846893541,3.1851160908,0.0454826381,0.0492657075,-0.578342936,0.0602023606,0.0759493670886075,0.1971830985915492,0.2142857142857142,0.1971830985915492,0.3076923076923077,0.2142857142857142,0.1038961038961039,-0.0449438202247191,0.0,-0.1414141414141414,-0.2201834862385321,-0.2916666666666666,-0.3511450381679389,-0.2672413793103448,-0.3410852713178295,-0.4217687074829932,-0.4256756756756756,-0.4910179640718562,-0.4217687074829932,-0.3609022556390977,-0.3656716417910447,-0.4295302013422819,-0.4295302013422819,-0.3359375,-0.2796610169491526,-0.2410714285714286,-0.247787610619469,-0.2857142857142857,-0.1584158415841584,-0.1145833333333333,-0.2672413793103448,-0.3971631205673759,-0.4295302013422819,-0.543010752688172,-0.5990566037735849,-0.6064814814814814,-0.6398305084745763,-0.6558704453441295,-0.6205357142857143,-0.5792079207920793,-0.6443514644351465,-0.6205357142857143,-0.6755725190839694,-0.6413502109704641,-0.6222222222222222,-0.5618556701030928,-0.7612359550561798,-0.714765100671141
36257,0.7706703827,0.0936947466,0.3495598874,0.00819623,0.0823518835,0.3955767329,-0.084683903,0.1562479902,-0.009274414,-0.616388637,10.0,-8.3945e-05,-0.04,0.1381763311,-0.349754021,0.2467460004,0.1994452516,0.0102578944,0.0744531952,0.6153693197,0.0,9.849194284,9.7199756765,0.9408075265,7.0212765957,0.7832315997,0.0,0.0,0.0,0.0,0.0,0.2022812258,5.0,0.0316041371,-0.292171026,-0.103366176,-0.657777237,0.8862280607,-542.7869862,0.0312775509,11.056639319,-0.009938361,0.0161121813,0.0182073087,-0.018274457,0.454235466,0.0522205544,0.0,-0.007719797,-0.315217391,0.0033221864,3.0,7.5242913572,0.0511212467,0.0,0.0104895104,0.0044020993,0.0050531549,1.0736179898,0.6125655547,2.9892407e-07,7.6363639038,0.6536252253,0.4272259351,-0.346779551,0.0327205133,-0.130358506,0.3369162232,-0.0274914089347079,-0.066006600660066,-0.0811688311688312,0.0216606498194946,-0.0035211267605633,-0.0374149659863946,-0.0308219178082191,0.1411290322580645,0.1598360655737705,0.1319999999999999,0.032846715328467,-0.0406779661016949,-0.0207612456747404,-0.0566666666666666,-0.1345565749235474,0.00354609929078,-0.0629139072847682,-0.0274914089347079,0.1319999999999999,0.1411290322580645,0.1319999999999999,0.1791666666666667,0.1694214876033057,0.1411290322580645,0.1504065040650406,0.2094017094017093,0.521505376344086,0.6079545454545454,0.6358381502890174,0.5635359116022098,0.5297297297297296,0.5053191489361701,0.5988700564971752,0.802547770700637,0.415,0.3101851851851851,0.2466960352422906,0.4009900990099009,0.5988700564971752,0.5380434782608696,0.4663212435233161,0.407960199004975,0.3101851851851851,0.3737864077669903,0.2633928571428572,0.4739583333333332,0.521505376344086,-0.77890625
18032,0.9374674621,0.1120096329,-2.876040769,0.033884799,1.0477641989,1.7052899294,0.2198513195,0.3997930341,-0.004931801,0.4085686197,10.0,0.029588104,0.2117647059,0.1550500428,-0.225474112,0.1319685065,0.079789471,0.1788301359,0.0747406488,0.5449377951,0.0,1.1717033486,0.8612489964,8.0939101662,8.1490894416,0.231206762,0.0,0.0,0.0,0.0,0.0,0.7021710039,4.0,-0.008924455,0.2037605957,-0.012290645,-0.622962351,0.3062224733,1071.04499,0.0439818798,14.507490933,0.0019279101,0.0155822955,0.0318780536,0.0441867314,0.1058999796,0.0978162801,0.0,0.0001444043,0.4694783427,0.0139740021,3.0,13.651535569,0.5460765227,0.0,0.0314465426,0.0132494733,0.0177640925,0.8212760322,4.249527628,2.1228863e-09,2.938978e-08,1.0021505665,1.004305758,0.1586194718,0.0307808968,-0.081279178,0.17295188,0.0297397769516729,0.1169354838709677,0.1589958158995816,0.1035856573705178,0.2256637168141593,0.259090909090909,0.319047619047619,0.1169354838709677,0.139917695473251,0.2883720930232558,0.1306122448979592,0.0948616600790512,0.0905511811023622,0.231111111111111,0.325358851674641,0.2943925233644859,0.3066037735849056,0.4427083333333332,0.5219780219780219,0.4427083333333332,0.7204968944099379,0.7204968944099379,0.73125,0.7098765432098766,0.6993865030674846,0.7643312101910829,1.0367647058823528,1.0518518518518518,1.327731092436975,1.347457627118644,1.1811023622047243,0.9785714285714286,1.0218978102189782,0.8972602739726028,1.1307692307692307,1.1640625,0.8972602739726028,1.0984848484848486,1.1640625,0.9785714285714286,0.7870967741935484,0.7643312101910829,0.8590604026845639,0.6787878787878787,0.6104651162790697,0.259090909090909,0.3712871287128714,0.6686746987951808
49832,0.7826916246,0.101012135,-0.112375431,0.0329622078,0.3203872906,2.3746269867,0.0935884923,0.7472273362,0.1126701395,-0.158503261,10.0,0.0371403371,0.0534062237,0.1826136129,0.0729536529,0.0774411847,0.0783207805,0.1387440942,0.24643697,0.6044480323,0.0,2.8238281854,1.0244418089,20.340024914,22.507528364,0.3971535019,0.0,0.0,1.0,1.0,0.0,1.176369985,5.0,0.0094318868,-0.100866295,-0.211151723,-0.340625101,0.1588660173,9.0162824617,0.1136632591,12.131640005,-0.00141537,0.0169545975,0.0249627606,0.0533718337,0.0697642106,-0.015813611,1.0,0.001448073,-0.028590649,-0.035401003,5.0,10.180323518,0.2048613729,0.0,0.0467289723,0.020607798,0.0249588187,0.6427200683,0.8093303179,8.1044173e-08,6.6729015e-08,1.338624378,1.7919152254,0.0855992844,0.0397102097,-0.375829539,0.3182032569,0.0194174757281553,-0.0789473684210526,-0.1463414634146341,-0.054054054054054,0.09375,-0.0277777777777777,-0.0454545454545454,-0.0707964601769911,-0.0454545454545454,-0.0789473684210526,-0.1101694915254237,-0.0789473684210526,-0.1923076923076923,-0.125,-0.1984732824427481,-0.1532258064516128,-0.2391304347826086,-0.2708333333333333,-0.2605633802816901,-0.2446043165467626,-0.2164179104477611,-0.2808219178082192,-0.527027027027027,-0.5474137931034483,-0.5374449339207048,-0.4034090909090909,-0.3518518518518518,-0.3712574850299401,-0.3712574850299401,-0.3181818181818182,-0.2708333333333333,-0.3354430379746835,-0.2335766423357664,-0.2045454545454545,-0.2605633802816901,-0.3092105263157895,-0.3092105263157895,-0.3092105263157895,-0.3312101910828026,-0.453125,-0.4354838709677419,-0.475,-0.453125,-0.4642857142857143,-0.396551724137931,-0.34375,-0.2808219178082192,-0.2905405405405405
24336,0.5267885067,0.0766106442,1.8262791457,0.0388504226,0.5261473348,1.7230043394,0.0396555451,0.5689154523,0.0051083464,0.0342045954,10.0,0.0228204546,0.0665755216,0.1109939508,0.0591596519,0.0097784721,0.1676766153,0.0431751353,0.0455429128,0.5429233179,0.0,1.9858863168,1.1782055282,33.688309037,5.7012453008,0.2467841733,0.0,0.0,1.0,0.0,0.0,1.068449087,5.0,-0.031902804,-0.065933749,0.0027099996,-1.684505217,0.8957936034,243.76588016,0.0422630468,13.155186748,-0.00551185,0.0225762645,0.0484772154,-0.005803963,0.0480322451,0.023105059,2.0,0.0071218117,-0.948354662,0.0,5.0,9.1099673978,0.0337885439,0.0,0.0059880242,0.002110367,0.0010858879,0.9493010904,0.0895828172,1.958322e-08,0.9545464334,0.8350487477,0.697306411,-0.17314436,0.0419736602,-1.058204052,0.0602023606,0.4537037037037037,0.4881516587677725,0.6185567010309279,0.6020408163265305,0.8802395209580838,0.6354166666666667,0.6702127659574468,0.5700000000000001,0.6439790575916231,0.6269430051813472,0.4811320754716981,0.3711790393013101,0.4604651162790698,0.4337899543378996,0.4537037037037037,0.5023923444976077,0.3711790393013101,0.3248945147679325,0.3711790393013101,0.2170542635658914,0.3955555555555556,0.5700000000000001,0.6185567010309279,0.6020408163265305,0.6269430051813472,0.9146341463414632,1.343283582089552,1.1805555555555554,1.512,1.5737704918032789,1.6837606837606836,1.512,1.3969465648854964,1.3609022556390975,1.1360544217687076,1.1073825503355703,1.2589928057553958,1.2428571428571429,1.291970802919708,1.2589928057553958,1.0933333333333333,1.0522875816993462,1.0,1.0128205128205128,1.1655172413793102,1.4153846153846152,1.3969465648854964,1.453125
61049,0.4515630224,0.0712196112,3.2313648014,0.015731719,0.2687168649,0.9914983044,0.1579563669,0.5855529001,0.0218155198,0.1734539577,10.0,0.010790327,0.1111111111,0.3340187967,0.2066442544,-0.067288455,0.1088489226,0.1048019427,0.1489267974,0.5681106147,0.0,2.3290332147,1.6871293001,8.8675779581,6.3454073055,0.3917471361,0.0,0.0,1.0,0.0,0.0,0.9027054123,4.0,-0.002675991,-0.042615053,-0.468672508,0.4363941664,0.3103420791,48.124858101,0.1199816652,12.256016311,-0.000671869,0.0266600817,0.0403298106,0.0003044849,0.1552335798,0.0857864842,1.0,0.0015045135,1.0674839463,-0.070998947,6.0,11.431704563,0.6935090987,0.0,0.0363636352,0.0164170088,0.0228320139,0.8493615172,2.8121496103,4.1434859e-08,2.9391557e-08,1.4867880435,2.2105386864,-0.135978934,0.0427784027,0.036546704,0.2546289697,-0.0303030303030302,-0.1111111111111111,-0.0495049504950495,-0.1192660550458715,0.0666666666666666,0.0909090909090908,0.1851851851851851,-0.005181347150259,0.0786516853932584,0.136094674556213,0.0105263157894737,0.0434782608695651,-0.0204081632653061,0.032258064516129,0.1294117647058823,-0.411042944785276,-0.4514285714285714,-0.426865671641791,-0.368421052631579,-0.3286713286713286,-0.2671755725190839,-0.2470588235294117,-0.2558139534883721,-0.1504424778761062,-0.0588235294117647,-0.04,-0.0153846153846153,-0.04,0.1428571428571428,0.0378378378378378,0.0105263157894737,-0.1724137931034483,-0.1724137931034483,-0.1192660550458715,-0.072463768115942,-0.1152073732718893,-0.0813397129186602,0.0549450549450549,-0.0588235294117647,-0.1351351351351351,-0.2380952380952381,-0.3142857142857143,-0.3043478260869565,-0.2558139534883721,-0.2258064516129032,-0.2350597609561753,-0.2066115702479338,-0.2411067193675889
36345,1.9542691751,-0.111915099,-179.9192308,0.0150506512,4.054799807,10.487216594,0.0655138662,0.269233279,0.0004826255,0.1404537067,10.0,0.0058760346,-0.124293785,-0.065251789,-0.061517833,-0.002529504,0.1177304965,0.1228711256,-0.053988418,0.4577294384,0.0,1.1418950851,0.5267013233,418.07692308,6.365659405,0.0042596349,0.0,0.0,0.0,0.0,0.0,0.6147954418,0.0,-0.673328562,-0.223514891,1.0369103326,16.435803411,-0.88978935,-75.41409679,0.4894653679,8.0422172205,-0.003588907,-0.019289147,-0.049779664,-0.383984563,0.0039806479,0.007021807,0.0,-0.213024602,-0.401709402,0.095238097,2.0,5.0704752945,0.0509728252,0.0,0.0833333358,0.0491166493,0.0399185999,1.0537192772,0.6189415179,9.54067e-05,8.5909094622,1.2332914082,1.5210076975,0.527872298,0.1019739335,-0.179894184,0.1120996267,-0.2307692307692307,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.2307692307692307,-0.375,-0.375,-0.4736842105263158,-0.4736842105263158,-0.5454545454545454,-0.5652173913043479,-0.5454545454545454,-0.3333333333333333,-0.375,-0.5238095238095238,-0.5652173913043479,-0.5833333333333333,-0.5454545454545454,-0.5454545454545454,-0.4736842105263158,-0.2307692307692307,-0.1666666666666666,-0.1666666666666666,0.25,0.1111111111111111,0.5384615384615385,0.5384615384615385,0.8181818181818181,0.6666666666666667,0.6666666666666667,0.5384615384615385,0.8181818181818181,1.0,0.8181818181818181,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.5384615384615385,0.4285714285714286,0.25,0.1111111111111111,-0.0909090909090909,-0.0909090909090909,0.5384615384615385,0.6666666666666667,0.6666666666666667,0.5384615384615385,0.4285714285714286
40010,0.2677525589,0.0502074884,4.9969819337,0.0079847305,0.2420274349,0.3870574819,0.2219243372,0.595844504,0.005451524,0.2770491803,10.0,0.0566429816,0.02,0.3169133192,0.1810704387,-0.023299738,0.0725221595,0.1829014001,0.1760371179,0.5661042784,0.0,2.0752003772,1.5808580858,3.5584118823,4.4877521614,0.2845212383,0.0,0.0,1.0,1.0,0.0,1.0020469432,3.0,-0.062009439,-0.104947058,-0.302911173,-3.140883828,-0.109286645,2630.6280597,0.0362474485,14.980609508,0.013777182,0.0349050426,0.0656728261,0.0155031155,0.2133710467,-0.023593273,3.0,0.0030136921,-0.35163249,0.0041622107,7.0,14.315416377,1.4452730803,0.0,0.066945605,0.0183260203,0.0104749632,1.3930720531,17.197015643,9.363789e-10,6.7113958e-09,0.4935310807,0.2435729276,0.4190229047,0.0443532983,-0.210267051,0.2978315734,0.0701030927835051,0.0701030927835051,0.0857740585774058,0.3206106870229008,0.4258241758241758,0.4180327868852458,0.6320754716981132,0.5446428571428572,0.3550913838120104,0.4065040650406504,0.4619718309859155,0.4786324786324787,0.2069767441860466,0.3445595854922278,0.2814814814814814,0.1876430205949657,0.3515625,0.4619718309859155,0.621875,0.5087209302325582,0.7474747474747474,0.5446428571428572,0.4578651685393258,0.5679758308157099,0.526470588235294,0.5446428571428572,0.7128712871287128,0.637223974763407,0.8941605839416058,0.8274647887323943,0.9080882352941178,0.8210526315789475,1.0433070866141732,1.003861003861004,1.0513833992094863,1.0677290836653386,1.003861003861004,0.9365671641791044,1.092741935483871,1.059523809523809,0.958490566037736,1.092741935483871,1.0116279069767442,1.3807339449541285,1.2370689655172415,1.3698630136986305,1.391705069124424,1.4027777777777777
61655,-0.126640214,-1.850589777,-28.07992344,0.0,15.198598248,11.407726325,-0.493120023,0.0331594942,0.0,0.018227513,10.0,-0.031289645,-0.103092784,-0.164015418,0.121287352,2.8692414347,0.5847070173,-0.048279743,-1.59009009,0.5800022138,0.0,0.3234730136,0.2519243527,45.116684266,3.6639653546,-0.528618783,0.0,0.0,0.0,0.0,1.0,-0.266452274,3.0,1.3347606983,-0.215640407,-7.568076299,-40.06238404,0.7783113691,-211.1149858,0.078266779,9.1594680416,0.0,-0.081748926,0.0958122675,0.4608593367,0.0295545852,0.0330419348,1.0,0.2644931846,-0.555555556,0.0909090936,1.0,7.9170808768,0.1377314815,0.0,0.2222222239,0.0882376398,0.0432453683,1.5269398966,0.7796517053,8.3286e-05,0.9545456398,1.3981118289,1.9547166862,-1.383431104,0.1316654792,0.2272727152,-0.18649617,-0.2777777777777778,-0.1875,-0.5666666666666667,-0.59375,-0.7045454545454546,-0.7903225806451613,-0.7045454545454546,-0.910958904109589,-0.9097222222222222,-0.8934426229508197,-0.8951612903225806,-0.8879310344827587,-0.8586956521739131,-0.8555555555555556,-0.8586956521739131,-0.8586956521739131,-0.8645833333333334,-0.8555555555555556,-0.8673469387755102,-0.8414634146341463,-0.8725490196078431,-0.8725490196078431,-0.9015151515151516,-0.9133333333333332,-0.8586956521739131,-0.8617021276595744,-0.796875,-0.8243243243243243,-0.8194444444444444,-0.8673469387755102,-0.8951612903225806,-0.9015151515151516,-0.9133333333333332,-0.9375,-0.94921875,-0.9528985507246376,-0.9572368421052632,-0.9507575757575758,-0.9434782608695652,-0.960843373493976,-0.9628571428571427,-0.959119496855346,-0.9596273291925466,-0.9575163398692812,-0.969047619047619,-0.969047619047619,-0.970183486238532,-0.9737903225806452
