firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20
53794.0,-0.010211699,0.0115022173,0.0308569304,0.0433537411,0.0197414861,-0.015162309,0.0,-0.009346435,2.6342710997,-0.088561659,0.0,0.0133333333333334,-0.05,-0.1264367816091953,0.0,0.0270270270270269,-0.1058823529411764,-0.1739130434782608,-0.1162790697674418,0.125925925925926,0.0555555555555555,-0.0065359477124182,-0.0674846625766871,0.0704225352112675,0.1014492753623188,0.0555555555555555,0.0857142857142856,0.0270270270270269,-0.0318471337579617,-0.05
39635.0,0.0087224032,0.0108272207,0.0287458069,0.0895522388,0.0096834009,0.0088976533,1.0,0.01744416,5.8456086582,0.0979198031,0.046875,0.0307692307692306,0.0634920634920634,0.1355932203389831,0.0307692307692306,0.0307692307692306,-0.0694444444444444,-0.0821917808219178,-0.0428571428571428,0.2407407407407407,0.2407407407407407,0.4255319148936169,0.2884615384615385,0.2884615384615385,0.3673469387755101,0.3137254901960784,0.4888888888888889,0.3400000000000001,0.1754385964912281,0.1355932203389831
49189.0,-0.016648895,0.0155610524,0.0290597573,0.1089045253,0.0268955412,0.3015647017,2.0,-0.01002198,3.1513032422,-0.004694626,0.0769230769230768,-0.0520833333333333,-0.2416666666666667,-0.3132075471698113,-0.3308823529411765,-0.0319148936170212,-0.0267379679144385,-0.0714285714285714,0.1895424836601307,0.7333333333333334,0.0,0.0705882352941176,0.1446540880503144,0.1666666666666667,0.7333333333333334,0.4796747967479675,0.9782608695652172,1.116279069767442,1.0,1.116279069767442
54084.0,0.002511545,0.0076404813,0.0111418095,0.0110998896,0.1808619993,2.0601846889,0.0,-0.817745496,-0.090512351,-0.090909094,0.1,-0.0833333333333333,-0.0833333333333333,0.0,0.0,-0.0833333333333333,0.0,0.0,0.0,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.5714285714285714,0.6923076923076923,0.5714285714285714,0.4666666666666665,0.375,0.1,0.1,0.2222222222222223
39765.0,0.0006809598,0.0324630702,0.0612111655,0.0093420556,0.0578585288,-0.010109074,1.0,-0.000194475,2.003200668,0.0860541207,0.0773809523809523,0.0838323353293413,-0.0320855614973262,-0.1620370370370371,-0.1658986175115206,-0.5475,-0.5198938992042441,-0.5669856459330144,-0.5081521739130435,-0.4308176100628931,-0.3966666666666666,-0.3966666666666666,-0.336996336996337,-0.3345588235294118,-0.3321033210332104,-0.2957198443579766,-0.2426778242677824,-0.1919642857142857,-0.138095238095238,-0.0163043478260869
65277.0,-0.001255847,0.0141141995,0.0359544545,0.0728542,0.0013742715,-0.014670694,1.0,-0.00147631,1.0629722922,-0.06725118,0.25,-0.3191489361702128,-0.3522267206477733,-0.3162393162393162,-0.2825112107623319,-0.2380952380952381,-0.3305439330543933,-0.377431906614786,-0.3522267206477733,-0.2920353982300885,-0.2118226600985221,-0.1256830601092896,0.0,0.0256410256410255,0.0389610389610388,0.1764705882352941,0.2598425196850393,0.1940298507462685,0.0884353741496599,-0.0123456790123457
21653.0,-0.008542598,0.0148430397,0.0262701139,-0.190955516,0.0489710311,-0.017320846,1.0,-0.005287916,3.9456521739,-0.024537037,0.0263157894736842,-0.0126582278481012,-0.037037037037037,-0.025,-0.048780487804878,-0.025,-0.1235955056179775,-0.2427184466019417,-0.1958762886597937,-0.1034482758620689,-0.1136363636363636,-0.1235955056179775,0.0263157894736842,0.04,0.1142857142857143,-0.025,-0.0714285714285714,-0.037037037037037,0.0,0.0
41428.0,0.0002319077,0.0169687621,0.0342608685,0.0405089313,0.380604562,0.0476912888,0.0,0.0018155832,0.7108501014,-0.042063492,0.0597014925373133,0.0142857142857142,-0.0405405405405405,-0.0533333333333333,-0.3486238532110092,-0.3173076923076923,-0.2604166666666666,-0.2604166666666666,-0.2197802197802197,-0.144578313253012,-0.0897435897435897,-0.0779220779220779,-0.0897435897435897,-0.0138888888888888,0.0,-0.0138888888888888,0.1269841269841269,0.2033898305084744,0.1833333333333333,0.0597014925373133
32678.0,0.0056460719,0.0221503749,0.0595084088,0.0423584079,0.100240497,-0.182390472,1.0,0.0052837008,0.0364426613,-0.015982363,0.101010101010101,-0.0683760683760683,-0.1209677419354838,-0.1349206349206348,-0.2101449275362319,-0.1925925925925925,-0.113821138211382,-0.1209677419354838,-0.009090909090909,0.2247191011235956,0.1237113402061855,0.1354166666666667,0.09,0.0283018867924529,0.4533333333333333,0.5138888888888888,0.5571428571428572,0.4931506849315068,0.4931506849315068,0.4533333333333333
23077.0,0.0001070652,0.0291039846,0.0598231507,0.0119064944,0.1375468675,0.000451468,0.0,0.0013839185,-0.079601485,0.0081941753,-0.5043478260869565,-0.4818181818181818,-0.4479418886198547,-0.4782608695652174,-0.4818181818181818,-0.3952254641909815,-0.4108527131782945,-0.3903743315508021,-0.3372093023255814,-0.3372093023255814,-0.3391304347826087,-0.3048780487804878,-0.3214285714285714,-0.2692307692307693,-0.1857142857142857,-0.24,-0.123076923076923,-0.1971830985915492,-0.1739130434782608,-0.2164948453608247
63212.0,0.0161239129,-0.023136148,-0.112040911,-0.287057387,0.0159817949,-0.031514969,0.0,-0.051648352,0.3258032129,0.0545454547,0.0588235294117647,0.0,-0.1428571428571429,-0.25,-0.28,-0.3076923076923077,-0.1818181818181817,-0.25,-0.3571428571428571,-0.28,-0.25,-0.4,-0.4193548387096774,-0.4375,-0.4705882352941176,-0.5,-0.5,-0.5,-0.5,-0.5263157894736843
27828.0,-0.001940617,0.0232813932,0.0329100803,-0.000386017,0.1795774648,0.0272086823,1.0,8.26446e-05,0.2159890555,0.0426098518,-0.0692307692307692,-0.147887323943662,-0.2013201320132013,-0.1357142857142856,-0.0902255639097744,-0.047244094488189,-0.1102941176470588,-0.1824324324324324,-0.1933333333333333,-0.1070110701107011,-0.0798479087452471,-0.1655172413793103,-0.1906354515050167,-0.2292993630573248,-0.1712328767123287,-0.1712328767123287,-0.1357142857142856,-0.1824324324324324,-0.1796610169491526,-0.1448763250883392
32782.0,-0.000119531,0.0015604858,0.0036897409,-0.650053578,0.0234567901,-0.005507703,3.0,-0.015685917,0.2983870968,0.0,0.2777777777777777,0.0454545454545454,-0.0799999999999999,0.0,0.0454545454545454,0.0952380952380953,-0.0416666666666666,-0.28125,-0.28125,-0.1153846153846154,-0.0416666666666666,-0.1785714285714286,-0.303030303030303,-0.5,-0.425,-0.4888888888888889,-0.4390243902439024,-0.4523809523809523,-0.4772727272727273,-0.5106382978723405
32803.0,0.0200489389,0.0185867261,0.0603870783,0.0305978313,0.2232337426,-0.002620217,0.0,0.0531816078,-0.65726921,-0.044577614,0.0347222222222223,0.1640625,0.2521008403361344,0.2956521739130435,0.5684210526315789,0.7126436781609196,0.6373626373626373,1.2923076923076922,1.442622950819672,1.328125,1.1594202898550725,1.1285714285714286,0.8395061728395061,0.6931818181818181,0.9350649350649352,0.6195652173913044,0.5684210526315789,0.5520833333333333,0.6555555555555554,0.4607843137254901
66181.0,-0.013764816,0.0040390716,0.013980418,0.2796224459,0.0181846737,-0.039719297,0.0,0.0001000002,2.3579490874,-0.010869565,-0.0112359550561798,-0.0736842105263158,-0.1619047619047618,-0.1698113207547169,-0.3333333333333333,-0.3846153846153846,-0.3576642335766423,-0.4210526315789473,-0.3383458646616541,-0.3802816901408451,-0.2845528455284553,-0.2072072072072072,-0.1851851851851852,-0.2347826086956521,-0.5191256830601093,-0.5138121546961326,-0.4465408805031446,-0.4358974358974359,-0.3623188405797102,-0.323076923076923
32870.0,0.0137934448,0.0267583363,0.0463221974,0.0660429772,0.1225427364,0.0045651675,2.0,0.0001302326,1.7158469945,0.0101522841,0.048780487804878,-0.4323432343234323,-0.4469453376205787,-0.3676470588235294,-0.3835125448028673,-0.3558052434456928,-0.3653136531365314,-0.3409961685823754,-0.3384615384615385,-0.2950819672131147,-0.2586206896551724,-0.2921810699588477,-0.330739299610895,-0.2863070539419087,-0.2321428571428571,-0.1962616822429906,-0.1886792452830188,-0.1962616822429906,-0.2321428571428571,-0.312
42366.0,-0.008069208,0.0198518561,0.0352184475,0.0253683087,0.0007971982,0.0023628343,1.0,-0.012871986,6.8650358499,0.0183249824,0.0571428571428571,-0.0512820512820513,-0.0749999999999999,-0.059322033898305,-0.0672268907563025,-0.0672268907563025,-0.2291666666666666,-0.2697368421052631,-0.26,-0.2697368421052631,-0.1897810218978102,-0.1956521739130434,-0.2291666666666666,-0.1048387096774193,0.009090909090909,-0.0431034482758621,-0.0176991150442478,-0.1048387096774193,-0.159090909090909,-0.1119999999999999
32926.0,0.0157859532,0.0370225864,0.0508999881,-0.000431224,0.5465961666,-0.023736445,1.0,0.0127929854,1.3692307692,0.1061076624,-0.1123595505617978,-0.0595238095238095,-0.0813953488372093,-0.0705882352941176,-0.1022727272727272,0.0533333333333332,-0.0705882352941176,-0.1505376344086021,-0.2178217821782178,-0.0124999999999999,0.0259740259740259,-0.0919540229885057,-0.1684210526315789,-0.1022727272727272,0.1126760563380282,0.2153846153846152,0.2950819672131148,0.462962962962963,0.3620689655172413,0.2153846153846152
50585.0,0.0,0.0159863965,0.0203930187,0.0037489981,0.1307931048,0.0,0.0,-0.000603015,-0.025862069,0.0156492461,0.0418848167539267,-0.0292682926829268,-0.0245098039215686,-0.0568720379146919,-0.0657276995305163,-0.0744186046511627,-0.0432692307692307,-0.0432692307692307,-0.0245098039215686,0.0153061224489796,0.052910052910053,0.0473684210526315,0.0473684210526315,0.1306818181818181,0.1569767441860465,0.1436781609195403,0.1179775280898876,0.1502890173410405,0.1637426900584795,0.0585106382978724
66587.0,0.0001082666,0.0146012459,0.0237832266,0.0452208265,0.0311752688,0.0053887723,0.0,-0.000964572,0.4914463453,-0.020643273,-0.0223463687150837,-0.054054054054054,-0.0437158469945355,0.0670731707317073,0.0057471264367816,0.25,0.1904761904761904,0.0670731707317073,0.0736196319018405,0.2681159420289856,0.1589403973509933,0.0606060606060605,0.09375,0.1075949367088606,0.09375,0.0057471264367816,0.0802469135802468,0.09375,0.1666666666666667,0.09375
42922.0,0.0,-0.22680594,-0.685925249,-0.576314664,0.0099749019,-0.107837388,0.0,-0.93587003,-0.623308658,0.0054945052,-0.0588235294117647,-0.0588235294117647,0.0,0.0,0.0,-0.0303030303030302,0.0,-0.1578947368421053,-0.2380952380952381,-0.1111111111111111,0.0666666666666666,-0.3043478260869565,-0.3043478260869565,-0.4181818181818182,-0.4285714285714286,-0.6190476190476191,-0.6666666666666667,-0.6923076923076923,-0.7333333333333334,-0.7575757575757576
43474.0,0.0342011914,0.0515511858,0.0638105419,0.0719250491,0.3419734904,0.0034308099,0.0,-0.001509434,0.5282855709,-0.016393442,0.1041666666666667,-0.0535714285714286,0.0192307692307691,0.1521739130434782,0.127659574468085,0.2926829268292683,0.358974358974359,0.1521739130434782,0.2325581395348837,0.65625,0.5588235294117647,1.0384615384615383,0.8275862068965518,0.7666666666666666,0.8928571428571428,0.8275862068965518,1.2083333333333337,0.8275862068965518,0.8928571428571428,0.8928571428571428
64987.0,0.0224697106,-0.076657741,-0.15359232,-0.048897344,0.0447139721,-0.176108393,0.0,-0.16371005,6.066223648,-0.214102564,-0.2048192771084337,-0.2747252747252747,-0.2235294117647058,-0.2235294117647058,-0.1645569620253164,-0.1081081081081081,-0.175,-0.3052631578947368,-0.1951219512195121,-0.1081081081081081,-0.0704225352112676,-0.2325581395348837,-0.2903225806451612,-0.4054054054054054,-0.3052631578947368,-0.3773584905660377,-0.4803149606299213,-0.3773584905660377,-0.3653846153846154,-0.2747252747252747
78303.0,-6.3512e-05,0.0028516433,0.0053973823,-0.012788693,0.5287407407,0.0053881011,1.0,-0.004823805,15.085068144,0.0,0.0,-0.0294117647058823,-0.0571428571428571,0.0,0.0,0.0,0.1379310344827586,0.375,0.375,0.4347826086956521,0.1379310344827586,0.03125,-0.175,-0.2142857142857143,-0.175,-0.2142857142857143,-0.2142857142857143,-0.3125,-0.4107142857142857,-0.3773584905660377
12503.0,-0.013232713,0.0123048348,-2.059449987,-0.26145939,0.134320388,0.1547033617,1.0,-0.022068969,-0.01637322,-0.015591396,-0.0645161290322581,-0.1594202898550725,-0.2467532467532467,-0.1212121212121212,-0.1470588235294118,-0.1594202898550725,-0.2926829268292683,-0.3333333333333333,-0.3255813953488372,-0.1076923076923076,-0.0491803278688525,0.1599999999999999,-0.0169491525423728,-0.1714285714285713,0.2340425531914893,0.0943396226415094,0.1153846153846154,0.0,-0.2054794520547945,-0.3333333333333333
61583.0,-0.000992278,0.0172136032,0.0428675283,0.0312032715,0.0155235895,0.0103558857,1.0,-0.004874628,0.1948609696,0.0354388356,0.0151515151515151,-0.039426523297491,0.0,0.0347490347490346,0.0850202429149797,0.2884615384615385,0.3201970443349753,0.1964285714285714,0.2181818181818182,0.1652173913043477,0.191111111111111,0.0677290836653385,0.098360655737705,-0.0074074074074074,0.1858407079646018,0.2293577981651375,0.3137254901960784,0.1703056768558952,0.0763052208835342,0.1806167400881058
48100.0,-0.000205697,0.0162254563,0.0385098783,0.0836002906,0.0031512057,0.0243318947,2.0,0.0016259622,-0.264762107,-0.022360604,0.0402684563758388,-0.0189873417721518,-0.1340782122905027,-0.2475728155339805,-0.2475728155339805,-0.1436464088397789,-0.1340782122905027,-0.1711229946524064,-0.1091954022988506,0.054421768707483,0.1567164179104476,0.0839160839160839,0.0915492957746479,0.1397058823529411,0.2916666666666667,0.1923076923076923,0.3963963963963963,0.3362068965517242,0.3596491228070175,0.4351851851851851
46472.0,-0.058163592,-0.003670403,-0.004605005,-0.076830242,0.3464138784,-0.011638754,0.0,-0.040254608,0.1717773656,0.1324983537,0.0789473684210526,0.0789473684210526,-0.0888888888888889,-0.108695652173913,-0.2545454545454545,-0.2931034482758621,-0.3692307692307692,-0.359375,-0.3387096774193548,-0.2264150943396226,-0.2264150943396226,-0.0465116279069767,-0.0888888888888889,-0.2115384615384615,-0.1632653061224489,-0.196078431372549,-0.108695652173913,-0.3050847457627118,-0.3278688524590164,-0.3050847457627118
33267.0,0.0004374801,0.0080863434,0.0235982448,0.1495630822,0.0890604801,-0.001921878,0.0,0.0042830998,0.1413454271,-0.015151516,-0.037037037037037,-0.1333333333333333,-0.2352941176470588,-0.2676056338028169,-0.1875,-0.1186440677966101,-0.1875,-0.1999999999999999,-0.1746031746031746,-0.1333333333333333,-0.037037037037037,0.0,0.0612244897959184,-0.0188679245283018,0.3,0.1555555555555554,0.2093023255813952,0.1063829787234043,0.3,0.368421052631579
53567.0,0.0015414012,0.0060416612,0.0265535256,0.0289974481,0.024404551,0.0058268051,2.0,0.0064405489,0.4523690773,0.0552877355,0.2577319587628865,0.326086956521739,0.3555555555555556,0.4878048780487805,0.5443037974683544,0.6266666666666667,0.967741935483871,0.7681159420289856,0.6712328767123288,1.30188679245283,1.0677966101694911,1.1403508771929824,1.0677966101694911,1.1785714285714284,1.489795918367347,1.489795918367347,1.44,1.2181818181818185,1.1403508771929824,1.2181818181818185
12749.0,-0.000634642,0.0081767741,0.0257431811,0.0562212428,0.0590636908,-0.011044978,2.0,-0.00200146,0.4247812105,0.0211808695,0.0637450199203186,0.015209125475285,-0.043010752688172,-0.1302931596091204,-0.1414790996784566,-0.003731343283582,-0.0074349442379182,-0.0565371024734981,-0.165625,-0.0531914893617021,-0.0395683453237409,-0.0696864111498257,-0.043010752688172,0.0,0.0853658536585366,0.0766129032258065,0.1410256410256409,0.1508620689655173,0.1033057851239669,0.1659388646288209
47133.0,-0.002083132,0.0066851884,0.0182449323,-0.035760014,0.2141973024,-0.11361237,2.0,0.0009627023,0.4431047887,-0.007407407,0.0078125,0.0,0.0157480314960629,0.1025641025641026,-0.0076923076923076,0.0078125,-0.0583941605839416,-0.1224489795918367,-0.1283783783783784,0.0932203389830508,0.0078125,0.0,-0.328125,-0.397196261682243,-0.3737864077669902,-0.3418367346938775,-0.3138297872340425,-0.328125,-0.2134146341463414,-0.3676470588235294
47141.0,-0.068423195,-0.068854454,-0.212761252,0.3073248772,0.1149898071,-0.063287614,0.0,-0.075942923,0.7568622201,0.0120481923,0.0804597701149425,-0.0208333333333333,-0.175438596491228,-0.2539682539682539,-0.2932330827067669,-0.2419354838709677,-0.1896551724137931,-0.1607142857142857,-0.1607142857142857,-0.1896551724137931,-0.0784313725490196,-0.2033898305084746,-0.2295081967213115,-0.2419354838709677,-0.2166666666666666,-0.2295081967213115,-0.06,-0.2231404958677686,-0.2166666666666666,-0.3188405797101449
57437.0,0.0036151984,0.0188022402,0.0548890519,-0.013155119,0.0356520882,-0.048420339,0.0,0.001569412,0.8791627022,0.0595821338,0.1643835616438356,0.1038961038961039,0.1888111888111887,0.1604095563139931,0.1971830985915492,0.3654618473895583,0.3026819923371646,0.2781954887218045,0.3821138211382113,0.6504854368932038,0.7171717171717171,0.7801047120418849,0.6346153846153846,0.5111111111111111,0.7525773195876289,0.6037735849056605,0.7,0.7258883248730965,0.7,0.5887850467289719
40459.0,-0.001570595,0.0017580066,0.0106309221,0.2095187458,0.0065303059,-0.001149963,0.0,-0.003707433,-0.820590791,-0.013157895,0.0902255639097744,-0.0333333333333333,-0.0268456375838925,-0.1944444444444444,-0.0645161290322581,0.1417322834645669,0.0661764705882352,0.1788617886178862,0.1885245901639345,0.1885245901639345,0.2083333333333332,0.1153846153846154,0.2393162393162393,0.2719298245614034,0.5425531914893618,0.4795918367346938,0.3063063063063063,0.1885245901639345,0.1328125,0.2083333333333332
47555.0,-0.002373984,0.0007277809,0.0008707161,0.0472621201,0.1645812164,-0.04677502,0.0,-0.002540339,-0.477363515,-0.01923077,0.06,0.0192307692307691,-0.0185185185185184,-0.0185185185185184,0.0192307692307691,0.0,0.0,-0.0535714285714286,0.0192307692307691,0.2045454545454545,0.3249999999999999,0.2619047619047618,0.2045454545454545,-0.0535714285714286,-0.0185185185185184,-0.0185185185185184,0.0192307692307691,0.0192307692307691,-0.0535714285714286,0.0192307692307691
53495.0,0.0091630676,0.0100493856,0.0201705855,0.2145351375,0.0412578883,-0.61661465,1.0,0.0410301179,0.180952381,0.0673624258,0.0,0.0357142857142858,-0.0333333333333333,-0.1470588235294118,-0.1470588235294118,-0.1212121212121212,-0.1212121212121212,-0.1212121212121212,-0.1470588235294118,-0.0645161290322581,-0.0645161290322581,-0.0645161290322581,-0.0645161290322581,-0.1212121212121212,-0.0333333333333333,-0.09375,-0.1212121212121212,-0.0645161290322581,-0.09375,-0.1470588235294118
50374.0,0.0203919228,0.0202194215,0.036738056,0.3664823724,0.0871875272,0.006125072,0.0,0.0089035686,0.4385964912,0.0,0.0270270270270269,-0.0256410256410256,-0.0256410256410256,-0.0256410256410256,0.0270270270270269,-0.0256410256410256,-0.05,-0.073170731707317,-0.0256410256410256,0.1515151515151516,0.1515151515151516,0.1176470588235294,0.0857142857142856,0.0270270270270269,0.1176470588235294,0.1176470588235294,0.3103448275862068,0.0555555555555555,-0.073170731707317,0.1176470588235294
48208.0,-0.006737043,0.0065239851,0.0159378067,-0.109929132,0.1291307034,-0.089043665,1.0,-0.056779811,1.9062716779,0.0003921557,0.0888888888888888,-0.1403508771929824,-0.1967213114754098,-0.02,-0.1833333333333333,-0.2096774193548387,-0.2686567164179104,-0.379746835443038,-0.4024390243902439,-0.2686567164179104,-0.1694915254237288,-0.3194444444444444,-0.3552631578947368,-0.379746835443038,-0.289855072463768,-0.3194444444444444,-0.3,-0.3,-0.3552631578947368,-0.3378378378378378
48291.0,-0.046912681,-0.047358397,-0.08249518,-0.170184786,0.0444848507,-0.119992735,0.0,-0.18,0.3231908075,0.019970689,-0.1489361702127659,-0.2857142857142857,-0.2982456140350877,-0.2452830188679244,-0.2727272727272727,-0.375,-0.4666666666666667,-0.5402298850574713,-0.574468085106383,-0.4805194805194805,-0.3939393939393939,-0.4594594594594594,-0.4805194805194805,-0.4736842105263158,-0.3442622950819672,-0.3846153846153846,-0.3650793650793651,-0.3442622950819672,-0.4244604316546763,-0.3548387096774194
48347.0,0.0086399699,0.040776112,0.0577397925,0.0688365035,0.1052781455,0.0393942127,1.0,0.0003482587,0.2640011232,0.0345347053,0.0923913043478261,0.06631299734748,0.0691489361702126,0.1355932203389831,0.1420454545454545,0.2108433734939758,0.2035928143712575,0.2108433734939758,0.2484472049689441,0.4671532846715329,0.5056179775280898,0.5343511450381679,0.6209677419354838,0.6611570247933884,0.6475409836065573,0.6475409836065573,0.7946428571428572,0.5,0.5461538461538462,0.3767123287671232
45815.0,-0.025826914,0.0479774224,0.055292045,0.0255031744,0.1297377641,0.1464303005,2.0,-0.012211266,-0.147991116,-0.016928095,0.0185185185185186,-0.1129032258064516,-0.1129032258064516,-0.1269841269841269,-0.0833333333333333,-0.0350877192982456,0.0,-0.0517241379310344,-0.0350877192982456,0.1,0.1702127659574468,0.0784313725490195,0.1956521739130434,-0.0983606557377049,0.1458333333333332,0.1458333333333332,0.4864864864864864,0.1224489795918366,0.1702127659574468,-0.0350877192982456
49278.0,-0.000256669,0.0115175155,0.0189702718,-0.156674918,0.0039446636,0.010132931,3.0,0.0002511391,-0.115878402,-0.015120968,0.1176470588235294,0.0,-0.109375,-0.1492537313432835,-0.2083333333333333,-0.109375,-0.2597402597402597,-0.2191780821917808,-0.25,0.0,-0.1363636363636363,-0.1739130434782608,-0.0655737704918032,-0.0952380952380952,-0.0806451612903226,-0.0806451612903226,-0.0952380952380952,-0.123076923076923,-0.1617647058823529,-0.1971830985915492
64522.0,0.0,0.0031919465,0.0156673697,-0.620004701,0.1573412389,0.098870586,4.0,0.7522331923,1.1042679633,0.0059259236,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.368421052631579,-0.3333333333333333,-0.368421052631579,-0.368421052631579,-0.4782608695652174,-0.3333333333333333,-0.25,-0.368421052631579,-0.4545454545454546,-0.52,-0.52,-0.4285714285714286,-0.52,-0.5384615384615384,-0.5862068965517242,-0.6129032258064516,-0.5714285714285714
64282.0,0.0124056866,0.0406688147,0.1341230417,0.0816229419,0.0012996803,-0.219632021,2.0,-9.2166e-05,0.5176834306,-0.035751471,0.1481481481481481,0.1071428571428572,0.095959595959596,0.0849999999999999,-0.4588528678304239,-0.3384146341463414,-0.2885245901639344,-0.2908496732026143,-0.1653846153846153,0.0046296296296295,0.0637254901960784,-0.0091324200913242,0.028436018957346,0.0382775119617224,0.2690058479532164,0.3910256410256409,0.643939393939394,0.3910256410256409,0.1793478260869565,0.160427807486631
26294.0,-0.004294653,0.009398332,0.0464858063,-0.028733176,0.3507493542,0.0088502709,0.0,-0.000671756,-0.511397743,-0.034031851,0.1865942028985507,0.0046012269938651,0.0314960629921259,-0.0045592705167173,-0.0367647058823529,0.1996336996336996,0.1887477313974592,0.1634103019538189,0.1491228070175438,0.2620423892100192,0.2718446601941748,0.2220149253731342,0.212962962962963,0.1431064572425828,0.1177474402730376,0.1139455782312925,0.1823104693140793,0.2062615101289133,0.3021868787276343,0.423913043478261
53612.0,0.0008296231,0.0229123092,0.0315588966,0.0525015169,0.0015023399,0.015385142,0.0,-0.000896861,2.7164458036,0.0758133773,0.103960396039604,0.0229357798165137,-0.047008547008547,-0.0897959183673469,-0.0044642857142856,0.0229357798165137,0.0931372549019606,-0.4677804295942721,-0.4296675191815856,-0.3700564971751412,-0.3591954022988506,-0.3718309859154929,-0.3421828908554573,-0.2965299684542587,-0.2664473684210526,-0.254180602006689,-0.2256944444444444,-0.2736156351791531,-0.3323353293413174,-0.3822714681440443
50092.0,0.003809829,0.0219422787,0.0503557509,-0.021486089,0.0,-0.040637346,1.0,0.0005600001,1.2856114923,0.0278872605,0.2195121951219512,0.0526315789473683,0.0309278350515462,0.0416666666666667,0.0101010101010101,0.075268817204301,0.0526315789473683,0.0526315789473683,0.0526315789473683,0.1627906976744186,0.1235955056179776,0.075268817204301,0.1363636363636364,0.0869565217391303,0.1235955056179776,0.1235955056179776,0.2345679012345678,0.0309278350515462,-0.0384615384615384,-0.0384615384615384
66237.0,-0.008645274,0.0156160143,0.0516666667,0.0321270581,0.1220689529,-0.387164488,1.0,-0.036421821,-0.453571704,0.0467472821,0.2489451476793249,0.1472868217054264,0.0,0.0033898305084745,0.0533807829181494,0.0724637681159421,-0.0358306188925081,-0.0451612903225806,0.0496453900709219,0.2231404958677685,0.2333333333333334,0.0882352941176469,0.2489451476793249,0.2436974789915966,0.3703703703703704,0.3831775700934579,0.5179487179487179,0.4368932038834952,0.5913978494623655,0.7411764705882353
61399.0,-0.00394176,0.0201391446,0.0424013274,0.12281194,0.0340994947,-0.01407027,0.0,-0.000310112,1.0346781645,-0.070420031,0.0470588235294118,-0.0729166666666666,-0.1317073170731707,-0.172093023255814,-0.2294372294372294,-0.1563981042654028,-0.1797235023041474,-0.2192982456140351,-0.1981981981981981,-0.101010101010101,-0.0729166666666666,-0.0326086956521739,0.0229885057471264,0.1194968553459119,0.2992700729927007,0.0470588235294118,0.2535211267605635,0.1483870967741936,0.1194968553459119,0.1194968553459119
40053.0,-0.000210617,0.0089302525,0.0249714374,-0.555669917,0.008640917,0.025978233,1.0,0.0002432631,-0.379141523,-0.004597168,0.0625,0.050561797752809,0.0747126436781608,0.0274725274725273,0.106508875739645,0.1835443037974684,0.2142857142857142,0.1987179487179486,0.2064516129032259,0.3076923076923077,0.3550724637681159,0.3550724637681159,0.2550335570469799,0.272108843537415,0.4166666666666667,0.4496124031007751,0.4609375,0.4496124031007751,0.4166666666666667,0.406015037593985
12976.0,0.0045502423,0.0181289689,0.0323165773,0.0265580343,0.0257239108,-0.026094386,1.0,0.0034288364,0.4484369208,0.0007611215,0.5088235294117647,0.3940217391304348,0.3827493261455525,0.2391304347826086,0.1766055045871559,0.4171270718232045,0.4329608938547487,0.3827493261455525,0.3940217391304348,0.5688073394495412,0.5088235294117647,0.4289693593314763,0.3535620052770449,0.2987341772151899,0.3464566929133859,0.3153846153846154,0.425,0.425,0.3940217391304348,0.401639344262295
13012.0,0.0039464389,0.0059336262,0.0184125262,-0.54140684,0.0133491859,-0.010229741,2.0,0.0080165927,0.5650022492,0.0447957339,0.1789473684210525,0.018181818181818,0.108910891089109,-0.0427350427350426,-0.0427350427350426,0.018181818181818,0.0090090090090089,-0.0743801652892561,-0.1111111111111111,-0.0743801652892561,-0.1578947368421053,-0.1764705882352941,-0.2112676056338028,-0.2631578947368421,-0.308641975308642,-0.2911392405063291,-0.3043478260869565,-0.312883435582822,-0.3743016759776536,-0.3
64039.0,0.0,0.000748143,-0.005263158,0.7522104809,0.040762902,0.0385500832,1.0,0.6305801165,1.19296,-0.13333334,-0.2307692307692307,-0.2307692307692307,0.0,0.0,-0.3333333333333333,-0.1666666666666666,-0.375,-0.4444444444444444,-0.2307692307692307,-0.4444444444444444,-0.4444444444444444,-0.6666666666666667,-0.7058823529411764,-0.7619047619047619,-0.7058823529411764,-0.6875,-0.6666666666666667,-0.6875,-0.7058823529411764,-0.7222222222222222
34040.0,0.0035541195,0.0083990511,0.0403948208,-0.097170443,0.0186026098,0.0087789939,1.0,-0.080000028,0.010419828,-0.114379086,0.1111111111111111,-0.0909090909090909,0.0,0.25,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.1999999999999999,-0.1304347826086956,-0.0909090909090909,-0.0476190476190476,-0.0909090909090909,-0.1666666666666666,-0.1999999999999999,0.0,-0.1304347826086956,-0.1999999999999999,-0.1999999999999999,-0.2592592592592593,-0.2857142857142857
