firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
77902,0.3771282921,0.0245716221,4.313999731,0.0,0.0677345108,0.5156826728,0.1039470803,0.663751098,0.4306412094,0.2122486289,0.1117964534,0.0284085431,6.0,0.0059910169,0.2865226337,0.3012008359,0.0397331193,0.151503452,0.0299104269,0.1941565346,0.8266237187,0.6072336684,0.0,2.8477991094,0.9376466714,2.6627856048,1.1403083569,4.0073965918,20.348161155,0.8947176265,0.0,0.0,0.0,0.0,0.0,0.5577162563,7.0,-0.731453472,0.069659262,23.004368434,-0.450802706,-1.390957324,-115.1825306,0.082228137,12.84952164,0.008796467,0.0200285646,0.0236258153,0.0320995102,0.287059863,-0.016215749,5.0,0.0001320845,0.9596433464,-0.063133321,5.0,13.641958635,2.9748756344,0.0,0.09375,0.0384479202,0.062694537,0.7053536611,5.2364190915,1.5835556e-08,9.9281332e-09,1.1502337293,1.3230376321,0.1810806721,0.0546510435,-0.444955203,-0.234761272
77918,0.2498377258,0.0512642213,394.53470032,0.0,0.1988809847,0.5566300784,0.1935222672,0.0568418345,0.5921143505,1.0098098706,-0.026747973,0.074355575,6.0,0.0346844635,0.1156862745,0.1396544155,-0.033107618,0.2882014612,-0.125900633,0.1305447462,0.1370164423,0.3910570791,0.0,1.6211889802,0.1211636834,0.8657515708,0.0466196902,364.45695364,7.3459608094,0.4588927016,0.0,0.0,0.0,0.0,0.0,1.1067003001,7.0,-0.021702492,-0.044066315,2.4863422877,-0.228603134,0.1104442984,-705.6094243,0.0430702538,13.009664893,-0.008416489,0.0262568448,0.0471721793,0.0068713402,0.0001891149,0.002743144,1.0,-0.001153846,1.6007992861,-0.009586576,6.0,12.779501521,1.040909464,0.0,0.1089108884,0.0404592821,0.0473445976,0.7188363226,2.5966475266,2.6146094e-08,2.1819265e-08,1.0630149401,1.1300007629,0.0324716854,0.040593708,0.0467973307,-0.34790899
77919,1.6176275105,-0.841892667,-5.016765962,0.0,0.7404964769,3.2477209612,-0.386109282,-0.309238333,0.5171224014,0.0087276551,-0.240434958,-0.170400568,6.0,-0.012516368,-0.268722467,-0.241732554,-0.043839862,0.6717649426,0.1232760271,0.0372926191,-0.336740854,0.5932875458,0.0,2.3792131059,-0.181936984,1.3002551363,-0.351993509,11.996736766,5.3263039279,-0.599565118,0.0,0.0,0.0,0.0,1.0,0.7191210206,3.0,-0.053120983,-0.402564464,-13.30264934,-0.055007648,-1.154113672,-1163.475131,0.0270140569,9.9054481293,-0.000599808,-0.03962704,-0.05776699,-0.059394908,0.07576277,-0.004013285,1.0,0.1454545455,-0.067782374,0.0823768964,3.0,10.298649768,2.5535761069,0.0,0.4090909064,0.131192409,0.1694073796,1.3191242959,20.620392765,1.6204257e-06,9.7956989e-09,1.4342056975,2.0569459827,0.8650832662,0.1432448228,-0.692587265,-0.290627216
77917,0.138152537,0.0290784495,10.097494622,0.0,0.0196717505,0.3793953188,0.5461593004,0.4075421974,1.0676099642,1.080488751,0.3191790517,0.0291312171,6.0,0.0,3.2804878049,0.2229441647,0.0046975251,0.3608087092,0.0862141455,0.0270439857,0.4210964357,0.8033860111,0.0,7.3317238913,0.1065324732,7.3317238913,0.1065324732,4.5488633009,7.0369959546,1.8695246971,0.0,0.0,0.0,0.0,0.0,1.2313732585,6.0,-10.15348943,2.9099762775,-0.08785117,55.026345145,0.0947716954,-627.1909973,0.0519717294,12.825810072,0.011485364,0.0516672611,0.0590242412,0.0156252993,0.5568496514,-0.000483939,0.0,0.0005063291,0.967971671,0.0811817776,5.0,12.919201359,1.0879985364,0.0,0.2075471729,0.0738236711,0.0734821492,1.2435538149,6.8057188666,5.438367e-08,1.283126e-08,0.9803365307,0.9610597133,0.283644149,0.0635446029,-0.26881335,-0.127692494
77929,0.5338936959,0.0529048208,-6.05350118,0.0,1.4249196539,5.2571075402,0.0376803776,0.2153572415,0.1671319447,-0.024419656,0.286275385,-0.097750309,6.0,0.1598858947,0.0017554125,0.1166598402,-0.185059293,0.4932692308,0.5440640715,0.2148050434,0.0594583987,0.5481912058,0.0,1.1607091321,-0.04309022,0.645021645,-0.23818005,41.827301338,8.4512359908,0.1619553334,0.0,0.0,1.0,0.0,0.0,0.4219976452,1.0,-0.637488286,-0.226546232,0.9686596654,-11.50608449,-0.053160977,-147.0877584,0.0610395049,9.7985158502,0.006819154,0.0068152561,0.0250046305,0.3374129353,0.0153297564,0.0102215279,1.0,0.0167164179,0.1468085106,0.0202912614,3.0,7.9566519754,0.2067199344,0.0,0.1000000015,0.0424928719,0.0384541157,0.9101983071,1.5880277396,2.6443979e-06,1.9090909888,0.4413660324,0.1948039746,-4.93615983,0.0493215568,-0.297162777,-0.236165101
77931,0.4529549525,-0.052945768,5.566353187,0.0,0.4365615098,0.2079717133,-0.052731617,2.6753133705,0.2792479109,2.0207686335,1.3148283419,0.0166230427,6.0,0.002830013,1.462962963,2.5465935787,-0.908435684,0.0363949607,-0.762113476,1.0699860724,-1.788437709,0.3541985695,0.0,0.7770714599,0.2289149286,0.7654537484,0.2178372212,4.7324973877,2.1262910798,-0.11972969,0.0,0.0,1.0,1.0,0.0,-0.387646432,4.0,1.1400282305,1.0846543896,0.3187202928,9.3829371508,0.1446674377,-587.8155848,0.092171531,9.5467322482,0.0,0.0023684335,0.004308859,0.0749197528,0.0262994776,-6.323253269,1.0,0.0685101223,-0.468898033,-0.046998724,2.0,9.3924587831,0.9773106768,0.0,0.25,0.1084832804,0.1904462035,0.8866307639,3.7370737861,2.3451742e-06,2.1280966e-08,2.1359545583,4.5623018749,-3.040878949,0.193959757,-0.415632772,-0.345613872
77932,0.4438347813,-1.25900748,-4.892072684,0.0,2.4377202184,3.9901378018,-0.002749017,-0.29606462,0.2679597701,0.0012208149,0.1241689545,0.0336390615,6.0,-0.003270024,-0.17765043,-0.033580015,-0.130919548,0.4553530752,-0.022659273,0.0264753294,-0.769439994,0.3113189297,0.0,0.8040925139,-0.269356365,0.7396786512,-0.265171701,44.43370607,6.5540763431,-0.519402055,0.0,0.0,1.0,1.0,0.0,0.4990498901,3.0,-0.218983132,-0.406652327,-0.14753499,0.6106879077,-0.01772423,-2586.973065,0.0398715999,8.9221414993,-0.004660779,0.0042812694,0.0277957337,-0.373760881,0.0227228729,0.086371025,1.0,0.0043252608,-0.904769132,-0.094328493,2.0,6.8990298227,0.1030699195,0.0,0.25,0.1330814972,0.127265461,1.2962124655,0.846178523,4.79133e-05,6.6818183265,0.8210406986,0.6741078288,0.5694774913,0.1109584849,-0.268235283,-0.078075133
77964,0.6354109211,0.0060157059,-123.4395492,0.0,2.2453185824,3.3098128227,0.0601499611,0.0626807818,0.2775520242,0.0333004627,0.1113389427,0.0545381676,6.0,0.007709842,-0.098360656,-0.00393603,0.211322683,0.1325936119,-0.209010953,0.0769501013,0.0466155978,0.4201826316,0.0,1.8701935619,0.0824648554,0.9694787917,0.0776949246,854.60655738,7.2444413563,0.0702298825,0.0,0.0,1.0,0.0,0.0,0.9939606264,6.0,0.0672613561,-0.187579064,-0.000262347,0.1910847992,-0.036255991,-272.4382423,0.0466316947,11.724886727,0.0091827669,0.0096718557,0.0444614404,0.0253008445,0.0004119069,-0.005633741,6.0,0.021390639,-0.000854889,-0.024142025,4.0,11.080286982,0.5111236955,0.0,0.0632911399,0.021914083,0.0212286141,1.2380454408,1.9810304772,2.5711974e-07,3.8548808e-08,0.6192672025,0.3834918681,-0.158749835,0.0682815073,-1.216025126,-0.225169408
77969,-0.311003666,-1.36280572,-23.45850289,0.0,10.250726131,12.595955569,-0.112846785,-0.232072099,0.1718809441,0.0,-0.041912855,-0.788907754,6.0,-0.076623377,-0.178571429,-0.136134174,-0.111064293,0.1593350537,0.1310218411,-0.069297764,-1.184672655,0.5284034274,0.0,0.6477578852,-0.676114337,0.3131737588,-0.695119093,31.165999157,6.0241820478,-0.161690455,0.0,0.0,1.0,0.0,1.0,0.7198551428,3.0,-1.793689863,-0.427887187,-2.266995751,0.606121841,-1.177491173,-707.0642578,0.0553474399,8.468692048,-0.032830927,-0.07940837,-0.757022472,-0.390704497,0.0415952443,-0.022693995,0.0,0.1810511282,-0.471763214,-0.160256416,1.0,7.9439268446,0.5372828167,0.0,0.3333333433,0.1619945132,0.2082602173,1.7115415458,2.8175564569,0.0001419438,2.0000000377,0.0171450619,0.0002939531,0.6552120589,0.1529835363,0.8055555714,-0.347052723
77971,0.3878164531,0.0742546652,2.0262873304,0.0,0.0539416962,0.4127267062,0.6310943902,0.2911661699,0.6825554519,1.0409288599,-0.049412097,0.082967417,6.0,0.0373340575,0.5197740113,0.2101183505,0.0805494631,0.1586168337,-0.692253262,0.1874006951,0.3588843887,0.8169774973,0.0,7.6597088393,0.3235499806,7.1073393856,0.2770777103,1.4857228784,7.4246685333,1.4942305306,0.0,0.0,1.0,0.0,1.0,0.8182700405,5.0,0.0405841466,0.3859320145,-14.5324604,2.3185976946,-0.900745687,-299.8861405,0.0270140569,14.061678502,-0.026774236,0.0108109368,0.0123146386,-0.006202248,0.6095168934,-0.107572412,1.0,0.0007692308,0.4036692568,0.105627181,7.0,15.329543264,4.4466307988,0.0,0.2387543321,0.0676388181,0.0639772624,0.6647179728,18.800468293,2.1656886e-09,3.9468155e-09,2.3738993352,5.6353980536,0.0859775082,0.0888355566,0.6555555483,-0.290627216
77967,0.2465816819,0.0589266722,380.75179727,0.0167245523,0.3699941245,0.7701108852,0.1778547893,0.1549718653,0.4594671202,0.0110964755,0.0982913294,0.0816563877,6.0,0.0308874967,0.1613142292,0.1085839438,-0.047442284,0.1156592312,0.1288752366,0.1651465524,0.2542123468,0.4413088095,0.0,2.0358255452,0.1972230271,1.1370283835,0.0542327943,480.32925953,9.2624559847,0.2764986727,0.0,0.0,0.0,0.0,0.0,1.2002345078,4.0,0.0650605134,0.1176150296,23.934564693,-0.072423937,-2.682941047,-1110.976341,0.0444258974,13.295812356,0.0011133814,0.023954262,0.0615946263,0.023120445,0.0153918362,0.0683120919,0.0,-0.000909091,-0.451182436,0.0146388423,6.0,13.004169757,0.6911341853,0.0,0.0778097957,0.0427097405,0.0527720028,0.7713333071,2.5259291349,2.1597355e-08,2.4344737e-08,0.7275631302,0.5293481084,-0.131639235,0.0423560044,-0.303694663,-0.223962133
80614,0.1807256693,0.015514376,5.0499928068,0.0,0.2071625503,0.7539986743,0.0555975223,1.7871885138,1.5711491443,1.3371051391,1.8684490556,0.0195971065,4.0,0.0869042194,0.6012526096,0.5352071353,-0.036617629,0.0503330242,-0.762113476,0.9440187755,1.6995264744,0.5826541929,0.0,1.8716758406,0.0467350271,1.5289475429,0.0783964375,5.6458782909,124.1914557,0.1521163566,0.0,0.0,1.0,0.0,0.0,5.3089395896,4.0,-0.042315488,0.4478948614,-0.131862139,28.475147417,-0.098065023,-507.7760551,0.0430021327,10.803737186,-0.04765565,-0.01545396,-0.033168554,-0.005727452,0.2601445581,-0.1967876,0.0,-0.016240602,1.3896611331,-0.025787108,5.0,10.678790591,0.4135292933,0.0,0.0853658542,0.0477307411,0.0346168103,1.8416726564,6.7477006623,4.9704628e-06,9.5454545969,0.5759130596,0.3316758523,3.1417622102,0.0726008426,-0.271031758,-0.218415697
77968,1.5972098749,0.0183272926,-28.375,0.0590850031,0.7522396225,6.3623059564,0.0788059701,-0.025836171,0.9707590627,0.006746988,-0.070945946,0.2152773029,6.0,-0.040478848,-0.019607843,0.0545429815,-0.022717542,0.2913434688,0.1243034303,-0.017624675,-0.016009437,0.4181556332,0.0,2.1003636364,0.0844388891,0.7498181818,0.3892163167,108.68691589,169.77372263,0.3523642732,0.0,0.0,0.0,0.0,0.0,1.5286484665,5.0,-0.008397627,-0.398812229,1.215119975,-0.959010957,0.2253491908,-367.4482002,0.101482689,7.5640439542,0.0,-0.045641447,-0.063628547,-0.139267767,0.0217284436,0.024271725,0.0,-0.010768126,9.5328053494,0.2559006438,3.0,7.2559884411,0.9588440006,0.0,0.407407403,0.1812275004,0.1337967977,1.5723046039,5.3079106893,0.0001575023,3.0000000264,1.0724561502,1.1501621941,0.0445476316,0.1097881152,-0.324404743,-0.266184614
77976,0.1122233762,0.0047937924,12.351250222,0.0,0.0613382553,0.1625077515,0.3751363196,2.2993289971,1.5711491443,0.4368706588,4.044085591,0.0247149578,6.0,0.0,2.3264033264,2.3170444884,-0.348254716,1.1259012951,0.4141773649,0.388153328,1.7747363352,0.5374639768,0.0,1.9724935155,-0.503171007,1.9724935155,-0.503171007,2.4287036738,5.2251008836,0.367202738,0.0,0.0,0.0,0.0,0.0,3.4320557491,4.0,-10.35247961,1.4925298271,-0.113780331,57.28595839,0.090355436,2785.6163777,0.0519717294,15.563200578,0.0186191198,0.0510293453,0.0789206022,0.0158401161,0.5705461615,0.0079602074,1.0,0.0002007547,0.2029112687,0.1080118595,7.0,16.645110499,4.3544328472,0.0,0.0737327188,0.0525062134,0.0686062557,0.4378851775,12.190785615,4.266934e-10,3.8331541e-09,1.7707120872,3.1354212957,0.1424266714,0.0702490014,-0.446227475,-0.127692494
77979,0.0577626146,-0.096047138,12.354387125,0.0,0.0397957548,0.3020630596,-3.608625337,-0.242096839,0.4656262505,0.0825958702,-0.425644415,-0.066112549,5.0,-0.162805774,-0.063380282,0.1483286908,-0.130127781,0.3059006211,-0.710178602,-0.353821529,-0.524384113,0.7910542767,0.0,2.8749520522,0.281489479,2.4695051784,0.8460283275,4.3624338624,10.531133582,-1.595577946,0.0,0.0,0.0,0.0,1.0,0.731271996,4.0,0.2341278904,-0.197222279,-14.86251424,-1.125001473,-1.049825653,-1108.153391,0.0270140569,10.683064691,0.0,-0.250618302,-0.333281128,-0.269000723,0.5505244755,-0.054637336,2.0,0.0271149695,0.5711247525,0.0611111112,2.0,10.774532457,3.5558163798,0.0,0.3714285791,0.1296358906,0.180467063,1.1315655191,25.963553116,2.8309034e-07,3.5956004e-09,1.403024956,1.9684790273,1.6842577782,0.2096323106,0.6555555483,-0.290627216
77982,0.82872938,0.0120008049,-2.324053728,0.0042676659,0.3243426094,0.7755279508,0.0094103808,0.7314628297,0.3085371703,0.8631784205,0.5863151287,0.0117120155,6.0,0.0,1.0108108108,0.3176143488,0.2707807129,0.3821172501,0.0908831172,0.0830695444,0.804569592,0.2952711836,0.0,1.4938301476,-0.42270618,1.4938301476,-0.42270618,12.522797927,2.7905553631,0.2652912621,0.0,0.0,1.0,0.0,0.0,0.4452906652,5.0,-1.343454909,0.6325022374,0.6944947204,10.021643063,0.1397564105,-578.4280085,0.092171531,9.9453010553,0.0008099481,0.0137946317,0.0191590043,0.095180351,0.0486702128,-0.026730602,5.0,-0.004847059,3.4662184177,0.2335078791,3.0,8.3279829621,2.870029408,0.0,0.3333333433,0.0970025963,0.1200650262,1.8344563236,11.296242293,1.6517502e-06,1.4056795e-08,2.1500801825,4.6228447912,0.0548254405,0.1130084611,-0.21730383,-0.345613872
77984,0.7377793734,0.0952465242,-0.671733612,0.0,1.197646263,1.5844874291,0.0752865607,-0.032784066,0.2566888194,0.0054844607,-0.120654397,0.1547730606,5.0,0.0151483209,-0.026666667,-0.003312148,0.078247548,0.0885899083,0.0287324211,0.0499296979,0.1539684559,0.5236805727,1.0,3.9578386463,-0.051641558,2.0800224362,-0.137278737,15.88950051,5.3371225091,0.1368672708,0.0,0.0,0.0,0.0,0.0,0.6750826762,7.0,-0.005078048,-0.071546564,0.1960476342,-0.1282768,0.170265227,-3245.128809,0.0364518986,10.461941952,-0.000346755,0.0103351838,0.026274992,0.005770638,0.0358689255,-0.007631482,0.0,-0.003555767,1.0029239766,0.0431040628,3.0,7.1786884941,0.0546127946,0.0,0.0370370373,0.0147793748,0.0208738233,1.26218112,0.5511250075,1.888052e-06,8.5909093534,0.3639418322,0.1324536572,0.6403952358,0.0358737932,-0.063013486,-0.100078428
77992,0.5167438313,-1.038766786,22.811946903,0.0,0.5654763805,1.8761179998,0.0677019533,-0.46561462,0.1496713523,-0.055516649,0.3491907632,0.1834920973,6.0,0.002256058,-0.090909091,5.29517e-05,-0.109278075,0.1554417199,0.5840276888,-0.175381554,-0.678250804,0.4438272358,0.0,0.3548879731,-0.567986501,0.1840113266,-0.66832485,389.97935103,188.32336182,-1.843242386,0.0,0.0,0.0,0.0,0.0,0.1786837734,3.0,-1.301226737,-0.307772463,23.143983973,0.4453924377,-1.23587377,-449.2072806,0.082228137,11.362780398,-0.002268156,0.0243509048,0.0509982698,0.0231182586,0.0045786144,0.3699444439,1.0,0.0087272727,-0.007666637,0.0095221307,4.0,11.142262066,1.3163891538,0.0,0.1104651168,0.0372412444,0.0540930272,0.8284286938,6.9013764295,6.634336e-08,1.1515603e-08,0.8303362987,0.689458369,0.6450721998,0.0596641899,-0.372169805,-0.234761272
77985,0.9372563366,0.0052399617,-0.998939121,0.0,0.416809221,1.1286635891,0.0439861565,-0.039432665,0.2425342886,0.0016226968,-0.130494612,0.0465743402,6.0,-0.025851259,-0.14968815,-0.016021254,0.0224208161,0.1537997847,0.1285476845,-0.017828073,0.0074901879,0.6347070343,0.0,2.6620100141,0.3073442579,2.0178428172,0.3890444692,3.6432148748,4.0266158436,0.1598191978,0.0,0.0,1.0,0.0,0.0,0.3617161518,8.0,8.4556465967,-0.304819425,0.8138880946,-2.659168821,0.0849840526,-2663.755593,0.0264272264,11.771270123,0.0022392327,0.0027651224,0.0039948058,0.0178403616,0.2221414228,0.0181939281,0.0,-0.004285714,-0.466545218,0.0304061016,4.0,11.477712709,0.7898724499,0.0,0.115384616,0.0587326461,0.0819929903,0.8670312301,3.2556082691,1.6049262e-07,3.0290199e-08,0.4403420173,0.1939010922,1.0202182276,0.0868822093,0.2677196396,-0.267384463
80156,0.2659903746,0.0332678724,394.53470032,0.0,0.565477529,1.0741860279,0.0861784141,0.5551591266,0.6856001142,0.0130259021,0.8541406055,0.0800412802,4.0,0.0390974084,0.1219512195,0.1117428729,0.1016948639,0.1070730754,-0.251090006,0.2837162837,0.1581395349,0.3611389373,0.0,0.6214285714,-0.17328188,0.2946428571,-0.192135258,1532.2724638,16.900360144,0.1725105189,0.0,0.0,1.0,0.0,0.0,1.4897009967,5.0,0.0156109373,0.0770713217,-0.275741365,-4.687411735,0.0955334466,-3281.211218,0.0364518986,9.1915397425,-0.000279369,-0.006260357,-0.019489825,0.0065167955,0.0819601415,-0.257176078,0.0,-0.012490525,0.0369422496,-0.060833333,5.0,7.1381226754,0.2581836709,0.0,0.25,0.132128965,0.1193557077,1.9740595335,1.9921504245,0.0001678572,2.8636364158,1.3764333976,1.8945688981,-2.259305128,0.1406554026,-0.008771929,-0.100078428
77993,0.4061924632,0.0213467651,1.6156037906,0.0,0.1205516487,0.5813148502,0.1558700968,0.1207723675,0.7131891855,0.0054291866,0.3895489141,0.0769240465,6.0,0.0371139351,0.6352201258,0.2271915957,0.0208146404,0.2739622642,0.8045978492,0.1178254463,0.059926038,0.7826856531,0.0,3.8364365317,-0.250348213,3.3063332427,-0.280531622,1.984496124,7.3635250918,0.3469411536,0.0,1.0,0.0,0.0,1.0,0.8744116658,5.0,-0.103756427,0.475467536,2.6426970251,-0.540286406,0.1130127699,-1075.762865,0.0430702538,11.975501185,0.000132844,0.0261866544,0.033958449,0.0448611759,0.570076225,-0.039988504,0.0,0.0021192053,1.7050764254,0.0309633585,6.0,12.917862544,2.5605906471,0.0,0.1555555612,0.0621799707,0.0844511591,0.4910540688,6.9004788255,2.93697e-08,7.0937115e-09,2.2972003094,5.2771292614,0.2302138323,0.092201283,-0.754820587,-0.34790899
84315,0.4258978452,0.0909417398,2.5630136986,0.0,0.8038707103,1.0361532322,0.111485796,2.6002336449,1.0240654206,0.2623413258,4.0074571216,0.0834796488,6.0,0.0,1.9189189189,0.373717067,-0.125887885,0.445398773,-0.725602542,0.0795560748,1.3524355301,0.3151768447,0.0,1.2298731799,-0.158826963,1.2298731799,-0.158826963,17.784931507,2.3750114333,0.2186362132,0.0,0.0,1.0,0.0,0.0,1.9321137315,2.0,-10.19994747,1.0850454196,0.199894138,54.407980827,0.1491201271,-886.3964973,0.0519717294,10.31692083,0.0561419833,0.0618665369,0.1259075908,0.0988826816,0.0473749108,0.0801215349,2.0,-0.002633679,-0.672209525,-0.041628718,2.0,9.983880199,0.8291666667,0.0,0.125,0.0634398732,0.0643724794,1.1609804081,4.0567723449,1.1386769e-06,2.1183725e-08,1.7509885014,3.0659607321,-0.194709559,0.090379108,-1.04913791,-0.127692494
78001,0.4213197516,0.0676703408,104.82917455,0.0,0.462025133,0.9185791348,0.1511225848,0.181990045,0.375663606,0.0089400732,0.1536405824,0.1212714689,6.0,0.0292132386,0.0543011756,0.2024097861,-0.054568488,0.0987368854,-0.057360279,0.2315681351,0.214724559,0.497487165,0.0,1.3334883212,-0.162094716,0.5493203326,-0.190179512,370.75013881,10.762749839,0.2808683031,0.0,0.0,1.0,0.0,0.0,0.7804603309,6.0,-0.017044039,-0.105451414,2.6578243134,0.0148131681,0.1573601923,-473.043956,0.0430702538,13.18757792,-0.001662236,0.0214485506,0.0458156145,0.0205047048,0.0028048197,-0.028121091,1.0,-0.00107747,0.4732647219,0.0207598277,6.0,13.569053119,1.5795668179,0.0,0.2261580378,0.0659497422,0.0654900619,0.8143447805,6.2192973281,1.7033385e-08,1.4143674e-08,1.6309886231,2.6601238885,0.1325592178,0.0695606865,-0.049808431,-0.34790899
78018,0.5642699181,0.126587942,-0.169718109,0.0,0.9787682403,0.5361544438,0.3963067896,1.2158299492,0.4026837738,0.1038536904,2.1849563227,-0.17850184,6.0,0.2647712441,0.7393939394,0.5332070164,-0.180275533,0.2420076726,-0.445582423,0.4879838346,0.45033973,0.7772019611,0.0,20.032607653,-0.633903712,13.485086794,-0.678601833,0.6211647581,5.5089135317,0.2049002268,0.0,0.0,1.0,0.0,0.0,0.5594922485,1.0,-47.63485275,0.3902771323,-0.01080561,1.2514774995,0.1488246856,-2567.63487,0.1284352916,11.060599658,0.0081966577,0.0248035592,0.0678271817,0.0462202702,0.4720995355,-0.005338273,8.0,0.0016494845,2.4336504434,0.040844677,3.0,11.990064514,2.6948080976,0.0,0.265822798,0.1176835234,0.1529214213,0.5924993801,4.4324401516,2.9986577e-07,1.0736344e-08,2.6086235225,6.8049166821,0.2054565153,0.0687671184,-0.594255309,-0.179182213
78008,-0.075938962,-0.023394223,10.539619126,0.0,0.1309903962,0.2784875953,0.6772675086,0.0443977801,1.0098495075,0.1104975427,0.1487537304,-0.003148946,5.0,0.000513573,0.3213213213,0.4327209962,0.1987155371,0.432651622,-0.123264504,0.0875956202,0.0037377257,0.7000038776,0.0,1.1017262411,-0.040657016,1.0839463276,-0.039975911,3.6700353714,4.8319334719,-0.046947438,0.0,0.0,0.0,0.0,1.0,-2.539856802,4.0,-9.438240492,-0.512552178,-0.301942669,55.234448608,0.0624915324,-702.8152473,0.0519717294,12.491451286,0.0,0.0816274085,0.2279072208,0.0186778869,0.3061278999,-0.00428452,3.0,0.0004301075,0.5475318428,-0.014693895,5.0,14.801015923,6.0143063533,0.0,0.2403846085,0.1055787576,0.1249008973,0.8581946987,26.383703956,1.3666822e-08,3.0392999e-09,2.5765674489,6.6386998185,0.3309471142,0.0955159153,-1.737632107,-0.127692494
78023,1.4397523187,-0.127111043,-2.465156797,0.0,7.5857613213,6.3319170752,0.0670382217,0.0056745511,0.2850092552,0.0023851615,0.0204380133,0.5758863977,6.0,0.0,0.3932806324,0.4503932815,-0.107059397,0.0667437878,0.0125988434,0.0897917442,-0.065555992,0.47178813,1.0,0.778761929,-0.100718927,0.778761929,-0.100718927,8.2703061741,69.136435748,0.0400046435,0.0,0.0,0.0,0.0,0.0,1.1143575639,5.0,1.4541718904,0.2906867652,-8.965219078,-2.468883406,8.8277364409,-326.8091845,0.0428503396,11.266281364,0.0053710463,0.00664869,0.0416792815,0.0856262096,0.0861471666,-0.01262595,1.0,0.0822172036,-0.16509552,0.015625,4.0,10.860948418,0.8252990687,0.0,0.0294117648,0.0141403939,0.0240268256,0.8004701463,3.255854685,2.8355842e-08,2.3723931e-08,2.0477811702,4.1934077212,-0.153853701,0.1107867112,0.0447761473,-0.341397063
78022,0.2280276393,-0.046266072,54.274107143,0.0,0.1725531357,0.4657395259,-0.113806507,-0.188478113,0.5101496938,0.0023671752,-0.212341893,0.0717641914,6.0,0.0011894328,-0.082089552,-0.243808225,-0.023954451,0.7156862745,-0.055478415,-0.026139714,-0.169436232,0.4059524874,0.0,1.6142916841,-0.228660283,1.5231926452,-0.241900028,39.619047619,2.5529303467,-0.142367067,0.0,0.0,1.0,0.0,1.0,0.9000917525,4.0,-10.11711946,-0.915963052,0.0020239322,54.57460948,0.1374046696,-875.7283723,0.0519717294,8.7746512091,0.014742572,-0.090049815,-0.146554412,-0.032915245,0.0293460034,0.0088566292,0.0,-0.032,0.9608365526,-0.044082332,3.0,7.6243748157,1.6384903035,0.0,0.5,0.1577310516,0.1806474702,1.3133481707,43.057175139,2.6112794e-06,5.4509721e-09,1.1602831769,1.3462570506,0.3934070289,0.0952658755,-0.375506079,0.1107744366
78015,0.4559850076,0.0491256212,9.2550006071,0.0022047554,0.2679392928,0.5881316787,0.1146907622,0.038587344,0.323114724,-0.002654867,0.0514719688,0.1177698694,6.0,-0.01274267,0.0,0.0833597128,0.0372907395,0.1057174411,0.1469917732,0.039384418,0.0418226436,0.5667579036,0.0,2.4048695578,0.0312358387,1.7556730136,0.1550725657,14.505358218,5.5696465889,0.3856948338,0.0,0.0,1.0,0.0,0.0,0.4962877858,8.0,-0.026267695,-0.003047517,-0.103259405,-11.26451096,0.116877766,204.99191488,0.3247618314,13.829990959,0.0019829196,0.0172658203,0.027411311,0.0057072511,0.0562092547,0.0167686442,0.0,9.92556e-05,-0.473577236,0.001626275,6.0,13.457542814,0.8777570886,0.0,0.0468018726,0.0323280414,0.0392988004,0.662279832,3.1148268037,6.8168608e-09,1.9593361e-08,0.897177898,0.8049281806,0.115601528,0.0323493577,-0.479311697,-0.02433497
78033,0.372604667,0.050720846,-0.867278369,0.0053207392,0.8739948745,0.3246282989,0.0840149667,0.6395782128,0.1237417519,0.2875233606,0.6972909725,0.0551719568,5.0,0.0,1.8066465257,0.7446483264,-0.352123693,0.2602056244,0.0254436494,0.0307316242,0.5184677386,0.4265536535,0.0,1.9418391042,-0.195086662,1.9418391042,-0.195086662,1.7138482074,0.7001695336,0.0806152798,0.0,0.0,1.0,0.0,0.0,0.3584694005,5.0,0.0137473044,1.5776446289,-0.218765104,-0.158109085,0.0038086654,-1620.03644,0.0398715999,13.663033321,0.0032376343,0.0139740898,0.0467522163,-0.002408745,0.1012444421,-0.003929522,1.0,0.0001434783,0.0307444736,0.0089617884,4.0,12.481146663,0.3157212995,0.0,0.0376712345,0.0276774452,0.0443361871,0.4259370816,0.495714504,2.3348508e-08,6.8184871e-08,0.8992577341,0.8086644723,0.3140829342,0.0536148157,-0.105497578,-0.078075133
