firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
43350,0.6376285891,0.103928013,1.1703534926,0.0360725129,0.397107832,1.6634973099,0.203051219,0.0241199831,0.584043288,-0.040536204,0.0312902083,10.0,0.0191067775,0.0375583483,0.1775735137,0.0429437338,0.0151796299,0.134077406,0.0503335863,0.0197046145,0.5719963347,0.0,2.5695036181,1.6838620624,27.16441151,5.3441781928,0.3885506555,0.0,0.0,1.0,0.0,0.0,0.9172498054,5.0,0.0252763764,-0.101739936,-0.004118104,-0.801922126,0.7200496586,486.02833993,0.0309805399,13.610144607,0.0011242686,0.0194785819,0.0316095772,0.0146400513,0.0610312309,-0.023436307,0.0,-0.000585965,1.5173143996,0.0054299165,5.0,11.981091469,0.1922943381,0.0,0.0303030312,0.00819312,0.0155985674,0.7140514834,0.6122051149,9.119576e-09,8.6420405e-08,0.9150560356,0.8373275483,0.0392374082,0.0417810407,0.0546572023,0.0081107059,0.1367924528301887,0.0570175438596491,0.0,0.0387931034482758,0.1642512077294686,0.1813725490196078,0.193069306930693,0.1209302325581396,0.1421800947867297,0.4093567251461989,0.3930635838150289,0.4695121951219512,0.3097826086956521,0.2422680412371134,0.2956989247311827,0.193069306930693,0.1055045871559632,0.1367924528301887,0.3169398907103824,0.3097826086956521,0.4260355029585798,0.3850574712643677,0.3314917127071823,0.2171717171717171,0.2684210526315789,0.2487046632124352,0.3097826086956521,0.3314917127071823,0.2295918367346938,0.3169398907103824,0.3850574712643677,0.7092198581560283,0.8396946564885497,1.2314814814814814,1.1327433628318584,1.2523364485981308,0.928,0.9435483870967742,0.8682170542635659,0.7985074626865671,0.7214285714285715,0.7720588235294117,0.8538461538461539,0.7720588235294117,0.7851851851851852,0.7092198581560283,0.6283783783783783,0.5448717948717949,0.5855263157894737
60222,1.8122249479,-0.021976609,-31.16637731,0.0,3.3463980228,8.4582012624,0.0509515307,0.0473028426,0.3155412967,0.0032722513,0.0822201093,7.0,0.0622157434,0.0,0.0408274016,0.0761263083,0.0572097778,0.1507980187,0.0798776393,-0.011585488,0.5643806796,0.0,2.0460142579,0.6886656585,88.793981481,6.9369461691,0.0307081131,0.0,0.0,1.0,1.0,0.0,0.6882341151,2.0,0.0062441993,-1.017110873,0.6206296525,-0.486791717,0.1842904717,-80.83367044,0.0667835165,9.5182202142,0.0024893263,0.0057134715,0.0162637897,-0.134179367,0.0126892654,-0.004305064,1.0,0.0279902746,-0.518518519,0.0002261428,1.0,7.7268189951,0.1806914547,0.0,0.0869565234,0.0222899705,0.0171877228,1.1679103674,1.2801526663,1.9774073e-06,6.3913044786,0.5016098807,0.2516124725,-1.678092837,0.0462959307,0.1957575805,0.1100223485,-0.0454545454545454,-0.0454545454545454,-0.0999999999999999,-0.125,-0.1126760563380281,-0.136986301369863,-0.16,-0.2317073170731707,-0.2317073170731707,-0.2125,-0.2921348314606742,-0.1710526315789473,-0.1923076923076923,-0.2025316455696202,-0.2222222222222222,-0.25,-0.2125,-0.2409638554216867,-0.2125,-0.3368421052631579,-0.3225806451612903,-0.3152173913043478,-0.284090909090909,-0.2674418604651163,-0.37,-0.25,-0.1710526315789473,0.05,-0.015625,-0.015625,0.1666666666666667,0.26,0.4651162790697674,0.6153846153846154,0.5,0.3404255319148936,0.2352941176470588,0.5,0.4651162790697674,0.4651162790697674,0.4651162790697674,0.3695652173913044,0.26,0.26,0.26,0.2352941176470588,0.2352941176470588,0.0862068965517242,0.1052631578947369
18438,0.850921273,0.0924709015,-0.208388121,0.0404694412,0.1984280376,1.1364837006,0.1806456728,0.0330764596,0.4870136048,-0.013178703,0.0800701344,10.0,-0.070432129,0.0057088487,0.1956958879,-0.179661823,0.0443719415,0.1706704736,-0.053129526,0.0226999961,0.6547300364,0.0,4.4638596085,2.4847677517,4.799047835,6.1173852734,0.6787861759,0.0,0.0,0.0,0.0,1.0,0.5927809108,4.0,-0.025393653,-0.053437959,-0.192398275,-2.021550793,1.1111247413,-22.29338821,0.0261787142,11.741633506,0.000430885,0.0298770657,0.0420293142,0.0298105123,0.2214538421,-0.011798808,0.0,-0.001526718,3.0740740741,-0.040541558,4.0,8.6864295087,0.0773841962,0.0,0.05185185,0.0155285143,0.0087214761,1.1379720646,0.3191637019,5.8515845e-07,2.7391307043,0.35985384,0.1294947862,0.3885939937,0.0261174719,-0.203693523,0.0096471305,-0.0075187969924812,0.0076335877862594,-0.0434782608695651,0.1,0.11864406779661,0.0909090909090908,0.2222222222222223,0.2222222222222223,0.1891891891891892,0.375,0.3266331658291457,0.375,0.2941176470588236,0.1785714285714286,0.1330472103004292,0.1282051282051282,0.1578947368421053,0.1478260869565217,0.123404255319149,0.1785714285714286,0.1945701357466063,0.1139240506329113,0.1478260869565217,0.2110091743119266,0.1945701357466063,0.263157894736842,0.2571428571428571,0.2452830188679244,0.2452830188679244,0.2571428571428571,0.3333333333333332,0.5348837209302326,0.5903614457831325,0.736842105263158,0.5438596491228069,0.5172413793103448,0.6196319018404908,0.5172413793103448,0.4915254237288136,0.4585635359116022,0.2692307692307691,0.4347826086956521,0.3333333333333332,0.375,0.2571428571428571,0.056,0.03125,0.0775510204081633,0.0476190476190476
36898,0.9974049891,0.1134898711,-48.11449677,0.0438431274,1.8056462414,4.9164992466,0.0834876334,-0.076249853,0.2962544053,-0.196448391,-0.003073475,10.0,-2.151e-05,-0.012485812,0.1345219583,-0.229284012,-0.163347895,0.127666835,0.0485596254,-0.184602224,0.5695114043,0.0,1.6497321727,1.0396998103,216.92520776,6.9865580206,0.1709908117,0.0,0.0,1.0,0.0,1.0,0.6744054748,2.0,-0.073451587,-0.13743287,0.4267412571,-3.499739515,-0.294175603,-540.2313153,0.0362474485,11.095996143,-0.002532049,0.0058383915,0.0164078892,0.0716596394,0.0123306895,0.0178565659,0.0,-0.009795726,-0.910003461,0.0064510861,4.0,7.2900370516,0.0373950063,0.0,0.0224719103,0.0077580741,0.0082599986,1.0097951936,0.2738270927,6.7643577e-07,8.2173917598,0.4978325534,0.2478372512,-0.380360992,0.0331383266,-0.012630866,0.1571689877,-0.0063291139240506,0.0328947368421053,-0.0426829268292683,0.1629629629629629,0.1893939393939394,0.2170542635658914,0.1544117647058822,0.1294964028776979,0.1544117647058822,0.0902777777777776,0.3193277310924369,0.3193277310924369,0.2868852459016393,0.2868852459016393,0.3193277310924369,0.1544117647058822,0.2265625,0.1893939393939394,0.256,0.2170542635658914,0.2265625,0.2764227642276422,0.4403669724770642,0.4017857142857142,0.4272727272727272,0.5544554455445545,0.3893805309734512,0.3652173913043477,0.5700000000000001,0.5096153846153846,0.5392156862745099,0.8045977011494252,0.7065217391304348,0.9382716049382716,0.891566265060241,0.8690476190476191,0.5858585858585859,0.5544554455445545,0.3893805309734512,0.1984732824427482,-0.4529616724738676,-0.4835526315789473,-0.4801324503311258,-0.451048951048951,-0.4695945945945946,-0.4270072992700729,-0.4695945945945946,-0.4452296819787986,-0.4984025559105431
14592,0.5313388207,0.0832788956,1.0132472836,0.0400748028,0.3073953836,1.0505479779,0.1841193837,-0.007898074,0.7795081215,-0.01237847,-0.041431734,10.0,-0.00708142,-0.042308184,-0.038857671,0.0001379403,0.0293104823,0.1028970516,-0.002520257,0.0125955955,0.6509148821,0.0,2.6413781246,1.936803451,5.1424253596,5.3114533949,0.3349376636,0.0,0.0,1.0,0.0,0.0,1.2090741755,4.0,-0.058639481,-0.167255243,-0.039324911,-3.520779284,0.6203524083,1151.3569347,0.0362474485,14.567371595,0.000100972,0.0219025534,0.034573835,-0.025283866,0.2934742025,-0.013107311,0.0,0.0005684765,-0.138342786,0.039401989,6.0,13.707024608,0.9908416578,0.0,0.0629921257,0.0238208274,0.0305460073,0.5732034206,4.2240482354,1.1013707e-09,1.1175246e-08,0.3364508066,0.1131991452,0.4732976828,0.0338396736,0.0026543861,0.1571689877,0.0938775510204081,0.0551181102362203,0.2126696832579184,0.2126696832579184,0.1601731601731602,0.1551724137931034,0.2350230414746543,0.2641509433962263,0.2884615384615385,0.3333333333333332,0.2523364485981307,0.3958333333333332,0.2884615384615385,0.2946859903381642,0.3743589743589743,0.3073170731707317,0.2350230414746543,0.2293577981651375,0.2126696832579184,0.2761904761904761,0.2946859903381642,0.2641509433962263,0.2641509433962263,0.3267326732673268,0.2946859903381642,0.3467336683417086,0.3009708737864078,0.4486486486486487,0.4888888888888889,0.3958333333333332,0.3673469387755101,0.2822966507177034,0.3958333333333332,0.6047904191616766,0.6047904191616766,0.4031413612565444,0.4031413612565444,0.3467336683417086,0.3604060913705584,0.4255319148936169,0.5056179775280898,0.5227272727272727,0.5141242937853108,0.6341463414634145,0.5764705882352941,0.5227272727272727,0.5141242937853108,0.4486486486486487,0.3958333333333332
45882,0.8453942887,0.0534112287,-3.380963778,0.002494792,1.3631770282,6.5338602452,0.0963725543,0.019219956,0.7646066554,0.0,-0.021250611,11.0,0.0389853678,0.0580357143,0.1378186773,0.198545275,0.0332452857,0.2548192771,0.0508613198,0.1242648168,0.609594764,0.0,4.6736731477,2.1382028376,62.424702059,8.1335403727,0.0735711641,0.0,0.0,1.0,0.0,0.0,2.1102397828,4.0,-0.659315906,-0.041185391,-0.071964554,-0.887177956,0.9333436695,-69.18697636,0.4894653679,8.7792112421,-0.007360834,0.007851161,0.0227806158,-0.057380216,0.0462911881,-0.000493774,1.0,-0.01553575,-0.364768683,-0.12132353,1.0,6.5571334068,0.1007271748,0.0,0.1111111119,0.0437083273,0.0380466514,1.1201420221,0.6838031852,2.04669e-05,1.8260870947,2.6656499662,7.1056897423,-0.387623596,0.0838935657,0.1477272716,0.0204443185,0.0,-0.1578947368421053,-0.1111111111111111,-0.1999999999999999,0.1428571428571428,0.0,-0.2727272727272727,-0.4074074074074074,-0.4074074074074074,-0.3043478260869565,-0.3333333333333333,-0.3846153846153846,-0.4074074074074074,-0.3043478260869565,-0.2727272727272727,-0.4285714285714286,-0.3846153846153846,-0.4285714285714286,-0.2380952380952381,-0.3846153846153846,-0.4838709677419355,-0.5,-0.5675675675675675,-0.4838709677419355,-0.3043478260869565,-0.4074074074074074,0.0,-0.0588235294117647,0.1428571428571428,0.4545454545454546,1.2857142857142856,1.2857142857142856,1.0,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.0,1.0,1.1333333333333333,1.0,1.1333333333333333,0.6000000000000001,0.6000000000000001,0.3333333333333332,0.3333333333333332,0.0,-0.1111111111111111,-0.0588235294117647,0.1428571428571428
14605,0.8934441574,0.0623813268,-0.885030813,0.0578991565,0.2510871135,1.5530559522,0.064639859,-0.016811858,0.3437999669,0.0009315324,-0.059408123,10.0,-0.007552783,0.0,0.0952172601,0.0616854681,0.1437058474,0.1525797442,-0.001690835,-0.004137479,0.5815114144,0.0,4.4163251836,2.2169907318,9.6204360215,7.2409975062,0.3694464807,0.0,0.0,1.0,0.0,1.0,0.4447014636,5.0,-0.48023187,-0.677110873,0.4059773179,105.93096462,0.6599419469,-7.083890748,0.0651922914,12.10833922,-0.005853197,0.0095473982,0.0122305302,-0.052087697,0.1382578378,-5.5411e-05,0.0,-0.004334375,0.1516853933,-0.017837124,4.0,9.4906578926,0.132630382,0.0,0.0593607314,0.0149780195,0.0142011751,1.0014724646,0.864825842,9.3724794e-08,8.4252195e-08,0.6422642769,0.4125034014,0.2381670529,0.030744475,0.1853949994,0.062439971,0.0,-0.0476190476190476,-0.1056910569105691,-0.0717299578059071,-0.0517241379310344,-0.1129032258064516,-0.1538461538461538,-0.1472868217054264,-0.12,-0.1269841269841269,-0.1603053435114504,-0.0517241379310344,-0.0598290598290598,0.0679611650485436,0.0,-0.0308370044052863,-0.0308370044052863,-0.0909090909090909,-0.0308370044052863,-0.0909090909090909,0.0091743119266054,0.0476190476190476,-0.0222222222222222,0.0185185185185186,-0.0598290598290598,0.0185185185185186,-0.0350877192982456,0.0628019323671498,0.1,0.0784313725490195,0.0891089108910891,0.1891891891891892,0.2087912087912087,0.2790697674418605,0.2359550561797752,0.1827956989247312,0.134020618556701,0.2021857923497267,0.2865497076023391,0.1578947368421053,0.1640211640211639,-0.0350877192982456,0.0280373831775699,0.0280373831775699,-0.0265486725663717,-0.0476190476190476,0.004566210045662,0.0138248847926267,0.0091743119266054
18198,0.9318689371,0.1255775002,-2.213811865,0.0399713867,0.7757624398,1.0854490893,0.0398608347,0.068871071,0.1366915589,-0.009460211,0.0253716268,10.0,0.0219992525,-0.066666667,-0.011113796,0.1109813138,0.4267945701,0.0877362353,0.0412239183,0.1080016928,0.5877988569,0.0,1.434609964,1.0323828713,3.7114971603,2.9566672053,0.2293007845,0.0,0.0,1.0,0.0,0.0,0.2401711033,4.0,-6.178811078,-0.17077494,0.2729645826,-1.231617591,1.3516279466,223.14004492,0.1883546608,12.653165823,-0.000500609,0.0186483521,0.0341728639,-0.010171262,0.1919440935,0.0393810777,1.0,0.0001183432,1.5142405063,0.0085551948,4.0,12.412501278,0.353357719,0.0,0.0250000004,0.0093955259,0.007791829,0.82879007,0.3634872193,9.8728554e-08,2.135964e-07,0.3852403074,0.1484100945,-1.074065183,0.0271585388,-0.0901524,0.0474100814,-0.0601719197707736,-0.029585798816568,-0.0812324929971989,-0.0381231671554251,0.0186335403726707,-0.0208955223880596,0.0314465408805031,0.0314465408805031,0.0546623794212217,0.1631205673758864,0.2330827067669172,0.247148288973384,0.1714285714285714,0.1841155234657039,0.0684039087947883,0.0218068535825544,0.0445859872611464,-0.0465116279069767,-0.0681818181818182,-0.0914127423822714,-0.029585798816568,-0.0352941176470588,-0.0628571428571428,-0.0989010989010988,-0.0547550432276656,-0.0863509749303621,-0.0837988826815642,-0.0964187327823691,-0.1182795698924731,-0.1322751322751323,-0.1013698630136986,0.0789473684210526,0.0969899665551838,0.1508771929824561,0.0718954248366012,0.1388888888888888,0.0897009966777409,0.1631205673758864,0.2424242424242424,0.1349480968858132,0.1081081081081081,0.0249999999999999,0.2238805970149253,0.28125,0.1081081081081081,0.197080291970803,0.1884057971014492,0.0789473684210526,0.1194539249146757
36978,0.6892961611,0.0786034156,-11.54417622,0.020215443,1.6418344767,2.9061917968,0.1041787052,0.0396716134,0.3285890303,0.0027076473,0.0183723726,10.0,0.0416555691,0.0056179775,0.8973861282,0.8204490064,0.5746308411,0.0958172789,0.0635063914,0.0918830532,0.5286795376,0.0,1.9665164042,1.0378028824,150.1985516,10.046381141,0.1387626737,0.0,0.0,1.0,0.0,0.0,0.9561209126,5.0,0.0070663463,-0.002386133,-0.260461946,0.3651443011,-0.634941307,-170.45426,0.0439818798,12.842032221,0.0034034075,0.0080334969,0.0266328994,-0.022316093,0.0077813053,-0.009798305,1.0,0.0009695854,-0.512179848,-0.00896861,0.0,11.381540339,0.4593041429,0.0,0.0392156877,0.019249049,0.0206324156,0.9076560875,2.7153013439,3.3017856e-08,5.196027e-08,1.765940781,3.1185468419,0.1550545299,0.046284128,0.2518321735,0.1329571945,0.0523809523809524,0.0184331797235022,-0.0555555555555555,-0.1088709677419355,-0.1159999999999999,-0.1016260162601626,-0.169172932330827,-0.15,-0.2431506849315068,-0.0264317180616739,-0.123015873015873,-0.0635593220338983,-0.2706270627062707,-0.2870967741935484,-0.2190812720848056,-0.2107142857142857,-0.3072100313479624,-0.3519061583577713,-0.2824675324675324,-0.1722846441947565,-0.0555555555555555,-0.0045045045045044,-0.0474137931034482,-0.0867768595041322,-0.1467181467181467,0.0327102803738317,0.0728155339805824,0.1333333333333333,0.3393939393939393,0.3812500000000001,0.3812500000000001,0.625,0.7265625,0.9909909909909912,0.9051724137931034,1.0654205607476634,0.782258064516129,0.8114754098360655,0.5136986301369864,0.625,0.6616541353383458,0.4832214765100671,0.5785714285714285,0.6492537313432836,0.5241379310344827,0.277456647398844,0.1755319148936169,0.04739336492891,0.0728155339805824
58464,0.0360071886,-1.92494509,-11.13553117,0.0,12.470151005,10.398155918,0.0416405014,-0.231756622,0.1353733833,0.0101125237,0.2712217248,10.0,-0.089770733,-0.249936435,-0.08802133,0.1863313128,-0.348780905,0.4503127259,-0.12984918,-0.994434163,0.4751558148,0.0,2.7990270188,1.7932914885,10.216359639,3.5825450485,-0.459068341,0.0,0.0,1.0,0.0,1.0,0.2113845218,3.0,-0.597923921,-0.389234719,-0.605739504,-0.589334731,0.5488941835,-132.5567941,0.0309805399,11.013793701,0.0249566608,-0.013879606,-0.480351864,-0.161822697,0.1333771942,0.3149818498,1.0,0.0294390877,0.5132962858,-0.042606518,2.0,10.71392876,0.4422535482,0.0,0.0666666701,0.026986564,0.1173460726,0.4242360476,0.5502870012,1.2443015e-07,6.5833095e-08,2.0117355222,4.0470798112,-0.169184801,0.0802506668,-0.411255424,0.0081107059,0.0,-0.12,-0.0833333333333333,-0.1851851851851852,0.2222222222222223,-0.12,0.0476190476190476,-0.75,-0.7471264367816092,-0.6615384615384615,-0.717948717948718,-0.7105263157894737,-0.6986301369863014,-0.7411764705882353,-0.7924528301886793,-0.7708333333333334,-0.7981651376146789,-0.8181818181818181,-0.8211382113821138,-0.8607594936708861,-0.8633540372670807,-0.8571428571428572,-0.875,-0.8735632183908046,-0.8804347826086957,-0.8705882352941177,-0.8804347826086957,-0.8784530386740331,-0.8705882352941177,-0.8947368421052632,-0.8633540372670807,-0.8562091503267975,-0.8728323699421965,-0.8450704225352113,-0.8690476190476191,-0.8817204301075269,-0.8926829268292683,-0.8942307692307693,-0.9079497907949792,-0.9126984126984128,-0.9214285714285716,-0.9264214046822744,-0.930379746835443,-0.9157088122605364,-0.9126984126984128,-0.9109311740890688,-0.9126984126984128,-0.920863309352518,-0.8995433789954338
50921,1.7284644612,-0.015228238,-10.2421485,0.0365834616,1.1303992207,5.736167808,-0.015989136,-0.078077217,0.3142966361,-0.06621813,-0.081003966,10.0,0.0038386952,-0.5,-0.135327559,-0.388183992,-0.153549798,0.1966060849,0.0135321101,-0.076588172,0.5921511351,0.0,4.2305399928,2.4418881869,40.112312812,5.4622181942,0.0857841284,0.0,0.0,1.0,1.0,1.0,0.4873994979,2.0,-0.008149626,-0.411436699,0.5487174534,-0.131863321,3.8342026664,-24.67994645,0.1065308178,9.4088735573,-0.02464256,-0.018447153,-0.033568276,-0.204744449,0.035998225,-0.012241308,1.0,0.0142222222,-0.100204499,0.0,2.0,8.0220768614,0.4501327266,0.0,0.055555556,0.0376983489,0.0514327756,0.9820234778,1.6971091532,9.2244176e-07,2.2977703e-08,0.6130139134,0.3757860581,-1.046707045,0.0461122156,-0.169047627,0.2016232117,0.0238095238095237,-0.0444444444444444,0.0238095238095237,0.0749999999999999,0.1944444444444444,0.303030303030303,0.0749999999999999,-0.1568627450980392,-0.2586206896551724,-0.2321428571428571,-0.2833333333333333,-0.2833333333333333,-0.2950819672131147,-0.2711864406779661,-0.2586206896551724,-0.3484848484848485,-0.3384615384615385,-0.410958904109589,-0.3943661971830986,-0.3582089552238806,-0.4027777777777778,-0.4691358024691358,-0.4556962025316455,-0.5326086956521738,-0.4756097560975609,-0.3768115942028985,-0.4189189189189189,-0.4189189189189189,-0.4189189189189189,-0.4625,-0.5700000000000001,-0.4487179487179487,-0.4556962025316455,-0.3676470588235294,-0.4189189189189189,-0.3384615384615385,-0.4189189189189189,-0.3768115942028985,-0.3857142857142857,-0.4342105263157895,-0.4625,-0.5,-0.4342105263157895,-0.4342105263157895,-0.410958904109589,-0.5376344086021505,-0.5612244897959184,-0.5057471264367817,-0.3582089552238806
14656,1.0146720305,0.1035654624,-4.886185047,0.0510127278,1.4015987581,2.7847174338,0.0510364048,0.0259104765,0.2297449061,-0.030207006,0.0402914702,10.0,-0.005226688,-0.022142857,-0.017922607,0.1216555568,0.0179226069,0.1040579022,0.0712337558,0.0068767908,0.54204801,0.0,1.0202879581,0.8039921466,13.519626168,10.429704398,0.1981792717,0.0,0.0,0.0,0.0,0.0,0.4773638968,3.0,-0.027982443,-0.028639559,1.5205834946,-0.011669261,-0.610924084,1337.5234048,0.0934418169,15.560996612,-0.00150698,0.0099304089,0.0240895296,-0.094634572,0.1006548883,-0.069466108,0.0,0.000591133,0.1595653417,0.0078967302,4.0,13.698082662,0.1890340334,0.0,0.0255220421,0.0175234767,0.0208416566,0.9053721368,1.2800744591,2.2012813e-09,7.53684e-08,0.6089236273,0.3707879839,0.3638423647,0.0391161122,-0.077626616,0.2047387513,-0.0360576923076922,-0.0123152709359606,0.0255754475703324,0.0552631578947369,0.0867208672086721,0.0255754475703324,0.0552631578947369,-0.0049627791563275,-0.0147420147420147,0.0177664974619289,-0.0024875621890547,0.0282051282051281,-0.1431623931623932,-0.0652680652680652,-0.0630841121495326,-0.0717592592592593,0.1457142857142856,0.1863905325443786,0.1623188405797102,0.1295774647887324,0.1656976744186047,0.182890855457227,0.1623188405797102,0.249221183800623,0.3019480519480519,0.5305343511450382,0.6040000000000001,0.597609561752988,0.597609561752988,0.7434782608695651,0.5423076923076924,0.5849802371541502,0.6570247933884297,0.7210300429184548,0.518939393939394,0.4424460431654675,0.4528985507246377,0.597609561752988,0.4119718309859155,0.3366666666666666,0.1016483516483517,0.0608465608465609,0.2770700636942675,0.6778242677824269,0.447653429602888,0.249221183800623,0.4528985507246377,0.474264705882353,0.4219858156028369
26454,0.6509928283,0.0806923219,-15.6293525,0.0401675521,0.6732399586,1.2659941496,0.0857384748,0.1889012034,0.4481865624,0.0110424753,0.3309577169,10.0,0.0513637052,0.1343283582,0.145856565,0.124078812,0.0007153675,0.1434021493,0.1469403695,0.070715569,0.4837825302,0.0,2.0836984879,0.7418399126,154.3855386,6.3125791384,0.2549381291,0.0,0.0,0.0,0.0,0.0,0.7704571752,3.0,-0.043318844,-0.148826361,-0.06443118,-0.554209309,0.0005784284,-24.72096977,0.0949905957,13.623748479,0.0018183639,0.0137363746,0.0279422305,0.068342829,0.0027816337,-0.108239552,0.0,-0.000632184,0.5591208275,-0.027750572,5.0,12.213836181,0.3148158097,0.0,0.0289017335,0.0132834403,0.0130116828,0.9126393023,1.3563622838,1.6710332e-08,5.8201032e-08,1.0937818679,1.1963587746,0.0405796517,0.0387661067,0.1560233923,0.1031862365,0.0705882352941176,0.0459770114942528,-0.0162162162162161,-0.0545454545454545,0.0224719101123596,0.0282485875706215,-0.037037037037037,0.0340909090909091,0.0459770114942528,0.2255892255892255,0.1234567901234569,0.1374999999999999,-0.0421052631578947,0.0,0.1374999999999999,0.0055248618784531,-0.0666666666666666,-0.037037037037037,0.0520231213872832,-0.021505376344086,-0.021505376344086,-0.0569948186528497,-0.0899999999999999,-0.0267379679144385,0.1304347826086955,-0.0618556701030927,-0.0054644808743169,-0.0520833333333333,0.0340909090909091,0.103030303030303,0.1818181818181818,0.4559999999999999,0.3236363636363637,0.5895196506550218,0.7251184834123223,0.5689655172413792,0.2682926829268293,0.1446540880503144,0.1374999999999999,0.205298013245033,0.0833333333333332,0.0769230769230768,0.1374999999999999,0.2551724137931035,0.058139534883721,-0.0520833333333333,-0.0520833333333333,-0.0990099009900989,-0.1689497716894977
57963,0.8553754739,0.0983970024,-3.327160494,0.0362281888,0.5967673991,8.1130301754,0.1239161022,0.1033692722,1.3065026954,0.0,0.1412822252,10.0,-0.028640994,0.2222222222,0.072518905,-0.003885589,0.0001505279,0.1061587904,0.1331873315,0.0783765653,0.5582895139,0.0,1.4070164214,0.315632331,83.658436214,183.11007026,0.3353663366,0.0,0.0,1.0,0.0,0.0,2.1527280859,3.0,0.0019779307,0.1541637737,-0.133758523,0.5670194544,0.8519605226,-325.2296723,0.0601175357,10.553074618,0.0031023458,0.0107182118,0.0181959565,0.0883666275,0.0312334879,-0.0166659,0.0,0.005884145,0.387283237,5.61108e-05,4.0,7.8438486382,0.1909518214,0.0,0.0395480208,0.0216172254,0.0148060491,1.2578907557,1.3022617291,1.1227943e-06,2.7391305232,0.7378832627,0.5444717094,-0.839971185,0.0530579342,0.1210396203,0.2697169977,-0.0681818181818182,-0.0888888888888889,-0.0080645161290322,0.0695652173913043,0.1603773584905661,0.2424242424242424,0.1603773584905661,0.0695652173913043,0.0884955752212388,0.0603448275862068,0.0789473684210526,0.0982142857142858,-0.0080645161290322,0.0884955752212388,0.0081967213114753,-0.0538461538461538,0.0603448275862068,0.1388888888888888,0.28125,0.1941747572815533,0.2299999999999999,0.1081081081081081,0.1284403669724769,0.1495327102803738,0.1495327102803738,0.1714285714285714,0.5185185185185186,0.921875,0.9523809523809524,0.921875,0.9838709677419356,1.0163934426229506,1.0847457627118646,0.7571428571428571,0.7571428571428571,0.921875,0.8923076923076922,1.1206896551724137,1.0499999999999998,1.2363636363636363,1.0499999999999998,1.4117647058823528,1.5625,1.510204081632653,1.3653846153846154,1.2363636363636363,1.1964285714285716,1.46,1.1964285714285716
20693,0.6322736473,0.0191881977,0.9425737405,0.0,0.5080128712,0.2584832864,-0.119970985,0.210453874,-0.024644991,0.2476720328,-0.042869804,10.0,-0.001082087,0.0438829787,-0.078120374,-0.093947446,-1.284030455,0.0577256439,0.2843846515,0.5373857378,0.5842790443,0.0,3.4723782411,3.1716165269,1.0040075545,3.9641103365,0.1086696755,0.0,0.0,1.0,0.0,0.0,-0.168315119,4.0,6.2130008458,0.0779514124,-0.422499718,16.187206819,-0.268972359,60.352582888,0.2344183831,12.523346135,0.0004284347,-0.009553326,-0.018220634,0.0423720841,0.1598312901,-0.159902055,1.0,0.0554666667,-0.174486604,-0.015144231,4.0,11.58054673,0.4740179136,0.0,0.1086956486,0.0320130528,0.0429279389,0.720428344,2.3897764385,5.0828066e-08,4.3235169e-08,1.0881957793,1.1841700542,-0.146739278,0.0417492653,-0.054887828,-0.061753551,-0.03125,-0.1733333333333333,-0.1014492753623188,-0.088235294117647,-0.03125,-0.1948051948051947,-0.2051282051282051,-0.2619047619047618,-0.2345679012345679,-0.2249999999999999,-0.3111111111111111,-0.3737373737373737,-0.3980582524271845,-0.4789915966386554,-0.4561403508771929,-0.3980582524271845,-0.3404255319148936,-0.4038461538461538,-0.3260869565217391,-0.4608695652173913,-0.5193798449612403,-0.4959349593495935,-0.5118110236220472,-0.5267175572519084,-0.5079365079365079,-0.4095238095238095,-0.38,-0.5539568345323741,-0.4095238095238095,-0.3980582524271845,-0.3404255319148936,-0.1733333333333333,-0.0606060606060605,0.1923076923076923,0.1698113207547169,0.2156862745098038,0.1481481481481481,0.1071428571428572,0.0508474576271187,-0.0746268656716417,-0.0606060606060605,-0.1621621621621621,-0.2439024390243902,-0.2151898734177215,-0.2705882352941177,-0.2954545454545454,-0.2873563218390804,-0.3980582524271845,-0.4311926605504587
