firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45794,1.8857100957,-0.286807869,-16.36589771,0.0914419793,2.2647602288,3.1284101146,0.0536269544,-0.042652737,0.3190754853,0.0,0.1045246113,10.0,-0.000552023,0.1496317354,0.0712715648,-0.027779059,0.0607364311,0.1521549637,0.0034550911,-0.174724987,0.5140394681,0.0,2.2300325656,1.2799212134,23.659357374,3.6960462549,-0.029201262,0.0,0.0,0.0,0.0,1.0,0.5376785364,3.0,-0.021947617,0.0246846769,1.3150463637,-3.691584934,0.4911531578,-349.3503153,0.0362474485,11.563005273,0.005190388,-0.042360221,-0.091106728,-0.027869497,0.0381191737,0.0621216121,0.0,-0.051470588,-0.03235782,-0.014705882,0.0,11.429864457,0.5335796821,0.0,0.0833333358,0.0580594823,0.060636653,0.9792823479,3.2204103402,2.3516002e-07,3.6568259e-08,0.8965215351,0.803750863,0.3871854111,0.0419355633,-0.187456402,0.2521314971
26390,0.499516485,0.1207927389,1.7685164131,0.0546621549,0.2487321199,0.7120566569,0.2501789834,0.007668552,0.6367327111,-0.048334234,-0.0757355,10.0,-0.003399801,-0.027205671,0.040139099,0.009993293,-0.01027955,0.0919487649,0.05077553,0.0065323164,0.5799936764,0.0,2.0924571292,1.5379541912,5.0422294409,4.9022606383,0.5602345376,0.0,0.0,1.0,0.0,0.0,0.9536491114,5.0,-0.067694713,-0.15215273,-0.071147247,-3.643621155,0.0317598081,3553.7899347,0.0362474485,15.62509828,0.0022834993,0.0374853216,0.0576968775,0.0104892987,0.197262218,-0.023654704,0.0,0.0002219006,-0.376444589,-0.033439686,7.0,15.129700012,0.5969666886,0.0,0.0267558526,0.0141673036,0.0173205761,0.365070392,0.7413537202,8.548659e-10,4.0997455e-08,0.7784910806,0.6060483626,0.1429437212,0.0267398779,0.0118379156,0.2521314971
60206,0.4216340414,0.084205645,7.1032513513,0.0267335871,0.1699505436,0.7991832948,0.2947006106,0.1250758695,0.8199973144,0.0034963313,0.0611856202,10.0,0.0415053231,0.0925925926,0.1874218429,-0.024185713,0.0336574785,0.1291821239,0.0844527998,0.1530580325,0.6430372193,0.0,3.6992563478,2.4412559459,12.992561642,3.4319379506,0.605817152,0.0,0.0,1.0,0.0,0.0,1.1685248763,6.0,-0.021509962,0.0334457852,-0.621685506,-1.919337533,0.6805094616,592.71003415,0.0261787142,13.678863459,-0.000749421,0.037378958,0.0512514743,0.0197227104,0.043271296,-0.00079005,1.0,-0.000341026,0.8732413239,0.0064620525,6.0,12.679891254,0.42455043,0.0,0.0273556225,0.0161159077,0.0202112159,0.5053665268,0.8522689273,1.07411e-08,5.1305414e-08,1.0076298411,1.0153178967,0.089860067,0.0297248781,-0.033373785,0.0532334091
21514,1.0471680876,0.1268356111,-3.329540811,0.050183991,1.6089170251,1.8905672491,0.0987134276,0.1294435162,0.1836175479,0.0,0.1396734711,10.0,0.0181654938,0.0461538462,-0.035796035,0.0390260305,0.0181853563,0.111214687,0.1206328232,0.1140786348,0.5261641844,0.0,1.7482513652,1.38059131,5.9140223357,7.4950873741,0.19091539,0.0,0.0,1.0,0.0,0.0,0.3832023789,4.0,-0.033502851,0.0011455741,-252.1402945,2.9524552813,0.5246029264,724.31753381,0.0095336956,14.046055749,-0.009937928,0.0067692162,0.0171600177,-0.035806482,0.1247804478,-0.111727195,0.0,-0.001388889,0.342175904,0.007969053,3.0,13.280245373,0.6854923091,0.0,0.0258302577,0.0169980883,0.0254672592,0.4434113175,1.3664511318,3.1609747e-09,2.9605269e-08,1.166495939,1.3607127758,0.0265115857,0.0368845012,-0.215906678,0.2891077301
14461,0.4934846574,0.1792013451,-1.965587045,0.0204455654,2.8178226145,2.729247583,0.0230739353,0.0168143211,0.2846141342,-0.03051494,-0.022958351,10.0,-0.003264303,0.075,0.1061275111,0.1487597155,-0.07476016,0.0824844901,-0.045911732,0.3342122011,0.525540941,0.0,0.6837387964,0.6043533931,25.275926503,12.592862684,0.1429944739,0.0,0.0,1.0,0.0,0.0,1.6602418402,4.0,0.2003706245,0.0083139248,-0.597817552,-0.292500358,-0.148972527,-130.3773231,0.1844321783,10.452345684,0.0001431306,0.0252337288,0.1860516442,-0.089648124,0.0146779385,0.293965827,1.0,0.0115929333,-0.966666667,0.0,4.0,7.0781307648,0.023434078,0.0,0.0604395606,0.0335850915,0.062932743,0.6522123449,0.1268379212,6.6999454e-06,12.409092084,0.0676431798,0.0045755998,0.7680820021,0.0239861441,-0.078805929,0.0829380016
71176,0.6083281013,0.0992757665,2.9057759299,0.03182146,0.3444135063,1.7291721612,0.2013257959,0.0652447919,0.4674128334,0.0013760205,0.0066237363,10.0,0.0222818066,0.0191944306,0.1080436356,0.0761428695,0.027789053,0.1357977447,0.0690730501,0.1015641839,0.5280452444,0.0,2.1575336329,1.232108342,41.626531071,10.477422183,0.4749744186,0.0,0.0,0.0,0.0,0.0,0.7383235633,6.0,-0.022770523,0.0111903204,-0.341430006,-0.583529647,0.810109061,-170.18876,0.0439818798,13.527700144,0.0043653373,0.0331875577,0.051073179,0.0768925365,0.0374079641,0.2487643196,1.0,8.08081e-05,3.924765116,-0.035004317,4.0,11.904342357,0.1782598767,0.0,0.037878789,0.0147082596,0.021325104,0.677189999,0.8486174534,2.115674e-08,1.2051424e-07,0.5173378728,0.2676384746,0.2295448478,0.0275135147,0.0439811927,0.2590311707
63335,0.3064497727,-0.965173583,0.4244925099,0.0,2.5783309147,2.4161559766,-0.279766049,-0.50803761,0.0432552624,0.2142605012,-0.698545286,4.0,0.0,-0.163793103,0.2311200292,0.6245419141,0.0464631582,0.4095814258,-0.429378531,-0.657188626,0.5999931745,0.0,1.589376054,1.589376054,7.6955530217,7.0375391032,-0.009938858,0.0,0.0,1.0,0.0,0.0,0.2963556268,5.0,4.1182400441,-0.276340727,-0.264213093,-40.28916525,-0.221688631,-215.8123309,0.078266779,6.760124962,0.0,-0.085250698,-0.526248399,-0.269946866,0.0439074702,0.0967499065,0.0,-0.056520125,-0.538904899,0.036111109,0.0,4.5446236861,0.1176470588,0.0,0.3658536673,0.1236887576,0.1067969068,1.4935575503,1.1467203574,6.89859e-05,1.1181312e-07,0.3542527429,0.1254950059,0.6421631383,0.1236538278,-0.482517489,-0.0987655
49437,0.6600499308,0.0957628403,-5.465756132,0.010814537,1.0288942416,0.9042618911,0.0666838558,0.2691615424,0.2320784591,0.0902561323,0.3388681142,10.0,0.0315466145,0.2272727273,0.3196138639,-0.301202556,-0.242414708,0.0793814884,0.3512680504,0.1738912014,0.5534263563,0.0,1.6122491121,1.0548718372,26.239963198,4.9414071729,0.223050056,0.0,0.0,1.0,1.0,0.0,0.4522134963,2.0,-0.050725157,0.1022552208,-0.666086547,-0.445627707,-0.837397791,171.55741192,0.0614925382,12.743754272,6.13468e-05,0.0121808738,0.031634107,0.0056433339,0.0193988102,0.0251280589,1.0,-0.003541524,-0.631490787,0.0514450688,5.0,11.966580557,0.4273514227,0.0,0.0321637429,0.0182640385,0.0172582618,0.8529119756,1.0839697488,3.6791939e-08,6.2850278e-08,0.4273134457,0.1825967809,-0.484596942,0.0330468256,0.0516055978,0.1891557445
71475,0.9660187576,0.1531058856,-84.02251791,0.1229577273,3.1856735082,1.831208373,0.097948505,0.0744660928,0.1714315236,0.0344488189,0.0599030408,6.0,0.0005478957,0.0268817204,0.2849757735,0.1049363128,-0.036398566,0.0222926399,0.0929550724,0.0675338721,0.5331283327,0.0,0.8321163038,0.7460833776,68.946775844,9.3856764665,0.0794214633,0.0,0.0,1.0,1.0,0.0,0.6444858353,5.0,-0.024771344,-0.018126552,-252.2214439,2.2528512802,-0.008263945,-609.1750912,0.0095336956,10.899106891,-0.001112646,0.0067528804,0.0230876103,0.0068384418,0.0060813981,0.0021793354,1.0,-0.001172304,0.1692513751,0.0233894698,2.0,9.4634018843,0.2432598039,0.0,0.020833334,0.0110494245,0.0122182464,0.9655862552,1.7869540634,2.8372281e-07,6.115595e-08,0.3394404561,0.1152198232,-0.134218799,0.0201426751,-0.013240582,0.2891077301
55204,0.8347687329,0.1161368737,-14.27990991,0.0785741449,1.216361318,1.241247791,0.1362582321,0.0665909739,0.2163164546,0.0186976585,0.0686210285,10.0,0.0103695258,0.0637576306,0.125887724,-0.259610765,-0.078561217,0.091306725,0.0812542501,0.0703956018,0.5381236782,0.0,1.1383372602,0.9262874453,29.993243243,5.8076755342,0.2308605811,0.0,0.0,1.0,0.0,0.0,0.486912872,4.0,-0.007073694,0.0106506454,0.2162268518,0.3345165884,0.2787668428,-224.226449,0.1055571398,14.136218564,0.0180674157,0.0339707437,0.0799295873,0.2624081815,0.0037437083,-0.017336428,1.0,0.0360374985,-0.36498823,-0.018977867,2.0,13.046658747,0.2634883849,0.0,0.0142857144,0.008377937,0.0128250694,0.5938980351,0.9136071245,5.8582172e-09,8.6864442e-08,0.3950430485,0.1560590102,0.1175791129,0.0289015501,0.0714764134,0.3277537513
55351,0.9360923734,0.1254599243,-15.11378193,0.033832655,1.6785850802,9.1844114564,0.0880733303,0.0091613382,0.6214408372,0.0050798258,-0.040459774,10.0,0.0112957593,0.015879278,0.3781998062,0.9685623648,-0.196245315,0.0912729333,0.1079852822,0.1123064,0.5191189357,0.0,1.2252084392,0.3525256273,147.04316763,60.115389346,0.14890735,0.0,0.0,0.0,1.0,0.0,1.7919264048,4.0,-0.001313162,-0.05217917,-0.053041623,0.0251719245,-0.540703482,929.53507767,0.0601175357,14.51200513,0.0070255299,0.0259760224,0.0745560071,-0.910556261,0.0202641489,0.000587177,1.0,0.0171136202,-0.353931892,0.0034411112,2.0,14.58659793,0.8246448824,0.0,0.0275229365,0.0163501633,0.0150637564,0.7845530193,2.6014795832,1.3577436e-09,2.4046506e-08,1.0369919525,1.0753523095,-0.076892217,0.0439777044,-0.083225479,0.3550642566
36679,0.3266468578,0.0653363629,73.283751011,0.0067097802,0.9219043735,0.6406043657,0.1177646269,-0.048612365,0.3206980647,-0.012814319,-0.104895566,10.0,-0.013202817,0.0267857143,0.0396921205,-0.003225804,0.0267039035,0.1451244922,0.0297075563,0.156652936,0.5427889747,0.0,0.6551291997,0.5474641728,133.33063864,5.5838439923,0.2274527284,0.0,0.0,0.0,0.0,0.0,1.2290791311,4.0,1.8723624871,-0.085761909,-0.244016008,-39.72841526,0.6591716553,296.31438915,0.078266779,13.491527506,0.0070617517,0.027755509,0.1135960488,0.0011199253,0.0206902538,-0.072832461,1.0,0.0205820847,1.4469917124,0.0487894118,5.0,14.280167105,1.3411961425,0.0,0.0289855078,0.0107502898,0.0122930908,1.0795303424,6.5739402301,1.3553487e-09,1.2538113e-08,0.9711683779,0.9431680183,-0.24689114,0.0498756201,0.0607065218,-0.145913769
58683,0.5568011986,0.0765307678,5.917262164,0.0058994134,0.4378402119,0.8248835961,0.0855205197,0.1004430761,0.1761355316,0.2539487092,0.0431753342,10.0,0.0023169804,0.1363373772,0.1956826315,-0.19765851,-0.143969888,0.0602300602,0.3147713611,0.1500909218,0.5527577556,0.0,1.3268287526,1.2303382664,20.225979319,21.451649055,0.303902882,0.0,0.0,1.0,1.0,0.0,0.2775086153,4.0,-0.010079755,-0.071180528,-0.185910162,0.0245377792,-0.278082648,408.55403588,0.0615020066,13.559451176,0.0028940588,0.0275491682,0.0523117512,0.0381958533,0.015363279,0.9951399418,1.0,-5.4054e-05,-0.47385641,-0.004139463,5.0,13.734592624,1.3987929146,0.0,0.0350000001,0.0290443793,0.0380808073,0.8451166843,10.437909706,4.8080474e-09,9.7344823e-09,1.7421700369,3.0351564376,0.3028877113,0.0458453941,-0.287287615,0.1236794038
47060,1.2807155298,0.0952547311,-16.00840844,0.0420648474,3.1208982788,5.2734978233,0.095590805,-0.003147559,0.184655373,0.0008622548,0.0270612976,10.0,0.0225790855,0.0166666667,0.2215205487,0.2723254276,0.5727043547,0.0706952128,0.0534791963,-0.050316901,0.5325694075,0.0,1.8846189984,0.8678004322,56.964461054,13.535903329,0.1102494014,0.0,0.0,1.0,1.0,0.0,0.4530784708,5.0,0.0313587423,0.0086625565,0.3309574226,0.2197184146,-0.634941307,-451.22651,0.0439818798,11.701212526,-0.006992728,-0.005212401,-0.015003521,-0.50479216,0.0197584867,-0.131517127,0.0,-0.071790099,-0.247092503,0.0101632085,0.0,12.506391104,1.7161761801,0.0,0.0818181783,0.0289187696,0.0426300658,0.9377498526,6.8818524809,1.9565205e-08,9.7443287e-09,1.0277226954,1.0562139387,-0.190425096,0.0597432592,0.1122796129,0.2590311707
71942,0.8423253869,0.0724383103,0.0690976163,0.0,0.4209117524,0.8299456294,-0.002234914,0.3786744568,0.2696731787,0.2280431433,2.3148880105,2.0,0.0082898373,0.243902439,0.0439814815,-0.520421329,-0.112707837,0.0496261047,0.4349096221,0.0671894871,0.7557042776,0.0,7.381031614,6.9833610649,1.4077752554,7.4266467066,0.3535877863,0.0,1.0,1.0,0.0,0.0,0.2948283171,2.0,-0.52068703,-0.433208434,0.3548585474,106.76073819,0.2636093609,-188.0693907,0.0651922914,10.316341959,-0.00554954,0.0079194631,0.0116256158,-0.001149458,0.483402213,-0.16243175,0.0,-0.00413805,-0.338689012,-0.031442079,5.0,12.117744038,2.0506369427,0.0,0.0684931502,0.0439149094,0.0683649997,0.7452564393,17.219600355,6.6033229e-08,3.9381521e-09,1.3421332986,1.8013217911,0.3012705408,0.0893683246,-0.32991456,0.0804203255
17523,0.5380587473,-0.052155184,3.315352349,0.0424242964,0.35330242,1.6346467065,-0.134986761,-0.045311269,0.2323394087,0.0011643138,0.1714341924,11.0,-0.061798155,0.3,-0.032015966,-0.312356492,-0.474343571,0.3426412194,-0.040989857,-0.148733642,0.5897963735,0.0,1.8508953543,0.8601939632,46.224161074,7.1000463894,0.1315527207,0.0,0.0,1.0,0.0,0.0,0.3315622477,1.0,-0.1715456,0.319121416,-0.006068849,0.4740934559,1.5971486202,-181.2169524,0.0510165814,11.545295845,-0.046582272,-0.035942924,-0.05510138,0.0790217343,0.0357767952,0.001729666,0.0,-0.054089796,-0.435010482,0.088450104,1.0,10.430576459,0.2835221222,0.0,0.0387596898,0.0224730215,0.0217069498,0.7907858522,0.8921186039,2.524202e-07,9.1842723e-08,1.2735490447,1.6219271692,-0.417565318,0.0562839148,-0.052622575,-0.061020564
60716,0.6566914175,0.040132504,3.5026796182,0.0,0.4185246845,1.1616569127,0.0597015908,0.0842190547,0.5596591689,0.021058038,0.0792218281,10.0,0.0498033299,0.2026641294,0.1913341015,0.043070899,-0.033178375,0.1620739439,0.1089231276,0.0874281204,0.5271420303,0.0,3.3743268167,1.8483585393,28.572265952,4.1958927693,0.2303664921,0.0,0.0,1.0,1.0,0.0,0.8831999098,4.0,-0.473889025,-0.474446744,0.169224578,105.46269921,-0.19267692,-47.18339075,0.0651922914,12.092656856,-0.003129197,0.0039446268,0.0068438781,0.0422504245,0.0052244829,-0.037179318,1.0,-0.013306858,1.1924011487,0.0393276215,5.0,11.574265125,0.5561072036,0.0,0.0322580636,0.0193783374,0.0227600138,0.7011958123,1.5575209164,6.9656546e-08,4.8962996e-08,1.581227617,2.5002807767,0.047711632,0.0524080965,0.1241675246,0.0804203255
72072,0.2699430199,0.0061209046,14.528345725,0.0,0.0607416311,0.1519097222,-0.042424242,0.1578988387,0.0709219858,0.0037533512,1.0365671642,2.0,0.0421121063,2.1538461538,2.677262931,0.5280846757,-2.917029013,0.1087833442,0.485854571,0.055434688,0.5933038972,0.0,3.9641693811,3.0469055375,3.1714684015,2.7398635086,0.546080118,0.0,0.0,1.0,0.0,1.0,0.0693586285,3.0,0.0616312795,1.954991728,-1.056193458,1.8174438865,-0.638811646,-130.4550078,0.0614925382,11.439790097,0.0333028877,0.0329178842,0.0429705745,0.0300869565,0.0276547057,0.0245281937,0.0,0.0059710145,-0.47871851,0.0428356612,4.0,11.528464112,1.1535221496,0.0,0.0516129024,0.0203490554,0.0312083663,0.6041110289,3.7968505704,3.7153813e-08,1.7208866e-08,1.904948807,3.6288299573,0.2333374805,0.062180159,-1.190000026,0.1891557445
67352,0.1699853866,0.0024504149,29.33395746,0.0,0.8735027304,0.371351196,0.0281377307,0.4946655534,0.2299842286,0.0,0.6462677761,2.0,0.0501301599,-0.090909091,0.5854456632,0.4632252185,0.2911629666,0.1012189674,0.4366824381,0.0145609175,0.5132332361,0.0,1.3605416046,0.5357948816,20.611743559,4.9039201711,0.1010363491,0.0,0.0,1.0,0.0,0.0,0.711423233,4.0,-3.344460417,0.0596969697,-0.931508835,-0.522025438,-0.091238472,70.311980378,0.4809486592,10.761992909,-0.022126357,-0.03583368,-0.175626865,0.0238780514,0.0172656363,-1.812715907,0.0,-0.01418434,-0.630885122,-0.027777778,5.0,9.1411912383,0.1171422442,0.0,0.0740740746,0.0268769215,0.0376337108,0.9086165048,0.3225311391,3.014815e-06,2.3153291e-07,0.0408305547,0.0016671342,0.6900435719,0.0565323968,-0.18359643,-0.203162056
14525,0.9978238781,0.0953237817,-13.66880554,0.0357090134,0.9217513775,1.8909073015,0.0716234757,0.0492112612,0.3948104726,0.0441598587,0.0268918769,11.0,0.0686239114,0.0581235449,0.1573414733,-0.076952811,-0.070342074,0.2473285841,0.0928836681,0.0707117376,0.4389720841,0.0,2.0632130166,1.0862789103,41.421529497,3.839054948,0.186001462,0.0,0.0,0.0,1.0,0.0,0.7128603543,4.0,0.0263431509,-0.081174739,0.3560771853,-0.747378687,0.8113864114,2797.3249559,0.0309805399,14.83764246,0.0019745257,0.0093706021,0.0180267235,0.070985537,0.0160164541,0.0036596094,0.0,0.0105716583,-0.155259467,-0.029016132,6.0,15.361211921,1.7269132519,0.0,0.0159574468,0.0141197419,0.0205809705,0.6968537717,8.5727218507,5.800296e-10,9.8745915e-09,1.1562175232,1.3368389609,0.1592365003,0.0351838115,-0.092609227,0.0220971733
72232,0.1432940424,0.0178776576,15.723984245,0.0,0.0612918286,0.1983958369,0.039929136,0.2800315085,0.4386241302,0.0459695694,0.2913351017,2.0,0.0757758968,0.5090909091,0.7250501733,-0.458377019,0.4993173367,0.1243066884,0.414861494,0.2752567694,0.6832628718,0.0,2.2619296412,1.8355973528,3.9199834163,3.4837877671,0.4757862242,0.0,0.0,1.0,0.0,1.0,0.6201680672,5.0,-0.011476847,0.3765816383,-0.380784465,5.8731245565,-0.658182172,-187.3876198,0.0422630468,10.883386686,0.0030179766,0.0300456621,0.046646817,0.0292277354,0.1053908356,-0.023487507,1.0,0.0003448276,0.6042630767,-0.016325702,6.0,10.763657567,0.8216936058,0.0,0.0317460336,0.0183370266,0.034213341,0.9491521764,3.7671515822,1.610058e-07,3.0839227e-08,0.3204481517,0.102687018,0.2493077567,0.0237767981,0.0660468341,-0.061020564
44062,1.4835587488,0.1212445117,-4.392182002,0.0450612382,0.5835877398,3.1763702443,0.0833587133,0.0212405222,0.2807664589,-0.001359465,-0.052023216,10.0,0.0202450404,-0.077777778,0.0565122652,0.0728884754,-0.019986784,0.1274831067,0.0629975523,0.0532610745,0.6154405737,0.0,4.8475706137,3.1723730328,14.911555394,5.9057814775,0.3812596351,0.0,0.0,1.0,0.0,0.0,0.3906559853,4.0,0.0091713571,-1.103528534,0.2919634534,-0.783279668,0.0358718336,203.06720456,0.0667835165,12.805787881,-0.011456662,0.0031307945,0.0043317196,-0.086229086,0.1039871746,0.006084927,0.0,-0.003088803,0.579766537,-0.006718155,5.0,11.747997587,0.2359224034,0.0,0.0144092217,0.0078446896,0.0092232775,0.9230298759,0.7991669553,5.7569367e-08,1.0722611e-07,0.2869096755,0.0823171619,4.5896400332,0.0355297144,0.3077974145,0.1542213626
20079,0.486913541,0.09377867,4.04976375,0.0465955948,0.4149582248,1.2063262372,0.1927956883,0.0805402648,0.5271889001,0.0055615796,0.0819863586,10.0,0.0463586668,0.0660377358,0.1934794522,0.0921361182,0.0755915231,0.0903806519,0.0973579339,0.0893195249,0.5372949076,0.0,1.9899791802,1.1535573703,19.670748221,6.7485284742,0.318638157,0.0,0.0,1.0,1.0,0.0,0.9256181197,5.0,-0.020085982,-0.066471535,-0.037164966,-1.848003397,0.5805730322,896.90763016,0.0422630468,14.051660459,-8.3309e-05,0.022495153,0.0418899268,-0.002245392,0.0814708598,0.0304811048,0.0,-0.002227016,-0.001155156,0.000100336,5.0,13.562731236,0.4220859463,0.0,0.017699115,0.0099592639,0.0150514653,0.6988398056,1.3024849995,6.7092297e-09,5.4036915e-08,0.8206548626,0.6734744036,0.2520768695,0.0293390111,0.3144562084,-0.061020564
45604,0.46162724,0.0685164299,3.2298031441,0.027359382,0.2799672398,0.6553898218,0.1467770718,0.0967979175,0.6183167032,0.0081725869,0.1277842169,10.0,0.0232173723,-0.04560166,0.0662268803,0.0028230638,0.0186312612,0.059029599,0.0628015202,0.0788212584,0.5438148812,0.0,2.2636145915,1.5218604651,6.455316804,4.2337281892,0.3074046663,0.0,0.0,0.0,1.0,0.0,0.9490344581,4.0,-0.059345855,-0.170548718,-0.109036492,-3.625456653,0.1667107717,2289.7178097,0.0362474485,15.281894222,0.0006467447,0.0263064996,0.0421617547,-0.070649504,0.1323255643,0.081272183,1.0,0.0027915155,-0.009461214,0.0263453452,5.0,14.668392797,0.7233267188,0.0,0.0364500806,0.0156921507,0.0193922911,0.4746956348,2.0315397039,7.167109e-10,2.3904448e-08,0.58779758,0.3455059951,0.3670849866,0.0294427254,-0.127601582,0.2521314971
72390,0.8876281867,0.160711022,-1.102695291,0.0439013136,0.5513406729,2.2566032617,0.2337984256,0.1710810189,0.5443015258,1.0002085506,0.2063605278,10.0,0.0373370614,0.0638297872,0.2564311299,0.2642541162,0.0599408437,0.0894227412,0.1091318376,0.1501879057,0.6563011743,0.0,3.0033478221,2.3889022473,8.6391198223,6.4325908718,0.4332113145,0.0,0.0,1.0,0.0,0.0,0.8484641426,5.0,-0.024347757,0.0046829798,-0.155691361,-2.10873066,0.534358344,93.178848071,0.0261787142,12.376490298,-0.008598866,0.0224542845,0.0364899314,-0.005315502,0.1027545821,0.0028313318,0.0,-0.006818699,0.326531183,-0.036106993,6.0,11.726503411,0.3384555785,0.0,0.0166666675,0.0127119344,0.0176740831,1.2541928646,1.0578726308,1.0194632e-07,0.954545554,0.7992651986,0.6388248578,-0.047288138,0.0392301072,0.2325733847,0.0532334091
65410,0.7788916877,0.0255919395,-6.140285866,0.0159193955,1.154861461,2.9659445844,0.0141385357,0.3221617525,0.4720308625,0.0234596546,0.6093793878,10.0,0.3153803937,0.306122449,0.5350159045,0.3466961816,-0.229251255,0.1203040652,0.4985533205,0.0455098729,0.6050121662,0.0,1.8803990988,0.7493401995,31.166754897,6.1301541025,0.0860955661,0.0,0.0,1.0,0.0,0.0,0.8612388423,2.0,0.0145702363,0.1668241652,0.1371449949,2.5881596096,-0.438267747,-190.4690441,0.0309805399,9.9682799477,0.002100276,0.0237602334,0.0692349877,0.1104024867,0.007012209,-0.005586325,2.0,0.0161637816,5.5739130435,0.0744609181,4.0,8.2843780204,0.1379914851,0.0,0.0714285746,0.041068556,0.0256533232,1.0115334632,0.3870872281,4.0068376e-06,1.9090911065,1.0387550078,1.0790119662,-1.73127987,0.0867313323,-0.289568664,0.0220971733
39220,0.6568977595,0.1141147693,1.0825596563,0.0241217745,0.3791786768,1.370307422,0.2039986142,0.1934402159,0.7244136672,0.0035886081,0.2468280341,10.0,0.106677522,0.0,0.1591366096,0.008015299,-0.037921696,0.1128147081,0.1632207627,0.1646543826,0.6167920096,0.0,3.2600503889,1.4000219082,18.311210005,4.7106312424,0.3892908463,0.0,0.0,1.0,0.0,0.0,1.0863687265,2.0,-0.061876633,-0.132509271,0.1328192523,-1.221577958,0.4128134167,-60.88686984,0.0422630468,12.069618414,-0.013246752,0.0176322132,0.0268736626,0.0252285447,0.0824203316,-0.019031699,1.0,-0.003333333,-0.551704217,9.7068e-05,4.0,11.320450537,0.4782696737,0.0,0.0202020202,0.0120112138,0.020482671,0.7814328752,1.7449772635,4.11646e-08,4.4304436e-08,1.6242144476,2.6380725716,-0.001118712,0.0418070662,0.2209385906,-0.061020564
49699,0.9367806982,0.143137547,-13.38060002,0.0220818858,1.7934679625,2.1154424707,0.0344322708,0.2198664596,0.185423229,0.0178786661,0.2526707561,10.0,0.1066583103,0.1309823678,0.4339618435,0.0190150418,0.3291739866,0.009954689,0.1613457893,0.1616271481,0.5398650121,0.0,1.8372707198,0.20744793,26.664040907,17.479706469,0.0936917826,0.0,0.0,1.0,0.0,0.0,0.281175223,5.0,-0.079627626,0.0584455677,0.0953004362,3.5599907785,0.8559891973,10.637652656,0.0678730984,12.277928083,0.0041222168,0.0164568458,0.0476752098,0.0919116179,0.0168787666,-0.327683395,1.0,0.008661599,1.1956882255,-0.065078887,5.0,11.63176017,0.9815852334,0.0,0.1599999964,0.047939934,0.0355220747,1.2667182781,15.326434463,3.8909448e-08,1.0332239e-08,2.2188782886,4.9234208595,0.0840910239,0.0495599617,0.1839969737,0.107428284
36775,0.8083055926,0.192253974,-1.519987979,0.0425032319,0.6131763502,3.1889601507,0.2310390003,0.1205551778,0.4116968655,-0.037515567,0.0966453916,11.0,0.0032883155,0.1363636364,0.1556098996,-0.12019339,-0.117363035,0.1253231759,0.1151820594,0.1394001526,0.6242449997,0.0,2.5812875898,1.9068123845,19.594388153,6.2979156924,0.4196038261,0.0,0.0,1.0,0.0,0.0,0.711210185,2.0,0.0066277855,-0.001028611,-249.4495919,0.8928548538,0.2580042531,-849.2877344,0.097938351,12.17351717,0.003199872,0.0471300086,0.0843859907,0.162401923,0.1144922363,-0.019345537,2.0,0.00558986,1.4835646457,0.0065762191,3.0,11.065489265,0.283023944,0.0,0.0500000007,0.0258408053,0.0217218913,0.9168600965,0.8283146921,1.2709649e-07,8.718756e-08,1.4622865789,2.1382820388,-0.045799681,0.0466039503,0.7079940468,0.095121752
72494,0.5008301853,0.0840248687,4.1294733211,0.0235143454,0.2406225918,1.4110973104,0.2294993471,0.1113760761,0.8033251959,0.0012152514,0.0567861822,10.0,0.0210602671,-0.00245865,0.1350883967,0.0066223221,-0.009111405,0.1167051934,0.0674392908,0.1396604457,0.6408541383,0.0,3.5743179235,2.5243937097,18.93049678,5.0842413461,0.4697294725,0.0,0.0,1.0,0.0,0.0,1.2109106797,5.0,-0.137814349,-0.04061746,-0.207172549,-0.571905893,0.4303543591,-5.031037423,0.0415193682,12.811085091,0.008933613,0.0348818307,0.0499576411,0.0144323156,0.1089984218,0.0030137993,1.0,0.0132352941,-0.136768749,0.0338334003,6.0,11.602217572,0.229205062,0.0,0.0227272734,0.0183096554,0.0226202805,0.5254662855,0.4780745261,3.8363213e-08,8.1610844e-08,0.7957006264,0.6331394869,-0.032760658,0.0322703681,-0.463828306,0.2273416226
