firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
84186,0.5742372729,-0.482351604,0.1132372538,0.0,0.3705605839,0.8433447772,-1.31897096,-0.106780793,0.4580222182,0.1236811254,0.2916293644,-0.456988334,2.0,0.0011543271,0.1888888889,0.1016607952,0.0535987363,0.3876185165,-0.179551888,0.0771565592,-0.255060392,0.8293209189,0.0,2.2620556142,-0.358132824,2.1126363956,1.5676772499,3.9112567004,-1.331575349,0.0,0.0,1.0,0.0,1.0,0.6244064973,4.0,-2.100569924,-0.060426869,0.2213801722,2.3543944566,-0.426819068,-696.2592807,0.0553474399,9.947414721,0.0,-0.173966435,-0.323587635,0.0046924753,0.6624219125,-0.065282598,1.0,0.1476923077,3.8890687167,0.0385276936,5.0,9.0023009272,0.2556519225,0.0,0.2083333284,0.1103270033,0.0797037486,1.6988370344,4.3273975796,3.02076e-05,1.1052632419,1.7530253278,3.0730977999,-0.232088993,0.1181605845,-0.194444444,-0.135286503
84238,0.2625061708,0.0207868074,8.1370730221,0.0,0.0361491808,0.2506053269,0.1473154223,1.8369340702,1.1416010718,0.968717414,1.375362039,0.0198318014,2.0,0.0,0.3032258065,1.7725617685,-0.233670466,0.1755255054,-0.576524143,0.1581812092,1.9149345776,0.4245143945,0.0,5.0953023151,0.0719028219,5.0953023151,2.8871661194,6.3445915786,0.9593272696,0.0,1.0,1.0,0.0,0.0,1.3095245864,4.0,-10.20179145,-0.530647693,0.0365024637,57.497098372,0.0854722797,-571.1444973,0.0519717294,13.53701714,0.0318654924,0.0439985621,0.0505785376,0.0804123442,0.1275951946,0.0257985411,2.0,0.007669393,0.2580405793,-0.00889335,5.0,14.297492164,1.1834396684,0.0,0.0369774923,0.0219087672,0.0383311305,0.7943982435,3.0703702966,7.6539839e-09,2.8826172e-08,1.3157577835,1.7312185448,-0.128757889,0.0772139291,0.8151037333,0.1738814474
84247,0.1341303691,-0.114300674,1.3708733678,0.0,0.9950709628,0.8837635103,-0.166058353,1.5470475242,0.1954040979,0.1059114686,3.9202588896,-0.046544746,2.0,0.0,0.6,0.6198980182,0.3243222692,0.1136543948,-0.128369531,0.3320645987,-0.443668237,0.590182242,0.0,2.3592898576,0.4011439177,2.3592898576,2.0303247685,4.8166987554,-0.155455511,0.0,0.0,1.0,0.0,0.0,0.1903715332,3.0,0.6731661445,0.386336629,-0.209510814,1.478285527,-0.148390041,-607.6765012,0.0572588492,12.937052858,-0.000298972,-0.041604441,-0.464779439,0.0557590114,0.317387441,0.2695461299,0.0,-0.01121243,-0.070597669,-0.034278963,5.0,13.213635415,1.0295487884,0.0,0.05078125,0.0423920042,0.0828724592,0.63948527,3.5506474224,2.1706065e-08,2.2304675e-08,2.8492625089,8.1182968446,0.0382228112,0.1045492068,-0.376031689,-0.180125274
84066,0.2389864495,0.0753174941,24.226821192,0.0,0.4687063256,1.3213829981,0.2190929525,0.2655800054,1.5711491443,0.0,0.1340047045,0.1143890138,2.0,0.0610580843,0.3169811321,0.1990516101,0.0191731024,0.1816920943,-0.462823373,0.1590872046,0.6384086649,0.2570653415,0.0,1.1056791569,-0.455246374,0.4949258392,72.006622517,38.728406055,0.1978574627,0.0,0.0,1.0,0.0,0.0,5.8521141429,6.0,0.0051690584,0.1636233839,-0.073601358,4.7552131976,-0.003273116,-578.9590551,0.0430021327,9.7154245451,0.0024604126,0.0456850749,0.1497361478,0.0786632391,0.0028967962,-0.036773145,1.0,0.0018588096,5.3511272466,-0.042882316,6.0,8.8671632075,0.3959417666,0.0,0.2599999905,0.0803342136,0.0717478529,1.8092083052,3.5460439921,9.0250252e-06,3.315789534,0.2483534702,0.0616794462,1.0136522544,0.0579719714,-0.179331305,0.2540491689
84219,0.7276766635,0.0261298475,0.2408589604,0.0,0.1707056885,1.0471035699,-0.041446725,0.0057881838,0.6620430724,0.0068126079,-0.203434036,-0.07997317,2.0,0.0,0.0615384615,-0.124980539,0.0011105504,0.5203252033,-0.134676564,0.0248214006,0.0718304061,0.8153738075,0.0,5.094952251,0.2523707291,5.094952251,2.4818944579,2.5353558137,0.2131623518,0.0,1.0,0.0,0.0,1.0,0.8707464325,3.0,-10.23144389,-0.772335038,0.5016729564,55.402404056,-0.014332691,-889.9867968,0.0519717294,9.4567511302,0.0020034345,-0.247784004,-0.310838446,-0.031978315,0.5949210885,0.0024246496,0.0,-0.129811321,-0.616847944,-0.14133157,4.0,8.3710106812,0.6131172206,0.0,0.5,0.1690231798,0.1553460333,1.707400766,7.6996568732,2.95966e-05,2.9492137e-08,1.8468274175,3.4107715102,0.5686002359,0.1338436842,-0.098484862,0.1738814474
84222,0.1765308072,0.0185486229,5.6143599344,0.0,0.0345274156,0.1302847787,0.3029482885,1.7649582252,0.792413131,0.7723080112,1.5957796014,0.0303062199,2.0,0.0573719792,0.7542857143,1.9894804637,0.1512368871,0.2366062334,0.3541775618,0.268093886,1.8052086431,0.7961000421,0.0,5.5579259403,0.1263240249,5.246816989,0.9255361574,6.8444335217,0.9270996348,0.0,1.0,1.0,0.0,0.0,0.9568837348,7.0,-10.11679559,-0.079587785,-0.0494729,56.700021502,0.0959466982,-270.1689973,0.0519717294,13.676460968,0.0316319297,-0.009986794,-0.012072334,0.0140376455,0.520305217,0.0358083767,0.0,0.0005914972,-0.28145275,-0.054461834,6.0,15.204743581,2.8062092361,0.0,0.0410677604,0.0461341417,0.0623750166,0.6260656027,8.0223285408,3.2409138e-09,1.167169e-08,2.1754873382,4.7327451585,0.2981652892,0.1000068061,-0.13149394,0.1738814474
84280,0.3996622281,-0.093046896,7.8935980851,0.0,0.6127827085,0.6268826623,0.0794948966,0.3140729256,0.2909548991,0.0013656114,1.1930681731,-0.172953744,2.0,0.2162666603,0.4255319149,0.1768851868,0.5461841688,0.1223981054,0.1713818686,0.586699521,-0.186099044,0.5591889682,0.0,1.9892396448,-0.411868136,0.3373954755,18.242085661,8.7334323923,-0.114665519,0.0,0.0,1.0,0.0,1.0,0.4373588184,1.0,-10.33906073,-0.408341584,0.173658521,56.912552284,-0.107313266,-864.5769107,0.0519717294,9.4404992582,-0.011268914,-0.032712328,-0.086134915,-0.335498103,0.0,-0.274724086,0.0,-0.23030303,-0.725243206,0.0861111116,3.0,9.2724932372,0.6274626629,0.0,0.25,0.1126366605,0.1673738817,1.0159024038,1.5637957407,4.7884477e-06,6.1785965e-08,2.2815863969,5.2056364863,0.1227945765,0.1376488527,0.3910675204,0.1738814474
84231,0.3945812274,0.0348693091,8.2002858002,0.0,0.3923585454,1.6943930482,0.0789904474,1.8084950774,1.1162869198,0.2473148672,3.3651350403,-0.004539946,2.0,0.0950425431,1.7094017094,0.6946301318,0.0018472964,0.2891246684,-0.107140842,0.2486638537,1.0733040669,0.4611446886,0.0,1.3319549177,-0.531903801,0.9625395281,64.673285199,5.0014889954,0.1802432008,0.0,0.0,1.0,0.0,0.0,1.6285098981,3.0,-0.510382959,1.568068999,-0.392775307,-1.689541169,0.0343552154,-297.5198693,0.2091536928,12.565105433,0.0341079086,0.0133147747,0.0306119918,0.269022897,0.0153384461,-0.011223309,6.0,0.000620155,0.0214455821,-0.041748449,3.0,12.580548767,1.7517626827,0.0,0.0862944126,0.0429195644,0.0794742374,0.9068774637,11.515999588,1.8931206e-08,1.1309456e-08,0.892606636,0.7967466066,0.4733665884,0.0675730741,-0.606042056,-0.132495007
84197,0.3574603175,-0.286810967,4.9273743017,0.0,0.4397691198,1.2172005772,-0.247861943,0.23652641,0.591136974,0.1681415929,1.5439065109,-0.112092352,2.0,0.0915859419,1.2952380952,4.0257387989,-0.302562833,0.2736842105,0.4311403509,0.1665174575,-0.242446483,0.385785042,0.0,1.0348945204,-0.666372211,0.595197028,29.452513966,6.3005676725,-0.897117015,0.0,0.0,1.0,0.0,0.0,0.7941284404,3.0,-10.37669605,0.4613645959,0.1314566103,56.453255444,-0.046451874,-894.1314973,0.0519717294,8.6407263302,6.41725e-05,0.0002871088,0.0006070724,0.2447758455,0.0415778901,0.0023025422,2.0,0.0570458404,-0.560210101,-0.024853801,3.0,8.364995811,0.9389630906,0.0,0.6666666865,0.2071635144,0.212346741,1.7054926118,8.2516505152,3.21577e-05,1.1052631786,1.5848581139,2.5117752413,0.8260011181,0.153682192,-0.762845845,0.1738814474
84200,0.7761802661,0.0649104488,-5.282614346,0.0,2.0862560677,7.3301237855,0.0754649875,0.0474969285,0.1311780484,0.0451759364,0.012314566,0.2466781977,2.0,-0.003156906,0.0640394089,0.0712445228,-0.59867063,0.1380516832,-0.102610218,-0.00382925,0.155430996,0.6090967068,0.0,1.2804487678,0.1414648818,1.2577743191,21.342867222,7.1644370071,0.1125991552,0.0,0.0,0.0,0.0,0.0,0.5183627752,7.0,0.0006500761,-0.035394796,0.3272890811,-1.780315762,-0.303397419,82.507633734,0.0568353812,12.799355291,-0.000368119,0.008117391,0.0298351938,-0.083369277,0.1611352412,-0.002415307,2.0,-0.002152466,-0.218193968,0.0607956643,3.0,14.390544234,2.8452822961,0.0,0.0607287437,0.0412556619,0.0652914822,0.6257103865,7.4490580705,7.7727943e-09,8.8487267e-09,1.1623061201,1.3509555168,0.0146425379,0.0678093038,0.5915339583,0.0894045819
84250,0.6222355916,0.0018399203,-3.284426485,0.0,1.0056746833,0.4280943754,0.0206125547,0.87911731,0.2265703074,0.2468689019,1.3252450382,0.054472046,2.0,0.0008515567,0.2408496732,4.4584976595,2.5633167258,0.0198078844,3.869195671,0.8370331383,0.4295424585,0.5376783587,0.0,0.3801752304,-0.81152485,0.2596974418,4.4523630569,9.068028044,0.0407479878,0.0,0.0,1.0,0.0,0.0,0.365455433,7.0,0.2467225367,-1.185112122,0.5154231204,30.053816587,-0.227253405,-184.7102105,0.1558419396,12.823165249,0.0,-0.001530716,-0.003774975,0.0921882431,0.0589643567,-1.504199757,0.0,0.0005079365,0.076446773,-0.017241379,3.0,11.783015577,0.2975637719,0.0,0.2097902149,0.0559398034,0.0413182883,0.8482174283,1.494758401,8.8870283e-08,7.9567016e-08,1.8501036292,3.4228834388,-0.17844283,0.0989324674,-0.123329926,-0.284904437
84243,0.1166980026,0.0052767502,22.021724213,0.0,0.4425832489,0.7949065167,0.1304142496,2.0490919022,1.3854522281,1.0406906907,2.3890735886,0.0186189129,2.0,0.1186336835,0.5714285714,1.3002850999,0.4534469186,0.1908705174,0.1046266723,0.7145978424,1.2087547408,0.457291996,0.0,1.568394483,0.3771944489,0.9443432795,27.508379081,4.9343854466,0.0590390316,0.0,1.0,1.0,0.0,0.0,4.4301517067,5.0,-10.24037076,-0.262444928,-0.109305705,55.789767255,0.0842593912,-671.9151223,0.0519717294,13.474694199,0.0112315732,0.0269639784,0.1211425244,0.035862843,0.2087739103,-0.00887911,2.0,0.0,-0.236307233,-0.13205329,6.0,13.71251703,1.4067335136,0.0,0.0973154381,0.0418890349,0.0564871559,0.8059598162,10.770956862,7.6991618e-09,1.2891e-08,0.6805367411,0.463130256,0.0218474391,0.0626966448,0.973892118,0.1738814474
84254,0.0719572289,0.010709841,22.615497304,0.0,0.0305383998,0.087781616,0.1606163876,0.1731752343,0.1721811985,0.0188679245,0.0635126377,-0.000887059,2.0,0.0,0.6283783784,0.5976291279,1.213965075,0.4058459809,-0.263257984,0.0513703493,0.2268640931,0.7428643406,0.0,3.3887987013,-0.075538673,3.3887987013,2.2112665052,1.8740564164,0.4370812395,0.0,0.0,0.0,0.0,1.0,0.2564780539,5.0,-10.10524241,-0.205495121,-0.154046478,56.571675525,0.0647534193,-589.0427473,0.0519717294,12.601965418,0.0201168553,0.0510243757,0.07021154,0.0197970174,0.4666514845,-0.024906878,1.0,0.0004907975,0.8068522001,-0.011230726,5.0,13.664561497,1.6370949467,0.0,0.0370370373,0.0371474083,0.0652815182,0.6053862142,4.0893236284,1.5299848e-08,1.9330258e-08,1.9435992541,3.7775780606,-0.058322702,0.1069977551,-0.412885009,0.1738814474
84234,0.2819978441,0.0723320158,0.3105865982,0.0,0.7144807761,1.4186369625,0.1676742312,0.9321396224,0.7099096588,0.1790291262,1.0506015813,0.2474667625,2.0,0.0163161855,2.5185185185,1.1094982813,-0.012640002,0.5491871366,0.7436192884,0.0415476439,0.6854463455,0.7394997115,0.0,2.5783864436,-0.542513529,2.5352588014,6.3392207236,2.2482868586,0.2404047689,0.0,0.0,1.0,0.0,0.0,2.056768559,6.0,-0.506552271,2.3771858081,-0.50535869,-2.696048005,0.2863619241,-277.4667443,0.2091536928,11.129266491,0.0099361386,0.0175969999,0.0621814475,0.0175015529,0.0674664942,-0.007184652,3.0,-0.008793404,-0.569420224,-0.037061995,6.0,10.664541598,0.2733806526,0.0,0.0735294148,0.0331655101,0.0250950868,1.451519392,0.6614024789,6.4038265e-06,4.4210529417,0.7400848494,0.5477255843,0.5732764263,0.0511291496,-0.510740813,-0.132495007
84274,0.0448762885,0.0335285505,150.1839166,0.0,0.208497863,0.3153482112,0.2906123913,0.2104538036,0.6599122491,0.0118518519,0.0080872942,0.0168759336,2.0,0.0499327177,0.1506352087,0.2537351169,0.0549843552,0.0802407222,0.0133522781,0.0616517236,4.2139917695,0.3699227954,0.0,2.1663188904,0.2832309951,1.251773659,52.923554232,4.8396241404,0.1694340684,0.0,1.0,1.0,0.0,1.0,6.6434928188,7.0,8.3747843185,-0.004496066,-0.078491953,-1.103111889,0.055285646,-2095.219968,0.0264272264,12.921011895,0.0151518261,0.0515246822,0.2468135019,0.0222659831,0.1435637499,0.0937950438,1.0,0.0019071242,0.2077160952,-0.023892487,5.0,14.762936519,4.4995974112,0.0,0.0636363626,0.0354102922,0.0593113576,0.6059317909,7.0766918566,5.7576982e-09,9.6757592e-09,1.504724294,2.2641952011,0.1753937293,0.0868109728,-1.2078861,-0.090228918
84257,0.2880633609,0.0426840744,8.7956525121,0.0,0.1539060466,0.7216898315,0.1646535632,0.3337794099,0.4197373335,0.0378039514,0.5980297676,0.0010106401,2.0,0.1063355959,0.3217665615,0.342329382,-0.003802189,0.3466976564,0.3984117761,0.2056516868,0.2255078314,0.6283240077,0.0,2.9436258808,-0.003858314,1.7275784753,10.885207653,5.3060125862,0.4887276924,0.0,1.0,1.0,0.0,0.0,0.5884701443,4.0,2.9988876566,0.2017761039,0.3562714976,0.0529313608,0.0650378404,-725.3724421,0.0535467671,10.70679294,0.0050105814,0.0322022621,0.0462149568,0.037899003,0.1500105,-0.02771505,7.0,0.0005633803,0.2450685182,-0.003455108,4.0,11.877490451,4.7293735331,0.0,0.1395348907,0.0938801319,0.0634633098,1.34265123,67.856914288,4.8026603e-08,1.9984823e-09,1.0714104355,1.1479203212,-0.112345304,0.0571307391,-0.511507942,-0.135286503
84281,0.1937659921,-0.0566683,3.6028177458,0.0,0.0352580759,0.0074237947,-4.846921225,0.9730951264,-0.510686972,0.2629723477,1.5014044944,-0.042221595,2.0,0.0,0.5945945946,0.0445682451,0.8403607793,0.1480719794,0.7155925893,0.0665586492,0.9000727979,0.9464940022,0.0,6.5911344853,-0.205122801,6.5911344853,0.0345877144,44.117647059,-2.238668271,0.0,0.0,1.0,0.0,1.0,-0.605775297,2.0,5.1683654571,0.4394633196,0.0703977502,-0.669424938,-0.003811883,-2569.336968,0.0264272264,11.820196907,0.0,-0.136599563,-0.162025316,0.0028087126,0.890911251,-1.286666667,0.0,-0.009242537,-0.579366057,-0.031468606,5.0,12.412931315,3.0811153359,0.0,0.25,0.0711712885,0.0756343707,1.4012327108,37.324264974,6.8692025e-08,6.962524e-09,1.1650307079,1.3572965504,0.5923208147,0.090073609,-0.479166654,-0.090228918
84213,0.1942871046,0.0304282238,3.8395913723,0.0,0.050350365,0.0905644769,0.1510411376,0.3615263785,0.4270664067,0.0051971874,1.3059950969,0.0428029197,2.0,0.0,0.7837837838,1.0571460153,-0.049123603,0.3195521102,-0.372021385,0.0534611635,0.230878318,0.8812890617,0.0,4.4963757611,-0.438140859,4.4963757611,0.4603492629,5.0504748982,0.9431036807,0.0,1.0,0.0,0.0,1.0,0.4861423683,5.0,-9.913923334,-0.050089716,-0.031716603,56.801325806,0.108443398,-705.9564973,0.0519717294,13.872119776,0.0225768966,0.0327648366,0.0422620052,0.0111279075,0.7767541236,-0.012454144,1.0,0.0002453988,0.1356657309,0.0750196576,6.0,14.531940089,2.0620747358,0.0,0.1064981967,0.0453080574,0.0783751078,0.5247353584,8.677528403,3.1652334e-09,9.3335077e-09,1.6597672617,2.754827363,0.0736573364,0.0925000267,-0.725218275,0.1738814474
84272,0.2971477791,-0.519725681,22.28731098,0.0,2.3301576572,1.2254737347,-0.127504646,0.0208282321,0.061039268,0.0043816723,0.3226478033,0.1998233716,2.0,0.0,-0.388888889,0.346209586,-0.986338263,0.2171619262,0.2570367966,0.1204983932,-0.634037673,0.5240475044,0.0,0.8110136932,-0.425512929,0.8110136932,92.371794872,16.020696143,0.0056498741,0.0,0.0,1.0,0.0,0.0,0.0645910656,3.0,-0.349618028,-0.874638972,0.17052212,-1.668449178,0.2222360046,-4658.820526,0.035532534,10.891587187,0.0,-0.027845061,-0.473559509,-0.345171671,0.0,3.1236714976,2.0,0.0564813122,-0.335281428,-0.035294119,5.0,12.762486885,7.6999887539,0.0,0.3653846085,0.2071635144,0.2302256236,1.1877635362,67.856914288,4.3550371e-08,1.3861412e-09,1.5288995782,2.3375339202,0.5709669488,0.1092761076,-0.775210924,0.1898282566
84224,0.3022501308,-0.194767138,58.864197531,0.0,0.3051805338,0.9443223443,-0.514240783,-0.205801861,0.0870279146,0.00110011,0.1359563693,-0.077760335,2.0,-0.002898109,0.1467889908,-0.050909856,-0.857394642,0.3440492476,0.3562521065,0.0428297756,-0.390845813,0.3196946933,0.0,0.8256977357,-0.623481833,0.8209583992,111.39506173,6.5336712527,-0.495349261,0.0,0.0,1.0,0.0,1.0,0.1096815018,2.0,-10.30107896,-0.687084509,0.0762464237,54.578227581,-0.012119857,-901.9014973,0.0519717294,10.602517396,0.0369148602,-0.006695361,-0.014251781,0.116502493,0.0281329923,0.0042629396,0.0,0.0677368357,1.3868174871,0.0546969734,6.0,12.14404098,4.6975179773,0.0,0.1978609562,0.0773167285,0.1204444012,0.6270796483,11.147634426,9.7919569e-08,6.1029602e-09,0.6849342242,0.4691348915,0.8437285116,0.1141341116,1.9098302537,0.1738814474
12928,0.6579592949,-0.20343449,0.4675538935,0.0,0.1566418317,0.2241504634,-0.483086322,1.2332793623,0.3711545647,0.6373103243,1.0199179848,-0.200844994,2.0,0.0666409861,0.8285714286,1.1640350877,-0.321116102,0.2772397094,-0.685125941,0.2273010338,1.2908889592,0.6463702526,0.0,3.9313605857,-0.135313424,3.3532641855,0.542674879,3.4600280505,-1.648496605,0.0,0.0,1.0,0.0,1.0,0.4672571971,2.0,10.791421268,0.7109387935,3.2651235204,8.3063314985,0.0830520552,-3112.115716,0.1557640369,9.943765399,0.0009004953,-0.148969319,-0.198403831,0.0458177944,0.182663613,-0.098626122,0.0,-0.056828272,-0.124558046,-0.08861731,4.0,9.5076633215,0.7721680594,0.0,0.1599999964,0.05190467,0.0742958683,0.7472577522,2.6996813767,5.9852173e-07,3.6728136e-08,1.1028053959,1.2161797413,0.8052832747,0.1003019071,-0.119523827,-0.123144102
84174,0.2239972514,0.039885772,29.642221506,0.0,0.3530386123,0.3619826201,0.1191508839,0.5951534971,0.636829122,0.0426328835,1.0601590866,0.1033575271,2.0,0.0146419205,0.5242236025,0.419013463,-0.084893892,0.1335071695,-0.093120414,0.5053070508,0.1765894773,0.5251086413,0.0,1.3821671855,-0.023791291,1.1895385032,16.049274047,4.8880137081,0.3595411773,0.0,0.0,1.0,0.0,0.0,1.1362101959,3.0,-1.766562721,0.2749078446,-0.128859849,1.7874467694,0.1335267928,-223.2377014,0.0553474399,11.414540563,-0.016102963,-0.198917432,-0.49048635,0.0390930156,0.0485888026,0.1299970194,0.0,-0.280999669,2.8514173998,-0.101982722,6.0,9.6206437567,0.0921880172,0.0,0.0386740342,0.0217403714,0.0138136356,1.3459390104,0.4568417939,6.8723958e-07,3.2716049e-07,0.3888022149,0.1511671623,-1.410540778,0.0439000837,-0.408215361,-0.135286503
84217,0.2558515519,0.0232896864,12.872408806,0.0,0.5375271276,0.0808220575,0.0694835348,1.6893150198,0.1917194119,0.5551624317,1.4751180384,0.0364449364,2.0,0.0,-0.556818182,1.3090046605,0.0847815558,0.4951923077,0.4157421105,0.0030116615,2.2869278844,0.7122166107,0.0,39.282069971,1.5626727662,34.620291311,1.4861535165,0.1133036309,0.0633093636,0.0,1.0,1.0,0.0,0.0,0.430185996,6.0,-47.39954977,-1.237656838,-0.319223977,-0.279278803,0.3637714621,-2370.74612,0.1284352916,12.931303502,0.0158814732,0.0154765739,0.0221584111,0.0122716545,0.1057656591,-0.008473242,7.0,0.0003261978,0.9989210642,-0.013141322,5.0,14.093460994,2.0637324381,0.0,0.0104347831,0.0141150021,0.0225661317,0.94329896,3.7095869647,1.2795159e-08,2.3336188e-08,1.7668992492,3.1219329567,-0.014618376,0.0643511977,-0.792200718,-0.113078607
84172,0.1185724063,0.062546931,6.8835137248,0.0,0.1168311697,0.5948043087,0.7161542808,0.062505464,1.5966829346,-0.016460461,-0.218834153,0.0619311196,2.0,0.0221818161,0.1111111111,0.3123390058,0.0113710729,0.4347666299,0.1797393831,0.03421009,0.6469496809,0.6108990549,0.0,1.5793529651,0.2059620798,1.2795147524,5.3549081507,43.932119777,0.4933156823,0.0,1.0,0.0,0.0,0.0,6.0014936173,7.0,8.3331204299,-0.044020164,-0.004795836,-1.513135451,0.1003408321,-1274.178218,0.0264272264,12.944249954,-0.002526018,0.0453260652,0.1529614761,-0.022156523,0.3384284111,0.0120455,0.0,-0.004814807,-0.416032403,0.0427897526,4.0,12.500863143,0.7143251907,0.0,0.0420168079,0.0200612247,0.0338163673,0.9489966331,4.2782937362,2.5486677e-08,3.7555269e-08,0.7539792828,0.5684847589,0.6117520214,0.0726182863,0.7222682967,-0.090228918
84262,0.4301143081,0.0656876835,41.472615456,0.0,0.3864040586,0.5352709149,0.0872104058,0.2270592448,0.2176066599,0.026211744,0.1767853332,0.1091278335,2.0,-0.009883311,0.4358108108,0.6631184758,0.5455994829,0.0488981598,-0.145011782,0.3244245066,0.2760332015,0.5252360825,0.0,1.7680064813,-0.308688465,0.9818497805,48.750522163,9.4041857862,0.2695450365,0.0,0.0,1.0,0.0,0.0,0.3698774597,7.0,0.1411767325,0.3797821846,0.2457112614,0.3691864164,0.0057709317,-146.4374101,0.0281087033,13.587757493,0.0039196313,0.010677683,0.0217667274,0.0274090166,0.0129175103,0.05560548,0.0,-0.001621622,-0.24479381,0.0177898724,6.0,12.859319932,0.6089131993,0.0,0.1083333343,0.0460712961,0.0594929899,0.7309670877,2.3419294165,2.2770684e-08,3.6307436e-08,1.2805756003,1.6398738682,0.0003973887,0.0597999918,0.4215517208,-0.274950365
84239,0.174004735,-0.079181036,5.4994387668,0.0,0.0884605818,0.3239091646,-0.571984027,0.7574116812,0.4030711876,0.6220179898,-0.038334054,-0.081792566,2.0,0.0140350877,0.4745762712,0.3947939262,0.2796161033,0.2718894009,-0.467709483,0.0667495118,2.0335105154,0.7875739179,0.0,3.1035081626,0.6071792343,3.0404654394,2.3761548186,3.6676673672,-0.851601528,0.0,0.0,1.0,0.0,0.0,1.0154841692,3.0,-10.2354856,-0.359297228,-0.051998972,57.656965722,-0.016152087,-836.0217684,0.0519717294,10.54261074,0.0,-0.235838357,-0.331320755,-0.066192591,0.4025506867,0.0191520168,0.0,-0.064649917,1.3533649796,-0.072662599,2.0,10.499249276,1.2016254853,0.0,0.200000003,0.1115266426,0.1328443245,0.67402,4.4622061787,4.0073956e-07,1.5848773e-08,1.37838655,1.8999494814,-1.032323319,0.1176134675,0.9966275525,0.1738814474
84198,0.261107057,0.0419609441,5.1927375334,0.0066215787,0.5624170289,1.2088089188,0.1546531408,0.8110839452,1.3067820064,0.4155981294,0.2113998838,0.1338138283,2.0,0.0,0.6341463415,0.2523822264,0.0011132791,0.3589814944,0.0799329102,0.0610445107,-1.831241283,0.2566873222,0.0,0.9527287238,-0.113714473,0.9527287238,15.477077637,9.3938816991,0.1399790715,0.0,0.0,1.0,0.0,0.0,-2.52784328,5.0,-0.713565823,0.4058446967,0.6958730265,-9.165290501,0.1784031598,436.77279119,0.0610395049,12.906839163,-0.009879099,-0.002469968,-0.012304612,0.1420706747,0.0590555207,-0.014169779,0.0,0.0010975701,0.4540946547,0.0052859318,5.0,12.004380943,0.6392091736,0.0,0.0809859186,0.0311292606,0.0346205792,0.7506533116,5.2885894364,3.5043643e-08,4.1374338e-08,1.4758280464,2.1780684224,0.6051087693,0.0733135688,-0.358491451,-0.234146794
84169,0.3323052441,0.0306038611,9.2925411213,0.0,0.2279139194,1.0374032523,0.1052873904,0.1135539689,0.8592333656,0.0025430766,0.1023589508,0.0891867,2.0,0.0469925987,0.1323529412,0.2558758926,0.024628888,0.1163775246,0.1064052562,0.1182855808,0.1213645301,0.5389841876,0.0,1.740915342,-0.011986206,0.4005837242,21.920264781,63.515257193,0.2389774334,0.0,0.0,0.0,0.0,0.0,1.4546484761,7.0,0.0011168104,0.1264498176,1.8787323946,-0.550738259,-0.755950148,204.40944113,0.0935761505,14.173966864,0.0025993948,0.0060713089,0.009932867,0.0306493554,0.009815351,0.0028737139,1.0,0.0009815951,-0.304296537,0.0303900223,6.0,14.528331191,1.0903394792,0.0,0.0327332243,0.0174988755,0.0355440729,0.534713184,3.0937383007,2.6295509e-09,2.3486492e-08,1.4428538514,2.0818272364,0.092030728,0.0630643764,0.0336822304,0.2653164764
84277,0.2147392018,-0.258516473,13.870055453,0.0,0.2090228574,0.162443457,-0.20719697,0.5132368918,0.4433644005,0.1880100439,8.3600215582,-0.09248629,2.0,0.0,3.4987775061,6.1917391304,-0.389451649,0.3316725979,0.4349446422,0.1527245697,-0.172262684,0.2818611374,0.0,0.6711793804,-0.827276182,0.6711793804,3.7504621072,2.2311414119,-2.121609372,0.0,1.0,1.0,0.0,1.0,0.478582891,2.0,3.341572446,2.9657006983,-0.110918301,1.5918546448,-0.116983639,-910.3463563,0.0331741021,9.8370872995,0.0,-0.169965159,-0.385750387,0.0345958276,0.0937787056,-0.149040209,2.0,-0.341288097,-0.017839436,-0.004581658,5.0,10.784850344,2.1045411131,0.0,0.1578947306,0.0540710392,0.0978529787,0.7372786039,4.4725118172,3.637419e-07,1.6591283e-08,2.6639861877,7.0968224081,0.2924710927,0.1284185614,0.1579670333,-0.028174945
