firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
56848,0.052463914,0.0611411053,-1.989632988,0.0,6.3653118802,9.3951211292,-0.021433751,0.1569535444,0.0002938296,-0.049665791,10.0,-0.009905264,-0.060087042,0.023644156,0.1113457184,3.2185044424,0.0971644186,-0.014200774,-1.386041732,0.5806855054,0.0,0.9955613423,0.8676688169,12.564514426,14.169699523,0.0781631016,0.0,0.0,1.0,1.0,0.0,-0.927554801,6.0,0.0704888248,-0.267604947,-0.690247446,-1.923133241,-76.48695194,0.0615020066,13.125518395,0.0056150238,0.0189384254,0.1701660511,0.2395807603,0.2270992291,0.0315889809,0.0,0.0690803099,0.0182855856,-0.012820513,1.0,13.965680109,1.7484757464,0.0,0.016260162,0.0097688091,0.0124555093,0.9324681984,11.732433913,2.4914555e-09,7.4865657e-09,1.2290421607,1.5105446327,0.1479343602,0.0559176911,0.2672575347,0.3795143069,-0.1604938271604938,-0.1604938271604938,-0.0422535211267606,0.0149253731343284,0.3333333333333332,0.4166666666666667,0.4166666666666667,0.4782608695652173,0.5813953488372092,0.7894736842105263,0.5813953488372092,0.7894736842105263,0.7435897435897436,0.8888888888888888,1.2666666666666666,1.2666666666666666,1.193548387096774,1.125,1.0,0.7894736842105263,1.2666666666666666,1.0,1.193548387096774,1.0,1.0,0.7894736842105263,0.0793650793650793,0.1333333333333333,0.0303030303030302,-0.0422535211267606,-0.0555555555555555,0.0149253731343284,0.0793650793650793,-0.0144927536231883,0.5454545454545454,0.7894736842105263,0.4468085106382979,0.7,0.8378378378378379,1.2666666666666666,1.3448275862068964,1.3448275862068964,1.5185185185185186,1.125,1.0606060606060606,0.5813953488372092,0.8888888888888888,0.6190476190476191
57146,0.3564092028,0.0917691085,3.2206436938,0.0263228103,0.2197655774,0.5835439303,0.5063997198,0.6230228234,1.3075086806,-0.018639543,11.0,0.0030317691,0.0187110187,0.1355367923,0.2272737683,-0.100067224,0.0842322097,0.2338929158,1.2480010401,0.6827235439,0.0,5.1217201166,4.5020043732,3.296977814,8.3484222943,0.5181296602,0.0,0.0,1.0,0.0,0.0,1.4212442306,3.0,0.022302467,-0.149121508,-0.794928609,-0.683268037,-127.1413439,0.063541233,11.809651207,-0.018960166,0.0257226674,0.0415835285,-0.026055878,0.2950382604,-0.048607985,0.0,-0.01901936,0.9828080229,-0.077931903,4.0,12.186800627,1.0525987591,0.0,0.0673076957,0.0262424495,0.0390348094,0.6410938404,3.0419727796,3.762164e-08,2.2170622e-08,0.3991716503,0.1593380064,1.2383373002,0.0626650078,0.8499041663,0.3808556507,-0.03125,-0.1388888888888888,-0.1506849315068493,-0.2345679012345679,-0.1267605633802817,-0.6477272727272727,-0.6574585635359116,-0.6025641025641026,-0.5866666666666667,-0.4095238095238095,-0.3737373737373737,-0.3111111111111111,-0.3673469387755101,-0.3541666666666666,-0.2619047619047618,-0.4205607476635514,-0.4655172413793104,-0.4833333333333333,-0.6630434782608696,-0.610062893081761,-0.5571428571428572,-0.4464285714285714,-0.3673469387755101,-0.2954545454545454,-0.2619047619047618,-0.3541666666666666,-0.3861386138613861,-0.3673469387755101,-0.487603305785124,-0.4095238095238095,-0.3260869565217391,-0.2051282051282051,-0.1506849315068493,-0.1506849315068493,-0.0746268656716417,0.0333333333333334,0.0163934426229508,0.24,0.2916666666666667,0.2916666666666667,0.3191489361702126,0.2916666666666667,0.2916666666666667,0.2156862745098038,0.2156862745098038,0.2156862745098038,0.2916666666666667,0.2156862745098038
39204,0.572367784,-0.019147976,-0.296391734,0.0,3.2665876464,1.830489483,0.1401434939,0.1783436796,-0.196448391,0.4503115971,10.0,0.0014570904,0.025974026,0.0248006945,-0.534282784,-0.030541741,0.0644757651,0.04932846,-0.486548649,0.7745819093,1.0,2.7745273947,2.7321242702,0.9124906932,7.9930338357,0.0273343077,0.0,0.0,1.0,0.0,0.0,0.2773179805,1.0,-0.089907994,-0.048854318,0.0119566608,-1.852578691,173.63942829,0.0934576233,12.887654138,-0.011906956,0.0019678006,0.0135459521,-0.041998823,0.3522222891,0.1214723137,0.0,-0.083671263,-0.532890193,0.0083410284,2.0,12.556447787,2.8128191583,0.0,0.3569620252,0.0814324777,0.040384096,1.209307903,23.529328144,4.152232e-09,3.4482812e-09,1.5423510702,2.3788468237,0.0830023306,0.0440001707,0.6844034531,0.1129894269,-0.0835913312693498,-0.1164179104477611,-0.1345029239766082,-0.2064343163538874,-0.1956521739130434,-0.250632911392405,-0.1469740634005764,-0.103030303030303,0.0136986301369863,-0.0133333333333333,-0.0100334448160535,0.03859649122807,-0.0166112956810631,0.15625,0.0459363957597174,0.0171821305841923,-0.1319648093841642,-0.1956521739130434,-0.1164179104477611,-0.0807453416149068,-0.0326797385620915,-0.0662460567823344,-0.0807453416149068,-0.1731843575418994,-0.1494252873563218,-0.2351421188630491,-0.2390745501285347,0.1792828685258964,0.3703703703703704,0.2758620689655173,0.2869565217391303,0.4095238095238096,0.6536312849162011,0.5578947368421052,0.7411764705882353,0.9733333333333334,0.9096774193548388,0.8853503184713376,0.8974358974358974,1.0555555555555554,0.7831325301204819,0.9473684210526316,1.3125,1.3125,1.225563909774436,0.8271604938271604,1.1605839416058394,1.6666666666666663
14197,1.4582568045,0.0973935122,-11.50862551,0.0012599419,2.4534849451,8.3217275404,0.1622866128,0.9183325846,0.0613012411,0.2071787242,10.0,0.01622258,0.2162162162,0.1152884956,-0.029598917,-0.002567079,0.0906080889,0.1327680443,0.1110684458,0.4038011241,0.0,1.1309225287,0.7372310941,56.259369676,21.295663389,0.1149028199,0.0,0.0,1.0,1.0,0.0,2.2530959009,2.0,-0.21417506,0.0028452047,0.8476544244,2.4714575599,-133.0117742,0.055552445,10.18395617,0.0073130774,0.0180653242,0.0479008771,0.0467426689,0.0318042306,-0.071154154,2.0,0.0407247448,1.7826086957,0.1799092349,2.0,9.0100737615,0.3098441926,0.0,0.0526315793,0.0278335185,0.0290055497,0.9867177017,1.7382179674,1.351457e-06,0.9545455205,1.5219648112,2.3163768865,-0.039850284,0.0474413268,1.1598122837,0.0362544716,-0.3709677419354839,-0.4264705882352941,-0.4264705882352941,-0.409090909090909,-0.390625,-0.4,-0.4428571428571428,-0.25,-0.1333333333333333,-0.360655737704918,-0.4,-0.409090909090909,-0.4347826086956522,-0.360655737704918,-0.4264705882352941,-0.3275862068965517,-0.2909090909090909,-0.3275862068965517,-0.3389830508474576,-0.4428571428571428,-0.3709677419354839,-0.409090909090909,-0.35,-0.417910447761194,-0.4428571428571428,-0.4264705882352941,-0.4507042253521126,-0.4935064935064935,-0.4347826086956522,-0.409090909090909,-0.3389830508474576,-0.2777777777777778,-0.1136363636363636,-0.1702127659574468,-0.0930232558139535,0.21875,0.21875,0.2580645161290322,0.1818181818181818,0.0833333333333332,-0.025,0.1142857142857143,0.0540540540540539,0.0540540540540539,0.1818181818181818,0.0540540540540539,0.0,-0.025
17646,0.6591283039,-0.069829045,-2.932101582,0.0,5.3256004823,9.352859949,0.1079566894,0.2761149533,0.0033368458,0.1391434866,10.0,0.0175126706,0.0145054945,0.1825482073,0.278260476,0.5460245094,0.1158080014,0.0125155905,-0.092733386,0.6520156664,0.0,8.3650878921,5.4731847077,5.5400722554,8.2329416276,0.0110119376,0.0,0.0,1.0,1.0,0.0,2.0377144326,4.0,0.6124202869,0.004934744,-0.489661423,0.2308017107,-237.1376389,0.0497186561,11.800908742,0.006853366,0.0073161486,0.0435993976,-0.388298126,0.1495400227,0.0748030799,0.0,-0.059637913,-0.021671827,-0.022660379,0.0,11.565883124,1.015482211,0.0,0.0847457647,0.0314710631,0.0353491068,0.8469637528,6.0776243658,3.1357552e-08,1.1792766e-08,0.766209581,0.587077122,5.9738982863,0.0560557077,0.0703562981,0.201722376,0.1652173913043477,0.2072072072072073,0.4105263157894736,0.4408602150537635,0.3814432989690721,0.3673469387755101,0.2072072072072073,0.4255319148936169,0.4888888888888889,0.3673469387755101,0.4105263157894736,0.654320987654321,0.3535353535353536,0.5227272727272727,0.3400000000000001,0.4408602150537635,0.4565217391304348,0.3958333333333332,0.4725274725274726,0.4725274725274726,0.4725274725274726,0.3400000000000001,0.2407407407407407,0.3535353535353536,0.1652173913043477,0.3267326732673268,0.4565217391304348,0.3137254901960784,0.654320987654321,1.126984126984127,1.0,1.19672131147541,1.7916666666666663,2.1904761904761907,2.1904761904761907,0.9142857142857144,0.763157894736842,0.9142857142857144,0.8611111111111112,0.6962025316455696,0.4105263157894736,0.558139534883721,0.3958333333333332,0.2072072072072073,0.1355932203389831,0.1166666666666667,0.0806451612903225,0.1754385964912281
53874,1.0132360877,0.0898329603,-2.265888749,0.0364543251,0.7617089083,2.7326438008,0.0490159813,0.3444631493,0.0022178413,0.052321375,10.0,-0.00638109,0.0125195618,0.0874203894,0.0256882161,0.0141149524,0.1082740408,0.039451335,0.0465447637,0.5974474957,0.0,2.764712493,1.5865143285,12.851444705,8.8094708668,0.2316363292,0.0,0.0,1.0,0.0,0.0,0.5639990501,4.0,-0.030771137,0.0045154516,0.0634779805,-0.586873002,-520.35201,0.0439818798,11.608474253,-0.003066464,0.0128916728,0.02165628,-0.02247743,0.1429110237,-0.005613355,0.0,-0.002439839,1.2837176799,-0.011111111,3.0,10.811947705,0.4244422732,0.0,0.0287081338,0.0181535787,0.0140647127,0.9336764846,2.3859518288,1.1206254e-07,4.6924941e-08,0.80438596,0.6470367726,0.3480654748,0.0325700098,-0.093059211,0.5487372854,-0.0876288659793814,-0.0056179775280899,0.0,0.0350877192982457,0.1493506493506493,0.1419354838709676,0.1273885350318471,0.1062499999999999,0.1493506493506493,0.1493506493506493,0.1644736842105263,0.0598802395209581,-0.0634920634920634,0.0,0.0231213872832369,0.1273885350318471,0.0535714285714286,0.120253164556962,0.1346153846153845,0.0,0.0993788819875776,0.1062499999999999,0.0792682926829269,-0.0166666666666667,0.0727272727272727,-0.0111731843575418,0.0172413793103447,0.1346153846153845,-0.0166666666666667,-0.0585106382978722,0.0925925925925925,0.2123287671232876,0.1062499999999999,0.2206896551724138,0.2919708029197081,0.3720930232558139,0.4159999999999999,0.5526315789473684,0.3409090909090908,0.4390243902439024,0.3615384615384616,0.4750000000000001,0.3937007874015747,0.4628099173553719,0.4750000000000001,0.5803571428571428,0.5803571428571428,0.6542056074766356
14218,0.6017671905,0.1132848909,-0.433547997,0.0559033388,0.5771750968,1.3324077031,-0.060968199,0.4967591655,-0.087576033,0.0684079602,10.0,-0.023921446,0.0137485971,-0.043968759,-0.162581898,0.077688464,0.0756392045,-0.181182905,-0.14263833,0.5467882873,0.0,2.2728888889,1.1648888889,7.4943310658,8.0872756933,0.2539987974,0.0,0.0,0.0,1.0,0.0,0.8977599081,5.0,0.0031810598,-0.238422429,-0.272269368,-0.658768025,4637.2792925,0.0312775509,15.887912505,0.0050543896,0.0279038113,0.051389179,0.1872395041,0.0362108099,0.4766920667,2.0,0.0025484961,0.003419394,-0.004716117,6.0,15.563627392,0.7495550075,0.0,0.0889570564,0.0297453039,0.0358349181,0.4793208821,2.7920694804,4.614136e-10,2.1168742e-08,0.9338853119,0.8721417758,0.2597539776,0.0306659038,0.8315324972,0.4761085185,-0.0318181818181818,-0.0657894736842105,-0.1614173228346457,-0.642016806722689,-0.6553398058252426,-0.689051094890511,-0.6787330316742082,-0.6467661691542288,-0.6302083333333333,-0.625,-0.6120218579234973,-0.5988700564971752,-0.5731462925851704,-0.5379609544468547,-0.5328947368421053,-0.5379609544468547,-0.5339168490153172,-0.5318681318681319,-0.5534591194968553,-0.5919540229885057,-0.5617283950617284,-0.5515789473684211,-0.5696969696969697,-0.5468085106382978,-0.5170068027210885,-0.4727722772277227,-0.4779411764705882,-0.4753694581280788,-0.5034965034965035,-0.4792176039119804,-0.4335106382978723,-0.4552429667519181,-0.4779411764705882,-0.4593908629441624,-0.5046511627906977,-0.464824120603015,-0.4394736842105263,-0.3716814159292035,-0.4132231404958677,-0.4227642276422764,-0.4510309278350515,-0.4148351648351648,-0.4180327868852459,-0.4258760107816711,-0.4350132625994695,-0.4753694581280788,-0.4467532467532468,-0.4304812834224599
18921,1.8176581606,0.1813919548,-79.71274678,0.0306012382,3.3805367817,5.16247042,0.1484739188,0.1952633383,0.0179912169,0.1772023723,10.0,0.0450254317,-0.03125,0.1159898479,0.0998641502,0.9288432204,0.0810510145,0.1466828156,0.1033874086,0.4810907601,0.0,1.7235125261,0.6856732777,160.01287554,7.5855544252,0.1257945209,0.0,0.0,1.0,1.0,0.0,0.4402790619,4.0,0.7096746458,-0.04082075,0.6688684339,0.1678061391,420.7841111,0.0497186561,13.809584659,-0.019488423,-0.078033494,-0.225840024,-0.090864098,0.0070077085,-0.150431238,0.0,-0.003731343,-0.216326531,-0.030698387,4.0,14.003017398,0.9849913231,0.0,0.040760871,0.0163907444,0.022196596,0.7635468704,6.2123436,4.6785825e-09,1.9267343e-08,1.7803776946,3.1697447353,0.1721983178,0.0367483152,0.5664300117,0.201722376,-0.0726643598615917,-0.1125827814569536,-0.021897810218978,-0.0110701107011069,0.0075187969924812,-0.0821917808219178,-0.1066666666666666,-0.1354838709677419,0.0,0.0634920634920634,-0.0074074074074074,0.1652173913043477,0.1260504201680672,0.2582159624413145,0.191111111111111,0.2181818181818182,0.0806451612903225,-0.039426523297491,0.0634920634920634,-0.0884353741496598,-0.1518987341772152,-0.1624999999999999,-0.0853242320819113,-0.1184210526315789,-0.1624999999999999,0.0190114068441065,0.0151515151515151,0.0151515151515151,0.0551181102362203,0.0763052208835342,0.072,0.2465116279069767,0.3201970443349753,0.3467336683417086,0.4031413612565444,0.4725274725274726,0.3886010362694301,0.6441717791411044,0.675,0.654320987654321,0.7070063694267517,0.6855345911949686,0.654320987654321,0.6855345911949686,0.3958333333333332,0.4031413612565444,0.3267326732673268,0.2181818181818182
51297,1.7562217195,0.077802916,-10.44843618,0.0219331322,0.8861865259,6.6848290598,-0.028130273,0.3985622819,-0.088268156,-0.028455285,11.0,-0.045927159,0.0,-0.12085923,-0.111627124,0.1192380156,0.1798886045,-0.012828514,-0.02796619,0.5343622937,0.0,2.1909543274,1.139683668,44.957311919,11.660710371,0.2535733007,0.0,0.0,1.0,0.0,0.0,0.5865595325,3.0,0.3685182222,-0.046403191,0.9226976001,68.732587462,-130.9226964,0.0279510998,9.9301720824,0.0075121929,0.0110880273,0.0162933489,-0.134301156,0.0562717024,0.016059753,0.0,0.0126948215,0.4087631725,0.0375039075,3.0,9.1702472784,0.5152632657,0.0,0.028846154,0.0146222594,0.0174603495,0.7076582417,1.6821521637,3.3529081e-07,3.8935155e-08,1.7460492855,3.0486881074,0.008681767,0.0718691557,0.2917432532,0.186705201,-0.0823529411764706,-0.048780487804878,-0.0823529411764706,-0.037037037037037,-0.025,-0.0602409638554216,-0.1521739130434782,-0.1235955056179775,-0.048780487804878,-0.048780487804878,-0.1235955056179775,-0.0602409638554216,-0.1136363636363636,-0.0714285714285714,-0.2199999999999999,-0.2352941176470588,-0.4306569343065693,-0.2040816326530612,-0.2710280373831776,-0.2121212121212121,-0.2909090909090909,-0.3809523809523809,-0.2972972972972972,-0.4222222222222223,-0.360655737704918,-0.4347826086956522,-0.4388489208633094,-0.4388489208633094,-0.3809523809523809,-0.2352941176470588,-0.2710280373831776,-0.1702127659574468,-0.1875,-0.0126582278481012,0.1142857142857143,0.4444444444444444,0.2380952380952381,0.3928571428571428,0.7727272727272727,0.7333333333333334,0.7333333333333334,1.0526315789473686,0.95,0.6956521739130435,0.6956521739130435,0.4181818181818182,0.2580645161290322,0.625
23624,0.7225552734,0.1099505223,0.20638971,0.0289198961,0.3778155914,1.9213161485,0.0537349752,0.5004345326,0.0044174489,-0.066155156,11.0,0.0309842345,-0.030243664,-0.007839575,-0.016958927,-0.034447943,0.1289156627,0.1240802392,0.1295626678,0.5621996396,0.0,3.0851197854,1.7096295694,38.133382597,6.0662415141,0.3854431246,0.0,0.0,1.0,0.0,0.0,0.7985405283,3.0,-0.958636739,-0.198200056,0.224432195,0.6385231403,-11.16688487,0.0812427753,12.465384178,-0.003401605,0.022517552,0.0347907596,-0.016655534,0.0117126688,0.0069591458,0.0,-0.004776119,0.3865932048,0.0305512671,3.0,10.520954372,0.1754321666,0.0,0.0187667552,0.0087239991,0.0091816866,1.0242777928,0.4862310146,6.9272693e-08,1.5321765e-07,1.1667375553,1.3612765229,0.1494314531,0.0349078276,-0.052833651,0.2369631592,-0.0183150183150183,-0.0496453900709219,0.0677290836653385,0.0634920634920634,0.072,0.0075187969924812,-0.0074074074074074,-0.0853242320819113,0.1355932203389831,0.1355932203389831,0.0806451612903225,0.0551181102362203,-0.0037174721189591,0.1754385964912281,0.0938775510204081,0.0763052208835342,0.0551181102362203,0.102880658436214,0.3073170731707317,0.072,-0.2596685082872928,-0.2737127371273713,-0.2276657060518732,-0.1518987341772152,-0.0758620689655172,-0.1728395061728395,-0.141025641025641,-0.0821917808219178,-0.0496453900709219,0.0677290836653385,0.2523364485981307,0.3400000000000001,0.4179894179894179,0.4031413612565444,0.558139534883721,0.6645962732919255,0.8356164383561644,0.8873239436619718,0.9705882352941178,0.763157894736842,0.7866666666666666,0.7402597402597402,0.5764705882352941,0.3958333333333332,0.8108108108108107,0.6855345911949686,0.6441717791411044,0.675
46762,0.7395282432,0.0517390819,-10.36334064,0.0411510968,1.0601535538,2.7700711042,0.1413438851,0.3330197113,0.0239154616,0.2705230149,10.0,0.0368532645,0.1447272727,0.0787539122,-0.098604578,-0.146411856,0.0948360532,0.1061332161,-0.017035786,0.5947680728,0.0,1.6069978095,1.0828488544,42.072244695,3.7700956451,0.1041507386,0.0,0.0,0.0,1.0,0.0,0.6777671507,1.0,-0.04937831,0.0855804653,-0.303791305,-1.771016451,98.590778775,0.0261787142,11.481543151,-0.017674708,-0.015675559,-0.039200016,-0.011754805,0.0190107467,0.00289652,1.0,-0.058294794,0.2275263484,-0.033537038,2.0,11.239146298,0.5461611487,0.0,0.0264900662,0.0180242161,0.0224482212,0.903564521,3.9375657733,6.4649376e-08,3.2298812e-08,0.5506748355,0.3032427745,0.1817333758,0.0348701046,0.0486293454,0.186705201,-0.0458715596330274,-0.1034482758620689,-0.037037037037037,-0.1811023622047244,-0.3157894736842105,-0.3354632587859425,-0.3375796178343949,-0.3180327868852459,-0.3290322580645161,-0.3459119496855346,-0.3791044776119403,-0.4074074074074074,-0.4022988505747126,-0.3677811550151976,-0.3864306784660767,-0.391812865497076,-0.4511873350923483,-0.4189944134078212,-0.4022988505747126,-0.4526315789473684,-0.4347826086956522,-0.3479623824451411,-0.3540372670807453,-0.3540372670807453,-0.3066666666666666,-0.3112582781456954,-0.2996632996632996,-0.2517985611510791,-0.2408759124087591,-0.1440329218106996,-0.168,-0.1578947368421053,-0.0414746543778802,-0.0095238095238094,-0.037037037037037,-0.0325581395348837,-0.0234741784037558,0.0890052356020942,-0.2061068702290076,-0.2925170068027211,-0.1333333333333333,-0.0714285714285714,-0.0545454545454545,-0.063063063063063,-0.1510204081632653,-0.1811023622047244,-0.1223628691983121,-0.0095238095238094
41937,-0.191006132,-0.95028073,-1.647594323,0.0369232131,1.597439502,1.300816573,0.2716814836,0.804898531,0.0092913776,4.0445308335,10.0,0.0032769271,0.0526315789,0.1213483345,0.1297841086,0.0403235473,0.116770461,0.075618595,-1.359296532,0.4475798599,0.0,1.6554728101,1.2021591214,6.8963405983,5.6767044281,-0.958843027,0.0,0.0,0.0,0.0,0.0,1.1367199027,2.0,-0.899777268,-0.07231548,-0.833858966,-2.857737594,-102.2504403,0.0362474485,12.703737039,0.0319840062,0.0292710899,-0.178018266,0.177408753,0.0669871364,0.0017852948,1.0,0.0988566109,1.8102031993,-0.063810326,4.0,12.08891785,0.4515160726,0.0,0.0192307699,0.0132691177,0.023571426,0.9500101326,3.9753891853,2.8043184e-08,3.377012e-08,1.0208127478,1.0420586661,-0.878312572,0.0779721491,0.5770568893,0.4771565285,-0.1323529411764705,-0.3058823529411765,-0.5815602836879432,-0.595890410958904,-0.611842105263158,-0.6722222222222223,-0.6861702127659575,-0.6402439024390244,-0.628930817610063,-0.6217948717948718,-0.595890410958904,-0.5986394557823129,-0.5241935483870968,-0.4778761061946902,-0.4824561403508771,-0.5629629629629629,-0.5785714285714285,-0.5815602836879432,-0.595890410958904,-0.609271523178808,-0.6666666666666667,-0.6793478260869565,-0.7230046948356808,-0.7377777777777778,-0.6989795918367347,-0.6927083333333333,-0.6827956989247312,-0.6589595375722543,-0.6793478260869565,-0.611842105263158,-0.5902777777777778,-0.5597014925373134,-0.5845070422535211,-0.5874125874125874,-0.5597014925373134,-0.4869565217391304,-0.5123966942148761,-0.4913793103448276,-0.4271844660194175,-0.4326923076923077,-0.4684684684684684,-0.4040404040404041,-0.41,-0.3917525773195877,-0.3854166666666666,-0.313953488372093,-0.3723404255319149,-0.2133333333333333
24379,1.206839381,0.2138064872,-10.557211,0.1590559483,2.010707038,1.6174168368,0.117511573,0.1382622617,0.0520363845,0.1961999833,10.0,-0.001257341,-0.033953998,0.0367629067,0.1050082815,0.1536653831,0.0273532225,0.1411189696,0.084986356,0.53278865,0.0,1.1520425908,0.9470207768,16.186676579,11.589159779,0.1604338752,0.0,0.0,0.0,0.0,0.0,0.2625184811,4.0,-0.004233328,-0.07896227,-251.9806232,2.1572440157,-161.3255912,0.0095336956,13.457617909,-0.004478607,0.0135631745,0.0314153639,-0.023859413,0.0357973113,0.0762974377,0.0,0.003,-0.619086697,0.0421708692,4.0,13.147695785,0.4099145891,0.0,0.0285714287,0.0176786927,0.0210897091,0.5549754775,0.7718058621,1.5675545e-08,6.35473e-08,0.6089011617,0.3707606247,0.1760229007,0.0261160514,0.022578312,0.3403053802,-0.1256830601092896,-0.1061452513966481,-0.1397849462365591,-0.1623036649214659,-0.0303030303030302,-0.0123456790123457,0.0062893081761006,0.0389610389610388,0.0596026490066226,0.0738255033557047,0.1347517730496454,0.1594202898550725,0.2403100775193798,0.415929203539823,0.4414414414414414,0.3913043478260869,0.5238095238095237,0.4285714285714286,0.3223140495867769,0.2307692307692308,0.1428571428571428,0.1111111111111111,0.1188811188811189,0.1347517730496454,0.1428571428571428,0.1510791366906474,0.1594202898550725,0.0810810810810811,0.1267605633802817,0.1267605633802817,0.1428571428571428,0.1510791366906474,0.167883211678832,0.167883211678832,0.2307692307692308,0.3008130081300812,0.3114754098360655,0.509433962264151,0.4678899082568808,0.415929203539823,0.4414414414414414,0.509433962264151,0.4953271028037382,0.6000000000000001,0.3559322033898304,0.4035087719298245,0.6000000000000001,0.6000000000000001
26737,0.7817189383,0.1188348018,-2.816917431,0.0741152326,0.8413539744,1.0681000779,0.1100166324,0.2473515312,0.0017673049,0.1676962608,10.0,0.0027654026,0.022181146,0.2345103012,-0.028590919,-0.103029814,0.0953636578,0.1281479307,0.0625131696,0.5513533231,0.0,1.2084183139,1.0384755311,12.492276579,7.272074047,0.3157794274,0.0,0.0,1.0,1.0,0.0,0.4668571197,3.0,-0.011601664,-0.030925839,0.1631770572,0.6955484972,-961.674824,0.1055571398,12.992029154,-0.000952151,0.0164325861,0.0338720806,0.0351629289,0.0287230989,0.1807461829,0.0,-0.000756014,-0.784225106,-0.003227853,5.0,11.976700361,0.3579569576,0.0,0.0242424235,0.010941093,0.0163445858,0.6835653145,1.3133967336,1.9306961e-08,5.3122249e-08,0.6181533902,0.3821136138,0.3538326492,0.0264046192,0.2900835254,0.478606991,-0.0168918918918918,-0.0267558528428093,-0.0582524271844659,-0.0459016393442622,-0.0332225913621262,0.0543478260869565,0.0698529411764705,0.062043795620438,0.1064638783269962,0.13671875,0.1192307692307692,0.127906976744186,0.2024793388429753,0.2489270386266093,0.2819383259911894,0.2707423580786026,0.3049327354260089,0.2819383259911894,0.2124999999999999,0.2278481012658229,0.2024793388429753,0.217573221757322,0.2226890756302522,0.1639999999999999,0.1781376518218622,0.2226890756302522,0.1456692913385826,0.2876106194690264,0.2543103448275863,0.0981132075471697,0.1593625498007969,0.2024793388429753,0.3534883720930233,0.2024793388429753,0.3227272727272727,0.564516129032258,0.4623115577889447,0.5815217391304348,0.5561497326203209,0.4405940594059405,0.3791469194312795,0.3990384615384614,0.4057971014492754,0.3923444976076555,0.2933333333333332,0.3472222222222223,0.3661971830985915,0.4195121951219511
44484,0.340688618,0.065482766,3.8736199398,0.0265310101,0.6761230192,0.8376484131,0.2890599256,0.5677870357,1.0014306152,0.3959291628,10.0,0.0550934161,0.078,0.2198069592,-0.169651864,0.0599956828,0.0968188105,0.2401732335,0.1241117373,0.5595995581,0.0,2.9389495225,1.8844645293,7.5471729675,3.0560861613,0.1554115671,0.0,0.0,1.0,1.0,0.0,1.3366821857,3.0,0.0294858049,-0.061298284,-0.301058075,0.5334105548,-156.4575441,0.0309805399,11.715517268,-0.002850469,0.016538385,0.0500602531,0.0113116374,0.0489284916,-0.016989418,0.0,0.002019571,1.207675523,-0.091858856,6.0,10.891391719,0.5607092815,0.0,0.0866141766,0.0417718621,0.0418160508,0.6932771315,2.0631676041,9.8631227e-08,2.9962738e-08,1.4824067317,2.1975297183,-0.153511037,0.0509382648,-0.004227806,0.1900147168,-0.5324232081911262,-0.5402684563758389,-0.4790874524714829,-0.3991228070175439,-0.3444976076555024,-0.3413461538461538,-0.2303370786516854,-0.2864583333333333,-0.1103896103896103,0.0300751879699248,-0.0352112676056337,-0.0486111111111111,0.0223880597014924,0.0073529411764705,-0.5308219178082192,-0.4563492063492064,-0.3883928571428571,-0.3991228070175439,-0.4219409282700421,-0.5418060200668897,-0.4944649446494464,-0.5107142857142857,-0.5566343042071198,-0.5537459283387622,-0.5636942675159236,-0.5463576158940397,-0.5537459283387622,-0.5745341614906831,-0.4868913857677902,-0.3828828828828828,-0.2864583333333333,-0.2554347826086957,0.0073529411764705,0.0873015873015872,0.4270833333333332,0.3564356435643565,0.5054945054945055,0.4270833333333332,0.3979591836734695,0.4421052631578948,0.4574468085106382,0.4270833333333332,0.3564356435643565,0.3431372549019607,0.0378787878787878,0.113821138211382,0.1610169491525424,0.2342342342342342
