firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
84342,0.0978369691,0.0033715549,26.650006918,0.0017460688,0.3845405086,0.3226927062,0.0760722235,0.2278910191,0.3937694616,0.150672852,0.2168531033,3.0,0.004994267,0.2448484848,0.7133103358,-0.121225162,0.414255021,0.1145186743,0.0618429502,0.2732866671,0.433956496,0.0,0.9550480228,-0.064383273,0.9041213628,-0.063774771,14.069210017,1.4815466369,0.0598428906,0.0,0.0,1.0,0.0,0.0,1.8721014268,5.0,-0.096694697,-0.084348262,-0.001035264,-0.589213916,96.419512046,0.0458258411,14.336015944,-0.008385239,-0.001156138,-0.005700246,0.0319310168,0.0381969315,0.0185065688,1.0,0.0001542912,-0.057691852,-0.08007207,4.0,15.297526463,1.6429288659,0.0,0.0858695656,0.0408598688,0.0533450242,0.4606457729,4.0949898291,2.409594e-09,1.0946783e-08,1.4035687731,1.9700053007,0.3509585829,0.0948012859,-1.313228008,0.6296911385
84364,0.1322509656,0.0285690062,65.302302341,0.0,0.2165244794,0.4299774145,0.1614380861,0.2260285859,0.5112372783,0.0128122887,0.126753671,3.0,0.0160344672,0.2,0.2385892854,-0.006693395,0.1587755222,-0.006893227,0.1815835906,0.4326964096,0.4890607366,0.0,1.4222154289,0.0551315796,1.2837394625,0.0335072776,37.978196543,4.0477939956,0.2483069848,0.0,0.0,0.0,0.0,0.0,1.5286488345,6.0,2.0924187162,-0.028712821,2.9805608895,-4.766981249,1338.8536048,0.0266788234,13.252631483,0.0025821194,0.0221565009,0.0584316601,0.0286767937,0.0319894054,-0.049762832,1.0,-0.00159601,-0.484878971,0.0823075119,6.0,14.293887238,1.6125565966,0.0,0.059602648,0.0227801566,0.0450554083,0.4378526509,2.4913892693,6.2985701e-09,1.8539891e-08,0.7116490016,0.5064443015,-0.088857144,0.0682664602,-0.345400068,0.0651942657
84302,1.550549054,-0.117750168,-9.167914747,0.0,1.1284219209,3.863071609,-0.046358162,0.2417319824,0.4185624164,0.0285820341,0.9612903226,3.0,0.0762375815,-0.105263158,-0.007996187,-0.134049267,0.302425107,0.5086493843,0.1640221755,-0.019942649,0.5525916404,0.0,1.9569542759,-0.483635433,1.0264013775,-0.53741461,21.581797235,4.6185897436,-0.035584604,0.0,0.0,1.0,0.0,1.0,0.5398852972,3.0,-4.795030317,-0.300223422,2.6461688184,-1.250580052,-3755.643249,0.1682545347,8.5216706526,-0.017961294,-0.012008313,-0.02074744,-0.42474197,0.0797535934,-0.019153452,1.0,-0.103933598,-0.948696143,-0.03846154,6.0,6.0222362058,0.1237820281,0.0,0.0769230798,0.0376945833,0.1905354155,0.8546829757,0.6109949822,2.04143e-05,9.0000002415,1.2912968403,1.6674475299,0.0781905239,0.095367173,0.6556064038,-0.007262338
84320,0.1124698744,0.0237669183,14.243614546,0.0005324666,0.0409295451,0.2778714738,0.3837319271,0.4436022318,0.88595341,1.0837467667,0.9879838403,3.0,0.0,0.504,0.9945756173,0.1347839363,0.2218920846,0.342665287,0.0830177824,0.3127795342,0.7054366001,0.0,3.7376356296,-0.268513975,3.7376356296,-0.268513975,4.6750430581,4.6884453454,0.8589819148,1.0,0.0,0.0,0.0,0.0,1.0988607038,6.0,-0.067032628,0.1748032532,0.0135976416,0.1791600225,242.53463705,0.0458258411,13.669336873,-0.013558312,0.0193436864,0.0263831562,-0.03783816,0.3240466731,0.0111733399,0.0,0.0007692308,0.9466901446,0.0973725747,6.0,14.385878901,1.6673669884,0.0,0.0960000008,0.0395733292,0.0580152176,0.6304940839,4.2460105754,7.450781e-09,1.3678724e-08,1.6906343725,2.8582445816,-0.123850798,0.0946034868,0.5409574271,0.6296911385
84373,1.0599676665,0.0502658718,-2.030270184,0.0002206202,1.4813521632,2.7271025668,0.0805356939,-0.029043605,0.4602028084,0.0013673047,-0.077924466,3.0,0.0005823622,-0.079754601,-0.045848256,0.0327359011,0.2863899762,-0.061987264,0.0099334156,0.0485887619,0.3807551888,0.0,1.8683437545,-0.035758675,1.7676409287,-0.03658536,7.1885140063,6.1580716116,0.1159254967,0.0,0.0,1.0,0.0,0.0,1.1111123442,6.0,-0.371549076,-0.320000289,0.8672952687,0.0348023662,-102.3870603,0.0895709727,13.655421615,-0.000280711,0.0054644769,0.0130878805,0.02082566,0.1169755098,0.0090628025,1.0,-0.000449438,0.0473919523,-0.004456486,4.0,12.416511837,0.285690033,0.0,0.1056701019,0.0344242041,0.028685208,1.0129815342,3.3844501245,1.3383907e-08,3.5275938e-08,0.5499635721,0.3024599307,-0.318397274,0.0412201246,-0.151896143,0.1105795545
84339,0.688311209,-0.189665782,85.45317623,0.0,0.6815387223,0.2927353179,-0.13415802,-0.032789442,0.0993184583,-0.05814733,0.4119938084,3.0,0.0036793276,0.0,-0.012881466,-0.240911579,0.2461139413,-0.241652376,-0.15542156,-0.26274304,0.3700139639,0.0,6.2286420975,2.4732862604,6.165520653,3.0733265917,119.46885246,5.1112357974,0.0382224062,0.0,0.0,1.0,0.0,0.0,0.1134579061,4.0,17.407788932,-0.170253249,-0.039724585,3.5083962801,-287.8856489,0.0471929601,11.975733345,0.0020041977,-0.087979661,-0.175093666,-0.038629234,0.0034818406,1.3215783977,1.0,-0.151195466,2.0232354287,0.0742582558,3.0,12.063242799,0.8130425826,0.0,0.0151515156,0.0202820259,0.0322622108,1.0893878876,8.3640364674,5.8468709e-08,2.412737e-08,1.34520367,1.8095729137,0.098233513,0.0704511107,-0.213002344,0.1935120464
84296,0.3291740939,-0.22745098,1.8516661444,0.0,0.26761735,0.401734997,-0.683594001,-0.13285216,0.1952550333,0.0044642857,0.9596240863,3.0,0.0,-0.033018868,-0.014861872,-0.043902902,0.1321066549,-0.347201784,0.2327934524,-0.403300159,0.7378920749,0.0,1.4902371654,-0.665517436,1.4902371654,-0.665517436,1.7656951844,2.9478549006,-0.984476067,0.0,0.0,1.0,0.0,1.0,0.2425143251,2.0,-0.42118467,-0.362215615,0.2303018611,-0.095444497,-1122.051488,0.0458258411,10.514722832,0.0,-0.025726802,-0.046642599,0.0680824991,0.2593699804,-0.370689002,1.0,0.0256615878,0.6032379314,0.0711044874,3.0,9.4579423621,0.2270827892,0.0,0.055555556,0.036189767,0.0417621087,1.6626984926,1.2173184397,7.2542145e-06,6.0000001385,1.2279278117,1.5078067106,0.4608417541,0.0961756067,0.8365384714,0.6296911385
84310,0.1605251296,-0.156017579,37.486187845,0.0,0.0748816768,1.565641199,-0.654874214,-0.531771135,0.1570001752,0.339673913,-0.625369009,3.0,-0.15297754,-0.038461538,-0.658640557,0.1547645882,0.4373259053,0.7133590262,-0.21377256,-0.293577982,0.6109930589,0.0,2.8735891648,0.9322184226,2.2437923251,1.2132074237,76.759668508,12.894199536,-0.599770379,0.0,0.0,0.0,0.0,0.0,0.3937515497,4.0,-0.184474112,-0.249450675,-0.793325767,-0.467730055,-307.5290963,0.1678673657,10.477523863,0.0,-0.117999043,-0.173043173,-0.145280605,0.2687398885,0.0051623555,0.0,0.0303465154,-0.453820124,0.0330601092,5.0,10.132140897,0.5902058146,0.0,0.0919540226,0.0373285187,0.0586497663,1.0800513482,2.9866882405,5.2447097e-07,1.0000000335,2.646502134,7.0039735454,-0.2378556,0.234655878,-2.400000021,-0.019380584
84319,0.5429389341,0.0640116288,-4.04379999,0.0,1.2037378187,4.2405849983,0.0942640182,0.7678800908,0.6927506816,0.4518192155,0.577058508,3.0,0.2586991281,0.85,1.2349942932,-0.075969739,0.1053350742,0.4655902331,0.5133492668,1.4160044354,0.4743752403,0.0,1.3554961067,0.0856111978,0.3045611147,-0.002080107,34.232482399,35.10338392,0.0860117755,0.0,0.0,1.0,0.0,0.0,2.7858066901,6.0,0.0002938661,0.514862723,-0.389855832,-0.724800214,-381.3533371,0.217701469,11.908034635,0.0049470678,0.0102887927,0.0330998459,0.4785621096,0.0850452861,-0.016473119,0.0,0.002519685,0.3380576828,0.0207023975,3.0,11.69627722,0.5553083835,0.0,0.0159235671,0.0101704179,0.0167219195,1.0667690175,2.7841927547,8.2025819e-08,5.1162599e-08,1.3806745478,1.9062622069,0.234290177,0.0591914821,-0.194365997,0.041238849
84309,0.6886326244,0.0271459715,-15.13842884,0.0,11.336984422,0.7714967299,0.0203362027,0.9358676027,0.0638366591,0.1104488079,1.0389576513,3.0,0.0109083053,0.0,0.9146919431,-0.211515033,0.1642762284,0.4475706032,0.0267292905,0.056480623,0.4274652865,0.0,1.0958061233,0.043214156,1.0082993088,0.0559054883,1.3059454151,0.1329561881,0.0067523297,0.0,0.0,0.0,0.0,0.0,0.6083812349,3.0,0.0319626836,-0.029690601,-360.2457321,20.86380865,-1959.181268,0.0224531177,10.298586618,0.0004814107,0.0004040307,0.0070556024,0.1277572876,0.0863396718,-0.003445486,0.0,-0.002513089,0.5763853412,0.0055697896,4.0,9.2116644949,0.2793390169,0.0,0.055555556,0.0312025718,0.0346099776,1.1205750567,1.2546672388,1.9055022e-06,1.0000000621,0.3213728273,0.1032804941,0.6229975568,0.033565384,-0.007044208,-0.037564233
84324,0.6400665004,-0.321130507,0.6148768205,0.0,0.059517872,0.1558769742,-1.858808698,-0.300345837,0.012037776,0.0009985022,0.5247018739,3.0,0.0,0.8059701493,0.1367604268,-0.887792064,0.3093829248,0.0091776356,0.0391726523,-0.333863935,0.8482609316,0.0,9.9296089385,-0.578548052,9.9296089385,-0.578548052,0.3190417858,1.7757575758,-6.02294197,0.0,0.0,0.0,0.0,0.0,0.0125268185,1.0,-0.321128019,0.6456676246,0.3887143136,-0.722058786,-873.3902314,0.2428116421,9.68595324,0.0,-0.162927757,-0.178077922,0.0270882609,0.6086859688,0.1239253179,1.0,-0.03281464,0.4746894668,-0.046948984,3.0,9.3340060708,0.5024652994,0.0,0.0666666701,0.0612167731,0.0688401465,1.7343023672,5.3208307233,6.1015923e-06,1.0000000383,0.9651494082,0.9315133802,-0.790924779,0.1179665863,-0.800000015,0.0610332021
84328,0.7661782068,0.0752968956,-29.86219856,0.0142509897,1.4160798204,2.2930666481,0.0482588616,0.5907840603,0.4129521315,-0.010899183,1.1315213604,3.0,0.0831863433,0.1194029851,0.009054162,0.1140572184,0.168553311,-0.156207141,0.2004077073,0.082996839,0.4189102337,0.0,1.8570923522,0.6336755136,1.264170121,0.4956948412,155.11055434,3.7694497298,0.1615918387,0.0,0.0,0.0,0.0,1.0,0.779307727,3.0,-1.146694802,-3.059984172,0.5174051541,0.0965596473,-611.8176204,0.050238934,12.345334463,0.0019748457,0.0086011011,0.0244979847,0.0242980389,0.0,-0.059515497,0.0,0.0019277108,6.4037496148,-0.06638641,3.0,11.559935474,0.5153576788,0.0,0.132911399,0.0511820717,0.0591726219,0.9000404675,1.6023602516,1.6783344e-07,5.7535061e-08,1.0625085662,1.1289244533,0.0108631807,0.0463691945,-0.03425096,-0.010203189
84335,0.287027027,-0.237220077,-42.48525469,0.0052895753,1.3248262548,2.3442084942,-0.109948277,0.0431012943,0.6347259008,0.9510357815,0.0784486281,3.0,-0.054861867,0.0292887029,4.3731024783,3.1773519006,0.2359906957,3.8001210876,-0.051296787,-2.21753039,0.4920532493,0.0,0.8706612654,-0.58348549,0.316177542,-0.462171439,162.77479893,6.0030650583,-0.152064116,1.0,0.0,0.0,0.0,0.0,-3.217711294,4.0,0.9861860264,-0.146734308,-0.01130243,-0.598036566,-253.4206945,0.0993619479,9.5866341028,0.0,-0.069250485,-0.388888889,-0.376814489,0.0068641462,0.02131178,1.0,-0.153212428,-0.526246448,-0.042002688,3.0,10.929529148,3.1016087516,0.0,0.200000003,0.0628361301,0.088227729,0.999550203,5.5789422515,8.4165008e-07,1.3065367e-08,1.0736297776,1.1526808994,0.0022669331,0.1289767412,0.3511029561,0.1906158169
84323,1.4045307443,0.0919633225,-29.30569948,0.0,1.2877562028,5.4541531823,0.0786516854,0.5499689634,0.9976722533,-0.0112,1.2512965582,3.0,0.0,0.1125,0.5285314791,0.0855784883,0.4082474227,0.3880412371,0.0474860335,0.2047189452,0.4763921706,0.0,1.5701732975,-0.382382204,1.5701732975,-0.382382204,104.78756477,3.3583527067,0.1563225058,0.0,0.0,1.0,0.0,0.0,1.412907703,3.0,-0.401588064,-0.127745688,1.2118583465,0.1865850349,-633.5349978,0.0895709727,7.9251575122,-0.01571257,-0.011413696,-0.021868406,0.1003746796,0.0203533026,-0.009550676,0.0,-0.044764346,-0.607865463,-0.150000006,3.0,7.2518767568,0.4143167028,0.0,0.5,0.153585175,0.1905354155,0.7802356908,2.3218312321,5.65082e-05,2.0000000386,1.2611011377,1.5903760795,1.4931899854,0.234655878,-0.716666686,0.1105795545
85176,0.5556268492,0.1024489359,-6.380923077,0.003208213,2.2945139557,7.2520942502,0.0853185242,0.2024957123,0.8255958365,-0.482698531,0.2253569389,3.0,0.0390419419,0.0828220859,0.1990723004,0.0090365678,0.1382978723,0.0728655973,0.1036430303,0.1979863193,0.5153018123,0.0,2.8398987894,-0.060845224,1.4047926176,-0.106222459,125.19569231,8.3491197111,0.0803093295,0.0,0.0,1.0,0.0,0.0,4.0083775267,4.0,-0.162144911,-0.12816705,-0.398224047,2.5621773086,-297.2240963,0.1678673657,9.3193068782,-0.004302636,0.0031721832,0.0152086772,-0.020726202,0.0117014548,-0.019327463,1.0,-0.02163341,-0.430018999,0.0048577487,6.0,6.0063531596,0.0406083025,0.0,0.2410714328,0.1167055004,0.1500679817,1.4090155473,0.4021970857,6.87791e-05,9.0000004743,0.4499907471,0.2024916725,1.1555531131,0.0954456331,-0.126162925,-0.019380584
84438,0.7567732411,0.1067974133,-0.701122802,0.0192148348,0.3972326666,1.359430647,0.1277197234,0.1429133342,0.4444923112,0.0061689339,0.1422045788,2.0,0.0235997483,-0.147157191,0.1196766254,-0.100435119,0.0996977479,0.0703922532,0.1873794227,0.1432857143,0.5473296842,0.0,1.5453928883,-0.152172349,0.7581629687,-0.16589698,45.15138191,13.45582179,0.5094306095,0.0,0.0,1.0,0.0,0.0,0.6515428571,5.0,-1.152690672,-3.059984172,0.5080001883,-0.331274186,-774.9268079,0.050238934,10.707303634,-0.008363771,0.0118487684,0.0180682244,-0.014688138,0.0280646059,-0.065574231,0.0,0.0003649123,-0.513988658,-0.026456032,5.0,8.5675773226,0.09765523,0.0,0.0782608688,0.0344822408,0.0289555839,1.2622294248,0.4797547479,4.434732e-06,4.0000002395,0.6070227271,0.3684765913,0.4114971025,0.0473930811,-0.186210028,-0.010203189
84422,0.1911548282,-0.067004311,30.772360704,0.0,0.2575831903,0.5516453895,-0.077741961,0.8056753261,0.6568125472,0.1138306899,4.2486353712,2.0,0.0938979762,0.9365079365,1.1950966023,-0.202861847,0.1632179698,-0.080075988,0.4206640078,-0.041537945,0.4115166779,0.0,2.2058130401,-0.417324971,1.520096884,-0.46499535,24.155718475,6.091177993,-0.320200917,0.0,0.0,1.0,0.0,1.0,0.7346877099,2.0,-1.986558453,0.8126989916,-0.291961955,-1.01777702,-1427.605205,0.0307916777,11.381131134,0.0,-0.043847474,-0.102932418,-0.020678095,0.0120377868,0.059038514,1.0,-0.017297297,2.2278716755,-0.155677662,4.0,11.060306837,1.2006026449,0.0,0.0972222239,0.0526752946,0.0905256653,0.9900045868,22.264865125,9.4958216e-08,8.9212165e-09,1.5671490331,2.4559560918,0.2639635038,0.0911404154,0.1561983752,0.3946248526
84412,0.4761245977,0.0169513305,5.0434672519,0.0,0.0337495523,0.3338209119,0.0411808353,2.1659649599,0.5002037213,0.9510989011,0.019828156,2.0,0.1721327509,2.8418079096,0.6791726263,-0.565137539,0.0713347921,-0.433850856,0.6167323102,2.7837649922,0.3779394706,0.0,6.9121107266,2.0082540981,3.8906574394,2.4195500708,3.4350663966,14.425330813,0.6138743455,0.0,0.0,0.0,0.0,0.0,0.6401877281,2.0,-0.007426636,2.5212871795,0.9705008262,1.1923954934,-968.7093843,0.0992606373,9.863446503,-0.006998346,0.002959976,0.0031697905,0.0889169119,0.1360760638,-0.017908344,0.0,-0.002578114,0.549544148,-0.122858495,4.0,10.131872345,1.1469945355,0.0,0.1304347813,0.0482262889,0.077416586,1.1111669143,3.984904629,1.301175e-06,3.0490121e-08,1.7671762501,3.1229118991,0.0873965339,0.1381294632,-0.481481484,0.4144405573
84436,1.4485951782,0.0176923664,-0.422648134,0.0,0.1205346929,0.4836203985,-0.506168005,-0.082715578,0.2158705897,-0.040974165,-0.47122921,3.0,0.0,0.1203703704,-0.106153351,0.0075468193,0.3481414325,3.3249877955,0.0011972997,-0.022983776,0.928191513,0.0,14.396878954,1.0169819971,14.396878954,1.0169819971,0.3591469532,4.1088485746,0.1975740903,0.0,0.0,0.0,0.0,0.0,0.2490594874,5.0,-0.238504163,-0.208826376,1.3497229454,-1.501108391,-1141.178738,0.0458258411,9.8298376485,-0.008788689,-0.001291067,-0.00140483,-0.070290116,0.8581704066,-0.085839089,0.0,-0.007619048,0.5998539729,-0.080827353,5.0,9.7353647151,0.7171613198,0.0,0.0980392173,0.0530008598,0.0623001491,1.1988427177,4.5430208388,1.5326071e-06,2.5068742e-08,1.6594867207,2.7538961763,0.0362378291,0.1061442741,-0.203768077,0.6296911385
84433,0.4338530067,-0.638975501,0.2768999248,0.0,0.4841870824,3.0273942094,-1.12244898,-0.307692308,0.7700705408,0.0076301616,0.7447833066,2.0,0.0,0.4,1.4412715517,-0.326419153,0.5966719493,0.866186735,0.2087672153,-0.586236194,0.6261948083,0.0,1.109475621,-0.76140721,1.109475621,-0.76140721,10.227990971,16.843866171,-1.237426901,0.0,0.0,0.0,0.0,0.0,0.9738742566,2.0,-0.105473229,0.0708032532,0.3349807739,9.3306888445,-1159.636488,0.0458258411,9.0025317621,0.0003943995,-0.241445916,-0.579086698,-0.000288844,0.3174400816,-0.032997563,0.0,0.0247168293,-0.67137097,0.0003367011,4.0,11.584284909,7.2820347437,0.0,0.1230769232,0.059209134,0.1223525542,0.7273314937,30.315566472,2.7749785e-07,3.7788787e-09,0.9811788433,0.9627119226,0.7172077414,0.126182274,-4.598062284,0.6296911385
84385,0.2393249294,0.0251374251,3.0075555738,0.0,0.1541420404,4.6374953503,0.1118262269,0.3046366087,0.626832945,0.0464965398,0.22432811,2.0,0.0,0.1747723887,0.3868121817,-0.048576601,0.1193621134,-0.064023616,0.1617742451,0.3621849662,0.7664111093,0.0,2.0358066363,-0.025340754,2.0358066363,-0.025340754,22.995491249,61.255750473,0.2524352087,0.0,0.0,0.0,0.0,0.0,1.0760158713,4.0,-0.073637947,-0.154424358,0.1404526966,0.7306118891,-801.201488,0.0458258411,12.218791418,-0.005924326,-0.014411866,-0.023694118,0.6395618891,0.3842439813,-0.006597625,0.0,0.0003846154,-0.712332194,0.0001729014,6.0,11.201616462,0.3476846679,0.0,0.0517241396,0.0222278874,0.0228243959,0.9619757708,1.3237611619,1.3118791e-07,8.4738956e-08,1.3150631312,1.729391039,0.2242396537,0.0897956128,0.4443283301,0.6296911385
84427,1.4608032675,-0.274853642,-1.0474608,0.0,0.1489993193,0.7407488087,0.0728645213,1.86184529,0.2868138252,0.7517290723,0.2230666071,2.0,0.0,0.3205741627,0.6242163711,-0.273942898,0.9898989899,0.3222856108,0.0904250169,2.3148788927,0.4869682003,0.0,5.7554985337,1.9211358282,5.7554985337,1.9211358282,1.2732974491,3.2163632064,-1.517393927,0.0,1.0,1.0,0.0,1.0,0.3661023233,3.0,-0.33794102,-0.008622584,1.3619310347,-0.190574139,-1127.401488,0.0458258411,10.889588822,0.0171377612,0.0115696888,0.0127497763,0.1045200792,0.2093587937,0.0097543264,0.0,0.0026666667,0.376910029,0.04920635,4.0,11.184369313,0.8472904164,0.0,0.0645161271,0.0311420186,0.0504637887,0.9480243966,0.9156174362,7.8932942e-07,6.3662279e-08,1.8751671368,3.5162517909,0.2150334954,0.110606773,0.1354906394,0.6296911385
84426,0.2976298293,0.0367232886,6.8908495968,0.0,0.0544277794,0.4363499812,0.2031390711,0.111901772,0.860122785,0.0277884986,-0.246943765,2.0,0.0,0.2469135802,0.4754453449,0.0119475855,0.6882640587,0.0571852596,0.053823078,0.2180437534,0.5191363408,0.0,4.1144955714,0.2176731475,4.1144955714,0.2176731475,4.6170386818,4.2299785867,0.8741283124,0.0,1.0,0.0,0.0,0.0,1.1125474598,7.0,-0.077464178,-0.082283167,0.1987575964,0.4521672788,-1073.584488,0.0458258411,10.663282357,0.0003435128,0.0167837872,0.0198530503,-0.000617354,0.249740051,0.014065792,1.0,-0.003960396,-0.278202634,-0.065556264,4.0,10.597546817,3.4203975591,0.0,0.2525252402,0.1242393782,0.1102744252,1.4658934219,43.724804067,1.2208926e-07,2.2888507e-09,0.9901425959,0.9803823603,0.247721593,0.0967569678,-0.522607546,0.6296911385
84428,0.1371607095,0.0327353758,19.763179238,0.0,0.0442421392,0.4790199767,0.3604831613,0.3838347599,1.1210086618,0.0043184885,0.4737038419,2.0,0.0,0.1904532305,0.4018534782,0.0084244249,0.1964581607,-0.061237837,0.0864298772,0.3571396915,0.6098354321,0.0,2.9333929135,-0.213083036,2.9333929135,-0.213083036,11.564855366,5.9424348503,0.9960193004,0.0,1.0,0.0,0.0,0.0,1.4527344442,5.0,-0.067686196,-0.138743516,0.0382884767,0.3094083116,-717.606488,0.0458258411,12.220217139,0.0128865573,0.0498888889,0.0659808964,0.0935109776,0.0162169963,0.0019118288,0.0,0.0005498282,0.7180788808,-0.040949326,5.0,11.966636939,0.7626522388,0.0,0.0717703328,0.0227868268,0.0287370529,1.0308064247,3.9937583187,3.7009785e-08,2.6820702e-08,1.6584778979,2.7505489379,-0.048068208,0.0764932588,-0.276010677,0.6296911385
84432,0.8686762552,-0.301228128,-3.786427786,0.0862347102,1.6271856902,1.8674957198,-0.096661307,0.4453677709,0.4351487928,0.2573811134,0.8571106095,2.0,0.0739346069,0.4202898551,0.0510965156,-0.080648231,0.4570281124,-0.556840327,0.1575519371,-0.018547486,0.5394594049,0.0,1.0443681824,-0.168398719,0.8800098051,-0.221494743,4.61485826,1.9300899428,-0.150746622,1.0,0.0,1.0,0.0,0.0,0.8348603352,3.0,0.2768470801,0.0910931083,0.7698040224,0.2037831415,-1159.070519,0.0458258411,9.1190060281,0.0,0.0020739065,0.0067463968,0.4321260448,0.1637016621,-0.106584917,1.0,0.0776251321,0.2183395259,0.3446969688,4.0,9.9494881151,1.2235643754,0.0,0.200000003,0.0757943821,0.0890276574,1.1973219096,7.1756929943,2.3687073e-06,1.0000000216,2.7996823793,7.8382214249,0.1602561801,0.1686937663,0.0228690124,0.6296911385
84396,0.6787120789,0.0782934372,-0.318591347,0.0,0.6935455845,1.4169203781,0.3336007697,0.1272306384,0.3138364389,0.0,0.1355451496,2.0,0.0,0.0438180296,0.083703395,0.0599337449,0.4439340155,-0.036951364,0.0050714945,0.1173283184,0.8675389576,0.0,2.2619502824,-0.027530276,2.2619502824,-0.027530276,1.4064912309,5.909458931,0.1407085363,0.0,0.0,0.0,0.0,0.0,0.6258681995,6.0,0.0456569328,-0.351835178,0.0942740621,0.1280438182,-1645.955295,0.0367420379,13.980955185,-0.005421793,0.0055555428,0.0112758863,0.0032917465,0.7398861151,0.0010617681,0.0,0.0005839416,-0.219755816,0.0497244988,6.0,13.627450266,1.183984448,0.0,0.1630434841,0.0591876265,0.0486649717,0.7028917538,10.669028299,3.905415e-09,1.0538315e-08,0.9234604021,0.8527791143,0.2792490365,0.0467617586,0.0470341284,-0.118063581
84511,0.0179081134,-0.336911046,3.4584373885,0.0068621701,0.0298729228,0.0048680352,0.6419027874,-0.327865291,-0.544015566,0.0274952919,-0.163656267,2.0,0.0,0.2083333333,-0.341269841,0.5627342065,0.7682758621,0.4275764246,0.0127104834,-0.944762709,0.9347834641,0.0,7.6236910995,-0.226302055,7.6236910995,-0.226302055,0.0222083482,1.4910179641,-9.940983607,1.0,0.0,0.0,0.0,1.0,-1.059036363,2.0,-10.01462701,-0.060583894,-0.085676009,-0.116481709,-3436.114976,0.0245200929,8.9138782003,0.0,-0.281686542,-0.332830113,0.0051432439,0.8318415753,0.2354271491,0.0,0.0615986164,-0.340940403,0.0530913994,4.0,8.9809036225,0.6705702348,0.0,0.1111111119,0.0890214472,0.1905354155,1.150708675,6.950115538,2.4321223e-06,1.5659096e-08,1.7819928441,3.1754984963,-0.266730904,0.1306383849,-0.450000006,0.2169612584
84559,0.9632938979,0.0224470735,-0.488295937,0.0,0.2873910336,0.9902552927,-0.034752132,0.0924022407,0.4883885354,0.0147016431,0.4636118598,2.0,0.0,0.3631840796,1.245781261,0.3213999854,0.3907542579,0.0945528296,0.0911513569,0.0155578167,0.6507342179,0.0,3.168454122,-0.285489125,3.168454122,-0.285489125,1.9288659794,3.0516166171,0.2995237482,0.0,0.0,0.0,0.0,0.0,0.5894902682,4.0,0.3896883037,0.0339873328,0.8644216651,0.4448846222,-1132.006488,0.0458258411,10.760810882,0.0061164467,0.0104052574,0.0135095828,0.0424756504,0.3740577335,-0.018163662,5.0,0.0054802283,-0.243732886,0.0292232288,4.0,9.6166884235,0.4410869056,0.0,0.09375,0.0310431285,0.0403348833,1.4240148559,1.9994473658,2.4533231e-06,4.5670946e-08,1.7430941092,3.0383770734,0.4986122128,0.1254225289,-0.425213672,0.6296911385
84589,0.7545993706,0.0468409586,4.4572864322,0.0,0.1422476398,1.2533890099,0.0534618452,0.1754045051,0.4152918782,0.0079720008,1.3634992459,2.0,0.0546531766,0.144,0.3576532284,-0.132857907,0.1300132667,-0.036950136,0.2338991117,0.07366427,0.4391929215,0.0,3.5405328798,-0.649029905,2.1780045351,-0.715894366,52.037688442,6.809469012,0.8436472347,0.0,1.0,0.0,0.0,1.0,0.4508546089,5.0,-1.050553596,0.0237724756,-1.545903555,0.1131430911,-676.6276539,0.0710736631,9.9902470749,-0.001409543,0.0123148554,0.014636298,0.0813718502,0.0410083379,-0.023211918,2.0,0.0,0.6860708655,0.0703211557,3.0,9.2606531858,0.6831125616,0.0,0.09375,0.0421473412,0.055315004,0.8622814237,1.6618575708,1.3218993e-06,4.3752226e-08,1.0994487403,1.2087875326,-0.143812146,0.07948529,0.0857546572,0.0212155979
84531,0.4185409022,0.0285128427,2.1838382085,0.0,0.0407511332,0.2492121735,0.1565894651,1.6074010538,0.8944982233,0.3626470588,-0.263075722,2.0,0.0,0.1428571429,0.3763261414,0.0530844715,0.2056626715,-0.115125735,0.2587918147,2.4632970173,0.7394607359,0.0,10.760608487,2.4732862604,10.760608487,3.0733265917,1.0021699505,7.2799495586,1.1258426966,0.0,1.0,1.0,0.0,0.0,1.2877299518,7.0,-0.002026266,-0.186339604,0.3196686694,1.5076150853,-1117.796488,0.0458258411,10.706186765,0.0104069224,0.0193618121,0.0212469702,0.0244927313,0.5032646446,-0.14531826,0.0,-0.000419048,-0.782687841,0.113110262,6.0,9.8543892159,0.3210409029,0.0,0.0547945201,0.0261245948,0.0218136188,1.1294363497,1.0164016501,1.3362635e-06,9.0623046e-08,1.3665352172,1.8674184999,0.095216752,0.0640507235,0.3568225135,0.6296911385
