firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11478,0.2305966411,0.0378856559,6.6266687485,0.037037037,0.0712301661,0.1633694721,0.1887977333,0.0023508063,0.2646375497,0.0001117818,-0.003474836,-0.057753702,-0.459571678,0.0552968303,0.0577537023,2.0,-0.003075803,0.0512820513,-0.303070973,-0.278610542,-0.17960888,0.1037456624,0.0385339767,0.0041641129,0.6854716645,0.0,3.4205668368,3.4205668368,1.5405183855,8.3154235145,0.766838777,0.0,0.0,1.0,0.0,0.0,0.3366622201,4.0,-0.862768931,-0.011069124,-0.50671926,-1.564711357,-1.131629893,0.1868600558,-34.50687998,0.0899421609,12.564347871,0.0175572937,0.0507378736,0.0653838969,-0.02069614,0.2317970124,-0.038885277,2.0,-0.000545094,-0.337137569,0.0181608801,5.0,10.408043563,0.1092525253,0.0,0.0270270277,0.0193343442,0.0192985691,0.9677474971,0.5245196878,1.6658212e-07,1.9494118e-07,0.1656807869,0.0274501232,1.0271327884,0.0417790941,-0.056979277,0.3350189788
11386,0.0580508475,-0.346610169,24.177083333,0.0,0.5101694915,0.6673728814,-0.674400619,0.5396096441,1.565471019,0.1489776047,3.2394366197,0.071880651,0.0971882641,-0.38029661,0.071880651,2.0,0.0741410488,0.023255814,2.6082474227,0.3604996749,-0.040124029,0.4086687307,0.1974741676,-0.766609881,0.5633769575,0.0,0.9087058824,0.7270588235,32.8125,2.1844660194,-1.010752688,0.0,0.0,1.0,1.0,1.0,2.3185689949,2.0,1.7902222249,-0.325463216,-4.900330849,6.5628885427,-1.322746031,-1.306611006,-404.5495737,0.1508177501,5.811140993,0.0,-0.166423358,-0.672586016,-0.041464912,0.0292134831,-0.084855368,0.0,-0.023324013,-0.308904264,-0.196581207,4.0,5.3012817185,0.5212075848,0.0,0.1428571492,0.0513008312,0.6666666667,1.1269554184,1.7765821585,2.10358e-05,6.6818182518,1.2986953856,1.6866097045,-1.395280495,0.1212524833,-0.577499992,0.0688321729
10863,0.7159657611,0.1290658727,0.6771728749,0.0,0.6643840715,1.3144026796,0.1126985941,-0.108756248,0.4078719723,-0.002413217,-0.140822023,0.1565827256,1.776816609,-0.100260514,0.1565827256,3.0,0.0377607806,-0.738095238,-0.31871142,-0.15822666,0.0923668436,0.1429361349,0.0945309496,-0.076782801,0.5361167431,0.0,4.061094327,2.798925814,16.866284623,2.5749489647,0.233083096,0.0,0.0,1.0,0.0,0.0,0.7524714464,2.0,0.3628938191,-0.857431972,0.1351385476,1.7599769632,0.970130031,-0.110017395,-398.7718799,0.0653410158,9.9116417168,-0.016867053,0.0057158264,0.0110198565,-0.129068254,0.0155064155,0.0608795932,0.0,-0.043704668,0.3466347871,-0.123333335,3.0,9.0842809942,0.5069741492,0.0,0.0344827585,0.0251826357,0.0401558444,1.1233993434,2.1270685479,8.0635345e-07,3.6994526e-08,1.7344833037,3.0084323309,0.1789212814,0.0957425625,0.3443396487,-0.012519101
11281,0.3964174931,-0.024885316,7.0104553903,0.0,0.37677487,1.4100048058,-0.010738383,-0.184953209,0.5078476162,0.050927924,-0.317202939,-0.187885677,-6.5,0.1368692385,0.1878856772,2.0,-0.178304644,-0.261682243,0.5342663726,0.7741613857,0.2074571554,0.3747645951,-0.150836342,-0.001056896,0.5401110207,0.0,1.8508699254,0.7916321458,37.492565056,6.9651243094,0.0063233966,0.0,0.0,1.0,0.0,0.0,1.2140214902,6.0,-0.023127476,-0.289328823,-0.384187515,-0.876339684,-0.304178834,0.1691329419,-81.428361,0.0505271421,8.7409565506,0.0085052764,-0.02757436,-0.053782402,-0.080401551,0.0254566654,0.0102365879,0.0,0.0486424823,-0.428990532,0.0007936507,5.0,8.2811543521,0.8484539585,0.0,0.227272734,0.1017902969,0.0692079824,1.5438168203,3.8545264011,7.67757e-05,3.8181818595,0.9648603781,0.9309555493,0.6387834575,0.0877044035,-0.223404251,-0.068518649
11427,0.6427229187,0.0386235075,0.3753199386,0.0,0.2583380713,1.0883965655,0.0568050379,0.1832354728,1.255213606,0.0091706539,0.4658792651,-0.019938793,-0.429141717,0.0551984659,0.0199387925,2.0,0.0549012334,0.5535714286,0.205739175,0.403774663,0.0240763378,0.4859353024,0.1801984207,0.0981296101,0.6008082649,0.0,3.0625728721,2.6754760979,3.6135142053,5.5780323983,0.4229199929,0.0,0.0,0.0,0.0,1.0,1.625658588,5.0,-0.097535654,0.2048523988,-4.315658778,7.9118267666,-0.307130204,-0.87111593,-396.2981987,0.1508177501,9.7960136942,-0.035247794,-0.058759816,-0.084326425,-0.113748553,0.1688568323,0.0155641768,0.0,-0.099010369,-0.559694921,0.0,7.0,8.5493215052,1.4632372045,0.0,0.1458333284,0.0471514788,0.0446727494,2.138446677,17.938142348,2.590094e-06,1.9090909157,0.5591889527,0.3126922848,-3.274418295,0.0645750703,1.0095238491,0.0688321729
11465,0.3459021711,0.0002684534,1.7925012299,0.0,0.1506247134,0.4073779935,-0.238137083,-0.002292547,0.194821541,-0.041430333,0.2173205569,-0.021241646,-26.44274809,0.0108276194,0.0212416462,2.0,-0.006435499,0.2032520325,0.2117380889,-0.193306956,-0.074802097,0.2756410256,0.0099343702,-0.074962608,0.8551083127,0.0,5.6134476293,4.8976694348,1.2797807295,4.670428315,0.0440313112,0.0,0.0,0.0,1.0,0.0,0.248160335,5.0,0.3983184486,0.0986502487,-0.234925042,1.3237019675,-0.71587309,0.0010707382,-367.5063799,0.0653410158,10.575027979,0.0035622492,0.0086792129,0.0127260127,-0.017203384,0.6035987812,-0.022870846,1.0,-0.006666667,1.2181707688,0.1141649075,3.0,8.0433421704,0.1526376293,0.0,0.0526315793,0.0388764903,0.0322502799,1.8130239918,2.4374678604,5.9694495e-06,1.9090909693,1.3403725307,1.796598521,0.3323047433,0.0633490619,-0.390708764,-0.012519101
11411,-0.002449479,-0.116238936,14.55994898,0.0,0.109669877,0.4358960085,-2.052539405,-0.076966451,0.6095291796,0.1536189069,2.94,0.2583198944,0.8438697318,-0.214329455,0.2583198944,2.0,0.1120070371,0.4390243902,1.2358652199,-0.256622259,0.1879015963,0.3861788618,0.1243304201,0.1578947368,0.6724364692,0.0,3.0741116751,1.9411167513,9.987244898,2.6222371065,-1.536842105,0.0,0.0,0.0,0.0,1.0,-3.304442832,3.0,0.4375040519,0.3979491981,-0.52219692,0.2345256894,-1.032316419,-0.212010109,-266.3080186,0.0793382698,9.1450215465,0.0,0.0162085976,0.0246252677,0.1148495044,0.0086605081,0.0014268417,1.0,0.0654724016,-0.396662045,0.0169491526,4.0,7.721736392,0.3211037943,0.0,0.0217391308,0.0046347983,0.0906567993,1.4611060861,3.1231596128,2.0729846e-08,4.7727273144,0.6365996216,0.4052590782,-0.054408486,0.0412838062,-0.43255649,0.0322857719
11481,0.2195908804,-0.025592502,84.269886364,0.0,0.2457961611,0.7390105434,-0.056301531,0.3239335521,1.0306603774,0.0568269478,0.9116904962,0.015796673,0.2521126761,-0.032044697,0.015796673,2.0,0.0596567092,0.0574712644,0.0943738657,-0.65691051,0.2010250259,0.2965147453,0.0952625103,-0.015036378,0.4922473859,0.0,1.2824534161,0.9877329193,116.48863636,3.5378774806,-0.030233006,0.0,0.0,0.0,0.0,1.0,1.6197251415,2.0,0.0427529523,-0.291247765,-4.738790816,7.1424946842,-1.322746031,-0.958359093,-381.5270737,0.1508177501,10.176611036,-0.000215471,0.0264890404,0.0561391989,0.0720669679,0.014124038,0.0181669005,1.0,0.0243244902,-0.721276988,0.0018115938,3.0,8.7575477795,0.3415774871,0.0,0.0399999991,0.0279395991,0.0347020997,1.5363693576,1.1740387221,7.4353082e-06,1.9090909968,0.7705180213,0.5936980211,0.4627494054,0.0677672702,0.3682065242,0.0688321729
10857,0.0825176874,0.039814589,9.9817870221,0.0,0.3722273731,0.9395462323,0.1274392672,0.2872928177,1.5310497238,0.0113212573,0.1843020368,-0.055845411,-0.566666667,0.0623761894,0.0558454106,3.0,0.0,0.1333333333,0.527284264,0.4663705584,-0.073959322,0.2416879795,0.0601104972,1.1182364729,0.2609854077,1.0,0.7275889751,0.7275889751,14.9875467,28.791866029,0.1589720264,0.0,0.0,1.0,0.0,0.0,6.2926600338,7.0,0.7902952162,0.0425031639,-0.605962366,-2.170908909,-0.412035098,0.0272340529,-103.6861864,0.1170226801,10.161467219,0.0480442754,0.0912573423,0.3051640389,0.0853081032,0.404077135,-0.016361088,3.0,0.2125179819,0.2167339259,-0.022447599,5.0,9.078136669,0.494176445,0.0,0.1020408198,0.0454757471,0.0560238764,0.9592740145,1.9732220289,6.7416244e-07,3.5753511e-08,1.0514879959,1.1056270055,-0.570775797,0.0872625517,-0.247268895,-0.068508696
11508,0.4365603861,-0.276080976,1.1441647467,0.0,0.3672464389,0.9421997569,-0.511662904,-0.250766535,0.2687253614,0.0,0.0195694716,0.1364717666,0.4638297872,-0.404135557,0.1364717666,2.0,-0.045824465,0.2549019608,-0.025042548,-1.077548515,-0.03328439,0.3881118881,-0.018177836,-0.387405209,0.7124703303,0.0,2.8713235294,2.3814338235,5.255570118,2.3313953488,-0.687338501,0.0,0.0,0.0,0.0,0.0,0.4009231784,1.0,0.2880323052,0.150300177,-0.144266827,1.447171786,-0.71587309,-0.413892438,-407.9508822,0.0653410158,9.5917689023,0.0176517786,0.0271850336,0.0500538213,0.1459721091,0.3461203139,-0.020328733,4.0,0.0721804689,2.1526146778,0.0731437206,3.0,10.275848205,1.6674491393,0.0,0.1000000015,0.0389822426,0.0477224574,0.9734840654,4.1577909149,6.1651769e-07,1.9184638e-08,2.2753901058,5.1774001334,-0.333537066,0.1417212994,-1.083333332,-0.012519101
11484,0.928737995,0.1555271291,-7.231339868,0.0,1.1862291292,9.7916884073,0.047420933,0.0144091146,0.6150122868,0.0612951063,-0.109472887,0.1139862854,1.5390566509,-0.083837933,0.1139862854,2.0,-0.058813744,0.0931034483,0.2558455588,0.0501643384,-0.046311637,0.4170310702,-0.020552536,0.2335928236,0.5747091943,0.0,2.326588884,0.9812927682,98.08437014,15.72382199,0.1793745472,0.0,1.0,1.0,0.0,0.0,1.6496365417,4.0,-0.113044537,-0.350173254,0.4450121666,0.8776152801,-0.38231865,-0.096839629,-150.3152315,0.5269949722,10.537050585,0.0015738306,0.0109445602,0.0309026319,0.7776487024,0.0180923062,0.0056355835,0.0,-0.002222223,-0.034929915,-0.108376108,4.0,10.074463743,1.3587957588,0.0,0.1636363566,0.045201128,0.04199161,1.4154444052,16.43074462,2.9215751e-07,7.5997111e-09,1.9591591782,3.8383046855,0.0423423716,0.0648398766,-0.389292208,-0.047334941
11483,0.4323937522,0.0612155925,1.3677017226,0.0,0.3861753785,1.8708399104,0.0981537005,0.3903176386,0.3574302931,0.1679343475,0.1215508208,0.3403942336,4.2998035363,-0.201999429,0.3740621101,2.0,0.2909663943,0.3092105263,0.4140865044,-0.802640364,-0.100028229,0.2624113475,0.4419364723,0.7689052891,0.627375314,0.0,2.0718779197,0.6278417938,14.103173164,19.498370519,0.1773460652,0.0,0.0,0.0,0.0,0.0,0.8604674047,4.0,-0.025814098,0.20499127,0.2317679328,-1.072034895,0.3424678525,-0.336323784,-89.21286644,0.0632663961,10.688758022,-0.004208332,0.0027621468,0.005229049,0.0807159151,0.1048577944,0.014687083,0.0,-0.003034146,-0.41582779,0.0295147859,3.0,11.032847257,1.468878249,0.0,0.1034482792,0.0699219976,0.0816146076,2.0303134383,17.938142348,9.1741075e-07,0.9545454611,1.781119406,3.1723863383,0.2279905007,0.066326524,-0.13690478,0.1946867018
11459,0.2171196916,-0.096763474,2.2758026287,0.0,0.6256396624,0.3198644248,-0.131074755,0.1912075525,0.1547132591,0.0,0.5571912993,-0.16016119,-1.282967033,0.0273808733,0.1601611901,2.0,0.161018584,0.1627906977,2.2641573415,-1.502990673,-0.277756616,0.250982594,0.2090554694,-0.289782609,0.5138138948,0.0,0.963686721,0.5852438837,2.0741219565,3.6448315032,-0.072706103,0.0,0.0,1.0,0.0,0.0,0.2926086957,5.0,0.6557146907,0.1121101741,-0.321593605,148.88675779,-0.681015933,0.1059463233,-282.8723394,0.1286190066,9.8943458946,0.0,0.0049680625,0.0192837466,0.1650342441,0.1568664077,0.199858499,0.0,0.034354518,1.6424169618,-0.021428574,3.0,9.6570433881,0.5725476839,0.0,0.068965517,0.0374946027,0.0526339131,1.5396659327,3.2211337554,3.0984701e-06,0.9545454903,1.6958413027,2.875877724,0.3182189185,0.0928716742,-1.357500015,0.1298806105
11531,0.7458200029,0.0170879405,0.3982547496,0.0,0.1442995504,0.7883153411,-0.041190176,0.0172187696,0.505530532,0.0080912863,-0.022723433,0.0146410401,0.7562043796,0.0041659651,0.0146410401,2.0,0.0330412663,0.3128078818,0.2123920967,0.1654432468,-0.045632219,0.2577394978,0.1195336108,0.0253266573,0.7222263606,0.0,5.5437064652,4.4457961346,2.5711728571,3.1702447833,0.3880890332,0.0,0.0,1.0,0.0,0.0,0.6081484276,4.0,-0.063389018,-0.035911148,-4.212561694,6.7326823181,0.2465970343,-0.922148431,-329.0960737,0.1508177501,11.632280598,0.001326468,0.0215727496,0.0260533347,0.0338406613,0.3010565855,-0.013921787,1.0,0.0013043478,-0.008999112,0.0003921557,4.0,10.839933791,0.4167176975,0.0,0.0833333358,0.0418161522,0.0509870437,1.1273088256,1.6090890984,3.1700421e-07,4.8494393e-08,1.0582375648,1.1198667436,-0.160284342,0.0624151534,-0.64250001,0.0688321729
71888,0.5123859037,-0.095763748,1.0729433374,0.0,0.0300062909,0.1719664328,-1.085210979,-0.140794224,0.0596419976,0.0082576383,0.0550918197,-0.056472492,-0.346058503,-0.062623889,0.0564724919,2.0,0.0,0.1481481481,0.5625539258,0.0240923873,0.0234460742,0.2528301887,0.0048134777,-0.150035441,0.8261685924,0.0,14.914556962,14.914556962,0.4032060559,15.091666667,-3.059301381,0.0,0.0,0.0,0.0,1.0,0.0624556982,3.0,0.0154781915,-0.101525556,-0.148882153,-1.06824314,-0.907972319,-0.194653732,-506.044018,0.0438873076,9.5313363235,0.0,-0.059261204,-0.062731653,0.0011989101,0.7128024007,0.2929750283,0.0,-0.009536785,-0.523809524,-0.027973396,4.0,8.3805426536,0.2479143997,0.0,0.1111111119,0.0419926317,0.0268117427,1.1943459403,0.8015605543,1.04457e-05,1.9090910491,1.1871790687,1.4093941411,0.0705409837,0.0491287999,0.1124619931,-0.067688893
75101,0.4280697305,0.0499612625,29.690278699,0.0,0.3857353389,0.8201205887,0.1011172025,0.3583884856,0.529131777,0.0129957,0.7774990736,0.1636305529,2.3137303454,-0.065635627,0.1636305529,2.0,0.1274248414,0.1071428571,0.239378558,-0.15707756,-0.09091252,0.1427276846,0.2188574438,0.1203496843,0.4814887279,0.0,2.193351677,0.9577848839,87.97942933,3.9584701738,0.2239668319,0.0,0.0,1.0,0.0,0.0,0.7786951595,2.0,0.0082660764,0.0663415183,-0.773654791,-1.167971831,1.1904555783,-0.093611392,111.50599715,0.1394695653,11.24212673,-0.01035207,-0.003464615,-0.006896951,0.0029026482,0.0148797222,-0.013732524,0.0,-0.0005,1.3150565709,0.074129899,5.0,10.750299581,0.5879579253,0.0,0.0434782617,0.0225457661,0.0329051252,0.4257933494,0.9553592935,9.5080236e-08,4.1784666e-08,1.5459520765,2.389967823,0.0017420326,0.0605512078,-0.014224242,0.0801420915
75188,1.5741551476,0.0631575925,-16.89278571,0.0043061995,0.8234410362,2.4143425151,0.0258673784,0.0582893347,0.2880675818,-0.109073974,0.3087452471,0.0225733634,0.8333333333,0.0105262654,0.0225733634,2.0,0.0502770367,-0.048171793,0.1538989252,0.0314499456,0.0963302223,0.1721099015,0.1360084477,-0.038011696,0.4662576332,0.0,2.6755126659,1.148371532,36.042857143,7.6454545455,0.3056653491,1.0,0.0,0.0,0.0,1.0,0.383625731,6.0,-0.153481778,-0.146198569,0.6067428248,0.1956166224,-0.638208403,-0.392723266,-542.8570893,0.0428202856,11.62347686,-0.003637098,-0.099708716,-0.14331723,-0.186221101,0.0263285024,-0.013864031,0.0,-0.198222222,-0.437109481,-0.080102331,5.0,11.609196547,0.4039667306,0.0,0.0377358496,0.0219260683,0.0257570101,1.1924681895,0.9675562961,2.1171372e-07,1.0621788e-07,1.6598924053,2.7552427972,0.0936595867,0.0526275151,-0.226600725,0.3772098367
11571,0.4368707466,0.0160724838,1.4546816119,0.0024050597,0.1547448863,0.0286136715,-0.235706955,0.1241388831,0.0422447712,0.0049707529,0.5853059402,0.0374101468,1.301084991,-0.004839184,0.0374101468,2.0,0.0,-0.333333333,-0.527704485,0.0463576102,0.044771062,0.0511634298,0.1934976186,0.0191541656,0.7839755241,0.0,17.561936561,17.561936561,0.0768915357,2.9901290812,0.1917019378,0.0,0.0,1.0,1.0,0.0,0.0437664209,3.0,-0.882578893,-0.395684509,-0.300445154,-0.622488644,-1.66928158,0.1267240419,-138.4493612,0.0899421609,12.8374508,0.0,0.0024102373,0.0031985227,-0.000261748,0.416467356,0.3667061693,0.0,-0.00180989,-0.566184164,-0.015136599,4.0,9.9428224419,0.0447575391,0.0,0.0724637657,0.0272594838,0.0285941645,1.6766160712,0.3760962186,1.0398452e-06,1.9090913094,0.5619736514,0.3158143849,0.3418412412,0.0740232437,-1.164136632,0.3350189788
11525,0.4642292583,0.072963565,3.0943065942,0.0,0.1653602098,1.6916382013,0.2075140449,0.0859910163,1.2433464346,-0.013255416,-0.06959707,0.0890408193,0.7378987285,0.0191238432,0.0890408193,2.0,-0.026351561,0.019047619,0.1825670433,-0.150702317,-0.041006058,0.2062524577,0.0838012353,0.1547773279,0.6611110048,0.0,3.2968503937,2.2957677165,14.131475187,7.4807110983,0.524857685,0.0,0.0,0.0,0.0,1.0,1.7930364372,5.0,-0.962568802,-0.07486268,0.0180538296,2.0514522439,0.6615553087,0.0589463492,-867.6171676,0.0319011585,11.012380151,0.0017806268,0.0359480958,0.0507940718,0.0071744974,0.1486834962,-0.020880325,0.0,1.89301e-05,0.6347492721,0.008766803,4.0,10.529158568,0.4282621247,0.0,0.0454545468,0.0228802764,0.0245580539,0.9311314452,1.1029121717,3.4084828e-07,1.9090909813,1.3671003967,1.8689634947,0.1338222994,0.0710786143,-1.033904837,0.0595781692
11511,0.3376216731,-0.879086969,0.5901178361,0.0,0.4091393824,0.4211195063,-3.198398577,-0.51134339,-0.017341727,0.038379983,0.2490994735,-0.547290013,-1.054305183,0.0477389785,0.6199764004,2.0,-0.004787361,-0.363636364,0.2874583796,0.1325608853,-0.044905188,1.827359905,0.0802351823,-0.718799607,0.8238130773,0.0,1.5812672176,1.5807663411,0.8284234958,9.1518737673,-1.687076506,0.0,0.0,1.0,0.0,0.0,-0.031446065,4.0,-0.512183135,-0.349572128,4.2545124427,-0.960297696,-3.821060075,-3.980188115,-202.2534406,0.0674538361,9.0068922118,0.0,-0.010084926,-0.020468624,0.0597566155,0.5839935327,0.4631373654,0.0,0.1754288774,1.170963365,0.0820578244,4.0,6.348920436,0.060147381,0.0,0.0,0.0203301963,0.1643689644,1.4926921678,0.4879219021,1.10937e-05,11.454545751,1.5665808051,2.454175419,0.156670225,0.0811893069,-0.65833334,-0.051674278
75053,0.9698107733,0.1486331498,-11.32287671,0.0216243441,1.3382458004,4.9377410498,0.1254109339,0.0224323997,0.2331757003,0.0024269813,-0.158374935,-0.132142215,-2.02946593,0.4502790635,0.1321422148,2.0,-0.018826069,0.1764705882,0.0362477022,0.0661390066,0.5892806156,0.0667976424,0.0632957439,0.453240361,0.5619511385,0.0,1.4074844075,0.6871101871,82.369863014,16.843137255,0.1714339129,0.0,0.0,1.0,0.0,0.0,0.6624282199,7.0,0.0904610425,-0.014340232,0.1929769828,0.4506155281,-2.66850803,0.28056828,-1997.534402,0.1021922073,13.344113158,0.0106422472,0.0314877678,0.0748261474,0.1523390744,0.0200088928,-0.004333998,1.0,-0.00045977,3.0308081783,-0.011136539,6.0,13.067801589,0.7239798258,0.0,0.0439024381,0.0189333758,0.0246608749,0.9262377766,3.3220200785,9.498308e-09,2.4571414e-08,1.4756133899,2.1774348764,-0.046245753,0.0448206863,0.0189932204,0.1859114908
11545,0.3374139535,-0.007553488,16.531890661,0.0,0.1421395349,0.5435162791,-0.031890092,0.0120936077,0.312706141,-0.006754072,0.1345411345,-0.123877917,-7.81773399,0.0514976744,0.1238779174,2.0,-0.11177894,0.3728813559,0.7354164192,-0.055059771,3.3118469657,0.2082802548,0.0455473535,-0.031920572,0.365349162,0.0,1.4718264249,1.4718264249,16.63667426,4.8560505319,0.1255043829,0.0,0.0,1.0,0.0,0.0,0.4155012277,5.0,0.096533784,0.178628199,-0.109814147,5.0898164577,-0.7211916,0.0802600209,-219.0287368,0.2553608621,10.928462271,-0.000452489,0.0108628181,0.015438906,0.0442666667,0.0212365966,0.1138361789,0.0,-0.015686275,-0.518131924,0.0,5.0,10.577655766,0.8194490541,0.0,0.0919540226,0.0326301718,0.0324891284,0.8698845025,3.9112397053,9.828104e-08,2.2109413e-08,1.7123917179,2.9322853955,0.4284658622,0.071599263,-0.874649839,0.0410476456
11307,0.2832994791,0.0445706815,40.079252635,0.0008610381,0.4247847843,0.612018719,0.1652274234,-0.036227643,0.6466301638,0.0042212842,-0.144146206,-0.101878274,-1.674000537,0.1191820262,0.1018782735,2.0,-0.004604852,0.1379310345,0.3672357137,0.1898483519,-0.020365775,1.1316265839,-0.001539214,0.1864623244,0.1129405839,1.0,0.8641904213,0.5750071984,45.07001321,12.316967509,0.1535894889,0.0,0.0,0.0,0.0,0.0,1.8418601157,6.0,0.0490971733,0.0288932054,-484.0730441,5.7199832994,-0.7159935,-142.669267,-982.0642338,0.0349451987,12.41667792,0.0019576827,0.0161530614,0.0384119221,0.0106053977,0.0046549679,-0.002838001,0.0,0.0026695718,1.8752913233,0.0502738589,6.0,12.893631113,1.6069168506,0.0,0.0321100913,0.0150386213,0.0194539232,1.1122989859,7.3053402554,2.5757338e-08,1.6723515e-08,1.9228779348,3.6974595521,0.1083108037,0.0437529531,-0.609674639,0.1766602778
11215,0.2626066196,0.0614823657,4.5021319029,0.0,0.2554009767,2.0103743896,0.2422939704,0.2538455073,1.1796251156,0.0,0.204610597,-0.134556575,-1.018921209,0.1241280521,0.1345565749,2.0,0.0162228687,0.1876075731,0.2212899041,0.1573364157,0.0027032931,0.0963798778,0.1824199378,0.3057498057,0.5310499263,0.0,1.2501083424,0.8695016251,15.925314628,172.21375465,0.3468360543,0.0,0.0,0.0,0.0,0.0,2.3648018648,7.0,0.010237374,0.0674653267,-10.61852631,0.1036994031,-0.02361624,27.143620357,-787.8031761,0.0604174244,12.445581551,0.0170286608,0.0546124121,0.102612635,0.1437192982,0.30777474,0.000202047,1.0,0.0098021053,0.1390188755,-0.012512734,6.0,11.829076547,0.4072982456,0.0,0.0188679248,0.0188511798,0.0324735238,0.8386886971,1.7320936589,5.4454603e-08,4.9407244e-08,1.2141603893,1.474185451,0.0284799718,0.0383564832,-0.151739615,0.1108290142
75242,0.7869352869,0.068986569,0.1041666667,0.0,0.2129120879,1.0126678877,0.0848952591,-0.085183634,0.4641809803,-0.088861076,-0.163167367,-0.040694282,-0.617256637,0.1115689866,0.0406942824,2.0,0.0215869312,0.1940298507,0.0918216225,0.0157036396,-0.01713685,0.2732582395,0.1213517665,-0.06152166,0.6458070524,0.0,3.4031805426,3.1917680075,3.2911706349,5.866489832,0.7230568256,0.0,0.0,1.0,0.0,1.0,0.5935566072,6.0,-0.294255822,0.1017728817,0.3153394486,1.4055005115,0.7473803252,0.0289323848,-195.1166259,0.1071316187,8.7151420041,-0.011275168,0.0070180911,0.0086107922,0.0172740609,0.2602610473,-0.015190223,1.0,-0.018460828,13.808743169,0.0598192178,6.0,6.8388070494,0.0960018596,0.0,0.0588235296,0.0326018041,0.0424554425,0.9545771463,0.6942659284,1.61502e-05,10.500000231,1.3097440764,1.7154295457,0.3815927069,0.0934878422,-0.476588632,0.2628696769
11445,0.543556565,0.0479041916,-44.20373921,0.0,2.6002248377,7.4049601946,0.0441523025,0.4155785124,0.5997520661,0.0066979236,0.5031299735,0.0708555006,3.9674329502,-0.142152477,0.0708555006,3.0,0.1796705271,0.3288409704,0.4092969234,0.042250433,-0.055820913,0.2982102908,0.2638842975,0.1071028037,0.6051333888,0.0,1.1170949681,0.5731282751,154.72674976,5.3805888041,0.0503772465,0.0,0.0,1.0,0.0,0.0,2.4802803738,2.0,0.0864661372,0.1582376847,-0.276539251,-0.714995138,0.1353440923,-0.151480114,-168.7726263,0.474887993,9.3946599314,0.0035330579,0.0050555594,0.025361378,0.7448092321,0.0152231661,0.0249063507,1.0,-0.002758621,-0.291878536,-0.139668617,3.0,9.4580984841,1.2239964515,0.0,0.1428571492,0.056376141,0.0673439759,0.9927402776,4.2169982244,1.0506372e-06,0.9545454738,1.2304737037,1.5140655356,-0.027105372,0.0806252952,-1.240336791,-0.047334941
11458,1.0823529412,0.0382745098,-17.17729084,0.0,1.2897254902,6.1254901961,0.0544459644,0.0711148888,1.1352882845,-0.041064982,0.1413103831,-0.075649795,-4.532786885,0.2117647059,0.0756497948,3.0,-0.012311902,0.0642857143,0.2298437894,-0.123097387,-0.066708811,0.1971112999,0.0220994475,-0.002024877,0.4618046555,0.0,1.237900128,0.4158770807,77.788844622,16.325250836,0.0917930766,0.0,0.0,1.0,0.0,0.0,2.269019381,6.0,0.0140309135,-0.005459784,0.2653933202,-0.822601135,-0.695581136,0.0614464543,-259.1423709,0.1174607953,7.6964114832,0.0070831563,-0.010179153,-0.020525452,0.4178823529,0.0331966671,-0.002833101,0.0,0.0410980392,5.1828618286,0.0016666688,4.0,6.6645684464,0.361017222,0.0,0.0588235296,0.0176556237,0.1224004753,1.3704326523,2.8152970294,8.0442434e-06,8.5909091813,0.9617943311,0.9250483353,0.4574468213,0.0533541712,-0.714574906,-0.050377412
91003,0.3365672728,-0.392950279,1.3367210593,0.0,0.3577358631,0.3963452417,-0.936729301,0.5594989562,0.2256188488,1.1120417193,1.9190657251,-0.106035889,-0.154158902,-0.332373495,0.1060358891,3.0,0.1601025402,0.6440677966,1.29264536,-1.125721987,-0.781156849,0.4533898305,0.480465255,0.0394736842,0.6965997323,0.0,1.6538612309,1.2167777342,1.645660586,2.9621890547,-1.399029799,0.0,0.0,1.0,0.0,0.0,0.2946134868,4.0,1.0419870689,0.5394660128,-0.244259941,2.8399489746,-0.71587309,-0.342130377,-397.1846231,0.0653410158,9.9781803983,0.0,-0.103353535,-0.158960974,0.1869417127,0.1750512926,-0.034976302,0.0,0.0412321105,1.2116589703,0.0020671822,6.0,9.7455829606,1.7058236688,0.0,0.1176470593,0.0383584711,0.025893135,1.2451612313,11.824117686,1.9351043e-07,1.0759917e-08,0.9545852537,0.9112330065,0.8332786636,0.1075445253,0.3405191368,-0.012519101
