firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
79866,0.6416422474,0.1268223141,-0.264579768,0.0163242723,0.5025446764,2.1178261606,0.1419321313,0.2150013781,0.4164417888,0.0159784494,0.1912551798,-0.018260171,-0.150571157,0.1459180966,0.0182601705,28,0.0727954807,0.044525066,0.6109803935,0.3088482364,0.0844493763,-0.088934468,0.1554035321,0.2350455958,0.4637400143,0,1.539220632,-0.050637581,0.8124897265,-0.115100641,99.164246172,0.3717210307,0.0,0.0,1,0,0.0,0.7490804735,7.0,0.0209101415,0.403278073,-0.016090673,-0.023705981,-0.437754449,-0.21381176,0.0503658593,-3876.67321,0.0653433969,13.704345992,0.004209676,0.0309349201,0.0553122652,0.2286506272,0.0110951012,1.0,-0.0004158,1.7090165609,-0.081286848,4.0,14.765964865,2.3697899463,0,0.0540868677,0.0364435146,0.0482891364,0.4389849154,7.599491601,3.18205e-09,8.4556543e-09,1.2579880444,1.58253392,0.0061647087,0.0615653604,-0.428285686,0.094356988,-0.1059479553903345,0.0979228486646883,0.0166983724371168,-0.0824112933994658,-0.019367991845056,-0.1171071953010278,0.0188519381486973,0.1509930605407992,0.3925883034163289,0.6294037940379404,0.5073644625509246,0.8774395003903201,1.2904761904761903,1.50130005200208,1.4366767983789264,1.6141304347826089,1.7267573696145124,2.063694267515924,2.091259640102828,2.6886503067484666,1.9186893203883495,1.9912935323383087,1.2186346863468636,1.2320185614849186,1.25398313027179,1.3281703775411424,1.172538392050587,0.8062335711603457,0.8379824226213222,1.278540975840834,1.027824620573356,1.0041666666666669,0.9794238683127572,0.987603305785124,1.2320185614849186,0.7172438414851838,0.788104089219331,0.77818853974122,0.825426944971537,0.4597875569044005,0.4272997032640948,0.5441412520064206,0.6332767402376911,0.4868624420401855,0.4147058823529412,0.4064327485380117,0.4358208955223881,0.6472602739726028
80719,0.9153362861,0.0227317316,-1.655942693,0.0249785173,1.3190472761,1.2234699932,0.0310962222,0.0683192631,0.1047074296,-0.009296352,0.128691316,0.0222414434,2.2478061397,-0.028364794,0.0222414434,28,-0.003643536,-0.028301887,-0.373974684,0.0858468608,0.0763093135,-0.214297087,0.0765915924,0.0113723983,0.5953933493,0,6.469346419,-0.439319346,4.1110499238,-0.433820581,2.603502255,0.0749503052,0.0,0.0,1,1,0.0,0.257009241,3.0,28.726424443,-0.436684523,-0.337412522,0.5223066529,-2.637482756,-2.595378165,-0.044680498,-19240.93315,0.0580772554,13.97494057,0.0019474184,0.0031852131,0.0082584718,0.1134916249,0.1261959654,0.0,0.0040010003,1.4375553589,-0.131820135,2.0,14.926651144,2.1731209852,0,0.0328682736,0.0252350464,0.0340540024,0.3001226047,2.4511580762,2.1958051e-09,1.3320841e-08,1.7433267033,3.0391879943,0.0388386384,0.0537090231,-0.272298698,-0.199152466,-0.0251097025841053,-0.0697836706210747,-0.0931972789115646,-0.0656542056074764,-0.0823772372648002,-0.0995271335284844,-0.153471634208298,-0.153113087674714,-0.1500531349628054,0.1053067993366501,0.099230346344145,0.198381780041954,0.4822090437361008,0.3602040816326533,0.4707613093048914,0.5542168674698795,0.7578021978021978,0.8845428840716307,1.3551236749116606,1.2542277339346115,0.6504333470903838,0.6600249066002493,0.2331174838112859,0.4211087420042645,0.3653123933082964,0.3276892430278884,0.7170459424645772,0.3832583881010032,0.3154605263157897,0.4696802646085998,0.1255277230509428,0.2407694694384117,-0.0305454545454545,-0.0570620136760197,0.0113808801213961,-0.182375792271519,-0.157218124341412,-0.3346089850249584,-0.3105172413793103,-0.2940864960282435,-0.2418957345971564,-0.1953722334004024,-0.0880273660205245,-0.2041791044776119,-0.2279922779922779,-0.2025922233300099,-0.2497185741088179,-0.2001999999999999
81655,0.1501987447,0.0337654851,11.234613065,0.0108867527,0.4187582222,0.3842185443,0.0723091914,0.0713847639,0.1501593589,0.0066900704,0.0299544314,-0.054518449,-0.888045541,0.0637507736,0.0545184495,27,-0.00156294,-0.118114618,-0.078238481,0.1386616566,0.0528018539,-0.00210579,0.0106876062,0.2067175704,0.4620101726,0,1.0123356598,0.6478258316,0.9091056647,0.8220733769,5.9241788096,0.1272229734,0.0,0.0,1,0,0.0,0.6113160604,7.0,0.6171391243,0.1349381691,-5.613781369,-0.375418023,-0.357273304,-1.571261187,-0.005007596,10507.40702,0.0823714328,16.462387975,0.0023872839,0.018346187,0.0702659497,0.0347873056,0.076687205,0.0,7.249e-05,1.0630509256,-0.075023334,4.0,17.277544304,2.0599355428,0,0.0364186764,0.0236342405,0.0295303473,0.3730897668,4.8275387284,1.120994e-10,8.5165184e-09,1.7886458917,3.199254126,0.0208105063,0.0475725775,-0.284411083,-0.278106359,-0.0429443596503399,-0.0892585990625206,-0.0843012999868105,-0.0543597477378667,-0.0550723299491521,-0.0368637855197933,-0.0597737186477644,-0.0285211267605635,0.0045146726862301,0.1801693900248095,0.1580758898589656,0.2775513984071123,0.5007615317667535,0.3693666865197538,0.5916695511711085,0.8175230566534912,0.8206414148079715,0.7948217538381472,0.8694945114514159,1.5330517811237605,0.4148717948717948,0.1848320879498408,0.2654802311714519,0.164724755150287,0.2287343012380867,0.1668922348164438,0.1402711191932548,0.1348305363606448,0.1332457077137927,0.185952544704264,0.1730442176870748,0.1356713591833374,0.2304879136562303,0.3146859811302771,0.3814340076106548,0.2479645377239006,0.2946973251994369,0.2406691249213057,0.1888142019993104,0.2899756873012904,0.2885297963758639,0.5781947145635511,0.4855696747792375,0.6181818181818179,0.4963662002386375,0.4392279603547209,0.436679858362841,0.6360294117647058
82777,0.2463663141,0.0464331607,69.797496793,0.0785129652,0.278342295,0.6942751557,0.1537548256,0.0334469428,0.6009574258,-0.002409769,0.2244991557,-0.003118972,-0.034830596,0.0480504553,0.003118972,26,0.0334656815,0.0405384006,0.015920629,-0.001951221,0.1961073837,0.0224808084,0.0390055532,-0.124776321,0.3933596046,0,2.3388138694,-0.227683326,1.2280505688,-0.277427946,80.008486284,0.2413445663,0.0,0.0,1,0,0.0,1.0777857629,3.0,-0.053119141,-0.210737235,-0.020077338,-0.418981914,-0.7435005,0.1358710904,-0.047501782,-507.8307996,0.0653433969,15.080848616,0.0034574551,0.0268334339,0.0574060863,0.0174721513,0.0251868332,1.0,0.000635324,0.6613413369,0.0178480973,7.0,15.950132198,1.8229701464,0,0.0304063745,0.0192092949,0.0252736817,0.3784227409,4.1061284476,4.672465e-10,1.1290118e-08,0.7857205499,0.6173567826,0.0067383284,0.0266259177,-0.04379354,0.094356988,-0.0638753419769239,-0.0185808704327222,-0.0654316589478682,-0.11741617135808,-0.122924328541179,-0.1663135593220339,-0.1271073646850044,-0.1273977159330301,-0.0862649483339137,0.0145674874307077,-0.0674250503614172,-0.0554488718194909,0.1297731840367499,0.2436788874841973,0.1942336874051593,0.1922435994546281,0.0808954813899189,0.1349870204788001,0.3195841716968477,0.4316900127342187,0.2730507926237464,0.1561627736153961,0.002931056454696,0.0720610271080235,0.0749897554978828,0.0850682476216737,0.1638568470866608,0.107670654468684,0.0597899272825208,0.1137843192754033,-0.059175134488942,-0.0484826502236729,-0.0676460135055088,-0.0573721403760928,0.0231409256370254,-0.1116378823795011,-0.0291142363681223,-0.1067983202814663,-0.0793167992512868,-0.0700697152310054,-0.0724808485562756,-0.1429815964281824,-0.0895418787598333,-0.1418602115363645,-0.1003657978966621,-0.1616957818491691,-0.185805917649493,-0.1262351504385477
83148,0.5775413089,-0.09303193,28.343637066,0.0,0.8548171871,1.5498040092,0.0317047061,-0.070918304,0.1837790705,0.0037298111,-0.032645865,-0.091324096,-1.459727537,0.04276934,0.091324096,25,0.0064199985,0.1369346734,-0.078265008,0.180094709,0.0898665575,0.0688669425,-0.011525679,-0.122314364,0.3910460944,0,1.4557258951,0.5231903635,0.772004554,0.3977299069,420.2015444,-0.048023538,0.0,0.0,1,0,0.0,0.3620003116,5.0,-0.101528787,0.0037195392,-10.94316729,0.4248079391,-1.720927673,-0.767985615,0.0013657539,-16005.78608,0.0426379215,12.592166734,-0.005781713,0.0064808727,0.0148969644,-0.230883589,0.0025845486,1.0,0.0163522013,-0.138462553,-0.023400698,3.0,11.957486278,0.5561955748,0,0.0705263242,0.0255234252,0.0391712955,0.6751936784,3.3159505368,3.8975839e-08,4.0045628e-08,0.4507727056,0.2031960321,0.6025105065,0.0563866133,-0.088468515,-0.038553197,-0.1820987654320988,-0.1377440347071583,-0.2659279778393352,-0.273308957952468,-0.2933333333333333,-0.3358395989974937,-0.2977031802120141,-0.25,-0.2869955156950673,-0.2542213883677298,-0.2672811059907833,-0.2318840579710144,-0.1727367325702392,-0.1820987654320988,-0.2236328125,-0.1578389830508474,-0.0012562814070351,-0.2549203373945642,-0.2869955156950673,-0.0851553509781357,-0.2251461988304093,-0.2901785714285714,-0.2970822281167109,-0.3062827225130891,-0.1928934010152283,-0.2686292548298067,-0.2766151046405823,-0.288272157564906,-0.1515474919957309,-0.1985887096774193,-0.2435775451950522,-0.3526058631921823,-0.3808411214953271,-0.3735224586288416,-0.3285472972972972,-0.4841012329656067,-0.4192841490138786,-0.4479166666666666,-0.4089219330855018,-0.4321428571428571,-0.4664429530201343,-0.4361702127659574,-0.4022556390977444,-0.3908045977011494,-0.3884615384615384,-0.3954372623574145,-0.369047619047619,-0.364
83597,0.0710638201,0.0279394973,17.986443249,0.0084061116,0.0845049005,0.1112744895,0.3134283199,0.0679431772,0.4161226809,-0.010912438,0.0181750326,-0.07224891,-0.389489226,0.0388216305,0.0722489096,26,0.0,0.0389164441,0.065145093,-0.052672319,0.1670981344,0.1082754753,0.0073519671,0.1338479989,0.4602971945,0,2.9571213633,-0.02957261,2.9571213633,-0.02957261,2.2169634561,0.3852813491,0.0,0.0,0,0,0.0,0.9581313624,5.0,12.965075357,-0.073796182,-0.276691149,0.0935985887,-9.655364857,-2.163680346,0.2865861071,265.44683391,0.0371991411,16.494753078,-0.00321183,0.0483819788,0.1059149725,0.0020633572,0.3144536552,3.0,0.0005762213,1.3615972685,0.0091271885,7.0,16.937550379,1.5826487625,0,0.0800689235,0.0252537299,0.0264209344,0.4270239249,3.4246765295,1.672319e-10,1.2282485e-08,0.6930654307,0.4803396912,0.0424361975,0.0332765512,-0.659075964,-0.202168946,0.0555993589493037,0.1869142560413397,0.2323654989216768,0.3114924149126736,0.3961742020849856,0.4013937792018718,0.3936410980905358,0.518422534754853,0.5418051725839885,0.5498115036052129,0.409233112781955,0.403912979269146,0.5287765415986949,0.399217660057334,0.3372432173870781,0.3530754361269259,0.4265230005784393,0.5237553079979413,0.7038909454545454,0.7974912842370452,0.761607683056043,0.6377268406461447,0.7464406539858615,0.8046217140235592,0.8482565872514989,0.928509733711981,0.7221140431474882,0.6897584814193469,0.6351549762702402,0.6842918517508321,0.6985174538732013,0.8873404358158457,0.9924735723093934,1.1432100352193206,1.341328186678659,0.9982514820140952,1.094074146142034,1.0945419921084445,1.0426784515454033,1.3270262713547876,1.3653204762584314,1.3310782215351589,1.4777643170641426,1.349664075819878,1.3061818735201238,1.3347950072250736,1.4308468266677128,1.3442566039623776
20598,0.5937739256,0.0012077382,2.8196902248,0.0009685357,0.1268670335,0.7908850053,-0.034754413,0.0186294123,0.1820353793,0.0017427318,0.0983356935,-0.019767902,-11.68737864,0.0153230317,0.019767902,25,0.0255834881,-0.096259626,-0.00193991,-0.082626651,0.0997184222,-0.026902622,0.0834478335,0.0030762374,0.5662740344,0,5.7707914803,0.0296575067,3.347014884,-0.069097593,7.958155861,0.2953953925,1.0,0.0,1,0,0.0,0.2173451853,5.0,6.6309669108,0.0327134225,-0.564173084,-0.993838914,-0.423645228,-2.595378165,-0.290952124,1034.0208641,0.9855469238,14.59527451,-0.003698073,0.0009680374,0.0011782231,0.0195233986,0.0691204665,1.0,-0.008042152,2.879479826,-0.004348518,4.0,15.94984924,3.6049237275,0,0.0392025821,0.0214209572,0.0307741187,0.4925884302,7.6327788529,7.927007e-10,7.9277015e-09,0.2426816112,0.0588943644,0.1931606424,0.0413922684,0.3173328668,0.3212107711,0.0,-0.0027654867256635,-0.0027654867256635,0.0335339638865004,-0.0041425020712509,0.0329418504726441,-0.0347965738758029,-0.0614263404476834,-0.0535433070866141,-0.0594679186228481,-0.0394246137453382,-0.0784564272936365,-0.0597131681877444,-0.0602032838154806,-0.0655610261725836,-0.1794288314939127,-0.189298561151079,-0.1907540394973069,-0.1312936641773066,-0.1800818553888129,0.0335339638865004,0.0103670495937238,-0.1564912280701753,-0.1716057891109579,-0.0960140386061668,-0.0974846702540357,-0.1105081401085347,-0.0932863967814936,-0.135666347075743,-0.0259319286871961,-0.1228411578691315,-0.1920233027111808,-0.182312925170068,-0.1450924608819345,-0.1475177304964537,-0.228167808219178,-0.2590918430244503,-0.2534161490683229,-0.270778564206269,-0.1986666666666666,-0.2135223555070883,-0.2495317377731528,-0.2595482546201232,-0.1748283752860412,-0.1535211267605634,-0.152526439482961,-0.1887514060742406,-0.2751758793969848
89508,0.2238184371,0.0383021916,20.871744999,0.0,0.8808371278,1.0302180799,0.0474008582,0.0217889685,0.1488097864,0.0005580049,-0.00787712,0.0037143166,0.1059807021,0.0342428984,0.0037143166,25,0.0145807535,0.1985582255,-0.062273652,-0.006511467,0.0560045767,0.033762213,0.0202590984,0.1580678584,0.2038988319,0,2.4237148435,0.0152865505,0.564974908,0.0609344344,31.953034193,0.0546368559,0.0,0.0,1,0,0.0,0.8086649199,4.0,-0.009208294,0.200123426,0.2042451053,-0.199004018,-1.290131063,0.0565540651,-0.196212427,12809.273584,0.4119188279,16.491414823,0.0005407769,0.011018462,0.0548175356,0.148022036,0.0240500384,0.0,0.0012035398,2.2174401912,-0.039001815,2.0,17.568469493,2.6602561686,0,0.0719267502,0.0347720382,0.0420277275,0.3678853127,4.812636357,1.584786e-10,8.8074961e-09,1.5691229377,2.4621467935,0.0072717425,0.0470989267,-0.313591548,0.1015616646,0.0316243061641836,0.1038605814316975,0.1281047839629423,0.0544979469951474,0.0936895930073242,0.2262349162253667,0.0601170023928998,0.0647519975878185,0.1819094636432097,0.1992698250976396,0.4953419436798645,0.5110183996576807,0.6340814437760296,0.536829507126537,0.3209576358365285,0.4566360730122718,0.5773310999441654,0.6042021578648495,0.91785471826205,1.6240014861601335,0.6177986484938724,0.4555853256389117,0.611155469373788,0.4522928233600658,0.5160459375335409,0.6051136363636365,0.6960854947166186,0.6095031905195989,0.6267419094782909,0.8044200306591722,0.81415360904187,1.0236389684813756,1.2745571658615136,1.4030282408982648,1.2517136936075244,1.1378840623581057,1.0799587689589163,0.8916566224722111,0.8097373478539398,0.891403320835565,0.9383834225332784,1.0494776552524665,1.2599999999999998,1.2804326767839846,1.2811692506459949,0.979122880762225,1.2025573054732577,1.0497750689304892
85040,0.1857937313,0.0109627962,5.7701093816,0.0053917412,0.0159096151,0.052074963,0.1935821478,0.068613364,0.2341499329,0.0109923204,0.1461327305,-0.054081515,-0.963095481,0.0215210157,0.0540815155,25,0.0,0.0656934307,0.1172665849,0.0459686224,1.1464354528,-0.471679813,0.0054090321,0.0624599451,0.7476786329,0,12.036720235,-0.486702056,12.036720235,-0.486702056,0.3759263454,1.0045895719,0.0,0.0,0,0,0.0,0.2525955549,5.0,12.949727627,-0.115060985,-0.249914162,0.2083284999,-3.40191794,-2.151073579,0.2692854923,-13144.23787,0.0371991411,13.813750928,0.0018361002,0.0168131661,0.0182528863,0.0018113916,0.6869840989,1.0,0.001490313,0.7570463562,0.0270265285,6.0,13.778684725,1.1446596824,0,0.0557121113,0.0366144553,0.0451042927,0.4709964415,4.1246787644,5.6869022e-09,1.6367017e-08,0.8201882683,0.6727087955,0.0295080564,0.0700729072,0.1822026804,-0.202168946,-0.0699009900990099,0.189113924050633,0.0602708803611737,-0.0046620046620046,-0.1446002549626661,-0.110079575596817,-0.2560975609756097,-0.2572738772928526,-0.3450920245398773,-0.4064948193075562,-0.3469132369299221,-0.1608004288011434,-0.2753779697624189,-0.3767250530785563,-0.211648204095334,-0.3328125,-0.2148110999665664,-0.0730215117426485,0.2344283837056504,0.345074455899198,0.4425675675675673,0.4416820135052179,0.6157550739594082,0.4054458408138839,0.3264614515673538,0.3536023054755042,0.3007477153143174,0.2099433281813498,0.6446078431372548,0.8735540486637414,1.0847758544163335,1.2250118427285646,1.290102389078498,1.4387331256490137,1.3603015075376883,1.3698284561049443,1.3240969816922314,1.325247524752475,1.252757793764988,1.6461971830985913,1.111011235955056,1.4463541666666666,1.8553191489361704,2.1844067796610167,2.020578778135048,1.9083591331269352,1.917391304347826,2.020578778135048
85272,0.2144760567,-0.037972134,7.141695766,0.0,0.1913780588,0.3109706123,-0.235321665,0.0530280937,0.308253135,0.0267451422,0.5673519485,0.0319136343,0.3325111001,-0.050598291,0.0319136343,24,0.040720661,0.1126760563,-0.255304832,-0.134887476,0.1357862462,-0.020500256,0.0340721299,-0.186687504,0.6629696746,0,2.1172056064,-0.536400223,1.1406025825,-0.543735357,3.6228721082,-0.205210948,0.0,0.0,0,0,1.0,0.4472543866,2.0,41.679729956,-0.161136375,0.0317702863,0.4118756021,-0.579128276,-0.117573403,2.0980186404,-7469.246601,0.0357482652,12.222929763,0.0017532581,0.0298737553,0.0503794266,0.0169595331,0.6020623872,4.0,0.0005740528,1.1110496303,-0.254760793,1.0,13.477018877,3.2345548079,0,0.0926773995,0.0449410825,0.0562321213,0.3157931659,2.7547726109,1.6622764e-08,1.0221621e-08,1.5098695457,2.2797060451,-0.067539024,0.1287874686,-1.256668908,-0.314244479,-0.2298850574712643,0.2761904761904763,1.3351206434316358,2.099644128113879,5.311594202898552,6.742222222222223,6.707964601769913,5.912698412698413,5.221428571428572,6.606986899563319,5.885375494071147,9.55757575757576,13.278688524590166,11.532374100719426,8.786516853932586,7.497560975609758,7.910485933503837,9.55757575757576,9.011494252873565,9.4311377245509,7.295238095238096,7.497560975609758,7.710000000000001,8.216931216931219,9.4311377245509,8.731843575418996,12.0,12.297709923664122,9.55757575757576,8.954285714285716,9.8875,11.623188405797103,10.972508591065292,12.936000000000002,11.354609929078016,8.265957446808512,8.072916666666668,6.846846846846847,5.885375494071147,6.541125541125542,6.412765957446809,5.7,6.5086206896551735,6.742222222222223,6.606986899563319,5.7,5.428044280442805,5.831372549019609
85394,0.351760757,0.0376465038,4.4375890834,0.0082742145,0.3034285995,1.391091406,0.1114396945,0.0295535135,0.4282383474,0.0027387434,-0.041884836,-0.01736922,-0.298102345,0.0488690149,0.0173692201,25,0.0477021604,0.0947368421,0.087313483,0.0651810957,0.0761050712,0.0091140885,0.1045511747,0.1005459777,0.5541408538,0,1.3067217441,0.0623393054,0.5763130866,-0.159152233,14.143435962,0.2019571548,0.0,0.0,1,0,0.0,0.8416592623,8.0,-0.035003096,-0.141471048,0.0220830951,-0.441140816,-0.142966898,0.8309842449,-0.131431803,-23554.16171,0.3247277945,14.611060468,0.0013087047,0.017886727,0.0333327871,0.044240986,0.1226381298,1.0,0.0006971556,-0.013179022,-0.001364395,4.0,14.673905912,0.9692551403,0,0.0221964289,0.0164008394,0.0262987798,0.4633535837,3.4132867886,1.9082907e-09,2.3216622e-08,0.682030461,0.4651655497,0.2978345709,0.0418689275,0.1774384409,-0.025251988,-0.0031966643502432,-0.075177304964539,-0.1523460583855336,-0.2008023178069979,-0.2119547302494232,-0.1877689694224235,-0.1465968586387435,-0.2587080103359173,-0.2564022809745983,-0.2360460161908819,-0.2126468328027226,-0.1176181102362204,0.0394202898550724,0.0793077501881112,0.0907984790874525,0.0971393605629493,0.1887949610475716,0.3188672305994851,0.128737802958766,0.3647954329210277,0.2878434189261987,0.1707476330395037,0.0098563784849339,-0.0404067433770403,-0.0321187584345478,0.0087201125175808,0.1868277345689226,0.1757377049180328,0.4029733959311425,0.4757201646090534,0.19913058017054,0.218070652173913,0.1091865140736159,0.1709387755102041,0.2135363790186124,0.0722081028554342,0.0223806129722023,-0.1140210006176652,-0.1742084052964881,-0.122691131498471,-0.2075138121546961,-0.1527466036621383,-0.1812785388127853,-0.1415918611609814,-0.0892698412698412,-0.1582159624413146,-0.1670150987224157,-0.1611695906432748
85796,0.5996313488,0.0162939908,-0.15002548,0.0271566514,0.8699492811,1.6207838706,0.0425383543,-0.082404303,0.3362048803,-0.019573045,-0.126332288,-0.015733626,-1.482758621,0.0404540462,0.0157336261,24,-0.008740903,-0.207142857,-0.302790236,-0.025533104,0.1337629676,0.0379131202,0.0140328994,-0.010201979,0.4947614698,0,2.0299029126,0.1797273909,1.6541747573,0.1736181349,5.3005308289,0.0744186047,0.0,0.0,1,0,0.0,0.8608821105,4.0,0.0538428009,-0.197029979,-0.179283579,-0.099855296,-0.996754022,-2.595378165,-0.034214507,-167.2808224,0.1460543126,13.759157812,0.00364734,0.0041495569,0.0106512815,0.0961544727,0.1186820769,0.0,-0.000893655,0.9082187729,-0.024168243,4.0,14.456043833,1.6397770215,0,0.0517890975,0.0265907471,0.032004068,0.3815288709,4.0016094532,2.477531e-09,1.165593e-08,1.4897209019,2.2192683655,0.0684878415,0.0486565118,0.1236549339,-0.312544723,-0.0596638655462186,-0.1175078864353312,-0.2058197303051809,-0.1861818181818182,-0.2594308405029781,-0.2266758811333794,-0.1891304347826088,-0.2223766504517026,-0.197274031563845,-0.1345707656612529,-0.174169741697417,-0.0790123456790123,0.0718390804597701,0.1068249258160236,0.0708133971291866,0.04287045666356,-0.0721393034825871,-0.0336787564766839,0.0219178082191779,0.1337386018237083,-0.3101109741060419,-0.3987103707684041,-0.4530791788856305,-0.3824503311258278,-0.3594733829421865,-0.3918478260869564,-0.2794591113972955,-0.3382613837965701,-0.3456140350877194,-0.3023690773067331,-0.3528050896471949,-0.2309278350515464,-0.3609366076527699,-0.3218181818181819,-0.2454484153742414,-0.3092592592592592,-0.3259036144578314,-0.3951351351351352,-0.2335616438356165,-0.1861818181818182,-0.1711111111111111,-0.2229166666666667,-0.1554716981132076,-0.1772058823529412,-0.1802197802197802,-0.2803858520900322,-0.2638157894736842,-0.2638157894736842
88841,0.6873226793,0.0526192516,0.3032530817,0.038063393,0.3985664805,1.3129597198,0.0770728712,-0.016132476,0.4561841789,0.0230525137,-0.152633913,-0.028031339,-0.583217726,0.0833077318,0.0280313386,21,0.0,0.0932129333,-0.104978581,-0.018727782,0.2018894641,0.0865531909,-0.031344663,0.0852430836,0.4003192489,0,2.3315263711,-0.042142242,2.3315263711,-0.042142242,8.4622602197,0.1649184625,0.0,0.0,1,0,0.0,0.7897095775,4.0,-0.292194907,-0.029233899,0.0874521885,0.5167355662,0.4971732344,-2.386946695,0.0386661439,-4981.410666,0.0915965863,13.424278061,0.0064652731,0.0277963994,0.0419692235,0.0812495548,0.1312363901,1.0,0.0081490105,1.6127732399,0.0907452577,3.0,13.564473206,1.4123777074,0,0.1195003167,0.038077053,0.0404168,0.7082889124,7.3482516326,6.5608946e-09,1.1767435e-08,0.8380424549,0.7023151561,-0.016181525,0.0404570127,-0.103387738,-0.153428954,-0.0132107983917288,0.0887198986058301,0.0873417721518987,0.1091026468689477,0.1963788300835653,0.1783264746227708,0.2175761871013466,0.2688330871491877,0.3463949843260188,0.488734835355286,0.3667462211614956,0.4186622625928984,0.5996275605214152,0.4874458874458873,0.3978844589096828,0.5203539823008849,0.4352548036758561,0.5632393084622382,0.5790441176470587,0.5660893345487692,0.3711093375897845,0.1284072249589491,0.0520514390691979,0.1119741100323625,0.1726962457337884,0.0111830488522661,0.0380664652567974,-0.0238636363636364,0.0730793254216113,0.1192182410423452,0.0697384806973848,0.0386940749697704,-0.0109383995394358,0.028126870137642,0.2098591549295774,0.020190023752969,0.0526960784313725,0.0349397590361444,0.0380664652567974,0.080503144654088,0.0165680473372782,0.0318318318318318,0.0977635782747603,0.0604938271604937,0.1048231511254018,0.0507645259938835,0.1119741100323625,0.070404984423676
89216,0.3148300542,0.0471667623,7.042295461,0.0029411856,0.2356952218,0.5329551566,0.1408327388,0.0238852135,0.4394421056,-0.094692975,0.1219762498,-0.028980585,-0.334312765,0.0629352131,0.0289805853,20,0.0222448633,0.1304347826,0.0404954454,0.0083083824,0.3060226231,0.0106919272,0.0331357219,-0.039012926,0.3617309726,0,2.2310026004,-0.042948388,1.655013002,-0.087052492,7.0445756157,0.2807793285,0.0,0.0,0,0,0.0,0.7098472385,6.0,-0.92675169,-0.016448408,-0.594457623,0.1717449666,-2.743540383,-0.005465764,0.1814000055,-12348.552,0.0740556467,15.488243025,0.0005016821,0.0245028111,0.0428466618,0.0189999278,0.1397825605,0.0,0.0020362553,0.4571534461,-0.038921808,6.0,16.113019005,2.1399545543,0,0.0568460785,0.0283240399,0.0314770118,0.5007930362,5.8089413254,4.611316e-10,1.0201442e-08,1.1744201243,1.3792626283,0.0114941481,0.0432907716,-0.404959659,-0.206298515,-0.0198606834377006,0.16138899463575,0.0911505446268898,0.1480785152240848,0.0765653103780141,0.0839839030955584,0.0853277813712807,0.2203030909090908,0.6330090024330901,0.6745676147704591,0.6628128664629613,0.6960074966307277,1.258806484182185,0.9672692721055204,0.8423461432884984,1.0317861755802222,1.103091811155212,1.3372026697620427,1.3253263656311352,1.3505721456922717,0.957515166245382,0.7082379740391955,0.4590580434782609,0.53960857929347,0.61351077810722,0.4938053634398223,0.6055339287138186,0.5001490835940992,0.460010224059169,0.6281233120401066,0.3759995216291942,0.6777769352553953,0.5474178450660927,0.665288313621702,0.7516312309699869,0.5486079833871711,0.602594794651385,0.2808524809160306,0.317390800837477,0.4482486513702077,0.7377233969103305,0.7027484989429176,0.6811389329548301,0.446583878152166,0.4121897180530227,0.3037426184926184,0.1440341477272726,0.1746004550227511
