firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
60548,0.6265165616,0.0705657152,0.7447728639,0.0228138879,0.2913884159,1.0653692284,0.1311898615,0.1418505652,0.4786906102,0.0031071983,0.2776819593,-0.094304708,-1.150501672,0.1517516885,0.0943047084,14.0,-0.010006168,-0.047272727,0.0951841818,-0.003453348,0.1340978593,-0.025793318,0.015119636,0.0880524626,0.6710440521,0.0,3.4613887086,-0.343236155,2.1944624703,4.3046726001,7.2672390663,0.4045131001,0.0,0.0,1.0,0.0,1.0,0.6475852176,3.0,-0.119852083,-0.24012857,0.8494410523,2.982710235,0.4441666918,-0.049664757,-299.8076314,0.0262528486,10.505700901,0.0079153244,0.0238990449,0.0346122551,0.0478925267,0.2816074972,-0.003019401,1.0,0.0086987117,2.1306532663,0.0414918372,4.0,9.5667727865,0.34625323,0.0,0.0608108118,0.0186191624,0.0117197917,1.5360628304,1.9331277826,5.8633128e-07,4.4210527331,0.9662543638,0.9336474955,0.0281418521,0.0425953658,0.0927653107,0.0496383177,-0.1134751773049645,-0.0384615384615384,0.0683760683760683,-0.0157480314960629,0.0964912280701755,0.1904761904761904,0.1682242990654205,0.3020833333333332,0.1261261261261261,-0.1830065359477124,-0.1610738255033557,-0.0875912408759124,-0.0234375,-0.0530303030303029,0.179245283018868,0.0869565217391303,0.0416666666666667,0.0504201680672269,0.3020833333333332,0.146788990825688,0.1904761904761904,0.1904761904761904,0.1574074074074074,0.0964912280701755,-0.0234375,-0.0530303030303029,0.146788990825688,0.0080645161290322,-0.0875912408759124,0.0964912280701755,-0.0942028985507246,-0.1935483870967742,0.0162601626016261,-0.0942028985507246,-0.1666666666666666,-0.3386243386243386,-0.2690058479532163,-0.2038216560509553,0.0245901639344261,-0.0234375,0.2019230769230768,0.2135922330097086,0.7123287671232876,0.7123287671232876,0.6666666666666667,0.5822784810126582,0.6891891891891893,0.6891891891891893
53576,2.1016285795,-0.160205258,-2.236176875,0.0223521993,0.244134722,1.6679785175,-0.094839405,-0.122409137,0.1056519051,-0.069441353,-0.176349765,-0.117877444,-1.846362649,0.1355917462,0.1178774435,10.0,-0.065368085,-0.098924731,-0.224630064,-0.083193428,0.1983935743,0.1460146468,-0.04958839,-0.11568161,0.6822241296,0.0,11.346194503,0.1915241976,7.0063424947,2.9292805865,2.9190258752,-0.274818986,0.0,0.0,1.0,0.0,1.0,0.1157182068,3.0,-0.155468588,-0.255209744,-43.76660356,-1.164440827,-0.946600669,-1.271079618,-388.479139,0.0618975226,9.6019516237,0.0,-0.020948305,-0.023633052,-0.007106101,0.2379599048,0.0057960869,0.0,-0.02309483,-0.581105169,-0.03325123,3.0,8.0926981574,0.3140570122,0.0,0.0344827585,0.0283174236,0.030241216,1.490516163,1.3722084688,9.9395216e-06,2.2105264408,1.112205355,1.2370007518,-0.009669118,0.0515748062,-0.074074064,0.0312332448,0.1851851851851851,0.0,-0.0303030303030302,0.28,0.1851851851851851,0.3061224489795917,0.3061224489795917,0.28,0.4545454545454546,-0.0303030303030302,-0.1111111111111111,-0.044776119402985,-0.0303030303030302,0.0,0.0,0.032258064516129,-0.0303030303030302,0.0,0.0,0.032258064516129,0.032258064516129,0.0666666666666666,0.1428571428571428,-0.0588235294117647,-0.2195121951219512,-0.2380952380952381,-0.3191489361702128,-0.36,-0.2195121951219512,-0.2380952380952381,-0.2558139534883721,-0.3191489361702128,-0.3469387755102041,-0.3333333333333333,-0.36,-0.4074074074074074,-0.36,-0.36,-0.3725490196078431,-0.2380952380952381,-0.2888888888888888,-0.3191489361702128,-0.1794871794871795,-0.2888888888888888,-0.3469387755102041,-0.4181818181818182,-0.4920634920634921,-0.4576271186440678
55191,1.2463428971,0.0194195216,-14.43962364,0.0251511085,3.4386061419,1.2463140617,0.0102216477,0.0249678748,0.1030233592,-0.010478283,0.0393551917,0.0493694083,11.765276985,-0.209056528,0.0493694083,14.0,-0.00460599,-0.02173913,-0.044304594,0.0284506359,0.060222662,-0.020917253,0.0161232559,-0.012736671,0.53136074,0.0,1.0873741364,0.0438732148,0.9545762329,10.991216917,5.9852361576,0.079212621,0.0,0.0,1.0,0.0,0.0,0.2005942257,5.0,0.522841939,-0.079216715,0.6535832328,0.9298244141,-0.331975727,0.2707768931,218.19070591,0.0868449118,13.356199954,-0.002619064,-0.004061175,-0.015012242,0.017306642,0.0177794673,0.199471777,0.0,-0.022716049,2.7837370242,-0.019886364,4.0,11.746225267,0.1348962118,0.0,0.0594059415,0.0176422789,0.0181531823,1.0394810378,0.6262033725,8.2662823e-08,2.5281404e-07,1.114110009,1.2412411121,-0.005071747,0.0472237933,-0.161428328,0.0005646325,0.0124999999999999,-0.0121951219512195,-0.0689655172413793,0.0253164556962024,0.0124999999999999,0.0519480519480519,-0.0240963855421686,0.1095890410958904,0.0384615384615385,-0.3571428571428571,-0.381679389312977,-0.4,-0.2956521739130434,-0.3414634146341463,-0.3360655737704918,-0.3076923076923077,-0.2358490566037735,-0.2211538461538461,-0.1098901098901099,-0.0689655172413793,-0.0470588235294118,-0.0121951219512195,-0.0357142857142857,0.0945945945945945,-0.1290322580645161,-0.1098901098901099,-0.0795454545454545,0.08,-0.0795454545454545,-0.15625,-0.2358490566037735,-0.2956521739130434,-0.2894736842105263,-0.2211538461538461,-0.2568807339449541,-0.2636363636363636,-0.2285714285714285,-0.3076923076923077,-0.3414634146341463,-0.3135593220338983,-0.3909774436090225,-0.3955223880597015,-0.352,-0.3671875,-0.4087591240875912,-0.4527027027027027,-0.4807692307692307,-0.3414634146341463
45233,-0.527336271,0.3179192611,2.8517087667,0.0,5.0313066403,3.1958038117,0.0451500146,-0.045898301,0.7582702789,0.0062173589,-0.11349714,0.1397031028,0.7554696133,0.1215466579,0.1397031028,14.0,0.0122191686,-0.19047619,-0.116036704,-0.003040183,0.6637862058,0.2045198326,0.0259937312,-0.177090376,0.5831705796,0.0,3.5189507614,0.6565299703,2.5901967322,4.3228826152,6.404623005,0.1354071551,0.0,0.0,1.0,1.0,0.0,-0.619450079,3.0,-0.056715665,-0.383332033,-2.183567518,2.5786514359,-1.467826939,-0.079869788,-307.0237423,0.0262528486,9.1763698524,-0.002874456,0.0098556183,-0.010749743,-0.12083592,0.290956904,-0.03154329,0.0,-0.079195117,-0.571892477,0.0138888881,5.0,7.3648636202,0.3130043451,0.0,0.1111111119,0.0787280673,0.0831024931,0.861576065,0.6305605057,1.37514e-05,2.0054952e-07,1.5524611214,2.4101355333,0.1735707268,0.0822511608,-0.237500001,0.0496383177,0.0,0.0,0.0,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.1818181818181817,0.0,-0.3076923076923077,-0.6538461538461539,-0.6785714285714286,-0.7096774193548387,-0.6896551724137931,-0.6086956521739131,-0.6086956521739131,-0.5263157894736843,-0.5909090909090908,-0.6086956521739131,-0.6086956521739131,-0.55,-0.5263157894736843,-0.5714285714285714,-0.625,-0.4375,-0.5714285714285714,-0.625,-0.64,-0.625,-0.5,-0.5,-0.55,-0.4375,-0.4,-0.3076923076923077,-0.4,-0.5263157894736843,-0.4705882352941176,-0.64,-0.6896551724137931,-0.85,-0.9021739130434784,-0.90625,-0.896551724137931,-0.8953488372093024,-0.8902439024390244,-0.9196428571428572,-0.9166666666666666,-0.912621359223301
47773,0.4775377934,0.0794298633,0.7634804551,0.0264969232,0.4307458052,1.3261649173,0.2074064016,0.110879359,0.8922590111,-0.026344202,0.1500505518,0.0362192426,0.3934989165,0.0481742982,0.0362192426,14.0,0.021256519,0.0336793541,0.1738819597,0.0275231313,0.1247973288,0.0366291506,0.0536761681,0.0777671528,0.6512379721,0.0,2.7334683665,0.0032865205,2.1067989558,6.4310406821,4.4467155618,0.2483977363,0.0,0.0,1.0,0.0,0.0,1.5990796079,5.0,-1.888057119,-0.109629312,-42.13556263,-1.211489483,-0.042418811,-10.76030844,-557.8488928,0.0324929803,12.891389247,0.0041364198,0.0270558669,0.0514606393,0.0364371089,0.2272045937,0.0100286274,1.0,0.0056232698,3.2221570926,0.0677396394,4.0,11.38211038,0.2535989908,0.0,0.0235294122,0.0080469842,0.0110952957,1.3194018909,1.5321427915,4.0719685e-08,1.1052632479,0.9790769011,0.9585915782,0.0617501493,0.0304096358,0.2681680052,0.0315712278,-0.0451977401129943,0.0211480362537763,0.0089552238805969,-0.0315186246418338,0.0798722044728434,0.1575342465753424,0.0764331210191082,0.3307086614173229,0.4568965517241379,0.0180722891566265,0.1575342465753424,0.1901408450704225,0.2426470588235294,0.3,0.2335766423357663,0.2246376811594204,0.2380952380952381,0.4382978723404256,0.4261603375527425,0.5089285714285714,0.4955752212389381,0.5156950672645739,0.5225225225225225,0.4632034632034632,0.3909465020576133,0.3050193050193051,0.3520000000000001,0.4322033898305084,0.4759825327510918,0.5720930232558139,0.625,0.9651162790697674,1.0609756097560976,1.1948051948051948,1.0864197530864197,0.9651162790697674,1.011904761904762,1.0,0.9651162790697674,0.9766081871345028,0.9882352941176472,1.0609756097560976,1.414285714285714,1.3472222222222223,1.331034482758621,1.223684210526316,1.223684210526316,1.2533333333333334
56339,0.4858082256,0.1240039782,1.924348731,0.0189551278,0.462083894,0.9789457673,0.1487950168,-0.184222504,0.3584274868,-0.09689861,-0.25286617,0.0275691336,0.2345348179,0.0949207278,0.0275691336,10.0,0.0160738608,0.0539215686,-0.201965669,-0.1996831,0.2238491128,-0.427878678,-0.522143507,-0.106105753,0.4969067985,0.0,2.3126339257,0.2821381423,1.7452003203,7.0217537263,4.2787824237,0.3076556578,0.0,0.0,0.0,1.0,0.0,0.7461246986,6.0,-0.173015843,-0.223606629,-0.016495393,-1.132466553,0.432777366,-0.38178677,-182.7934839,0.1529638306,12.136820365,-0.000598051,0.0293386375,0.0554153543,0.0223572191,0.1293678407,0.6802664154,1.0,0.0,0.4102420036,-0.018262088,6.0,12.059186763,0.7682351985,0.0,0.0109890113,0.0177748126,0.0227562151,1.114327105,4.1003010177,2.397014e-08,2.3887872e-08,1.1371443469,1.2930972656,0.1461694277,0.0485853609,-0.084724427,0.0439115591,0.0,0.0588235294117647,-0.0442477876106194,-0.0769230769230768,-0.0689655172413793,0.08,0.0188679245283018,0.1134020618556701,0.0588235294117647,-0.1879699248120301,-0.2230215827338129,-0.136,-0.0270270270270269,0.0285714285714284,0.0588235294117647,-0.0270270270270269,-0.1074380165289256,0.0588235294117647,0.0,-0.0999999999999999,-0.1755725190839694,-0.2116788321167882,-0.2394366197183098,-0.1940298507462686,-0.3793103448275862,-0.3793103448275862,-0.217391304347826,-0.25,-0.5304347826086957,-0.4653465346534653,-0.4653465346534653,-0.3164556962025316,-0.25,-0.2340425531914893,-0.25,-0.2847682119205298,-0.217391304347826,-0.2447552447552448,-0.1692307692307691,-0.1818181818181817,-0.4375,-0.4255319148936169,-0.3647058823529412,-0.2894736842105263,-0.28,-0.2894736842105263,-0.2702702702702703,-0.0999999999999999
56507,1.1302069116,-0.001146476,-23.71278195,0.0,1.6588961074,8.6682316973,-0.019353672,0.1203263086,1.0819280279,0.0003549876,0.2087676028,0.0750861008,43.091891892,-0.199323033,0.0750861008,5.0,0.1175521517,0.0769230769,0.0583091156,0.0457726997,0.1626820061,-0.038146084,0.1731102388,0.0116796169,0.5202173505,0.0,1.3724345559,-0.082361702,0.1960201197,119.38045113,64.229773463,0.0644406023,0.0,0.0,1.0,0.0,0.0,2.3977422665,4.0,0.0269972349,0.0275720229,-2.486422832,3.2555779518,5.9665207468,1.079395017,-167.7943911,0.1195656378,9.3304318522,-0.012452283,-0.01846626,-0.050411671,-0.11051978,0.0103361067,-0.017604427,0.0,-0.081840222,0.6175089235,-0.043478262,1.0,7.1899221707,0.2076977652,0.0,0.125,0.0456068678,0.0371883363,1.8061487737,1.0136363103,2.17132e-05,1.1052633252,1.119770925,1.2538869244,0.0763189669,0.0612729569,-0.188963213,0.0525773565,-0.04,0.0,0.0,-0.0769230769230768,-0.0769230769230768,-0.0769230769230768,-0.0769230769230768,-0.1724137931034483,-0.2258064516129032,-0.4146341463414634,-0.4,-0.4,-0.4,-0.4666666666666667,-0.52,-0.5555555555555556,-0.6,-0.4285714285714286,-0.2615384615384615,-0.3513513513513513,-0.368421052631579,-0.4,-0.368421052631579,-0.4782608695652174,-0.5714285714285714,-0.5384615384615384,-0.4285714285714286,-0.368421052631579,-0.2727272727272727,-0.3513513513513513,-0.4,-0.4,-0.4418604651162791,-0.4666666666666667,-0.5714285714285714,-0.5384615384615384,-0.4545454545454546,-0.4,-0.4285714285714286,-0.4666666666666667,-0.52,-0.4285714285714286,-0.4,-0.368421052631579,-0.4,-0.4545454545454546,-0.4782608695652174,-0.5102040816326531
56777,0.9741400488,0.1147410646,-4.858044418,0.0,1.2995294822,2.8086449157,0.0920581606,0.1860640871,0.4406993148,-0.024105754,0.2585352165,0.1878817212,3.430976431,-0.278932824,0.1878817212,10.0,0.0072829519,0.1743772242,0.3582438113,-0.110276912,0.1718459248,-0.02809954,0.0995062475,0.1014524408,0.5568621129,0.0,2.4677973379,0.1554755859,2.2127522542,31.81619256,3.5879086983,0.2513873934,0.0,0.0,1.0,0.0,0.0,0.8670962105,4.0,0.4397014387,0.1184458681,0.530601703,-1.195965377,-0.7752026,0.0592023554,-62.11693373,0.111383957,9.3606551326,0.0,0.0127795527,0.0281502615,0.0740613825,0.0125078964,0.0266451124,0.0,-0.003200183,0.1297258056,0.0036764704,4.0,8.0887536812,0.1941146102,0.0,0.1000000015,0.0431957781,0.0589358341,1.3533678759,1.4207636459,2.9202479e-06,1.2211021e-07,1.0613725693,1.1265117309,0.1378010442,0.0715476408,0.2012820475,0.2384777405,-0.1428571428571429,0.125,-0.1428571428571429,-0.4,-0.3076923076923077,-0.1818181818181817,-0.1428571428571429,0.0588235294117647,-0.0526315789473684,-0.1818181818181817,-0.28,-0.1818181818181817,0.0,0.125,0.0588235294117647,0.1999999999999999,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.0588235294117647,0.0,-0.1818181818181817,-0.217391304347826,0.0,-0.1818181818181817,-0.3571428571428571,-0.3571428571428571,-0.4193548387096774,-0.4705882352941176,-0.217391304347826,-0.0999999999999999,-0.1428571428571429,-0.217391304347826,-0.3333333333333333,-0.3571428571428571,-0.3571428571428571,-0.4,-0.4193548387096774,-0.3333333333333333,-0.3793103448275862,-0.4,-0.4,-0.28,-0.3571428571428571,-0.3076923076923077,-0.4375,-0.4,-0.3793103448275862
57171,0.0700328115,0.0273990244,20.737743378,0.0025388205,0.059954798,0.2485946801,0.5416074563,0.4885602326,1.6579275473,0.5070638484,0.5494223363,-0.034371243,-0.136305647,0.0311336661,0.0343712433,13.0,0.0641709419,0.1914414414,0.4072253523,0.022550979,0.100134842,-0.105256442,0.2163021953,0.4401316536,0.6996613168,0.0,1.6918139062,-0.01909712,1.3042773611,5.9255393791,8.916853636,0.6191861549,0.0,0.0,0.0,0.0,0.0,3.9056104112,3.0,-1.876446716,0.0481327757,-42.54306761,-0.47943863,-0.186628962,-10.77734907,-391.9181428,0.0324929803,13.280665428,-0.001018998,0.0714107661,0.112731189,0.0089605275,0.1952940883,-0.052285445,1.0,0.0004938273,5.6193979895,-0.129262628,6.0,12.970819297,0.6329509242,0.0,0.0847457647,0.0360956262,0.0449462341,0.7038180527,2.9301201157,1.2386513e-08,2.8256579e-08,1.0408002968,1.0832652579,0.104964565,0.042652249,-0.193282594,0.0315712278,-0.0240963855421686,0.148936170212766,0.0657894736842106,0.2180451127819549,0.2857142857142858,0.390557939914163,-0.1382978723404255,0.0728476821192052,0.0253164556962024,-0.2602739726027397,-0.2534562211981567,-0.217391304347826,-0.15625,-0.1290322580645161,-0.0240963855421686,-0.0581395348837209,-0.0689655172413793,-0.0357142857142857,0.062295081967213,0.2089552238805969,0.125,0.1408450704225352,0.0384615384615385,0.0384615384615385,0.0,-0.0526315789473684,0.3064516129032257,0.1911764705882352,0.2089552238805969,0.1911764705882352,0.0,-0.0121951219512195,0.265625,0.2461538461538461,0.2857142857142858,0.2857142857142858,0.265625,0.3170731707317074,0.4336283185840708,0.4727272727272726,0.5576923076923077,0.8409090909090908,0.1911764705882352,0.2272727272727273,0.2089552238805969,0.0657894736842106,0.3500000000000001,0.5283018867924529
34665,0.9597165064,0.0959091506,-24.80329665,0.0511932137,1.6953419643,4.2698890212,0.0908519265,-0.165329999,0.2884879879,0.0,-0.253546144,0.0120918278,0.3678909953,0.0606250377,0.0120918278,13.0,-0.060809627,-0.132075472,-0.288803505,0.2034079563,0.1297762743,0.0175212232,-0.044369027,0.0548963278,0.5779508656,0.0,2.1962288046,0.2936462937,1.5061563357,123.19672131,3.8180155464,0.0967182822,0.0,0.0,1.0,0.0,0.0,0.9326130402,4.0,0.0691874594,-0.212876006,0.1890637741,-0.513751236,1.0541259586,0.2880037888,-1214.745405,0.0943704929,10.291467346,-0.003372751,0.0063423521,0.0168157424,0.0928564336,0.0057004831,-0.038780363,2.0,0.0010518524,4.4404145078,-0.090277778,0.0,8.0581690662,0.1687019448,0.0,0.0897435918,0.0361621637,0.0292768603,0.9310929947,1.261785426,8.0494096e-07,1.0285088e-07,1.1083079071,1.2283464169,-0.096779183,0.0585386256,0.8539472364,0.1106697476,-0.0357142857142857,0.1020408163265305,0.0384615384615385,-0.0847457627118644,-0.1290322580645161,0.0588235294117647,0.0588235294117647,0.125,0.08,-0.2602739726027397,-0.3164556962025316,-0.3647058823529412,-0.3249999999999999,-0.2894736842105263,-0.2702702702702703,-0.2394366197183098,-0.2394366197183098,-0.217391304347826,-0.1428571428571429,-0.3164556962025316,-0.3493975903614458,-0.3493975903614458,-0.4065934065934066,-0.3647058823529412,-0.3493975903614458,-0.3647058823529412,-0.4375,-0.5178571428571428,-0.3863636363636363,-0.2987012987012987,-0.3863636363636363,-0.3863636363636363,-0.4375,-0.4375,-0.4705882352941176,-0.490566037735849,-0.4757281553398058,-0.4255319148936169,-0.4653465346534653,-0.4375,-0.5939849624060151,-0.578125,-0.4807692307692307,-0.4857142857142857,-0.509090909090909,-0.4857142857142857,-0.3932584269662921,-0.4065934065934066
57534,0.5854661387,0.0658051487,1.496468835,0.0046018221,0.1000782854,0.4851337093,0.1147619229,-0.031580162,0.3692558211,-0.118520089,0.243487087,0.0218862566,0.2317241379,0.0505565073,0.0218862566,11.0,0.0443326972,0.146627566,0.199510761,0.0260307514,0.2977534912,0.36654095,0.0681736588,-0.066864376,0.629955858,0.0,5.2468710321,-0.19683725,3.7660076184,2.3087123666,3.4454328628,0.9754184889,0.0,0.0,0.0,0.0,0.0,0.4165931284,5.0,0.4265136103,0.0420257822,0.0046389253,1.991607628,0.6042080459,0.0407996262,-302.0331299,0.0653410158,11.531342329,-0.003192635,0.0293686155,0.0344459492,0.0199049229,0.3065180262,0.0381422322,6.0,0.0077423161,-0.010091582,0.0464773523,4.0,10.902714494,0.973341351,0.0,0.0515463911,0.025017119,0.0291148546,0.7885185458,3.1489580759,7.0349792e-08,2.6407491e-08,1.1357322197,1.2898876748,0.0810118627,0.0502919494,-0.311355412,0.0312332448,-0.1382113821138211,-0.0185185185185184,0.1157894736842104,0.0392156862745098,0.1397849462365592,0.4133333333333333,0.4722222222222223,0.536231884057971,0.4722222222222223,0.1521739130434782,0.127659574468085,0.0392156862745098,0.127659574468085,0.0816326530612245,0.0816326530612245,-0.0363636363636363,-0.1587301587301587,-0.0535714285714286,0.1041666666666667,-0.086206896551724,-0.1451612903225806,0.0192307692307691,-0.0701754385964912,-0.196969696969697,-0.3291139240506329,-0.3536585365853658,-0.2428571428571428,-0.2933333333333333,-0.208955223880597,-0.3536585365853658,-0.4301075268817204,-0.3837209302325581,-0.345679012345679,-0.3837209302325581,-0.4111111111111111,-0.47,-0.4301075268817204,-0.4111111111111111,-0.3205128205128205,-0.4143646408839779,-0.5181818181818182,-0.5137614678899083,-0.4301075268817204,-0.4044943820224719,-0.4361702127659574,-0.4175824175824175,-0.4421052631578948,-0.2837837837837837
57809,0.3727212463,0.0909917873,2.8536880865,0.0182152985,0.2320443413,0.7556255294,0.3065666533,0.2256364708,0.9609422232,0.5039255598,0.2069612857,0.0383308797,0.2313109645,0.0699443892,0.0383308797,8.0,0.00470836,-0.002720348,0.2162626784,0.0864591672,0.1476148385,0.0987440039,0.0402669035,0.2375577784,0.6480755304,0.0,2.7563741848,0.0722851661,2.1288359615,4.8740943105,4.9186124562,0.5187744119,0.0,0.0,1.0,0.0,0.0,1.5528870845,5.0,-0.101054163,-0.195576191,0.595645737,2.6182206502,0.2693839009,-0.131472057,-53.70074229,0.0262528486,13.055745897,0.0055413039,0.0479553366,0.0764444129,0.0293952961,0.0806260007,0.0082996358,0.0,0.0004371585,0.1116010813,0.0523985897,5.0,11.597036808,0.2186074261,0.0,0.0362694301,0.0203147877,0.0227827582,1.4399558736,1.905850678,2.7421585e-07,7.9888059e-08,1.068524351,1.1417442886,0.0025288873,0.0413330583,0.022109755,0.0496383177,-0.0054347826086956,0.076470588235294,0.1730769230769231,0.2039473684210526,0.2534246575342465,0.5249999999999999,0.4296875,0.7264150943396226,0.7428571428571429,0.196078431372549,0.2620689655172414,0.3455882352941177,0.2978723404255319,0.4758064516129032,0.1296296296296295,0.0457142857142858,0.0280898876404493,0.2199999999999999,0.5508474576271187,0.6339285714285714,0.5378151260504203,0.5,0.5775862068965518,0.6194690265486726,0.5775862068965518,0.9263157894736842,1.022099447513812,1.0795454545454546,1.2453987730061349,1.4078947368421053,1.4729729729729728,1.6911764705882355,2.05,1.772727272727273,1.9047619047619049,1.44,1.489795918367347,1.44,1.259259259259259,1.2875,1.3461538461538465,1.506849315068493,1.6142857142857143,1.4729729729729728,1.6142857142857143,1.5774647887323945,1.6142857142857143,1.815384615384616
57817,0.3047820305,0.0530061421,152.44726207,0.0083482116,0.4007244453,1.1283695437,0.1558083425,0.3837834141,0.8106824254,1.0096070732,0.5905843382,0.3525546299,4.0417542838,-0.16123166,0.3525546299,14.0,0.0520755633,0.186440678,0.1754552378,-0.02852326,0.0993035067,-0.096794133,0.1939119974,0.1817680121,0.5948608137,0.0,1.8499717506,0.2458315792,1.0577326013,398.87977369,4.8788502651,0.249864032,0.0,0.0,1.0,0.0,0.0,1.5203813864,2.0,0.0227389058,0.0378311757,-0.522239097,-0.457134895,-0.199676949,-0.867037449,1509.0059656,0.1063952726,14.75864028,0.0035052022,0.0280574031,0.0668684474,0.046592264,0.0130368201,-0.027624341,1.0,0.0007894737,0.9291863154,0.0804075245,5.0,14.067622446,0.5139999673,0.0,0.0227272734,0.0139955694,0.0244460002,0.4050811314,0.9073283156,1.9942586e-09,5.5022749e-08,1.2965817922,1.6811243439,0.0587874292,0.042974954,-0.076295124,0.1154855224,-0.0256410256410256,0.2127659574468086,0.1399999999999999,0.1632653061224489,0.1515151515151516,0.3255813953488371,0.4430379746835442,0.5616438356164384,0.2954545454545454,0.0316742081447964,-0.2083333333333333,-0.24,-0.5928571428571429,-0.5615384615384615,-0.4864864864864865,-0.4794520547945206,-0.4622641509433962,-0.3804347826086957,-0.3173652694610778,-0.3887399463806971,-0.3701657458563536,-0.2875,-0.43,-0.2875,-0.3090909090909091,-0.639240506329114,-0.5289256198347108,-0.5327868852459017,-0.4864864864864865,-0.4622641509433962,-0.4031413612565445,-0.4439024390243902,-0.4046997389033943,-0.3132530120481928,-0.3837837837837837,-0.3968253968253968,-0.4356435643564357,-0.4153846153846153,-0.3006134969325154,-0.2475247524752475,-0.24,-0.2244897959183673,-0.0806451612903226,-0.0879999999999999,-0.1492537313432835,-0.0879999999999999,-0.0086956521739129,0.0178571428571427
