firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
81099,0.7985474356,0.055523612,3.6359226462,0.0,0.1640704312,0.6456055659,0.1024788444,0.7364794535,0.4916997747,1.2815059635,0.0282857094,0.0040553692,2.0,0.0022858204,0.4209215442,0.7360952263,-0.204079049,-0.209034974,0.1121903014,0.4154038666,0.2875538159,1.0226988898,0.4519268731,0.0,2.9668647623,-0.18983425,2.8549740312,-0.176707681,31.035160828,2.282180683,0.609221188,0.0,0.0,0.0,0.0,0.0,0.6765819918,3.0,0.2011286535,0.1290971361,1.9716380166,-1.059724027,0.2015063821,0.2693269043,-169.5247775,0.0918924942,13.239572915,-0.00020887,0.0143467824,0.017294488,0.0931793677,0.0242771081,-0.13239288,1.0,0.0,0.5470090146,0.0923180617,4.0,13.253685237,1.3774709352,0.0,0.0899470896,0.0543471998,0.0647602743,0.6546373578,4.4687920703,9.410813e-09,1.1674703e-08,2.1151943073,4.4740469576,0.1504302127,0.0924357759,0.3521643392,0.2075390774
81088,0.0695215764,-0.082603151,54.830729167,0.0,0.0643383109,0.0517503805,-0.701045296,-0.388115833,0.0090259496,0.0003703704,-0.11738149,-0.073306183,3.0,0.00839944,0.0,0.0589225589,0.5023187853,-0.964060899,0.7712418301,-0.244417903,0.0221887928,-0.523406655,0.3562962508,0.0,1.997706422,-0.448117208,0.8922018349,-0.669676007,3.2760416667,10.661016949,-1.06235012,0.0,0.0,0.0,0.0,0.0,-0.018048505,2.0,1.1061459669,-0.133841997,-14.85075527,-1.570799476,-1.280500154,-1.057019287,-1161.508391,0.0270140569,10.13412297,0.0,-0.136199095,-0.21685879,0.0014437913,0.2344573235,-0.024406757,0.0,0.0065350555,-0.450545706,-0.036026934,3.0,10.336405687,1.2807156847,0.0,0.0320000015,0.0249382861,0.0371357537,1.3515531029,3.5578301143,1.3190656e-06,2.4902648e-08,0.0862314436,0.0074358619,0.6745548309,0.2014077083,-0.168168222,0.2743101811
81076,1.1131435409,0.1357951616,-22.36944352,0.0,1.1222915964,3.8620239012,0.1189723351,0.0197822788,0.4198875778,0.0003522987,-0.082196344,0.0900039673,3.0,0.0513978387,-0.036923077,0.0876375386,0.1512855626,-0.045375085,0.1559529087,0.0552478108,0.0694818669,0.148435448,0.5771370349,0.0,1.8262973247,0.1556041946,0.777663236,0.0441703279,76.052473262,5.8811868393,0.1616391165,0.0,0.0,0.0,0.0,0.0,0.8995604896,4.0,-0.208929936,-0.660544467,0.6324956414,-1.351662492,0.4900565471,0.027619741,-865.3277373,0.0262473934,11.007740155,0.0001858218,0.0125158348,0.0264167087,-0.064613446,0.0227164018,0.0017273193,0.0,-0.002891566,0.2795267993,0.0126019027,3.0,10.461852559,0.6492927159,0.0,0.0357142873,0.0185537069,0.0217343229,1.230415213,1.5877975388,3.9342668e-07,3.7843035e-08,0.7137218806,0.5093989229,0.4068892755,0.0656477789,0.2042124649,0.4617796752
81100,0.3076923077,-0.103415103,6.6991525424,0.0,0.0497465497,0.1023236023,-0.294288343,0.232599681,0.1533014354,0.3619733925,0.4318423855,-0.103433603,3.0,0.044576523,0.0681818182,2.2458920188,-0.135997745,-6.217942183,1.0768245839,-0.34649712,0.0766826156,0.2054794521,0.4378686403,0.0,4.0371212121,-0.014850099,2.9140151515,-0.006982316,1.0652927581,3.2194412107,-2.079702212,0.0,0.0,1.0,0.0,1.0,0.1741682975,3.0,-0.511763404,-0.253705367,-0.14157594,0.6562243169,-0.750754051,-0.171661189,-545.8506949,0.061725725,11.174812884,0.0,-0.152695544,-0.162583642,0.017963518,0.268723151,0.2258276526,0.0,-0.014356014,3.0562602407,0.0009980761,3.0,12.965070401,6.0700938839,0.0,0.0588235296,0.0232811754,0.0387807209,0.6302637817,21.758561381,8.9818247e-09,2.8803728e-09,2.127125737,4.5246639009,0.5307367394,0.1148843652,0.6671428566,0.3651323616
81182,0.7154830985,0.008719413,-3.903198653,0.0,0.4268828099,2.1333087716,0.0305385897,-0.068495894,0.1100540757,0.0074855393,-0.186520009,0.1201068435,3.0,-0.001659063,-0.1875,-0.015918876,0.1983668382,-0.001075757,0.0940794809,0.1500839221,0.0266372922,0.0197794504,0.5470029026,1.0,0.3433111225,-0.01955086,0.1835051546,-0.022917631,58.488215488,92.893048128,0.2279003742,0.0,0.0,0.0,0.0,0.0,0.1524593033,5.0,0.2322852682,-0.365257573,2.3306450794,-2.076791868,-0.757027959,0.1958081601,-337.7388099,0.0523857997,9.1779979491,0.0,0.0554719415,0.0885684861,0.0095676093,0.0314384152,-0.024940017,3.0,-0.000608848,-0.558588384,0.0037858076,5.0,8.1918784775,0.44612286,0.0,0.2592592537,0.1019215264,0.1225942393,1.4103396534,5.2802765682,7.9479711e-06,0.9130435024,0.4912452515,0.2413218971,0.6258958312,0.1114496724,-0.935222655,0.1232752608
81151,1.550954261,-0.920366188,-40.70160256,0.0095167491,1.7730117408,3.7036704998,-0.273766343,0.2560901953,1.0157539762,0.1305746141,0.7454175153,-0.580383773,3.0,-0.069159379,0.2608695652,1.4087728741,0.8705028056,0.5695329111,1.5484595936,2.4733403039,-0.025367425,-0.034515326,0.4093936528,0.0,0.7280232242,-0.599021011,0.3389276966,-0.668631025,68.853846154,10.862864078,0.9755687438,0.0,0.0,1.0,0.0,0.0,1.7086803469,3.0,-0.341863548,0.1068913984,1.3581918099,-1.957354072,-1.145309493,-0.571516552,-1013.530291,0.0460850088,9.1008393518,-0.016897565,-0.137201475,-0.282951822,-0.36075857,0.051492753,-1.102877122,1.0,-0.270350968,0.3898956019,0.0250000022,3.0,8.5432020106,0.5400695001,0.0,0.0909090936,0.0500029002,0.0583872909,1.1373513357,3.3618671913,2.6162131e-06,2.5026016e-08,2.471694552,6.1092739585,-0.66151823,0.1182530653,0.057734191,0.4703816753
81153,0.1005399438,0.0200318808,150.94891823,0.0,0.3399587346,0.1801836653,0.0985864412,1.1319789907,0.6611351489,0.305570327,0.8129563533,0.1204618697,3.0,0.0,0.3302752294,0.4726185825,-0.590597581,0.140050876,0.211583816,-0.293102687,1.171845716,4.2642302879,0.4883776237,0.0,1.2917879754,0.5506462373,1.2917879754,0.5506462373,32.722868554,5.0561010947,0.3520828311,0.0,0.0,0.0,0.0,0.0,5.9881852315,6.0,15.174731407,0.176606599,-0.138882159,1.5809082545,-0.50736212,0.0417534262,296.82093331,0.0386812736,14.011569408,0.0530840482,0.0464174861,0.203370327,0.1154375676,0.0006682784,-0.571700783,3.0,-0.001481482,0.3190481318,0.024413968,6.0,14.142332811,1.0069234918,0.0,0.0917225927,0.03208144,0.0333340396,0.5232619073,2.4369799002,3.9836813e-09,1.8817348e-08,0.8891071925,0.7905115997,-0.698323308,0.0596063605,-0.7562472,0.5383441933
81141,0.3378347146,0.0414611796,2.7313117211,0.0,0.0314653792,0.2994072799,0.3102866779,0.1326494095,0.5254682095,-0.012202208,0.4762773723,0.0667034925,3.0,0.0,0.3658536585,0.352662098,0.0566094665,0.0378050737,0.0736758264,-0.016002665,0.150304187,0.1086151883,0.8260984729,0.0,11.467980296,-0.099003125,11.467980296,-0.099003125,1.2966144517,9.769035533,1.8437730287,0.0,0.0,0.0,0.0,0.0,0.5622208041,6.0,-1.106960839,-0.297283499,0.3963288063,-0.698303507,0.4025223126,0.1655891499,-657.8985223,0.0614221491,10.368101684,0.0051002254,0.0262243286,0.0286668202,0.0219528178,0.5705954573,0.0608768431,0.0,-0.004897959,2.5998851584,0.0024038462,6.0,10.906816849,1.559441896,0.0,0.0799999982,0.0359015779,0.0556109384,0.8970571972,5.3664191981,2.1080109e-07,1.0009508e-08,1.014751962,1.0297215445,-10.98592087,0.070103392,0.2482905863,0.1589808243
81164,0.6360251141,0.0275155112,0.8595950918,0.0,0.3078383768,0.3501113421,0.0595797895,1.3212499362,0.2626320625,0.2804835924,1.4238474033,0.0336459375,2.0,0.0090974402,0.3664122137,0.6504014362,-1.079897144,-0.345367198,0.0628319318,-0.358421968,0.6060838054,1.3813720442,0.6002577108,0.0,7.9720309355,1.0993730144,7.8079245683,1.0887333586,1.0729094063,5.933219792,0.2370757815,0.0,1.0,1.0,0.0,0.0,0.3410900305,4.0,0.1905472069,0.0745878056,1.8091156952,0.536941169,-0.052579019,0.2989174726,-349.6080275,0.0918924942,12.121531397,0.0038830602,0.0105232007,0.0171841853,0.0568476426,0.2159006333,0.4073341499,3.0,0.0006722689,-0.388212781,-0.01860342,6.0,12.094722003,1.4068329191,0.0,0.1621621549,0.05306279,0.0575479159,0.840497332,3.7245369959,4.1438257e-08,1.5727251e-08,1.2288541405,1.5100824985,0.6168193664,0.0929854913,0.1694484735,0.2075390774
81152,0.3257629131,0.0286298569,11.77561741,0.0,0.4028497922,1.0357253117,0.1319014181,0.7099067411,0.4934793109,0.0173511422,1.7249848285,0.0090823933,3.0,0.0,0.5342105263,0.2514315228,-0.305372556,-0.040005905,0.9400181077,0.2708834505,0.035037093,0.1706428978,0.3105678205,0.0,1.5557477679,-0.183668509,1.5557477679,-0.183668509,26.778141629,4.2284920173,0.1835780274,0.0,0.0,0.0,0.0,0.0,0.7323345344,2.0,-1.122638251,-0.128926632,0.3842570047,0.3995154547,3.7268225151,0.1079680508,-494.12182,0.0614221491,12.652380948,0.0048828584,0.0218306136,0.0488271125,0.0694916363,0.0535008049,-0.003734781,1.0,0.0,-0.376704843,-0.016758498,3.0,14.937733065,5.5441764635,0.0,0.0094876662,0.0027015145,0.0030329395,1.3480351475,24.543490714,1.1984367e-09,6.486131e-09,1.3621980189,1.8555834426,-0.014167914,0.0602734467,0.2193780097,0.0368359315
81142,0.5849838645,0.0290964893,0.7462155425,0.0,0.1089839548,0.6638783785,0.4079575022,0.248971082,0.7751272609,0.0548211509,0.7917388078,0.1226896951,3.0,0.0175778663,0.5818181818,0.4105293441,0.1264073672,0.1179558927,0.9432048682,0.1122588927,0.0507148273,0.1822493843,0.741010276,0.0,5.4539027557,-0.477446509,5.0992641754,-0.484266661,1.5942411214,7.2268260727,0.5898821653,0.0,0.0,0.0,0.0,1.0,0.8664903159,6.0,-1.221524168,-0.081318976,0.6434779562,-0.661573094,4.272875986,0.2215753526,-617.14082,0.0614221491,11.916615666,-0.033342885,-0.025906736,-0.030733225,0.0360714376,0.5195649319,0.0240669707,0.0,0.0002020202,-0.381359524,-0.071495724,5.0,13.303171498,4.4254789605,0.0,0.0982658938,0.0533219772,0.0845002726,0.8004203488,15.190125626,1.6490019e-08,3.94711e-09,1.6799193875,2.8221291486,-0.072698352,0.0758394645,1.049072189,0.1589808243
81137,0.126471267,-0.01216709,8.6578815009,0.0,0.0789937688,0.2364966536,0.4081682364,0.1269937718,1.1439313383,0.0614082092,-0.056924009,0.017872144,3.0,0.0,0.5512820513,0.5841758649,-0.530690125,0.0418137709,0.3133591065,-0.417309479,0.0912957618,0.283312257,0.7066612751,0.0,2.2343110903,0.1142390106,2.2343110903,0.1142390106,2.5770546223,4.0331391688,-0.066759309,0.0,0.0,0.0,0.0,0.0,2.1157791204,5.0,-1.166826858,-0.111855107,0.1849653586,-0.294799234,0.019515076,0.1167578015,-466.95932,0.0614221491,11.278125175,-0.031854848,-0.015298558,-0.024854015,0.0049532616,0.4757623528,-0.052394814,1.0,-0.0432,-0.663466925,-0.090131239,5.0,12.974759284,6.6989011719,0.0,0.127819553,0.0598988936,0.0869115992,0.5708810165,11.596424639,3.0799805e-08,4.4878457e-09,3.5348798507,12.495375559,0.0674785805,0.1120664748,2.1056701511,0.1589808243
81162,0.1607324474,0.031352841,14.262467568,0.0,0.0426204801,0.2244852574,0.2854149879,0.2413222457,0.7706962889,0.0485447803,0.0217726867,0.0417529566,3.0,0.0462944162,0.1889534884,0.2490619402,0.3064910966,0.0642840835,0.1956969558,0.0148182213,0.2376401473,0.3163211501,0.66312515,0.0,4.5448779963,0.0401892565,3.0483714931,0.0095186481,3.9971037229,7.5724737083,1.0184039219,0.0,0.0,1.0,0.0,0.0,1.0261704549,8.0,-0.084291495,0.0349753215,-0.032030004,-1.096177557,0.0865477118,0.050620178,-725.6877912,0.0460850088,13.449557707,0.0132951642,0.0540094654,0.0683308385,0.0301365938,0.2556931742,0.1328635927,4.0,0.0,2.2311626012,0.2327175075,7.0,14.400646351,2.9156493551,0.0,0.1278538853,0.076985575,0.0871461734,0.5382053426,12.195187747,4.8160075e-09,3.8832076e-09,3.0589515554,9.357184618,0.3321431111,0.0874635634,-0.494146332,0.4703816753
81157,0.5797769059,-0.386220272,-2.584144524,0.0,0.8612377199,0.6764994105,-0.245800466,2.45081529,0.5419673884,0.754614895,1.6490987124,-0.201035465,3.0,-0.004023903,-0.330985915,2.8552798982,1.7286929787,3.0133613211,0.7321703438,3.3569520052,0.2667735899,5.2691611346,0.1648769898,0.0,0.4892497505,-0.59006332,0.4709244307,-0.589535417,8.9652366864,4.9473469388,-0.516842303,0.0,0.0,1.0,1.0,0.0,2.2082076041,4.0,-0.16919074,-0.715685968,0.8114683765,-0.996890562,-16.24517524,-0.261270282,-3637.95316,0.0384055348,10.469023283,0.0,-0.088113405,-0.219002695,0.1210349514,0.0097155325,-0.035020078,1.0,-0.055747878,1.0821146534,0.0001430223,3.0,11.706050949,3.8467651888,0.0,0.1021897793,0.0385654328,0.0540092061,0.6482815079,10.166209215,4.6029755e-08,5.4387784e-09,1.6141778802,2.6055702289,0.1705150432,0.0934822012,0.0147074687,0.220362823
81126,0.1090787229,0.0160137884,419.52482129,0.0017522686,0.1352410671,0.2551741207,0.2554868316,-0.050595801,0.743994704,0.0017509484,-0.174539513,0.0394017073,3.0,-0.021248727,0.0303381195,0.1258455922,-0.023654408,0.0144645977,0.1392523364,-0.350155763,-0.022035181,0.1665799063,0.3923150712,0.0,1.3600649351,-0.025578156,1.0262987013,0.0822150891,699.0,4.5606785559,0.1798356254,0.0,0.0,0.0,0.0,1.0,1.9807391983,6.0,-2.923071575,-0.291549065,-0.340189525,1.5024024819,2.7316601917,-0.028825879,3509.0543051,0.061725725,15.958062453,0.005868989,0.0384500448,0.0861222668,0.0032192992,0.0063402263,0.0001589052,0.0,0.0001626016,1.0428146042,0.0044245729,7.0,15.889771705,0.9350092934,0.0,0.095238097,0.0413834489,0.0451427606,0.4578173645,3.4414599997,5.748477e-10,1.3199481e-08,1.1374371698,1.2937633151,-0.293284185,0.0525422852,0.2010515077,0.3651323616
81178,0.1121122618,0.0120424259,8.9983163538,0.0,0.015972254,0.0702956418,-0.029867909,0.3779650836,0.5914215662,1.5562328105,1.6467798684,-0.000732054,3.0,0.0096149466,1.2222222222,1.2526328245,0.1151509142,-0.031285881,0.1467154729,-0.367250503,0.1105290625,0.2781098716,0.8658569765,0.0,7.2208415212,-0.520483543,7.0702230956,-0.523490887,0.7263812576,5.7284284962,1.2188430723,0.0,0.0,0.0,0.0,0.0,0.6321090297,3.0,-1.095470902,0.5590850643,0.1706063534,4.074008317,0.6751028764,0.0981536035,399.64417997,0.0614221491,14.064565394,0.015370953,0.0347929857,0.0400918927,0.0168517716,0.7363793508,-0.096462447,0.0,0.0002734694,-0.363747129,0.0332604926,4.0,14.792428406,2.3618262959,0.0,0.095238097,0.0457575506,0.0590474282,0.6234734032,14.803690904,1.350857e-09,4.8336658e-09,1.8198534891,3.3118667218,0.1148926065,0.101689685,0.7200457053,0.1589808243
81184,0.5546421751,0.087169228,3.6551315478,0.0,0.210984814,1.0958988815,0.1932469178,0.2978388877,0.3885994389,0.0022328549,0.69456617,0.0662180595,3.0,0.0718856913,0.2093023256,0.2823033708,0.0809499489,0.524347052,0.0303761931,-0.334121871,0.4407620927,0.1917080224,0.6134883605,0.0,2.9827543424,-0.251644578,1.7688585608,-0.384275188,14.282531406,6.4042937613,0.5783054155,0.0,0.0,1.0,0.0,0.0,0.4874369896,4.0,0.0189804261,0.0859024327,-0.0822809,2.597221122,1.1536039513,-0.093141128,-903.1188787,0.0344316897,11.470818791,0.0152384119,0.0382678512,0.052824868,0.099299809,0.0319396534,-0.12557141,0.0,-0.001012658,-0.300354714,0.0511280391,5.0,11.814071182,1.2067758868,0.0,0.0572519079,0.0296219289,0.0406444423,0.8853011848,6.3040941986,6.4951943e-08,1.1780133e-08,0.9854407937,0.9710935579,-0.254714433,0.0605714649,0.3485294177,0.6100233267
81169,0.957593434,-0.292752128,-0.248205556,0.0,0.1643022956,0.7972064046,-0.570410057,-0.163045194,0.2418442866,0.0482155732,0.443185779,-0.143191603,3.0,0.0013859269,0.4940944882,1.2994162756,1.4157273561,-0.105574804,0.1999810366,0.4237260328,0.2645401618,-0.219312435,0.710756234,0.0,3.1594010385,-0.635314392,3.1407237451,-0.63696882,1.6232813068,93.878504673,-1.30261312,0.0,0.0,0.0,0.0,0.0,0.2642910291,2.0,-1.193787908,-0.16904267,1.0160875256,-0.762274402,0.019515076,-0.044305946,-532.40632,0.0614221491,12.318172898,2.01152e-05,-0.054299256,-0.063615832,0.1325402322,0.437654906,-0.361912217,2.0,0.0197402597,-0.418522157,-0.035154062,5.0,12.622340444,5.7130927105,0.0,0.4008264542,0.0900021288,0.0513252819,1.0284190793,49.504123193,5.3966058e-09,1.5205607e-09,2.9320897652,8.5971503912,0.0655914184,0.1005662234,1.1509973975,0.1589808243
81146,0.4482980307,0.028903025,-13.97979798,0.0,0.6079380118,2.7071327062,0.0643772424,0.4259090079,0.733847981,0.3779373368,0.0993697608,-0.186485755,3.0,0.0549446411,0.2654387866,0.8731819927,0.441183034,-0.281823552,0.5723572202,-0.052074738,0.1016718436,1.3876374121,0.5343249744,0.0,2.9362022618,0.269934497,2.5488274008,0.2407335429,719.05050505,4.0400436289,0.0929058584,0.0,0.0,1.0,0.0,1.0,2.6750765904,5.0,-1.098005406,-0.397698371,0.5067921224,-0.236748,0.6203445906,-0.087600097,-535.83932,0.0614221491,11.451698787,-0.005929107,-0.002866388,-0.007267837,0.2047641605,0.0,0.0372188596,0.0,-0.012,-0.708767394,0.0927460101,3.0,12.607032621,2.4843488091,0.0,0.0481927693,0.045374687,0.058423038,0.9537660709,43.10997069,4.1925032e-08,4.6504064e-09,0.6598341837,0.43538115,0.6023964892,0.0732815959,-0.136231886,0.1589808243
81131,0.4072851243,-0.052163047,2.2961470248,0.0139853016,1.2583987079,0.2549318109,0.021768791,0.3507010349,0.1339510909,0.5568840433,0.6396303659,0.0891251716,3.0,0.0006949965,0.7142857143,1.7133770239,1.1805611353,0.1085418438,0.2664366468,0.3413591503,0.0540599083,-0.125452663,0.2043203627,0.0,4.0296043748,-0.355880984,3.9588509317,-0.359559799,1.1220756447,8.3860302331,-0.007835206,1.0,0.0,0.0,1.0,0.0,0.1258755535,4.0,-0.561763602,0.3295856622,0.6389765949,2.2697726521,-17.24517524,0.028890355,-3247.74116,0.0384055348,12.272655365,0.0,0.0005300238,0.0021676421,0.0451444613,0.132933205,0.3444494424,1.0,0.0231592602,-0.165003327,-0.023937533,3.0,11.67183125,0.8183005206,0.0,0.1006289274,0.0475387467,0.0725737583,0.8241332269,4.1697284738,4.2324896e-08,1.5399931e-08,0.9859265225,0.9720511078,0.2610885591,0.0582888698,0.8154457425,0.220362823
81186,0.5081976522,0.0146943008,2.8208354068,0.0,0.0439841503,0.5766130525,0.0020080321,0.0222303473,0.5384277879,0.0338890903,-0.304279913,-0.027729568,3.0,0.1355319303,0.2260869565,-0.130091475,-0.020781852,-0.008285448,0.5841924399,0.0008373018,0.1853016453,0.065509959,0.595718864,0.0,10.614728334,0.4565220078,6.4346654692,0.1593045628,3.6321224185,8.5716382854,0.7126013265,0.0,0.0,0.0,0.0,0.0,0.6097975071,2.0,-2.9634038,-0.095800228,0.0589294048,1.9027132143,-1.173181086,-0.095957153,-549.2728199,0.061725725,10.509860828,-0.045296486,-0.086272266,-0.09373907,-0.108129244,0.2402552736,-0.005185021,0.0,-0.12093736,-0.668166554,-0.05882353,5.0,9.3088386462,0.3380265369,0.0,0.125,0.0589390025,0.0895486584,1.3246691908,1.6837261079,3.3434362e-06,0.9130435193,3.091585216,9.5578991476,0.052844162,0.0953197262,0.9555335715,0.3651323616
81128,0.1100172172,0.0237853854,5.1008528807,0.0,0.1073985986,0.3720824825,0.4118780659,0.1878215673,0.8278936684,1.25,0.1094254091,0.0418722723,3.0,0.0,0.2880067568,0.1510570725,-0.084190557,0.0460707822,0.387035124,-0.02574094,0.0209740646,0.2758306867,0.8313569161,0.0,1.658114823,0.1127568112,1.658114823,0.1127568112,2.4252189617,24.772766048,0.3504941176,0.0,0.0,0.0,0.0,0.0,1.7573039134,6.0,-0.013183411,0.2256086123,-0.435980429,-0.566110545,0.5419878462,-0.097862983,197.30878572,0.1992371892,13.386840792,0.0080445763,0.045687261,0.0902870786,0.0126277028,0.6606566855,0.0262039963,1.0,0.0002312139,-0.335135135,0.069243521,6.0,11.440225732,0.2135432099,0.0,0.0324324332,0.0209234415,0.0258199473,1.0545327568,0.745064711,6.3835161e-08,1.0708652e-07,1.9946879997,3.9787802163,0.4391038535,0.0557559002,0.1222952314,0.27984446
81176,0.2844761905,-0.040095238,0.3227913372,0.0,0.0852380952,0.0024761905,0.2877066116,0.6982469963,0.0051211345,0.0,-0.322995461,-0.064857143,3.0,-0.008321775,-0.550939664,-0.682471264,-0.112973561,0.0014727214,0.0065204505,-0.660047421,0.068544416,-0.204527297,0.819269891,0.0,7.8544776119,1.6428148137,7.8544776119,1.6817198871,0.0044688897,0.0541666667,-0.369869193,0.0,0.0,0.0,0.0,0.0,0.0058588549,3.0,-11.26081812,-0.973745111,4.2070710501,-1.234497546,0.3916480292,1.5601276533,-2263.634935,0.1916230595,9.1049798563,0.0,-0.014149849,-0.015788793,0.0011349452,0.6973445204,2.0957824146,0.0,0.0074906384,1.5836952319,-0.082908165,4.0,8.7982848447,0.5165555556,0.0,0.0769230798,0.0459721067,0.0506738887,1.0690666962,2.3367465565,2.8870313e-06,3.3632666e-08,0.6135182188,0.3764046048,0.7194639077,0.1210335116,0.1663491966,0.3456915291
81161,0.1102693993,0.037004699,36.119034416,0.0,0.3643809164,0.2177280631,0.1739478725,0.0147942294,0.3234517825,0.0077316966,-0.086509778,0.0526194538,3.0,0.0,0.0633445946,0.2583234751,0.2202015797,-0.037163447,0.2237577625,0.2485858214,0.0354819704,0.6017770785,0.2056470491,0.0,2.384502423,0.4419075151,2.384502423,0.4419075151,9.7798726388,5.1905783618,0.1466694771,0.0,0.0,1.0,0.0,0.0,1.8900779786,7.0,-0.548033105,-0.321355458,0.34196087,-1.059461632,-15.8652775,-0.007615363,-2433.94741,0.0384055348,14.264199494,0.0014408006,0.0119759575,0.0515500404,0.003820042,0.047823978,0.036187022,0.0,0.0005517241,-0.289502825,-0.014988746,5.0,14.332466205,2.2005839318,0.0,0.0899328887,0.0205917166,0.0088601514,1.1191052891,22.44340283,2.852179e-10,4.6240838e-09,0.3894240291,0.1516510745,1.1934280944,0.0409240837,0.1779835176,0.220362823
81885,0.2142854969,0.1059740513,3.4970010905,0.0013513061,0.1220558114,1.1857893728,0.6778380473,1.1986312271,1.6319841687,1.2029272152,0.8539201183,0.0872262007,2.0,0.2038612728,1.5641025641,2.0165376277,-2.000803413,0.3258839169,0.1603849238,-0.527966646,0.4988858825,1.4590667784,0.7610237802,0.0,2.4518252543,0.1540009552,1.8169758628,0.0655178341,6.2482519725,112.21658986,1.1798626409,1.0,0.0,0.0,0.0,0.0,4.1960044705,6.0,-2.700841035,1.3697233344,-0.067456181,1.932304747,1.4510819457,0.1160984148,-2048.323051,0.0277608887,10.627497297,-0.045296486,0.0249013891,0.0555045872,-0.159498898,0.5524473319,-0.024855147,1.0,-0.051020051,1.3427025221,-0.087081412,5.0,10.789236599,1.0873920553,0.0,0.0535714291,0.034086635,0.0577004729,0.7152332064,1.5278480066,3.719776e-07,2.8133492e-08,-0.457177045,0.9030990091,0.946477954,0.1448906602,-0.056299687,0.2107463449
81230,0.1634624784,-0.807357946,3.9488819847,0.0,0.6486107317,1.4415609276,-1.022664835,0.0271703115,1.0675944334,0.2298279159,0.4246260069,-0.577881775,3.0,0.0,-0.246753247,0.0903507034,0.0251517195,-0.089107695,0.3663500678,0.8939188356,0.050695825,-0.5125,0.4779887097,0.0,0.6789065687,-0.51844154,0.6789065687,-0.51844154,29.271276596,4.3744038156,-1.334598956,0.0,0.0,1.0,0.0,1.0,2.409375,3.0,-1.372958194,-0.909890405,0.2219565701,-1.730816334,-0.980484924,-0.478996117,-679.7919302,0.0614221491,8.0522964995,0.0,-0.229644495,-0.583819242,0.0348405603,0.0606451613,-0.049161841,0.0,0.0971868261,0.999815781,0.0761904791,5.0,7.1538338016,0.6094661997,0.0,0.28125,0.1220295674,0.1171519481,1.3960425392,2.2647400205,6.90256e-05,3.0854984e-08,2.314393675,5.3564180827,0.3896291689,0.1347067691,0.5888888961,0.1589808243
81191,0.3963279978,0.0016497493,23.952647849,0.0155270518,0.7963436704,0.8626247729,0.0765762073,-0.001056653,0.3196781273,0.0002641509,0.0182404765,0.0727830554,2.0,0.0011385354,0.0188679245,0.0717386062,0.0086410919,-0.026284061,0.1515059325,0.0074662006,0.0315370235,-0.037700283,0.2221235151,0.0,0.8273235145,-0.172676486,0.3809040122,-0.184995895,95.580645161,15.987410072,0.0633261605,0.0,0.0,0.0,0.0,0.0,0.849198869,5.0,0.8197094979,-0.055696447,-0.311672779,-0.720305162,4.576824465,0.184626026,7710.0402526,0.0383318972,14.572147663,0.0004852406,0.0052074858,0.0156709109,-0.007869203,0.0056501802,-0.031206364,0.0,0.0002453988,0.7635681061,-0.043440547,4.0,14.433510746,1.2652322141,0.0,0.0205882359,0.0170653245,0.0174987825,0.511251331,3.6564125085,9.934845e-10,1.0584995e-08,0.5399032894,0.2914955619,0.3482259149,0.0384401367,0.0425469534,0.2878638453
81188,0.3618196529,-0.008248382,79.015841578,0.0,0.5621396016,0.2336518852,0.0588699952,0.0412821585,0.1002468473,0.0003664441,0.0933741726,0.0494632506,2.0,0.0,0.0806572069,0.1353077094,0.0955316565,-0.472939107,0.2188004917,-0.006432527,0.0470766699,-0.030317584,0.1641444415,0.0,0.7467343418,-0.038575553,0.7467343418,-0.038575553,34.482160145,11.913497153,0.0843258968,0.0,0.0,1.0,0.0,0.0,0.1576479205,3.0,-0.658946208,-0.304042845,0.5935111236,-0.501337737,-16.24517524,-0.010771566,2560.3412152,0.0384055348,14.394088284,-0.003463734,-0.006538406,-0.016725688,0.0045937923,0.0123133981,0.2029724617,1.0,-0.008103348,-0.583642204,0.0697283172,4.0,13.757372311,0.8460632184,0.0,0.0562499985,0.0215595357,0.0254708061,0.6363836652,4.7853280905,2.4525003e-09,1.39848e-08,1.2385006089,1.5338837582,-0.2059996,0.0391417818,0.5228690224,0.220362823
