firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13
40459.0,0.0016166783,0.0049973483,0.0318512741,0.4897144015,0.0273043546,-0.007907114,3.0,0.0032696065,0.0677966102,0.0008409303,0.0,0.0166666666666666,-0.0615384615384615,0.0427350427350428,0.0701754385964912,0.2978723404255319,0.2448979591836735,0.0990990990990992,0.0,-0.046875,0.0166666666666666,-0.1223021582733813,-0.024
47555.0,-0.014426974,-0.015349593,-0.017118816,0.0476861784,0.2997239576,0.2853346327,0.0,-0.017775054,-0.258488449,-0.069186263,0.1818181818181818,0.3,0.2380952380952381,0.1818181818181818,-0.0714285714285714,-0.037037037037037,-0.037037037037037,0.0,0.0,-0.0714285714285714,0.0,-0.2121212121212121,-0.2777777777777778
48717.0,0.0028870444,0.0062947834,0.0100288061,0.3963684677,0.2937623023,-0.003359706,0.0,0.0259078831,-0.603174603,-0.041471049,0.3061224489795917,0.2307692307692308,0.1228070175438595,0.1034482758620689,0.1636363636363635,0.28,0.032258064516129,0.1228070175438595,0.1034482758620689,0.1636363636363635,0.032258064516129,0.0,-0.072463768115942
53495.0,-0.004127064,0.002392903,0.0048440454,0.0176842889,0.018479898,-3.536207539,1.0,-0.006887565,4.0780780781,0.0651785713,0.096774193548387,0.096774193548387,0.096774193548387,0.096774193548387,0.0303030303030302,0.1333333333333333,0.0625,0.0303030303030302,0.096774193548387,0.0625,0.0,0.0,0.0625
50374.0,-0.023986685,-0.02636029,-0.046442341,-0.072760346,0.0545812455,-0.001597471,0.0,0.0253261972,0.6437659033,-0.023809524,0.1818181818181818,0.1818181818181818,0.1470588235294117,0.1142857142857143,0.0540540540540539,0.1470588235294117,0.1470588235294117,0.3448275862068966,0.0833333333333332,-0.048780487804878,0.1470588235294117,0.0263157894736842,0.1142857142857143
48208.0,-0.008201602,0.0136995385,0.0310140359,-0.086140373,0.1252548852,0.012987752,0.0,0.0002070682,0.3024360869,-0.039191129,0.2238805970149253,0.3898305084745763,0.1388888888888888,0.0789473684210526,0.0379746835443037,0.1884057971014492,0.1388888888888888,0.1714285714285714,0.1714285714285714,0.0789473684210526,0.1081081081081081,-0.0465116279069767,-0.0465116279069767
28337.0,0.002867769,0.0180859233,0.0392612739,0.1219858156,0.0376854144,-0.120952024,0.0,0.0117343649,0.4565126925,-0.026229694,-0.01,0.1647058823529412,0.3378378378378379,0.523076923076923,0.546875,0.5714285714285714,0.3378378378378379,0.4347826086956521,0.0879120879120878,0.375,0.2375,-0.0198019801980198,0.1785714285714286
48291.0,0.0190353103,0.0270282568,0.0638243005,0.0939897853,0.0163132927,0.0042306066,8.0,0.005106383,0.3191073661,0.0229885057,0.2207792207792207,0.4242424242424243,0.2702702702702702,0.2207792207792207,0.2368421052631579,0.540983606557377,0.4461538461538461,0.4920634920634921,0.540983606557377,0.3525179856115108,0.5161290322580645,0.3823529411764705,0.3055555555555556
45815.0,0.0036661027,0.0092886271,0.0111337407,0.0035452673,0.2265723668,-0.016299558,0.0,0.0028153593,-0.672068066,0.0172043033,0.1399999999999999,0.2127659574468086,0.1176470588235294,0.2391304347826086,-0.0655737704918032,0.1875,0.1875,0.5405405405405406,0.1632653061224489,0.2127659574468086,0.0,-0.1971830985915492,-0.2297297297297297
49278.0,-0.015956696,-0.005458497,-0.009470653,0.1731594571,0.0090069846,-0.056987202,0.0,-0.01927433,0.5171159343,0.0173452701,0.3333333333333332,0.1515151515151516,0.1014492753623188,0.2459016393442623,0.2063492063492062,0.2258064516129032,0.2258064516129032,0.2063492063492062,0.1692307692307693,0.1176470588235294,0.0704225352112675,-0.0617283950617284,-0.0256410256410256
64522.0,0.0,-0.065655238,-0.222787295,-0.206942486,0.1773499957,-0.069770609,1.0,-0.134775114,0.3398163155,-0.037301593,0.125,-0.0526315789473684,-0.1818181818181817,-0.28,-0.28,-0.1428571428571429,-0.28,-0.3076923076923077,-0.3793103448275862,-0.4193548387096774,-0.3571428571428571,-0.4705882352941176,-0.4857142857142857
64282.0,0.0039746049,0.0579224955,0.1377610399,0.0626786244,0.0132134123,-0.039244058,3.0,0.004810951,-0.74190405,-0.006569725,0.2037037037037037,0.2745098039215685,0.187214611872146,0.2322274881516588,0.2440191387559809,0.5204678362573099,0.6666666666666667,0.9696969696969696,0.6666666666666667,0.4130434782608696,0.3903743315508021,0.4606741573033708,0.3265306122448979
26294.0,0.0006986133,0.0169653989,0.0359852391,-0.005629858,0.3370604956,-0.016607323,1.0,-0.000140351,0.3198681619,0.0037873592,0.0982658959537572,0.1067961165048543,0.0634328358208955,0.0555555555555555,-0.0052356020942407,-0.0273037542662115,-0.0306122448979592,0.0288808664259927,0.0497237569060773,0.1332007952286282,0.2391304347826086,0.0961538461538462,0.0088495575221239
53612.0,0.0094539638,0.0352230303,0.0524925405,0.1284449418,0.073763491,-0.004013569,1.0,-0.000204604,0.1153575945,0.0169793069,0.1045197740112995,0.1235632183908046,0.1014084507042254,0.1533923303834807,0.2334384858044165,0.2861842105263157,0.3076923076923077,0.3576388888888888,0.273615635179153,0.1706586826347305,0.0831024930747923,0.0316622691292876,0.0051413881748072
50092.0,0.0079456315,0.0080670164,0.0186715597,0.0619027881,0.0,-0.010161166,0.0,0.0052290318,-0.719286541,-0.004996844,0.1046511627906976,0.0674157303370786,0.021505376344086,0.0795454545454545,0.0326086956521738,0.0674157303370786,0.0674157303370786,0.1728395061728396,-0.0206185567010309,-0.0865384615384615,-0.0865384615384615,-0.1203703703703703,-0.0952380952380952
66237.0,0.0022814536,0.0185457975,0.0647952739,0.0516547223,0.1875606991,-0.047958372,0.0,0.0138867183,-0.766057681,0.0066445181,0.165289256198347,0.175,0.036764705882353,0.1898734177215189,0.1848739495798319,0.3055555555555556,0.3177570093457944,0.4461538461538461,0.3689320388349515,0.5161290322580645,0.6588235294117648,0.4842105263157894,0.6022727272727273
61399.0,0.0056881227,0.0185105892,0.0314764099,0.044568846,0.132532927,0.0415344761,0.0,-3.2432e-05,-0.115211152,-0.067158426,0.1212121212121211,0.15625,0.2065217391304348,0.2758620689655173,0.3962264150943395,0.6204379562043796,0.3058823529411765,0.5633802816901408,0.4322580645161291,0.3962264150943395,0.3962264150943395,0.3373493975903614,0.2402234636871507
40053.0,-0.003774794,0.0194649478,0.0601638052,0.2970733598,0.0662719411,-0.004200152,1.0,-0.002307056,-0.557932723,-0.0191794,0.0839160839160839,0.1231884057971015,0.1231884057971015,0.0402684563758388,0.054421768707483,0.1742424242424243,0.2015503875968991,0.2109375,0.2015503875968991,0.1742424242424243,0.1654135338345865,0.0130718954248365,0.0264900662251654
12976.0,0.0011868711,0.0417766432,0.0848244426,0.0627243113,0.0835774115,-0.002499707,1.0,0.0015369815,0.2628662442,-0.005440771,0.1253822629969418,0.0823529411764705,0.0250696378830084,-0.0290237467018469,-0.0683544303797468,-0.0341207349081364,-0.0564102564102564,0.0222222222222221,0.0222222222222221,0.0,0.0054644808743169,-0.0186666666666667,-0.1196172248803827
13012.0,-0.041333979,-0.017885261,-0.051257691,0.2460710644,0.0199208137,-0.023824188,0.0,-0.119018603,-0.51847619,0.0005763462,0.0413223140495868,-0.0526315789473684,-0.0735294117647058,-0.1126760563380281,-0.1710526315789473,-0.2222222222222222,-0.2025316455696202,-0.217391304347826,-0.2269938650306748,-0.2960893854748603,-0.2125,-0.3403141361256544,-0.3668341708542714
64039.0,0.0,-0.156921195,-1.060525183,-2.92021305,0.0608498485,-0.069006501,0.0,-0.752061416,0.3852496564,0.0714285746,-0.2777777777777778,-0.2777777777777778,-0.5666666666666667,-0.6176470588235294,-0.6904761904761905,-0.6176470588235294,-0.59375,-0.5666666666666667,-0.59375,-0.6176470588235294,-0.6388888888888888,-0.675,-0.6904761904761905
34040.0,-0.00341556,-0.004523425,-0.02173913,-0.080964978,0.0331217223,0.0022960092,0.0,-0.417391454,1.1396566524,0.0588235296,0.0454545454545454,0.0952380952380953,0.0454545454545454,-0.0416666666666666,-0.0799999999999999,0.1499999999999999,0.0,-0.0799999999999999,-0.0799999999999999,-0.1481481481481481,-0.1785714285714286,-0.3947368421052631,-0.3611111111111111
51270.0,0.0051447183,0.0155093086,0.0270392308,0.0874753695,0.0164981917,0.0443395707,0.0,0.0075738916,0.0196166855,-0.097700058,0.3114754098360655,0.4814814814814814,0.4035087719298245,0.2030075187969924,0.0596026490066226,0.3793103448275863,0.3114754098360655,0.1594202898550725,0.1111111111111111,0.1188811188811189,0.0596026490066226,-0.1256830601092896,-0.2118226600985221
51960.0,0.0026175504,0.0098303175,0.0126276844,0.0861653136,0.1109024322,-0.005797329,0.0,0.0062066611,-0.492617105,0.0111111114,0.2285714285714286,0.1466666666666667,0.0238095238095237,-0.0227272727272727,0.0238095238095237,0.0117647058823529,0.1025641025641026,0.0749999999999999,-0.14,-0.2833333333333333,-0.1886792452830188,-0.3768115942028985,-0.4756097560975609
13100.0,0.002601145,0.0368336459,0.0913924892,0.0502234164,0.0460826468,-0.005881422,3.0,0.0003305785,0.6231428758,-0.008028775,0.1901639344262295,0.1560509554140128,0.1343749999999999,-0.2621951219512195,-0.2515463917525773,-0.2056892778993435,-0.1986754966887417,-0.1124694376528117,-0.0925,-0.0422163588390501,-0.0497382198952879,-0.1014851485148514,-0.1558139534883721
65672.0,0.0340995751,0.0198128236,0.0371130175,0.2532564595,0.0244814053,-0.054729374,3.0,0.0428500249,-0.196787149,0.055555556,0.1052631578947369,-0.0454545454545454,-0.0869565217391304,-0.0869565217391304,0.05,-0.125,-0.2222222222222222,0.05,-0.0869565217391304,-0.2758620689655172,-0.16,-0.2758620689655172,-0.34375
60097.0,-0.006055153,0.0282062059,0.0395746757,-0.032040411,0.252569304,-0.016964761,0.0,7.3029e-05,-0.617042652,0.0205255365,0.1157407407407407,0.1004566210045663,0.1105990783410137,0.1157407407407407,0.1756097560975609,0.1642512077294686,0.1871921182266009,0.0387931034482758,-0.0282258064516128,-0.0203252032520325,-0.1299638989169674,-0.2911764705882352,-0.2740963855421686
52717.0,-0.004797374,0.030017452,0.037467325,-0.000416848,0.0593742593,-0.104777398,0.0,-0.003404255,-0.595987622,0.0229432639,0.1363636363636364,-0.504950495049505,-0.4897959183673469,-0.5098039215686274,-0.4897959183673469,-0.4680851063829787,-0.504950495049505,-0.2647058823529411,-0.2424242424242424,-0.3421052631578947,-0.375,-0.4444444444444444,-0.4897959183673469
22891.0,-0.003623337,0.0353091817,0.065340792,0.0184264193,0.0688955834,-0.002612739,2.0,-0.002688798,0.6860841424,-0.010431928,0.0663716814159292,0.1055045871559632,0.1261682242990653,0.1209302325581396,0.1448931116389549,0.1235431235431234,0.1670702179176755,0.3169398907103824,0.2650918635170602,0.3388888888888888,0.2422680412371134,0.2171717171717171,0.0954545454545454
60548.0,0.0098535841,0.022726162,0.0388017356,0.1312242795,0.0621869576,-0.059171151,3.0,0.0066539662,0.2888107791,0.010110449,0.4109589041095891,0.4109589041095891,0.3733333333333333,0.3037974683544304,0.3918918918918919,0.3918918918918919,0.4305555555555556,0.3918918918918919,0.4714285714285715,0.3918918918918919,0.3918918918918919,0.3037974683544304,0.4109589041095891
52636.0,0.0085913198,0.0101553166,0.0151952695,0.0157172715,0.0682532937,-0.012524166,0.0,0.0022496675,-0.55026455,-0.044543107,0.1309523809523809,0.1046511627906976,0.1309523809523809,0.1801242236024844,0.2101910828025477,0.4285714285714286,0.3970588235294117,0.2337662337662338,0.25,0.2751677852348992,0.52,0.6239316239316239,0.532258064516129
53576.0,-0.006764285,0.0032281579,0.0036808359,-0.046613037,0.0273287043,-0.007228732,1.0,-0.013457635,1.4227813659,-0.110606067,0.205128205128205,0.0444444444444445,-0.0408163265306122,-0.1454545454545455,-0.2539682539682539,-0.2033898305084746,-0.3188405797101449,-0.265625,-0.3472222222222222,-0.3380281690140845,-0.2985074626865671,-0.3974358974358974,-0.3648648648648649
55191.0,-0.010486546,-0.00716513,-0.026770824,-0.011578494,0.0111455424,-0.205142487,0.0,-0.045373134,0.5206543967,-0.008333334,0.072,0.046875,-0.021897810218978,-0.0945945945945946,-0.141025641025641,0.089430894308943,-0.1298701298701299,-0.2254335260115607,-0.2984293193717278,-0.2717391304347826,-0.2298850574712644,-0.3056994818652849,-0.2872340425531915
45233.0,-0.005803632,-0.046746893,-0.272294403,-0.121417541,0.022359958,0.0532223695,1.0,-0.090441477,1.6325612032,-0.13622414,0.1034482758620689,0.1162790697674418,0.1707317073170731,-0.1428571428571429,-0.1111111111111111,-0.0679611650485436,-0.0943396226415094,0.3714285714285714,0.0666666666666666,0.1707317073170731,0.1566265060240963,-0.2066115702479338,-0.1999999999999999
20095.0,0.0042230491,0.0216071893,0.0526200174,0.0547402022,0.0882590199,-0.003029986,3.0,0.00668292,-0.589700057,-0.020833334,0.0443037974683544,0.0248447204968944,0.0714285714285714,0.1870503597122301,0.2313432835820894,0.274131274131274,0.2267657992565055,0.1379310344827586,0.0679611650485436,0.3414634146341464,0.346938775510204,0.375,0.1458333333333332
47773.0,-0.000537237,0.0154566993,0.0238518509,0.027112005,0.2517971426,-0.006436544,0.0,-0.002926829,-0.67562724,0.0415507331,0.1714285714285714,0.1388888888888888,0.1310344827586207,0.0789473684210526,0.0789473684210526,0.0933333333333332,0.086092715231788,0.1549295774647887,0.0649350649350648,0.1388888888888888,0.1884057971014492,0.1549295774647887,0.1388888888888888
56339.0,0.0090856787,0.0418971883,0.0789383562,0.0340963523,0.0688572464,0.0037860873,1.0,0.000425532,-0.165313492,0.0001691822,0.1058823529411765,0.2368421052631579,0.2533333333333334,0.2368421052631579,0.2702702702702702,0.5666666666666667,0.46875,0.4351145038167938,0.4461538461538461,0.46875,0.46875,0.2368421052631579,0.2368421052631579
56777.0,0.0047914171,0.0062914763,0.0112376847,-0.296688977,0.0321480538,0.2431671959,1.0,0.0061345465,-0.786062608,0.00132275,0.1999999999999999,0.0714285714285714,0.1538461538461537,-0.0625,0.0,0.0344827586206897,0.0344827586206897,-0.1428571428571429,-0.3478260869565217,-0.2307692307692307,-0.2857142857142857,-0.4,-0.4444444444444444
60804.0,0.0,0.0270298221,0.0497663147,0.0072262775,0.4631936262,4.85469e-05,0.0,0.005648195,-0.577524292,-0.007748031,0.0825688073394494,0.0727272727272727,0.1456310679611649,0.2291666666666667,0.2164948453608246,0.1568627450980393,0.2826086956521738,0.2967032967032967,0.3409090909090908,0.3111111111111111,0.2421052631578948,0.2826086956521738,0.2164948453608246
34665.0,-0.025050982,-0.013774105,-0.032891908,-0.16324135,0.0157306729,-0.008605126,0.0,-0.030229058,2.8124054463,-0.256809032,0.2307692307692308,0.2190476190476191,0.1636363636363635,0.2190476190476191,0.4382022471910112,0.4065934065934067,0.3061224489795917,0.3333333333333332,0.1428571428571428,0.1428571428571428,0.1130434782608695,0.032258064516129,0.0756302521008402
57534.0,0.0016068228,0.0279174523,0.0304217956,0.0065488784,0.5291544157,0.0760145039,0.0,0.0001647023,3.7705877441,-0.180614978,0.1720430107526882,0.2247191011235956,0.1595744680851063,0.1978021978021977,0.1473684210526316,0.472972972972973,0.2386363636363635,0.5352112676056338,0.345679012345679,-0.1349206349206348,-0.1065573770491803,-0.0683760683760683,-0.1209677419354838
57577.0,0.0024016011,0.0065131876,0.0115283643,0.013837946,0.2934484111,-0.057634811,0.0,0.0129858101,-0.166834481,0.0669565238,0.0666666666666666,-0.04,-0.0769230769230768,0.0666666666666666,0.5,0.6000000000000001,0.2972972972972973,0.1999999999999999,0.263157894736842,0.1707317073170731,0.0909090909090908,-0.04,-0.04
54586.0,0.0,-0.012522361,-0.036766851,-0.682643428,0.0062020947,-0.021455354,1.0,0.0,-0.418181818,-0.057876561,-0.15,-0.1052631578947368,-0.15,-0.2916666666666666,-0.2272727272727273,-0.0555555555555555,-0.3199999999999999,-0.3461538461538461,-0.2916666666666666,-0.2916666666666666,-0.3928571428571429,-0.46875,-0.5952380952380952
57817.0,0.004274509,0.0282074813,0.0703075121,0.1000888202,0.0098371997,-0.043511633,1.0,0.0,0.9981896241,0.0098980865,0.185483870967742,0.1759999999999999,0.0970149253731342,0.1759999999999999,0.2782608695652173,0.3125,0.1221374045801526,0.2049180327868851,0.2148760330578512,0.2049180327868851,0.1574803149606298,0.0208333333333332,0.0279720279720279
57884.0,0.0020234723,0.0017442135,0.0024970474,0.2181983964,0.0126932465,-0.02577869,0.0,-0.003330063,-0.295044513,-0.102380957,0.1739130434782609,0.0,0.0,-0.2058823529411765,-0.0999999999999999,0.08,-0.0357142857142857,-0.0689655172413793,-0.15625,-0.2285714285714285,-0.1940298507462686,-0.2894736842105263,-0.25
63706.0,0.0,1.746328928,5.0931477516,0.0098552464,0.8297621388,0.0,1.0,0.0099589859,1.5347368421,0.039746034,0.1578947368421053,0.0731707317073171,0.064516129032258,-0.0638297872340425,-0.0149253731343284,0.03125,-0.12,-0.131578947368421,-0.1901840490797546,-0.1645569620253164,-0.1901840490797546,-0.0769230769230768,-0.0222222222222222
27318.0,0.0168978004,-0.037289897,-0.063530067,0.0605259382,0.0398860301,-0.035647552,2.0,-0.059798315,-0.810126582,0.0103010302,0.2682926829268293,0.1685393258426966,-0.0714285714285714,-0.1034482758620689,-0.1811023622047244,-0.1333333333333333,-0.2352941176470588,-0.168,-0.3157894736842105,-0.3953488372093023,-0.409090909090909,-0.4876847290640393,-0.4639175257731959
64469.0,-0.016639775,0.0089272608,0.02005997,-0.118217178,0.0532333674,0.0344831835,0.0,-0.03716668,6.3324931737,-0.225404007,-0.159090909090909,-0.3620689655172413,-0.3148148148148147,-0.3508771929824561,-0.2884615384615384,-0.0263157894736841,-0.2291666666666666,-0.1956521739130434,-0.119047619047619,-0.3508771929824561,-0.4558823529411765,-0.4477611940298507,-0.6105263157894737
53639.0,0.0073936042,0.0318527647,0.0372680542,0.0155545551,0.2533972194,-0.024490518,1.0,0.0029305684,-0.463510848,0.0933876862,0.1594202898550725,0.1428571428571428,0.019108280254777,-0.0062111801242236,-0.0062111801242236,0.0,-0.0588235294117647,0.019108280254777,-0.0184049079754601,-0.0909090909090909,-0.0697674418604651,-0.2118226600985221,-0.1752577319587629
58801.0,0.0047877657,0.0136486089,0.0666779394,0.1861172319,0.01518925,-0.012642184,2.0,0.0090062536,-0.151037037,0.0173163414,0.2564102564102564,0.3999999999999999,0.1666666666666667,0.1951219512195121,0.0888888888888888,0.3611111111111111,0.2564102564102564,0.2894736842105263,0.3066666666666666,0.1951219512195121,0.1951219512195121,0.1395348837209302,0.1951219512195121
45313.0,-0.013351329,0.0080367678,0.0183645262,-0.059671623,0.001157346,-0.005642006,0.0,-0.007047062,0.1518046709,-0.0153231,0.1623931623931624,0.1724137931034481,-0.0422535211267606,-0.0144927536231883,-0.081081081081081,-0.0422535211267606,-0.1168831168831169,-0.1052631578947368,-0.0422535211267606,-0.0684931506849315,-0.1604938271604938,-0.2272727272727273,-0.2444444444444444
59767.0,-0.027507766,-0.017598051,-0.022507422,-0.018991887,0.3973121017,-0.219763359,0.0,-0.029830512,-0.297678038,0.0300768884,-0.078125,-0.0992366412213741,-0.0992366412213741,-0.0166666666666667,-0.1805555555555555,-0.2236842105263158,-0.3218390804597701,-0.3295454545454546,-0.3370786516853933,-0.3370786516853933,-0.1805555555555555,-0.2531645569620253,-0.3295454545454546
59775.0,0.0050295515,0.0310931337,0.0419469428,0.037349873,0.2568636369,-0.098923119,0.0,-0.000764331,-0.102185515,0.0271442393,0.2975206611570247,0.3534482758620689,0.5392156862745099,0.1214285714285714,0.1214285714285714,0.171641791044776,0.0328947368421053,0.145985401459854,0.0397350993377483,0.3652173913043477,0.6020408163265305,0.4537037037037037,0.3083333333333333
60055.0,0.0016730187,0.0637544082,0.1335057598,0.086109341,0.102845776,0.0137033017,1.0,-0.005479452,-0.41837144,0.0001851162,0.0814814814814814,0.2372881355932203,0.0895522388059701,0.1774193548387097,-0.0759493670886075,-0.0875,0.0428571428571429,0.2372881355932203,0.1774193548387097,-0.0135135135135134,-0.0266666666666666,-0.160919540229885,-0.2275132275132275
60679.0,-5.685106e-06,0.0059595642,0.0470440688,0.1294326115,0.0070520994,0.0115753304,2.0,0.0009049774,-0.347600269,0.0388161349,0.1105527638190955,0.1631578947368421,0.1049999999999999,0.1755319148936169,0.1755319148936169,0.4166666666666667,0.4166666666666667,0.5034013605442176,0.1333333333333333,0.1049999999999999,0.1161616161616161,-0.0867768595041322,-0.2326388888888888
35051.0,-0.000145227,0.0247444421,0.051513328,0.0134755408,0.1545255963,-0.009727097,1.0,-0.000264901,-0.148573861,-0.043652541,0.143939393939394,0.1021897810218979,0.0134228187919462,0.0272108843537415,0.0709219858156029,0.143939393939394,0.1226765799256506,0.2742616033755274,0.1143911439114391,0.217741935483871,0.3727272727272728,0.1796875,0.0202702702702701
68611.0,0.0025025977,0.0578095049,0.0666473618,0.0243252809,0.5562917188,-0.041231596,2.0,0.0061401817,0.3489722096,0.0243911501,0.3539823008849558,0.53,0.7191011235955056,0.6451612903225807,0.4854368932038835,0.4854368932038835,0.3783783783783783,0.4166666666666667,0.6105263157894736,0.4299065420560748,0.4711538461538462,0.150375939849624,-0.0946745562130177
35182.0,0.0007082723,0.008588376,0.0196781609,0.1095701962,0.0718626899,0.0139883858,1.0,-0.006049722,1.6234676007,0.0203712941,-0.0138888888888888,0.1269841269841269,-0.0340136054421769,-0.0838709677419354,-0.0340136054421769,-0.1125,-0.1393939393939394,-0.0340136054421769,-0.1341463414634146,-0.1695906432748538,-0.2486772486772487,-0.2604166666666666,-0.2828282828282829
18403.0,-0.009007798,0.0266370699,0.0592267455,0.0718042443,0.0052631579,0.0063409761,2.0,-0.01210493,0.086739482,-0.002137875,0.0539083557951483,-0.0126262626262626,-0.0799999999999999,-0.0668257756563246,-0.0369458128078817,-0.0345679012345678,-0.0369458128078817,-0.027363184079602,-0.0864485981308411,-0.0416666666666666,-0.0440097799511002,-0.0600961538461538,-0.1368653421633554
61460.0,0.0004897408,0.0123711021,0.0345334313,0.1145746779,0.0079508093,0.0088906767,8.0,0.007834166,-0.465408805,0.0003770739,0.0520833333333332,0.0978260869565217,0.0978260869565217,0.0202020202020201,-0.0818181818181817,0.0306122448979591,-0.0288461538461538,0.074468085106383,0.1477272727272727,0.063157894736842,0.0306122448979591,0.0306122448979591,0.0
35238.0,0.010324142,0.0326107313,0.0520616293,0.0397595625,0.0056956833,0.0298469373,1.0,0.0002338028,-0.17850181,3.57134e-05,0.2033898305084744,0.2241379310344826,0.109375,0.1137254901960784,0.0923076923076922,0.2735426008968609,0.3148148148148149,0.4059405940594058,0.3148148148148149,0.2401746724890829,0.3333333333333332,0.1983122362869198,0.1833333333333333
27713.0,0.0016985956,0.017991565,0.0329987449,0.0291964701,0.1062290974,-0.020009038,1.0,0.0001724138,-0.587608886,0.0139498152,0.1100478468899521,0.183673469387755,0.2473118279569892,0.2473118279569892,0.2020725388601036,0.5064935064935066,0.3975903614457832,0.3975903614457832,0.1599999999999999,0.0497737556561086,0.0545454545454544,0.0841121495327101,-0.0127659574468085
61823.0,-0.003616552,0.022128563,0.0521115443,0.180988855,0.0254830985,-0.021089994,3.0,-0.002857143,0.2730040127,-0.155400097,0.1914893617021276,0.2727272727272727,0.263157894736842,0.1506849315068492,0.2262773722627737,0.4736842105263157,0.4482758620689655,0.4608695652173913,0.3548387096774192,0.3884297520661157,0.3548387096774192,0.2537313432835821,0.3023255813953489
49576.0,0.0150084801,0.0396670144,0.1040511927,0.1421658675,0.0112666021,0.1010317752,1.0,0.0081894373,2.3556821991,-0.030508475,0.2079999999999999,0.1185185185185184,0.0863309352517984,0.1143911439114391,0.0863309352517984,0.1615384615384616,0.1705426356589148,0.3130434782608695,0.2742616033755274,0.2796610169491524,0.2905982905982907,0.3727272727272728,0.3542600896860985
62384.0,0.0038126647,0.0318851179,0.0450036,0.013622075,0.1678842973,0.0215037692,0.0,-0.001043478,-0.044083506,0.0003751968,0.0952380952380953,0.1057692307692308,-0.0170940170940171,-0.0873015873015873,0.0176991150442478,0.1274509803921568,0.0747663551401869,0.0648148148148148,0.0454545454545454,0.0267857142857141,0.0454545454545454,0.0176991150442478,0.0176991150442478
13936.0,-0.005249255,0.0055609717,0.0142192328,0.2328847392,0.0420517394,-0.036337747,0.0,-0.00120603,0.0581204593,0.0126953628,-0.005,-0.0432692307692307,-0.0432692307692307,-0.0744186046511627,0.0934065934065933,0.3006535947712418,0.2922077922077921,0.2134146341463414,0.1569767441860465,0.2756410256410255,0.3266666666666666,0.0994475138121546,-0.4472222222222222
64338.0,-0.001154549,-0.020434652,-0.025586532,0.0213964529,0.1901439912,-0.034262719,0.0,-0.036574562,-0.246889325,-0.059714796,0.0625,0.0303030303030302,-0.2916666666666666,-0.3199999999999999,-0.4137931034482759,-0.4035087719298246,-0.4426229508196722,-0.4333333333333333,-0.5277777777777778,-0.5802469135802469,-0.5211267605633803,-0.5853658536585367,-0.6136363636363636
49971.0,-0.006506377,0.0253501744,0.0836489934,-0.041159378,0.0435493465,-0.021357538,1.0,-0.016956634,-0.475708502,-0.040971262,-0.0119521912350597,0.0290456431535268,0.1866028708133971,0.1588785046728971,0.1534883720930233,0.2783505154639174,0.1698113207547169,0.1272727272727272,0.1534883720930233,0.1588785046728971,0.2653061224489796,0.1923076923076923,0.1809523809523809
43748.0,-0.006765278,0.0058006053,0.0085022307,0.0267534693,0.0253839117,-0.006700481,0.0,-0.004445238,0.5384615385,-0.042433215,0.1586206896551725,0.0370370370370369,-0.0372492836676218,0.0632911392405062,0.1546391752577318,0.2352941176470588,0.2537313432835821,0.3228346456692914,0.2086330935251799,0.3023255813953489,0.2352941176470588,0.2444444444444444,0.2086330935251799
55490.0,0.0,0.0222913677,0.033991205,0.0042065135,0.3231315916,0.0,2.0,0.0015248612,-0.944978166,-0.018145308,0.0454545454545454,-0.5015479876160991,-0.4668874172185431,-0.4542372881355933,-0.459731543624161,-0.4229390681003584,-0.4370629370629371,-0.3854961832061069,-0.37109375,-0.3735408560311284,-0.397003745318352,-0.420863309352518,-0.4229390681003584
42884.0,-0.008169541,0.0037006484,0.0102896096,-0.149990808,0.1492739856,0.0205273708,1.0,-0.027461164,-0.624697337,-0.03435518,0.1948051948051947,-0.0416666666666666,-0.0980392156862745,0.0823529411764705,0.0337078651685394,0.1948051948051947,0.1219512195121952,0.2777777777777777,0.2777777777777777,0.2777777777777777,0.4375,0.2777777777777777,0.4153846153846154
64902.0,-0.022720506,-0.061488421,-0.097471435,0.0179963257,0.1203437596,-0.163392959,0.0,-0.045569474,1.2631377998,0.1168327797,0.1212121212121211,0.3214285714285714,0.0882352941176469,0.3214285714285714,0.2333333333333334,0.4230769230769231,0.1212121212121211,0.0,-0.1956521739130434,-0.097560975609756,-0.3392857142857143,-0.3018867924528302,-0.3272727272727272
42307.0,-0.003800406,0.0085945471,0.027760931,-0.257295591,0.001591862,0.1253261068,1.0,-0.004102564,-0.128404669,-0.079847898,0.2580645161290322,0.3,0.3,0.1818181818181818,0.1999999999999999,0.471698113207547,-0.048780487804878,-0.025,-0.1136363636363636,-0.048780487804878,-0.0126582278481012,-0.1875,-0.037037037037037
52097.0,-0.000433305,-0.001643514,-0.003439588,0.0051564171,0.0154449512,0.0010174027,0.0,-0.013435115,-0.593629874,-0.079986681,0.0234375,0.0155038759689922,0.0234375,0.0234375,0.0234375,0.048,0.0155038759689922,0.1196581196581196,0.1196581196581196,0.0396825396825397,0.0564516129032257,0.0564516129032257,-0.0075757575757575
