firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
59619,0.7216563592,0.1268219299,-2.879280087,0.0474179797,0.7853873904,3.4129244004,0.0516539941,0.8064488239,0.0034188034,-0.003031892,8.0,-0.051856534,-0.008847111,0.1378276913,-0.060043258,0.0915024985,0.1302628931,0.0195491683,0.1184195087,0.5521469625,0.0,2.2761089407,0.053366662,1.1921603081,0.3113501955,68.062868909,9.6631976925,0.2575332636,0.0,0.0,1.0,0.0,0.0,1.7262515601,6.0,-0.260043221,0.1538032973,-0.099264542,0.0318511522,0.0502254877,-471.1292381,0.0377336191,12.095114548,0.0175132587,0.036118808,0.1302359694,0.0332728925,0.0201465318,0.0,-0.003214428,-0.066821157,6.0,10.77825813,0.2464795388,0.0,0.0582010597,0.0164399575,0.0158075996,0.7025509371,1.1335905657,4.0153591e-08,6.9821833e-08,0.5549708484,0.3079926426,0.2537939536,0.0436599768,-0.080723586,0.5689658717,-0.0625,0.0714285714285714,0.0855263157894736,0.2043795620437956,0.1619718309859155,0.25,0.2313432835820894,0.2595419847328244,0.3414634146341464,0.3414634146341464,0.4102564102564103,0.32,0.3414634146341464,0.3095238095238095,0.3983050847457627,0.2043795620437956,0.3524590163934427,0.3306451612903225,0.4347826086956521,0.7553191489361701,0.7553191489361701,0.9186046511627908,0.8333333333333333,0.7553191489361701,0.71875,0.8131868131868132,0.8131868131868132,0.6499999999999999,0.875,0.8333333333333333,0.6666666666666667,0.6019417475728155,0.4473684210526316,0.3524590163934427,0.5277777777777777,0.3306451612903225,0.3636363636363635,0.1301369863013699,0.1148648648648649,0.1619718309859155,0.4102564102564103,0.2790697674418605,0.1538461538461537,0.0,0.03125,0.0122699386503066,-0.2289719626168224,-0.3820224719101124
16555,0.8750310813,0.1521694729,-17.53372252,0.0612212276,0.9619565217,5.5619760585,0.033367917,0.4281788856,-0.010346788,-0.00833074,8.0,0.0040964831,0.0,0.2047731347,0.1910236176,-0.060593275,0.0858479949,0.0462690282,0.1028591255,0.5221593751,0.0,1.7687948567,0.0635383788,0.8267795245,0.0804587002,155.58887095,12.24040181,0.2062622381,0.0,0.0,0.0,0.0,0.0,0.8751979674,5.0,0.2772654895,0.6185946983,0.0103181736,-0.368637709,-0.044201892,70.005251118,0.0804297187,12.712408204,0.0158447387,0.0336855341,-0.094729987,0.0158827649,-0.008938212,1.0,0.0022058364,0.0627937801,3.0,11.344438764,0.2798713235,0.0,0.0285714287,0.0158279231,0.0153396104,0.7191976914,0.9667249158,5.7223846e-08,1.0106157e-07,0.8612925241,0.7418248121,-0.025310535,0.037894565,0.1412164261,0.7932665229,0.0704225352112675,0.0555555555555555,0.1014492753623188,0.0704225352112675,0.0555555555555555,0.1875,0.2192513368983957,0.2127659574468086,0.1752577319587629,0.2192513368983957,0.2391304347826086,0.2737430167597765,0.1457286432160804,0.1937172774869109,0.1813471502590673,0.1231527093596058,0.0961538461538462,-0.0172413793103448,0.0,-0.1586715867158671,-0.1196911196911196,-0.1460674157303371,0.0178571428571427,0.0178571428571427,0.0604651162790697,0.1399999999999999,0.1999999999999999,0.2881355932203389,0.4339622641509433,0.7014925373134329,0.5944055944055944,0.4522292993630572,0.5302013422818792,0.3902439024390243,0.5302013422818792,0.2527472527472527,0.2127659574468086,0.2737430167597765,0.3103448275862068,0.4430379746835442,0.5405405405405406,0.6056338028169015,0.5,0.5510204081632653,0.6521739130434783,0.5405405405405406,0.6764705882352942,0.3902439024390243
14891,0.6298297897,0.1211531734,0.1175674274,0.0239275221,0.5322993419,1.6450434762,0.1211890273,0.4182902176,0.000628224,0.0608677081,7.0,0.0147721356,0.0780216727,0.0762920807,0.3458448876,0.1234957211,0.1050583952,0.2298414522,0.1833269098,0.5444893184,0.0,1.0947296372,-0.178768018,0.7097193703,-0.283673342,44.588369295,13.997390908,0.4108842732,0.0,0.0,1.0,1.0,1.0,0.7831623907,4.0,0.4767054275,-0.036957397,-2.083601184,0.1795833832,1.5748632339,3225.8300097,0.0667172561,15.487289642,0.0262466577,0.0484308011,-0.024614499,0.0485461983,-0.023907034,2.0,0.0042233216,-0.008420018,4.0,14.95064268,0.409288022,0.0,0.0526315793,0.0259268957,0.0317002072,0.5535660471,1.0566641864,1.8873348e-09,5.2531402e-08,1.2531263896,1.5703257482,0.1695646953,0.0547851984,0.4333164771,-0.232686382,0.0140845070422535,0.085427135678392,-0.1627906976744185,-0.2202166064981949,-0.1999999999999999,-0.1147540983606557,-0.0962343096234309,-0.2258064516129032,-0.282392026578073,-0.3513513513513513,-0.3271028037383178,-0.1219512195121951,-0.2918032786885246,-0.3454545454545454,-0.2230215827338129,-0.1219512195121951,-0.2394366197183098,-0.3142857142857143,-0.3590504451038575,-0.3009708737864077,-0.3949579831932773,-0.5124153498871331,-0.4330708661417323,-0.28,-0.1818181818181817,-0.5221238938053097,-0.4857142857142857,-0.457286432160804,-0.4640198511166253,-0.4640198511166253,-0.5304347826086957,-0.4976744186046511,-0.3966480446927374,-0.4224598930481283,-0.3720930232558139,-0.431578947368421,-0.3915492957746479,-0.3271028037383178,-0.3009708737864077,-0.6086956521739131,-0.6108108108108108,-0.5797665369649805,-0.5481171548117154,-0.5252747252747253,-0.5252747252747253,-0.5135135135135135,-0.4586466165413534,-0.5189309576837416
26681,0.5958940474,0.1122094567,5.5296934347,0.0384748475,0.5896336433,1.1748199982,0.1622308296,0.6432202278,0.0056729069,0.2191344394,7.0,0.0190221561,-0.026375625,0.0766068787,0.0630215089,-0.003122669,0.0729705231,0.0776589418,0.1149450247,0.4333080467,0.0,2.2152874087,0.0549634273,1.2535262878,0.028461095,76.572164326,4.8511007107,0.2606771534,0.0,0.0,0.0,0.0,0.0,1.1671030883,2.0,-0.035861062,-0.047281656,-0.069561562,-0.129671713,-1.006175108,1056.5141459,0.0326707807,14.372614193,0.0103275475,0.0206282876,-0.012199263,0.0364161117,0.0327467354,0.0,-0.010598196,0.0366136427,6.0,13.633003484,0.5317872542,0.0,0.0410958901,0.0149813389,0.0224932605,0.6625053579,1.5628134799,3.7160776e-09,3.8273653e-08,1.1336464437,1.2851542593,0.0442848517,0.0316445498,0.0487272253,0.5689658717,-0.0252808988764045,0.1121794871794872,0.0327380952380953,0.0087209302325581,-0.0672043010752688,-0.0621621621621621,-0.1125319693094629,-0.2077625570776256,-0.1930232558139535,-0.2041284403669725,-0.1147959183673469,-0.1010362694300518,-0.1967592592592593,-0.2184684684684684,-0.2601279317697228,-0.3182711198428291,-0.3262135922330097,-0.3032128514056225,-0.3169291338582677,-0.3196078431372549,-0.3574074074074074,-0.3326923076923077,-0.2860082304526748,-0.2918367346938775,-0.2489177489177488,-0.2440087145969498,-0.175771971496437,-0.1816037735849056,-0.1495098039215686,-0.0440771349862259,-0.0646900269541779,-0.0987012987012987,-0.0820105820105819,-0.0916230366492146,0.0057971014492752,-0.0646900269541779,-0.0252808988764045,0.0175953079178885,-0.0697050938337802,-0.0252808988764045,-0.0252808988764045,0.0579268292682926,0.0743034055727553,-0.0646900269541779,-0.1125319693094629,-0.0467032967032966,-0.0570652173913043,-0.1125319693094629
24424,1.042654272,0.1420584971,-34.27198527,0.134756542,1.7242753662,0.8322035523,0.1598472192,0.1297692745,0.1205784149,0.2143033673,7.0,0.0040127778,0.060304012,0.0898626324,0.0120665655,-0.039205045,0.0225250404,0.1856550827,0.1250495311,0.5388097643,0.0,1.4868429985,-0.231536976,0.8084088039,-0.298445976,36.494943388,6.6713789084,0.1295223214,0.0,0.0,0.0,0.0,0.0,0.2496974041,1.0,0.0070967181,-0.037848348,0.0221250822,-0.290356518,0.245367778,361.18887548,0.0093706647,13.992435496,0.0131488056,0.0317151696,0.0187594194,0.0059585076,-0.097031998,1.0,-0.000730745,-0.011527087,4.0,12.670443252,0.2339679852,0.0,0.0222222228,0.0082779731,0.0122270386,0.4729507287,0.7724476284,8.2428169e-09,1.0824331e-07,0.4182530314,0.1749355983,0.2179280038,0.0219305105,0.0781492685,0.2837138487,0.0389610389610388,0.095890410958904,0.0457516339869281,0.0457516339869281,0.0256410256410255,0.0526315789473683,0.0810810810810811,0.0526315789473683,0.1188811188811189,0.0389610389610388,0.1188811188811189,0.1347517730496454,0.1940298507462685,0.1267605633802817,0.167883211678832,0.1940298507462685,0.2403100775193798,0.2030075187969924,0.3114754098360655,0.2213740458015267,0.2403100775193798,0.2598425196850393,0.2403100775193798,0.1851851851851851,0.1428571428571428,0.0810810810810811,0.0596026490066226,0.1188811188811189,0.2403100775193798,0.3913043478260869,0.3675213675213675,0.2307692307692308,0.1851851851851851,0.1111111111111111,0.1764705882352941,0.1188811188811189,0.0884353741496599,0.0666666666666666,0.0666666666666666,0.0810810810810811,0.1034482758620689,0.0666666666666666,0.0884353741496599,0.0256410256410255,0.0738255033557047,0.0884353741496599,0.1188811188811189,0.0389610389610388
26606,1.4360854883,0.2608485695,-47.02779731,0.1369841814,4.1024981334,2.6805478524,0.0540769528,0.1248183962,0.0403697416,0.0459327076,7.0,0.0096532381,0.0111386139,0.0858219187,-0.028531556,0.0133488047,0.0372068876,0.0962340307,0.1177880092,0.5420053024,0.0,1.2411761854,0.2865665968,0.6247212256,0.2368559686,52.331969792,7.6945960951,0.1133744401,0.0,0.0,0.0,0.0,0.0,0.3503029695,6.0,0.0272796423,-0.015729258,-0.027040316,0.103074698,-0.164925062,-374.6359644,0.0093706647,11.419025415,0.0186604439,0.0516229645,0.0327038221,0.0327183916,0.0047630523,1.0,0.0071342553,-0.050363231,3.0,9.7610883857,0.1391601832,0.0,0.017699115,0.0102665942,0.0141640889,0.8701721137,0.3068881845,5.8780097e-07,2.6761306e-07,0.2944828437,0.0867201452,0.1941498247,0.0296398203,-0.175129775,0.2837138487,0.0891089108910891,0.1458333333333332,0.1578947368421053,0.1702127659574468,0.1224489795918366,0.1458333333333332,0.3095238095238095,0.3095238095238095,0.2222222222222223,0.2941176470588236,0.3924050632911393,0.4285714285714286,0.4666666666666665,0.4102564102564103,0.375,0.4473684210526316,0.4102564102564103,0.4473684210526316,0.4473684210526316,0.3924050632911393,0.4285714285714286,0.3580246913580247,0.2941176470588236,0.2941176470588236,0.2790697674418605,0.2087912087912087,0.1956521739130434,0.1458333333333332,0.1458333333333332,0.3924050632911393,0.3414634146341464,0.2359550561797752,0.2790697674418605,0.2087912087912087,0.25,0.1578947368421053,0.1,0.0476190476190476,0.0891089108910891,0.2087912087912087,0.1458333333333332,0.1956521739130434,0.1956521739130434,0.1458333333333332,0.2790697674418605,0.25,0.1111111111111111,0.1
43553,0.7358108441,0.1584544582,-0.51360367,0.0515170485,0.4768900979,2.2650898619,0.1487698355,0.7251515962,0.0013623978,0.1691371253,7.0,-0.035330639,0.0515463918,0.1775013017,0.0149934889,0.0422216808,0.1274299695,-0.015888487,0.1359442578,0.6580965132,0.0,2.6580911414,0.0054634795,1.6558024964,0.2774918706,9.6022157029,7.716044915,0.4503715189,0.0,0.0,1.0,0.0,0.0,1.1541485678,4.0,-0.00424849,0.0605235177,0.0517397838,-0.818493301,-1.225132366,269.8130079,0.072066437,13.933926726,0.0626187037,0.1119382076,0.0978560182,0.1445041233,-0.002352438,3.0,0.0229421027,0.10733575,5.0,13.202864442,0.5929115264,0.0,0.0505836569,0.0248875821,0.0285433263,0.8364724592,2.6643382647,6.9806453e-09,3.4553468e-08,0.8639910484,0.7464805317,0.0335491685,0.0427985414,-0.152583328,0.6571351552,0.0969976905311778,0.211734693877551,0.2700534759358288,0.4053254437869822,0.4937106918238994,0.6725352112676057,0.9153225806451613,0.5939597315436242,0.4570552147239264,0.4136904761904763,0.4307228915662651,0.5886287625418061,0.5625,0.5422077922077921,0.7086330935251799,0.6666666666666667,0.6047297297297298,0.7025089605734767,1.0042194092827006,1.0833333333333337,1.1889400921658986,1.0562770562770565,1.2093023255813953,0.8700787401574803,1.092511013215859,1.1788990825688073,1.6243093922651934,1.553763440860215,1.9874213836477987,2.104575163398693,1.8443113772455089,1.7616279069767442,1.7616279069767442,1.745664739884393,2.4671532846715327,2.20945945945946,2.1666666666666665,2.298611111111111,2.298611111111111,2.0254777070063694,2.125,1.8273809523809528,2.2758620689655173,2.3216783216783217,2.5185185185185186,2.3216783216783217,2.5185185185185186,2.3450704225352115
47810,1.2612507349,0.1544595915,-10.67321826,0.0700976957,1.2419086642,4.5047175067,0.0510350442,0.4655276012,-0.079689018,0.1412875172,7.0,0.0341344018,0.0033947624,0.131999304,-0.139348632,0.0018108268,0.1093493444,0.1068091952,-0.024893378,0.5746207008,0.0,2.3908991228,-0.235851958,1.1144005848,-0.296316086,50.971010708,7.9494928923,0.2209784945,0.0,0.0,1.0,1.0,0.0,0.8047788148,5.0,-0.062503657,0.1419689671,-3.2104e-05,0.0294601787,-0.352742576,-51.47491798,0.0374117784,10.950806547,0.0083326985,0.0158652451,-0.111966776,0.0378696955,0.0050631157,0.0,-0.011068862,-0.034262965,5.0,9.5185417266,0.2850292398,0.0,0.0437499993,0.019832553,0.0224176745,0.6869949543,1.9880733304,1.6825664e-07,5.3239752e-08,0.697498672,0.4865043974,-0.291895482,0.0443429683,0.3340102811,0.4963414218,0.0576923076923077,0.1,0.0679611650485436,0.0,-0.009009009009009,-0.1472868217054264,-0.0350877192982456,-0.0517241379310344,-0.0983606557377049,-0.0833333333333333,-0.0434782608695651,-0.0677966101694915,-0.1269841269841269,-0.261744966442953,-0.1851851851851852,-0.1666666666666666,-0.2903225806451612,-0.2142857142857143,-0.2307692307692307,-0.3037974683544303,-0.1269841269841269,-0.140625,-0.2028985507246377,-0.2993630573248408,-0.2307692307692307,-0.0909090909090909,-0.0265486725663717,0.0280373831775699,0.0476190476190476,0.134020618556701,0.0784313725490195,-0.0178571428571429,0.0576923076923077,0.134020618556701,0.1458333333333332,-0.0598290598290598,-0.0434782608695651,-0.0434782608695651,0.0185185185185186,0.0476190476190476,0.0091743119266054,0.0280373831775699,0.0784313725490195,0.0,0.1224489795918366,0.1956521739130434,0.1702127659574468,-0.0756302521008402
27043,0.6446824218,0.0621813754,-0.400627858,0.0106717319,0.585197137,1.6218756425,0.0585884168,0.4965362772,0.2206672498,-0.17713688,8.0,-0.025051188,-0.015625,0.082778132,0.1551202664,0.0775312826,0.1180011621,0.0256376077,0.4305961989,0.5760794748,0.0,2.3413474306,0.1453900083,1.4194524558,0.2550946541,12.84899803,5.071717357,0.1510687323,0.0,0.0,0.0,1.0,0.0,1.2066857589,6.0,0.0831642129,0.1591266856,-0.039627087,0.0489297747,-0.655657833,209.20747191,0.081761087,13.778630783,0.019778002,0.0457420461,0.0211205494,0.1026326885,0.0391948986,4.0,0.0369545088,0.036351779,4.0,13.392739881,0.5511963854,0.0,0.0541310534,0.0359959799,0.037371496,0.6169827751,2.1186945452,1.1193846e-08,3.0449442e-08,1.1713404366,1.3720384185,-0.074967046,0.0449676066,0.4786683277,0.7599741773,0.0294985250737462,0.1150159744408945,0.1952054794520548,0.3022388059701493,0.2288732394366197,0.3794466403162055,0.5043103448275863,0.5791855203619909,0.4421487603305785,0.4421487603305785,0.4788135593220339,0.6157407407407407,0.572072072072072,0.407258064516129,0.5307017543859649,0.6941747572815533,0.5442477876106195,0.7024390243902439,0.8272251308900525,0.6462264150943395,0.5511111111111111,0.5580357142857142,0.5863636363636364,0.4914529914529915,0.517391304347826,0.6157407407407407,0.8763440860215055,0.6384976525821595,0.8368421052631578,0.7277227722772277,0.4129554655870444,0.2973977695167287,0.4421487603305785,0.661904761904762,0.8563829787234043,0.8967391304347827,0.7715736040609138,0.9175824175824177,1.1677018633540373,1.2662337662337664,1.358108108108108,1.4236111111111112,1.748031496062992,1.6240601503759398,2.2314814814814814,2.088495575221239,2.292452830188679,1.2810457516339868
48944,0.3921216849,0.0553952158,6.5169020945,0.0125,0.2214898596,0.7432722309,0.1204353112,0.6152686211,0.0,0.1678777077,8.0,0.0201103644,0.1,0.0294859098,-0.083155632,-0.046682863,0.1394399887,0.0680787394,0.0939953936,0.6082634506,0.0,3.1341313149,-0.070038017,1.7019450801,-0.00088376,11.139308329,4.3421052632,0.3634782609,0.0,0.0,1.0,0.0,0.0,0.9249016159,2.0,0.0445202912,0.0519105903,0.1170490702,0.7686350117,-0.200833217,-50.57199809,0.0371133477,12.520983745,0.0283904783,0.0446720044,0.0199037962,0.1070933011,-0.003078975,1.0,-9.1004e-05,-0.075939087,7.0,12.169172637,1.2688854221,0.0,0.0358744413,0.0191529004,0.0333868606,0.4971530403,2.4761443327,1.1240304e-08,1.8283043e-08,2.2894612967,5.241633029,0.1045213603,0.0519474432,0.2558784021,0.5613902487,0.0078740157480314,0.4222222222222223,0.28,0.1851851851851851,0.1428571428571428,0.3195876288659793,0.2673267326732673,0.0756302521008402,0.1228070175438595,0.024,-0.0077519379844961,-0.0303030303030302,-0.152317880794702,-0.3191489361702128,-0.4128440366972477,-0.5057915057915058,-0.4074074074074074,-0.4101382488479262,-0.3435897435897436,-0.3043478260869565,-0.6109422492401215,-0.6473829201101928,-0.5844155844155844,-0.5884244372990354,-0.518796992481203,-0.4260089686098655,-0.2601156069364162,-0.2808988764044944,-0.1578947368421053,-0.1794871794871795,-0.6701030927835052,-0.6759493670886076,-0.6213017751479291,-0.6132930513595166,-0.5311355311355311,-0.5276752767527675,-0.4920634920634921,-0.3402061855670103,-0.3535353535353535,-0.3043478260869565,-0.36,-0.3402061855670103,-0.1111111111111111,-0.1794871794871795,-0.037593984962406,-0.4128440366972477,-0.264367816091954,-0.5038759689922481
27238,2.2799096055,-0.368916833,-18.10902687,0.0,3.6948962925,11.649609559,-0.192182962,0.3350919652,0.0,-0.271038599,7.0,-0.179145638,-0.021680217,-0.092845295,-0.192295844,0.1550624028,0.4355538037,-0.34624879,-0.006396755,0.5324069924,0.0,1.223198594,-0.004033005,0.6606131615,0.2789075098,42.648754915,5.4207896052,-0.039053085,0.0,0.0,0.0,0.0,0.0,0.8462438568,5.0,0.2917485224,0.3562052191,-0.061591011,1.7713231448,-1.300721442,-205.1154674,0.0385211925,10.208206483,0.010436408,0.0267145136,0.3288280077,0.0232788237,0.0638249923,0.0,0.0563209111,0.1680157259,0.0,10.267679175,1.027124549,0.0,0.1058823541,0.0495314311,0.050915224,0.8509684023,6.2893656244,2.3975429e-07,1.9625963e-08,1.4153842049,2.0033124476,0.0479447512,0.0885033955,-0.61672793,0.5613902487,-0.0444444444444444,-0.1041666666666666,-0.0851063829787234,0.1944444444444444,0.2647058823529411,0.5925925925925926,0.8695652173913044,0.9545454545454546,1.5294117647058822,1.3888888888888888,1.0476190476190474,1.3888888888888888,0.7916666666666667,0.6538461538461537,0.4827586206896552,0.5925925925925926,0.6538461538461537,0.7916666666666667,0.8695652173913044,0.8695652173913044,0.72,0.4827586206896552,0.34375,0.3870967741935485,0.2285714285714286,0.2647058823529411,0.4827586206896552,0.4827586206896552,0.6538461538461537,0.5357142857142858,0.1025641025641026,0.0,0.162162162162162,0.0749999999999999,0.162162162162162,-0.0851063829787234,-0.2037037037037037,0.048780487804878,0.0,-0.0227272727272727,-0.0227272727272727,0.048780487804878,0.048780487804878,-0.0227272727272727,0.2647058823529411,0.162162162162162,0.2285714285714286,-0.2950819672131147
53997,2.6393229167,0.1002604167,-123.2553191,0.0,2.1432291667,25.787760417,0.0222655163,0.5578903423,0.0,0.0018259282,8.0,0.0763831544,-0.045454545,-0.01928743,0.0922395164,0.0929349927,0.1899224806,0.0737545227,0.0394871795,0.5027507487,0.0,1.4909923664,0.0114977737,0.7883969466,-0.153446937,739.54166667,16.684919966,0.1213134691,0.0,0.0,0.0,0.0,0.0,0.9392307692,5.0,0.0870339961,-0.093076597,-0.036399726,1.0963311267,-5.304736529,-67.9486551,0.1198859378,8.0300840943,-0.00816771,-0.014800197,-1.151909722,0.0101573677,-0.003530352,0.0,-0.092013889,0.0036124811,4.0,5.9760336001,0.3125,0.0,0.1739130467,0.0592161755,0.039617031,0.928867338,2.5947179876,5.7152468e-06,4.1075795e-08,0.6417652768,0.4118626705,0.7586838641,0.0954665908,1.0915119151,1.4379677831,-0.0769230769230768,-0.1999999999999999,-0.25,-0.1999999999999999,-0.0769230769230768,0.0909090909090908,0.0909090909090908,-0.1999999999999999,-0.0769230769230768,-0.25,-0.25,-0.0769230769230768,-0.368421052631579,-0.4285714285714286,-0.5714285714285714,-0.4285714285714286,-0.4285714285714286,-0.4,-0.25,-0.3333333333333333,-0.25,-0.4,-0.2941176470588235,-0.3333333333333333,-0.2941176470588235,-0.0769230769230768,0.0,-0.0769230769230768,-0.0769230769230768,-0.0769230769230768,-0.1999999999999999,-0.3333333333333333,-0.0769230769230768,-0.1428571428571429,-0.1999999999999999,-0.25,-0.368421052631579,-0.1428571428571429,-0.1428571428571429,-0.1999999999999999,-0.2941176470588235,-0.368421052631579,-0.1999999999999999,-0.4,-0.3333333333333333,-0.368421052631579,-0.368421052631579,-0.4782608695652174
58050,0.9086202847,0.1427351521,-10.97311827,0.0199817853,0.745960146,2.3167056843,0.1079896848,0.4268011593,0.1500194326,0.0541972356,7.0,0.1194399336,0.0272831706,0.0966461792,0.0781446301,0.0657388378,0.1045311866,0.188609203,0.1564352427,0.5597167034,0.0,3.4232686487,0.0910205979,1.222316183,-0.208528137,94.242144177,8.7374148494,0.3051782616,0.0,0.0,1.0,0.0,1.0,0.7674579996,5.0,-0.049273892,-0.017927895,0.0238563045,-0.323170272,-0.662724703,-6.76999322,0.0374117784,11.655001033,0.0099174598,0.0173079043,-0.127280364,0.0995640995,-0.024296693,1.0,-0.030400691,0.0397200799,6.0,9.0206467079,0.2328497795,0.0,0.0625,0.0228324825,0.0245856173,1.7094343221,8.3060185771,8.701643e-07,3.9855322e-08,0.9417679482,0.8869268682,-0.014562078,0.0407355818,0.1914600978,0.4963414218,0.0227272727272727,0.1842105263157893,0.125,0.0465116279069768,-0.0909090909090909,-0.0721649484536082,-0.1588785046728972,-0.1666666666666666,-0.2436974789915966,-0.3382352941176471,-0.3959731543624161,-0.3571428571428571,-0.3430656934306569,-0.375,-0.375,-0.4444444444444444,-0.3617021276595744,-0.3283582089552238,-0.2741935483870967,-0.2035398230088495,-0.2622950819672131,-0.375,-0.3918918918918919,-0.4375,-0.3430656934306569,-0.2682926829268293,-0.2241379310344827,-0.2857142857142857,-0.2741935483870967,-0.2857142857142857,-0.3918918918918919,-0.3835616438356164,-0.3835616438356164,-0.4230769230769231,-0.4078947368421053,-0.4767441860465116,-0.4736842105263158,-0.4642857142857143,-0.4767441860465116,-0.3877551020408163,-0.3661971830985915,-0.375,-0.3478260869565217,-0.3918918918918919,-0.3478260869565217,-0.4155844155844156,-0.4512195121951219,-0.6428571428571428
40643,0.7145425854,0.1125374679,-0.084548361,0.0081308321,0.5065733447,1.9205081589,0.0876718165,0.501923342,0.0619624364,-0.111475733,7.0,0.0311016415,0.0,0.0893596649,0.0199829449,-0.051238018,0.1604724863,0.0632635417,0.2931517312,0.597217485,0.0,3.4446627035,0.2006818621,1.5662445076,0.2444093773,19.950898729,6.1636117381,0.2818134309,0.0,0.0,1.0,0.0,0.0,0.9792769857,4.0,0.027584661,0.0331392159,-0.1194976,-54.79116029,2.8979791905,-126.6401106,0.0459337256,11.412527615,0.0161059573,0.026562212,-0.029557302,0.116494811,-0.014200538,0.0,-0.005566408,0.0758364182,3.0,11.194371729,0.720508065,0.0,0.0884955749,0.0281674987,0.0312853491,0.7731566836,1.5310407214,7.8551892e-08,4.5221549e-08,1.9217942396,3.6932930992,0.0169304182,0.0513101744,-0.133516542,0.6935984991,0.0,0.2698412698412697,0.0810810810810811,-0.0476190476190476,-0.0804597701149425,0.0,-0.0804597701149425,-0.0909090909090909,-0.1489361702127659,-0.1304347826086956,-0.1999999999999999,-0.2307692307692307,-0.2380952380952381,-0.3220338983050848,-0.3700787401574803,-0.4771241830065359,-0.4771241830065359,-0.50920245398773,-0.3893129770992366,-0.4285714285714286,-0.4838709677419355,-0.5031055900621118,-0.4244604316546763,-0.2233009708737864,-0.2307692307692307,-0.1208791208791209,0.0666666666666666,0.1111111111111111,0.1267605633802817,0.2698412698412697,-0.0476190476190476,-0.0909090909090909,0.0256410256410255,0.3559322033898304,0.5686274509803921,0.4035087719298245,0.1940298507462685,0.4035087719298245,0.4285714285714286,0.5686274509803921,0.5384615384615385,0.509433962264151,0.5686274509803921,0.509433962264151,0.8604651162790697,0.8604651162790697,1.2222222222222223,0.25
37815,0.9730407524,0.2173458725,-1.576810437,0.0,1.0538488332,4.6913270637,0.2108472401,0.8697047497,0.0902255639,0.043598234,7.0,-0.013354623,-0.054455446,0.2262199563,0.2096568093,0.1087554132,0.1938088829,-0.091463415,0.5235602094,0.7320694408,0.0,2.1722900215,0.1721475961,2.144292893,0.2025091444,8.96485623,4.2861507128,0.2884147988,0.0,0.0,0.0,0.0,0.0,2.2478184991,6.0,0.0233073395,0.1849556556,-0.02509416,-0.168852361,-0.30576977,-74.1951769,0.1143814836,8.2069246203,0.0308391107,0.0634530251,-0.376654372,0.4676192671,0.0410040313,0.0,-0.019671657,0.0280532464,3.0,7.9115072866,1.0167064439,0.0,0.200000003,0.0530957645,0.0361182899,0.8723300253,4.695446481,2.8630231e-06,1.9668723e-08,0.8876500359,0.7879225862,-0.304834943,0.0956562153,0.2685185204,0.633386515,-0.0833333333333333,0.6499999999999999,0.736842105263158,0.5714285714285714,0.2222222222222223,0.064516129032258,0.2692307692307691,0.1379310344827586,0.0,0.03125,0.32,0.375,0.1785714285714286,-0.0294117647058823,0.1379310344827586,0.4347826086956521,0.1785714285714286,0.2222222222222223,0.2692307692307691,0.1785714285714286,0.1785714285714286,0.064516129032258,0.375,0.375,0.9411764705882352,2.0,2.0,1.2000000000000002,1.3571428571428572,1.3571428571428572,0.8333333333333333,1.3571428571428572,1.75,1.5384615384615383,1.3571428571428572,1.0625,0.8333333333333333,0.9411764705882352,0.736842105263158,0.9411764705882352,0.736842105263158,0.8333333333333333,1.0625,1.0625,1.0625,0.8333333333333333,0.9411764705882352,0.1785714285714286
