firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
60142,0.2108689487,-0.00901904,206.1,0.0,0.1838453576,0.3940660977,0.260996858,0.2088688946,0.0159974906,0.8688934333,7.0,0.0535325143,0.3752455796,0.5443913977,-0.029982682,1.3416470829,0.2208446339,0.2702252105,0.1213224793,-0.017598667,0.57311085,0.0,5.5019297569,0.9783689962,2.6773446546,1.3599785786,117.14285714,2.7486747739,0.0263741486,0.0,0.0,0.0,0.0,1.0,0.2466937415,4.0,0.2977846919,0.3313919732,0.2566666325,-0.491440931,27.468204513,-152.0284603,0.2116229381,11.301188486,0.0270654259,0.0100631342,0.0425165764,0.1222188306,0.2545335769,-0.004131144,2.0,0.0190781441,-0.082963621,1.0,11.229076039,1.0462568472,0.0,0.1202185825,0.0447156314,0.0498806534,0.8343330895,4.4439389811,1.0768329e-07,1.7607596e-08,1.4464495639,2.092216341,-0.068718735,0.0844149943,0.7161960302,0.4344298885
44812,0.6246840323,0.1208719942,1.7956455309,0.0,0.9852778218,2.0774663351,0.03831511,0.4995652747,0.0004751346,-0.054177533,8.0,-0.002081065,-0.072783188,0.1397801262,0.8535363041,0.1395532521,0.2024343005,0.0017998684,0.0502700566,0.227670507,0.418936874,0.0,2.2423412122,0.0993086418,0.1567578049,-0.558102093,155.39495798,188.88822183,0.2266942107,0.0,0.0,1.0,0.0,0.0,1.3304764963,6.0,0.1202721187,0.1683663341,-0.112693982,0.1160975716,-0.329756666,-112.7885924,0.0385211925,12.793928752,0.0108158098,0.0281469452,0.0725414861,0.0997777697,0.0280394712,-0.001694292,4.0,0.0186908289,0.029322179,5.0,13.905546855,2.7707650273,0.0,0.1000000015,0.0420063637,0.0595016683,0.3398111506,4.6213475339,7.3958596e-09,7.4282808e-09,1.8563362455,3.4459842563,-0.031399333,0.0616727303,1.7281106579,0.2193999587
37276,0.4522595687,0.0930866469,0.5267664376,0.0,0.8431146125,1.6501921722,0.6219893863,0.6551911825,0.3328012769,0.9249316431,7.0,0.0512740672,0.0454545455,0.1574646812,0.0615974725,0.0229717003,0.1012805588,-0.379656577,0.2198938631,0.2572639225,0.7161993289,0.0,3.672907489,0.1030991517,2.607195301,0.2346258811,4.0777508744,4.685316847,0.1748958953,0.0,0.0,0.0,1.0,0.0,1.3855932203,3.0,0.1080443624,-0.28165721,0.0055437513,-0.056326892,4.6627257625,-201.5171016,0.0385211925,9.4997210011,0.0004830335,0.0159428257,0.0465703143,0.0670517903,0.2884160757,0.010384721,0.0,0.000308048,-0.028347999,5.0,8.7859791006,0.4091045223,0.0,0.0666666701,0.0298369196,0.0303874061,0.854497007,1.0387119303,1.7316023e-06,6.5501412e-08,1.2313063872,1.5161154192,0.0995994437,0.0560533509,0.5303033078,0.2193999587
43617,0.4397949702,0.0225412907,5.376529052,0.0,0.3405173706,1.1877341806,-0.003979186,0.5408631772,0.0,-0.109717868,7.0,0.0693145223,-0.115384615,-0.01843044,0.2124952976,0.1467829304,0.4173913043,0.3422924901,0.0805019896,0.0968899522,0.5965814382,0.0,4.9480968858,0.0929331154,1.9411764706,-0.12931553,15.146788991,6.5515873016,0.1260364842,0.0,0.0,1.0,0.0,1.0,0.9922248804,5.0,-0.081189503,-0.282152424,-0.158531706,-0.705367037,2.2095358363,-483.8622014,0.053525132,8.3820605174,-0.001542258,-0.004137492,-0.007311586,0.0171637886,0.0070367475,-0.006415305,1.0,-0.007744636,-0.026476408,4.0,7.2734395171,0.2991452991,0.0,0.03125,0.0222855061,0.0126391962,0.9827036769,1.4803853056,8.0459453e-06,5.0000001161,0.3783960489,0.1431835698,1.2032395218,0.082641192,-0.513785736,0.2545895998
51369,0.6224460333,0.029334525,48.972426471,0.0,0.5169462395,1.0995600165,0.1330051955,0.5431022696,0.0254132741,0.1956971123,7.0,0.0003845957,0.0,-0.030478269,0.0106597806,0.0234290618,0.1100702576,-0.033953421,0.1960008203,0.0857276477,0.5659148887,0.0,3.9094934298,0.3062202347,2.1867263378,0.2817701366,294.01102941,3.6932135682,0.1884229051,0.0,0.0,1.0,0.0,0.0,0.8791970453,3.0,-0.034285501,-0.20582996,-0.061046531,-0.040344583,-0.453643142,-31.57651102,0.0851159683,12.683654131,-0.00179563,0.0037767933,0.0070754461,0.0218795329,0.0060309145,0.0320687323,1.0,-0.003573657,-0.018052017,3.0,12.302250631,1.1385572428,0.0,0.0733333305,0.0409674351,0.0473033272,0.7883518282,3.5765531439,2.4142378e-08,1.6281291e-08,1.5323679392,2.3481515011,0.0214184472,0.0498525817,1.222391076,0.4116809181
37284,1.8428245133,0.3354710571,-28.26171417,0.0474083366,1.3196895335,12.689478113,0.0742512923,0.2694909819,0.0816196735,-0.052053955,7.0,-0.001198694,0.0857142857,-0.139886173,-0.283979148,0.0785917866,0.1203585472,0.1434700973,0.1347751581,0.1907345317,0.4868860539,0.0,1.1141859008,0.1276917258,0.9636377001,0.1407639955,169.284766,13.380044354,0.3645519655,0.0,0.0,1.0,1.0,0.0,0.4988422893,4.0,-1.179056911,-0.838462456,0.0261953698,0.8354256865,-0.137409406,-907.7781479,0.0934412657,12.279726139,-0.005545616,0.0235372126,0.0398066392,-0.379418808,0.0379257734,-0.017958075,1.0,0.0098183745,0.0006065685,2.0,12.506802043,1.021532909,0.0,0.0367647074,0.0159503921,0.0246826295,0.3772526008,0.9260773032,2.2384884e-08,3.5397245e-08,1.2224401652,1.4943599576,-0.079387713,0.0582646868,0.0688944753,-0.007962067
14736,1.6093775472,0.2703360277,-5.663410915,0.0866011517,1.5897162771,6.7441250773,0.0400524305,0.2119906898,-0.035871334,-0.012894215,7.0,-0.014208463,-0.000254701,0.1256392393,0.1441597973,-0.126014255,0.0988002823,0.050401158,0.032360305,0.0978677964,0.5594478709,0.0,1.7006405694,0.0178108592,1.2827046263,0.0446194984,20.29155493,10.02575087,0.2611038336,0.0,0.0,1.0,1.0,1.0,0.4227172986,4.0,-1.179683217,0.1221766229,-0.059773617,0.6019787204,-0.115532267,3225.8300097,0.0934412657,15.313109347,-0.004887865,0.0112442363,0.0218215578,-0.412917225,0.0968036612,-0.004124197,0.0,-0.0329127,-0.013453096,3.0,14.377898856,0.3169091297,0.0,0.0434782617,0.0174077854,0.0235256408,0.6046926008,1.1644296143,9.02935e-10,5.5631494e-08,0.7309573061,0.5342985834,-0.056487309,0.0344450405,0.3185549212,-0.007962067
27940,0.9585696744,0.1646897242,-27.76109873,0.0662456753,1.9234310795,3.3784592762,0.2358790928,0.2059937759,0.0111344455,0.3019786272,7.0,0.0035757206,0.0545454545,0.0592714881,-0.18782018,-0.220459853,0.071243613,-0.229614388,0.2035722646,0.1303224637,0.5171149524,0.0,1.117184403,0.1192140928,0.7984178505,0.2438906652,71.532960346,7.2632323041,0.1799997849,0.0,0.0,1.0,0.0,0.0,0.48615913,2.0,0.00862704,-0.113183644,0.0163665248,-0.374441116,0.4879785436,903.01537548,0.0093706647,14.196748545,-0.002654298,0.0103232187,0.0322401116,0.3176412457,0.0293363054,0.0101418225,0.0,-0.007761542,-0.007718081,4.0,12.509785535,0.2590887995,0.0,0.0449678786,0.0262036608,0.0219245521,0.9093665268,1.7049157571,9.1657079e-09,5.6917442e-08,1.1065144323,1.2243741889,0.0297959298,0.0331360714,0.4680776258,0.2581736044
26788,0.8866521868,0.1846734271,-7.87500816,0.0543362058,1.5194730829,3.736462491,0.134935391,0.2471499884,-0.014544924,0.1158245134,7.0,0.0470469997,-0.034782609,0.1879436409,-0.050130161,0.1072324063,0.12761327,0.0805520316,0.2656528632,0.178037039,0.5492314038,0.0,1.6152811836,0.174765473,1.0635643842,0.0616735868,34.590659233,8.5244268546,0.2513861606,0.0,0.0,0.0,0.0,0.0,0.6274938958,7.0,0.0180973695,0.0401555132,-0.072961538,-0.446358604,0.2574517602,272.35037548,0.0093706647,13.275041545,-0.005215824,0.0163652613,0.0429890676,0.1770027481,0.0750622247,-0.060077081,0.0,-0.012371068,-0.031885731,4.0,12.456874651,0.3619447187,0.0,0.0648148134,0.0327264947,0.0315507472,0.696592175,1.2156689032,3.5351097e-08,5.5639775e-08,1.099009903,1.207822767,0.0629418242,0.044374186,0.557452991,0.2581736044
15579,0.6638430499,0.0571597261,-1.337389066,0.0247604344,0.5533693672,2.2157954669,-0.04275597,0.5221456868,0.0140190935,-0.159141851,7.0,-0.029931019,-0.068550765,0.0322237378,0.0944657194,-0.072138478,0.3014925373,0.2858838338,0.0601980861,0.0820953199,0.5917362837,0.0,1.5649843096,0.1700344481,1.078582636,0.2231323518,28.04,7.1215712834,0.3842407375,0.0,0.0,0.0,0.0,0.0,1.0468029197,3.0,0.0020077227,-0.032505043,-0.188048365,-54.84185982,2.5290833216,1700.462094,0.0459337256,15.241686952,0.0056607789,0.0152722444,0.0288130285,0.0182554737,0.1173188907,0.0176087372,1.0,0.0128718219,-0.033514678,6.0,14.89520834,1.5881391285,0.0,0.076363638,0.0280597501,0.0320914706,0.3168280833,2.7147302249,7.077579e-10,1.0231945e-08,1.2063424508,1.4552621085,-0.008198701,0.036668717,0.8999571634,0.3892210248
24563,1.1726698354,0.196453564,-26.62107009,0.1155473908,2.0746241447,1.3259253754,0.1150145835,0.1495035304,0.0951929982,0.1093490318,7.0,0.008139037,0.0720422535,0.2592828316,-0.024497267,-0.101755237,0.0271998374,0.0179771728,0.1239633516,0.158498364,0.5345324126,0.0,0.7994390169,0.3466531509,0.4319745664,0.4479779529,28.841708357,15.721348934,0.1439002009,0.0,0.0,0.0,0.0,0.0,0.3456034862,5.0,0.0024572916,0.0134345686,0.0338633237,-0.160340955,-0.353268391,1628.5768755,0.0093706647,14.775593557,-0.001465896,0.0130608747,0.0308629445,0.0398976955,0.0076222659,-0.001739744,2.0,0.0061270066,-0.049877902,3.0,14.064386571,0.6214785751,0.0,0.0219780225,0.0120130358,0.019146024,0.6201732768,2.1108398703,1.3418371e-09,3.0008725e-08,0.3394465831,0.1152239828,0.7665531286,0.0267492452,0.0184888745,0.2581736044
23579,1.2911419023,0.1609374107,-56.98617898,0.0742872959,1.0692734553,3.6735233399,0.003794002,0.3870348359,0.0042500443,-0.062790248,7.0,0.0481850855,-0.196721311,-0.014422657,0.1081107015,-0.011129829,0.1484606613,-0.071263043,0.0812379995,0.0778658312,0.5146278247,0.0,2.3467791411,0.0305498754,0.8216257669,-0.177783135,189.09090909,7.1278646391,0.2106577436,0.0,0.0,0.0,0.0,1.0,0.7403243642,4.0,-0.008570586,-0.082337126,-0.175441955,-0.055631251,-0.245650217,496.73061079,0.0978663225,13.612520369,-0.00822898,0.0110554113,0.0204436352,-0.146837608,0.0029581746,-0.000542741,1.0,-0.02886818,-0.014084507,5.0,12.310607195,0.2825582529,0.0,0.1224489808,0.0373673811,0.0315885105,0.6420132852,0.8040531873,3.4186006e-08,1.126509e-07,0.6478147935,0.4196640067,-0.157914467,0.0406179001,0.6251574501,0.3879701168
38578,0.3955028105,0.0742991653,6.7615686275,0.033102023,0.1120578306,0.5981703026,0.0844169747,0.7025707638,0.0038900415,-0.002082383,7.0,0.0418960747,0.0333333333,0.057480315,0.0326223188,-0.019010662,0.1175744909,0.0760797858,0.0977537339,0.1117197085,0.617878458,0.0,3.6327109267,0.0772406353,1.7032733979,0.0372756061,8.1025641026,7.6736279747,0.8231802345,0.0,0.0,0.0,0.0,0.0,0.9085497158,2.0,0.024546687,-0.005485204,-0.086164267,-55.11020006,2.661091913,251.3084538,0.0459337256,12.925481938,-0.009961959,0.0287418906,0.0379227897,-0.008310027,0.1167279412,-0.015082837,0.0,-0.005943519,-0.037079937,7.0,10.977422853,0.258002065,0.0,0.0511627905,0.0202822068,0.0165671054,1.2102329964,2.2449814676,5.1236928e-08,6.6756272e-08,0.9365908203,0.8772023647,-0.003409136,0.0320018698,0.3617291175,0.3892210248
45129,0.8107357885,0.119718684,-0.448835775,0.0360642026,0.4948489586,2.2833655424,0.0994229075,0.6089107688,0.1014900662,0.0778042756,7.0,0.0208533482,-0.064417178,0.0282503038,-0.041440103,0.0749475007,0.1560667015,0.0271804378,0.0553218464,0.1130497806,0.6087165439,0.0,3.678229335,-0.020352196,2.1056013245,-0.020437461,12.949933466,6.9546510243,0.3551474657,0.0,0.0,0.0,0.0,1.0,0.9609432671,4.0,0.112516896,0.0051037496,-0.104327972,0.3021493277,-0.722787625,-108.4122945,0.0385211925,11.847681945,-0.009748534,0.010546658,0.0162089366,-0.181786508,0.1341496708,-0.007876046,0.0,-0.022048014,-0.047460821,3.0,10.433115303,0.2460408319,0.0,0.0469798669,0.0179720537,0.0177497375,0.5700758802,0.7493634713,5.8821544e-08,7.5392715e-08,1.4162233545,2.0056885899,0.0190436485,0.0519286618,1.2986341298,0.2193999587
61874,1.352698889,0.211548768,-4.377034205,0.0769389813,0.5635789499,3.3046441273,0.0959165466,0.4018667216,1.0169179846,0.0598024872,7.0,-0.014852847,-0.018018018,0.0829976853,-0.050950206,0.0157582489,0.097007178,-0.009814529,0.0783474024,0.1145020583,0.6130562416,0.0,4.569542431,-0.042984751,2.6567728281,0.0551667286,19.832202524,7.1058134672,0.5314525437,0.0,0.0,1.0,0.0,0.0,0.5690948608,4.0,-0.002761314,-0.10517345,0.0901913573,0.0105610006,-0.109298991,-13.99829454,0.0703285499,11.696612755,-0.006172398,0.020240896,0.0295931584,-0.032966654,0.0383008645,-0.050641031,2.0,-0.01567059,0.0089449864,5.0,11.168489603,0.3528011717,0.0,0.1111111119,0.0309790129,0.0216029562,0.998745318,2.2472205991,9.2208112e-08,5.883747e-08,0.5100737316,0.2601752116,0.0498046388,0.033714673,0.6205693062,0.38283608
55167,0.4071169664,0.0467029137,0.3528422469,0.0,0.8002230587,3.0503973233,0.3008749859,0.5002065417,0.6664924203,0.4045390592,7.0,0.0428268321,0.0909090909,0.5558360294,0.2896142635,-0.158584377,0.0989632422,-0.017846347,0.1862255436,0.1360630228,0.6003834474,0.0,1.5818990904,-0.126499498,1.0476408612,-0.103487049,29.438950555,7.0965701776,0.1109217188,0.0,0.0,1.0,0.0,0.0,1.1673798872,2.0,-0.008690089,0.3277330524,0.0448777574,-0.596260897,2.635752139,-102.8834551,0.1950765279,10.266879884,-0.006094093,0.0227345845,0.0713924903,0.0727728984,0.0373199588,-0.004371228,2.0,-0.009455099,-0.03125,2.0,9.3458650891,0.5229453484,0.0,0.0649350658,0.0341263349,0.0400470927,0.8585226389,1.5624667017,1.0030078e-06,5.866373e-08,2.2307990274,4.9764643004,0.1001075236,0.0784903312,0.3207444052,0.7176968877
40483,0.565868996,0.0969618646,-6.371559916,0.0348188118,0.7255024103,1.7317370727,0.1620367421,0.5459373862,1.1376718213,0.110619469,7.0,0.0024841051,-0.074074074,0.1438689672,0.0810459036,0.0719957128,0.0836601577,0.0536322144,0.1135795605,0.1713267246,0.438087297,0.0,1.8821154766,-0.062112931,1.3498993741,-0.033633929,58.004240718,7.8014020074,0.2241433837,0.0,0.0,1.0,1.0,0.0,1.3517629634,3.0,-0.235253369,0.0189228636,-0.312886451,-0.007764571,-3.995451971,1732.4679808,0.2365405652,14.802145488,0.0006606624,0.0206886283,0.0421789113,0.0406788168,0.0132891829,0.0183826103,1.0,0.0042707103,0.0356178456,6.0,13.887515937,0.3290937063,0.0,0.025510205,0.0150444179,0.022566493,0.5816821345,0.7469574633,5.6795704e-09,7.8810143e-08,1.3474540201,1.8156323363,0.0815578991,0.0410263239,0.9299364203,0.3817299511
62105,0.5970240909,0.0458626494,1.1389081043,0.0,0.3735350867,0.840545357,0.1379183636,0.6150289371,0.0099009901,0.2626467732,8.0,0.0627345384,0.0649350649,0.0572949177,-0.017762378,0.1145937572,0.1068865979,-0.269171083,0.2457666044,0.0716830755,0.630135034,0.0,4.7138827322,-0.029684989,2.9097320169,-0.184883779,4.0193580617,5.7173565465,0.2381677007,0.0,0.0,1.0,0.0,0.0,0.8947022972,2.0,-1.153336103,-0.263633379,-0.062280081,-0.072544934,0.7280129979,-181.1953452,0.0419981991,11.86839731,-0.015130324,0.01140516,0.0183371907,0.0598094916,0.2154678292,0.0058828895,1.0,0.0009663542,-0.055745584,5.0,11.80660949,1.1347551095,0.0,0.1075949371,0.0488432171,0.0615361796,0.8742953502,5.089113769,4.792008e-08,1.4189273e-08,1.6226413122,2.632964828,0.0417775182,0.077545674,2.2279412374,0.3892210248
40635,0.5859187265,0.0962428533,3.6533814274,0.039123007,0.6414924745,1.3641214945,0.1051565468,0.5272128823,0.0012023108,0.0986302331,7.0,0.006313811,0.007186476,0.1472011991,0.0615049433,0.0411139314,0.088092441,-0.035792798,0.1154010439,0.1123909886,0.4346656708,0.0,1.6901151789,-0.001868303,1.189278565,0.0002915176,63.257125045,6.8804103538,0.2410736956,0.0,0.0,0.0,0.0,0.0,1.0444420135,4.0,-0.003376866,0.0222029862,-0.011801238,-0.538957921,-0.381291022,1428.9110767,0.0452468438,14.550006474,-0.000408568,0.01667099,0.0360497146,0.0009837794,0.009818658,-0.001228907,1.0,-0.003718107,-0.056815058,4.0,13.189887437,0.2807741457,0.0,0.0227272734,0.0137764535,0.0140152114,0.8710001686,0.9588922614,8.0882176e-09,9.5466787e-08,1.0326204153,1.0663049221,0.0562624919,0.0323100148,0.7977528463,0.4540785365
14795,1.1313370544,0.1390704089,-3.150087801,0.0525088273,0.3835366988,1.9628684828,0.0709694169,0.4788461782,0.0009805669,0.0496281185,7.0,-0.004311053,-0.0584211,0.0662376289,0.1310965668,0.0659357884,0.1306739317,-0.012498719,0.0802980817,0.0784027101,0.5993690544,0.0,2.5550459589,-0.006896244,1.2762574457,0.06084153,12.918145858,9.0454121957,0.6314024575,0.0,0.0,0.0,0.0,0.0,0.640853629,4.0,0.1090259712,0.0638850667,-0.098331894,0.6227505936,-0.314761976,516.37565756,0.0385211925,13.268919578,-0.020200579,0.009672361,0.0130711137,-0.164904421,0.0725522511,-0.008312073,0.0,-0.025590526,-0.029378517,5.0,11.650916275,0.3350448536,0.0,0.0394088663,0.0165090681,0.0241111982,0.7921557247,0.7337672949,3.6681522e-08,1.073601e-07,0.8918682891,0.7954290451,0.0820376898,0.028636119,0.3835402135,0.2193999587
48696,2.0756212147,0.0841116205,-15.98333333,0.059602649,1.2061470538,6.0246787796,-0.130885427,0.3917287477,0.0046202181,-0.295150834,7.0,-0.038817209,-0.117647059,0.0777876787,0.108505819,-0.105025175,0.1497404911,-0.144970081,-0.043770796,0.0009007288,0.5888470152,0.0,3.7134541826,0.3163585583,1.8287044736,0.1944274073,50.684761905,5.6979657388,0.1326710774,0.0,0.0,0.0,1.0,1.0,0.6762562437,4.0,0.2304486358,0.358881466,-0.236226006,1.3733113346,26.791403108,-223.8388353,0.2116229381,10.454837126,-0.014790958,-0.006069962,-0.009349077,-0.640038631,0.0458455823,0.0134578729,1.0,-0.055371597,-0.164977955,1.0,10.349374575,0.9747168656,0.0,0.055555556,0.0356905655,0.0455766589,0.7756332111,3.1738296851,3.3951022e-07,2.5400246e-08,1.5871966372,2.5191931651,-0.086567305,0.0571504801,0.3232323476,0.4344298885
37399,1.0034267285,0.27193385,-1.392723843,0.0388133827,1.8444977205,6.1408175256,0.1516989954,0.1585601898,0.1585707613,0.0336924179,8.0,-0.03441833,0.0970873786,0.1727132748,0.3910957989,0.3121814757,0.042244103,-0.182763819,0.0707417582,0.4575686216,0.7365071456,0.0,1.6356509245,0.0236657407,1.5262368816,0.0959532411,5.8470446991,10.151553394,0.1737644392,0.0,0.0,1.0,0.0,0.0,0.4981248209,6.0,0.0117197422,-0.275022094,0.1183667349,-0.343346425,0.0572634016,-292.6281392,0.0978663225,12.002075103,-0.005197062,0.02412498,0.0684714873,0.1363985623,0.3284056886,-0.009189635,0.0,0.0067536687,0.0051021818,4.0,12.009071874,0.9461802056,0.0,0.1050583646,0.0306809059,0.0312289789,0.8613578116,5.155495851,3.191734e-08,1.9225105e-08,1.0030581245,1.0061256011,0.2702895246,0.0465619113,0.2151321977,0.3879701168
24491,1.4219796153,0.2148750932,-64.11644448,0.1732260292,2.772474629,1.1431229864,0.0981097787,0.1081154151,0.1638376017,0.0663492221,7.0,0.0017182987,0.0034482759,0.1005703365,-0.105042783,0.3173463237,0.023926327,0.4021239831,0.1143125151,0.1486096874,0.5173291438,0.0,0.5439980812,0.1038211668,0.341764035,0.0886758542,39.570904536,8.8605657505,0.1185936601,0.0,0.0,0.0,0.0,0.0,0.2038484905,6.0,0.0321187364,-0.036115469,-0.034730654,0.088968825,-0.5062939,-49.77112452,0.0093706647,13.173762754,-0.002308729,0.0126260415,0.0299977201,0.0134566899,0.0156554496,0.2452600313,0.0,0.0068529042,-0.007298475,3.0,11.130624973,0.216866664,0.0,0.0481927693,0.0175792404,0.0177144332,0.4943327679,0.6876133005,2.2874086e-08,9.4177098e-08,0.2082651661,0.0433743794,0.3939626018,0.0227021271,0.2822067655,0.2581736044
40221,1.0596757464,0.1248280014,-0.677860463,0.0247431896,0.3131542556,1.9490961074,-0.115402529,0.5110529899,0.0048048048,-0.472692092,7.0,0.0143976984,0.1013623978,0.0399825948,0.2294082788,0.0054841664,0.211543962,-0.393953113,0.0638816237,0.1060726239,0.7373218442,0.0,3.7436662687,0.6672814914,2.8236503515,0.5523294684,3.7201782935,7.9946784248,0.4263762311,1.0,0.0,1.0,0.0,1.0,0.8006616239,5.0,-0.036216553,0.0796193747,0.0347418037,-0.294632126,-0.628474709,3.9120492185,0.0966186901,9.8685855005,-0.032018178,-0.018131259,-0.027314671,-0.410979247,0.0013592688,-0.0028991,0.0,-0.136800676,-0.164977955,4.0,9.5211101112,0.6502019261,0.0,0.0281690136,0.011125275,0.0076604425,1.445484976,6.6643498934,4.7827128e-07,2.0000000279,1.2031529519,1.4475770258,-0.146967828,0.0747625253,0.5381469042,0.2533037696
14816,1.0384451153,0.1100217574,-0.803951172,0.0334239087,0.1978388202,2.5365441039,0.0612835727,0.8879525325,0.0298080849,-0.024530787,7.0,0.0214150629,-0.041666667,0.0506617983,0.1549603215,-0.038308857,0.1270310192,-0.031269252,0.0736664087,0.0793738937,0.6727140851,0.0,4.8088737201,0.0992588172,3.0441789913,0.0927561277,8.630538514,11.182982482,0.7928994083,0.0,0.0,0.0,0.0,0.0,1.0728837677,2.0,-0.002343192,-0.086800241,-0.048407093,-35.50081709,-0.056558122,-340.3489888,0.0277057153,10.527217665,0.0151966463,0.0252320422,0.0317313617,-0.011895927,0.1342127135,0.0077381948,2.0,0.0162699165,-0.020725945,4.0,10.08274191,0.5489214176,0.0,0.017699115,0.0105966547,0.0232355917,0.6060313056,0.7009908922,1.9090861e-07,7.4804057e-08,0.5585904541,0.3120232955,-0.155690451,0.0434677975,0.1702850159,0.4330952121
63028,0.3957618666,0.0784367099,37.999122765,0.0070135014,0.2872386669,1.0721782967,0.0946503946,0.8629106258,0.0003257329,-0.041825821,3.0,0.0917314642,0.0219560878,0.1628787879,0.2050628328,0.1105994436,0.0852552475,0.8447508865,0.0816663608,0.2208583539,0.5352213001,0.0,3.182119938,0.864607919,1.4892675371,0.5858793323,87.102325581,6.6513940685,0.3314151956,0.0,0.0,1.0,0.0,0.0,1.5804486047,5.0,0.0324560548,0.0015432297,-0.097541513,-55.109941,2.1510392717,-162.7949234,0.0459337256,10.927636678,0.0085566824,0.0297581625,0.0513562387,0.0068531829,0.0815170897,0.0194033526,0.0,0.0042276128,0.0010578483,4.0,9.0280688139,0.1871908357,0.0,0.0265486725,0.0104269288,0.0094409251,0.985683593,0.5666088741,8.2317971e-07,1.205133e-07,1.3539157866,1.8330879571,0.0176345425,0.0591354633,-0.048181971,0.3892210248
63036,0.494798271,0.0116851101,38.325407826,0.0,0.5641372735,1.2349838544,0.1553310482,0.7376270371,0.0121054907,0.2947501581,6.0,0.0930777601,0.0886363636,0.1352282515,-0.007068467,0.0218324031,0.1137645731,0.2910834006,0.156714174,0.0290004585,0.5821590672,0.0,2.9452114837,0.6464440228,1.4856454087,0.5039867101,193.15517241,3.4976584452,0.0900771775,0.0,0.0,1.0,0.0,0.0,1.3297799175,3.0,0.0006627686,-0.10447773,-0.030861237,-55.0109046,2.1892222869,-179.5847989,0.0459337256,10.309402559,-0.009143464,-0.000520508,-0.001113958,0.0001826818,0.0030858053,0.1150296098,1.0,-0.011387165,-0.087146198,3.0,10.341468252,1.4181534976,0.0,0.097560972,0.0468119569,0.0605327138,0.7657986297,4.6183606566,3.1378858e-07,1.4128973e-08,1.5958006967,2.5465798637,-0.037511268,0.0668391168,1.1490384831,0.3892210248
61663,0.7036327283,0.0614377992,-4.767006924,0.0,2.1971897357,9.3371359933,0.2219799844,0.1952658178,0.0437029858,0.2688387806,7.0,-0.067223041,0.0376432079,0.4374298353,0.274906072,-0.426084751,0.0661046201,0.5044261755,0.0581233143,0.0956313209,0.5428459901,0.0,1.0708307157,-0.055843785,0.8889745325,0.1773756518,44.750782473,12.469937968,0.076478178,0.0,0.0,1.0,1.0,0.0,0.4398125591,2.0,-1.188739067,0.339109979,-0.021875708,-0.303766099,0.2365849147,-907.7781479,0.0934412657,12.224555775,0.0311695666,0.059947644,0.1455259527,-0.132926383,0.0765034578,0.0152641327,1.0,0.2059973125,-0.011627907,2.0,12.370715412,0.7319619171,0.0,0.078651689,0.0311622195,0.0394458704,0.5082053341,0.9968560432,5.6554331e-08,5.1938911e-08,1.4496204607,2.10139948,-0.120969421,0.0760064765,0.274509824,-0.007962067
62455,0.7046620639,0.1412636012,-6.185128829,0.0332883491,1.4865796971,2.7172185387,0.2693146941,0.5874500097,0.0033163265,0.2193820255,7.0,0.0840925857,0.1,0.2538688327,-0.034048969,-0.026924837,0.0751076147,0.0300895296,0.1765955772,0.1861159274,0.5784644321,0.0,3.2249503563,-0.227313208,1.4103492583,-0.186344088,42.27896125,4.0060939272,0.1288034312,0.0,0.0,1.0,1.0,0.0,1.5379803788,2.0,-0.067200382,-0.056890893,0.0333794059,-0.649645808,1.8535074736,26.651308788,0.0966186901,11.81522025,-0.003439376,0.0113352867,0.0312967101,0.0686619942,0.0090636886,-0.054260513,0.0,-0.007593777,-0.164977955,4.0,12.018002095,1.2510347682,0.0,0.069124423,0.0290661432,0.0318388182,0.7927648004,4.4238097336,2.8473706e-08,1.7969773e-08,1.5386240524,2.3673639745,-0.047202722,0.0578226409,0.1272374542,0.2533037696
61196,0.7768582534,0.0577305404,-7.594968463,0.0014675701,2.7699285706,2.5028491498,1.3548713202,0.1412737659,0.503983308,2.5422981279,3.0,0.0988654722,0.44,1.3274876746,0.1607038097,-0.626255642,0.0344657899,-0.313984843,0.850139459,0.072725891,0.5222985332,0.0,1.1472639244,0.0021983539,0.8519013189,0.0600119989,15.646215596,4.0252249594,0.0694039872,0.0,0.0,0.0,0.0,0.0,0.0903057477,2.0,0.4636150953,-0.026472207,-1.721622856,0.3266118469,2.4860854473,-229.7405674,0.0667172561,10.789398971,-0.000246347,0.0029740046,0.013577973,0.1566976751,0.0410225086,0.2552753798,0.0,0.0018333778,0.0015621316,3.0,10.334985838,0.5561308246,0.0,0.088888891,0.0334755267,0.0417097505,0.7278283209,1.2947789938,1.8848398e-07,4.0053209e-08,1.9033670019,3.6228059439,-0.097055183,0.0752080368,0.5259346627,-0.415787452
