firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11952,0.5872122762,0.0786936848,277.9,0.0,0.4862482786,1.3033248082,0.1386770314,0.1981554677,0.5204216074,-0.010319315,0.2838146686,-0.052252607,10.0,0.1025333653,0.0,0.1999710187,0.0099534248,0.1808669656,0.1250908828,0.1354230067,0.5346390294,0.0,2.4776970954,-0.145785031,1.1374481328,1398.347541,3.9088978051,0.270014556,0.0,0.0,1.0,0.0,0.0,0.8452525867,4.0,0.0676204845,-0.133841997,-14.33306457,-0.259430618,-1.035965711,-1160.955391,0.0270140569,8.3033345268,-0.006907866,-0.0165677,-0.030286786,-0.042489567,0.0002841313,-0.022457788,0.0,-0.015710428,0.690821256,0.0925757624,2.0,5.9828336579,0.1171261823,0.0,0.1333333403,0.0547499338,0.1862220804,1.0143743883,0.6665200087,4.25996e-05,8.2173915158,0.8090770046,0.6546055994,-0.861867033,0.0888774973,-0.218641111,-0.164272195
10114,-0.072664288,0.0690499294,4.0672741311,0.0,0.6079998131,1.0898508451,0.196289356,0.2044828234,1.4352393467,0.0496092491,-0.053152952,0.0779039392,11.0,-0.000790239,-0.029411765,0.9742399236,0.5542746214,0.4518672766,-0.045339838,-0.631253599,0.578734438,0.0,0.8478705865,0.6387513109,0.8205510111,6.9079813001,8.3355284989,0.1811434994,0.0,0.0,1.0,1.0,1.0,-2.265936085,8.0,0.953048785,-0.358608511,-0.17153652,-0.300976663,0.0715454727,-864.488238,0.0458258411,13.08188963,0.0013666229,0.0520303526,-0.233769552,0.2457630159,0.2947065901,0.0074508629,2.0,0.0173913043,2.3087982171,0.0206940472,4.0,13.968848408,4.0019543974,0.0,0.0751879662,0.0352083915,0.0592160046,0.3566281475,4.5722004592,5.4579655e-09,6.3534944e-09,1.7708751643,3.1359988476,-0.211590336,0.0969191181,0.4396966529,0.0572318037
12178,0.9954739428,0.0307771887,-30.3041958,0.01267296,2.488814173,6.3491529807,0.0620451647,0.0788820373,0.3796748619,0.0049382716,0.1035550459,0.1758696496,9.0,0.0315882738,0.1354166667,0.1513460276,-0.099660136,0.1295068715,0.0408980265,0.0217679851,0.5635593824,0.0,1.7962765957,0.4613434597,0.9582446809,171.67132867,7.2630177515,0.1003107452,1.0,0.0,1.0,0.0,0.0,1.0918502787,5.0,-6.804091949,-0.13350056,0.8918898207,1.081631499,0.351187509,-3483.398476,0.0245200929,7.8413946492,0.0040842476,0.0053867403,0.0206841687,0.1973360921,0.0106146081,-0.021115371,2.0,-0.012414328,2.80625,0.1333333403,5.0,4.6524711466,0.0348075348,0.0,0.3333333433,0.1633901958,0.1862220804,0.5667906959,0.2242020562,7.4839e-05,14.608695715,-0.072595733,0.28892417,1.4525728789,0.1198072647,-0.009509538,-0.171240669
12099,0.5807373869,0.0586550311,4.7605007337,0.0152187606,0.6765337885,1.700806032,0.1289813693,0.0602138089,0.4309924379,0.0053825858,0.0342856505,0.1585482296,11.0,0.0114779677,0.0641025641,0.1132610286,-0.011816315,0.1766593533,0.0761242758,0.0921076122,0.5410092759,0.0,2.2936133892,0.0865423007,1.5455152707,42.718635363,6.8020443925,0.2772908629,0.0,0.0,1.0,0.0,0.0,0.8932392161,5.0,0.0342356867,-0.079580334,7.0198850572,-0.96246723,-0.209331831,-466.2732975,0.0824994781,11.626577759,0.0029743577,0.0153596932,0.0332989025,0.0137728322,0.031667112,-0.055439701,2.0,0.0,0.4736147812,0.1125497641,6.0,9.1041461756,0.1626988289,0.0,0.0930232555,0.032840297,0.0323897163,1.1261011965,0.8661569832,3.8463896e-07,0.9130436152,0.567426411,0.3219727319,0.3753488317,0.0389780118,0.3800508411,-0.204158495
11106,0.9312372015,0.0306425785,-138.4844814,0.0,3.051464435,11.361635705,0.0411185337,-0.096724876,0.7826269219,0.0020527636,-0.130878649,0.4704387817,10.0,-0.089211255,-0.246153846,-0.021697819,-0.014612358,0.2743025731,0.1446336242,0.0367785018,0.541739021,0.0,1.7320939443,0.0921791996,0.2015926493,1074.3282248,48.317001723,0.0499025255,0.0,0.0,1.0,1.0,0.0,3.6874331713,6.0,-0.024334364,-0.399511594,0.6186493937,-1.845234384,0.3527766524,-556.6884041,0.0430021327,11.058127639,0.0093125627,0.0148051363,0.0630492344,0.0112199384,0.0038673037,-0.004374554,4.0,0.0554007449,0.2424472453,0.1030440442,3.0,12.374995464,3.4098538854,0.0,0.1162790731,0.0584350475,0.0916469078,0.7229314396,6.7823434837,9.0253979e-08,8.2140673e-09,1.0828279835,1.1725164419,-0.011512676,0.0683638932,0.2479011348,0.0194695701
11794,1.0965768179,0.186001888,-1.677141462,0.0,0.8219981535,5.5912094278,0.2446192053,0.0945142102,1.5822868473,0.0,-0.152835821,0.5178762151,11.0,-0.10476491,0.078125,0.0521037715,0.1389410046,0.783197832,-0.018941663,0.4011843079,0.6663689614,0.0,2.0830838323,0.390164335,1.5239520958,10.772321429,9.7890466531,0.5294117647,0.0,0.0,1.0,0.0,0.0,3.5321983716,6.0,0.5021238899,0.0390525042,3.8096261485,-0.412301622,0.7463980973,-1561.361974,0.041769416,7.6929544964,0.004957039,0.0625744934,0.1255980861,0.1546677287,0.270531401,-0.023590245,1.0,0.0625622273,1.1806802942,0.2659090906,5.0,6.6675927225,0.4041080598,0.0,0.150000006,0.0552211195,0.0543110144,1.355278469,2.2930114063,2.80629e-05,3.6521739582,1.4190533132,2.0137123057,0.1392825092,0.1005589708,0.3906862846,-0.172414218
12122,0.467602155,-0.046547418,7.0955954927,0.0,0.4001069987,0.5468531643,-0.106990244,0.2453048299,0.2218454155,0.0460108261,0.7533391762,-0.118490519,10.0,0.1213524599,0.0795228628,0.2434288313,0.265814553,0.0985779222,0.3177589098,-0.068346642,0.468146892,0.0,1.7603528237,-0.306767955,1.0183867666,22.489718704,2.5123121026,-0.079412776,0.0,0.0,1.0,1.0,0.0,0.2665168396,1.0,-0.082331888,-0.080229727,2.7041067168,-0.620330497,-0.082401795,-949.9471743,0.0430702538,10.428811318,0.0015884338,-0.049585619,-0.101772456,0.0566968052,0.0199845107,0.0494455826,0.0,-0.115627265,-0.295507069,0.0915112998,3.0,11.832044429,2.9304186487,0.0,0.200000003,0.1043298562,0.1846765611,0.8483371896,11.240628917,2.647192e-07,6.4237991e-09,0.9939101777,0.9878574414,-0.140334479,0.118039372,-0.099606811,-0.172414218
12211,0.3321889361,0.0858252225,7.3239065695,0.0063382,0.065918742,0.5691476967,0.2729008517,0.0086217275,0.4179083745,0.4447869062,-0.141851059,0.1058888786,10.0,0.0018718562,-0.003616637,-0.01654803,0.0676019491,0.1624618009,-0.089407653,0.0449820624,0.419243449,0.0,3.0185703232,0.1800576259,2.4115826439,6.9209263046,11.069742642,1.3196752798,0.0,0.0,1.0,0.0,0.0,0.5184205685,7.0,-1.869676548,-0.127425581,-0.150927848,-0.244611917,0.2892972843,-1303.344705,0.0307916777,12.445803366,-0.006389895,0.0238917942,0.0287594195,-0.025064035,0.2065666489,0.0515985339,0.0,-0.000496894,0.2453813072,-0.063369734,6.0,11.688336742,0.4768160138,0.0,0.0895522386,0.0358680985,0.0411536736,0.8125837203,1.8614171946,9.854657e-08,4.5239299e-08,1.1971167808,1.4330885869,0.2173592571,0.0488312071,0.8511136994,-0.164272195
12171,0.0758410088,-0.050138674,15.678728823,0.0162073726,0.0209944159,0.0689044116,-1.390252101,0.7592814371,0.8816766467,0.0373861742,0.3795493934,-0.048424306,10.0,-0.047743056,0.5238095238,1.4916547449,0.9261725532,1.0283286119,-0.048873236,0.90367428,0.7659034717,0.0,5.4224364592,0.6501412461,4.8282208589,1.1961996337,5.3534836066,-2.504734159,1.0,0.0,0.0,0.0,1.0,1.2171466402,5.0,0.9125455187,0.3824768134,-0.711515525,-1.389844989,-0.009529145,-285.1270568,0.2091536928,11.127514791,0.0,-0.191831178,-0.244915696,-0.014406847,0.5641668158,0.2907237769,0.0,-0.009643671,-0.425597428,-0.05414746,4.0,11.724695583,1.2656922797,0.0,0.1282051355,0.0583575313,0.1039046724,0.513858062,1.153492908,3.4438995e-07,3.5547567e-08,1.4691120439,2.1582901975,0.02122625,0.1334378906,0.7923496935,-0.258486379
82540,0.3484354164,0.057156733,-0.165525472,0.0,3.1085552433,1.7827032086,0.090469648,0.1768143133,0.1887199679,-0.021375515,0.1830188115,0.1740823462,3.0,0.0284307187,0.0636867089,0.2190614713,-0.085735015,0.1696056209,-0.096717003,0.1242126157,0.5522810864,0.0,15.006227831,-0.349831996,12.950534796,5.383957144,1.190855845,0.0585084536,0.0,0.0,1.0,0.0,0.0,1.1821471955,5.0,0.0814592538,-7.7128e-05,-0.52753667,-0.121166211,-0.076769698,692.83026481,0.2233077798,13.262025315,-0.001518961,0.0025365807,0.0251666031,0.1259583999,0.0664682211,-0.11688702,0.0,-0.006371681,-0.403671781,0.0194889763,2.0,12.004647777,0.4061955228,0.0,0.0662650615,0.028218125,0.035909563,0.5816484207,1.3684261582,1.4863127e-08,2.9974254e-08,1.0951281778,1.1993057258,0.001987163,0.0341231823,0.3226512759,-0.528421272
75434,1.6506812182,-0.177299458,-1.626686262,0.0,0.84070247,1.7598618886,-0.133077701,-0.062490941,0.2815232884,0.0200150556,-0.0061584,0.0347782192,10.0,-0.036900921,-0.15991157,-0.136851779,0.0114097019,0.2309705181,0.4412628008,-0.088989926,0.6246939167,0.0,3.5167981162,-0.057144063,2.707907937,2.4515526553,3.8160070053,-0.058077337,0.0,0.0,1.0,0.0,0.0,0.4013194259,3.0,-2.012950084,-0.283720515,1.1675644345,-1.590038574,0.2181866248,-1453.11083,0.0307916777,11.84581988,-0.024282656,-0.04614567,-0.068431661,-0.19175673,0.2862867119,-0.011964011,0.0,-0.111627907,0.8067842912,-0.158204637,2.0,11.952221789,1.367311828,0.0,0.0425531901,0.0513660449,0.0651859577,0.7700924518,20.047363206,3.6318157e-08,9.9164258e-09,1.6107795715,2.5946108279,0.1143910615,0.0802405208,0.6655844513,-0.164272195
80297,0.0807014835,0.0203711055,76.419533276,0.0,0.5285809331,0.2583752371,0.1122562383,0.7573003858,0.2341341795,0.0006372326,0.8519904182,0.041328496,5.0,0.0,0.618705036,0.2261392874,-0.135540451,0.2253184237,-0.465952993,0.2756376736,0.1505648974,0.0,1.8223663116,-0.157883811,1.8223663116,24.301296456,3.7905252373,0.0840827551,0.0,0.0,1.0,0.0,0.0,0.8812677939,3.0,-0.316708187,0.1329549533,-0.045924175,-0.000564234,0.063741129,-4573.306526,0.035532534,13.403096361,0.0090858635,0.0109605856,0.0862115405,0.0355498765,0.0140114423,0.5270463419,2.0,0.0026666667,1.7769858288,-0.067255243,4.0,13.594336004,2.0277672885,0.0,0.0649717525,0.028843194,0.0390047209,0.6863399561,6.4092501786,6.0459417e-09,1.0646524e-08,1.2553306559,1.5758550557,-0.143291224,0.0588857452,0.6088635161,0.0902848335
75625,0.4423211327,-0.014251539,2.3794903366,0.0,0.2433507118,0.5614562733,0.0934431819,0.2870961201,0.5872089865,0.0125523816,1.6490102371,0.0201737489,9.0,0.0750971176,0.0423792947,-0.020775627,-0.108319452,0.2711477955,0.0831782721,0.0033074495,0.4737200211,0.0,2.3108422337,-0.444068323,1.6263682098,4.2502707857,5.7107732367,0.0763610716,0.0,0.0,0.0,0.0,1.0,0.7095685799,2.0,-0.113971056,-0.091462702,-14.47795572,-0.51058328,-0.963539356,1279.4756095,0.0270140569,14.158863665,-0.018611805,0.0038666262,0.0058341066,-0.000609741,0.1565653702,-0.046970246,2.0,-0.011428571,1.3613270255,0.0286982246,4.0,14.263498214,1.5802729425,0.0,0.05511811,0.0405766759,0.0587061984,0.6133802694,4.4944531591,3.0694845e-09,1.1245935e-08,2.0548508898,4.2224121792,0.0824089315,0.0782193452,-0.044754412,-0.164272195
75657,1.2698527199,0.0760158274,-1.996602676,0.0,0.6289338714,2.1002007909,0.0525892447,-0.036977628,0.343436049,-0.08153963,-0.07680404,0.1811618077,9.0,0.0088307816,-0.028571429,-0.012934519,-0.038150156,0.2496257485,-0.400506804,-0.015952186,0.675352912,0.0,2.6393844992,0.0827593475,1.9539318418,4.6654751633,3.3135778692,0.2290263838,0.0,0.0,0.0,0.0,0.0,0.524745238,6.0,-0.448434786,-0.594074609,-11.3328273,-0.588590129,2.1124906873,-307.0608452,0.0328388742,9.8288986955,0.003615495,0.0137054209,0.0199846926,0.0548043677,0.1285980238,0.0181171806,0.0,0.0109263692,0.4901164758,-0.045864664,5.0,7.0134657334,0.1477979798,0.0,0.15234375,0.0585341864,0.0787968777,1.7153783843,1.9264418187,1.19814e-05,10.043478349,0.1865503415,0.0348010299,1.0843240501,0.0596988183,0.0479729736,-0.162745005
75976,0.4346281296,0.0413843888,2.7463405421,0.0,0.0332106038,0.340353461,0.0376416622,0.0978486262,0.4751166407,0.0158730159,-0.155035129,0.0269698085,9.0,0.0351722576,0.1290322581,0.2116128187,-0.047433714,0.248806366,0.0003423046,0.1235425689,0.6395698265,0.0,13.271234832,0.2377750794,10.07780157,1.7459627916,5.9851084493,1.3795379538,0.0,0.0,1.0,0.0,0.0,0.5222957217,6.0,8.3511989659,-0.026099017,0.3112598877,-1.045414702,0.065379521,-2717.069968,0.0264272264,10.59050662,0.0026879462,0.0321489002,0.0346054471,0.0321031282,0.3761324705,0.022460203,1.0,0.0046288231,-0.472652969,-0.079540882,4.0,10.341492452,0.8095080885,0.0,0.0833333358,0.0398452458,0.0463512877,0.9844930351,4.6764980442,1.9152849e-07,2.2116816e-08,0.9422036102,0.8877476431,0.0640396234,0.0600416149,0.278145383,-0.171240669
75857,0.243015293,0.0409008797,9.1840421028,0.0,0.2528722849,1.0878760952,0.1296701247,0.3013081814,0.357643708,0.0272466957,0.3170214818,0.030812871,9.0,0.1378831322,0.3646445237,0.431440957,-0.188159775,0.2772080109,-0.135004459,0.285350719,0.6052571294,0.0,2.2448640279,-0.17250654,1.3070820162,17.125082577,7.8906913521,0.2987378109,0.0,0.0,0.0,1.0,0.0,0.6920557651,4.0,0.4485666394,0.3255720279,2.9560646236,-0.137539297,0.2593347532,3298.0296821,0.041769416,16.262549796,0.0025793301,0.0253681296,0.0514880769,0.1320140775,0.1281042476,0.0020477864,3.0,0.0001210287,0.4013063368,0.1858020881,5.0,16.153513831,1.1280626521,0.0,0.1007299274,0.0444147263,0.0508014042,0.4835727563,3.256962508,5.018739e-10,1.2356766e-08,1.2261503796,1.5034447534,0.1753677048,0.0551179212,0.8791285704,-0.172414218
75993,0.3701150645,0.042572279,1.2458098177,0.0,0.244630136,1.5389266731,-0.236204146,-0.086903603,0.3445920464,0.0032232746,-0.298455859,-0.002192846,10.0,-0.116699258,-0.404761905,-0.113688993,-0.185993436,0.2647925794,0.4327328874,0.140391333,0.787732869,0.0,2.1511547542,0.3723434366,2.0279170479,4.845494366,13.514036907,0.2607088777,0.0,0.0,0.0,0.0,0.0,0.7091153292,3.0,-0.089882632,-0.733958652,0.2712428317,-1.14015399,-0.008551312,-37.73623795,0.0458258411,13.936591926,-0.001653599,0.0237616296,0.0405710764,-0.154542353,0.5166360264,0.0401651189,1.0,0.0765957447,1.6853896812,0.0468219724,2.0,14.875316181,2.7291408584,0.0,0.0601092912,0.0488706953,0.0540276256,0.5975598781,13.150392327,2.7970986e-09,6.7470074e-09,1.3012309941,1.6932020999,0.2214455447,0.0802924678,-0.707881787,0.0572318037
77488,0.3586100378,0.1057538215,7.0050261245,0.0251160279,0.0188168312,0.4069038792,-0.009935628,-0.16417777,0.4691943128,-0.084701404,-0.567717996,0.0826971464,7.0,0.0124695567,-0.12,0.1544277695,-0.035187155,0.1235602094,0.1886492147,-0.121128154,0.4535385685,0.0,14.199421965,1.008463988,11.395953757,4.5783734666,7.2288378766,1.8719149333,0.0,0.0,0.0,0.0,1.0,0.5192478971,5.0,-6.837709824,-0.388917227,0.2550259157,0.6852900356,0.2580150059,-3462.499914,0.0245200929,10.152893216,0.0174371814,0.0807349508,0.0902115532,0.0023823885,0.2354766235,-0.012897343,2.0,0.0001211384,3.2719033233,0.0876847673,4.0,8.3322181172,0.1904392096,0.0,0.0384615399,0.0154540959,0.017156959,1.0744551224,0.576899812,1.0816972e-06,1.8260870758,0.6661473666,0.4437523141,-0.268325098,0.0576328921,0.5067704384,-0.171240669
76526,0.5079977277,-0.07932321,-4.287175649,0.0,2.9822235188,1.6084997927,-0.025784988,-0.203176615,0.3011054217,0.0,0.1554356309,-0.510626276,8.0,0.0403834209,-0.03003003,0.0225668416,-0.020083413,0.093736952,0.1559618009,-0.717642722,0.5750091923,0.0,5.5096345167,0.0420865865,3.2181380249,18.670373539,1.1298293445,-0.008690161,0.0,0.0,1.0,0.0,0.0,0.6258858227,2.0,0.2716160393,-0.219470447,-0.168482836,4.3150228188,-0.650154645,-116.6922002,0.0495093936,9.7058937159,0.041575296,-0.003268385,-0.022130799,0.0339254733,0.024683972,0.0018367591,0.0,-0.147075893,-0.114555017,0.0005656341,2.0,9.5960512266,0.3621450103,0.0,0.068965517,0.039817839,0.064269195,0.943497928,0.5215759481,4.7569803e-06,1.1583963e-07,2.0557234159,4.2259987627,0.2939627893,0.0831717324,0.8502994201,-0.278851573
77820,0.5360677267,0.0646875356,5.1505107621,0.0,0.2440932065,0.4474992366,0.1438339237,0.2085549133,0.5113063584,0.2310618067,0.5142592593,0.2578546065,6.0,-0.000544389,0.0303030303,0.2857878034,0.1379824773,0.2706685127,0.5418180709,0.1068104777,0.5930623302,0.0,1.1391404895,-0.354587509,1.1194835228,8.0726978998,3.8736434109,1.125580025,0.0,0.0,1.0,0.0,0.0,0.6707550077,6.0,-8.745392387,-0.2491044,-0.424729077,-3.979463126,-0.008317027,-883.2177942,0.0359164916,9.9990477011,-0.004293929,0.0152752173,0.0216930557,-0.027200106,0.0592141671,0.4959818765,2.0,-0.007054674,-0.381375452,0.0098020909,4.0,8.0209687825,0.2321505655,0.0,0.0120898103,0.0156223389,0.0233565028,1.5781387937,1.7121338145,5.3230731e-07,7.3043478886,0.1506422737,0.0226930946,-0.072073127,0.0464563798,-0.053874203,-0.528421272
76096,0.237126178,0.0152507496,12.785927636,0.0,0.0846136598,0.3025263543,0.0129444091,0.1388241987,0.7537021564,0.0130213985,0.2796809723,0.0401923673,8.0,0.0,0.1450980392,0.1422868684,-0.113832225,0.2379531148,0.3646394538,0.0957851738,0.4062075008,0.0,1.6836825548,-0.314227323,1.6836825548,5.7029445181,4.0899337973,0.3484606158,0.0,0.0,0.0,0.0,0.0,0.983997122,4.0,-10.18493599,-0.68877546,0.0111224708,54.312828787,0.1058328456,-513.2465619,0.0519717294,12.585331731,0.0053307773,0.0177779124,0.0234457692,-0.000994671,0.1293269373,0.0035836994,0.0,-0.002831858,-0.529793159,-0.11952438,6.0,13.063849869,1.0538091689,0.0,0.0526315793,0.0370194854,0.0450302492,0.6503165277,2.6533325522,1.9328149e-08,1.9663053e-08,2.5114665557,6.3074642606,0.0997215191,0.1053717472,1.1558461366,0.0572318037
84664,0.5190071731,0.186001888,12.52140411,0.0,0.6160088838,1.3428014046,0.2010087076,0.1103490393,0.5252501527,0.0701461378,-0.228483791,0.2001980852,9.0,0.0044520624,0.12,0.317021477,-0.009608006,0.1662484316,0.3975783557,1.3193133047,0.470357717,0.0,3.2568402471,0.0613606055,0.6652691968,63.842465753,23.697457627,0.4564929554,0.0,0.0,1.0,0.0,0.0,2.0457081545,6.0,-0.417230067,-0.02133271,-0.268349361,-2.638729037,0.2390932468,-340.1323693,0.2091536928,9.2218180013,0.0232311548,0.0187002877,0.0408956329,0.0005136581,0.0127889456,-0.070352961,0.0,-0.001649485,5.3442653326,-0.171565898,3.0,8.8208839385,0.7023077974,0.0,0.0882352963,0.0375003472,0.0471076277,1.2032467137,1.6638983009,2.7967675e-06,1.8260870096,1.2611650595,1.5905373073,-0.38030671,0.0893710512,0.1303605412,-0.258486379
76138,0.2920066139,0.045287551,2.074698503,0.0,0.7196948373,0.7241719505,0.1165485658,0.3882554893,0.3905605705,0.0456310236,0.4907477991,0.0142430669,8.0,0.0491590541,0.1464968153,0.1833750021,0.0511611135,0.232708219,-0.153010314,0.1871007052,0.5129175293,0.0,3.192850997,0.3642123023,2.1759850972,2.9632267663,5.5497947254,0.1349557577,0.0,0.0,0.0,0.0,0.0,1.0012367203,5.0,0.0293843074,0.0902573655,-0.159024131,0.5761487909,-0.049969131,-34.35064989,0.0969687896,12.804302507,0.0017922867,-0.048019232,-0.205569101,0.0766287867,0.0324057224,0.0335358635,0.0,0.000960961,0.3578220083,0.122170249,1.0,13.914484473,2.7921177472,0.0,0.0401785709,0.0236291332,0.0414055737,0.5698143506,6.1375965966,7.3871213e-09,8.191621e-09,1.4250925413,2.0308887514,0.2931453812,0.0726228509,-0.111767664,-0.212843637
81480,0.7159524085,0.0764699087,0.3330692345,0.0,0.0736205768,0.5673250934,0.3225963885,0.1576154454,0.6189454669,0.0022285896,0.6258503401,0.1754264372,4.0,-0.008581894,0.2,0.2231446123,-0.009238501,0.5104477612,0.1307835821,0.1243197485,0.8528505803,0.0,14.446945338,-0.422421256,14.316720257,0.8979765968,16.62979684,1.5077720207,0.0,0.0,0.0,0.0,1.0,0.662958036,5.0,-10.1224271,-0.633873499,0.4899487013,55.239648865,0.2410669155,-898.4709973,0.0519717294,9.1958103202,-0.005879265,0.0312103775,0.0344197053,-0.019440915,0.81346172,0.0012284967,0.0,-0.003303685,-0.060431347,0.0947365649,5.0,6.7673071637,0.2005174644,0.0,0.0833333358,0.0352407378,0.0378334704,0.9803525298,1.2338775833,5.2945556e-06,5.4782609587,0.1438189505,0.0206838905,0.8142517043,0.0844025324,0.350731378,0.0572318037
76276,0.2721972404,0.0308786568,53.227777778,0.0,1.1335168499,3.2937233915,0.0463698864,0.3452451077,0.6788075136,0.0252603162,0.4074388587,0.0433942586,13.0,0.0919543438,0.5897435897,0.2244794183,0.0654279258,0.2773290253,0.3512414212,0.136168998,0.4830164202,0.0,1.8213787667,-0.03840637,0.7929424604,1070.2222222,8.101606527,0.0681834215,0.0,0.0,0.0,0.0,0.0,2.7199543249,4.0,-0.518532621,0.4484108793,-0.515159294,-1.946228359,0.0822894202,-331.7132443,0.2091536928,9.5926136158,0.0010725778,0.0278559493,0.1511031604,0.4622155351,0.0020870987,-0.004369784,2.0,0.0249764905,1.4117517162,0.0773482509,2.0,7.847860189,0.3932826719,0.0,0.1914893687,0.1029796715,0.1224515376,1.2433749814,7.7421686366,7.913003e-06,2.8390178e-08,0.9592614871,0.9201826006,0.4600724837,0.1096783087,0.2174036255,-0.258486379
76410,1.3681794112,0.0753707315,-2.96342744,0.0137784852,1.0713860046,2.4826413118,0.0497835498,0.0181391419,0.3625199512,0.0612046632,-0.014146537,-0.024317818,8.0,0.0519185679,0.0318471338,0.1028499023,-0.146349704,0.2618384401,0.478566241,0.0617543333,0.5507651832,0.0,7.3723493071,0.4238643229,3.0207046251,8.405958422,5.2442810458,0.1245967742,0.0,0.0,1.0,0.0,0.0,0.6773092219,3.0,8.3440740235,-0.123284141,1.2448111693,-2.255872277,0.0140918946,-2750.705546,0.0264272264,9.7486741532,0.0049272551,0.0086273423,0.0150568084,0.0230840832,0.0206658538,-0.026107449,1.0,0.0091012514,-0.58513351,0.0,3.0,7.9671068537,0.2847386393,0.0,0.0810810775,0.0375334349,0.0538011549,1.4197628032,3.1410132381,5.5138203e-06,1.8260870084,-0.072595733,0.0156072956,0.666245845,0.0841098302,0.6457692227,-0.171240669
76420,0.0764201692,-0.516109257,8.0145199005,0.0,1.3082467091,1.1379790346,-0.167318793,-0.046054046,0.136334313,0.4839118318,0.2038872134,-0.142331915,8.0,-0.01555421,-0.15,0.8288604632,-0.602554854,0.1393744519,0.543358321,-0.790531869,0.538949506,0.0,0.787044702,-0.329176925,0.5157284768,27.207711443,5.2914852443,-0.327432283,0.0,0.0,0.0,1.0,0.0,0.1999144446,2.0,-10.1794977,-0.983873499,-0.149583538,54.622492836,-0.076691437,-892.2338233,0.0519717294,7.9744037924,0.0,-0.051621256,-0.091112326,-0.041970427,0.0196769538,0.1372398097,0.0,0.1911287995,0.6141593441,-0.138095245,2.0,8.7312859072,1.3108195311,0.0,0.200000003,0.1176553003,0.1829913943,1.1230604569,3.0343051532,2.50898e-05,4.3704134e-08,2.1860931589,4.7790032996,-0.932963031,0.195948821,-0.271867619,0.1738814474
76279,0.891420765,-0.009931694,-10.1438987,0.0,0.6487568306,2.9354781421,0.0653289145,-0.035346362,0.2159542063,0.023890785,0.1679537629,0.0403142077,8.0,0.0466349902,0.0,0.1732680295,-0.022955829,0.1887747925,0.054253557,-0.143809374,0.5324792578,0.0,2.3958007746,0.2254450026,1.6588299246,82.454719877,5.0626001319,0.1052989824,0.0,0.0,1.0,0.0,0.0,0.3168005039,4.0,0.0854884224,-0.166607232,3.2876817923,-1.108034144,0.3056061783,-296.7878689,0.2477907323,10.376178973,-0.00084109,0.0074240959,0.012827193,0.0634350398,0.0288322521,0.0044858221,0.0,-0.008954266,-0.93049976,0.1056193411,3.0,9.4677694013,0.8788261281,0.0,0.3199999928,0.0887639938,0.0852232951,1.3556100466,13.553243302,9.805371e-07,1.2974644e-08,0.7287305224,0.5310481742,-0.241737447,0.0685158239,0.0897479073,-0.113640867
76568,0.439139176,0.0680941659,52.368226364,0.0,0.3270915067,0.7288670446,0.2013287257,0.2615166549,0.4506630023,0.4822789784,0.5431503947,0.1565001528,8.0,0.0005932716,-0.542682927,0.1981375053,-0.012948631,0.0786430224,-0.128530625,0.1170900536,0.4798572605,0.0,0.6940120012,-0.436224274,0.6368175905,84.207148347,19.753606203,0.4351823854,0.0,0.0,1.0,0.0,0.0,0.6757408567,3.0,-0.071139569,-1.475685251,-0.372823194,-0.565322054,0.0452410674,-414.220791,0.0788328603,13.142075437,0.0033434141,0.0342818315,0.0577884125,0.0302614864,0.0111587615,0.0418965612,2.0,-0.000307451,1.6794913595,0.1958568199,7.0,12.759819818,1.1738242389,0.0,0.0656934306,0.0220429876,0.0412198981,0.6164976355,4.2184397079,4.6498095e-09,1.1200064e-08,1.0610765997,1.1258835505,0.2882035176,0.0599224745,0.7557036343,-0.172889411
76990,0.1825530922,-0.229824971,4.5848902889,0.0,0.0294235706,0.0452555426,-4.846921225,0.2151113014,0.1350599315,-0.54763103,0.2750809061,-0.20297783,7.0,-0.096241183,0.0810810811,0.557840617,-0.183112948,0.1730103806,-0.738134658,0.2059694129,0.9039538489,0.0,6.7246192893,-0.072362786,6.1751269036,0.2633065392,6.3125,-8.684210526,0.0,0.0,0.0,0.0,1.0,0.155648742,2.0,-2.601869553,-0.168234677,-0.170304009,3.6436383889,-0.172808564,-685.0517324,0.0553474399,9.3002039276,0.0,-0.127778693,-0.13552218,0.0201304252,0.7916905993,-0.316007249,0.0,0.0,-0.494313566,0.1775223538,4.0,8.954738193,1.0838303512,0.0,0.146341458,0.0768830533,0.1342654026,0.6590340919,2.5059677983,1.2835636e-06,2.0484062e-08,1.668951575,2.7853993596,0.1064833488,0.1572273143,0.6947368512,-0.196594852
