firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
30737,0.742977902,-0.115893003,-2.978094488,0.0,0.6840036334,2.3506017822,0.060900928,-0.066617581,0.8548562648,0.0086526576,0.0082966597,-0.22124348,-2.821368243,0.2110838345,0.2212434804,33.0,-0.021160692,0.0,0.0025675281,0.0013422464,0.1809401709,0.0862278586,0.042000128,-0.126373943,0.4109541791,0.0,1.3235335098,-0.094477236,0.6417723283,0.0948594337,18.909055118,67.837570621,-0.018033552,0.0,0.0,1.0,0.0,0.0,1.533291132,5.0,-0.05865623,-0.031953442,0.1028114857,-0.344654035,0.2494774815,-1386.370849,0.0944688312,14.309774702,-0.011204302,-0.100422308,-0.175952122,-0.006166604,0.0871145865,0.0185126972,0.0,0.0159744409,1.4017267814,0.1360950263,3.0,15.898913003,4.5686661615,0.0,0.084210515,0.030938535,0.0608103446,0.1810443795,3.1238995263,9.292396e-10,6.091258e-09,1.33671192,1.7867987572,0.2410509763,0.0458628984,-0.200663439,-0.255723192
12008,0.2300002578,0.0382384498,64.267552257,0.0,0.3862045338,0.9170589141,0.1091699531,0.1208475412,0.3539081819,-0.017916507,0.1708009128,-0.044785001,-0.682794934,0.0643474696,0.0447850007,32.0,0.0340041179,0.0535309668,0.1163169652,0.1563051473,0.4147622256,-0.08164583,0.0900001155,0.0459155266,0.404246422,0.0,3.0727890256,-0.003028757,1.6463852499,-0.007681169,94.993282916,6.3627931562,0.2284463651,0.0,0.0,1.0,0.0,0.0,0.8290468394,5.0,-0.018004709,-0.022388732,-0.43586277,0.060051809,-0.092383787,1416.6096334,0.1581246918,14.443600784,0.0073328417,0.0269084158,0.0647795996,0.0437181878,0.0156667628,-0.005170346,2.0,0.002270663,2.0185782651,0.0796932615,6.0,16.154071786,5.5534883721,0.0,0.0651748925,0.0439491476,0.0633199116,0.4108681184,19.94818421,5.688101e-10,2.9883166e-09,1.4595699866,2.1303445459,-0.020099181,0.0476366697,-0.801552616,-0.04068032
31500,0.1504231623,0.0698685163,8.1716981414,0.0250301189,0.2514351434,0.3329758869,0.3591827374,-0.227298049,0.2243876724,-0.027714746,-0.340616936,0.0963275674,0.675386769,0.0226802448,0.0963275674,36.0,0.0,0.054887218,0.0683541767,0.0573927164,0.4446781012,-0.023591048,0.0013106247,-0.021810016,0.2966729737,0.0,8.9866868943,-0.213505156,8.9866868943,-0.213505156,3.6792870226,7.7828854162,0.2355709902,0.0,0.0,0.0,0.0,0.0,0.7469049723,5.0,1.4418798273,-0.032973354,-0.284120438,-0.856038156,-0.005324289,-2703.592384,0.0558672041,15.014463357,-0.002975892,0.0387627556,0.1082667457,-0.002699541,0.1961215208,-0.000259144,0.0,-0.001564129,0.812332631,-0.045017138,3.0,15.860052406,2.0366767489,0.0,0.031060297,0.0203717645,0.0303614184,0.2110773446,2.0212499868,5.950641e-10,1.2099601e-08,1.4671543348,2.1525418421,-0.018446493,0.0271461763,0.0138216123,-0.208946181
33209,0.3083235639,-0.016535684,3.8856369761,0.0,0.1866180366,0.7062871782,-0.230804415,0.0618372638,0.7237273137,0.0412079839,-0.060922763,0.0213094387,0.6192560175,-0.026775505,0.0213094387,36.0,-0.019487218,0.0168421053,0.017217839,0.0039431687,0.4767237041,-0.072003467,0.0089425719,0.1530717185,0.5822071673,0.0,1.940312213,0.1891175962,1.6316053093,0.2710799022,5.3895300679,5.2027826643,0.0564893237,0.0,0.0,1.0,0.0,0.0,1.2549661705,4.0,-19.32577007,-0.359478228,1.4403654606,0.6808914545,0.1041180345,-2840.572997,0.2158277373,12.182458767,0.0011488721,0.0986842847,0.2478567234,0.0057169323,0.2647746878,-0.003563319,2.0,0.0,0.2099590228,0.0213065273,3.0,11.879911201,0.5700431736,0.0,0.0139534744,0.0133854124,0.0434449592,0.2189878356,0.4183169186,2.663701e-08,5.5369599e-08,0.8302802254,0.6893652527,-0.340174229,0.0623359106,0.4978062548,-0.206062075
50788,0.7238089137,0.0455079612,-0.078964072,0.0,0.6869807257,0.8353753304,0.0605350275,-0.05838075,0.2162217427,-0.072453304,0.1264192758,-0.015363285,-0.492732633,0.0679312188,0.0153632846,41.0,0.0042490142,0.0323131894,-0.134908435,-0.036360579,0.2876544527,-0.131986353,0.0065853193,-0.185584726,0.293476123,0.0,2.747783033,-0.041089264,1.6602508708,-0.0792387,9.2730736066,4.5114295376,0.1347984141,0.0,0.0,1.0,0.0,0.0,0.3498257511,3.0,-0.80853158,-0.076213746,1.0245270347,-0.736052957,1.0019498895,-987.7821456,0.0352290716,14.525709482,-0.001812929,0.0095045662,0.0180728229,-0.003854138,0.0608240981,0.0360522395,1.0,-0.003684192,5.0397508916,-0.04234524,4.0,15.235853037,2.5350390079,0.0,0.0329756215,0.0138936862,0.0221504614,0.3442480519,3.3529496292,5.655863e-10,9.6847414e-09,1.7140722981,2.938043843,0.0620259449,0.0360091535,0.198774322,-0.095378135
77462,0.2471976856,0.0701419986,3.3113741218,0.0193511018,0.7392488615,1.291835432,0.1486599228,-0.007996672,0.5196450032,-0.066754354,0.0453688658,-0.054901961,-0.775229358,0.124518135,0.0549019608,38.0,-0.001902773,-0.032463768,0.0062296373,-0.003017073,0.1328205128,0.0326143791,-0.029721734,-0.139382301,0.4555431713,0.0,1.5677384393,0.0332493443,0.5713511561,0.0448919577,12.310556286,66.285377358,0.1628320834,0.0,0.0,1.0,0.0,0.0,1.7337173948,6.0,0.0083016724,-0.060359681,-0.104006927,0.2683717672,0.0539103025,-486.3544408,0.3313016233,16.411366779,-0.002570445,0.0102479339,0.0416746687,-0.007131081,0.0419069397,0.0020725986,1.0,-0.002027223,1.1093569855,-0.066043903,4.0,18.152553644,5.1706702163,0.0,0.0356200114,0.0185725253,0.0354361393,0.3128529173,8.3748912128,6.765683e-11,5.9486598e-09,0.785534123,0.6170638583,-0.018944075,0.0324961645,-0.17910662,-0.214196551
62228,0.7971364559,0.0245366259,0.1819730552,0.0,0.2258741412,0.6647637034,0.026906867,-0.013694846,0.2214028009,0.01493408,-0.163908083,0.007956643,0.3340410474,0.0163403857,0.007956643,35.0,-0.025184798,0.0,0.0700768693,-0.095896391,0.228677282,0.0709719376,-0.003381857,0.0392094718,0.5286111861,0.0,10.011856287,0.1049710958,5.4323353293,0.1295669709,4.1592785745,3.38509152,0.2004901103,0.0,0.0,1.0,0.0,0.0,0.2978063523,5.0,-10.05438124,-0.082562152,0.7697783128,-1.295638999,0.0895336282,-2998.930143,0.0318276958,11.308786052,0.0008831936,0.0075620624,0.0097048252,-0.031416418,0.1367337687,-0.012317012,1.0,0.0017658902,1.9659085432,-0.035492333,3.0,9.7650113961,0.2553264605,0.0,0.0413533039,0.0216568493,0.0387148787,1.8923139695,0.6763319787,1.52596e-05,2.2972772e-07,0.2864105629,0.0820310106,-1.118367451,0.0371570611,-0.080435477,-0.165492678
59010,0.1720201672,0.0727755451,7.2494983498,0.0220863976,0.2714377899,0.9477544246,0.3290688259,-0.020257358,0.8725952351,-0.056053812,-0.016711928,-0.111590192,-0.687004754,0.1227726906,0.1115901924,39.0,-0.005019628,0.0291970803,0.0177730988,-0.014403629,0.2019473494,0.0449733391,0.0136323098,-0.025800131,0.5498651495,0.0,1.9324082363,0.066532311,1.0868397493,0.0620796112,10.848184818,59.763636364,0.3838213609,0.0,0.0,0.0,0.0,0.0,2.2099934683,7.0,-0.000352052,0.0058201895,-0.334611742,-0.057752421,0.0316517924,13522.525622,0.0893035129,16.223589271,-0.010810107,0.0292194797,0.0760680792,-0.005549315,0.1431316042,-0.017282414,0.0,-0.000548246,0.5196054946,-0.07244834,7.0,17.373394749,3.309924292,0.0,0.0579580553,0.023522519,0.0418591704,0.2713552788,4.2558512334,1.246311e-10,6.5299027e-09,0.9497890185,0.9020991797,-0.011623881,0.0305719875,0.059479137,-0.255723192
21055,0.5799010287,0.0578850776,1.3258538811,0.0,0.3403623688,1.6658679093,0.12104288,0.0999128733,1.0246323867,0.0045152389,0.1211698496,-0.059814629,-0.909613275,0.1105381125,0.059814629,40.0,0.0204369351,0.2280898876,0.089476002,-0.010019706,0.2430924409,0.0139998195,0.0694914972,0.0881509698,0.4062585821,0.0,2.0882596399,-0.156893537,0.6146912169,-0.00937635,25.338176792,51.749705952,0.3142533816,0.0,1.0,1.0,0.0,0.0,1.6082895664,4.0,0.0014529938,0.2047129968,0.0732691194,-0.076144059,0.0194172143,-2101.735228,0.0893035129,14.192277281,-0.00035361,0.0046984409,0.0074812304,0.0260299334,0.029090406,-0.007903992,0.0,0.0018550008,3.5239594307,0.0535890079,3.0,15.169614999,2.2379455418,0.0,0.0292295497,0.0163416327,0.0270967364,0.2437210454,2.3456705062,9.375284e-10,1.2020149e-08,1.120128298,1.254687404,-0.07372553,0.0336029416,0.2860798122,-0.255723192
83233,0.5431651556,0.0435159896,-5.608984959,0.0468926402,1.162423845,2.0160506183,0.0915971667,-0.055329452,0.2489825357,0.0030687097,-0.016101763,-0.045114973,-1.861202186,0.1245080446,0.045114973,37.0,0.0015365052,0.0183416125,-0.026255341,0.0033098236,0.1203402939,0.0738470514,-0.021353872,-0.109959476,0.366441948,0.0,1.3557590701,-0.006478934,0.908301045,0.0131973671,49.813160987,8.4528414756,0.1002759516,0.0,0.0,1.0,0.0,0.0,0.6884351621,6.0,-0.15597963,0.0408778695,-0.221419776,0.1549574719,0.3778815916,-3785.886707,0.0689333745,13.43153481,-0.002404211,0.0025140318,0.008097166,-0.130925752,0.0297777648,0.0459775246,0.0,0.0058083253,3.5659638983,0.1797942966,3.0,14.158510249,2.2328303009,0.0,0.050978791,0.029496308,0.0471277538,0.352203041,5.0418315163,3.333866e-09,8.7446921e-09,1.1788475456,1.3896815358,-0.034550119,0.0346441158,0.2493665318,-0.212464412
32678,0.1937921354,0.0336042418,121.06045974,0.0086481199,0.1869060544,0.3137069135,0.1400688685,-0.028571801,0.2918510256,0.0025611667,-0.101168191,-0.045923721,-0.572135243,0.0528304129,0.0459237205,40.0,-0.000563161,0.0,0.1224814301,-0.024217152,0.5028498375,0.3576528887,0.0061597571,0.1536053672,0.1992521451,0.0,2.8333530417,0.0351283404,1.4009394298,0.0151537965,55.974640368,7.5654343919,0.236449711,0.0,0.0,1.0,0.0,0.0,0.7289089068,7.0,3.7646605544,-0.10748463,-0.316060764,-2.733550984,0.0117322464,-6878.552696,0.0588548821,14.252063406,0.0045782594,0.0217443569,0.0459112792,0.002548735,0.019955125,-0.016127989,2.0,-0.00016232,1.732770512,-0.046681422,5.0,14.653525248,1.5948727475,0.0,0.037304014,0.0194719658,0.0272527908,0.3543383468,3.1750281123,1.3211819e-09,1.2831151e-08,1.1351966588,1.2886714542,0.0212885807,0.0299307408,0.2715018071,-0.27769074
27828,0.4050541015,0.0759618499,-1.399150635,0.0174410711,1.1528229767,1.6888593704,0.1069379655,-0.02337333,0.2860252091,-0.035953463,-0.024878236,-0.070087418,-1.460203471,0.1868816069,0.0700874178,40.0,0.0035330952,-0.048818898,-0.007515717,0.0332385351,0.3821869489,-0.049878769,0.0046178886,-0.019729363,0.387150747,0.0,1.1465645364,0.0363109416,0.9998856751,0.0270272985,7.364963986,5.2264478312,0.1213116243,0.0,0.0,1.0,0.0,1.0,1.0856650409,8.0,7.1337183315,-0.187024594,0.039440695,-0.366790281,0.179190564,61542.642421,0.0410566741,16.731006992,-0.001075894,0.0069036254,0.0261506276,-0.276950405,0.1616884512,0.0101031232,0.0,0.000655308,1.0220735329,-0.032566942,5.0,17.468387647,2.2814277555,0.0,0.0494664647,0.0323583677,0.0411208745,0.3393260305,3.3573423544,1.879515e-10,1.1554075e-08,1.1113794782,1.2351643445,0.0466445908,0.0362285856,-0.020572305,-0.268505553
66181,0.0683045795,0.0464913706,65.815403366,0.0185379303,0.2243895562,0.6094509446,0.2743374408,-0.014117182,0.714595982,-0.052898551,0.0938705529,-0.047151521,-0.298975571,0.0603911547,0.0471515212,34.0,0.0005468284,0.0164383562,0.0553722783,0.0017288535,0.0726672535,0.0427996529,-0.013055926,-0.255550232,0.5256965153,0.0,1.3578844618,-0.044708418,0.3747448753,-0.045918365,48.273940801,56.04851752,0.2728079154,0.0,0.0,1.0,0.0,0.0,2.245807379,6.0,0.1142434188,-0.005667402,10.859575266,-0.003944046,0.3235567189,102727.5887,0.3739105922,18.544889949,0.0028059523,0.0525523406,0.2427205563,0.0067746295,0.11269921,-0.001101554,2.0,0.0,0.8737486311,0.0251548282,6.0,18.823727012,1.0181688403,0.0,0.0269268397,0.0191061774,0.0256506818,0.2727219828,1.6022082191,1.912414e-11,2.0406194e-08,0.8496880019,0.7219697005,0.0533103904,0.0188067444,0.0504086026,-0.160504281
32870,0.253717711,0.0424080655,26.949307337,0.0148551405,0.129724447,0.6555491499,0.1764422636,0.1097949909,0.345721824,-0.000170676,0.1527304741,-0.027807359,-0.239269128,0.0525550064,0.0278073594,40.0,0.0166947902,0.0303030303,0.0645137479,0.0407503341,0.1298146176,-0.00667851,0.0423006664,0.088986542,0.3484719422,0.0,2.2339885534,-0.144546248,1.1293893737,-0.179709187,27.878458528,14.666557515,0.4256462062,0.0,0.0,0.0,0.0,0.0,0.5094541292,6.0,24.401576353,-0.056244163,0.0593215281,0.19291577,0.055890986,3253.872015,0.0457936334,16.927456022,0.0014060122,0.0261316116,0.0382588074,-0.00615699,0.0573246358,0.0039492178,0.0,0.0,1.3959566127,0.0369195025,6.0,17.153483953,0.8026229215,0.0,0.070843339,0.0222175339,0.025007425,0.3474737316,2.4581716514,9.047989e-11,1.5332012e-08,0.5993200742,0.3591845513,0.2125114913,0.0210397736,0.3481773812,0.0542151868
42922,0.6565008094,0.0603807693,0.2574150355,0.0067506202,0.2882311489,0.8864046854,0.1221782232,0.1216465074,0.3424290482,0.0068058778,0.2099290305,-0.005319458,-0.078716239,0.0651337163,0.0053194575,35.0,0.0032666467,-0.0128,0.1529999378,0.0773623688,0.323424598,0.0652916794,0.0046488508,0.0868302407,0.611970675,0.0,3.1548583147,-0.05038086,1.71791686,0.0659882582,4.1284960814,4.8927698911,0.2857532379,0.0,0.0,0.0,0.0,0.0,0.4757312316,6.0,-10.00918715,-0.095362152,0.6291426662,-0.8849664,0.1383269588,-2863.313133,0.0318276958,12.045527091,-0.000487488,0.0157127255,0.0216133424,-0.013867921,0.2084074946,0.0215804585,0.0,-0.003374332,0.1283943318,-0.027074299,4.0,11.717619873,0.6171541743,0.0,0.0600250326,0.0310696593,0.0413725009,0.5843014981,2.0296333475,8.358879e-08,4.1706969e-08,1.1905153093,1.4173267016,0.0481816654,0.0409906647,-0.061344926,-0.165492678
12503,-0.461422916,-0.216038384,-0.555938704,0.0,4.1891301433,3.7532327609,-0.004631108,-0.104870716,0.1937462417,0.0111801242,0.0121685129,-0.036299023,-0.459807074,-0.116702407,0.0362990227,40.0,0.0138342429,-0.040540541,0.0028770302,0.0915523177,0.2125480154,-0.112599293,0.0030066146,0.2751916758,0.5846470509,0.0,1.1848262822,-0.075188718,0.8730796502,-0.124454604,9.4623467601,4.6758978797,-0.024189849,0.0,0.0,1.0,1.0,0.0,-0.355147864,4.0,3.7810231414,-0.14802517,-2.127362151,-3.166464963,-0.157800573,-7608.889736,0.0588548821,13.43833175,-0.000259673,-0.00433213,0.0062840385,-0.214059363,0.1536416014,0.0183284402,1.0,-0.030216648,1.8733253653,0.0581273828,3.0,14.7851014,5.2041882678,0.0,0.1440922171,0.0621274701,0.0952496432,0.1924234313,3.9503396175,3.7704564e-09,5.2054692e-09,2.9617595725,8.7720197651,0.0771954519,0.0561557577,-0.141435263,-0.27769074
89757,-0.279141032,-0.493706852,-26.76848,0.0,4.154534354,8.2257963184,-0.150775882,-0.276655167,0.3914900608,0.0094339623,-0.119666625,-0.018748014,-0.175386445,-0.407117363,0.018748014,41.0,-0.090094699,-0.132743363,-0.137891014,-0.045547022,0.1305911441,-0.037693127,-0.212858003,-1.546866015,0.4270399727,0.0,0.9649440421,-0.118420919,0.2633087789,-0.356189564,124.792,72.722610723,-0.072836729,0.0,0.0,1.0,0.0,0.0,3.9309948246,2.0,-0.008986208,-0.160639275,-0.630345644,-0.179493312,-0.477725195,-14745.9961,0.3313016233,14.441069198,-0.015391167,0.0156508653,-0.175084175,-0.784422979,0.1379493402,-0.225990065,1.0,0.0116009281,-0.157751864,-0.060950099,2.0,14.534961804,1.3602390229,0.0,0.1148856506,0.0463032212,0.0654058078,0.3548653859,2.1367466296,3.6660657e-09,1.9152805e-08,1.8377375743,3.377279392,-0.05214006,0.0826925368,-0.190826784,-0.214196551
47571,0.8391872233,0.0849148902,-4.541304511,0.0296925402,0.825110938,2.8592424408,0.0742713048,0.1079930481,0.3887462729,0.0042000764,0.2034885761,0.0187282065,0.3508075942,0.0551261019,0.0187282065,41.0,0.0122081282,0.042003231,0.0689239516,-0.077060317,0.1800592164,0.0292125473,0.0411850057,0.0270031509,0.5881725428,0.0,2.3159344574,-0.136566128,1.7106150558,-0.119889507,22.336090226,4.082594654,0.1957186544,0.0,0.0,0.0,0.0,1.0,0.7083836391,3.0,-10.04016683,-0.040558921,0.8118290801,-0.794083591,0.1283193444,-3072.545643,0.0318276958,10.687214391,-0.000211653,0.0135271262,0.0269526322,0.012697149,0.0693960843,-0.005108588,2.0,-0.006726057,0.2417522985,-0.016116377,5.0,9.6138542534,0.2753569212,0.0,0.0268420111,0.0170852269,0.0211296572,2.0269453592,0.3213590142,7.14372e-05,4.2000003694,0.0953029405,0.0090826505,0.8613714844,0.0282254859,0.026440983,-0.165492678
16678,0.160940425,0.0513867432,10.224800955,0.0101702929,0.7468325634,3.2254994818,0.1070037581,0.0435435948,0.7838871623,-0.041338583,0.0514108683,-0.08138777,-1.409143519,0.1237980394,0.0813877701,40.0,0.001236693,0.0666666667,0.102566709,0.031642907,0.108753908,0.0787902336,0.0750657423,0.0052005944,0.4861711611,0.0,0.781461019,-0.052600203,0.282644918,-0.048218356,86.357484076,85.67535545,0.1500408163,0.0,0.0,1.0,0.0,0.0,4.1716196137,7.0,-0.086192604,-0.012019721,-0.587787134,-0.337369914,0.2126217415,26981.252075,0.1057354468,17.476535522,0.0015475085,0.0142116319,0.0779197409,0.0060475459,0.0390500634,0.002489738,0.0,0.001019368,0.7349924532,0.0859456919,5.0,18.046555823,1.8571811016,0.0,0.0521548577,0.0219826314,0.0277310115,0.2527649103,2.5219852423,4.837793e-11,1.222246e-08,0.7389525933,0.5460509351,0.0503423975,0.0237676259,0.1878833096,-0.295036848
48291,0.8100993204,0.0916899262,-0.142949455,0.0,0.3171154194,1.1577693212,0.1329831663,0.0666719889,0.5179680446,0.128877789,-0.312852613,-0.028835895,-0.343422806,0.123178338,0.0288358946,34.0,-0.024181764,-0.163671685,0.2028083198,0.0419158834,0.2570429253,0.1960716952,-0.072029092,0.3609097884,0.6369262688,0.0,4.0371733182,0.2440666963,3.2204790209,0.3459947401,2.8745043373,4.8748514803,0.295930415,0.0,0.0,1.0,0.0,0.0,0.9146755678,8.0,-0.705397015,-0.272198621,1.1108174414,-1.249410174,1.0571970087,-2768.170471,0.0352290716,12.629992355,-0.001216773,0.0221832333,0.0313495052,-0.030798948,0.3573159559,-0.086950448,2.0,0.0031821798,2.2142028033,0.0039241407,5.0,12.567213386,1.1362469948,0.0,0.0277227443,0.01856923,0.0405687722,0.2657956366,1.0830671992,1.329597e-08,2.5087588e-08,1.4066764231,1.9787385594,0.002716622,0.0589156184,0.2227132029,-0.165492678
48347,0.3940713681,0.0507308262,4.4176470541,0.010911383,0.1815711876,1.0716620135,0.1559958238,0.0042901873,0.6787973473,-0.023739443,-0.000302181,-0.024936946,-0.285657123,0.065222448,0.0249369461,41.0,0.0126528318,-0.003614458,0.0501555273,0.0213968691,0.1108965961,-0.267191845,0.070827634,0.0043304476,0.5397243792,0.0,3.0760405705,-0.014921714,2.063786792,-0.080452849,11.327222302,8.9903057749,0.3592606623,0.0,0.0,1.0,0.0,0.0,1.0021920496,6.0,-0.003319782,-0.064516142,-0.147094073,0.7071529532,0.0276520701,-442.2032729,0.1748673505,14.010147813,0.0028458864,0.017655473,0.0260919667,0.0112460355,0.1443742557,-0.027796192,0.0,0.0023622047,1.6011519193,0.031362721,7.0,14.318687445,1.6346842513,0.0,0.1798561066,0.046166056,0.0371267193,0.682501783,8.1818850251,2.5341476e-09,1.1413508e-08,1.2887194304,1.6607977703,-0.001004087,0.0330599621,-0.224314471,-0.008312937
64282,0.0007283922,0.0421658177,13.047566924,0.0279621689,0.3045084243,0.4635002646,0.3319686114,0.048068908,0.7288135593,0.0034364261,-0.005550416,-0.100936101,-0.714011516,0.0722726971,0.1009361009,40.0,-0.017501018,-0.153276956,0.0632135895,0.0215672211,0.1923583663,-0.033481919,0.03473187,-1.048648649,0.4833068664,0.0,1.9249553306,0.1158629948,1.3079213818,0.2031558907,6.8138013087,45.452380952,0.1961304002,0.0,0.0,0.0,0.0,0.0,-3.973081917,8.0,1.4199788147,-0.333607997,-0.260103379,-0.912182161,0.4396458545,19544.14996,0.1116949983,17.015860193,0.0018922853,0.0305815005,-0.334431631,0.0038314959,0.1219870664,-0.031549682,0.0,0.0002477701,0.2793886133,0.036092123,7.0,17.451111522,1.5048650783,0.0,0.029811224,0.025019612,0.0325125522,0.3308375115,4.0746507248,5.627579e-11,9.6856031e-09,0.6600433765,0.4356572589,-0.088605662,0.0286618951,0.1229075591,-0.220385863
27617,0.4337122062,0.0206547432,11.576064611,0.0,0.1874822345,0.1768135781,0.0511788292,0.0859636792,0.1512333066,0.0,0.1747715022,-0.029855892,-0.862381168,0.0384670048,0.0298558924,40.0,0.0,0.0,0.1189349112,0.1533423165,0.0351725426,-0.030630837,0.0388871635,0.0515994468,0.4639351406,0.0,2.6000494682,0.4745961064,2.6000494682,0.4745961064,4.6279980421,14.175412294,0.2103504944,0.0,0.0,1.0,0.0,0.0,0.2026117119,7.0,8.682886878,-0.002758405,10.859575266,-2.081536072,1.7104601006,-735.7622779,0.0855191314,11.560114348,-0.00508361,0.0163392929,0.0224716623,0.0034502491,0.0615027997,0.1284602577,2.0,0.0082001855,-0.864998529,-0.027437568,6.0,8.8905895777,0.039021164,0.0,0.1195090339,0.038525149,0.0381364753,2.1143303771,0.3515707116,4.3744e-05,5.2500041294,0.2546941038,0.0648690865,0.9387102214,0.0527268281,-0.299409691,-0.044655094
60097,0.5029209019,0.0252735941,1.6893579877,0.012632073,0.5050467182,0.1914273979,0.0551229861,1.8117175764,0.3980180798,0.4230724956,1.8894594595,-0.03079625,-0.832523364,0.0463144516,0.0307962497,41.0,0.0240340736,0.8782870023,0.1914730961,-0.036090952,0.2779314748,-0.217868132,0.1096908521,1.7377462326,0.2581741201,0.0,3.3624768342,-0.118717175,2.9849558487,-0.148402896,1.0400924025,3.9634194053,0.1106524911,0.0,0.0,1.0,0.0,0.0,0.7424780127,3.0,-10.08304158,0.7957248507,0.4755627587,-0.622822489,0.1195076941,102727.5887,0.0318276958,18.505227864,-0.002449806,0.0076861789,0.0154048469,0.0270815917,0.171869325,-0.108161593,1.0,0.0001275673,1.6043907895,-0.00718022,5.0,18.431037828,0.8688148758,0.0,0.0182560813,0.0134668364,0.0209298391,0.1979934922,0.8128966883,2.867781e-11,2.760596e-08,0.7735158455,0.5983267632,-0.010175079,0.0200673268,0.1418126195,-0.165492678
52813,0.4776536702,0.0552255599,3.6724953426,0.0085991668,0.2862995955,0.4669594159,0.1112223366,0.076105412,0.567853521,0.0005876151,0.0845399638,0.0045184437,0.0606977076,0.051873495,0.0045184437,31.0,-0.001319966,0.0647509579,0.0758924672,-0.002608745,0.290511137,0.0481790511,0.0114252913,0.0736796103,0.3610393881,0.0,1.9619187824,-0.02865393,1.9109324395,-0.024372549,5.4026732557,2.1918954345,0.2683796548,0.0,0.0,0.0,1.0,0.0,0.8959625207,3.0,-10.14232536,-2.376715191,4.2556764394,-0.242383545,1.0464457729,-1570.093658,0.0288563477,14.601801685,0.0032561356,0.0160028466,0.0245709027,0.0068124572,0.1492963369,0.0097302195,1.0,0.0084323496,1.1744138184,-0.024907696,6.0,15.387110907,2.9193872684,0.0,0.0463575162,0.0173228837,0.0314565228,0.3542230711,4.1602470651,5.652414e-10,9.4243574e-09,1.1166597105,1.2469289089,-0.079983208,0.0382888959,-0.363240998,-0.154347788
