firms,roeq,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42
43609.0,0.0163122238,2.0,0.4345991561,-0.007191133,-0.0381679389312976,-0.0526315789473684,-0.015625,-0.0381679389312976,0.008,-0.0078740157480314,-0.0526315789473684,-0.0869565217391304,-0.093525179856115,-0.1543624161073825,-0.1486486486486486,-0.1063829787234043,-0.1818181818181817,-0.0999999999999999,-0.1063829787234043,-0.1063829787234043,0.1775700934579438,0.0327868852459016,0.0677966101694915,0.125,0.008,-0.1063829787234043,-0.1923076923076923,-0.2075471698113207,-0.2588235294117647,-0.3076923076923077,-0.3333333333333333,-0.28,-0.2075471698113207,-0.125,-0.2960893854748603,-0.2921348314606742,-0.2075471698113207,-0.2716763005780347,-0.2317073170731707,-0.2960893854748603,-0.3668341708542714,-0.3636363636363636,-0.3368421052631579,-0.3114754098360656,-0.3571428571428571,-0.4084507042253521
32504.0,0.0171283936,0.0,0.3548387097,0.0255807191,-0.1521739130434782,-0.0714285714285714,-0.1521739130434782,0.0833333333333332,0.2580645161290322,0.3928571428571428,0.5,0.2580645161290322,0.0263157894736842,0.2580645161290322,0.0540540540540539,0.21875,0.3928571428571428,0.4444444444444444,0.8571428571428572,0.7727272727272727,2.25,1.7857142857142856,1.6,1.2941176470588234,1.2941176470588234,1.1666666666666663,0.8571428571428572,0.8571428571428572,0.56,0.21875,0.3448275862068966,0.2580645161290322,0.5,0.1470588235294117,-0.1333333333333333,-0.2641509433962264,-0.025,-0.1333333333333333,0.0263157894736842,0.0833333333333332,-0.1136363636363636,-0.1136363636363636,-0.2641509433962264,-0.3275862068965517,-0.4347826086956522,-0.4657534246575342
42139.0,0.0606998265,0.0,0.0550250114,0.0009204941,0.0059171597633136,-0.1414141414141414,-0.1099476439790575,0.0625,0.328125,0.25,0.25,0.4912280701754385,0.317829457364341,0.317829457364341,0.328125,0.3709677419354837,0.7346938775510203,1.0987654320987654,1.65625,1.4637681159420288,2.7777777777777777,1.7419354838709675,1.9310344827586208,1.7419354838709675,2.4,1.65625,1.4285714285714284,1.0481927710843375,0.7708333333333333,0.9540229885057472,1.125,0.6037735849056605,0.8085106382978724,0.7,0.1486486486486486,0.1486486486486486,0.2686567164179105,0.328125,0.6666666666666667,0.6346153846153846,0.3821138211382113,0.1971830985915492,0.2230215827338129,0.0429447852760735,-0.1237113402061855,-0.1457286432160803
22250.0,0.0163396813,0.0,-0.562982005,0.0301030101,-0.1568627450980392,-0.2252252252252252,-0.0549450549450549,-0.1224489795918367,0.2285714285714286,0.2112676056338027,0.34375,0.2285714285714286,0.1780821917808219,0.1944444444444444,0.0617283950617284,0.2463768115942028,0.2647058823529411,0.2647058823529411,0.5357142857142858,0.6538461538461537,0.5636363636363637,0.6226415094339623,0.4576271186440677,0.4098360655737705,0.3870967741935485,0.4098360655737705,0.0617283950617284,0.0749999999999999,-0.0444444444444444,-0.1886792452830188,-0.0652173913043477,-0.1313131313131312,-0.0752688172043011,0.0117647058823529,-0.2950819672131147,-0.3629629629629629,-0.2833333333333333,-0.3533834586466166,-0.2711864406779661,-0.328125,-0.410958904109589,-0.4691358024691358,-0.5222222222222221,-0.5656565656565656,-0.6211453744493391,-0.6371308016877637
27879.0,0.005663797,0.0,0.6554809843,-0.03948536,-0.1774193548387096,-0.2608695652173913,-0.2272727272727273,-0.2916666666666666,-0.0377358490566037,-0.1206896551724138,-0.0555555555555555,-0.0377358490566037,-0.0555555555555555,0.02,-0.1206896551724138,-0.0555555555555555,0.7,0.59375,0.7586206896551724,0.9615384615384616,2.0,1.125,1.4285714285714284,1.8333333333333333,1.5499999999999998,1.2173913043478262,0.8888888888888888,1.04,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.5,2.0,1.2173913043478262,0.8888888888888888,0.5454545454545454,0.59375,0.4166666666666667,0.8888888888888888,0.8888888888888888,0.8214285714285714,0.6451612903225807,0.4571428571428571,0.3076923076923077,0.1333333333333333,0.108695652173913
52716.0,0.0381309123,0.0,0.2596006144,0.0003939983,0.0532544378698225,0.1125,0.1710526315789473,0.2275862068965517,0.1558441558441559,0.0920245398773005,0.1194968553459119,0.1866666666666667,0.0787878787878788,0.0171428571428571,-0.1055276381909547,0.0987654320987654,0.0,0.0787878787878788,0.2108843537414966,0.2361111111111111,0.8163265306122449,0.7115384615384615,0.5892857142857142,0.78,0.7115384615384615,0.6481481481481481,0.5344827586206897,0.3692307692307692,0.2191780821917808,0.0,-0.0531914893617021,-0.0055865921787709,0.1194968553459119,0.1410256410256409,-0.1188118811881188,-0.2327586206896551,-0.1523809523809524,-0.2192982456140351,-0.0326086956521739,-0.011111111111111,-0.1483253588516746,-0.2017937219730942,-0.5459183673469388,-0.6180257510729614,-0.6628787878787878,-0.6563706563706564
39386.0,0.0318217979,2.0,-0.391304348,-0.05882353,0.0588235294117647,0.125,-0.1818181818181817,0.2857142857142858,0.5,0.125,0.125,0.1999999999999999,0.1999999999999999,-0.0526315789473684,0.0,0.125,0.0,1.0,1.0,1.0,2.0,1.25,0.6363636363636365,0.3846153846153846,0.3846153846153846,0.2857142857142858,0.1999999999999999,0.125,0.0,0.0,0.0,0.0,0.3846153846153846,-0.0999999999999999,-0.217391304347826,0.0,0.0,-0.1818181818181817,-0.25,0.125,-0.1428571428571429,-0.1428571428571429,-0.1818181818181817,-0.28,-0.217391304347826,-0.28
50999.0,0.0327011118,1.0,1.9239766082,-0.15384616,-0.081081081081081,-0.1807228915662651,-0.1604938271604938,-0.2183908045977011,-0.15,-0.15,-0.1604938271604938,-0.2916666666666666,-0.408695652173913,-0.5405405405405406,-0.5107913669064748,-0.4645669291338582,-0.3818181818181818,-0.3131313131313131,-0.1282051282051282,0.0303030303030302,0.4166666666666667,0.3076923076923077,0.4166666666666667,0.4782608695652173,0.3076923076923077,0.1525423728813559,0.4166666666666667,0.6190476190476191,0.5454545454545454,0.7894736842105263,1.4285714285714284,0.9428571428571428,2.090909090909091,1.193548387096774,0.8888888888888888,0.6585365853658536,1.4285714285714284,1.193548387096774,1.2666666666666666,1.6153846153846154,0.5111111111111111,0.3877551020408163,0.2592592592592593,0.4468085106382979,0.3333333333333332,0.4166666666666667
55706.0,-0.056819654,0.0,-0.213355049,-0.06666667,-0.1052631578947368,-0.2916666666666666,-0.3928571428571429,0.0625,0.2142857142857142,0.3076923076923077,0.2142857142857142,-0.0555555555555555,-0.1052631578947368,-0.2272727272727273,-0.4333333333333333,-0.2272727272727273,-0.1052631578947368,-0.2272727272727273,-0.3199999999999999,-0.3461538461538461,0.2142857142857142,0.1333333333333333,-0.1052631578947368,-0.2272727272727273,-0.1052631578947368,-0.3199999999999999,-0.3199999999999999,-0.3703703703703703,-0.5,-0.575,-0.6046511627906976,-0.6136363636363636,-0.5526315789473684,-0.711864406779661,-0.7424242424242424,-0.7792207792207793,-0.6909090909090909,-0.7166666666666667,-0.679245283018868,-0.7166666666666667,-0.734375,-0.7926829268292683,-0.7951807228915663,-0.8229166666666666,-0.853448275862069,-0.8759124087591241
48653.0,0.0386192607,2.0,0.3095238095,-0.04521177,-0.0185185185185184,-0.0185185185185184,-0.0185185185185184,-0.0185185185185184,0.092783505154639,0.127659574468085,0.1521739130434782,0.2183908045977012,0.2183908045977012,0.0816326530612245,0.1521739130434782,0.1521739130434782,0.308641975308642,0.536231884057971,0.4929577464788732,1.0384615384615383,2.3125,2.212121212121212,2.117647058823529,2.3125,1.9444444444444449,1.4090909090909092,1.4090909090909092,1.3043478260869563,1.5853658536585369,1.1632653061224492,1.25531914893617,0.962962962962963,0.7666666666666666,0.8275862068965518,0.5588235294117647,0.4324324324324324,0.8928571428571428,0.65625,1.0,0.7966101694915255,0.7096774193548387,0.2771084337349396,0.0707070707070707,0.1397849462365592,-0.1782945736434108,-0.2148148148148148
45620.0,-0.003871374,4.0,2.808,0.0411650445,-0.1111111111111111,-0.1111111111111111,0.0212765957446807,-0.0253807106598984,-0.1864406779661016,-0.3191489361702128,-0.2941176470588235,-0.3333333333333333,-0.3806451612903225,-0.3846153846153846,-0.0103092783505154,-0.0857142857142857,-0.1390134529147981,-0.0541871921182266,-0.0541871921182266,0.136094674556213,-0.0103092783505154,-0.0943396226415094,-0.04,0.8461538461538463,1.56,2.555555555555556,3.8,3.571428571428571,3.3636363636363638,3.4651162790697674,2.6226415094339623,3.8,5.857142857142857,7.0,4.485714285714286,4.647058823529412,5.4,4.647058823529412,5.0,3.8,3.682926829268293,2.84,2.9183673469387754,2.9183673469387754,2.6923076923076925,1.6666666666666663
53719.0,0.0363616629,3.0,-0.621621622,0.0225000028,0.0,0.0,-0.1538461538461538,0.0,0.4666666666666665,0.4666666666666665,0.375,0.1578947368421053,0.1,0.0476190476190476,-0.12,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.2222222222222223,0.2222222222222223,1.0,0.8333333333333333,0.5714285714285714,0.8333333333333333,0.375,0.2941176470588236,0.2941176470588236,0.2222222222222223,0.375,0.2941176470588236,0.2941176470588236,0.0476190476190476,-0.0434782608695651,0.0476190476190476,-0.0434782608695651,-0.1538461538461538,-0.12,-0.3125,-0.1851851851851852,-0.3125,-0.3714285714285714,-0.4634146341463414,-0.5769230769230769,-0.6333333333333333,-0.6271186440677966,-0.6615384615384615
48557.0,0.014882423,0.0,0.6507607192,-0.028571429,0.0333333333333334,-0.2249999999999999,-0.1621621621621621,-0.1388888888888888,0.1923076923076923,0.1481481481481481,0.55,0.2916666666666667,0.0689655172413792,0.0,-0.3541666666666666,0.0333333333333334,0.2916666666666667,0.1923076923076923,0.1071428571428572,0.631578947368421,1.5833333333333337,1.0666666666666669,0.4090909090909091,0.4761904761904763,0.1071428571428572,0.24,0.0333333333333334,-0.0606060606060605,-0.2249999999999999,-0.3541666666666666,-0.4561403508771929,-0.523076923076923,-0.4918032786885246,-0.5753424657534247,-0.6219512195121951,-0.6125,-0.6395348837209303,-0.6804123711340206,-0.4918032786885246,-0.5441176470588236,-0.6219512195121951,-0.7075471698113207,-0.6990291262135923,-0.808641975308642,-0.8258426966292135,-0.8368421052631578
33048.0,0.0317988292,3.0,0.5806451613,0.0587697197,-0.1481481481481481,-0.2698412698412699,-0.28125,-0.3235294117647058,0.0,0.0454545454545454,0.0,-0.0416666666666666,-0.0980392156862745,-0.2333333333333332,-0.352112676056338,-0.2333333333333332,-0.2068965517241379,-0.2580645161290322,-0.1481481481481481,-0.2580645161290322,-0.4831460674157303,-0.3783783783783784,-0.28125,-0.0980392156862745,-0.0212765957446808,-0.0799999999999999,-0.2333333333333332,-0.3134328358208955,-0.2923076923076922,-0.2580645161290322,-0.28125,-0.1785714285714286,-0.0612244897959183,0.1499999999999999,0.0,0.0,0.0952380952380953,-0.0416666666666666,0.2432432432432432,0.0222222222222221,0.069767441860465,0.0222222222222221,-0.1153846153846154,-0.2203389830508474,-0.2203389830508474,-0.2203389830508474
22920.0,0.0783444198,1.0,-0.388379205,-0.049729212,-0.0394736842105263,0.0,0.0735294117647058,0.2372881355932203,0.4313725490196078,0.5208333333333333,0.3518518518518518,0.1967213114754098,0.1587301587301588,0.0735294117647058,0.3773584905660376,0.4038461538461537,0.6590909090909092,0.489795918367347,0.5208333333333333,0.3035714285714286,0.9210526315789472,0.2807017543859649,-0.0987654320987654,0.6222222222222222,0.5869565217391304,-0.1797752808988764,-0.3047619047619048,-0.0875,-0.1888888888888888,-0.2474226804123711,-0.2626262626262626,-0.0266666666666666,0.2372881355932203,0.3035714285714286,0.0428571428571429,0.2807017543859649,0.3518518518518518,0.3518518518518518,0.3518518518518518,0.1774193548387097,0.123076923076923,0.140625,-0.0394736842105263,-0.0875,-0.1097560975609756,-0.2065217391304348
18278.0,0.0312140267,0.0,-0.488976493,-0.002862629,-0.0683060109289617,-0.1073298429319371,-0.0421348314606742,-0.0683060109289617,0.1,0.0460122699386502,0.1291390728476822,0.204946996466431,0.444915254237288,0.2007042253521127,0.1366666666666667,0.3115384615384615,0.204946996466431,0.3805668016194332,0.6394230769230769,0.7050000000000001,1.2434210526315788,1.13125,0.9710982658959536,1.13125,0.9597701149425288,0.7135678391959799,0.6798029556650247,0.6881188118811881,0.6881188118811881,0.4698275862068966,0.4267782426778241,0.6965174129353233,0.7577319587628866,0.6473429951690821,0.1964912280701753,0.0825396825396824,0.1291390728476822,0.0333333333333334,0.1840277777777776,0.1366666666666667,0.0148809523809523,-0.0833333333333333,-0.1538461538461538,-0.1723300970873786,-0.1763285024154589,-0.1642156862745097
55810.0,0.0213692444,1.0,-0.924242424,0.0,-0.081081081081081,-0.0555555555555555,0.096774193548387,0.2592592592592593,0.7,0.4782608695652173,0.6190476190476191,0.4166666666666667,0.4166666666666667,0.5454545454545454,0.3076923076923077,1.125,1.125,0.7894736842105263,1.0,2.090909090909091,3.25,3.25,1.6153846153846154,1.6153846153846154,1.4285714285714284,1.6153846153846154,1.125,1.125,0.6190476190476191,0.3600000000000001,1.6153846153846154,1.4285714285714284,1.8333333333333333,1.2666666666666666,0.6190476190476191,0.3600000000000001,0.3600000000000001,0.0303030303030302,0.4782608695652173,0.3076923076923077,0.2592592592592593,0.1333333333333333,-0.1282051282051282,-0.2444444444444444,-0.3061224489795918,-0.3818181818181818
53129.0,0.0282029721,0.0,0.5697137581,0.0208163336,-0.0414937759336099,-0.0334728033472803,-0.1081081081081081,-0.0374999999999999,0.1608040201005025,0.0896226415094338,0.1435643564356434,0.3125,0.375,0.1725888324873097,0.2157894736842105,0.1846153846153846,0.1323529411764705,0.1725888324873097,0.190721649484536,0.203125,0.6153846153846154,0.6382978723404256,0.4807692307692308,0.5714285714285714,0.4528301886792452,0.2762430939226519,0.2554347826086955,0.155,0.1323529411764705,0.0845070422535212,0.1492537313432835,0.1725888324873097,0.2419354838709677,0.3125,0.05,0.0358744394618835,0.2419354838709677,0.0794392523364486,0.203125,0.1213592233009708,0.0896226415094338,0.03125,-0.0905511811023621,-0.0869565217391304,-0.1444444444444445,-0.1444444444444445
54674.0,0.0734080552,2.0,6.2955974843,0.0740994848,0.0,0.1363636363636364,0.1627906976744186,0.2820512820512821,0.4705882352941177,0.3157894736842106,0.2820512820512821,0.5151515151515151,0.4285714285714286,0.7241379310344827,0.8518518518518519,2.571428571428572,2.333333333333333,3.166666666666667,2.8461538461538463,4.0,5.25,5.25,2.8461538461538463,2.571428571428572,2.125,2.8461538461538463,1.9411764705882355,2.333333333333333,1.6315789473684212,1.9411764705882355,2.125,2.125,3.166666666666667,1.9411764705882355,1.0,1.0833333333333337,0.7241379310344827,0.5625,0.6666666666666667,0.6129032258064515,0.4285714285714286,0.2195121951219512,0.0638297872340425,-0.074074074074074,-0.0909090909090909,-0.295774647887324
33179.0,0.0215010684,1.0,1.5641025641,0.1118618622,-0.0909090909090909,-0.1304347826086956,-0.2307692307692307,0.1764705882352941,1.2222222222222223,0.6666666666666667,0.8181818181818181,0.8181818181818181,0.5384615384615385,0.4285714285714286,0.5384615384615385,0.6666666666666667,1.0,0.6666666666666667,1.5,1.5,1.8571428571428568,1.6666666666666663,1.5,0.6666666666666667,0.6666666666666667,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.0,0.3333333333333332,0.3333333333333332,-0.0909090909090909,0.6666666666666667,0.25,0.3333333333333332,0.25,0.25,0.1764705882352941,0.25,0.1111111111111111,-0.1666666666666666,-0.375,-0.2857142857142857,-0.3548387096774194,-0.4871794871794872,-0.5652173913043479
40256.0,-0.120283019,1.0,-0.078947368,-0.13333334,-0.0714285714285714,-0.35,-0.35,0.0833333333333332,0.3,0.3,0.625,0.0833333333333332,-0.0714285714285714,-0.2777777777777778,-0.35,-0.35,-0.35,-0.35,-0.1875,0.3,0.625,1.1666666666666663,0.625,0.625,0.3,-0.2777777777777778,-0.1875,-0.35,-0.5357142857142857,-0.5,-0.6578947368421053,-0.7045454545454546,-0.5357142857142857,-0.6176470588235294,-0.675,-0.7291666666666667,-0.7592592592592593,-0.7678571428571428,-0.75,-0.7833333333333333,-0.8088235294117647,-0.8333333333333334,-0.8088235294117647,-0.8555555555555556,-0.9,-0.9044117647058824
44265.0,0.0100718948,0.0,-0.202,-0.01923077,-0.0833333333333333,-0.1851851851851852,-0.0833333333333333,-0.0833333333333333,0.1891891891891892,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.1282051282051282,0.0731707317073171,0.1,0.2941176470588236,0.3333333333333332,0.4193548387096775,0.5172413793103448,0.8333333333333333,1.0,1.0952380952380951,1.0952380952380951,1.0952380952380951,1.0952380952380951,0.6923076923076923,0.5714285714285714,0.5172413793103448,0.4193548387096775,0.1891891891891892,0.4193548387096775,0.4666666666666665,0.9130434782608696,0.2571428571428571,0.0476190476190476,0.1282051282051282,0.0,-0.2666666666666667,-0.0222222222222222,-0.1372549019607842,-0.1538461538461538,-0.3015873015873016,-0.2786885245901639,0.0,-0.0833333333333333
54092.0,-0.063153421,0.0,-0.333333333,0.0023809522,0.0,-0.2142857142857143,-0.3529411764705882,0.0,0.2222222222222223,0.1,0.0,-0.1538461538461538,-0.0833333333333333,-0.2142857142857143,-0.0833333333333333,-0.2666666666666667,-0.1538461538461538,-0.3125,-0.5,-0.5416666666666667,0.2222222222222223,0.2222222222222223,0.0,-0.0833333333333333,-0.2666666666666667,-0.4499999999999999,-0.3888888888888888,-0.4761904761904761,-0.5416666666666667,-0.3529411764705882,-0.4499999999999999,-0.5,-0.1538461538461538,-0.2666666666666667,-0.4761904761904761,-0.56,-0.5925925925925926,-0.5925925925925926,-0.56,-0.5,-0.6071428571428572,-0.6944444444444444,-0.7027027027027026,-0.7659574468085106,-0.7755102040816326,-0.8135593220338984
50008.0,0.0612752196,2.0,0.2153708668,0.0311742779,-0.1213872832369942,-0.1648351648351648,0.0270270270270269,0.1014492753623188,0.3818181818181818,0.2991452991452992,0.4074074074074074,0.4615384615384614,0.5353535353535352,0.4757281553398058,0.3103448275862068,0.3571428571428572,0.5510204081632653,0.4901960784313726,0.7272727272727273,0.5670103092783505,1.054054054054054,0.974025974025974,0.7471264367816093,0.7471264367816093,0.6888888888888889,0.5353535353535352,0.52,0.7272727272727273,0.5833333333333333,0.3693693693693693,0.6000000000000001,0.5353535353535352,0.6521739130434783,0.4205607476635513,0.2991452991452992,0.125925925925926,0.0629370629370629,0.0066225165562914,0.1782945736434109,0.1875,0.0555555555555555,-0.0065359477124182,-0.0440251572327043,-0.0674846625766871,-0.0193548387096774,-0.0379746835443037
51828.0,0.0296886314,0.0,-0.254480287,-0.020506575,-0.12,-0.2086330935251799,-0.3125,-0.2253521126760563,-0.2253521126760563,-0.3209876543209876,-0.3037974683544303,-0.2857142857142857,-0.2763157894736842,-0.3452380952380952,-0.4270833333333333,-0.4499999999999999,-0.4387755102040817,-0.3714285714285714,-0.3641618497109826,-0.4054054054054054,-0.2361111111111111,-0.2857142857142857,-0.2198581560283687,-0.140625,-0.2086330935251799,-0.3820224719101124,-0.458128078817734,-0.4117647058823529,-0.3333333333333333,-0.4148936170212766,-0.3641618497109826,-0.4021739130434782,-0.4021739130434782,-0.4416243654822335,-0.5769230769230769,-0.5817490494296578,-0.5089285714285714,-0.4416243654822335,-0.4117647058823529,-0.4954128440366973,-0.5258620689655172,-0.5833333333333333,-0.4907407407407407,-0.60431654676259,-0.8035714285714286,-0.7624190064794816
33312.0,0.0196806535,1.0,0.1887578478,0.0737859979,-0.1486486486486486,-0.16,-0.0735294117647058,-0.0307692307692307,0.1454545454545455,0.1886792452830188,0.1886792452830188,0.2115384615384614,-0.015625,-0.0307692307692307,-0.125,0.0161290322580645,0.0862068965517242,-0.0597014925373133,0.2352941176470588,0.2352941176470588,1.625,1.423076923076923,1.3333333333333337,2.15,1.52,1.25,0.8529411764705883,0.1886792452830188,-0.0735294117647058,-0.3571428571428571,-0.3076923076923077,-0.3636363636363636,-0.3225806451612903,-0.34375,-0.5827814569536424,-0.705607476635514,-0.6735751295336787,-0.7248908296943232,-0.65,-0.5987261146496815,-0.6818181818181819,-0.749003984063745,-0.7725631768953068,-0.7961165048543689,-0.8220338983050848,-0.8205128205128205
40790.0,0.0231858919,1.0,14.248041775,0.1955944095,-0.0124999999999999,-0.0365853658536585,-0.1022727272727272,0.0533333333333332,0.2153846153846152,0.144927536231884,0.196969696969697,0.1285714285714285,0.1126760563380282,-0.1123595505617978,0.0128205128205127,0.1126760563380282,0.0675675675675675,0.2539682539682539,0.4107142857142858,0.3389830508474576,1.1944444444444446,0.9268292682926828,0.9268292682926828,0.6458333333333333,0.5800000000000001,0.4363636363636363,0.1126760563380282,0.0128205128205127,-0.1770833333333333,-0.2099999999999999,-0.3361344537815126,-0.3070175438596491,-0.3629032258064516,-0.3130434782608695,-0.5297619047619048,-0.427536231884058,-0.2685185185185185,-0.3070175438596491,-0.202020202020202,-0.2818181818181818,-0.3130434782608695,-0.4191176470588235,-0.3969465648854962,-0.4802631578947368,-0.5123456790123457,-0.4662162162162162
41136.0,0.0290119589,1.0,-0.149888143,0.0140845068,0.0,-0.0317460317460317,0.0517241379310344,0.1296296296296295,0.7941176470588236,0.605263157894737,0.4878048780487805,0.4523809523809523,0.3863636363636364,0.2708333333333332,0.2448979591836735,0.2448979591836735,0.2448979591836735,0.150943396226415,0.2448979591836735,0.1296296296296295,0.7941176470588236,0.1090909090909091,0.0892857142857141,0.0338983050847456,-0.1029411764705882,-0.1756756756756756,-0.1285714285714285,-0.1408450704225352,-0.1527777777777778,-0.2179487179487179,-0.2738095238095238,-0.3068181818181817,-0.1159420289855072,-0.2278481012658227,-0.3711340206185567,-0.4403669724770642,-0.39,-0.4245283018867924,-0.3711340206185567,-0.351063829787234,-0.4454545454545454,-0.4695652173913043,-0.5040650406504066,-0.5271317829457365,-0.5611510791366907,-0.5960264900662251
50462.0,0.0446959212,4.0,5.871559633,0.0001956178,-0.0597014925373133,-0.0869565217391304,-0.1710526315789473,-0.0454545454545454,0.2352941176470588,0.2857142857142858,0.2115384615384614,0.2857142857142858,0.1454545454545455,0.05,-0.125,0.0161290322580645,0.0677966101694915,0.125,0.2352941176470588,0.2115384615384614,0.3695652173913044,0.2352941176470588,0.1052631578947369,0.125,0.1454545454545455,-0.0454545454545454,-0.1923076923076923,-0.2125,-0.25,-0.3505154639175257,-0.4166666666666666,-0.4,-0.3505154639175257,-0.3,-0.5434782608695652,-0.5078125,-0.4836065573770491,-0.496,-0.2588235294117647,-0.3,-0.3505154639175257,-0.4424778761061947,-0.4919354838709677,-0.55,-0.5714285714285714,-0.5827814569536424
43051.0,0.0472449396,2.0,0.6247723133,0.0458758073,0.1120689655172413,0.1217391304347825,0.1517857142857142,0.2403846153846154,0.5176470588235293,0.3298969072164948,0.34375,0.4659090909090908,0.5176470588235293,0.3578947368421052,0.2772277227722772,0.5357142857142858,0.6125,0.3870967741935485,0.5357142857142858,0.3870967741935485,0.8428571428571427,0.8428571428571427,0.8169014084507042,0.8169014084507042,0.5542168674698795,0.303030303030303,0.2169811320754717,0.0932203389830508,-0.0979020979020979,-0.1456953642384105,-0.0915492957746478,-0.1283783783783784,-0.1041666666666666,0.0573770491803278,-0.1835443037974683,-0.1283783783783784,0.1727272727272726,0.2647058823529411,0.3723404255319149,0.4021739130434782,0.2169811320754717,0.1217391304347825,0.0749999999999999,-0.1730769230769231,-0.1730769230769231,-0.3798076923076923
48207.0,0.046915575,1.0,0.0824742268,0.0469284272,-0.1717171717171717,-0.2678571428571429,0.0249999999999999,0.0379746835443037,0.5471698113207548,0.3666666666666667,0.3898305084745763,0.4137931034482758,0.28125,0.2424242424242424,0.2424242424242424,0.3015873015873016,0.3898305084745763,0.4385964912280702,1.0499999999999998,0.7826086956521738,1.1578947368421053,1.4117647058823528,1.0499999999999998,0.9069767441860466,1.0,0.9523809523809524,1.0499999999999998,0.7083333333333333,0.7083333333333333,0.4385964912280702,0.5471698113207548,0.7826086956521738,0.8636363636363635,0.7826086956521738,0.4385964912280702,0.0789473684210526,0.3666666666666667,0.2238805970149253,0.1081081081081081,0.0512820512820513,-0.0681818181818182,-0.1182795698924731,-0.3492063492063492,-0.3692307692307692,-0.4605263157894737,-0.4675324675324676
52708.0,-0.01147313,0.0,0.3100558659,-0.017156864,-0.1428571428571429,-0.25,0.0,-0.0204081632653061,0.3714285714285714,0.5,0.4545454545454546,0.5,0.1162790697674418,-0.0943396226415094,-0.1999999999999999,-0.1111111111111111,0.0212765957446807,-0.1724137931034483,0.2972972972972973,0.0434782608695651,1.1818181818181817,0.92,0.6000000000000001,0.6000000000000001,0.4545454545454546,0.1707317073170731,0.1162790697674418,0.0909090909090908,-0.1111111111111111,-0.25,-0.3513513513513513,-0.2380952380952381,0.1999999999999999,0.0,-0.1864406779661016,-0.3142857142857143,-0.25,-0.4285714285714286,-0.323943661971831,-0.4146341463414634,-0.3424657534246575,-0.5384615384615384,-0.5428571428571429,-0.6595744680851063,-0.6571428571428571,-0.7142857142857143
38957.0,0.0063817156,0.0,1.714953271,0.0015384592,-0.0666666666666666,0.0,-0.0666666666666666,0.0769230769230768,0.0769230769230768,0.1200000000000001,0.0769230769230768,0.0769230769230768,0.0,0.0,0.0,0.0,0.4736842105263157,1.0,1.0,1.3333333333333337,1.7999999999999998,1.3333333333333337,0.75,1.1538461538461535,0.75,0.75,0.75,0.75,0.6470588235294117,0.5555555555555556,0.2727272727272727,0.5555555555555556,1.1538461538461535,0.6470588235294117,0.2173913043478261,0.1666666666666667,0.1666666666666667,0.1200000000000001,0.1666666666666667,0.0370370370370369,0.1200000000000001,0.0370370370370369,0.0,-0.125,-0.125,-0.1515151515151515
40934.0,0.0134608572,0.0,0.4217687075,0.1291666701,-0.1904761904761904,-0.1904761904761904,-0.1904761904761904,0.1333333333333333,0.3076923076923077,0.0625,0.2142857142857142,0.0625,0.0625,0.0,0.2142857142857142,0.4166666666666667,0.3076923076923077,0.2142857142857142,1.125,0.8888888888888888,1.8333333333333333,1.125,0.7,0.7,0.4166666666666667,0.1333333333333333,0.4166666666666667,0.3076923076923077,0.0625,-0.15,-0.1052631578947368,-0.15,0.0625,-0.0555555555555555,-0.3703703703703703,-0.3703703703703703,-0.3928571428571429,-0.4516129032258065,-0.2916666666666666,-0.2608695652173913,-0.4516129032258065,-0.4516129032258065,-0.3703703703703703,-0.4848484848484848,-0.4516129032258065,-0.5
47589.0,0.0013615734,0.0,-0.9,0.0,-0.2272727272727273,-0.1904761904761904,-0.1904761904761904,-0.0555555555555555,0.2142857142857142,0.3076923076923077,0.1333333333333333,0.1333333333333333,0.1333333333333333,-0.0555555555555555,0.0625,-0.1904761904761904,0.0625,0.0625,0.0625,0.4166666666666667,1.4285714285714284,0.7,0.7,0.8888888888888888,0.8888888888888888,0.4166666666666667,0.3076923076923077,0.4166666666666667,0.4166666666666667,0.0625,0.4166666666666667,0.3076923076923077,0.8888888888888888,0.5454545454545454,0.0,0.1333333333333333,0.1333333333333333,-0.15,0.1333333333333333,0.2142857142857142,0.0625,-0.15,-0.3461538461538461,-0.4333333333333333,-0.5277777777777778,-0.6046511627906976
