firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
13056,0.4077644657,0.0712238331,6.1643046577,0.0163911071,0.3085414726,0.8805369012,0.144798352,0.1350793906,0.8220077888,0.0131566403,0.0979931697,11.0,0.0489482802,0.0811965812,0.1248481334,-0.057192222,0.0098040335,0.0839229832,0.1035166029,0.1032457421,0.1648499573,0.5718149197,0.0,3.0414393485,0.045868016,1.7164614368,0.0326958068,13.85366846,5.2947874013,0.3027031242,0.0,0.0,1.0,0.0,0.0,1.4393043973,5.0,-0.133627211,0.0430377711,-0.300238269,-0.751561727,0.0596193957,747.41996258,0.0415193682,13.995525289,-0.001537302,0.0371221489,0.0680772625,0.0275924394,0.0120943063,-0.018450029,1.0,-0.002575107,-0.826547597,0.0119681279,4.0,13.756834022,1.1094735648,0.0,0.0327868834,0.0090849355,0.0127026809,0.6332410213,2.7915155905,1.6238606e-09,2.2676287e-08,1.1367443156,1.2921876391,0.3053738647,0.0358420038,0.3382497408,0.3276044599
41734,1.8155333077,-0.154131679,-128.457533,0.0026989456,3.4575864145,6.696941192,-0.014872199,0.0592430199,0.1845378943,0.0070705448,0.1397852694,11.0,0.0166467527,-0.147705675,0.1164194078,-0.153881117,-0.034521849,0.1080772707,-0.118165224,0.0442374939,-0.064489758,0.5439441046,0.0,1.8478648815,-0.10059561,0.6305596458,-0.006693308,313.60802733,6.2234781725,0.0062649424,0.0,0.0,1.0,1.0,0.0,0.3638507799,2.0,0.4127916755,-0.194108866,0.9820091884,71.58981512,0.0240053523,-91.99846751,0.0279510998,10.871808432,0.0013769912,-0.013330426,-0.036440005,0.1281634449,0.0040059662,-0.013484045,0.0,0.0551460241,0.0724731882,-0.051757793,1.0,10.132811963,0.705570573,0.0,0.0634920672,0.0248730559,0.0282554519,1.28071799,11.208522078,2.3934618e-07,1.9719193e-08,1.188204632,1.4118302474,0.1103234041,0.0418839211,0.0275643142,0.2179932366
13283,0.2342745506,0.079678642,4.1698680073,0.0,0.0233604982,0.2583790138,0.4940511798,0.4507750314,1.1977377461,0.0,0.0161812298,7.0,0.0,0.1111111111,0.2954121596,-0.065773824,0.0088761615,0.3431372549,-0.196912808,0.0067029744,0.5153994225,0.8110438926,0.0,10.598726115,0.4562055889,10.598726115,0.4562055889,1.4513163393,6.8772277228,1.5127118644,0.0,1.0,0.0,0.0,0.0,1.3758421559,3.0,-0.036597936,-0.154329205,-0.219167787,-1.793969216,1.404287233,-339.5354633,0.207869402,10.820937612,0.0335384615,0.0746232959,0.0795107034,0.0124346148,0.6867457558,0.0086100886,0.0,0.0045933838,2.953279425,0.0747282617,3.0,8.8956296271,0.2002876663,0.0,0.1076923087,0.0513198156,0.0640714502,1.3237170739,2.4600019954,1.0126428e-06,3.9374427e-08,0.8212958572,0.674526885,0.3456371655,0.0537872694,1.2157894488,0.3149911858
13531,0.2967734728,0.086835099,3.4743500464,0.0,0.145891903,0.4995624732,0.4940511798,0.3312430011,0.7480403135,0.0001303441,0.189435337,4.0,-0.006917091,0.1627906977,0.3848059455,0.0288737421,0.051135585,0.3209242619,0.0056686028,0.0606942889,0.4141234918,0.788554004,0.0,2.8678511938,0.1300770623,2.8678511938,0.1407943368,3.1142061281,2.2662162162,0.7853577371,0.0,1.0,0.0,0.0,0.0,1.1852377573,5.0,-0.028589344,0.1819121137,-0.247354124,2.4513006454,-0.152369112,-252.0569524,0.0510165814,9.8303320113,0.0282161645,0.0464333782,0.069259724,0.0269097222,0.4153967007,-0.021847438,0.0,0.0125868056,5.2833854434,0.2005012557,4.0,7.9608906586,0.2922788638,0.0,0.150000006,0.0718121059,0.08318024,1.5649324139,2.4017675724,8.6975401e-06,4.2983918e-08,2.2197872358,4.9274553723,-0.273451629,0.1263943514,0.3843537114,0.1822452149
13646,0.6039837861,0.0645596972,0.8763870896,0.0142551499,0.5941072388,0.7366258156,0.0650526647,0.1208061864,0.1185836936,0.0962241169,0.1669684428,11.0,0.0,0.0,0.0697040685,-0.05349238,-0.289455671,0.0439572231,-0.000892433,0.1157522986,0.0876860141,0.5505689412,0.0,1.4612521891,0.0524154135,1.4612521891,0.0524154135,4.8779158491,22.109683794,0.1903909281,0.0,0.0,1.0,0.0,0.0,0.165293176,3.0,-0.025204592,-0.074828344,0.0435726629,-1.238718649,-1.357983607,-41.70346679,0.0934576233,10.348181387,-0.008886373,0.0088179605,0.0181706705,0.0096818836,0.1348205128,-0.363177861,1.0,-0.009352568,0.2954895064,0.0,4.0,8.8380077699,0.232928155,0.0,0.0135135138,0.0043241278,0.058996139,0.6098653328,0.563236253,4.2577865e-08,1.0548959e-07,0.3443609165,0.1185844408,0.3718966726,0.0250460118,0.0319467583,0.1845857739
50091,1.1413407009,0.1073570042,-29.16505769,0.0326065572,1.4754039467,2.6115611287,-0.013826183,0.1411513684,0.3325636655,0.0075821398,0.195972931,11.0,0.0132717308,-0.1,0.1772633154,-0.028763617,-0.009454872,0.1039036472,0.0148561302,0.0853249578,0.0773149681,0.4439146544,0.0,1.9981346919,0.1155202371,1.2630780367,0.1513282126,71.889569108,4.0535714286,0.1391295562,0.0,0.0,1.0,0.0,0.0,0.6504759521,4.0,0.0351138963,-0.267832527,-0.009997111,0.6138042075,-0.387925157,-107.258458,0.063541233,11.74404413,0.012458921,0.0148557517,0.0342858027,0.1197683668,0.0138827144,0.0326510905,0.0,0.0025575448,0.1515151515,-0.008030992,3.0,10.68716076,0.2530928191,0.0,0.0238095243,0.0182316845,0.0148977333,1.4057203248,2.2369295238,3.9216929e-07,9.0310852e-08,0.564667149,0.3188489891,0.0533600163,0.0303937029,-0.301123569,0.2618669566
14104,0.4147928304,0.0585025726,14.599223947,0.0210474475,0.7957594059,1.4890421079,0.1182847349,0.7443554261,0.5339981698,0.5029607698,1.5132004421,3.0,0.1594125973,0.3223844282,0.3573993998,-0.161327481,-0.142597802,0.0605288389,0.0692511098,0.5661941845,0.0992237945,0.5524820727,0.0,3.1584639295,0.139362784,1.4411345681,0.0317779745,63.687915743,5.8300603846,0.1610839906,0.0,0.0,1.0,1.0,0.0,0.8910908092,2.0,-0.67899456,0.2816158335,-0.389800152,-0.815805961,0.1288840043,-647.4609516,0.0432569654,11.144365892,0.0086279343,0.0185959519,0.0563866888,0.1382340362,0.0193137412,-0.189304134,2.0,0.0024106067,3.9206679619,0.0204480803,4.0,11.265710124,0.8271483575,0.0,0.0416666679,0.0226686473,0.0329638395,1.6399698438,5.9997747466,7.2775376e-07,2.3997065e-08,1.1481672838,1.3182881115,-0.103316094,0.0392056048,-0.140356519,0.6980859381
14286,0.734628284,0.1029439165,-2.04029304,0.0,1.1230203093,2.2559623626,0.1121770034,0.001607394,0.7115732369,0.0005592841,-0.060297786,11.0,0.1374222044,-0.105769231,0.256838117,0.2703089177,0.0365652156,0.1797505503,0.3019192823,0.151748041,0.1766768634,0.5744807172,0.0,3.4294560466,0.1300944852,1.9411121904,-0.17016156,19.711436711,3.6944847052,0.147895107,0.0,0.0,1.0,1.0,1.0,2.0047004402,5.0,-0.012524873,-0.158876216,0.1160864029,-0.025108745,-0.613138602,-1275.630449,0.1055571398,9.6584657839,-0.016238917,-0.023642689,-0.0595385,-0.064361575,0.0259463621,0.026533345,0.0,-0.093907211,0.2019639156,0.0029239766,2.0,8.9569308935,0.530836594,0.0,0.0571428575,0.0201628787,0.02139925,1.1693006213,1.5092100554,1.3347889e-06,4.0000000748,1.3806218952,1.9061168174,-0.041386639,0.0498935816,0.2375283473,0.3829612429
14526,0.4751911146,0.0571750075,15.013582285,0.0116707747,0.4185564208,2.1573741442,0.1331390788,0.1646397665,0.4587024425,0.0083257183,0.2308536762,11.0,0.0139095054,0.0709382151,0.2126508186,0.008955598,-0.034586642,0.11714841,0.0883107456,0.0654411388,0.1119514494,0.614369478,0.0,2.5029372073,0.067634976,1.9666587283,0.085156388,125.70406411,4.643008161,0.2241100219,0.0,0.0,0.0,0.0,0.0,0.7879818855,3.0,-0.038748385,0.0117914077,-0.568128433,-2.526639111,1.162120128,-13.63265996,0.0261787142,12.202666852,0.0088327866,0.0294938583,0.0504484305,0.088141937,0.0605440949,0.0205328538,3.0,0.0001061225,-0.137364008,-0.055824824,5.0,11.636352543,0.7813900595,0.0,0.0392156877,0.0160541971,0.0244948658,0.8397311957,2.7287042992,2.2168327e-08,2.5132334e-08,1.325368188,1.7566008338,-0.009862454,0.0457753924,0.2597476042,0.2179932366
15828,0.7419980573,0.0414168483,-0.511577826,0.0161116767,0.4609661394,1.1115212072,0.0523889582,0.3531629371,0.5310414001,0.159248269,0.3642733643,4.0,0.1157017505,0.4193548387,0.3268002643,0.2119672163,0.0906665009,0.1648943516,0.1808125252,0.1445370595,0.3463512609,0.4744173909,0.0,2.6611990297,-0.080339903,1.6067921913,-0.210997949,16.095280499,3.4702889508,0.1956044802,0.0,0.0,1.0,0.0,0.0,0.8156661459,4.0,-0.467760569,-0.257756034,0.2545312178,106.56622724,0.9730771991,-161.5238945,0.0651922914,10.036596981,0.0012605254,0.0102043542,0.0158296038,0.1017069789,0.0750197837,0.0007012959,1.0,0.0037695594,0.2886032822,0.176098899,3.0,7.6964398863,0.0801327643,0.0,0.0769230798,0.0517860776,0.0465125054,1.1096809526,0.3935228814,1.69061e-05,6.0000003763,0.6294277235,0.3961792592,-3.109711025,0.0464296128,0.3289075004,0.2369631592
44601,0.4401098963,0.0675458927,86.055811808,0.0172276247,0.4202412343,1.3053596121,0.1470501807,0.1579827785,0.6271274882,0.0049622766,0.1534049876,11.0,0.0192150061,0.065648507,0.0215197679,-0.122989115,0.011938566,0.0775172373,-0.015253366,0.1489161701,0.1623879494,0.5430005726,0.0,1.7504596005,-0.005016203,0.9727587381,0.0221117269,430.19787823,5.9822904974,0.2472283319,0.0,0.0,1.0,0.0,0.0,1.1828925238,3.0,-0.659770478,0.0248799122,-0.364483086,-0.411701122,0.2247830295,-10.12795158,0.0432569654,13.666396527,0.0005180391,0.0214449352,0.0415891015,0.0266021173,0.0035268491,0.0343049535,1.0,-0.000277778,0.0827350004,0.0106366547,6.0,12.236227751,0.3588607489,0.0,0.0325443782,0.0142704294,0.0155705442,1.0509037589,3.2172041187,1.2077529e-08,4.4674894e-08,1.2622717252,1.5933299082,0.0235647886,0.0312120099,-0.005363488,0.6980859381
46156,1.6673845169,-0.088684777,-5.108042422,0.0552485232,1.3827006737,4.1213772346,-0.102387079,-0.089068094,0.1100474761,0.0030188679,-0.124209788,11.0,-0.076788114,-0.113234938,-0.232901807,-0.207083969,-0.394828786,0.1546897342,0.1403998321,-0.033414096,-0.057713738,0.6065524131,0.0,2.6569517858,0.1773873048,2.0216102561,0.3594459043,15.040906508,5.0194446785,0.0930208108,0.0,0.0,1.0,0.0,0.0,0.1662104831,1.0,-0.062832823,-0.435202869,0.6555069549,-1.050311649,1.5084842135,-52.52605766,0.0759736259,11.63195772,0.0167785235,0.007860262,0.0143784883,0.2377028714,0.0714854808,-0.018604588,2.0,0.0393896119,0.4853658537,0.0873761978,1.0,9.6430882313,0.1679567208,0.0,0.0088888891,0.0038219031,0.003603121,1.4520497876,0.6631037582,2.6978506e-07,7.0000003535,0.6057707882,0.3669582478,-0.249760304,0.0447373476,0.4812168717,0.6333005582
16126,1.0264034002,-0.038853764,-1.603085069,0.0400000093,0.5129645459,0.738102938,-0.023417327,0.0788963377,0.109285833,0.0,0.595524957,10.0,-0.072704014,0.2857142857,0.2773787537,0.0102864419,-0.234003985,0.1023085189,-0.056707268,0.0374813009,-0.071377485,0.6176905202,0.0,3.436164067,-0.287352442,2.929231658,0.0507855752,3.5549209975,3.9206382532,0.1684350133,0.0,0.0,1.0,0.0,0.0,0.1279502217,1.0,-0.087500607,0.2265674783,-0.016916148,-1.126700683,4.2088559943,-90.12539408,0.0261787142,10.005028282,-0.007922535,-0.00683954,-0.010055822,-0.088947479,0.1507654759,-0.149068574,0.0,-0.019440792,0.4473014555,0.0565416049,2.0,8.7342381843,0.273715415,0.0,0.0666666701,0.0346930494,0.0340362273,1.0830372498,2.2214690621,1.9557337e-06,1.0000000778,0.8233234664,0.6778615303,0.363677541,0.0547674371,0.4723167225,0.2179932366
16994,0.2447639863,0.0264642962,3.076276876,0.0,0.0386016245,0.0525021457,-0.234174125,0.8826894786,0.2507491963,0.1471876643,1.0873614191,7.0,0.0392772086,1.5,1.2361159623,0.1918899181,0.9333055253,0.3335584065,0.1116027825,0.0803138451,0.8540191328,0.8943959553,0.0,7.0350989151,0.3867621787,6.671346522,0.4062354727,0.2253590538,2.5649038462,1.0689457053,0.0,0.0,0.0,0.0,0.0,0.2858740216,6.0,0.2453452204,0.9491281003,-0.12723175,-0.111489552,0.5283339581,-52.3932539,0.1783391098,12.386041437,0.0643572325,0.0773388773,0.1549836438,0.1039011365,0.577791856,-0.093434697,2.0,0.0244990662,1.4569001642,-0.024255024,3.0,13.251910939,3.1195308976,0.0,0.0603015088,0.0298416493,0.0373345136,0.826298756,19.386990914,6.1717666e-09,4.4956698e-09,2.0823735585,4.3362796373,-0.115989002,0.0766253379,0.1165973701,0.7484878329
42438,0.4105975242,0.0598828265,-2.449419893,0.0101237232,1.2068641265,6.2658512639,0.0900727917,0.6571260589,0.5805146972,0.0028685259,0.9547591657,11.0,0.1780886345,0.4545454545,0.429438366,-0.140913134,-0.107821579,0.1563359131,-0.14451041,0.3075659586,0.1447892377,0.5572036122,0.0,1.6655118712,0.0739038521,0.7290137507,0.1323041967,64.169855577,13.299364762,0.0847432761,0.0,0.0,0.0,1.0,0.0,1.5254887892,2.0,-0.175344304,0.3888796498,-0.233398705,0.3755438033,0.8927949711,147.54419956,0.0746244585,12.614593912,0.0012755163,0.0098833315,0.0389332832,0.7178684301,0.0010294816,-0.004569514,1.0,0.0001248947,-0.142377857,0.0003830008,3.0,12.903264137,1.4881671905,0.0,0.048648648,0.0432450514,0.0320705693,1.2414248281,14.916206318,1.300494e-08,7.4482363e-09,1.4871799025,2.2117040624,0.084184718,0.0364243338,-0.304876366,0.2999907478
17930,0.6909271992,0.1584629387,-1.832450586,0.0,1.5325280681,8.7640069767,0.1837497331,0.1861094017,1.3190648518,-0.037589313,0.1624921728,3.0,0.0540624298,0.0992103923,0.1080170143,-0.121132783,0.0238323257,0.1105265704,0.0150030336,0.1608845631,0.2420806301,0.6149868058,0.0,1.3330247433,-0.051843486,0.5597542501,0.0388821669,19.952341943,159.05349794,0.1790231389,0.0,0.0,1.0,0.0,0.0,4.2890165712,4.0,0.0029082766,-1.110115244,0.0436008699,0.1792610207,0.7025552845,-450.1146685,0.0586794922,11.906495102,-0.00095043,0.0121089808,0.0389676036,0.2167593354,0.1495905575,-0.012246536,0.0,-0.003021306,0.7357309076,-0.111836572,5.0,10.891307936,0.9010516019,0.0,0.0933333337,0.0265362019,0.0333407885,1.4219755123,9.1069289004,9.9029606e-08,1.6703451e-08,1.249158404,1.5603967183,0.2279935549,0.0425559671,0.2207794749,0.4806529994
55044,0.7849048401,0.0823292266,-2.54597645,0.0359566527,0.3372785688,1.6665943735,0.1393251607,0.036981173,0.4688079865,-0.002286088,-0.039397993,11.0,0.0264013041,0.0470409712,-0.049677588,0.0126391942,0.0835637247,0.0797356512,-0.066321246,0.0511312463,0.0736647659,0.5788203593,0.0,3.1687820356,0.0678816914,1.5045561793,0.0148657247,42.955205811,4.5742095594,0.2770632186,0.0,0.0,1.0,0.0,1.0,0.676026022,5.0,-0.113056893,-0.046474195,0.3701464712,-0.334296493,0.6950173366,-141.0195717,0.0294676945,11.41946264,0.0065975802,0.015989423,0.0236697248,-0.050764405,0.0345740506,-0.000324312,0.0,0.0003587445,9.837037037,-0.047376596,3.0,9.2665316516,0.12700491,0.0,0.0081967209,0.0049884176,0.0035229654,0.6294963995,0.5045590538,1.1618174e-07,3.0000002165,0.4905020425,0.2405922537,0.1486185213,0.0237785815,-0.41131182,0.2788923834
18092,0.2304049363,0.0391592413,16.468944536,0.0,0.0568983325,0.373548449,0.2277213958,-0.005355537,0.7591962785,0.0005846813,-0.369336671,3.0,0.0009015189,2.0,2.1315789474,1.8312463314,-0.442806969,0.1235987353,0.5927797609,0.0452288808,0.1599681655,0.6424665147,0.0,5.4431077694,0.6216858466,2.7541353383,0.5442943741,8.5593790427,4.977730966,0.5983575102,0.0,0.0,1.0,0.0,0.0,1.0930589506,5.0,-0.544789644,1.9114430733,-0.257061903,107.08764251,0.4506507404,-105.4854201,0.0651922914,12.014330857,0.0186663234,0.0439819781,0.0549426006,0.0220407239,0.1951729252,-0.028862711,8.0,0.0042525632,1.6544675696,0.1017787512,5.0,11.871159193,0.6781341861,0.0,0.0322580636,0.0256595908,0.0342288345,0.6045046762,1.6698284644,5.9865408e-08,3.7324522e-08,1.023344236,1.0472334253,0.3417879119,0.0619886972,0.2804247079,0.2369631592
18439,0.5955930006,0.1459494491,-18.17808219,0.0114063513,2.0579390797,5.3617627997,0.1474349479,-0.008448753,0.4898891967,0.2966386555,-0.154309151,10.0,-0.013306442,-0.007352941,-0.031377324,0.0093473834,0.0031696127,0.1153394409,-0.017091317,0.032132964,1.5027233115,0.5413750058,0.0,1.8397309711,-0.038748172,1.0674212598,-0.01342407,188.88584475,6.9139227812,0.1216703703,0.0,0.0,1.0,0.0,0.0,4.7660037945,3.0,0.0005117099,-0.161079105,-0.32464253,-0.540753215,-0.936345751,-111.6561419,0.1199816652,8.8679908982,-0.012468945,0.0077424435,0.0306652807,-0.013040319,0.0031456026,0.0120382414,1.0,-0.052632613,4.9124087591,-0.05882353,2.0,6.0877685511,0.0956907478,0.0,0.0833333358,0.0342532585,0.0529840649,1.0544868435,0.5545058327,1.73303e-05,13.000000371,0.5527705485,0.3055552793,-0.895841223,0.0498213272,0.4207792335,0.4252874543
55108,0.5925200146,0.1132844488,-6.424268617,0.0230277185,2.6299676375,3.9460881674,0.085197669,0.891687747,0.3845924548,0.0434361233,1.2068574601,11.0,0.1291256103,0.8273214286,0.0341242885,-0.4496869,0.1035462019,0.0399260658,-0.577879712,0.6471387746,0.158203872,0.537285919,0.0,1.2674338825,-0.019936434,0.8039214299,-0.179937046,24.927751619,4.6195987107,0.0838259118,0.0,0.0,1.0,0.0,0.0,1.1972426102,2.0,-0.034779034,0.7681746212,-0.450799533,-1.085011578,-0.672379041,99.228964166,0.0261787142,11.185986145,-0.018571498,0.0011219955,0.0061023545,0.5199966433,0.0448332686,-0.26625507,1.0,-0.013335595,0.4285714286,-0.024130082,1.0,7.7832240163,0.0317720052,0.0,0.0350877196,0.0131884993,0.0077995153,1.2540249362,0.241377135,1.315656e-06,4.0000005277,1.267557805,1.606702789,-0.06150798,0.0454954701,-0.043703875,0.2179932366
19175,1.2223203249,0.1042733533,-2.867325702,0.0142150803,0.4143563482,2.652657602,-0.007222389,0.1750126775,0.2922794118,-0.011606597,0.6671403197,7.0,0.0357881852,0.4071428571,0.3481714158,-0.261231839,-0.17548576,0.126566416,-0.170678302,0.1746957404,0.0681274593,0.5430973728,0.0,5.6532769556,0.1136918725,3.9471458774,0.0863044243,15.631633715,5.6262172285,0.4760255727,1.0,0.0,0.0,0.0,0.0,0.3458838053,3.0,-0.066362152,-0.715422663,0.5722541524,-1.973538557,0.2635187276,-87.22585206,0.5816114228,9.6098544746,-0.001671102,0.0217403032,0.0291100838,0.061819148,0.11025752,-0.06719119,1.0,-0.00478257,-0.820160058,0.0645161271,4.0,2.1690537004,0.0062034739,0.0,0.0571428575,0.0124695938,0.166574738,1.7638093669,0.1782656403,0.0,13.000001161,0.01473925,0.0002172455,0.7860858166,0.0184385255,0.0429603046,0.2487619631
19917,0.1410403949,-0.040518669,3.5320177407,0.0,0.2103428182,0.2493115929,-0.435582822,0.8847980998,1.2185273159,0.0007764352,5.5,5.0,0.0057636888,0.0,0.4343949045,-1.385829815,0.0229914592,0.9411764706,0.631372549,0.0083135392,-0.18956743,0.7483043478,0.0,2.5615384615,-0.86237835,2.3365384615,-0.844897875,1.2042780749,4.4860557769,-0.332007952,0.0,0.0,0.0,0.0,0.0,1.1946564885,2.0,-0.77447759,-0.073536657,-30.79247854,-2.374787439,-0.562670871,-735.1049632,0.0328427875,7.8547206951,0.0,-0.089334055,-0.21484375,-0.007528059,0.5891619408,-0.014736609,0.0,-0.010185021,1.2343883923,0.2135043629,4.0,7.1268908089,0.473969193,0.0,0.1428571492,0.0709889059,0.331292517,1.2830300179,1.5344809199,3.19955e-05,8.6692057e-08,2.2528218022,5.0752060725,0.4862439586,0.1231301669,-0.128571415,0.4118142576
19984,0.3240758883,0.0699958984,4.7171787049,0.0063437397,0.3382006212,0.5728694286,0.1587597272,0.2121367883,0.5966800714,0.0021875,0.1843795198,2.0,-0.004865914,0.1428571429,0.1782474262,-0.030429363,-0.035704582,0.0740443463,0.0568558686,0.035618178,0.2425259691,0.4974392477,0.0,3.0403062022,0.0531317263,2.5183565068,0.1291727343,5.0950631795,4.1489590811,0.263527293,1.0,0.0,1.0,0.0,0.0,1.1601849506,4.0,-0.027496359,-0.753787307,-0.372996351,0.3223704489,-0.286951051,-30.38524429,0.074790396,11.35587684,0.0032750436,0.0175609269,0.0358872407,0.0061851014,0.1970163975,-0.041440642,0.0,0.0010934986,0.3299357165,-0.086813093,5.0,7.7945142083,0.0947040498,0.0,0.0281690136,0.0183421503,0.0281225443,1.1035777023,1.3773861416,9.9169511e-07,4.0000001772,0.4283980633,0.1835249007,1.6656927127,0.0384682581,0.0461617282,0.4969469133
20336,0.4841302778,0.0598185039,1.2809593299,0.0,0.070342412,0.4463052167,0.2416236162,0.2117192187,0.6805546297,0.0024884465,1.0052173913,4.0,-0.015070227,0.1268656716,0.5153806318,0.3755149661,0.084776108,0.3169670603,0.1558169317,0.0241983868,0.1458378456,0.8407790064,0.0,8.0398230088,-0.385977214,7.1794493609,-0.354441638,1.2831959305,5.0714038128,1.4299768519,0.0,0.0,0.0,0.0,0.0,0.7361923327,5.0,0.0863026288,-0.028192118,0.0622474534,0.8196140447,0.5079268968,-401.9476119,0.191441564,9.7383770325,0.0135563157,0.0334488639,0.0383088652,0.0339613211,0.5929925077,-0.022046479,7.0,0.0027121954,2.9558813408,0.0349993538,5.0,11.310576696,2.1966265629,0.0,0.042857144,0.0471947551,0.0551782719,0.8054278571,6.7140491422,2.2698214e-07,1.100848e-08,1.6150701441,2.6084515702,0.0468624623,0.0683632203,-0.794917243,0.3149911858
20670,0.5630279891,-0.050827245,0.3228236607,0.0,0.4869474591,1.5205683993,-0.137639339,0.0438351797,0.2500996254,0.0032069971,0.2288084159,2.0,-0.05318983,-0.074074074,0.2557600636,-0.564777364,-0.818590936,0.1223643277,0.2852924801,0.3532318483,-0.076407154,0.5841849278,0.0,1.4144966965,-0.40905358,0.9189661873,-0.458207467,42.337053571,4.9992092778,0.0134337842,0.0,0.0,1.0,0.0,0.0,0.394134666,1.0,-0.236488431,-0.206583345,0.0389494819,1.221718565,1.735420978,-222.5712448,0.0422630468,7.8561259043,-0.039863915,-0.04277517,-0.087861626,-0.092140921,0.0004167824,-0.19853553,0.0,-0.082204155,0.4168236033,-0.166666672,4.0,6.625060748,0.2929498354,0.0,0.373134315,0.1183219293,0.1383970512,1.1807376434,1.6430559561,5.01981e-05,3.0000000842,0.8510694107,0.7243191419,0.9483049086,0.1151811401,-0.222672065,0.1822452149
20678,0.3596133445,-0.005983013,2.16407281,0.0,0.0136792235,0.0994708855,-0.752007558,0.7094749547,0.1035003018,0.3575783057,0.028741328,3.0,0.0,0.3176470588,0.1243855206,0.4500536375,0.2019872559,0.2219808862,0.2096306207,0.0952323476,0.7536148062,0.8901332698,0.0,22.41522158,0.6367138882,22.41522158,0.6367138882,0.3434812287,6.9566820276,0.5549584758,0.0,0.0,0.0,0.0,1.0,0.110211426,3.0,-0.211773188,0.251981254,-0.284382885,0.4979240322,-0.852221004,-165.166512,0.0746244585,12.182880781,0.0,-0.007128833,-0.008587439,0.0029915065,0.6859356377,0.0049546404,0.0,-0.001238774,-0.276737718,0.0663758162,4.0,13.24070137,1.9191054934,0.0,0.0833333358,0.0396715167,0.0519105704,0.6010899432,3.2863060744,2.7340742e-08,1.2926689e-08,1.4333024923,2.0543560344,-0.270907261,0.0758252545,-0.41613512,0.2496829189
20811,0.352116241,0.0561685787,1.4876042326,0.0132075515,0.5746926713,0.9911501196,0.1955300248,1.0489191805,0.4548717535,-0.000221141,3.0151669641,8.0,0.001798918,0.0521783181,0.2457753422,0.3570618458,0.1679875056,0.1123088612,0.0394558987,0.357759316,0.1387610619,0.6177015648,0.0,3.8254867257,2.0522838623,3.7079646018,2.3765509804,2.8674266413,48.252220249,0.276703347,0.0,0.0,0.0,1.0,0.0,0.603539823,3.0,-0.197934169,-0.161192693,-0.258486139,2.1885226859,0.3993990417,-94.06839649,0.055552445,10.788746748,-0.004973556,0.0196871771,0.0508712378,0.0424903723,0.0637557651,0.2074528882,1.0,0.0039081443,3.4075437363,-0.06666667,4.0,11.51567917,2.3743568055,0.0,0.0379746817,0.0124191816,0.0241835281,1.0617092774,8.1896960709,7.4681467e-08,1.2808104e-08,1.2053261956,1.4528112379,-0.343280921,0.0490732862,-0.368702824,0.0697920586
64899,0.7354938475,0.1460616093,-0.792287555,0.0,0.4786279375,2.0499562758,0.2480045691,0.305906233,0.7852864003,0.0,0.4064923354,11.0,0.0077863896,0.25,0.489028318,-0.395003528,0.1705238896,0.0973514674,-0.109982522,0.1325808208,0.2478329906,0.6366532717,1.0,2.6246557438,-0.263266254,1.6528030621,-0.125644104,14.684251017,5.3265826822,0.4382494005,0.0,0.0,1.0,0.0,0.0,1.2165968191,5.0,0.0308055746,0.1933758278,0.0992439871,0.7867859458,0.7030268652,-728.5741536,0.0327793311,11.989333542,0.0027189046,0.0226072232,0.0373190371,0.0358971586,0.0284860256,-0.037481017,0.0,0.0012365006,1.7651282051,-0.189080462,5.0,9.8758079834,0.2107459572,0.0,0.0670926496,0.0234231425,0.018138616,0.848511897,1.3625964333,9.1076544e-08,6.9096021e-08,0.9288727196,0.8628045292,-0.958603244,0.0482709337,-0.354017491,0.4717133307
21304,0.2214391031,-0.153657592,7.4675441642,0.0,0.1395747508,0.3246575565,-0.789136405,0.1132731959,0.0135309278,0.3016142736,0.5747289015,3.0,0.0240258552,0.3192488263,0.4497107669,-0.150289233,-1.237589555,0.070267341,0.176394562,0.2016752577,-0.060294378,0.6210846163,0.0,1.1047351525,-0.472326504,0.9883627608,-0.510042392,3.7261390887,34.683035714,-1.20417506,0.0,0.0,1.0,0.0,0.0,0.0012413549,2.0,-0.224859213,0.1953652783,-0.114353083,-0.658609707,1.6281498515,-161.9058272,0.054292764,9.7186591061,0.0,-0.016552842,-0.026986224,0.0560786586,0.1105493304,-0.189046909,1.0,0.0312089926,-0.133895589,0.1586080641,3.0,9.5903209915,0.9061374917,0.0,0.2142857164,0.0887555305,0.1210910896,0.8221057908,3.0133452324,1.3251665e-06,2.6592483e-08,1.8697265769,3.4958774724,-0.107266006,0.1104662959,1.0166666756,0.0697920586
