firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
10044,0.5903248716,-0.028009932,1.5018572443,0.0,0.1862038015,0.730779118,-0.088099798,-0.103030521,0.1758277312,0.0089700997,-0.292873183,-0.036651001,-1.074444444,0.0020851838,0.0366510006,36,0.0118253487,-0.10619469,-0.262762951,-0.273986433,0.1889485585,0.0930667782,-0.051659057,-0.020045464,0.548705102,0,3.3801587302,0.3920929945,2.3052910053,0.3105629627,4.1692116477,8.1872384937,0.0605095541,0.0,1.0,0,0,0.0,0.2477784666,4.0,-0.176984515,-0.213831251,-11.08010196,0.4375915018,-2.455115356,-0.504493551,-0.039318402,-16324.77063,0.0426379215,10.756590343,0.0013019495,0.0076347712,0.0100030466,0.0534971662,0.2454956598,0.0,0.0024915924,0.0410086914,0.048873378,1.0,9.6885446466,0.4108626883,0,0.0443548299,0.0183488391,0.028088956,0.9498725941,1.3244398655,4.2886898e-07,6.0844276e-08,1.5989930278,2.5567787029,0.0664955799,0.0684859347,-0.383904306,-0.000275696,-0.0548271752085817,0.0393184796854522,0.2667731629392971,0.3107438016528925,0.5047438330170779,0.4990548204158789,0.8271889400921659,0.9580246913580248,0.8571428571428572,1.9589552238805967,1.9589552238805967,1.4325153374233128,1.3885542168674698,0.8658823529411763,0.8484848484848484,0.7428571428571429,0.6520833333333333,0.0352480417754568,-0.0468750000000001,-0.1408450704225352,-0.0937142857142857,-0.1188888888888889,-0.1473118279569893,-0.1491416309012876,-0.1188888888888889,-0.0559523809523809,-0.1696335078534032,-0.1941056910569105,-0.1208425720620842,-0.1635021097046414,-0.077906976744186,-0.0692706743973147,-0.0269938650306749,-0.0358779832464042,-0.2263414634146341,-0.2225490196078431,-0.2278481012658227,-0.3068181818181817,-0.2887892376681614,-0.3157894736842105,-0.3408146300914381,-0.35,-0.3599677158999194,-0.3267908382430345,-0.3104347826086957,-0.3056042031523642,-0.3291032148900169,-0.322801024765158
10104,0.0236399193,0.0620378639,3.6211788461,0.0138238016,0.5648442356,0.1826881052,0.1811328856,0.1357351998,0.2959250853,-0.082491034,0.2183974066,-0.017368026,-0.155754401,0.0717005343,0.0173680261,36,-0.000559736,-0.022222222,0.0361165148,0.0146032195,0.3022074826,-0.160580025,0.0217086228,-0.566175253,0.4289007757,0,2.2995778845,-0.241412742,2.2937013739,-0.240276847,0.8695063797,6.5215079749,0.1462374274,0.0,0.0,0,0,0.0,2.6225774391,6.0,-2.859289065,0.0705258723,-0.237046653,-0.054229275,-27.88525681,-1.691084042,0.0740934807,206976.06666,0.03476008,19.212480864,-0.00105684,0.0187404181,0.4690721649,0.0014765817,0.3197910904,0.0,0.000673174,1.4840156825,-0.035370218,6.0,18.515358824,0.7361307199,0,0.0458025001,0.0191448517,0.0291132916,0.3919697575,1.862610518,2.051383e-11,2.0822628e-08,0.4069399382,0.1656001133,0.0430225472,0.03321933,-0.295096497,-0.04399803,0.0228368143217809,0.1450411099691675,0.1319532639065277,0.176012666578704,0.2702009405728942,0.3816462563943572,0.4749296706933641,0.3778018240840932,0.5441787941787941,0.5884869007307074,0.4929648241206028,0.5576721426074798,0.6073940486925156,0.6126289126108195,0.6576157708759529,0.6826505569190107,0.8441961514587213,0.8020622725434694,0.6993326978074355,0.6823329558323896,0.5876380477377983,0.6357129748577719,0.6196620025440667,0.7120630042258931,0.5831261101243339,0.564507635597683,0.7614624505928853,0.610880173504428,0.6594675107056414,0.7097640514099366,0.774437587099343,0.9740863787375416,0.827932731747334,0.8249385749385747,0.7286656322730798,0.8347056401811446,0.8693372483221475,1.0229232864275986,0.9077482876712328,0.9516093715787166,0.9481967213114753,0.7590290112492597,0.7276603993021902,0.8851522842639592,0.8167549938850385,0.7510805500982318,0.8434332988624611,0.7709119809258891
75510,0.0578741049,0.0229506779,34.966476969,0.0,0.0480829792,0.0561462592,0.2286245353,0.1696143028,0.5559569221,-0.006922517,0.0769875037,-0.020734176,-0.08878327,0.0249883141,0.0207341763,35,0.0,-0.005213396,0.1518805739,0.0142282604,0.2789421158,-0.373172854,0.0289153951,0.2596205849,0.3320585571,0,1.4778664731,0.8637802059,1.4778664731,0.8637802059,2.1475300401,9.2045779685,0.5476127346,0.0,0.0,0,0,0.0,1.0851692117,6.0,-2.794887267,0.0968799266,-0.220037827,-0.01999509,-28.18818585,-1.806205735,0.0273812606,214588.83666,0.03476008,19.187452144,0.0045061123,0.047377062,0.0874963904,0.0022473959,0.2357711138,1.0,0.0001657375,1.632076186,-0.043651163,8.0,19.586004427,1.7674885362,0,0.0490916409,0.0333820184,0.0357018295,0.342315006,4.8072299917,1.334918e-11,9.1750999e-09,0.539524124,0.2910862804,0.0505830757,0.036216841,-0.419706985,-0.04399803,0.0676769300065955,0.1332900735385207,0.3153514272335691,0.3056222410197899,0.3961756316132696,0.4438618912728285,0.4466944753731603,0.3270815204350956,0.3871298305013897,0.4844553682743151,0.3533022521726292,0.2927793628084039,0.4937432369971364,0.5246606096804576,0.7167614920651451,0.8767673092193387,1.0855330280773328,0.9230992408437646,0.8901292678097263,1.0123707892422908,1.144218686395503,1.3880114916709785,1.4025339728506787,1.332782632147108,1.2207723757201494,1.2525030800102863,1.4499816703573891,1.2945549178910976,1.4905251037759433,1.5283809904761907,1.678153430790355,1.9336102398510329,1.6453824783769782,1.7006023641195624,1.4586033910500689,1.518689935156543,1.7125226300687686,1.7222017554653215,1.6624679476893456,1.995036011054332,2.0715476212513884,2.173624109405633,2.322487200765279,2.787377152055629,2.657353887694936,2.7891071591687604,3.448988165235834,3.277520043825729
70092,0.8264265246,0.0918395678,-0.509442676,0.0118006945,0.8341471209,1.2968437816,0.0372775445,0.0679815021,0.1657106934,0.02266564,0.0221523652,-0.002783476,-0.04872689,0.0963146243,0.0027834759,35,0.0371927137,-0.170093458,-0.081175826,0.0354134239,0.2788925229,-0.332056618,0.047412791,0.1186036636,0.5751334289,0,17.688709122,0.0571279651,3.5502367003,0.2937263901,6.1289322505,14.12532965,0.1219751972,0.0,0.0,1,0,0.0,0.2966579134,7.0,1.822685518,-0.0927653,-0.167625262,0.1951003224,-0.838723813,-0.372192294,-0.137478587,-1405.422861,0.1021842523,14.865662572,0.0002317754,0.0267127229,0.051993079,0.1243549877,0.061036105,2.0,-0.000697188,1.5209886798,0.0073767877,4.0,16.306728307,5.7481061888,0,0.0360867977,0.0293912801,0.0421610158,0.4550792544,18.693768081,3.123519e-10,2.9173863e-09,2.0224813312,4.0904307352,0.0146500209,0.0598908238,-0.003727094,-0.094700682,0.0139019792648444,0.056728880157171,-0.0807519760734886,-0.1078167115902963,-0.0752202879862454,0.0656265477959385,0.0333813640730067,0.2837112171837708,0.2224431818181818,0.334263565891473,0.1208648085438917,0.2032997762863535,0.2791319857312724,0.4025423728813559,0.3007859733978235,0.639862804878049,1.3773480662983424,0.3203436637005215,0.1459387483355527,0.2556171578640209,0.2443609022556392,0.2056598486971141,0.2655882352941177,0.5318618725525099,0.6379901027788353,0.6723668869024486,0.7122960604854756,0.6607487456580472,0.7803061646669425,0.8864533099517757,1.0098085007006072,1.2528795811518325,1.038370440549503,1.154732098147221,0.7996654119615225,0.7315895372233401,0.8117894736842106,0.5796622613803233,0.6336370539104026,0.6207156308851225,0.5124780316344464,0.5506306306306308,0.3651649746192893,0.34679186228482,0.3721301020408163,0.5687203791469195,0.7839966832504146,1.010747663551402
75033,0.8279380673,0.0539627404,-0.756591475,0.0,0.3457248252,1.1362375436,0.0307231739,0.247405287,0.384037901,0.0046183559,0.8873774227,-0.019838995,-0.367766279,0.0738084167,0.0198389946,34,0.0638519774,0.0098684211,0.4272491764,-0.038717378,0.1949362168,-0.13890678,0.0894488089,0.0845613479,0.431438408,0,2.1753930625,-0.290695225,1.2844082945,-0.231562245,9.4876607636,5.2734477338,0.2881646655,0.0,0.0,1,0,0.0,0.4399751756,6.0,0.2821298844,0.3690703035,-0.027713256,0.4244757698,-0.053243219,-0.715021041,0.0560944385,-15870.87695,0.0642905452,12.280723408,-0.005347158,0.0005914369,0.0007525383,0.06031241,0.0767563788,0.0,0.0152817574,0.8919576246,-0.077494478,4.0,12.672046844,1.4274346519,0,0.0502957851,0.0315500736,0.0450698621,0.2155657731,1.0410076108,2.382525e-08,1.7295138e-08,1.724691827,2.9745618983,0.0982381905,0.0963991786,0.2700078651,-0.103764354,-0.0831873905429071,-0.2526766595289078,-0.3038563829787233,-0.3859237536656891,-0.4506820566631688,-0.4949348769898697,-0.4395074946466809,-0.1794670846394983,-0.1864801864801863,-0.0759046778464254,0.3615084525357608,0.6671974522292994,0.6058282208588959,0.8114186851211074,1.1949685534591197,1.208860759493671,2.673684210526316,1.822102425876011,1.434883720930233,1.3904109589041096,1.2564655172413794,1.1587628865979385,1.2276595744680852,1.3795454545454544,1.2324093816631128,1.5168269230769234,1.9327731092436975,1.4013761467889907,1.2662337662337664,1.0940000000000003,1.0095969289827256,1.643939393939394,1.0856573705179289,1.0529411764705885,1.0134615384615384,0.9388888888888888,0.9942857142857144,0.9388888888888888,0.8696428571428574,1.0940000000000003,1.1151515151515152,0.9388888888888888,0.7596638655462185,0.8696428571428574,0.5511111111111111,0.5626865671641792,0.2245614035087719,0.2925925925925927
12211,0.1883291516,0.0236893694,8.8181731431,0.0078827306,0.1662351364,0.3158690174,0.1112739921,0.1168377953,0.2893908428,0.006737425,0.0982765213,-0.002311811,-0.032791506,0.0244661795,0.0023118114,33,0.0669895364,0.0977777778,0.1958196051,-0.19791689,0.1351130779,0.0256903282,0.0914401798,0.1337507286,0.554027689,0,3.0100043403,-0.114175365,1.959338831,-0.17486212,3.8691440996,5.9809501733,0.2013918577,0.0,0.0,1,0,0.0,0.537166938,5.0,-0.010586814,0.0219051486,-0.12655631,-0.162359638,-1.415939968,-0.263064546,0.1178334749,-9302.546508,0.0363924557,14.359411315,-0.003149725,0.0090374437,0.0172649201,0.0140465741,0.2302486719,0.0,-0.001578149,0.7873515245,-0.10226182,6.0,14.205011437,1.0471852797,0,0.0346614756,0.0161672592,0.0253406232,0.3540573937,1.9767192319,2.0089148e-09,1.6421159e-08,0.8412694008,0.7077342047,0.2478850108,0.0353316208,0.1246932303,-0.014514307,0.0252660402016304,-0.0032066795740561,0.0007289072465528,-0.0062130534443237,-0.0112231424798944,0.0280811232449298,0.1782164056354143,0.2825002893896706,0.422465895354861,0.5645773979107314,0.7040752999586262,0.6486540578404882,0.6989790656904198,0.786682572389112,0.7541524701873934,0.8305555555555555,0.7989735750163791,0.6636372816318288,0.6470058982305309,0.7163246171476196,0.826091775659499,0.7450481940472409,0.7743672590199246,0.8666440063448899,0.8060732295549222,1.004014110205571,1.0754598135550515,0.9382352941176472,0.7021386506870544,0.7816589164053207,0.9183744760130416,0.7116883116883117,0.6286081455120602,0.7229659067140766,0.6435554668794894,0.720267307089903,0.7500531123858083,0.6986287246107847,0.6739483844747003,0.8751422717960391,0.8017279090113736,0.8628448665762098,0.8467660576168592,0.8679138321995463,0.7558350207822657,0.7993665356050677,0.7927094668117518,0.9030842093103848
75976,0.1694245091,0.0122741376,10.604404086,0.0,0.0160911319,0.0944438461,0.1415809536,0.154306043,0.2961644894,0.0148830884,0.10846469,-0.02353244,-0.33190434,0.0163479772,0.0235324396,32,0.006577484,0.0436507937,0.120257024,-0.020474095,0.2044204799,-0.104099133,0.063291695,0.1588577685,0.6051904842,0,11.034739454,-0.004358936,9.1559544021,0.0036397922,1.2292704815,5.1017609967,1.079212225,0.0,0.0,0,0,0.0,0.3255715501,3.0,1.4046512905,0.0020108056,-0.134353765,-0.07442743,6.0542419901,-0.769572871,0.1030953402,-786.2650811,0.0232852488,15.016548601,0.0008520044,0.0185580835,0.0203206418,0.0040331119,0.4300798407,2.0,0.0,2.0393875234,0.0004592706,6.0,14.811399982,0.9316463762,0,0.0248651281,0.0225404017,0.0340001847,0.4362358927,2.4380276521,1.1412966e-09,1.8948276e-08,0.5341100483,0.2852735437,0.4027540816,0.0347916061,-0.267054578,-0.269539207,0.0050505050505049,-0.0490877497827975,-0.5257285234535803,-0.5440058327257578,-0.5074811564855439,-0.465576171875,-0.4586373191541981,-0.4479192938209331,-0.4101320398814335,-0.3722397476340693,-0.4405111821086261,-0.4254593175853018,-0.4297251530545786,-0.4358247422680411,-0.3852850322942993,-0.3005272407732865,-0.3464696223316912,-0.2793415637860081,-0.349189832020217,-0.3291449586270304,-0.3423464022833107,-0.3270826928988626,-0.3572162678020848,-0.3791832104367555,-0.3868347338935575,-0.2951215585251971,-0.2230700976042591,-0.2782723376195185,-0.23714932915142,-0.2934151065203356,-0.28123460843868,-0.2319298245614035,-0.3250077089115016,-0.2789855072463768,-0.3879491122605899,-0.5314640410958904,-0.4686893203883495,-0.4540466392318244,-0.4217408532558446,-0.3575935436537051,-0.3464696223316912,-0.2486699845546593,-0.258343215314247,-0.4674613793942342,-0.4781883194278904,-0.4541147132169576,-0.4348050606764782,-0.3645863570391873
77488,0.4073306188,0.0410217358,10.258515483,0.0116318598,0.0562979402,0.368967034,-0.295203943,0.1255713291,0.3129975482,0.0093406593,0.3532182104,0.0482466446,0.5394045534,0.0188944247,0.0482466446,30,0.0021645484,0.4084507042,0.1858771175,0.0236088174,0.0908420103,-0.3397171,0.0811665708,0.1007606912,0.4040140377,0,3.9627759512,-0.272182165,2.657703147,-0.271282653,7.3502472027,4.1402711616,0.9858572382,0.0,0.0,0,0,0.0,0.3647258158,6.0,-10.31552025,0.0699709897,0.0898762741,0.052210382,4.667808648,0.0926359798,0.1614709778,-5672.418652,0.02204135,11.61591918,-0.019251143,0.0226923077,0.0269164969,0.0358164622,0.1033467346,0.0,-0.00239952,1.0289518066,-0.034125551,4.0,9.7363462062,0.2035350249,0,0.0766129643,0.0302969834,0.0450566291,1.3139827762,0.9713037433,5.9291985e-07,7.2118633e-08,1.0200433667,1.0404884699,0.1128736489,0.0440792107,-0.209058672,-0.269539207,-0.1076017130620984,-0.0364161849710982,0.0115291262135923,0.0720257234726688,0.0967105263157896,0.0283775447254781,0.2628787878787881,0.5785984848484849,0.7809829059829063,1.0650611961746197,1.008433734939759,1.006016847172082,0.9316338354577056,1.0889724310776945,1.2499966256799255,1.1426735218509,1.252702702702703,0.4546247818499127,0.1534815491388677,0.1856330014224751,0.3765483071841455,0.3357371794871795,0.3591520587036283,0.5223744292237444,0.4752212389380532,-0.3182004089979549,-0.3325325325325324,-0.3704682779456193,-0.376822429906542,-0.4639871382636655,-0.4534426229508196,-0.4366339979722878,-0.5005991611743559,-0.4846986089644512,-0.5195965417867435,-0.542032967032967,-0.5601583113456463,-0.5343575418994413,-0.4716323296354991,-0.4415410385259631,-0.2656387665198236,-0.2507865168539325,-0.2981052631578946,-0.3264646464646463,-0.1644110275689222,0.0072507552870091,0.0042168674698794,-0.0528409090909091
76605,-0.054893413,0.0662773609,21.619657993,0.0,0.4981911845,0.4467603697,0.2241198623,0.0064009858,0.5633347273,-0.09573922,0.0661283483,-0.093173856,-0.621213797,0.1074497719,0.0931738557,31,0.0115086794,0.05,0.1581399001,-0.024599198,0.053815254,-0.039921711,0.0675409488,1.0473611496,0.5565380852,0,0.8704907925,-0.197082261,0.2909860531,-0.352731458,12.017645822,38.662511364,0.1630839399,0.0,0.0,1,0,0.0,-6.567368421,6.0,0.0294561151,-0.170039056,-0.528715113,-0.340728099,-0.547054603,0.140570121,0.1072350248,24780.934174,0.405178827,17.518856554,-0.00081892,0.0555788656,-0.445601999,0.0112232564,0.0838609336,2.0,0.0042087596,0.6284067522,0.0564506408,5.0,18.03453507,1.9757166608,0,0.0339614302,0.0157955776,0.0277299561,0.3250474036,3.5758520812,3.122742e-11,8.361423e-09,0.7917620165,0.6268870908,-0.051528585,0.0374520361,-0.005018387,0.0750901937,-0.0458372181623588,0.0381512452215739,0.1013436954549082,0.0580758544381609,0.1031474505751104,0.3355662171333811,0.3851856004721159,0.306814430429938,0.3617105373056646,0.3721678395041159,0.3154699287093685,0.2949402264493204,0.2830249363759112,0.3732138602276356,0.349598412259321,0.5182981856839208,0.8311465957446809,0.5003728825834823,0.4642803873220307,0.3003751684930789,0.3151571986159605,0.3537024589734179,0.4282882668584391,0.4061579068244918,0.3794254566382156,0.4089971188571888,0.5082610772776148,0.5065008894301783,0.5126645510291765,0.6498397920010157,0.8282507200798717,0.8478779070110729,0.9147292581021512,1.1120837707915978,0.997099394133049,1.0200683548925515,1.1957251344779751,1.3089592701020862,1.385803603988733,1.4805450111911544,1.3881207048050683,1.330530283301102,1.0238686507107024,1.1776993969383025,1.2557370805559869,1.6279050381679392,1.6031322713974268,1.9315532889258948
76752,0.1950397395,0.0449374969,10.599633002,0.0170822464,0.3921893239,0.2492300025,0.1263043834,0.1821358016,0.4471689185,-0.017652545,0.2627638664,-0.067730843,-0.816901232,0.0816469935,0.0677308426,30,0.0,0.1677503251,0.0698091934,-0.009016662,0.5639184808,-0.698604199,0.032433837,0.0476289958,0.20756845,0,0.9100794917,-0.229886012,0.9100794917,-0.229886012,4.1714231803,4.0580228898,0.1825727206,0.0,0.0,1,0,0.0,1.1623612549,4.0,-2.823024181,0.0074488052,-0.047074106,0.117170545,-27.62028129,-1.430051792,0.0840399399,-12824.22924,0.03476008,14.538673207,0.002476432,0.024980766,0.084698445,0.0184771686,0.3008082403,1.0,0.0077319588,3.5756620763,0.184898058,6.0,14.652477219,1.5151487456,0,0.0324022509,0.016621858,0.0244876592,0.40819813,2.6564770748,1.4929744e-09,1.5372551e-08,0.8167714241,0.6671155593,0.0203099521,0.0322119955,-0.160447833,-0.04399803,0.0212765957446807,0.0067027027027026,0.0446488669508637,0.0664223545579478,0.0567408079891058,0.0944992947813823,0.1587854654056746,0.0303164416906396,0.1610972568578554,0.2801759692053891,0.2693565976008725,0.2288202692003167,0.3356282271944923,0.2015483870967742,0.1524752475247526,0.1381080420435103,0.455,0.2485921158487531,0.031686239751828,0.12057761732852,0.1083075458224234,0.1675025075225678,0.2233315817130845,0.2323980942297512,0.0755370755370756,0.0674002751031637,0.13671875,0.0208287656215742,0.0493576741041246,0.265905383360522,0.2851228263869723,0.3119188503803889,0.3242320819112629,0.4486621032980709,0.3193539246245396,0.1375519179086246,0.265561293829845,0.1993817619783617,0.2291446673706441,0.2607636068237207,0.2109232769830948,-0.0066140388308084,-0.0656231186032509,0.0937279774489077,0.1262699564586356,0.0999291282778171,0.2198061304689547,0.3865396069088744
77637,0.1296815182,0.0221210238,8.2556992218,0.0,0.2757065806,0.3640039388,0.0421337342,0.2152338673,0.8416302808,0.0206037029,0.1630795156,-0.143065892,-2.389635176,0.0749822003,0.1430658923,30,-0.002100679,0.0638297872,0.1295602048,0.0598323797,0.8418045113,0.2642753468,-0.000666871,0.3432963854,0.431481218,0,1.0012377416,0.0097468442,0.9829572503,0.0211839189,4.7275871523,3.0928256071,0.1571942047,0.0,0.0,1,0,0.0,2.8729080114,7.0,0.357159027,-0.183783804,-11.08010196,-0.036001296,-1.802383607,0.582107126,0.3671869393,-499.754568,0.06728965,13.379344498,-0.00091999,0.0084975711,0.0243098531,0.0323980523,0.1899308643,0.0,-0.000460087,1.0982155919,0.0387061574,5.0,12.904989864,0.7761742081,0,0.0696482137,0.029995827,0.0349137224,0.6201488645,3.5568240693,1.0683252e-08,2.1625427e-08,1.2412569908,1.5407189173,0.0495944456,0.0466533619,-0.333247171,-0.183116136,0.1880295162612735,0.3437403400309118,0.4022580645161289,0.4233791748526523,0.5365853658536586,0.6907817969661609,0.8074844074844074,0.9519533004041312,0.9786071916249433,1.5691489361702122,1.450394588500564,1.2021276595744683,1.4029850746268655,1.031308411214953,1.040845070422535,1.0949397590361447,1.7972972972972974,0.3821939586645468,0.3669811320754716,0.3487434067638846,0.1777296125711189,0.1379581151832458,0.242,0.1815710790975808,0.1909589041095889,0.2785294117647059,0.3977491961414789,0.5247281655559453,0.718181818181818,0.6706379707916987,0.7844827586206897,0.9467084639498432,0.8349514563106795,0.9458370635631156,0.8380549682875265,0.698046875,0.7013698630136986,0.7706720977596739,0.5497326203208555,0.7815573770491804,0.6159851301115242,0.6783783783783783,0.5093749999999999,1.0949397590361447,1.162686567164179,1.240721649484536,1.141379310344827,1.312234042553191
77659,0.4336799689,-0.051206349,-0.600435733,0.0,1.7592578146,3.1357713274,-0.035998422,-0.171180596,0.4062929087,-0.133622597,-0.140332715,-0.058800859,-2.778222891,0.0910563013,0.0588008587,29,-0.059233077,-0.316363636,-0.172562459,0.025384244,0.1360644242,0.365594047,-0.21525111,-0.276496868,0.5939993756,0,1.5774159546,0.0168446587,0.8488902232,0.2086068281,6.8241959994,29.025551713,0.0339365034,0.0,1.0,0,0,0.0,1.7498196817,6.0,0.2723360208,-0.035571583,-0.215975521,-0.291885267,-0.13415737,2.5308055323,-0.326670413,-1613.720533,0.4274172795,14.402702843,-0.017937788,-0.012095078,-0.066150521,-0.227496466,0.1657333643,0.0,-0.017429194,8.1409681426,-0.242631495,3.0,16.567426807,20.906946037,0,0.3417798877,0.0940214082,0.1143712193,0.876478425,156.37238873,3.888914e-10,6.277838e-10,1.8763691041,3.5207610147,0.0745037787,0.1091455431,0.7115725533,-0.194476526,-0.0350385423966362,-0.1727245419044758,-0.0160771704180063,0.0876777251184832,-0.0552315608919382,0.0253164556962024,-0.220492499292386,0.5506756756756754,0.3139312977099235,0.3909090909090909,0.8384512683578103,1.2610837438423643,1.545286506469501,1.5981132075471698,2.788170563961485,3.4491114701130856,5.541567695961995,1.5476410730804808,0.9326315789473684,0.591907514450867,0.8888888888888888,1.01021897810219,1.5883458646616535,1.8479834539813853,1.8362512873326464,1.370051635111876,1.1702127659574466,0.6481149012567324,0.6209535020600354,0.6461446503287507,0.8250497017892644,1.4328621908127208,1.1381987577639752,1.004366812227074,0.8359999999999999,0.5351170568561872,0.4703683929524827,0.3821831869510663,0.5165198237885462,0.5773195876288659,0.3120533587422582,0.2845149253731343,0.1932409012131717,0.2523874488403821,0.2300133988387671,0.3839195979899499,0.1734128674904134,-0.0018122508155128
79094,0.2392751072,0.0779660462,-2.70854077,0.0054889889,1.6261969715,3.2805110085,0.0696840988,0.1567353475,0.2213591661,-0.038807956,0.1547073155,-0.047469655,-1.058908046,0.1605249198,0.0474696548,29,0.0825867007,-0.008333333,0.074031012,0.0729284298,0.195968645,-0.006530652,0.1594105498,0.179208826,0.5612836556,0,1.018159693,0.0097555065,0.6049798746,-0.087004537,18.476340694,7.0753805267,0.1159879666,0.0,0.0,1,0,0.0,1.6876598225,7.0,-0.918815413,-0.104043496,-0.733225739,0.0961900195,-2.362352825,0.3133843605,0.2789897122,-9915.568884,0.0740556467,15.996748839,0.0010974191,0.0110810772,0.0815823679,0.0122397731,0.095172331,2.0,0.0008093234,2.5465937879,-0.063730966,5.0,16.627773382,2.0142051892,0,0.0967568085,0.0323047676,0.0322971702,0.3901891494,4.0488125125,2.915518e-10,8.6272177e-09,1.5329387818,2.3499013087,0.0180706326,0.034537698,-0.061617216,-0.103764354,0.0376217668794087,0.0629731589814177,0.0944198405668732,0.1785578023655092,0.1844325153374233,0.4310864025943941,0.4933526710176457,0.4526216788149542,0.6164311878597593,0.8642124321062161,0.803269118505546,0.8090775988286971,0.7722317842799771,0.9258104738154616,1.0648395721925137,1.1722925457102673,1.513425549227014,0.9276131045241812,0.5885831833376189,0.4947979675780305,0.5906282183316167,0.6778924497555676,0.7271456527816604,1.144394307532107,1.0006476683937824,0.9550632911392404,1.5124034160227735,1.0450182058920885,1.3234298608499435,1.1753521126760569,1.3181988742964357,1.492133924969746,1.474169002803364,1.498180347755762,1.2813884785819796,1.089986468200271,1.1931132410365637,1.2335502530730298,1.184582743988685,1.3225563909774434,1.15036547163244,1.2805463270579551,1.4294140778607942,1.3535238095238094,1.141421143847487,1.184582743988685,1.1639229422066548,0.9706539074960128
87055,0.0872758919,0.0248798902,12.508654559,0.028561935,0.2046739915,0.9735753939,0.1519998282,0.0668154655,0.4864641083,0.0012917701,0.1177444303,-0.068818365,-0.789095267,0.0445124937,0.0688183655,28,0.0343656378,0.0549450549,0.1749090015,-0.02852512,0.0650427288,-0.004114766,0.0978832169,-0.039378692,0.6055395829,0,1.0021738392,-0.114580126,0.5193437723,-0.187392828,16.092731006,108.66833056,0.1739598416,0.0,0.0,0,0,0.0,1.4687705097,6.0,-0.037047027,0.0691694199,-0.017708692,-0.705625681,0.0057714455,0.0258301445,-0.135788324,155389.44689,0.3247277945,19.335842955,0.002375981,0.0291580822,0.101322655,0.0461721468,0.2054228251,2.0,0.000987947,0.4691617517,0.0345439029,6.0,19.176641745,1.187984706,0,0.0311246216,0.0110370557,0.0240728032,0.312873057,1.9191733416,7.722866e-12,1.420285e-08,0.3103636666,0.0963256056,0.0093686949,0.0282985383,0.00565084,0.1405472251,0.0599692590524061,0.1511865405214814,0.2041399054680492,0.2241392942567659,0.292243466516016,0.3761026888217522,0.2924268732067892,0.2089017198365093,0.1626464548752189,0.2736703484145182,0.2830703943661972,0.3101593223264107,0.3992258470801462,0.502226196438976,0.4766103348785941,0.503267293729373,0.5974818153123136,0.6201535669007052,0.4908680443462963,0.5497073166267243,0.5192621660384911,0.5330685784076126,0.5809586817867718,0.5452909979206473,0.6525414142147081,0.7236432784514006,0.9012020619417312,0.8551296786543394,0.8811018006112166,1.082335051552754,1.1222102688347388,1.2359725474462446,0.9694309494984434,0.9922581900887896,0.9392455296321524,0.9538025565135332,1.0826206811476071,1.1795865154560246,1.2976693251781009,1.3102555792249948,1.4172903156233252,1.3860136923003503,1.3374043721455329,1.447292015903718,1.4697175876873383,1.8277252917804816,1.7724756085261189,1.90602246356881
