firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12
53612.0,-0.000471416,0.0251280095,0.0355300642,0.0781556519,0.0440529853,0.006090895,0.0,-5.6338e-05,0.4771678967,-0.014326648,0.0471976401179941,0.1198738170347002,0.1677631578947369,0.1872909698996656,0.2326388888888888,0.1563517915309447,0.0628742514970059,-0.0166204986149584,-0.0633245382585752,-0.0874035989717223,-0.0166204986149584,-0.0028089887640448
50092.0,-0.00549008,0.010152273,0.0220018234,0.0481818081,0.0,0.1105436448,0.0,0.0043870971,1.5926886181,-0.01730011,0.0568181818181818,0.0108695652173913,0.0449438202247192,0.0449438202247192,0.1481481481481481,-0.0412371134020618,-0.1057692307692307,-0.1057692307692307,-0.1388888888888888,-0.1142857142857143,-0.1696428571428571,-0.088235294117647
66237.0,0.008040041,0.0561533182,0.1690341588,0.130180811,0.1774302203,-0.157797616,2.0,0.0529318922,1.3716143012,-0.028572929,0.1476793248945147,0.1428571428571428,0.2592592592592593,0.2710280373831775,0.3948717948717948,0.3203883495145632,0.4623655913978495,0.6000000000000001,0.431578947368421,0.5454545454545454,0.7,0.7
61399.0,0.0066652302,0.0317827867,0.0553801685,0.0788529262,0.0198145241,0.0114965441,0.0,0.0002304348,-0.457443609,0.031765962,0.0574712643678161,0.1572327044025157,0.3430656934306568,0.0823529411764705,0.295774647887324,0.1870967741935483,0.1572327044025157,0.1572327044025157,0.108433734939759,0.0279329608938547,-0.031578947368421,0.108433734939759
40053.0,-0.000852198,0.0091464977,0.0262903525,0.1878030965,0.0445310195,0.0149952822,0.0,-0.002816784,-0.652313585,-0.035158376,-0.0738255033557047,-0.0612244897959183,0.0454545454545454,0.069767441860465,0.078125,0.069767441860465,0.0454545454545454,0.037593984962406,-0.0980392156862745,-0.086092715231788,-0.0799999999999999,-0.1834319526627219
12976.0,-0.005486501,0.0146302511,0.0268703024,0.035804733,0.0414371099,-0.014209565,0.0,-0.005038878,1.3206207131,-0.029233079,-0.0527704485488126,-0.0911392405063291,-0.0577427821522309,-0.0794871794871795,-0.0027777777777777,-0.0027777777777777,-0.0244565217391304,-0.0191256830601093,-0.0426666666666666,-0.1411483253588517,-0.1784897025171624,-0.1877828054298642
13012.0,-0.010328551,0.0031902776,0.0084501611,0.2573071361,0.0138006969,-0.026517911,0.0,-0.030115536,2.0921724913,-0.205461923,-0.0422535211267606,-0.1052631578947368,-0.1604938271604938,-0.1392405063291139,-0.15527950310559,-0.1656441717791411,-0.2402234636871508,-0.15,-0.2879581151832461,-0.3165829145728643,-0.3461538461538461,-0.2953367875647669
64039.0,0.0,-0.044193442,-0.232321291,-2.422018869,0.0293255879,-0.04002492,0.0,-0.231027878,-0.486641488,0.0292929262,-0.1176470588235294,-0.2857142857142857,-0.1176470588235294,-0.0625,0.0,-0.0625,-0.1176470588235294,-0.1666666666666666,-0.25,-0.2857142857142857,-0.3181818181818182,-0.2105263157894736
51801.0,0.0,0.0116059935,0.0180309903,0.0003459703,0.0022753129,0.0,1.0,-0.002046167,-0.646017699,-0.015090995,0.0155038759689922,-0.0075757575757575,0.0076923076923076,-0.0075757575757575,-0.0367647058823529,0.0,0.0076923076923076,0.0076923076923076,-0.0367647058823529,-0.0575539568345323,-0.0709219858156028,-0.0507246376811594
34040.0,0.00036695,0.0026949225,0.014057508,-0.034445112,0.033085622,-0.011166998,0.0,-0.618182038,0.7532956685,0.0476190485,-0.0833333333333333,-0.12,0.1,-0.0434782608695651,-0.12,-0.12,-0.1851851851851852,-0.2142857142857143,-0.4210526315789473,-0.3888888888888888,-0.4358974358974359,-0.4883720930232558
51270.0,0.0794813771,0.0257133404,0.0449933833,0.2558432616,0.0060330906,-0.00575885,4.0,0.0886244246,1.197869102,0.0286513856,-0.1428571428571429,-0.2450331125827815,-0.0172413793103448,-0.0655737704918032,-0.1739130434782608,-0.2083333333333333,-0.2027972027972028,-0.2450331125827815,-0.3770491803278688,-0.438423645320197,-0.3666666666666667,-0.4697674418604651
13100.0,0.0013704435,0.0142707845,0.0333305277,0.0748259861,0.0408518618,0.0261087412,2.0,8.25e-05,0.3205128205,3.98061e-05,-0.3495934959349593,-0.3402061855670103,-0.299781181619256,-0.2935982339955849,-0.21760391198044,-0.1999999999999999,-0.1556728232189973,-0.1623036649214659,-0.2079207920792078,-0.2558139534883721,-0.2470588235294117,-0.2660550458715596
65672.0,0.0268798105,0.0140618722,0.0268096515,0.1940599207,0.0266825966,-0.086969933,2.0,0.0259959706,2.2863849765,-0.024390243,0.0,0.1499999999999999,-0.0416666666666666,-0.1481481481481481,0.1499999999999999,0.0,-0.2068965517241379,-0.0799999999999999,-0.2068965517241379,-0.28125,-0.425,-0.3783783783783784
60097.0,-0.001904171,0.0329221445,0.0451849515,-0.046532243,0.2426068185,-0.023190634,1.0,0.0001032258,-0.176379004,0.0186915882,0.0046296296296295,0.0585365853658537,0.0483091787439613,0.0689655172413792,-0.0646551724137931,-0.125,-0.1178861788617886,-0.2166064981949458,-0.361764705882353,-0.3463855421686747,-0.4087193460490463,-0.4119241192411924
52717.0,-0.027936963,0.0443595089,0.0588958942,-0.014597506,0.1097149506,-0.029611886,1.0,-0.002834467,9.5733866205,-0.234209035,-0.0392156862745097,0.0,0.0425531914893617,-0.0297029702970297,0.4411764705882353,0.4848484848484848,0.2894736842105263,0.2250000000000001,0.0888888888888888,0.0,-0.01010101010101,0.0888888888888888
22891.0,0.0018718023,0.0225831311,0.0402316255,0.0214779581,0.0559348579,0.0016020362,1.0,-0.000261682,1.2831695332,0.0114155253,-0.0046511627906976,0.0166270783847981,-0.0023310023310023,0.0363196125907989,0.1693989071038251,0.1233595800524933,0.1888888888888888,0.1030927835051547,0.0808080808080808,-0.0272727272727272,-0.0316742081447963,-0.018348623853211
60548.0,0.0142549197,0.0224973577,0.0387314791,0.1022361405,0.0817164361,-0.27080525,2.0,0.0085289088,1.3287128713,0.0005454766,-0.0506329113924051,0.0135135135135135,0.0135135135135135,0.0416666666666667,0.0135135135135135,0.0714285714285714,0.0135135135135135,0.0135135135135135,-0.0506329113924051,0.0273972602739727,-0.0384615384615384,-0.0384615384615384
52636.0,-0.009495079,0.0156333968,0.0225956786,-0.008827282,0.0770149802,-0.0231697,3.0,-0.010827213,1.3602484472,8.6759683e-06,0.0434782608695651,0.0700636942675159,0.263157894736842,0.2352941176470588,0.0909090909090908,0.1052631578947369,0.1275167785234898,0.3440000000000001,0.4358974358974359,0.3548387096774192,0.5412844036697249,0.6153846153846154
53576.0,-0.025878946,-0.025426147,-0.028121323,0.0176231967,0.0287410184,-0.025034748,0.0,-0.050505503,0.8132842575,-0.019047622,-0.1090909090909091,-0.2222222222222222,-0.1694915254237288,-0.289855072463768,-0.234375,-0.3194444444444444,-0.3098591549295775,-0.2686567164179104,-0.3717948717948718,-0.3378378378378378,-0.3194444444444444,-0.3552631578947368
55191.0,-0.000676699,0.0078837146,0.0297227586,-0.001439241,0.0161358513,-0.001957934,0.0,-0.004087591,14.28325065,0.0169525482,-0.0743243243243243,-0.1217948717948718,0.113821138211382,-0.1103896103896103,-0.2080924855491329,-0.2827225130890052,-0.2554347826086957,-0.2126436781609195,-0.2901554404145078,-0.2712765957446809,-0.2554347826086957,-0.3349514563106796
45233.0,-0.001680823,-0.13360465,-0.442568055,-0.035835332,0.0252499468,0.0565432076,0.0,-0.327227734,-0.048828483,-0.033929048,-0.2678571428571429,-0.2407407407407407,-0.2038834951456311,-0.2264150943396226,0.1714285714285714,-0.0888888888888889,0.0,-0.0120481927710843,-0.3223140495867769,-0.3166666666666666,-0.2931034482758621,-0.219047619047619
20095.0,-0.001038214,0.0124878403,0.0277310871,0.0591351616,0.0020462915,-0.00526047,2.0,-0.002818351,-0.917566241,6.89442e-05,0.1079136690647482,0.1492537313432835,0.1891891891891892,0.1449814126394051,0.0620689655172412,-0.0032362459546925,0.2520325203252032,0.2571428571428571,0.2833333333333334,0.0694444444444444,-0.0032362459546925,0.0547945205479452
47773.0,0.003338037,0.0185900113,0.0301058393,0.0471166164,0.2632564501,0.0050734339,2.0,0.0033103448,-0.664586583,-0.003698636,-0.0460526315789473,-0.0460526315789473,-0.0333333333333333,-0.0397350993377483,0.0211267605633802,-0.0584415584415584,0.0069444444444444,0.0507246376811594,0.0211267605633802,0.0069444444444444,0.0211267605633802,0.0069444444444444
56339.0,0.0112176702,0.0264552089,0.0516421393,0.0960328304,0.0323203635,-0.1600986,0.0,-0.000357333,-0.365405536,-0.013333334,-0.0131578947368421,0.0135135135135135,0.25,0.171875,0.1450381679389312,0.1538461538461537,0.171875,0.171875,-0.0131578947368421,-0.0131578947368421,-0.0384615384615384,0.1363636363636364
56777.0,-0.003039005,-0.006679469,-0.011923392,-0.252676718,0.02525209,0.2101896652,0.0,-0.028028881,-0.424103761,0.0018115938,-0.1875,-0.1333333333333333,-0.1034482758620689,-0.1034482758620689,-0.2571428571428571,-0.4347826086956522,-0.3333333333333333,-0.3809523809523809,-0.48,-0.5185185185185186,-0.5666666666666667,-0.5185185185185186
60804.0,0.0,0.0266946527,0.0505046971,0.0097935585,0.4291019518,3.59488e-05,3.0,0.0062189097,0.6471072679,-0.009007506,0.0729166666666667,0.0618556701030927,0.0098039215686274,0.1195652173913044,0.1318681318681318,0.1704545454545454,0.1444444444444443,0.0842105263157895,0.1195652173913044,0.0618556701030927,0.1573033707865168,0.1318681318681318
34665.0,-0.023831833,0.029319895,0.0638548753,0.0977789568,0.0279623328,0.0391634169,2.0,0.0093491765,4.3125,0.0964953285,0.0476190476190476,0.2359550561797752,0.2087912087912087,0.1224489795918366,0.1458333333333332,-0.0178571428571429,-0.0178571428571429,-0.0434782608695651,-0.1129032258064516,-0.0756302521008402,-0.0983606557377049,-0.0178571428571429
57534.0,0.0135919365,0.0375898082,0.040174154,0.0153791919,0.5676723235,-0.00123843,0.0,0.0030703799,0.0440120681,0.0563241122,0.032967032967033,-0.0105263157894737,0.2702702702702702,0.0681818181818181,0.323943661971831,0.1604938271604938,-0.2539682539682539,-0.2295081967213115,-0.1965811965811965,-0.2419354838709677,-0.3648648648648649,-0.2231404958677686
57577.0,0.0105947831,0.0069444444,0.0117943433,0.0255640256,0.2667827433,-0.019587718,0.0,0.018822241,0.6570512604,-0.05425065,0.1555555555555554,0.625,0.7333333333333334,0.4054054054054055,0.3,0.368421052631579,0.2682926829268293,0.1818181818181818,0.04,0.04,-0.1746031746031746,-0.1999999999999999
54586.0,-0.004768934,-0.025433526,-0.077026663,0.2895943563,0.0105843769,-0.01961119,0.0,-0.26031746,0.140600316,-0.049145302,-0.1666666666666666,-0.0909090909090909,0.1111111111111111,-0.1999999999999999,-0.2307692307692307,-0.1666666666666666,-0.1666666666666666,-0.2857142857142857,-0.375,-0.5238095238095238,-0.5348837209302326,-0.3939393939393939
57817.0,-0.003422748,0.0110101432,0.0279213485,0.0552218729,0.0042177649,0.0489970094,0.0,-0.00020597,0.5659003904,-0.037827127,0.072,0.1652173913043477,0.1964285714285714,0.0229007633587785,0.098360655737705,0.1074380165289257,0.098360655737705,0.0551181102362203,-0.0694444444444444,-0.0629370629370629,-0.1437699680511182,-0.1125827814569536
57884.0,-0.002129019,0.0028680688,0.0038728417,0.1359655692,0.0059161835,0.0033620747,0.0,-0.010065606,3.7621696801,0.078461539,-0.2058823529411765,-0.0999999999999999,0.08,-0.0357142857142857,-0.0689655172413793,-0.15625,-0.2285714285714285,-0.1940298507462686,-0.2894736842105263,-0.25,-0.3863636363636363,-0.3571428571428571
63706.0,0.0,0.5345661451,2.0603070175,-0.013773908,0.6740088106,0.0,0.0,-0.017088527,0.1942567568,-0.008064516,-0.1205673758865247,-0.0746268656716417,-0.03125,-0.1733333333333333,-0.1842105263157895,-0.2392638036809815,-0.2151898734177215,-0.2392638036809815,-0.1328671328671329,-0.0814814814814814,-0.1388888888888888,-0.1621621621621621
27318.0,0.0168063425,-0.041881919,-0.068300072,0.4312169312,0.0480977577,-0.085043146,1.0,-0.077775875,0.1590675351,-0.022222223,-0.0344827586206896,-0.1181102362204724,-0.0666666666666666,-0.1764705882352941,-0.1039999999999999,-0.2631578947368421,-0.3488372093023255,-0.3636363636363636,-0.4482758620689655,-0.4226804123711341,-0.4166666666666666,-0.4371859296482412
64469.0,-0.028395896,0.0222380269,0.0538355111,-0.056662361,0.1509894714,0.0533731575,1.0,-0.037901908,0.4208206172,-0.05882353,-0.0526315789473684,0.0384615384615385,0.4210526315789473,0.125,0.1739130434782609,0.2857142857142858,-0.0526315789473684,-0.2058823529411765,-0.1940298507462686,-0.431578947368421,-0.4432989690721649,-0.4065934065934066
53639.0,-0.006818673,0.0232069153,0.0288284802,-0.019910443,0.2546078011,-0.076943945,0.0,-0.002971251,0.4350282486,0.0147595536,-0.0248447204968944,-0.0248447204968944,-0.01875,-0.076470588235294,0.0,-0.0368098159509202,-0.1079545454545454,-0.0872093023255814,-0.2266009852216748,-0.190721649484536,-0.2030456852791878,-0.1179775280898876
58801.0,0.0050405723,0.0106563999,0.054881827,0.2132716488,0.0236052864,-0.274213357,1.0,0.0085061616,0.1054667965,0.0273972601,0.024390243902439,-0.0666666666666666,0.1666666666666667,0.0769230769230768,0.1052631578947369,0.1200000000000001,0.024390243902439,0.024390243902439,-0.0232558139534884,0.024390243902439,-0.1063829787234043,-0.1923076923076923
45313.0,-0.01294909,0.0176561752,0.0394914387,0.0426281113,0.0010114131,-0.056234669,1.0,0.0414760697,2.8545751634,-0.096770834,0.0289855072463767,-0.0405405405405405,0.0,-0.0779220779220779,-0.0657894736842105,0.0,-0.0273972602739726,-0.1234567901234567,-0.1931818181818182,-0.2111111111111111,-0.2486772486772487,-0.1839080459770115
59767.0,-0.002979467,0.0162791123,0.0205905475,0.0237489453,0.329102976,-0.023926858,1.0,-0.002607358,0.1686456485,-0.044882324,0.0916666666666665,-0.0902777777777777,-0.1381578947368421,-0.2471264367816091,-0.2556818181818182,-0.2640449438202247,-0.2640449438202247,-0.0902777777777777,-0.1708860759493671,-0.2556818181818182,-0.3031914893617021,-0.1381578947368421
59775.0,0.027534418,0.0563552132,0.0714026909,0.0629120371,0.2675802259,0.2574450816,7.0,0.0011764706,-0.105569263,0.0718625933,-0.2714285714285714,-0.2714285714285714,-0.2388059701492537,-0.3289473684210526,-0.2554744525547445,-0.3245033112582781,-0.1130434782608695,0.0408163265306122,-0.0555555555555555,-0.15,-0.081081081081081,-0.0192307692307692
60055.0,-0.002207144,0.0042394154,0.007741804,0.0475409202,-0.0067606,0.0155546961,0.0,-0.004776119,-0.9164805,-0.016384182,0.0806451612903225,-0.1518987341772152,-0.1624999999999999,-0.0428571428571428,0.1355932203389831,0.0806451612903225,-0.0945945945945946,-0.1066666666666666,-0.2298850574712644,-0.291005291005291,-0.3092783505154639,-0.2117647058823529
60679.0,-0.000180047,0.0056153896,0.0454011059,0.0654806421,0.0151924379,0.0012528889,1.0,0.0027648725,0.1253359394,-0.005099823,0.0638297872340425,0.0638297872340425,0.2820512820512821,0.2820512820512821,0.3605442176870748,0.0256410256410255,0.0,0.0101010101010101,-0.1735537190082644,-0.3055555555555556,-0.2592592592592593,-0.1967871485943775
35051.0,0.0006363465,0.0220793338,0.0448018978,0.0109886783,0.14174594,-0.029511837,0.0,-0.000177181,-0.452054795,0.0073252381,0.0136054421768707,0.0567375886524823,0.1287878787878789,0.1078066914498141,0.2573839662447257,0.099630996309963,0.2016129032258065,0.3545454545454545,0.1640625,0.0067567567567567,0.1037037037037036,0.1037037037037036
68611.0,0.0086877633,0.0428275911,0.0478742066,0.0554408305,0.5879304647,-0.04830741,1.0,0.012323735,0.564839261,0.0922062742,-0.043010752688172,-0.1359223300970874,-0.1359223300970874,-0.1981981981981981,-0.1759259259259259,-0.063157894736842,-0.1682242990654205,-0.1442307692307692,-0.3308270676691729,-0.4733727810650887,-0.4825581395348837,-0.463855421686747
54949.0,0.0029132725,0.0137323754,0.0403610036,0.046350944,0.027492484,0.0170733766,0.0,0.0023903962,-0.536437247,0.0114256861,0.0685714285714285,0.0625,0.2986111111111111,0.3262411347517731,0.5203252032520325,0.4166666666666667,0.3955223880597014,0.3453237410071943,0.4166666666666667,0.289655172413793,0.2986111111111111,0.5080645161290323
35182.0,-0.007795352,0.0058216672,0.0133186166,-0.077867,0.0377567483,-0.018409229,0.0,-0.026927177,3.6465517241,-0.036568088,-0.0516129032258064,0.0,-0.08125,-0.1090909090909091,0.0,-0.1036585365853658,-0.1403508771929824,-0.2222222222222222,-0.234375,-0.2575757575757575,-0.2722772277227723,-0.2096774193548387
18403.0,0.000284738,0.0132129775,0.0281807957,0.0755484897,0.0087557035,-0.013332696,1.0,0.0017806041,-0.156472949,-0.011775831,0.0143198090692124,0.0467980295566503,0.0493827160493827,0.0467980295566503,0.0572139303482586,-0.0070093457943924,0.0416666666666667,0.0391198044009779,0.0216346153846154,-0.0618101545253862,-0.1290983606557376,-0.1219008264462809
61460.0,0.0069859844,0.0122295988,0.0338357428,0.4353213302,0.0197411204,-0.04190735,8.0,0.0123040003,0.4192009541,0.0563527923,-0.0707070707070707,-0.1636363636363637,-0.0612244897959183,-0.1153846153846154,-0.0212765957446808,0.0454545454545454,-0.031578947368421,-0.0612244897959183,-0.0612244897959183,-0.089108910891089,0.0222222222222221,0.069767441860465
35238.0,0.0053802129,0.025013502,0.0397911015,0.0380436541,0.0356540875,0.0173624473,0.0,0.000209375,0.6786833856,-0.004272864,0.0039215686274509,-0.0153846153846153,0.147982062780269,0.1851851851851851,0.2673267326732673,0.1851851851851851,0.1179039301310043,0.2018779342723005,0.0801687763713079,0.0666666666666666,0.0801687763713079,0.0281124497991966
27713.0,0.0081872736,0.016995083,0.0311177695,0.0349612488,0.1213073031,-0.036093952,0.0,0.0003225806,1.6472898665,-0.028201573,0.0,-0.0362694300518134,0.2077922077922078,0.1204819277108433,0.1204819277108433,-0.0699999999999999,-0.1583710407239819,-0.1545454545454545,-0.1308411214953271,-0.2085106382978723,-0.1842105263157895,-0.1226415094339622
61823.0,0.0013421158,0.0179001254,0.0355250542,0.1888759971,0.0323524394,0.0663854936,2.0,0.0040120305,-0.538135593,0.0305343512,-0.0890410958904109,-0.0291970802919707,0.1666666666666667,0.146551724137931,0.1565217391304347,0.0725806451612902,0.0991735537190081,0.0725806451612902,-0.0074626865671642,0.0310077519379845,-0.1073825503355704,-0.1419354838709677
49576.0,-0.003980733,0.0090089367,0.0224905872,0.143098949,0.0205157503,-0.069077999,0.0,-0.002151792,1.3540417366,-0.018262032,0.0258302583025831,0.0,0.0692307692307692,0.0775193798449611,0.2086956521739129,0.1729957805907174,0.1779661016949152,0.188034188034188,0.2636363636363636,0.2466367713004484,0.1631799163179916,0.1346938775510204
62384.0,0.0097989049,0.0333742447,0.0450533694,0.0110837519,0.1961997887,0.0013314684,4.0,0.0,-0.505733588,-0.037829104,-0.0714285714285714,0.0353982300884956,0.1470588235294117,0.0934579439252336,0.0833333333333332,0.0636363636363637,0.0446428571428572,0.0636363636363637,0.0353982300884956,0.0353982300884956,0.125,0.1584158415841583
13936.0,-0.004863886,0.0248871316,0.0605104473,0.1240566609,0.0410698525,1.75728e-05,1.0,-0.003153847,0.8994974874,0.0610225964,-0.0325581395348837,0.1428571428571428,0.3594771241830066,0.3506493506493506,0.2682926829268293,0.2093023255813952,0.3333333333333332,0.3866666666666667,0.149171270718232,-0.4222222222222223,-0.4074074074074074,-0.3479623824451411
64338.0,0.0,-0.015094947,-0.01916946,0.0953333333,0.2158285353,-0.052299279,0.0,-0.039285714,0.0636922082,-0.029294968,-0.04,-0.1724137931034483,-0.1578947368421053,-0.2131147540983606,-0.1999999999999999,-0.3333333333333333,-0.4074074074074074,-0.323943661971831,-0.4146341463414634,-0.4545454545454546,-0.4418604651162791,-0.4352941176470588
49971.0,-0.003324089,-0.005932955,-0.017445224,0.0926447403,0.0358792511,0.0563019309,0.0,-0.008313569,-0.395184136,0.0249135555,-0.0233644859813083,-0.027906976744186,0.0773195876288659,-0.0141509433962264,-0.05,-0.027906976744186,-0.0233644859813083,0.0663265306122449,0.0048076923076922,-0.0047619047619047,0.0145631067961164,0.0295566502463053
53153.0,-0.005192838,0.008993698,0.0290283259,-0.10773839,0.0993528679,-0.010345367,0.0,-0.016519258,0.0756770438,0.0131578948,0.0769230769230768,0.3333333333333332,0.5053763440860215,0.4893617021276595,0.5555555555555556,0.2844036697247707,0.3333333333333332,0.4141414141414141,0.25,0.2280701754385965,0.2280701754385965,0.2280701754385965
43748.0,0.0061640631,0.0131609165,0.018554724,0.0772707684,0.0719988173,-0.000807688,0.0,0.0008412608,0.4709851552,-0.0386738,0.1044303797468353,0.1993127147766322,0.2830882352941177,0.3022388059701493,0.374015748031496,0.2553956834532374,0.3527131782945736,0.2830882352941177,0.2925925925925925,0.2553956834532374,0.430327868852459,0.4186991869918699
55490.0,0.0,0.022480361,0.0339886073,0.0020372182,0.2382437355,0.0,1.0,0.0018316273,-0.013422819,0.0218751226,0.0237288135593221,0.0134228187919462,0.082437275985663,0.055944055944056,0.1526717557251908,0.1796875,0.1750972762645914,0.1310861423220974,0.0863309352517984,0.082437275985663,0.0902527075812273,0.0981818181818181
42884.0,-0.008315142,0.0028470339,0.0082473778,-0.128740356,0.2075524066,0.0285133077,0.0,0.0074508766,0.9567219153,-0.069534376,0.1999999999999999,0.146067415730337,0.3246753246753247,0.2439024390243902,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.59375,0.4166666666666667,0.5692307692307692,0.4366197183098592,0.3421052631578947
64902.0,-0.012520551,-0.025937922,-0.040278823,0.037805523,0.0892011449,0.0120335629,1.0,-0.108235343,1.211052171,0.0701970458,0.2142857142857142,0.1333333333333333,0.3076923076923077,0.0303030303030302,-0.081081081081081,-0.2608695652173913,-0.1707317073170732,-0.3928571428571429,-0.3584905660377359,-0.3818181818181818,-0.4516129032258065,-0.3928571428571429
42307.0,-0.030040298,-0.015666865,-0.052313665,0.1585288047,0.0341195726,-0.041374429,0.0,-0.048,0.7230682459,-0.016666668,-0.0909090909090909,-0.0769230769230768,0.1320754716981131,-0.2682926829268293,-0.25,-0.3181818181818182,-0.2682926829268293,-0.240506329113924,-0.375,-0.2592592592592593,-0.2105263157894736,-0.1304347826086956
52097.0,-0.004056883,0.0062835672,0.0131208582,0.099383843,0.0232709077,-0.005100093,0.0,-0.0075,1.4029850746,-0.00762986,0.0,0.0,0.024,-0.0077519379844961,0.0940170940170941,0.0940170940170941,0.0158730158730158,0.032258064516129,0.032258064516129,-0.0303030303030302,-0.044776119402985,-0.0153846153846153
62033.0,0.0015910899,0.0446968992,0.0704225352,0.0371057615,0.0856420278,0.0094400985,3.0,0.0052566495,-0.045454545,0.0,-0.1515151515151515,-0.2222222222222222,-0.1683168316831683,-0.1923076923076923,-0.134020618556701,-0.1157894736842105,-0.1515151515151515,-0.125,-0.2363636363636363,-0.2566371681415929,-0.2695652173913043,-0.16
49904.0,0.0,0.0105353893,0.0221016677,-0.001040681,0.0319376242,0.0,2.0,0.0114474929,0.1052631579,0.0178571437,0.0566037735849056,0.0769230769230768,0.0769230769230768,0.0566037735849056,0.0,0.018181818181818,0.0,0.018181818181818,-0.0175438596491228,0.0,-0.0344827586206896,0.018181818181818
61620.0,-0.004438691,0.0163500479,0.0317619165,0.0963765182,0.0766024387,-0.002436211,3.0,0.0038461538,-0.556095406,-0.028301887,-0.1111111111111111,-0.037037037037037,0.3,0.1428571428571428,0.1685393258426966,-0.037037037037037,-0.0714285714285714,0.0721649484536082,0.0297029702970297,0.0612244897959184,-0.0545454545454545,-0.1111111111111111
22621.0,0.0137872617,0.0109095912,0.0198150925,0.0557347242,0.0448165644,-0.008653002,0.0,-0.024392349,-0.256232977,-0.009109386,-0.0373831775700934,-0.0221518987341772,0.1793893129770991,0.3261802575107295,0.3794642857142858,0.1529850746268657,0.271604938271605,0.3612334801762114,0.1930501930501931,0.2261904761904762,0.1616541353383458,0.4109589041095891
44935.0,0.0107087254,0.0120291013,0.0315539841,0.1063302832,0.1455696812,0.0010583319,5.0,0.0316138903,-0.293439077,-0.0078125,-0.0344827586206896,0.0687022900763358,0.09375,0.0526315789473683,0.1570247933884296,0.0447761194029849,0.09375,0.1965811965811965,0.1023622047244094,0.1570247933884296,0.1200000000000001,0.1666666666666667
49525.0,0.0004407432,0.0041666667,0.0105491591,-0.002172802,0.0761159955,-0.244559657,1.0,0.0028118609,-0.564102564,-0.034482758,-0.0588235294117647,-0.0857142857142857,0.032258064516129,-0.0857142857142857,0.032258064516129,-0.1111111111111111,0.0,0.1034482758620689,0.1034482758620689,0.0666666666666666,0.032258064516129,0.28
21119.0,0.0101398003,0.0113134075,0.0241803605,0.1835936882,0.0711216452,-0.081404271,4.0,0.0303446047,10.025950513,0.0199928777,-0.123076923076923,-0.1363636363636363,-0.0256410256410256,-0.0655737704918032,-0.1798561151079136,-0.2348993288590604,-0.2645161290322581,-0.1739130434782608,-0.1914893617021277,-0.2137931034482758,-0.0806451612903226,-0.1023622047244094
64098.0,0.000128123,-0.114544139,-0.462324766,0.0829530566,0.0598366741,0.071942812,1.0,-0.026442965,1.1095334686,0.0111111104,-0.0588235294117647,-0.2380952380952381,-0.1999999999999999,-0.3043478260869565,-0.3846153846153846,-0.3846153846153846,-0.5294117647058824,-0.36,-0.4074074074074074,-0.2380952380952381,-0.1111111111111111,-0.2727272727272727
67361.0,0.0057934795,0.020718329,0.0389809456,0.0514248096,0.0625344064,0.0119535197,3.0,0.0045142481,0.030257657,0.0176214874,0.0,0.0315789473684211,0.1666666666666667,0.0769230769230768,0.1395348837209302,0.3424657534246575,0.0652173913043479,0.053763440860215,0.0103092783505154,-0.0485436893203883,0.0,0.1136363636363635
25312.0,0.001817835,0.0291202249,0.0604573534,-0.021438034,0.2195717971,0.0148918467,8.0,0.0072022161,0.0790609356,0.0613411302,0.0680473372781065,0.1533546325878594,0.2892857142857143,0.3175182481751823,0.4212598425196849,0.5041666666666667,0.5695652173913044,0.4917355371900826,0.4497991967871486,0.2320819112627985,0.2534722222222223,0.5560344827586208
20343.0,-0.010693942,-0.014338018,-0.038908848,-0.073034871,0.0068777497,0.0185239241,0.0,-0.042073774,-0.404594371,-0.048094869,-0.0681818181818182,-0.1151079136690647,0.1284403669724769,0.1081081081081081,0.1284403669724769,0.1081081081081081,-0.1214285714285714,-0.1744966442953019,-0.2312499999999999,-0.3204419889502762,-0.3787878787878788,-0.25
52820.0,-0.009730559,-0.027480052,-0.060457195,-0.048731202,0.0465629944,0.3090279594,0.0,-0.023369891,1.6148028093,0.0415863656,0.0689655172413792,-0.03125,0.0,-0.1388888888888888,-0.0606060606060605,-0.1842105263157895,-0.2619047619047618,-0.1842105263157895,-0.088235294117647,0.1923076923076923,0.0,0.3478260869565217
38711.0,-0.004151172,0.0226686213,0.034586799,-0.004393673,0.0981324427,-0.002369955,2.0,-0.007615701,1.015918958,-0.007808501,-0.0077519379844961,-0.0656934306569343,-0.1048951048951049,-0.1688311688311687,-0.1351351351351351,-0.1688311688311687,-0.152317880794702,-0.0985915492957746,-0.1111111111111111,-0.0857142857142857,-0.1578947368421053,-0.242603550295858
62682.0,0.0099504414,0.0143327176,0.0500778704,0.9334294761,0.0019438425,-0.052749407,3.0,-0.001834965,-0.054960541,0.0356650846,0.0671641791044777,0.1626016260162601,0.3,0.2767857142857142,0.6823529411764706,0.375,0.311926605504587,0.1626016260162601,0.1,0.1,0.1626016260162601,0.2327586206896552
