firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
58704,1.2675813407,0.1681278391,-0.84696974,0.0,0.2807664814,2.2481979385,-0.143495653,0.6381076779,-0.211464211,-0.015905858,7.0,-0.155818172,-0.375,-0.258252994,-0.015213361,0.0152623402,0.2258064516,0.1058282209,-0.265010817,-0.167405792,0.682178831,0.0,4.6114323259,-0.11071805,2.8444152431,0.1241880341,3.4725324823,26.367806145,0.7080753438,0.0,0.0,0.0,0.0,0.0,0.7576881134,3.0,0.047032764,-0.340633275,-0.445189581,0.7567556815,-0.867231465,-123.3870481,0.0429809093,10.78247094,-0.009213398,0.0324072929,0.0380128838,-0.013313605,0.3972764237,0.015340883,1.0,-0.0122699,-0.578392622,0.0158730168,4.0,9.401735225,0.2903605016,0.0,0.0387096778,0.0199546169,0.0180736106,0.7198568646,1.006541181,2.846228e-07,8.1734993e-08,0.6214745057,0.3862305612,0.2767547082,0.0494109283,-0.441957365,1.4875101509,0.0249999999999999,0.2058823529411764,0.1826923076923077,0.4642857142857142,0.5375000000000001,0.4470588235294117,0.4642857142857142,0.430232558139535,0.1388888888888888,0.4642857142857142,0.5,0.4470588235294117,0.4642857142857142,0.2424242424242424,0.4819277108433735,0.5185185185185186,0.3977272727272727,0.5569620253164558,0.5185185185185186,0.3225806451612902,0.430232558139535,0.5375000000000001,0.618421052631579,0.921875,0.7083333333333333,0.7826086956521738,0.8088235294117647,0.921875,1.1578947368421053,0.921875,1.0847457627118646,1.86046511627907,2.236842105263158,1.7333333333333334,2.0,2.075,2.4166666666666665,2.5142857142857142,1.9285714285714284,1.7954545454545454,2.236842105263158,2.1538461538461537,3.2413793103448274,2.967741935483871,-0.4459459459459459,-0.3787878787878788,-0.359375,-0.2678571428571429
37196,0.3310959081,0.0479129751,5.8747365956,0.0,0.1529976413,0.6786087283,0.2916183976,0.517736936,0.1833968657,-0.128009631,8.0,-0.026177724,0.2395982783,0.4370666733,0.4943956635,0.1861786394,0.1130488559,-0.052744166,0.0532264629,0.6609760405,0.6090613774,0.0,4.4949411179,1.1126875759,3.6014264389,1.376863452,6.7699601967,4.4405282961,0.3570560915,0.0,0.0,1.0,0.0,1.0,0.9235886266,5.0,-1.111946363,0.3842127979,0.1123831328,-0.338473117,1.9137207736,-134.2665824,0.0419981991,11.679370614,0.0092989762,0.0309786239,0.0412008588,0.0308271824,0.2070637287,0.0155910252,1.0,0.0034030769,0.2945583596,-0.020602943,3.0,11.8193471,0.9915025106,0.0,0.0426829271,0.0302730158,0.0400441327,0.7006048019,2.8205867544,7.604708e-08,3.0476732e-08,1.5000173072,2.250051922,-0.114172106,0.0859975638,-0.248148133,1.3484866791,0.0892857142857141,0.0166666666666666,0.2978723404255319,0.3555555555555556,0.3555555555555556,0.5443037974683544,0.7681159420289856,0.7941176470588236,1.0,0.7941176470588236,0.7681159420289856,0.7681159420289856,1.0677966101694911,1.44,2.388888888888889,1.5957446808510638,1.44,1.1785714285714284,0.8769230769230769,1.489795918367347,1.489795918367347,1.489795918367347,1.259259259259259,0.8208955223880596,1.0333333333333332,1.1785714285714284,1.392156862745098,2.588235294117647,2.128205128205128,3.692307692307693,3.88,3.206896551724138,3.692307692307693,2.4857142857142858,2.05,3.88,3.88,4.545454545454546,3.88,3.692307692307693,6.176470588235294,5.777777777777778,6.176470588235294,5.421052631578948,7.133333333333333,7.133333333333333,5.777777777777778,10.090909090909092
37225,0.8570423846,0.1345386095,-17.7374031,0.0,0.7059001993,3.4967902971,-0.085587039,0.4754727942,0.062911796,-0.281309671,8.0,-0.073128793,-0.05,0.0453481086,0.1835159794,-0.102375758,0.1244218838,-0.176369238,-0.02091267,0.178831563,0.5471448789,0.0,2.1683879093,-0.088166607,1.3706549118,-0.058045375,163.80361757,6.5609604637,0.2314805738,0.0,1.0,1.0,0.0,0.0,1.062215478,3.0,0.0030229934,0.41218316,-0.013861886,-156.5902777,0.1400708351,-474.7478482,0.0466739137,10.952112711,-0.000709998,0.0306406685,0.0559938916,0.1628915596,0.0136585022,0.0682943653,3.0,-0.010425501,0.6323502133,-0.053342817,3.0,12.061590079,1.909181043,0.0,0.0526315793,0.0364590241,0.0576398541,0.5321631152,4.5750427334,6.0064778e-08,1.2057488e-08,1.3715915355,1.8812633402,0.2648689865,0.0977722492,1.9480521188,1.0347036454,-0.09375,-0.0645161290322581,0.0357142857142858,0.1153846153846154,-0.0333333333333333,0.0357142857142858,0.0740740740740741,-0.0333333333333333,0.0740740740740741,-0.09375,-0.1714285714285713,-0.3095238095238095,-0.2162162162162162,-0.09375,0.0357142857142858,-0.0333333333333333,-0.3695652173913043,-0.3409090909090909,-0.2162162162162162,-0.1470588235294118,0.0357142857142858,0.0740740740740741,0.0740740740740741,0.0357142857142858,0.0357142857142858,0.3809523809523809,0.7058823529411764,0.8125,1.4166666666666663,1.9,1.4166666666666663,1.6363636363636362,1.9,0.8125,0.7058823529411764,0.9333333333333332,0.8125,0.9333333333333332,0.8125,0.5263157894736843,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.4499999999999999,0.2083333333333332,0.1153846153846154,0.0740740740740741,0.0357142857142858
44513,0.9145920694,0.1378652716,-0.588786724,0.0520418575,0.3565738751,2.1108907804,-0.011169938,0.526213843,-0.102770331,-0.009910118,8.0,-0.036360095,-0.219440353,-0.12412178,0.2352475569,0.0462761134,0.1814608582,-0.036607808,-0.053267045,-0.011660239,0.6517327457,0.0,4.3438210766,0.2212397448,2.6830932525,0.2352615129,7.4275700935,7.1943422914,0.5130283729,0.0,0.0,1.0,0.0,0.0,0.7196161091,4.0,-1.158223967,-0.146194207,-0.346655499,0.2450230442,0.7228937011,-207.4355881,0.0419981991,10.014089309,-0.00316374,0.022813922,0.0307475551,-0.040255663,0.2235716618,-0.051777144,1.0,-0.017928295,1.3987538941,0.0660561668,3.0,9.3396676271,1.1268260292,0.0,0.2131147534,0.0628771493,0.0490559021,1.8157227223,9.3478866787,5.6353768e-07,1.3334851e-08,1.3552067113,1.8365852304,-0.019730935,0.046331437,0.452287406,1.3484866791,0.1428571428571428,0.3714285714285714,0.8461538461538463,0.7454545454545454,0.6551724137931034,0.6271186440677967,0.6551724137931034,0.6000000000000001,0.7142857142857142,0.8823529411764706,0.9591836734693876,0.8461538461538463,0.7454545454545454,0.7142857142857142,1.0425531914893615,0.7777777777777777,0.6271186440677967,0.6000000000000001,0.6842105263157894,0.5,0.6551724137931034,0.6842105263157894,0.6551724137931034,0.5737704918032787,0.3714285714285714,0.3913043478260869,0.352112676056338,0.4545454545454546,0.7142857142857142,0.8113207547169812,0.7777777777777777,0.6842105263157894,1.2857142857142856,0.7777777777777777,0.411764705882353,0.7454545454545454,1.1333333333333333,1.4615384615384617,1.0869565217391304,0.8823529411764706,1.1333333333333333,1.2325581395348837,1.2325581395348837,1.0869565217391304,1.0425531914893615,1.526315789473684,1.4615384615384617,1.823529411764706
57007,0.1211611053,0.009651435,13.032917654,0.0028386574,0.2289039224,0.1879281287,0.1489160332,0.1243678093,0.0,0.2025849825,8.0,0.0366929546,-0.031578947,-0.005863565,0.4012219966,0.4259918999,0.0677388973,0.4421107401,0.0811865961,0.0595791631,0.5560035525,0.0,1.6378770632,0.1404287052,0.7402532726,0.3224310927,3.4503639974,11.75535513,0.0862369151,1.0,0.0,1.0,0.0,0.0,0.1027661754,3.0,-0.752823197,0.0553750758,-0.055405569,-1.023177526,-0.677093704,2.6405042814,0.3419092041,11.388155578,0.0046138831,-0.020679166,-0.048869842,0.0020997053,0.155588735,0.1842996088,0.0,-0.001820345,-0.265536723,-0.00156469,1.0,9.0737184944,0.0962199313,0.0,0.0252707582,0.0115737556,0.0112827344,0.9718489347,0.3447111547,6.4093488e-07,3.1500003941,1.0336097282,1.0683490703,0.0481213983,0.0567973653,-1.048005146,0.9573728253,0.5205183585313176,0.5042735042735043,0.6682464454976302,0.6000000000000001,1.0,0.9130434782608696,0.5784753363228698,0.4915254237288136,0.4251012145748987,0.5714285714285714,0.3538461538461539,0.2307692307692308,0.2438162544169611,0.1772575250836121,0.2054794520547944,0.0352941176470589,0.0764525993883791,0.1282051282051282,0.1,0.0476190476190476,-0.1020408163265306,0.1932203389830509,0.1391585760517799,0.0864197530864196,-0.053763440860215,0.0414201183431952,0.2616487455197132,0.2394366197183097,0.2753623188405796,0.2394366197183097,0.8526315789473684,0.6448598130841121,0.7868020304568528,0.2394366197183097,0.2264808362369337,0.1932203389830509,0.4279918864097363,0.7425742574257426,0.7425742574257426,0.9719887955182074,0.89247311827957,1.27831715210356,1.1931464174454829,1.0705882352941178,1.0114285714285716,2.087719298245614,1.7826086956521738,2.142857142857143
57736,1.1751347741,0.3213587138,-5.674539171,0.0,4.6524497877,6.5298411335,-0.487087803,0.0502084383,0.0,-0.653726015,8.0,-0.033365276,-0.644230769,-0.657630522,-0.03617563,1.6607950413,0.1741631799,-0.022169213,-0.406063078,-0.683458415,0.3365484096,0.0,0.6940762375,-0.300388852,0.4512843556,-0.482624451,10.28391104,7.5938748336,0.0257931057,0.0,1.0,1.0,0.0,0.0,0.1471505432,2.0,0.3700630923,-0.904272534,-0.946604903,-0.068534016,-1.23019201,-147.3503739,0.0804297187,9.5034017003,0.0032483893,0.0264096711,-0.47500249,-0.089563157,0.1005074588,-1.299176637,3.0,0.1314186664,-0.166385135,0.0076441094,0.0,9.1514260056,1.3098972418,0.0,0.0333333351,0.0264371927,0.0365868822,0.4746931497,0.7073355542,1.1826455e-06,6.8564377e-08,2.2467831823,5.0480346683,-0.125731874,0.1377326832,-0.11904761,1.1917164525,-0.2272727272727273,0.7,0.8888888888888888,0.3076923076923077,0.2142857142857142,0.2142857142857142,0.0,0.2142857142857142,-0.2916666666666666,-0.4137931034482759,-0.3199999999999999,-0.3928571428571429,-0.3928571428571429,-0.5,-0.4848484848484848,-0.6458333333333333,-0.6730769230769231,-0.6964285714285714,-0.7605633802816901,-0.7301587301587302,-0.7926829268292683,-0.8068181818181819,-0.8068181818181819,-0.8172043010752688,-0.75,-0.7671232876712328,-0.7702702702702703,-0.8111111111111111,-0.7605633802816901,-0.7384615384615385,-0.734375,-0.7605633802816901,-0.7951807228915663,-0.8333333333333334,-0.859504132231405,-0.8365384615384616,-0.839622641509434,-0.8172043010752688,-0.8440366972477065,-0.8740740740740741,-0.8380952380952381,-0.8571428571428572,-0.8089887640449438,-0.8089887640449438,-0.7875,-0.7605633802816901,-0.7605633802816901,-0.75
43123,0.780655135,0.0975818919,0.001556769,0.0,0.4324209833,1.0715299921,0.1303604594,0.2904259499,0.0,-0.005164845,8.0,-0.011914305,-0.112033195,-0.115456166,0.028959418,-0.015658885,0.253222138,0.017629495,0.0146781903,0.2226193964,0.3826335145,0.0,3.0223918575,0.1644478878,2.696692112,0.242159393,3.9593529656,8.693989071,0.3115560542,0.0,0.0,1.0,0.0,1.0,0.4696161735,3.0,0.0152956415,0.0961701364,0.0464632353,-0.931578168,-0.007543703,2445.4144309,0.0434447096,15.007901855,-0.008402479,0.0032891523,0.0054085895,-0.045078868,0.2230961414,0.0157098657,0.0,-0.030827347,0.9272325242,0.0281192958,5.0,15.011917438,1.2048009425,0.0,0.0210116729,0.0120551507,0.0172115378,0.4351417473,1.8595650098,7.854035e-10,2.538016e-08,1.4958462799,2.237556093,-0.004609456,0.0393404639,-0.573627872,0.8324747163,-0.0573770491803278,0.0087719298245614,0.4415041782729805,0.3406735751295338,0.439499304589708,0.300251256281407,0.2292161520190023,0.0539714867617107,0.1057692307692308,0.0,-0.0398886827458255,-0.065884476534296,-0.0936952714535902,-0.151639344262295,-0.0327102803738317,-0.1077586206896551,-0.1779189833200952,-0.1875981161695447,-0.2153146322971948,-0.1551020408163265,-0.1374999999999999,-0.3168316831683168,-0.3199737187910644,-0.4010416666666666,-0.4119318181818182,-0.2978290366350068,-0.3145695364238411,-0.2194570135746606,-0.1432119205298013,0.0849056603773585,0.0486322188449848,0.3564875491480996,0.0147058823529411,-0.1092943201376935,-0.111587982832618,-0.0345149253731342,-0.028169014084507,0.0539714867617107,-0.1153846153846154,-0.1439205955334987,-0.059090909090909,-0.0478380864765409,0.1165048543689319,0.0582822085889571,0.0518292682926828,0.1423841059602648,0.1010638297872339,0.3354838709677419
44329,0.2873488645,0.0784805511,62.057825114,0.0105175688,0.2544133986,0.8002021425,-0.022278252,0.5188130334,0.0060292851,-0.2456718,8.0,-0.006616239,-0.064171123,0.0820480527,0.0484328307,-0.022753985,0.1071572988,0.1487514446,0.0634083269,0.3251941186,0.57487844,0.0,3.0079742845,0.1163609541,1.3192186438,0.1404740031,84.999238965,5.7112395173,0.3294545014,0.0,0.0,1.0,0.0,0.0,1.2133817942,5.0,0.0774570487,-0.042956102,-0.08817321,-0.308403783,-0.75956627,-77.38917089,0.081761087,12.03341425,0.0147271787,0.060239775,0.1371370809,0.0077305564,0.0173770448,-0.005368895,1.0,0.0213575427,-0.395142457,0.0196328121,4.0,11.37882248,0.4606669242,0.0,0.066945605,0.0269361847,0.023575428,0.9572947835,2.7239088855,6.6582994e-08,4.3766905e-08,1.4909895855,2.2230499441,0.0290321867,0.049976009,-0.774249675,1.3184834741,0.0436681222707424,0.2070707070707069,0.3579545454545454,0.484472049689441,0.6148648648648649,0.5723684210526316,0.5222929936305734,0.5222929936305734,0.551948051948052,0.6369863013698631,0.6950354609929077,0.5126582278481013,0.4753086419753085,0.3502824858757063,0.5126582278481013,-0.1082089552238806,-0.2138157894736841,-0.1402877697841726,-0.1815068493150684,-0.1371841155234656,-0.0284552845528455,0.3502824858757063,0.3204419889502763,0.3502824858757063,-0.3934010152284264,-0.3190883190883191,-0.2339743589743589,-0.1309090909090908,-0.0981132075471697,0.2131979695431471,0.1715686274509804,0.2193877551020409,0.2131979695431471,-0.1524822695035461,-0.0164609053497942,-0.0082987551867219,0.1490384615384614,0.2712765957446807,0.0669642857142858,0.0213675213675212,0.0575221238938052,0.1658536585365853,0.3895348837209302,0.2578947368421052,0.3976608187134502,0.7969924812030076,0.6597222222222223,0.8671875
60142,0.2727480219,0.0260194766,-0.198542982,0.0,0.7790880503,0.6863334348,1.3487173679,0.2849538479,0.0145106514,2.7350759878,8.0,0.0651729094,0.2142857143,0.5350822462,0.1912250588,0.1852596342,0.5107009096,1.3124895572,0.2002378391,0.1400254399,0.566955854,0.0,5.9264455356,0.0771576152,4.0734542539,0.5214530737,2.6288003885,3.1397992923,0.1507215118,0.0,0.0,0.0,0.0,0.0,0.5326478694,5.0,0.1034807883,-0.123331276,0.148335577,-0.219650429,0.7779781171,-282.2885935,0.2120884706,11.031051663,-0.01783793,0.0031998261,0.0125866819,0.0119192534,0.2482158357,0.0646688171,0.0,0.0042097789,0.0851405622,-0.03735429,4.0,11.019284666,0.7373001417,0.0,0.0448717959,0.0162685743,0.022484773,0.7202077838,1.272757106,1.5574517e-07,5.9159483e-08,1.3878333898,1.9260815178,-0.100980662,0.0843353837,-0.666114905,1.3408334913,-0.0351758793969849,0.1636363636363635,0.263157894736842,0.1228070175438595,0.3913043478260869,0.3333333333333332,0.0607734806629833,-0.0985915492957746,0.0666666666666666,0.1707317073170731,-0.0103092783505154,-0.1312217194570135,0.6271186440677967,0.6271186440677967,0.9591836734693876,0.6991150442477876,0.6842105263157894,0.4328358208955223,0.411764705882353,0.4328358208955223,0.6695652173913043,0.6134453781512605,0.5118110236220472,0.6991150442477876,0.6695652173913043,0.92,0.411764705882353,0.7142857142857142,0.92,2.0476190476190474,1.8656716417910448,1.56,1.4,0.9793814432989691,0.641025641025641,0.5483870967741935,0.6000000000000001,0.6695652173913043,0.411764705882353,0.352112676056338,0.2387096774193549,0.2151898734177215,0.2075471698113207,0.1925465838509317,0.1162790697674418,0.465648854961832,0.3426573426573427,0.5867768595041323
44812,0.6246840323,0.1208719942,1.7956455309,0.0,0.9852778218,2.0774663351,0.03831511,0.4995652747,0.0004751346,-0.054177533,8.0,-0.002081065,-0.072783188,0.1397801262,0.8535363041,0.1395532521,0.2024343005,0.0017998684,0.0502700566,0.227670507,0.418936874,0.0,2.2423412122,0.0993086418,0.1602678571,-0.558102093,155.39495798,181.27272727,0.2266942107,0.0,0.0,1.0,0.0,0.0,1.3304764963,6.0,0.1202721187,0.1683663341,-0.112693982,0.1160975716,-0.329756666,-112.7885924,0.0385211925,12.898774727,0.018935432,0.0401439301,0.0814500319,0.0720375349,0.0408689625,0.0090844975,6.0,0.0105511592,0.4191374784,0.0259446818,5.0,14.628054693,2.6507871878,0.0,0.0742358044,0.0298770847,0.0407569041,0.4078575544,4.3223320383,4.7698308e-09,8.9829277e-09,1.729779781,2.9921380906,-0.04205725,0.0624705989,-1.747142902,1.1486552485,0.0292397660818712,0.4079999999999999,1.0465116279069768,1.1728395061728394,1.5142857142857142,1.75,1.5882352941176472,1.2564102564102564,1.838709677419355,1.838709677419355,1.838709677419355,2.3846153846153846,2.911111111111111,2.52,3.292682926829269,3.0,2.320754716981132,2.034482758620689,1.6666666666666663,1.8852459016393444,1.838709677419355,2.591836734693877,3.0930232558139537,3.5128205128205128,2.8260869565217392,2.8260869565217392,3.5128205128205128,3.0930232558139537,4.866666666666666,6.04,5.769230769230769,6.333333333333333,6.333333333333333,4.5,4.0285714285714285,4.5,4.67741935483871,5.068965517241379,3.756756756756757,3.4000000000000004,4.0285714285714285,3.5128205128205128,3.756756756756757,3.0930232558139537,2.911111111111111,3.5128205128205128,2.6666666666666665,3.0930232558139537
26542,1.2397360207,0.1903451394,-176.2881722,0.0926799548,2.5610485298,3.3942626236,0.0339124146,0.2289387842,0.055725516,0.013087128,8.0,-0.008190485,-0.069767442,-0.031237865,-0.034634275,0.027097083,0.0955325826,0.1131478614,0.0723464844,0.0850852836,0.4765155423,0.0,1.0527373179,-0.028783062,0.6115017579,-0.023763462,332.86675556,7.2432321083,0.1669783596,0.0,0.0,1.0,0.0,0.0,0.5769543832,3.0,0.0298861508,0.0203446082,-0.025822372,0.1415673658,17.840411401,3744.1583173,0.0858898163,15.459012546,-0.009340788,0.015990793,0.0477499141,-0.073192012,0.0025894804,0.0506326318,1.0,0.0054384326,0.1495636473,0.0058117874,5.0,14.412631027,0.2959718342,0.0,0.0286624208,0.0156539582,0.0201400475,0.4051262399,0.6058401999,1.7736769e-09,7.8265767e-08,1.1730613403,1.376072908,0.1104843492,0.0327302734,-0.225401249,1.2630589457,0.0237154150197629,-0.0226415094339622,0.0928270042194092,0.182648401826484,0.377659574468085,0.3080808080808082,0.2634146341463415,0.2046511627906977,0.1666666666666667,0.182648401826484,0.0156862745098038,-0.0335820895522388,0.0196850393700787,0.0318725099601593,-0.0114503816793892,-0.1038062283737024,-0.1698717948717948,-0.1618122977346278,-0.1220338983050847,-0.2175226586102718,-0.3202099737532808,-0.3056300268096514,-0.3237597911227153,-0.3728813559322034,-0.4393939393939394,-0.2382352941176471,-0.2222222222222222,-0.2175226586102718,-0.2103658536585365,-0.1777777777777778,-0.1423841059602648,-0.0649819494584837,-0.0581818181818182,-0.203076923076923,-0.2426900584795321,-0.1645161290322581,-0.1855345911949685,-0.097560975609756,-0.1452145214521452,-0.1618122977346278,-0.125,-0.07168458781362,-0.0114503816793892,-0.0114503816793892,0.01171875,0.097457627118644,0.0443548387096774,0.0702479338842976
37276,0.3851054839,0.0535090573,1.4096501312,0.0,0.5919539292,1.4320461285,0.0263422819,0.4368288591,0.3329341317,-0.042871901,8.0,0.0233501697,0.1304347826,0.1830177476,0.0977009006,-0.101605494,0.1267361111,0.2513370051,0.0395134228,0.1608088589,0.7047605035,0.0,4.2761904762,0.1642521596,2.9573498965,0.1343031707,5.204934688,5.1070919966,0.1173132753,0.0,0.0,0.0,1.0,0.0,1.1145883486,4.0,0.0425472218,0.0184228725,0.1474838528,0.7616188107,-1.142598424,-191.8907534,0.0371133477,9.8591764051,-0.009479866,0.0172851643,0.0457601388,0.0369771545,0.2815922838,-0.013706679,1.0,-0.006149548,-0.375951294,-0.06122449,5.0,9.1125207963,0.4898790274,0.0,0.0535714291,0.0268236807,0.0227597719,0.829747161,1.521378993,8.3292865e-07,6.5601428e-08,1.1245141806,1.2645321425,0.2638614974,0.0569207516,-0.067708351,1.1486552485,0.1538461538461537,0.2857142857142858,0.3636363636363635,0.3235294117647058,0.40625,0.2857142857142858,0.0,-0.0425531914893616,0.125,0.0465116279069768,0.0227272727272727,0.0227272727272727,0.25,0.1842105263157893,0.1842105263157893,0.0465116279069768,-0.1346153846153845,-0.1964285714285714,-0.4,-0.3382352941176471,-0.3382352941176471,-0.1964285714285714,-0.1176470588235294,-0.1964285714285714,-0.296875,-0.1964285714285714,-0.1666666666666666,-0.0999999999999999,0.0227272727272727,0.1538461538461537,0.1538461538461537,0.0465116279069768,0.25,-0.0425531914893616,-0.0816326530612244,0.125,0.2162162162162162,0.40625,0.125,-0.0625,0.0227272727272727,-0.1176470588235294,0.0227272727272727,-0.1176470588235294,-0.0625,0.0,-0.1666666666666666,0.1538461538461537
51369,0.3995168168,0.0174808181,66.55985319,0.0,0.4453785443,0.7170673874,0.2534030024,0.4889342086,1.0757940327,0.4562803378,8.0,0.0133665355,0.0491803279,0.1023058359,-0.140010649,-0.082304577,0.1024410579,-0.069312091,0.232478158,0.0849118079,0.5735594414,0.0,4.2709866147,0.0924654796,2.5565552699,0.1691244696,99.551101073,3.2769836992,0.1662804548,0.0,0.0,1.0,1.0,0.0,0.7980472935,2.0,0.0459241762,-0.013822121,0.0251782409,-0.19623583,-0.113894178,28.904346912,0.081761087,13.146525361,-0.001309311,0.0091146833,0.0188579355,0.036210266,0.0085253257,-0.044597584,3.0,0.0032862962,-0.019984958,0.006566898,4.0,13.275277579,0.5219659209,0.0,0.0923694745,0.0404238753,0.0322804391,0.7484961277,4.2183306552,1.6880014e-08,2.1728915e-08,1.931036403,3.7289015898,0.048323102,0.0482929697,-0.601847422,1.3184834741,-0.1330798479087452,0.0961538461538462,-0.3069908814589666,-0.3254437869822485,-0.1648351648351648,-0.042016806722689,-0.0806451612903226,-0.0338983050847457,0.0178571428571427,-0.0843373493975904,-0.1914893617021277,-0.1857142857142857,-0.1678832116788321,-0.123076923076923,-0.1058823529411764,-0.188612099644128,-0.2244897959183673,-0.2549019607843137,-0.3613445378151261,-0.2597402597402597,-0.2830188679245283,-0.2524590163934426,-0.3234421364985163,-0.4108527131782945,-0.4977973568281938,-0.3804347826086957,-0.4046997389033943,-0.3372093023255814,-0.3352769679300291,-0.188612099644128,-0.1914893617021277,-0.2083333333333333,-0.2549019607843137,-0.2962962962962963,-0.3410404624277456,-0.1971830985915492,-0.1586715867158671,0.2258064516129032,0.0654205607476634,0.1875,0.4522292993630572,0.3571428571428572,0.5405405405405406,0.4339622641509433,0.7674418604651163,0.8387096774193548,0.7272727272727273,0.7272727272727273
37284,1.7359586581,0.2310602242,-18.32278432,0.0555080955,2.1297320277,11.243801855,0.1050180692,0.2486678274,-0.106951522,0.4642725879,8.0,-0.005445182,-0.105263158,-0.196033107,-0.392520963,0.1872786511,0.1186452146,-0.014235238,0.0736403423,-0.145279461,0.5140146453,0.0,1.0866684651,-0.024697347,0.9756922365,0.0125094073,83.553748159,8.990574068,0.2371546787,0.0,0.0,1.0,1.0,0.0,0.4224807873,2.0,-0.023973168,-0.904272534,-0.030673692,0.6943680753,-0.090751368,-933.9977818,0.0840060496,12.321563612,-0.011818384,0.0127114951,0.0282114338,-0.23269277,0.0299132056,-0.041025284,0.0,-0.042249617,0.247392521,-0.032258064,2.0,11.685936101,0.6608797141,0.0,0.0476190485,0.0157324072,0.0219799734,0.6627826254,1.5480537758,2.6402676e-08,5.2162876e-08,0.9776981561,0.9558936844,-0.12297613,0.0546075597,0.1679979568,0.5354221775,-0.0073529411764705,-0.0357142857142857,0.062992125984252,0.0714285714285714,-0.0625,0.0,-0.150943396226415,-0.2541436464088398,-0.2058823529411765,-0.2151162790697675,-0.2415730337078652,-0.15625,-0.0939597315436241,-0.1118421052631578,0.08,-0.0999999999999999,-0.1768292682926829,-0.1059602649006622,-0.0999999999999999,-0.0878378378378378,-0.1059602649006622,-0.0145985401459853,-0.0939597315436241,-0.2151162790697675,-0.3478260869565217,-0.2622950819672131,-0.2894736842105263,-0.321608040201005,-0.1964285714285714,-0.1666666666666666,-0.1867469879518072,-0.1401273885350318,-0.0559440559440559,-0.321608040201005,-0.1867469879518072,-0.1176470588235294,-0.0689655172413793,0.1065573770491803,0.0150375939849625,0.0150375939849625,0.1440677966101695,0.0546875,0.3775510204081633,0.569767441860465,0.5517241379310345,0.8493150684931507,0.9014084507042252,1.213114754098361
14736,1.7707620284,0.1594507352,-7.227938205,0.0970894406,1.5833048483,5.8485185342,-0.013642107,0.1763614023,-0.003174517,-0.063604167,8.0,-0.028972763,-0.095881789,-0.184667402,0.0618531268,0.0499181606,0.0920062473,-0.068765339,0.0387791367,0.0344674129,0.5203949989,0.0,1.4965561429,-0.120004444,1.1529713279,-0.101140431,20.393229167,10.848764719,0.1959397736,0.0,0.0,1.0,1.0,0.0,0.3319516196,3.0,-0.030907459,-0.269730963,-0.021292323,0.7291714456,0.2926503271,3744.1583173,0.0840060496,15.459012546,0.0062206683,0.0112640768,0.0215781619,-0.333838805,0.0849745268,0.0353096441,1.0,-0.025019202,-0.41728691,0.0039215689,1.0,14.58741462,0.233455372,0.0,0.0287769791,0.0111005746,0.0155836303,0.5736606674,0.5359395929,9.995295e-10,1.0952564e-07,0.6037222886,0.3644806018,0.1047923276,0.0335055382,-0.067737558,0.5354221775,0.0289256198347107,0.0163265306122448,0.0732758620689655,0.1017699115044248,0.1635514018691588,0.0641025641025641,0.046218487394958,0.0550847457627119,0.046218487394958,0.0163265306122448,-0.0119047619047618,-0.0568181818181817,-0.1010830324909747,-0.0423076923076922,-0.0568181818181817,-0.1443298969072165,-0.1413793103448275,-0.1201413427561837,-0.0978260869565217,-0.1644295302013423,-0.1672240802675585,-0.219435736677116,-0.2291021671826625,-0.3515625,-0.4222737819025521,-0.1915584415584416,-0.1354166666666666,-0.1672240802675585,-0.1413793103448275,-0.1530612244897958,-0.1263157894736841,-0.1201413427561837,-0.0639097744360902,-0.2314814814814815,-0.1075268817204301,0.0779220779220779,0.046218487394958,0.1165919282511209,0.0375,0.0686695278969957,0.0921052631578946,0.1266968325791855,0.2205882352941177,0.1474654377880184,0.2146341463414633,0.296875,0.2835051546391753,0.3036649214659686
