firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
72945,0.7800837599,0.1421436327,-1.448114968,0.0,0.7706530169,2.2360787963,0.1485995967,0.2220809701,0.6489829845,-0.069132808,0.3730930798,0.151450287,14.0,0.0561105488,0.0975609756,0.1009959064,-0.088766355,-0.038390831,0.1020029182,0.1835517309,0.1023145713,0.5818268785,0.0,2.2562308701,1.2282466113,13.452780888,6.4878487849,0.2850887409,0.0,0.0,1.0,0.0,0.0,1.119761529,4.0,0.3984531936,-0.007040808,0.1992565465,7.5555655058,0.4896112862,0.1416934058,-396.0893799,0.0653410158,10.143930601,0.0017113241,0.0401455327,0.0844054242,0.1034899953,0.1071857246,-0.040990784,3.0,0.0200403288,0.7609832636,0.0333552789,5.0,8.0660505698,0.3535947712,0.0,0.0152671756,0.0072286515,0.0101266388,1.7731692956,3.8164330683,1.390647e-06,10.5000001,1.149657695,1.3217128156,0.0084142527,0.0414517716,0.3239316216,0.0001355208,0.05,-0.0232558139534884,-0.0454545454545454,0.024390243902439,0.0769230769230768,0.05,0.024390243902439,0.024390243902439,-0.0232558139534884,0.024390243902439,0.1052631578947369,0.1351351351351351,0.1666666666666667,0.2352941176470588,-0.1999999999999999,-0.2222222222222222,-0.1844660194174757,-0.0967741935483871,-0.2149532710280374,-0.1764705882352941,-0.1428571428571429,-0.125,-0.1764705882352941,-0.134020618556701,-0.1063829787234043,-0.0117647058823529,-0.134020618556701,-0.2432432432432432,-0.288135593220339,-0.368421052631579,-0.4,-0.2941176470588235,-0.2695652173913043,-0.2631578947368421,-0.134020618556701,-0.0232558139534884,-0.0344827586206896,-0.0232558139534884,0.0632911392405062,0.0370370370370369,0.2537313432835821,0.4482758620689655,0.3999999999999999,0.6470588235294117,0.7872340425531914,0.6470588235294117,0.8666666666666667,1.4705882352941178
73016,0.5476242986,0.1095509977,0.5398024253,0.0183619626,0.2849371462,0.6539733882,0.2309625534,0.2591165135,0.7014527127,0.1651669086,0.2933412428,0.2005439976,5.0,0.0,0.6990291262,0.4320669672,0.5220705673,-0.152802301,0.1846464646,0.1002075304,0.2420155613,0.6401369594,0.0,3.1351538196,3.1351538196,2.0924106209,2.6395885533,0.492757372,0.0,0.0,0.0,0.0,1.0,1.0509077436,4.0,-0.239496897,0.4215009283,0.0453206802,9.7405782865,-0.062624729,-0.2761635,-365.8492339,0.1529638306,10.093441368,0.0091453276,0.0474346563,0.0684740078,0.0239721094,0.5200816358,-0.479658735,2.0,0.0102284842,0.9809702139,0.0447761193,5.0,9.7948856782,0.6184837349,0.0,0.0500000007,0.0292632137,0.0342542583,1.2288721714,4.9779000334,1.7658879e-06,1.0500000293,0.9538344565,0.9098001704,0.0377261511,0.0380812491,-0.007203608,0.0387010104,0.0615384615384615,0.0298507462686568,-0.0416666666666666,0.0454545454545454,0.1311475409836064,-0.0799999999999999,0.078125,0.2321428571428572,0.1311475409836064,0.1129032258064515,0.1499999999999999,0.2105263157894736,0.3269230769230768,0.2777777777777777,-0.0142857142857142,-0.028169014084507,-0.028169014084507,-0.0547945205479452,0.0298507462686568,0.0147058823529411,-0.0547945205479452,-0.0142857142857142,0.1129032258064515,0.3269230769230768,0.1896551724137931,0.2321428571428572,0.3799999999999999,0.2777777777777777,0.2777777777777777,0.0147058823529411,-0.0675675675675675,-0.0675675675675675,0.0147058823529411,-0.1374999999999999,0.0615384615384615,-0.0675675675675675,-0.0675675675675675,-0.0142857142857142,0.1129032258064515,-0.0416666666666666,-0.0675675675675675,-0.0921052631578946,-0.1374999999999999,-0.1153846153846154,-0.0921052631578946,-0.1976744186046511,-0.1153846153846154,-0.0416666666666666
18198,0.6994400398,0.0774916229,-0.014400226,0.0343376392,0.363668098,0.5231997121,-0.01822013,0.0232828154,0.0799429794,-0.002230386,-0.073615838,0.0515582089,14.0,-0.010975671,-0.111111111,-0.031999972,-0.383680697,-0.410084799,0.1034904876,0.0127879786,0.0821350274,0.590763479,0.0,2.6343292258,2.010113927,3.1093416241,1.8418183143,0.2966632907,0.0,0.0,1.0,0.0,0.0,0.1152091443,3.0,-0.450861984,-0.536876885,-79.96618617,-0.461975925,0.260748153,-21.44231558,474.80148406,0.1274421475,13.433589232,0.0040917909,0.0203920798,0.0312883873,-0.00728454,0.158278386,-0.05575756,0.0,0.001431127,-0.570263255,-0.001798419,4.0,11.636491745,0.070458032,0.0,0.0084033618,0.0047913636,0.0055058803,1.04265236,0.6632132803,2.1577831e-08,1.050000202,0.8205793161,0.6733504141,0.0062811841,0.0277841853,0.2537784751,0.1521797159,-0.0123674911660777,-0.0460750853242321,-0.0106194690265486,0.0126811594202898,0.0275735294117647,0.0390334572490707,0.0854368932038835,-0.0017857142857142,0.0108499095840868,-0.0295138888888888,0.0238095238095237,0.0351851851851852,0.2047413793103447,0.1525773195876287,-0.1898550724637681,-0.1956834532374101,-0.0620805369127517,0.0219378427787935,0.1843220338983051,0.2675736961451247,0.3060747663551402,0.2367256637168142,0.312206572769953,0.4223918575063612,0.3567961165048543,0.3802469135802468,0.3502415458937198,0.34052757793765,0.463350785340314,0.3836633663366335,0.4260204081632652,0.3940149625935163,0.2258771929824561,0.3567961165048543,0.5357142857142858,0.2762557077625571,0.4151898734177215,0.5880681818181819,0.7916666666666667,0.6156069364161849,0.6538461538461537,0.6786786786786787,0.7042682926829269,0.6017191977077363,0.6538461538461537,0.5658263305322129,0.6392961876832846,0.7360248447204969
36978,0.5543245858,0.1781382707,33.912818889,0.0111969024,0.6939650677,1.9505787787,0.2570811176,0.0476395023,0.4879932357,0.5067095542,-0.137814477,0.2360267197,14.0,0.0224016837,0.1010638298,0.1576191671,-0.003415557,0.1147301883,0.1010060715,0.0473857982,0.4366192998,0.5271067328,0.0,2.0321848416,1.1684804041,439.51720493,8.4937848235,0.3345490001,0.0,0.0,1.0,0.0,0.0,1.3567079101,7.0,0.0268897725,0.0192391027,-0.244870096,-0.211655595,0.2285212167,0.1332176067,928.08511958,0.0432979074,14.306453117,0.0091700902,0.0444178476,0.113936072,0.037291736,0.0035490605,-0.034596829,8.0,0.0098125018,0.6168677531,-0.034860133,3.0,14.554633112,1.2967966465,0.0,0.024390243,0.0132573963,0.0240107562,0.6168573435,3.7536024154,1.8326403e-09,2.0659052e-08,1.9645051612,3.8592805282,0.1363868647,0.0464875299,-0.092115973,0.138225282,0.0622406639004149,-0.0588235294117647,-0.0857142857142857,-0.044776119402985,-0.0791366906474819,-0.1232876712328767,0.1082251082251082,0.0711297071129706,0.1130434782608695,-0.2195121951219512,-0.0656934306569343,-0.1292517006802721,0.0847457627118644,0.0,-0.4087759815242494,-0.3740831295843521,-0.3419023136246787,-0.3173333333333333,-0.6121212121212121,-0.6549865229110512,-0.6257309941520468,-0.6167664670658682,-0.5775577557755776,-0.4482758620689655,-0.4621848739495798,-0.4181818181818182,-0.3962264150943396,-0.3904761904761904,-0.2727272727272727,-0.3227513227513228,-0.3155080213903743,-0.2685714285714285,-0.3099730458221024,-0.2242424242424242,-0.1847133757961783,-0.1551155115511551,-0.0518518518518518,0.1743119266055046,0.1327433628318584,0.1228070175438595,0.0534979423868313,0.1689497716894976,0.158371040723982,0.2190476190476191,0.1797235023041474,0.0940170940170941,0.032258064516129,0.024
58464,0.7120213378,0.1107529771,-0.809254487,0.0,1.4098439612,2.1881493346,0.0310364595,0.078109297,0.4217647613,0.000679601,0.0187837087,0.2798781686,14.0,-0.006683579,-0.041398759,0.1652258316,0.1266746647,0.0120468473,0.2749473777,0.0466722132,0.2186189017,0.5312288201,0.0,2.1041899223,1.6583729902,6.8796158539,4.1284324794,0.1916709685,0.0,0.0,1.0,0.0,1.0,1.2102457524,8.0,0.4696675681,-0.189283049,1.8245269383,2.8833354479,-1.041594083,0.8148959138,51.259449646,0.035233952,12.645187287,-0.002925918,0.0249687906,0.0795688049,0.1365949749,0.1495727295,-0.020570008,1.0,0.200000072,6.1770870667,0.1554621868,6.0,12.169885726,1.4771190746,0.0,0.0392156877,0.0210903174,0.0390304789,0.7836030971,3.8864974366,1.2247208e-08,2.5940005e-08,1.7356763978,3.0125725578,0.105289417,0.075921016,-0.007142692,0.0726837689,0.0769230769230768,0.1666666666666667,-0.125,-0.2222222222222222,-0.3,-0.125,0.0769230769230768,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,0.2727272727272727,0.0769230769230768,-0.3913043478260869,-0.4399999999999999,-0.5172413793103448,-0.5172413793103448,-0.5757575757575757,-0.6,-0.5757575757575757,-0.5757575757575757,-0.5483870967741935,-0.5,-0.5,-0.2222222222222222,-0.1764705882352941,-0.3333333333333333,-0.3636363636363636,-0.5483870967741935,-0.5625,-0.5625,-0.5757575757575757,-0.5333333333333333,-0.4615384615384615,0.0,0.0,0.0,-0.125,-0.1764705882352941,-0.3,-0.2222222222222222,-0.3636363636363636,-0.3636363636363636,-0.4399999999999999,-0.4166666666666666,-0.4814814814814815,-0.2222222222222222
73075,0.2598118778,0.054854263,12.180873016,0.0,0.113660336,0.4959652375,0.2589114369,0.3737768946,1.1781281588,0.0242617135,0.4117346583,0.0237332921,6.0,0.1033729607,0.397875817,0.4407493891,-0.004025175,-0.073839126,0.2522843611,0.2880718426,0.3578057835,0.6464165987,0.0,3.0001777532,2.1016550798,9.3585185185,3.5428579059,0.7680873391,0.0,0.0,1.0,0.0,0.0,1.6738374365,4.0,0.4496656562,0.2499915277,1.3723174783,3.8774363787,0.779065088,0.5587510373,186.80184343,0.035233952,13.294014035,0.0080107819,0.0500263812,0.0717691401,0.0452962666,0.1419011247,-0.012634824,3.0,0.0011009174,0.07511498,0.0260919509,6.0,14.265490035,2.605292172,0.0,0.0818181783,0.0272152996,0.0300877222,0.7394923826,6.2931324661,3.9125542e-09,1.135377e-08,2.0844638421,4.3449895091,0.1647117016,0.0503031795,-0.214285718,0.0726837689,0.1413612565445026,0.2247191011235956,0.0582524271844659,0.1413612565445026,0.1122448979591836,-0.0603448275862068,-0.0353982300884956,-0.0267857142857143,0.0480769230769231,-0.018018018018018,0.2601156069364161,0.3132530120481926,0.379746835443038,0.2823529411764707,-0.1679389312977098,-0.0683760683760683,0.0480769230769231,-0.1985294117647058,-0.2828947368421053,-0.2430555555555555,-0.1985294117647058,-0.1417322834645669,-0.0353982300884956,0.2899408284023668,0.2674418604651163,0.3625,0.2528735632183907,0.1473684210526316,0.4533333333333333,0.2247191011235956,0.1595744680851063,0.2247191011235956,0.345679012345679,0.2823529411764707,0.2674418604651163,0.1473684210526316,0.2247191011235956,0.4342105263157894,0.6268656716417911,0.5138888888888888,0.5138888888888888,0.8016528925619835,0.847457627118644,0.912280701754386,0.7301587301587302,0.847457627118644,0.703125,1.8684210526315788
73139,0.2873524295,0.050070969,42.381879732,0.0,0.1067433502,0.5639645414,0.2173037895,0.1892535607,0.9488686705,0.0017932625,0.1365424048,0.0106235064,10.0,0.1165821711,0.193220339,0.2062257335,0.0863251928,0.0079102135,0.2897647684,0.1933501643,0.2101015741,0.5652436273,0.0,3.4386941844,1.708940939,38.817036071,4.6118655445,0.6878225299,0.0,0.0,1.0,0.0,0.0,1.3162624973,7.0,-0.184460538,0.1521451469,-0.232395011,1.0960932157,0.6598800051,0.0129428527,41.460891958,0.0793382698,13.075587758,0.0024770161,0.0329840408,0.0449593637,0.0332122695,0.0368661379,0.0143546965,0.0,2.96296e-05,1.3830294615,0.0821634978,6.0,11.966815591,0.3767205647,0.0,0.0394736826,0.0162206801,0.0305560163,0.7360626831,1.1371385571,1.9621397e-08,5.8336205e-08,1.4250633645,2.0308055928,-0.02168775,0.0424835588,0.2518315001,0.0676379411,0.0253164556962024,-0.0689655172413793,-0.0581395348837209,-0.0470588235294118,-0.0357142857142857,-0.1195652173913043,0.0,-0.0121951219512195,-0.0689655172413793,-0.0240963855421686,0.0,0.1571428571428572,0.3728813559322033,0.2272727272727273,-0.1899999999999999,-0.2322274881516587,-0.3017241379310345,-0.1980198019801979,-0.5317919075144508,-0.5030674846625767,-0.4757281553398058,-0.4790996784565916,-0.4635761589403974,-0.3671875,-0.3305785123966942,-0.3671875,-0.4044117647058823,-0.4295774647887324,-0.4705882352941176,-0.5120481927710843,-0.4335664335664335,-0.4,-0.4130434782608695,-0.2568807339449541,-0.2285714285714285,-0.15625,-0.1290322580645161,-0.0898876404494382,0.0124999999999999,-0.381679389312977,-0.4255319148936169,-0.4130434782608695,-0.3467741935483871,-0.2767857142857143,-0.2568807339449541,-0.3305785123966942,-0.2831858407079646,-0.173469387755102
50921,1.7612684989,-0.013615222,-16.36357039,0.0,1.5346300211,6.4660465116,0.0137780615,-0.135793162,0.2220275844,-0.313697361,0.1346839242,0.0249471459,14.0,-0.026215625,0.375,0.0703426844,-0.080708205,-0.367528057,0.1695456525,0.0283826334,-0.284418485,0.5627607892,0.0,2.6334462639,1.570299266,55.486937591,5.1141060799,0.0589923843,0.0,0.0,0.0,1.0,1.0,0.3080570349,3.0,-0.007768017,0.3341986611,0.5595439772,0.6658017031,6.3009190542,-0.003028619,-38.33425285,0.1394695653,9.4549322545,0.004421063,-0.00151383,-0.002832861,-0.351200099,0.0699284265,0.0231028745,0.0,0.0311735688,1.2757201646,-0.017520443,4.0,6.4655613504,0.0898520085,0.0,0.0188679248,0.0127329987,0.0120314102,1.1449880057,0.4580432056,3.8213485e-06,5.2500003729,0.5555691891,0.3086571239,0.574896243,0.0516203051,-0.046219203,0.1241362162,0.0408163265306122,0.0,0.02,0.02,-0.0377358490566037,-0.135593220338983,-0.203125,-0.0555555555555555,-0.135593220338983,-0.203125,-0.2153846153846154,-0.0892857142857143,-0.2388059701492537,-0.2714285714285714,-0.3703703703703703,-0.2816901408450704,-0.3544303797468354,-0.3199999999999999,-0.4333333333333333,-0.4516129032258065,-0.3780487804878049,-0.3625,-0.2608695652173913,-0.2714285714285714,-0.2608695652173913,-0.1774193548387096,-0.15,-0.2272727272727273,-0.2153846153846154,-0.3013698630136986,-0.3376623376623376,-0.3289473684210526,-0.1206896551724138,0.0851063829787233,0.1590909090909091,0.0851063829787233,0.2749999999999999,0.3783783783783783,0.108695652173913,0.1333333333333333,0.2749999999999999,0.186046511627907,0.186046511627907,0.2142857142857142,0.1333333333333333,0.2142857142857142,0.2749999999999999,0.4166666666666667
73366,1.3305344,-0.111991467,-15.37613227,0.0373418667,4.2125824,6.1251754667,0.0575689934,-0.145870862,0.0962365323,0.0,-0.159151763,0.378624,5.0,-0.001875036,-0.1875,-0.043632468,0.1351915862,-0.144606479,0.0796025843,0.0167700606,-0.100909919,0.5167230351,0.0,1.7935887412,1.6593574526,44.533689043,4.8761854297,0.0324400747,0.0,0.0,0.0,0.0,0.0,0.2199605586,2.0,-0.330154605,-0.279756969,0.8589385617,-0.871700019,-0.165685786,0.2959873982,-143.0748759,0.1071316187,10.835282471,-0.000785464,0.0018980971,0.0078971603,0.169344,0.0172101148,0.0105305598,0.0,-0.013333333,2.0185527949,0.002785204,2.0,8.2439891381,0.0799466667,0.0,0.0833333358,0.0378034438,0.0630000923,1.3726371278,0.3463042598,5.9456808e-06,2.8271508e-07,1.1766082076,1.3844068742,-0.655620554,0.0799373661,0.2833333233,0.2830174166,-0.0769230769230768,0.0,-0.0769230769230768,-0.0769230769230768,-0.1999999999999999,-0.1999999999999999,-0.25,-0.25,-0.2941176470588235,-0.25,-0.2941176470588235,-0.368421052631579,-0.4545454545454546,-0.5384615384615384,-0.6756756756756757,-0.6363636363636364,-0.6842105263157895,-0.7142857142857143,-0.6842105263157895,-0.7209302325581395,-0.7551020408163265,-0.7551020408163265,-0.7446808510638299,-0.7551020408163265,-0.7692307692307692,-0.7551020408163265,-0.75,-0.7818181818181819,-0.8064516129032258,-0.8235294117647058,-0.8356164383561644,-0.8181818181818181,-0.8481012658227848,-0.8378378378378378,-0.8421052631578947,-0.8421052631578947,-0.8309859154929577,-0.8285714285714285,-0.8309859154929577,-0.8709677419354839,-0.8736842105263158,-0.8811881188118812,-0.8723404255319149,-0.8709677419354839,-0.8518518518518519,-0.8588235294117648,-0.8518518518518519,-0.8095238095238095
73438,0.384321632,0.0075637451,0.4933457133,0.0,1.8382282923,2.1187419893,0.044399853,1.7821099252,0.5955129601,0.034805519,2.4598139222,0.0567578669,6.0,0.2432665912,2.3660714286,2.1966034684,-3.050096202,-0.548234079,0.0637364988,1.0567480424,0.3299670239,0.5580272979,0.0,2.057639305,1.1750748951,18.38501292,4.6988508784,0.0663047303,0.0,0.0,1.0,0.0,0.0,1.3507831822,5.0,-0.961226116,2.1214155585,-0.061853797,-0.780396006,1.5527766041,0.096580373,-912.2681686,0.0319011585,9.2360994888,-0.002969342,-0.011935232,-0.072009103,0.7323474934,0.0460658952,-0.230084018,0.0,-0.020215364,-0.298839986,0.0018115938,3.0,8.1934693476,0.3463763261,0.0,0.1052631587,0.0512962171,0.0657750795,1.3464872939,1.5329612521,1.30257e-05,8.1526116e-08,1.3690008777,1.8741634033,0.2848842097,0.0920360426,0.0814479678,0.0156980026,-0.0967741935483871,0.1666666666666667,-0.125,-0.0967741935483871,-0.1764705882352941,-0.2222222222222222,-0.1999999999999999,-0.282051282051282,-0.2631578947368421,-0.2222222222222222,-0.3913043478260869,-0.2631578947368421,-0.4166666666666666,-0.4399999999999999,-0.631578947368421,-0.6585365853658536,-0.6956521739130435,-0.65,-0.65,-0.6744186046511628,-0.7083333333333333,-0.6666666666666667,-0.7083333333333333,-0.6956521739130435,-0.7083333333333333,-0.7627118644067796,-0.78125,-0.7846153846153846,-0.7971014492753623,-0.8133333333333334,-0.7586206896551724,-0.6666666666666667,-0.7407407407407407,-0.65,-0.4814814814814815,-0.2222222222222222,-0.3,-0.3333333333333333,-0.3636363636363636,-0.4166666666666666,-0.5333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3636363636363636,-0.4166666666666666,-0.5757575757575757,-0.5882352941176471,-0.3636363636363636
48645,0.7408583337,-0.041511029,-8.417997097,0.0,0.8364428105,1.8679668148,0.0343931112,-0.009322599,0.5636776727,0.0008559201,0.0432922194,0.0231293988,14.0,0.0436554458,0.002458009,-0.068032015,-0.043773086,0.0248945958,0.2068914848,0.0675981034,-0.062691208,0.578257575,0.0,2.550672881,0.9953594415,68.952104499,4.0799536252,0.0169091836,0.0,0.0,1.0,1.0,0.0,1.0722298222,4.0,-0.22554506,-0.038617183,0.2211108932,0.0899695063,-0.032316419,0.0254487451,-173.5575186,0.0793382698,11.628537256,-0.002716519,-0.032273416,-0.064978946,-0.004954193,0.017175406,0.0158408249,0.0,-0.062369756,4.2025136462,0.0695862034,2.0,12.283137848,2.9240307868,0.0,0.0430107526,0.0565781986,0.0367173972,0.9937356698,18.777466556,9.8571332e-09,4.9908946e-09,1.5475485897,2.3949066375,0.0285758512,0.0508718661,0.238880577,0.0676379411,-0.0252100840336134,-0.0719999999999999,-0.1773049645390071,-0.1470588235294118,-0.1470588235294118,-0.1594202898550725,0.0545454545454544,0.1599999999999999,0.288888888888889,0.3975903614457832,0.6571428571428573,0.8709677419354838,0.901639344262295,0.7575757575757576,0.2340425531914893,0.0545454545454544,-0.0169491525423728,0.0545454545454544,0.0740740740740741,-0.0252100840336134,0.0086956521739129,-0.0793650793650794,0.0086956521739129,0.288888888888889,0.303370786516854,0.4683544303797469,0.3333333333333332,0.1958762886597937,0.4499999999999999,0.1599999999999999,0.3488372093023255,0.2210526315789474,0.0175438596491228,0.1599999999999999,0.4499999999999999,0.4683544303797469,0.2747252747252746,0.5263157894736843,0.5466666666666666,0.4320987654320987,0.3809523809523809,0.303370786516854,0.6111111111111112,1.1481481481481484,0.9333333333333332,0.5466666666666666,0.4499999999999999,0.7313432835820894
14656,0.9725158609,0.0020474018,-4.370321492,0.0839434743,1.4703269873,2.5188892012,-0.017057569,-0.315103339,0.1278219396,0.004729717,-0.291372991,0.3144224212,14.0,0.015285903,-0.057582593,-0.009089863,0.0302619888,-0.131017089,0.1374263448,-0.48481717,-0.36400153,0.5433036212,0.0,1.0772268539,0.7362878455,10.155660377,10.375903614,0.1204521079,0.0,0.0,0.0,1.0,1.0,0.2509563887,4.0,0.0265882538,-0.248393413,0.1956820704,-0.140495583,6.3009190542,0.1447116376,-1990.175095,0.1021922073,15.192866528,0.0012718601,0.0063694268,0.0153908465,0.0184266163,0.0984215413,-1.326243135,2.0,-0.00155642,0.4269277749,0.0295075588,4.0,14.154473975,0.3617847601,0.0,0.0245614033,0.014409585,0.0215005718,0.6191430232,1.6061238928,1.2657715e-09,4.7310261e-08,0.3536318968,0.1250555184,-0.968073373,0.0413289957,-0.08507001,0.2497086383,-0.0077220077220077,-0.3981264637002342,-0.4449244060475161,-0.4449244060475161,-0.4543524416135881,-0.41324200913242,-0.4531914893617021,-0.4508547008547008,-0.4634655532359081,-0.419864559819413,-0.419864559819413,-0.3746958637469586,-0.2978142076502732,-0.3909952606635071,-0.4711934156378601,-0.4950884086444007,-0.5169172932330828,-0.5104761904761905,-0.508604206500956,-0.4722792607802875,-0.5293040293040293,-0.4400871459694989,-0.4808080808080808,-0.4078341013824884,-0.4413043478260869,-0.4301552106430155,-0.3792270531400966,-0.41324200913242,-0.3272251308900523,-0.3272251308900523,-0.3359173126614987,-0.2978142076502732,-0.3443877551020408,-0.3376288659793814,-0.3236842105263158,-0.3792270531400966,-0.3669950738916256,-0.3938679245283019,-0.3895486935866983,-0.3443877551020408,-0.3183023872679045,-0.3558897243107769,-0.3591022443890274,-0.3822115384615384,-0.3669950738916256,-0.3427109974424552,-0.3236842105263158,-0.3035230352303523
37022,0.7465555018,0.0649920811,3.5220911087,0.2148164283,0.0428028656,0.3390748476,-0.012597858,-0.431435597,0.1223756384,-0.112440732,-0.038348083,0.2871468312,14.0,0.1014711202,0.1084337349,-0.32782405,0.0283321062,0.1156474899,0.1729991916,0.0844051447,-0.4444553,0.5010324351,0.0,13.470858896,3.1380368098,5.6695938529,4.8180970149,1.8105263158,0.0,0.0,0.0,0.0,1.0,0.1264289204,6.0,0.2600641125,0.4087612219,-0.064543353,0.4398446158,0.4179045356,0.7728119833,9.1726666667,0.4833338426,9.1929398573,-0.000854747,0.0130572189,0.0138058389,0.0177883302,0.0367413442,0.0074132275,0.0,-0.005200825,-0.984825433,0.0028213151,6.0,6.6320017774,0.0918341389,0.0,0.1052631587,0.0368582406,0.0378757557,1.3034568305,1.0822172656,1.51133e-05,7.3500001644,0.5896429537,0.3476788129,0.4644151332,0.0574241656,-0.00925926,-0.169826574,-0.0999999999999999,-0.1290322580645161,-0.1290322580645161,-0.15625,-0.25,-0.2702702702702703,-0.3571428571428571,-0.509090909090909,-0.3571428571428571,-0.3571428571428571,-0.3720930232558139,-0.3720930232558139,-0.3414634146341463,-0.2894736842105263,-0.4807692307692307,-0.4599999999999999,-0.4705882352941176,-0.4599999999999999,-0.4807692307692307,-0.4807692307692307,-0.5344827586206897,-0.4807692307692307,-0.5344827586206897,-0.4599999999999999,-0.4705882352941176,-0.4599999999999999,-0.5,-0.4130434782608695,-0.4375,-0.5573770491803278,-0.6029411764705883,-0.5970149253731343,-0.5970149253731343,-0.6301369863013699,-0.5846153846153845,-0.578125,-0.55,-0.564516129032258,-0.5178571428571428,-0.5714285714285714,-0.4,-0.4255319148936169,-0.4705882352941176,-0.4255319148936169,-0.4130434782608695,-0.4807692307692307,-0.509090909090909,-0.4375
26454,0.5293981507,-0.054191316,-10.44699078,0.035983345,1.0571805548,1.5976737144,0.0469142379,0.0586953232,0.3623398137,0.0046175576,0.1043399867,0.0656951279,14.0,-0.034932603,-0.028169014,0.0818809768,-0.140311894,-0.074769654,0.1714382819,0.0184805344,-0.177280886,0.4653462199,0.0,1.662515905,0.9000240407,40.30362307,5.0681997516,0.0393560697,0.0,0.0,0.0,0.0,1.0,0.7195590499,4.0,0.0060655067,-0.115959392,-0.106963339,-0.202193076,-18.98984332,-0.039035453,-533.7377657,0.103229783,14.147623216,-0.001627536,-0.012323026,-0.034854114,0.0455566971,0.0233907456,0.0899149126,0.0,-0.022,-0.301266041,0.0109698584,4.0,13.506697627,0.7064655095,0.0,0.0354609936,0.0148164941,0.0195218652,0.8815626897,3.2428073785,3.106019e-09,2.4999034e-08,1.3369599015,1.7874617783,-0.021014447,0.0274591145,0.3092087451,0.0591608143,0.0335917312661497,-0.024390243902439,0.0025062656641603,0.0471204188481675,-0.024390243902439,-0.1169977924944812,-0.0521327014218009,-0.0498812351543943,-0.0099009900990099,-0.0049751243781094,0.1730205278592376,0.1799410029498525,0.3029315960912051,0.2048192771084338,-0.1869918699186992,-0.176954732510288,-0.118942731277533,-0.12472647702407,-0.1031390134529147,-0.1452991452991453,-0.1886409736308316,-0.183673469387755,-0.1416309012875536,-0.0610328638497652,-0.0825688073394494,-0.0291262135922329,-0.074074074074074,-0.1525423728813559,-0.0430622009569378,-0.1631799163179916,-0.2125984251968503,-0.1999999999999999,-0.2031872509960159,-0.1614255765199161,-0.0566037735849056,-0.0825688073394494,0.0230179028132992,0.1173184357541898,0.1299435028248587,0.0582010582010581,0.0443864229765014,0.0869565217391303,0.098901098901099,0.1764705882352941,0.1494252873563217,0.0810810810810811,0.0389610389610388,0.1235955056179776
