firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
15077,0.201035665,0.07191995,23.102141658,0.0362247681,0.0641810706,0.2691070217,0.4925747333,0.0892684411,0.8389838073,-0.00183333,-0.021212408,-0.02710597,-0.095861856,0.0788143299,0.0271059703,14.0,0.0219285626,-0.011736383,0.0748519861,0.011100177,0.0686073177,0.0520009983,0.1299883075,0.5335079546,1.0,4.161092443,1.6613140774,8.3508960277,20.410616968,1.2220824503,0.0,0.0,1.0,0.0,0.0,1.1372456141,7.0,0.027051332,-0.090288803,-0.207200289,-0.196969218,0.2279131888,-0.08377911,-1991.308345,0.4938012607,14.922385285,0.0064493984,0.0736092181,0.0971091201,0.0045453893,0.0756452824,-0.023014789,1.0,0.0008040201,-0.001492523,-0.009599274,4.0,13.75846602,0.4233669103,0.0,0.0571428575,0.0311739067,0.0320180038,0.4339011651,1.099123064,2.8503666e-09,4.815243e-08,0.6469724384,0.418573336,0.3271346766,0.0402090499,-0.255328285,0.5099806609
17830,0.8967639235,0.1225623851,-23.61018343,0.0376557168,1.4297271337,3.363501606,0.0768798142,0.0687191717,0.4453590361,0.0026914495,0.0370902124,-0.006289288,-0.117736307,0.1369924277,0.0062892883,14.0,0.018075058,-0.016842105,0.0534407527,0.0011234408,0.1649445195,0.0252641178,0.1238398058,0.4984979017,0.0,1.6144782846,0.7653846931,74.558120363,6.493322803,0.1616980065,0.0,0.0,0.0,0.0,0.0,1.1518513236,7.0,0.0673255132,-0.104632483,0.2604024341,-0.355731901,-17.82378478,0.0322618471,3919.2817343,0.103229783,15.762491134,0.0004096352,0.0097032538,0.0256458206,0.0484877108,0.0193523548,-0.012072144,0.0,-0.000246154,1.8259964826,0.0269864802,6.0,14.845267466,0.5223275039,0.0,0.023980815,0.0154996687,0.0224320876,0.4792748738,1.5084829127,5.622296e-10,3.1573077e-08,1.386889206,1.9234616696,0.0236168204,0.0278083433,-0.231382374,0.1578009319
79330,0.2031501579,0.0266586707,38.968943698,0.0,0.4604239686,0.3400147992,-0.001719668,0.0356880676,0.2389569394,0.0001831334,0.0043899829,0.0190973206,0.4671707624,0.0142045192,0.0190973206,8.0,0.0,-0.022988506,0.0487451037,-0.095875266,0.3745100235,0.0151802756,0.1143915519,0.1413668904,0.0,1.2033184846,1.2033184846,26.137913223,4.9919108217,0.1069350952,0.0,0.0,0.0,0.0,0.0,0.694476696,6.0,-0.844755075,-2.120461366,-20.32007038,-1.237624228,0.6062949545,-6.182563712,-1711.46722,0.0600574642,12.7856045,0.0012283939,-0.003773019,-0.0136082,0.003832387,0.0343334108,-0.024007908,0.0,0.0015597242,0.2568831302,0.0037727512,3.0,10.504176732,0.1132208158,0.0,0.0215827338,0.0189235745,0.0136911211,0.8953416292,0.4432626428,8.0837576e-08,0.9545456319,1.6180863743,2.6182035148,0.037674404,0.0310929061,-0.224319889,0.5099806609
16117,0.514660595,0.0623232773,-1.165494627,0.0484655785,1.1842842751,0.4321447698,0.0673737473,0.077562786,0.0951267048,-0.004075517,0.0995568676,0.0005452954,0.0150050017,0.0613881164,0.0005452954,14.0,-0.001169356,0.1029900332,-0.023265827,-0.112069795,0.0154544116,0.1091136431,0.0132423236,0.5101798649,0.0,0.6275210167,0.5840667798,39.433944374,6.2487604548,0.0766585745,0.0,0.0,0.0,0.0,0.0,0.1884337645,2.0,-0.088312784,-0.007856361,-40.06861714,-0.837875895,-0.558819062,-5.808160818,-657.0166079,0.0117898724,12.52746297,-0.001483553,0.0031929599,0.0110368591,-0.000280359,0.0047252591,-0.096540101,0.0,-0.006821705,-0.024212634,-0.015686516,3.0,10.915154371,0.165501306,0.0,0.0381679386,0.0167518666,0.0235507916,0.4657677105,0.2568531381,1.0949518e-07,1.7156254e-07,0.5830829184,0.3399856897,0.0591716188,0.0314098116,0.0488564344,0.174166527
67360,0.8399725988,0.1293034873,-49.39465703,0.0732005378,1.9681276661,3.492670551,0.1017102633,0.1851489985,0.165901319,0.0072254335,0.2468320058,-0.03641404,-0.749907919,0.2262691964,0.0364140398,6.0,-0.000125196,-0.00990099,0.1097055352,0.0480743639,0.0512477627,0.127679531,0.0810959912,0.5218341303,0.0,0.5188065869,0.4680682992,169.36720554,11.027969925,0.139816568,0.0,0.0,0.0,0.0,0.0,0.39481427,5.0,-0.066859397,-0.120747384,-39.74330514,-0.849510343,0.2790437303,-5.643279738,-924.7398694,0.0117898724,10.134599273,-0.001394104,0.0129760923,0.0407244502,0.1271324922,0.0036389858,-0.056946832,3.0,-0.001668405,-0.348837209,-0.016204832,5.0,6.8008658173,0.0442857143,0.0,0.0157068055,0.0047685693,0.0066545467,0.7780708649,0.3755021375,7.693563e-07,11.454545841,0.2937584108,0.0862940039,-0.252630804,0.0182494654,-0.387287701,0.174166527
59619,0.448996926,0.0698057368,29.422394509,0.0259033773,0.5721882756,1.8220653872,0.1544460186,0.031919293,0.5630319244,-0.073787062,0.085127075,-0.027533355,-0.396554844,0.0974875399,0.0275333551,14.0,0.0077363753,0.0612244898,0.0137941503,0.0078371358,0.1122807729,0.0482950339,-0.02877002,0.4618717328,0.0,1.9084676522,0.8671607984,276.03329506,10.603554732,0.2032906059,0.0,0.0,1.0,0.0,1.0,1.1504401567,6.0,-0.955963894,-0.032685809,0.0028214973,-0.080424068,1.5199747003,0.137310046,-533.2030757,0.0319011585,13.350054373,0.0044595779,0.0187751833,0.0456275418,0.0658949623,0.006443582,0.0036224401,0.0,-0.000138408,-0.738052545,-0.000671558,6.0,14.140932229,0.9610361893,0.0,0.0553571433,0.0222998357,0.0225393489,0.6087623619,2.7295427515,4.2421253e-09,1.7469773e-08,1.0449952215,1.0920150129,0.0359164368,0.0407994048,-0.414653632,0.1457195324
16555,0.6983282147,0.118814458,-7.674825307,0.0416405353,1.2672596399,4.7359866782,0.1055494943,0.0670372408,0.7711694179,-0.013892926,0.0531278966,0.0500121792,0.8030929363,0.023395406,0.0500121792,14.0,-0.011102308,0.0,0.1439293001,-0.07309758,0.1168600175,0.0340396078,0.0955624799,0.4823793546,0.0,1.4223647653,0.7988937888,45.585689262,9.3333628984,0.1310484717,0.0,0.0,1.0,0.0,0.0,2.1336628344,4.0,-0.027558996,-0.104219256,0.4977023953,-2.401735078,-0.389993703,-0.110928949,338.67888356,0.0632663961,13.316942214,0.0041051522,0.010901597,0.0324778685,0.3100833074,0.0704287519,0.0062706005,0.0,-0.000682594,0.0053158224,-0.051159793,5.0,12.745007478,0.4753804658,0.0,0.0131578948,0.0109632984,0.0131095676,1.0083620723,1.385742688,2.2517916e-08,5.4026961e-08,0.7862325324,0.6181615951,0.1731529949,0.0224924534,-0.20025671,0.2212511702
79573,1.4339302081,-0.106409139,-252.0107143,0.0,1.3124986028,4.2114769857,-0.012204673,0.0529310936,0.254370929,-0.022443182,0.2601304945,0.0417473783,1.0504201681,-0.218183444,0.0417473783,15.0,0.0391423419,0.2027027027,0.0950985863,-0.145277798,0.1045576408,0.0444292081,-0.08480767,0.5625945823,0.0,2.0894588677,0.7616515483,672.82857143,5.6826737452,-0.060776419,0.0,0.0,1.0,0.0,1.0,0.3515580413,2.0,0.3963499959,0.0981009189,0.8531029947,2.0146977575,-0.71587309,-0.227940325,-406.6152549,0.0653410158,8.704585205,0.0,-0.022420997,-0.045373348,0.2308810051,0.002279091,-0.004816463,0.0,-0.009120783,9.0652122527,-0.035256412,1.0,7.6601143192,0.3031534146,0.0,0.0483870953,0.0297270537,0.1152517168,2.2262054536,1.4681784294,1.0256401e-06,4.772727338,1.2516475679,1.5666216341,-0.01626663,0.0650702581,0.0967741963,0.1465738657
79637,1.7091395063,0.0698540843,-16.62822431,0.0,4.2181808264,6.0442383745,0.0833284525,-0.034012335,0.1465126244,-0.012656523,-0.060530517,-0.063055502,-5.444635327,0.4501840993,0.0630555023,8.0,0.0001446974,0.0185185185,0.0740325023,-0.211550295,0.1163836267,0.035765402,0.0383213372,0.4631147166,0.0,1.0113799041,0.8936077512,39.477697022,7.8816115173,0.1147617795,0.0,0.0,1.0,1.0,0.0,0.3673135298,5.0,-0.283972979,-0.073738451,1.237543668,-0.533721006,4.0019286593,0.3675474975,-110.0061259,0.1071316187,11.484298341,-0.001473158,0.0082309829,0.0285451667,0.0579643836,0.0103542758,0.0075184295,2.0,-0.00056338,-0.453338595,0.0140791479,4.0,11.554096199,0.8592349339,0.0,0.0340909101,0.0227671834,0.0258764199,0.9256662259,5.3640638437,6.2044576e-08,1.7381092e-08,1.8578016148,3.4514268399,0.1016946727,0.0605303401,-0.45216161,0.3896440393
14891,0.4888330573,0.005428965,-1.908613491,0.0264662044,1.6499529476,2.002609466,0.0473300971,-0.055058636,0.2243092824,0.0013469227,-0.114375911,-0.122738886,-26.2972973,0.2771034221,0.1227388861,14.0,-0.00112417,0.0057915058,0.0457122608,0.0305872146,0.115417256,0.0598290598,0.2236693092,0.5399115482,0.0,1.3735380117,0.9992690058,22.641943734,9.309148265,0.1081777205,0.0,0.0,1.0,0.0,0.0,1.0101925255,8.0,-0.771541225,-0.05655967,-0.248482844,-1.103192677,5.9686188886,0.4086666476,4144.656245,0.0899421609,15.627939701,0.0231905943,0.0093605385,0.0411846367,0.0599716443,0.0180729334,-0.037492661,0.0,0.0029411765,-0.171577663,-0.04734999,6.0,15.54983025,0.397085104,0.0,0.0269607846,0.0204732712,0.0253334981,0.4918771534,1.6111446848,6.238277e-10,2.6774384e-08,1.0944679421,1.1978600762,0.1436942195,0.0392599411,0.0412973543,0.281838465
26681,0.3418880848,0.0663550731,13.542632673,0.0278970007,0.2387748493,0.5169780754,0.1498508184,0.0316111926,0.6556037187,-0.009638567,-0.048813816,-0.024344359,-0.212931996,0.0804841913,0.0243443588,14.0,0.0014469971,0.0390243902,0.0885250075,0.017427805,0.081746663,0.0664618119,0.0881021469,0.4852701731,0.0,1.8863470687,1.3464287995,15.256339932,4.3010421808,0.3486320964,0.0,0.0,0.0,0.0,0.0,1.1610284241,7.0,-0.951641747,-0.054885908,-0.104287344,-0.292928824,0.3985361142,0.1203066974,4397.1051801,0.0319011585,15.766415924,0.0023991835,0.0332150977,0.0571733906,0.0183971517,0.0538201318,-0.015104955,1.0,0.0015769865,-0.358586876,-0.004130466,8.0,15.627788003,1.3673341148,0.0,0.0571428575,0.0358149844,0.0423747417,0.7503267218,4.523671316,5.540664e-10,1.385334e-08,0.8869545378,0.7866883521,0.1770608765,0.0436108269,0.4005856195,0.1457195324
79776,0.3163877622,0.0713531841,2.8377429007,0.0,0.181676571,0.6776792549,0.2996715928,0.3656418034,0.6901971598,0.0095948827,0.3526769,-0.191164471,-1.155743481,0.1538191616,0.1911644714,7.0,0.0744842056,0.4453125,0.7845603814,0.0565576768,0.2222660876,0.0988556459,0.3731994762,0.7397352852,0.0,2.7453791022,2.0384760468,3.5326343381,8.5135818067,0.6308084023,0.0,0.0,1.0,0.0,1.0,1.0576167612,7.0,-0.137114109,0.4042373079,-0.203359678,0.5279161225,-0.138978112,0.1561385079,-255.4025294,0.0793382698,10.898685347,0.0286757039,0.0412922766,0.0650031786,0.0451630175,0.3160954099,0.0389942412,0.0,0.0054775178,0.6479671122,0.0002732258,5.0,11.67099702,3.4239311619,0.0,0.0857142881,0.0358321914,0.0520655529,0.7808517888,12.573004907,3.0079493e-08,5.9328052e-09,1.0075828486,1.0152231969,-0.085143493,0.0722291427,0.6407862584,0.1799650133
26606,0.8073048984,0.102474839,-51.10242524,0.0576460138,1.924809324,1.686562029,0.0841498974,0.1643884959,0.1392696191,0.1803941672,0.1347199111,-0.050886818,-1.301499547,0.2358457955,0.0508868179,14.0,0.0022543461,0.0244293152,0.1310207444,0.0335888078,0.0478421868,0.0915853626,0.2178121975,0.4786562279,0.0,0.5848958104,0.4425743739,93.431328982,6.3964614054,0.1104423759,0.0,0.0,0.0,1.0,0.0,0.3617875726,7.0,-0.061400736,-0.086417079,-39.77597284,-1.367712846,-0.050248218,-5.633703139,-546.819547,0.0117898724,12.961304558,-0.000605717,0.0156807527,0.0493970978,-0.017960001,0.0005120642,-0.072276022,3.0,-3.8889e-05,-0.21196948,0.0070422534,4.0,11.630286189,0.286677584,0.0,0.0326797403,0.0119202437,0.0204361258,0.4132949419,0.5118290194,1.7445693e-08,7.5841418e-08,0.4338010467,0.1881833481,0.2286987813,0.0219346877,0.2237028174,0.174166527
43553,0.5582049412,0.0884967816,5.8216349148,0.0295352785,0.3386171422,1.282202992,0.1680550675,-0.086097413,0.4435184685,0.0046364439,-0.296895981,-0.083895941,-0.890245307,0.167280626,0.0838959408,14.0,-0.038107533,-0.12244898,-0.022401061,-0.021069603,0.1844154875,-0.024724561,0.1170640971,0.4355251219,0.0,3.4042610292,1.5741438119,29.016156561,9.4448815499,0.3262961435,0.0,0.0,1.0,0.0,0.0,0.8231495088,6.0,0.2026367339,-0.365802093,-24.79735753,-2.705188692,0.4777850172,-0.616506479,1646.0391585,0.0713581945,14.46770136,0.0011768583,0.0217443186,0.0349348128,-0.014553513,0.0173354874,0.0071373722,1.0,0.0,-0.107482515,0.0191136643,7.0,13.2794355,0.5617171474,0.0,0.0140845068,0.0128351285,0.0229845584,0.7838626926,1.129783345,4.1074106e-09,6.5146374e-08,0.9846948028,0.9696238546,0.0889088195,0.0348601152,0.0017538502,0.3360151587
79848,0.7529531997,0.033579809,-0.266538085,0.0,0.7662588796,1.107923292,0.0138498217,0.1180192004,0.4485481707,0.0272067186,0.1716456782,-0.06008007,-2.574668059,0.1200366708,0.0600800696,6.0,0.0224751958,0.2141263941,0.2859161317,-0.045780362,0.2028692596,0.292021206,0.0682606471,0.6648919758,0.0,2.2032103332,1.8013696651,2.9621489131,4.6965745716,0.256179807,0.0,0.0,1.0,1.0,0.0,0.8159720248,5.0,0.3818961255,0.1095246102,0.1721259863,1.9831962091,0.1713503657,0.1102797896,-212.5928799,0.0653410158,12.182134654,-0.002564718,-0.020599757,-0.04156354,0.1007154936,0.2168396887,-0.122023767,0.0,-0.024727273,1.220338107,-0.015617002,6.0,11.937385685,0.9473150534,0.0,0.0983606577,0.0343278793,0.0450322368,0.4270965969,1.8904363513,3.2192022e-08,2.0418837e-08,1.8342407942,3.3644392912,0.3500760622,0.0649710758,-0.145329677,0.1465738657
92815,0.2826832409,0.0541217701,4.0328289272,0.0,0.1121547443,0.400282691,0.2662333525,0.5582113274,0.3464254058,0.213324688,0.4885896382,0.0908754197,0.5442186606,0.0246676929,0.0908754197,4.0,0.0,0.3956043956,0.6878837361,0.2039540205,0.3656982193,0.1255005043,0.587672365,0.6409350726,0.0,3.9588396278,3.9588396278,2.6376952128,3.6134377403,0.7384856871,0.0,0.0,1.0,0.0,0.0,0.486232546,5.0,0.0264763115,0.0468853658,-4.675698456,6.8753826879,-0.017988295,-0.901646703,-280.1533237,0.1508177501,11.878894089,0.0056765879,0.0271675167,0.0379462451,0.0450028681,0.3358115755,-0.03670425,0.0,-0.002077922,-0.253505933,-0.00612907,6.0,12.014257416,0.8332674485,0.0,0.029940119,0.0201862409,0.0197464151,1.3728399815,5.1043805792,4.925233e-08,1.9355857e-08,1.8143679945,3.2919312196,-0.068521748,0.0765122419,-0.333056656,0.2049443952
79856,0.7730652104,-0.313819561,0.3783717267,0.0,0.0961567907,0.7289338029,-0.692942553,-0.294036368,0.2287072348,0.003302865,-0.354352296,-0.279757662,-0.936246341,-0.020007145,0.2797576622,5.0,-0.071340634,-0.419141914,-0.285089768,-0.175159367,1.1373143377,-0.030315592,-0.285736741,0.6975010961,0.0,7.9837000815,5.9221678892,2.1089781453,4.8966857143,-1.519089268,0.0,0.0,0.0,0.0,1.0,0.2601779371,3.0,0.0255046186,-0.523743698,0.1922379969,1.7524852722,-0.71587309,-0.029764027,-382.8173799,0.0653410158,11.098475741,-0.001327238,-0.007629378,-0.009668026,0.068064534,0.4254188295,-0.030419382,5.0,0.0355344755,1.6377131538,0.1127142292,4.0,10.022145206,0.4063646781,0.0,0.0434782617,0.0328926089,0.0555719951,1.0048210221,1.2215502761,3.6433591e-07,6.0555072e-08,1.1369004521,1.2925426381,0.2670476133,0.0932375994,-0.37500002,0.1465738657
79944,0.7870203837,0.065647482,-25.7371134,0.0,1.5556055156,4.3144484412,0.0680875875,-0.016548166,0.2978040647,0.1002638522,-0.129132405,-0.003806744,-0.136986301,0.0746402878,0.0038067443,13.0,-0.075881103,0.5,0.3463985033,1.2413543671,0.1250782718,-0.039010885,0.3210062893,0.5727577095,0.0,1.4547457894,0.4742641272,148.3814433,10.645710059,0.1109566309,0.0,0.0,1.0,0.0,1.0,0.9625157233,6.0,-0.966805874,-1.892249479,-14.22527406,-0.780734755,1.1124455274,-13.40096036,-112.2319989,0.1333507592,9.0162397131,-0.003920937,0.0001798777,0.0005216484,-0.205944335,0.0091379426,-0.02337542,0.0,-0.014969842,3.6630115745,0.2142857164,5.0,7.3793591896,0.2080335731,0.0,0.0500000007,0.016279514,0.1009312535,1.2796679053,1.2799500201,1.3576529e-06,7.6363637314,0.9226721661,0.8513239262,0.2190949553,0.0569948291,-0.407936518,0.1191636526
80005,0.5282475019,0.0584454266,3.3731245923,0.0,0.3338297463,1.0413047656,0.0948404771,0.5276760935,1.2100011918,0.176643491,0.4200179827,0.088173086,1.0759493671,-0.004438893,0.088173086,6.0,0.0975225316,0.281124498,0.6276544619,-0.01271559,0.5586453924,0.2412613011,0.6045527506,0.5643234439,0.0,2.2809132615,1.6723212063,17.674331376,2.8779043522,0.4951953118,0.0,0.0,1.0,0.0,0.0,2.0435721582,4.0,0.4477727594,-0.067594532,-4.430134195,6.7880140796,-1.05391583,-0.930753289,-305.1895737,0.1508177501,11.692524569,0.002249924,0.0164279744,0.026809749,0.0889372421,0.0759267134,0.1691846512,0.0,-0.014736842,0.61309764,-0.080369845,3.0,12.633454158,2.2519558383,0.0,0.0465116277,0.0339752699,0.0669480334,0.6201986453,5.1559470592,2.9251828e-08,1.1604443e-08,2.1267774184,4.5231821873,0.2026091668,0.0805096905,0.0629370533,0.2049443952
80064,0.9950388637,0.1296296572,-4.234250319,0.0217491681,0.7260876124,1.8730822023,0.14203967,0.0732812893,0.498111307,0.011820331,0.1114447192,0.0074612622,0.0956831331,0.1172262854,0.0074612622,6.0,0.0480991133,0.1506276151,0.1049926828,0.0894517616,0.1591014717,0.0893981365,0.0470466825,0.4075554066,0.0,2.9271578947,1.4684210526,24.068198666,6.5092221331,0.2738603095,0.0,0.0,1.0,0.0,0.0,0.7939051782,5.0,0.427130941,0.0460258312,0.4142116502,2.1480325788,0.7815483085,0.1074694043,-394.8728836,0.0653410158,9.7354238675,0.0043834015,0.0225246363,0.038961039,0.0092147812,0.0265308054,-0.010772696,1.0,-0.00179055,-0.365239295,-0.070259781,3.0,7.6681521459,0.1723130841,0.0,0.0259740259,0.0276081271,0.0167327686,1.2914639674,0.9120399486,1.8279181e-06,2.8636364674,0.8910871356,0.7940362833,-0.096141943,0.0615948268,-0.992921559,0.1465738657
80128,0.6413150107,0.1240747497,-11.8168046,0.0145364628,1.3510316592,5.37255665,0.1335655046,0.2559504337,0.6655315985,1.1036070606,0.2659090391,0.0663007703,0.9858860429,0.0017511857,0.0663007703,14.0,0.0933167523,0.0447033324,0.4895523327,0.0372955181,0.1484032443,0.1358711276,0.2377636603,0.5747011855,0.0,1.6881935139,0.8588931802,92.955253191,8.1317168346,0.1554904419,0.0,0.0,1.0,0.0,0.0,1.9994366902,6.0,-0.350454452,0.0183159348,-11.9334216,-0.109101941,0.6289559469,2.3417587474,-81.64363065,0.0352031689,12.076995603,0.0052574024,0.0164767077,0.0527792878,0.2242477876,0.014960643,-0.009661585,0.0,5.30973e-05,0.7453314691,0.0356828533,2.0,11.800665036,0.3556148148,0.0,0.0236220472,0.0155508272,0.0190302307,1.2711909024,7.0070825832,3.8758376e-08,2.0732739e-08,1.0417162254,1.0851726943,0.1038579554,0.0489571694,-0.414209692,0.2182466463
47810,0.6846741045,0.0860760423,-2.125244778,0.0362155021,0.6741705813,2.4479007634,0.1133838136,0.1037321886,0.4859655399,0.8588025022,0.3340450254,0.045723646,0.6878997186,0.026864357,0.045723646,14.0,0.0204614308,-0.049849592,0.0106090588,0.005838966,0.1198793667,-0.024032672,-0.056634304,0.5569408683,0.0,1.9838617281,1.0628999787,27.211325065,7.3602877888,0.2231252217,0.0,0.0,1.0,0.0,0.0,0.7977245146,3.0,-0.357147404,-0.076236989,-11.89006251,-0.086823278,0.3284741823,2.3668719187,-68.74863065,0.0352031689,11.816311704,-0.009431845,0.0095663024,0.0189858491,-0.057207189,0.0688404643,0.0328989974,0.0,-0.006575342,0.1119612344,-0.006846636,4.0,10.689649667,0.3203359328,0.0,0.0335570462,0.0205678496,0.0185106681,1.1280078836,1.2906550462,2.2597228e-07,6.3824737e-08,0.7791529145,0.6070792642,0.0850639843,0.0280368668,-0.304953811,0.2182466463
80267,1.1518687458,-0.132385701,-3.979420732,0.0,0.724443973,1.3985361197,-0.072138088,-0.020525694,0.4951269935,0.0,0.1474014337,-0.168593808,-2.414529915,0.1872635338,0.1685938083,6.0,-0.028347631,0.0,0.4235531241,0.0620472304,0.113345521,-0.01225635,-0.1030837,0.5651904116,0.0,2.75,1.3301587302,10.048780488,4.3368421053,-0.06592948,0.0,0.0,1.0,0.0,0.0,0.7165198238,6.0,0.2106775922,-0.041075192,0.6321213053,5.0781297977,-0.032316419,0.1895828801,-271.7543936,0.0793382698,7.3307532836,-0.001633502,-0.055015674,-0.091764706,-0.157119821,0.0102260495,-0.029664491,0.0,-0.117198934,18.425451577,0.0495014228,3.0,6.7384486593,0.410994425,0.0,0.0526315793,0.0331319185,0.2180513267,1.1156457934,1.5710287521,1.985161e-06,14.318181973,1.2489430884,1.559858838,-0.108403405,0.0867280674,-0.354578768,0.1799650133
63044,0.6678568463,0.0313044922,0.6999597666,0.0007750007,0.7299537767,0.9411691439,0.0368873612,0.4644010612,0.3494578695,0.1768212244,0.4725836172,0.0467350413,1.765694076,-0.023969664,0.0467350413,14.0,0.2181592666,0.6957831325,0.8497756018,0.178085844,0.1161246696,0.3888344195,0.4645382538,0.5830639689,0.0,3.8555737605,1.9157715881,6.8403741702,3.3800695825,0.1364000768,0.0,0.0,0.0,1.0,0.0,0.6538496555,6.0,0.6407375583,0.5478988432,1.7803624468,7.1723680045,-0.738368391,0.5110480809,-275.8849066,0.035233952,11.593156616,-0.000262394,0.0011815094,0.002458009,0.0306505611,0.0864691343,-0.120424889,0.0,-0.004324324,0.2530923954,-0.022727273,1.0,11.655547444,0.823952409,0.0,0.0526315793,0.0302976039,0.0592999978,1.0300147291,3.784309614,1.819568e-07,3.210911e-08,1.5372435092,2.3631176067,-0.116294586,0.0939437622,-0.622747754,0.1362731548
80304,0.4133565846,-0.008414759,2.5435072353,0.0133602753,2.1227336895,2.9431726963,0.0209108791,-0.010967501,0.3280175019,0.0001937984,-0.003465244,-0.044980245,-13.63157895,0.1062916932,0.0449802452,7.0,0.0,0.0565173116,0.137019505,0.0109756593,0.0614834212,0.0329888598,-0.04778099,0.5406037895,0.0,1.2226027397,1.2226027397,30.367859863,10.345874416,0.0539086365,0.0,0.0,0.0,0.0,0.0,1.52099983,5.0,-0.30258263,-0.035739657,-0.058239254,-1.050920284,5.9686188886,0.0236550914,-188.1210009,0.1071316187,9.9252796211,0.0082965578,0.0119331742,0.0703138398,0.064680415,0.0296705192,-0.005600924,3.0,0.0150838991,-0.466475191,0.0528024612,4.0,6.3718254996,0.1198736177,0.0,0.0714285746,0.0419916461,0.0438488225,1.3282913627,0.7254313872,1.25036e-05,2.8636364967,0.8483909531,0.7197672093,-0.053062064,0.0646899135,-0.862816724,0.3896440393
27043,0.7498534799,0.0461515312,-18.99614351,0.0094437891,0.6730811276,1.9462152935,0.0806429071,0.0316114676,0.488895907,-0.013293271,0.0340725642,0.00014121,0.0042870524,0.0459536772,0.00014121,14.0,0.0174447753,-0.008403361,0.1910730421,-0.03574676,0.1848340644,0.0345309328,0.0294123018,0.5350301521,0.0,1.7532312758,1.023746051,101.44362596,4.5784119311,0.1819003786,0.0,0.0,0.0,0.0,0.0,0.9076933963,6.0,-0.185345822,-0.049478553,0.2301060395,0.0687834307,0.5888378424,0.0482730235,326.16398143,0.0793382698,12.950007993,0.003740844,0.0150546855,0.0306267264,-0.00720549,0.003740033,0.0113070022,1.0,-0.000288462,1.4750735241,-0.016705241,4.0,12.542840374,0.7545304233,0.0,0.0106951874,0.0152972091,0.0174495726,1.0032950126,3.1947513236,1.4921889e-08,2.7384501e-08,1.317663177,1.7362362481,0.0895766674,0.0389168634,-0.105640108,0.1799650133
80451,0.5373569502,0.0063901645,12.918941274,0.0,0.0996671283,0.898097529,0.0375064977,-0.026294288,0.7407338632,-0.003908661,-0.219261515,-0.038009935,-3.840304183,0.0309303399,0.0380099353,14.0,-0.021940388,0.0326797386,0.1082693692,-0.043741188,0.251481681,-0.021614796,0.0204872647,0.5522987261,0.0,6.2319434103,3.6429635145,30.573200993,4.8091334895,0.4553227875,0.0,0.0,0.0,0.0,0.0,0.9129752676,5.0,0.4377093281,-0.115204551,1.6498625507,3.6329623198,1.8083068032,0.5659480851,-306.9859066,0.035233952,10.307326339,0.0008204363,0.0147227096,0.0174534274,0.0453468461,0.0705513647,-0.020738281,1.0,0.0015656124,2.5585772924,-0.015835579,6.0,9.8234292197,0.7551465576,0.0,0.150000006,0.0447768742,0.043156349,0.8349362591,2.9101246302,6.4927175e-07,0.9545454853,0.7983858435,0.6374199551,0.1453732517,0.0490548337,-0.094702465,0.1362731548
80486,0.9718706048,0.0307768677,-0.429846939,0.0,0.3052866716,1.0474063043,0.0075540505,0.0392486872,0.5311700552,0.0015847861,-0.000812348,-0.098180978,-3.997311828,0.153801605,0.0981809778,8.0,0.0184873395,0.0,0.0895008606,0.1206218388,0.2923076923,0.0193887168,0.0564798993,0.5847507288,0.0,4.6627160494,3.1313580247,3.2295918367,6.0429594272,0.3838548016,0.0,0.0,1.0,0.0,1.0,0.6915190215,8.0,-0.335012227,-0.093910299,0.5256951761,-0.835365787,-0.87890473,0.1936241111,-916.9717926,0.0319011585,9.5540364537,-6.7092e-05,0.0135938828,0.0175320297,0.0175996751,0.2195441446,0.0339559874,2.0,0.0072727273,-0.494153199,0.0526315793,3.0,8.7945123792,0.4546103251,0.0,0.1190476194,0.0684452704,0.076141844,1.4973266917,2.3762387617,1.27401e-05,4.5636489e-08,2.4221852206,5.8669812427,0.3334657556,0.1140583618,-0.061111125,0.1457195324
