firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
20670,0.3538636099,0.0452694053,21.036535859,0.0,0.2163388805,1.1830559758,0.1654825027,0.2221113675,0.8262767351,0.1153765028,-0.150074294,0.000581869,11.0,0.0688068246,-0.159600998,0.1363420428,0.0118491963,-0.15732468,0.2947869259,0.2368896926,0.6689077936,0.5191826114,0.0,1.9144529491,0.4701773061,1.0679873931,0.3807102423,55.025710419,7.7219901253,0.3683657708,0.0,0.0,1.0,1.0,0.0,1.786909989,3.0,-0.555662547,-1.567586447,-0.156211294,-2.721257614,-0.504722367,-0.063363092,-766.4663377,0.0650286707,10.943591988,0.0077335859,0.0361885454,0.0537205628,0.0093632108,0.0883576845,-0.073938674,3.0,0.0008163265,0.6771467644,0.044494722,4.0,11.885522969,4.1157399022,0.0,0.065789476,0.0399449019,0.0555378585,1.0320920078,16.364812007,6.521436e-08,4.4374632e-09,1.3508095159,1.8246863483,-0.349406867,0.0750944473,-0.182773132,0.3969433196
64899,0.4182452964,0.0240325186,-32.92742475,0.0,1.2747885915,1.289566962,0.0735382702,1.3271505876,0.5431215546,0.2592039018,1.7168431713,0.0474771796,20.0,0.2604421939,0.358974359,1.0553952231,0.4465741347,-0.102223079,0.0542198751,0.7874132135,0.6192428472,0.4324310288,1.0,1.905967048,-0.244017036,0.6422331829,-0.358350123,421.1264214,5.1552847925,0.0523039015,0.0,0.0,1.0,0.0,0.0,1.3840956671,3.0,-0.116947847,0.1701028186,-0.179018727,-0.737687428,1.2084536094,0.0417380587,-1294.705063,0.0375389476,11.933180659,0.0050134451,0.0124999698,0.050599188,0.1377851749,0.0096720102,-0.065510457,1.0,0.000562406,-0.134947635,0.0139610376,3.0,9.9837763838,0.1327224357,0.0,0.0284090918,0.0130792626,0.0103413105,1.2340374858,0.7685781549,5.392772e-07,4.7727274348,0.7399033785,0.5474570095,-0.372307819,0.04421911,-0.239010988,0.113296425
22905,-0.40046741,0.0900114696,15.878707976,0.0,2.8915124919,2.6917668179,0.1928353841,0.2311023734,1.0229506795,0.0,0.1186491362,0.4090410412,20.0,-0.049703084,0.0346666667,0.024201888,-0.000973991,0.0185963345,0.3578331412,-0.026711685,-0.117169062,0.3194289599,0.0,1.6492175119,-0.156428508,1.291699683,-0.0676687,35.582069875,5.2917013872,0.0696249215,0.0,1.0,1.0,0.0,1.0,-1.843067547,6.0,15.081778927,-0.195538288,-1.185343776,-1.986235928,0.1770564847,0.4846924838,-1329.56142,0.0297952462,10.503971048,0.0388352281,0.0040348092,-0.010825353,-0.037700095,0.035109239,-0.014058064,0.0,0.0036363636,-0.478353173,-0.103315147,5.0,8.3567603199,0.1286341196,0.0,0.1000000015,0.058813608,0.052337367,1.1552010863,0.4716178044,1.20657e-05,0.9545456353,1.2208652814,1.4905120354,-0.453360059,0.0634664411,0.2456410415,0.0921100682
23115,0.7517874603,0.0754858225,-6.842641377,0.0,0.5783325185,1.7275574432,0.0843408389,0.3494998657,0.5982288631,1.6331259386,0.1348429131,0.1211297156,17.0,0.0597702868,0.2272167488,0.2323835957,-0.017105475,-0.037358309,0.1421226004,0.4015696365,0.5793037785,0.5469322187,0.0,1.6639771366,-0.113824917,0.9701216784,-0.125608631,59.577976818,6.0312016641,0.3144665275,0.0,0.0,1.0,0.0,0.0,1.2023407078,4.0,0.0330539652,0.0641755523,0.1226910206,0.1391815025,-0.569173394,0.2051034611,-612.7839818,0.0639047177,11.167190461,0.002708049,0.0195321776,0.0316334455,0.1052964943,0.0255918,0.0252367803,1.0,0.0,-0.364864655,0.0161739402,5.0,10.241743911,0.4074466582,0.0,0.0701754391,0.0238006351,0.0333514124,1.5212787113,2.6834171894,6.3613662e-07,0.9130435256,0.9729085557,0.9465510577,0.2517357843,0.0588970774,-0.001231529,0.5827469851
47175,0.3891450107,0.0725272799,3.9963826901,0.0042037337,0.4624830185,2.2625964109,0.1427301669,0.2309977592,0.9190279746,1.0085711299,0.2281856349,0.059315154,20.0,0.1459237917,0.1749639429,0.2632130894,-0.305845758,-0.060977804,0.1255706512,0.257810805,0.2343566469,0.5398469161,0.0,1.825139493,-0.139300934,0.504627799,-0.315914135,54.930114105,21.855203979,0.244713342,0.0,0.0,1.0,0.0,0.0,2.0038556704,4.0,0.0247986677,0.004166363,-0.138447598,-0.206252483,0.4866287804,-0.008311562,1391.2974783,0.0778715185,14.930997499,0.0029274148,0.015541516,0.0372537385,0.163209213,0.0199293012,0.0329040304,0.0,0.0010152284,0.7800821482,-0.053829206,6.0,15.440273441,1.6166343789,0.0,0.0526315793,0.0215359038,0.0268996758,0.5021301496,3.824613175,7.36528e-10,1.1374936e-08,1.0040608928,1.0081382764,-0.071926552,0.0492548462,0.3364099449,-0.059446748
23660,0.2117233392,0.0356710327,17.19395956,0.0054378325,0.1312655712,0.3577468858,0.200263128,0.104514879,0.5263879867,0.0047660963,0.0144200031,0.0488399821,11.0,0.0433941517,0.1005514942,0.1557114521,-0.016353031,-0.020200829,0.1516651689,0.1014763357,0.168877447,0.519314332,0.0,2.4206746535,-0.156910373,1.2927069214,-0.195133107,8.608074759,9.2856052674,0.4268593058,0.0,0.0,1.0,0.0,0.0,0.8755822644,6.0,0.0124940799,-0.126101753,-0.180651039,-0.705890304,-0.186016798,-0.011031608,768.97331171,0.125989367,14.327541954,0.0025723086,0.0309630256,0.0493867406,0.0134779519,0.0850528177,0.0178784405,1.0,9.56522e-05,-0.239879103,-0.027923465,6.0,14.002833338,0.5297166968,0.0,0.0431654677,0.01734456,0.0243044541,0.6861114622,1.7603637995,4.464136e-09,3.3677358e-08,0.9667368589,0.9345801544,-0.084450308,0.0314981645,-0.078636137,0.0393479324
23975,0.4107143716,0.072116803,5.8547235141,0.0321719614,0.2476097651,0.9445045903,0.187588169,0.1091962142,0.5000647455,-0.003913894,0.0852041989,0.0860261675,20.0,0.0182059697,0.0722599418,0.1988469681,0.1589066097,-0.08095068,0.1385916564,0.0745573763,0.1225236762,0.5024559879,0.0,2.494868351,-0.036116367,1.7280859583,-0.027727113,13.805028875,6.3491127042,0.4103329169,0.0,0.0,0.0,0.0,0.0,0.7852658136,6.0,-0.359257416,-0.028421188,-0.047493327,-0.705735139,0.2807398499,0.0286197516,-302.4896348,0.0295456463,12.730736453,0.0006003673,0.0406498523,0.064883489,0.0431407086,0.1038323569,0.0020500608,3.0,0.0001703226,-0.147259877,-0.018561271,6.0,10.677234978,0.1820679096,0.0,0.0348837227,0.0144054276,0.0165396004,0.7564538492,0.9968051714,4.003765e-08,8.3306216e-08,0.8077048927,0.6523871936,-0.666942098,0.0381581713,-0.15989666,0.37911895
30680,0.6357706598,0.0685336432,-3.944700672,0.0175589636,0.948273074,4.363511138,0.0864830712,0.1160895341,0.3392642644,0.2905704728,0.1812618255,0.0282959883,20.0,-0.004975419,0.1050204918,0.0623064241,-0.180921213,0.0554457674,0.1922287128,0.074796895,0.0312291597,0.615582773,0.0,1.6462766546,-0.11166045,1.152679672,-0.053583855,43.540045468,6.7296754781,0.1684394087,0.0,0.0,0.0,0.0,0.0,0.7366420158,5.0,-0.149028335,0.0525987279,-0.004442404,-0.564080219,-0.218546199,-0.048530849,-477.4500728,0.0347874525,12.930856565,-0.002244413,0.0105343731,0.0262467408,0.0843023792,0.0337173257,0.1176130493,0.0,0.000452,1.7791563275,0.0204895101,3.0,11.476130507,0.2034510521,0.0,0.0140186911,0.0070570752,0.0139690475,0.8854597278,0.8247526282,3.0438181e-08,9.6137334e-08,0.532067827,0.2830961725,-0.899313043,0.0284402787,-0.048578489,0.1014141319
53401,1.0094721387,0.0234452066,-1.967972716,0.0009956184,0.3793558303,0.972574614,0.0215951009,0.1415393898,0.1799732247,0.0115564013,0.5333154069,0.0375421532,20.0,0.0,0.4028415614,0.2633575503,0.0612173658,-0.686642002,0.0494976975,0.0995078629,0.0415321474,0.5390198859,0.0,2.2856166851,-0.152415434,2.2856166851,-0.152415434,8.309747349,4.1109591963,0.2113296219,0.0,0.0,1.0,1.0,0.0,0.2144466641,5.0,0.0910713352,0.0790769538,0.659225682,-0.923518778,-0.522468701,-0.028131475,113.8613089,0.0857289759,13.103776711,0.0013896745,0.0095340551,0.0127811672,0.0729967195,0.084272651,0.044127005,1.0,0.003,0.6882726126,0.012375162,3.0,13.183609923,1.352696842,0.0,0.0574712642,0.0281088243,0.0340117657,0.6774229376,5.475517193,5.3647883e-09,9.7006977e-09,1.5737909503,2.4768179552,-0.032845843,0.0561979495,0.0972058349,0.1776512005
25583,0.4126509153,-0.635445183,-5.835097495,0.0,2.2762565785,2.7739626245,-0.204261409,-0.292582184,0.0455203543,0.0,-0.17314872,-0.579524064,20.0,0.0,-0.09566787,-0.33888171,-0.098165013,2.8737600599,0.0936952715,-0.044839039,-0.606285229,0.4368837657,0.0,1.0280960175,0.0043682245,1.0280960175,0.0043682245,19.245929253,5.8613201094,-0.204492791,0.0,0.0,1.0,1.0,0.0,0.0702648444,4.0,-0.029931858,-0.218695384,-0.438177726,-1.025044916,-0.073413514,-0.65218047,-1032.374655,0.0277487144,9.7281664354,0.0002546279,-0.081336406,-0.758801123,-0.063198999,0.0134792427,-0.295261097,2.0,-0.094150673,1.5917462955,-0.075726045,2.0,10.037663269,2.4194384449,0.0,0.1020408198,0.0342831098,0.0508360117,0.9298321888,4.3007309727,4.6348164e-07,1.8203611e-08,1.8058327475,3.2610319118,0.06738498,0.118254307,0.1599997691,0.0981328075
56274,0.3120828031,0.0612561827,-3.049057803,0.0254218063,1.1266456862,3.2950528906,0.094621859,0.073392934,0.3432278475,-0.013964483,0.0608315849,0.096838303,19.0,0.0429926849,0.0397022923,0.0926200445,-0.025713992,-0.03034081,0.1424428721,0.0877591679,0.0839133609,0.4244064709,0.0,1.0821620939,0.0305226029,0.475277731,-0.008218982,51.972148541,14.791268244,0.1031528532,0.0,0.0,1.0,0.0,0.0,1.5278656607,7.0,0.0161946599,-0.017597415,-0.20100362,-0.581511111,-0.119101808,0.028832965,5255.2072668,0.0350142835,15.962382451,0.000718205,0.0125588597,0.0570070356,-0.008681328,0.0282048049,-0.007543864,1.0,-0.000161943,0.9392967559,-0.01573296,2.0,15.429392581,0.452584708,0.0,0.0191570874,0.0090345188,0.0143723765,0.5359874004,1.1709123665,3.982891e-10,4.3860423e-08,0.4320040361,0.1866274872,0.5952683252,0.0278291969,0.0933956558,0.113296425
48637,1.281904719,0.1933523865,-27.94435637,0.0,1.2654019548,5.9351441366,0.1326948235,0.134139336,0.6794736491,0.0106591865,0.0900796112,0.1237407266,20.0,0.1521743213,-0.175182482,0.0038417035,0.0739075979,0.1151111069,0.1761824174,0.2189700087,0.1812702187,0.5843764724,0.0,2.1034814556,-0.014586471,1.1971075344,-0.197253992,125.43119848,5.6517329067,0.2083080842,0.0,0.0,0.0,0.0,1.0,1.3544667791,5.0,0.0177730949,-0.253171569,0.5144957605,0.4094629894,-3.652662026,-0.010529983,-251.7300847,0.0474891136,9.4489536477,-0.00475128,0.0040049001,0.0079582426,0.2146250673,0.0173028559,-0.008763582,0.0,-0.019526212,2.906020558,0.0003132839,3.0,6.9086298964,0.1348528015,0.0,0.09375,0.0289867261,0.0214009545,0.7709048314,0.8149324107,2.789611e-06,5.7272728607,0.8938054924,0.7988882582,3.3113693739,0.0568886672,-0.03974782,-0.032867186
36150,0.7671963066,0.0971508187,-0.80478727,0.0228458801,0.7512051614,2.1307351363,0.1245555367,0.033779094,0.4298538443,0.0011226781,-0.036620139,0.1684555971,20.0,-0.033991627,-0.113207547,0.0599287115,0.124094244,-0.017578788,0.183793456,-0.077070539,0.1134486937,0.5751370702,0.0,3.6605649209,-0.049612776,2.088598636,0.0724634224,14.986956225,4.6255374758,0.1907522149,0.0,0.0,0.0,0.0,0.0,0.8519150016,6.0,-0.034825948,-0.241043948,0.2471998022,-0.62894163,-0.242114198,0.0983246981,-311.3439253,0.0480605867,11.565961365,-0.003079519,0.0143873851,0.0284748852,-0.107626396,0.0830909606,0.006194367,0.0,0.0009756098,0.0436771749,-0.023952954,5.0,10.17299929,0.3312604071,0.0,0.1000000015,0.0302583772,0.0381051519,0.8189136508,1.5494718729,1.5485451e-07,3.8308197e-08,0.7279051173,0.5298458598,0.3751466392,0.0460139404,0.1400025261,0.0753179191
64565,0.5799058046,0.1182428368,-324.6654908,0.016551757,3.1002894939,0.8391927243,0.1030202167,0.6930269256,0.2218958739,0.1450639405,0.82363109,-0.731035532,15.0,0.1310860277,0.5044822257,0.5808448711,-0.183640041,-0.147796817,1.0785098712,0.1956814108,0.26984656,0.5195189339,0.0,1.3618527372,-0.159575661,0.8168654991,-0.103357679,315.73202776,0.4880417298,0.0923787871,0.0,0.0,0.0,0.0,0.0,0.6581369345,2.0,-0.181980711,0.2332848626,-0.190037034,-0.640292127,-0.976287903,-0.609524256,484.20547444,0.1161744981,14.468933579,-0.003226739,0.0028655602,0.0175755374,-0.1036363,0.0006022956,-0.042967957,0.0,-0.003157895,0.1374926409,-0.009338882,3.0,14.619360043,1.1823086282,0.0,0.0743243247,0.0315282323,0.0270697174,0.6762604953,6.7676059522,2.2177653e-09,1.0784231e-08,1.249874852,1.5621871456,-0.500012988,0.0466019147,0.7384984893,0.1036811841
27642,0.5334694863,0.0432140087,-0.642607842,0.0,0.5722130803,1.6784917022,0.0430140329,-0.000538793,0.6931573276,0.0263736264,-0.090909091,0.1782205323,11.0,-0.033683643,0.0,-0.079437725,-0.112188816,-0.103996106,0.6758893281,-0.021821121,0.11875,0.5119137466,0.0,1.4264453349,0.0718008859,1.0944476245,0.1732849534,13.037037037,3.9689922481,0.1567460317,0.0,0.0,0.0,0.0,0.0,1.57625,6.0,0.1801153409,-0.516816889,0.3734782405,7.6174895967,-0.86290272,0.1552886877,-508.7123182,0.0991112115,8.2489542045,0.0046660834,0.0504043127,0.1044692737,0.0890792291,0.0448782961,-0.00226186,0.0,0.0484928348,0.6850076914,0.1214285754,4.0,7.8056274253,0.6860745148,0.0,0.3333333433,0.1187405758,0.097912154,1.0745837163,5.1556474802,1.37616e-05,1.9090909322,-0.065708572,0.0043176164,1.1468954858,0.1000758332,-1.234645502,0.2318921706
12044,1.8743590387,0.0192727546,-17.13371745,0.0,2.6968472651,3.0090257388,0.0489992684,-0.355054419,0.1759717131,0.0,-0.46758617,0.2343848026,20.0,-0.172269607,-0.334567901,-0.749248798,-0.18413208,0.3324630476,0.0823436057,-0.254759134,0.0104164788,0.3771213196,1.0,3.866359447,0.6203332981,1.3724306927,0.3894642726,26.917090691,7.1703077659,0.0322519462,0.0,0.0,0.0,0.0,0.0,0.5946682058,7.0,-0.000356792,-0.256114749,1.3037229382,-0.270294102,1.1998152724,0.1351314022,-3349.902889,0.584793434,11.864968699,-0.001744327,0.0039852499,0.0100253567,-1.359857815,0.0244549603,0.2425274115,1.0,0.0102888404,1.9161176987,0.1398809571,2.0,11.461379507,0.6027145158,0.0,0.0447154455,0.013871717,0.0185180022,0.7974698366,1.98496434,5.1236257e-08,0.954545492,0.58539108,0.3426827166,1.5614850509,0.0603378379,1.5203870529,0.3969433196
28215,1.0762097682,0.1982444294,-33.84360987,0.0727436417,5.406076975,10.971325681,0.0824075376,0.3599497334,0.4119485107,0.0102319236,0.3665908056,-0.180418636,14.0,0.081659087,0.0236363636,0.2013643802,-0.121164417,-0.105304377,0.0656479909,0.2395815644,0.7410428197,0.5520628606,0.0,2.9264040605,0.0149602498,1.3163411674,0.1395892351,136.61883408,6.1709540207,0.0735854137,0.0,0.0,1.0,0.0,0.0,3.1546752112,3.0,-0.012205592,-0.105764011,0.6424055183,3.0463261258,-1.348780476,-0.113974875,-252.7669345,0.0700566297,8.3807289307,-0.001025615,0.0134362279,0.0537086952,0.4383788255,0.0095387244,-0.061537255,2.0,-0.008684864,1.0684129631,-0.061172165,3.0,7.3387662941,0.2107744108,0.0,0.1363636404,0.0594644169,0.0778260515,1.5453354645,2.1817458432,5.51858e-05,8.5909091668,2.3244663199,5.4031436724,-0.689995999,0.0955996239,0.1816239401,-0.069072735
87207,0.3245862884,0.0094562648,3.5893601373,0.0,0.2427600473,1.4845449173,0.0185846561,0.1879834169,1.5538023637,0.0468677494,0.343417825,0.0229609929,10.0,0.0065045249,0.1826484018,0.4071594633,-0.178569849,-0.078745984,0.715251373,0.0644143308,0.0933704957,0.6938743164,0.0,2.0200901011,-0.070539607,1.6841592597,-0.032581699,12.316008826,5.5541182974,0.2809490579,0.0,0.0,0.0,0.0,1.0,2.4986064105,5.0,-0.232290367,0.0819672723,-0.13362141,-0.847858833,0.8149281616,-0.034445423,-554.6440098,0.0295456463,11.540466456,0.0053833302,0.021932356,0.0360223718,0.1483747045,0.2124589822,0.0119329632,6.0,-0.000333333,1.5380967057,0.0335570462,4.0,11.796512916,1.7680737506,0.0,0.1000000015,0.0473503268,0.0690296868,0.8208623224,8.6218596329,4.1192232e-08,7.1338888e-09,1.1554554404,1.3350772747,0.1207299737,0.0759302564,-0.046158489,0.432442079
63554,0.4839971215,0.0652635312,10.143726634,0.0234622957,0.5389715151,2.2422895452,0.1200378442,0.2422818972,0.6773248391,0.0025195898,0.4030159633,0.1125090817,19.0,0.0542739974,0.1523809524,0.0689707783,-0.086985575,-0.005843066,0.1077831634,0.212626955,0.1017280436,0.4961714406,0.0,1.2529903313,-0.359133004,0.6176923056,-0.435064458,221.68350506,14.352271319,0.258390224,0.0,0.0,1.0,0.0,0.0,1.2371309983,4.0,0.0148245903,0.0950812452,-0.029089301,-0.657332086,0.2072355696,0.0445037438,-796.1487332,0.0350142835,13.927112754,0.0027558735,0.0170107581,0.0373461239,0.0756812393,0.0116668277,-0.029481679,1.0,0.0007048458,0.0346689707,0.0001239558,6.0,12.864121006,0.3121300911,0.0,0.0229357798,0.0094409281,0.0132688947,0.5877622074,0.8272248848,5.4155458e-09,6.3002411e-08,0.532873723,0.2839544046,-0.295345674,0.0285206018,-0.109543026,0.113296425
65218,0.8697566345,0.1068663512,-5.117951128,0.0,0.2326977169,1.8822776832,0.1421817423,0.0642981691,0.7345975007,0.0,-0.147504825,0.0141485028,19.0,0.0428677014,0.0,0.0575475687,-0.122610024,0.0152375772,0.3200531208,0.0616099971,0.1400808918,0.5405118438,0.0,4.2787049399,0.3189114366,1.5387182911,0.3490388706,94.026315789,7.5905918058,0.5661556779,0.0,0.0,0.0,0.0,0.0,0.9927986584,4.0,-0.353183031,-0.100681129,0.4115489357,-1.205396801,0.2876394292,-0.043257913,-575.1963848,0.0295456463,9.6678601512,0.002830805,0.0194552529,0.024660379,0.048729551,0.0037897058,0.0015028322,0.0,0.0049503036,1.6636490733,0.0320512839,2.0,6.8747154249,0.3962176587,0.0,0.200000003,0.0574587537,0.0572236089,1.7579518894,8.2746653792,5.6897866e-06,2.8636363849,0.9071454511,0.8229128695,-3.833656904,0.0721518759,0.1891891914,0.37911895
31318,1.2074476132,0.0061630579,-3.544135612,0.0,0.3409706217,2.0941714735,-0.000722799,-0.023494239,0.5724348823,0.0304525758,-0.055004008,0.0672374042,11.0,-0.022613152,-0.078893443,0.0075575109,-0.057675681,-0.053082413,0.1468877881,-0.001460711,-0.013308849,0.5619300443,0.0,3.5093280752,-0.138173704,2.0745487638,-0.110229666,12.830288986,5.3518507989,0.190539598,0.0,1.0,1.0,0.0,1.0,0.754986273,5.0,-3.970613922,-0.255252746,0.8204443255,-1.979577766,4.8134043204,0.0842223574,-1340.816548,0.0266488737,10.094025264,-0.000234489,0.005996562,0.0075909651,-0.025673351,0.0890638965,-0.045204527,0.0,0.0165253752,-1.0,0.0,5.0,8.03818918,0.1067030333,0.0,0.2682926953,0.0814255084,0.0714683115,1.3337249649,0.6909577775,2.15735e-05,8.5909093696,0.2043994288,0.0417791265,0.6264121472,0.0735348385,0.6634199907,0.0921100682
31536,0.4379798802,0.0663686943,10.110738442,0.0236084658,0.4267224568,1.2221529384,0.1167400679,0.2486778267,0.5694270622,0.0042321747,0.4167814807,0.0821617586,20.0,0.0496207405,0.1075268817,0.146575687,-0.233711324,0.0081774651,0.1375994561,0.181591136,0.1192860405,0.5043242742,0.0,2.1463760449,0.0366818072,0.8330100283,0.185478362,41.427716664,8.028874756,0.2744055535,0.0,0.0,1.0,0.0,0.0,0.9747962377,6.0,-0.005447168,-0.011458282,-0.274227287,0.1727404905,0.1335435503,-0.627481778,-418.0590324,0.0823687897,14.542381641,0.002621481,0.0201571441,0.0397961878,0.0564513872,0.0329804304,-0.018306111,0.0,0.0009917355,0.9922852937,0.0321078785,7.0,14.556035477,0.8356830363,0.0,0.0172413792,0.0078752227,0.0161807157,0.4900207091,2.4599036413,7.010679e-10,1.9813471e-08,1.430398751,2.0460405869,-0.079448785,0.0312474212,0.1504549564,0.0611167386
31668,0.2585351952,0.0393437284,127.19070513,0.0,0.095753776,0.5007857346,0.1663868681,0.1880733945,0.9202708606,0.0044984256,-0.02584493,0.0295729349,16.0,0.0515124289,0.1,0.2072864322,-0.043898402,0.0480770958,0.55,0.0698995194,0.293255132,0.5350945027,0.0,3.341997264,0.1628493817,1.1142270862,0.3590405562,98.564102564,5.8242424242,0.4793554884,0.0,0.0,1.0,0.0,0.0,1.3633105246,7.0,0.0681661936,0.0539847249,-0.341250436,0.3775595408,-0.476143015,0.0239202211,-327.5230075,0.0722725542,10.267766016,0.0178922884,0.0544641431,0.0740499457,0.0526382259,0.0605149654,-0.002945794,3.0,0.0050516532,0.3003184418,-0.172313936,3.0,10.217946953,0.8944493652,0.0,0.1326530576,0.0484347306,0.0646137373,1.1905194331,5.5503017684,7.176924e-07,1.6217936e-08,0.2098444567,0.044034696,0.6719298697,0.08178536,-1.234645502,0.0888707933
31983,0.3623741756,-0.190489413,9.4960106383,0.0,0.2304755293,1.006317251,-0.384437596,-0.138418079,0.6575867635,0.0128317806,0.4690265487,-0.06942034,20.0,-0.138738348,-0.037878788,-0.11122011,-0.352478852,-0.102531397,0.1906077348,-0.122881356,-0.317825405,0.5880693208,0.0,3.3111545988,-0.066825526,1.5469667319,0.1690085834,19.276595745,6.8056338028,-0.884587814,0.0,0.0,1.0,0.0,1.0,0.8274960795,2.0,-0.640772554,-0.165873065,-0.182943066,-1.788795082,-1.022832219,-0.062491936,-466.6013789,0.0647790231,8.6204715409,0.0,-0.051288056,-0.083908046,-0.018861055,0.0649382118,-0.004194408,0.0,0.0141823438,-0.843156678,-0.155263159,3.0,7.4803578016,0.1848695286,0.0,0.25,0.0861388157,0.0736725125,1.5369000742,0.7463304234,0.0001656628,6.6818184335,0.6103896943,0.3725755789,2.1304550678,0.0609439205,0.0140056005,0.3349894507
32046,0.7125596108,0.106610064,-16.26798587,0.0,0.5286021072,1.024357286,0.1601229063,-0.049466483,0.6218010079,0.5025867024,-0.245731371,0.3166318902,15.0,0.0,-0.037647059,0.0857426746,-0.027077466,-0.029854451,0.2885445837,-0.128191954,0.1779040442,0.5472507183,0.0,0.3801610263,0.4209105025,0.3801610263,0.4209105025,69.099814011,7.2667883688,0.6679375047,0.0,0.0,0.0,0.0,0.0,1.3137400869,7.0,-1.546710614,-0.213452164,0.3602037589,-11.54567075,0.7838326275,0.2739485993,-366.6797642,0.1088391198,12.059183867,0.0040688329,0.0272490962,0.044983723,0.023742624,0.0022610909,0.9148830122,3.0,0.0056012789,0.1722391513,0.1280488998,6.0,9.99277966,0.1826134964,0.0,0.0235294122,0.01420083,0.0132392058,1.7372201078,1.2807699935,5.686709e-07,1.9090910116,0.7377603314,0.5442903065,0.091295111,0.0369995161,0.1441441395,0.2318921706
