firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
10909,0.2137639912,0.0654662601,12.034100536,0.0,0.1695934674,0.2515685564,0.0638303541,-0.06730308,0.2487127227,0.0306839406,-0.032842237,14.0,0.00142801,0.0,0.1890287098,0.0223641113,0.0561571151,0.2343921006,0.0601236964,0.0402214586,-0.09294421,0.4388680734,0.0,2.8196843083,-0.15819695,2.7984362019,-0.160168603,4.4503317087,2.1512050884,0.4490776132,0.0,0.0,0.0,0.0,0.0,0.4144646735,5.0,5.6143530476,-0.449212423,0.2649418826,230.21405623,0.0396758292,14.3529212,-0.048915578,-0.118974976,-0.208254967,0.024817587,0.1560117423,0.0217790817,0.0,0.00015,1.0442129311,0.1278008977,3.0,15.443801002,3.539330185,0.0,0.0519067943,0.0237116057,0.0302966348,0.5586838041,10.54564616,4.404643e-10,4.7069027e-09,1.3751054836,1.8909150909,0.1264204309,0.0839949037,-0.307087864,-0.119532084
62296,0.8523147602,0.0396610351,-14.80640424,0.0017887215,1.3895053721,3.2672213028,0.0672475224,0.044034834,0.2538901027,0.0147582697,0.0429291255,17.0,0.0,-0.021276596,0.1612548761,-1.738065692,-0.123826652,0.2109139819,0.3205112264,-0.007816106,0.0558914453,0.2100833137,0.0,0.3941425547,0.2239696814,0.3941425547,0.2239696814,112.0,31.519386451,0.136011813,0.0,0.0,1.0,0.0,0.0,0.5630454409,6.0,-0.357536225,-0.671901061,0.1421660852,-879.0910556,0.2235385284,10.694480346,0.003446472,0.0113353582,0.0315495628,0.09146771,0.0129784642,0.0359523163,3.0,0.0,0.1503195914,-0.021888144,4.0,9.4154967253,0.3796084414,0.0,0.1750788093,0.0600769822,0.0716924096,0.8339909934,1.5479554051,9.087225e-07,5.4609212e-08,1.0029328505,1.0058743026,-0.025022764,0.0896605349,-0.043833367,-0.01586665
88779,0.0676800009,-0.042632337,26.181487889,0.0249310548,0.0709917033,0.181770478,-0.376805154,0.0437072143,0.3938915219,0.0194770746,0.0961469211,16.0,-0.035557846,0.1,0.1697433588,0.3967240869,-0.010053436,0.7049180328,0.480121148,-0.016675443,-0.006164384,0.6419014464,0.0,2.3703358209,0.0740418031,1.2308768657,0.3752053477,5.3937716263,7.1966759003,-0.509878028,1.0,0.0,1.0,1.0,0.0,0.7232876712,4.0,10.76711864,-0.070870113,-0.200056663,-1049.91779,0.047419855,10.725951005,0.0,-0.130541469,-0.337992376,-0.034858966,0.1379244197,-0.016878507,0.0,-0.018364723,-0.128602863,0.0246893577,4.0,8.5680004006,0.2807653442,0.0,0.1833332479,0.0645317699,0.1099175131,1.5442247215,1.8255807457,8.2069374e-06,4.99932e-08,1.1527673554,1.3288725756,-0.479299039,0.1298692931,1.0296215867,0.2131019996
10924,1.1647944044,-0.095379398,-16.16311167,0.0,1.9030309453,4.8836371344,-0.108806081,-0.134097096,0.2541353833,0.0,-0.16634169,15.0,-0.10660639,-0.220512821,-0.199019676,-0.338855164,-0.184121252,0.1211945032,-0.042730276,-0.049594688,-0.075687495,0.5111885104,0.0,0.8455569225,-0.246186811,0.4144979654,-0.123360625,57.819322459,23.753608247,0.0705370028,0.0,0.0,1.0,0.0,0.0,0.6555378017,3.0,3.9521935555,-0.219719123,10.698984028,-3740.05137,0.0686654204,8.9781276667,-0.016840657,-0.018961394,-0.048068595,-0.366150911,0.0275321266,-0.019667458,0.0,-0.04800763,0.1193680123,-0.00497512,4.0,7.4131501543,0.1593774209,0.0,0.2931034863,0.1008687453,0.0875631932,1.1217861495,0.4529363682,2.74257e-05,5.0000002359,0.8587690288,0.7374842448,-0.011712471,0.0919536608,0.0570121675,0.0291207695
75222,0.2191602096,0.1186058271,60.026505877,0.0185781299,1.7047878232,2.9229239995,0.1603703401,-0.051840242,0.2613806092,0.013518264,-0.113646081,15.0,0.0096414605,-0.077083333,0.8439041053,0.9569802234,-0.358783872,0.1169969543,0.5841224371,0.0267284027,1.072091276,0.488886291,0.0,1.5475630967,0.0429385585,0.876080236,-0.040299486,774.56072478,10.848918643,0.140083636,0.0,0.0,1.0,0.0,0.0,3.8064752852,7.0,-0.675852165,-0.201346397,0.1926306043,-3384.676735,0.0244816592,13.355264747,-0.018369688,-0.002771671,-0.027197241,-0.188352921,0.0046805599,-0.007515009,2.0,-0.443225806,-0.481676773,-0.006192647,4.0,13.397141045,1.0308056125,0.0,0.0698924288,0.023658925,0.0276140248,0.5134406087,3.1053201872,7.1755525e-09,1.959574e-08,0.4594542419,0.2110982004,0.4655210485,0.0785948388,0.2299992098,0.0266614993
10935,0.6439191623,0.0645409716,4.4322505384,0.0276911739,0.3167426435,1.9495281984,0.1463445553,0.0977602906,0.6617168584,0.0042787286,0.1812117843,15.0,0.0954047035,-0.155737705,0.0899553695,0.1854987876,-0.131309165,0.2428534304,0.3834051301,0.1620195218,0.0601805143,0.5627772781,0.0,4.5618630137,0.4303986408,1.8634520548,0.2552512327,42.251615219,10.302205496,0.4323819232,0.0,0.0,0.0,0.0,0.0,0.9352657268,3.0,0.4923588653,-0.632205557,-2.349074398,-3302.255838,0.0287729298,10.684233438,-0.008842327,0.0029466501,0.0043981481,-0.042364434,0.0770196578,-0.008852987,1.0,-0.017408578,-0.098263513,-0.004525723,5.0,10.860997,0.6644183348,0.0,0.1015118286,0.0457937263,0.0402083877,1.177645547,1.0824400829,2.9901249e-06,1.0000001165,0.8724042931,0.7610892507,-0.014625336,0.0721373053,0.2862049315,-0.239999026
10987,0.3221585599,-0.630988663,-3.560126582,0.0,1.6358242919,2.2729895567,-0.322457148,-0.027607362,0.8852922183,0.0303981912,0.4750109922,12.0,0.0,-0.05511811,-0.251311704,-0.190362023,-0.005263676,4.1059907834,-0.15524288,0.0087181143,-0.643845463,0.3701307488,0.0,1.0863146926,-0.176113523,1.0863146926,-0.176113523,25.287522604,2.638490566,-0.354236987,0.0,0.0,0.0,0.0,1.0,1.9308176101,1.0,5.1008299331,-0.504330533,0.3733364512,-1371.561194,0.0396758292,9.9221276943,-0.000651678,-0.056570548,-0.115505618,0.0547119,0.0163023342,0.0070785258,0.0,0.077923009,0.4190499408,0.0940422229,3.0,7.2224199963,0.0708887286,0.0,0.1250000149,0.0640697966,0.0846936148,1.4516690127,0.4268586524,8.38424e-05,6.0000003646,3.1871271746,10.157779627,-0.11967638,0.1999448453,0.1124741296,-0.119532084
10860,0.0870715166,-0.042407941,13.339741672,0.0,0.0384722229,0.095774676,-0.476080072,2.5287076866,1.6094256393,1.5576693577,4.4598677998,14.0,-0.000330374,1.5301204819,1.8579370595,-0.630866523,0.0349356361,0.3328880974,-0.482843529,0.9851359899,2.0517723881,0.7519089729,0.0,4.2106049291,-0.009764464,3.987154593,0.1256722778,1.4356672651,5.2792958005,-1.535448034,0.0,0.0,1.0,0.0,0.0,2.2666744403,2.0,-0.790624597,1.4058574181,0.0605419114,-3625.21636,0.0244816592,12.266703844,-0.000231514,-0.01252221,-0.017545246,-0.004755199,0.4630888716,-0.203895572,3.0,0.0,0.6701389891,0.0308803376,4.0,12.881049078,1.0610378847,0.0,0.0671642274,0.0790495086,0.0664669888,0.776772126,17.04924267,2.3984299e-08,1.2148435e-08,2.0557558506,4.2261321171,0.0548385621,0.0967969485,-1.118128151,0.0266614993
10443,1.3896108175,0.0384805456,-83.53593997,0.0,1.3968588654,1.7670552687,0.0442942637,0.067476831,0.1974901735,-0.008886256,0.1248427149,15.0,0.0010255838,-0.054732041,0.1443933723,-0.130012024,-0.23341829,0.0862258399,0.0369631732,0.083119974,0.0154212293,0.5258634156,0.0,0.8623271231,-0.174574949,0.8251800206,-0.181042965,148.28120063,8.7151346332,0.1881835889,0.0,0.0,1.0,0.0,0.0,0.3255653992,4.0,32.155199738,-0.231517755,3.4432029272,-61.39056864,0.0437486783,11.439433931,0.0014788504,0.0076878609,0.0157872474,0.1519211013,0.0025795414,0.0641759718,1.0,0.0059995891,-0.865501009,0.0513020307,6.0,7.1086041861,0.0808112987,0.0,0.2173912972,0.0617761951,0.0600375893,1.3781436448,1.5440228112,1.2868563e-06,6.0000001251,0.316967247,0.1004682357,-0.466799394,0.0523303744,0.7176848209,0.1872182097
10032,0.0801444853,0.0153871654,204.05538726,0.0,0.1172320099,0.2877299644,0.1365098028,1.2453273877,0.5328302183,1.1119407239,2.6793819759,15.0,0.228598551,0.7777777778,0.5264371037,-0.493932786,0.0306837555,0.1822011173,-0.346023249,0.9014091867,0.4300390019,0.5264866449,0.0,2.3241911186,-0.016562736,0.9851087705,-0.290087036,142.00623465,5.3670098823,0.2901465804,0.0,0.0,1.0,0.0,0.0,0.8181389726,2.0,0.5330303453,0.3013099257,-2.912849075,-750.3290883,0.0287729298,13.833446607,-0.005553663,0.0123067768,0.0182124489,0.0438799583,0.0832359134,-0.04504962,0.0,-0.00030303,0.0590868014,0.097189635,4.0,15.562176067,4.2437964223,0.0,0.0710900947,0.0313582975,0.0481157077,0.3668806376,6.7239939106,1.2410947e-09,5.4058801e-09,2.2608333962,5.1113676454,0.084358614,0.0857696815,-0.08295183,-0.239999026
85570,0.1057660209,-0.070435409,54.396248427,0.0,0.5250853421,0.337922484,-0.009084613,-0.042073404,0.0906577239,0.0144453607,0.018177727,16.0,-0.015362742,0.0358890701,-0.064948928,0.0004849271,-0.308457148,0.0483606756,-0.033878318,-0.002779049,-0.321058989,0.5212338781,0.0,1.7747180861,-0.092621623,0.8275496854,-0.015698463,22.597525168,13.666286149,-0.087309743,0.0,0.0,1.0,0.0,1.0,-2.0133e-05,1.0,-0.471469428,-0.037679486,-92.16788779,-2820.6362,0.0190136928,12.597378628,4.110169e-06,-0.023330845,-0.133511532,-0.018309505,0.0032296186,-0.027533951,2.0,0.05,-0.273639602,-0.108483696,2.0,12.125057531,0.6491179433,0.0,0.0574849732,0.0243250349,0.0454010094,0.8133428654,3.827520109,2.8020893e-08,2.7968666e-08,0.8548336637,0.7307405926,-0.09779797,0.0667088517,-0.204016901,0.0460687581
11701,0.9346910508,0.0849217662,-20.00241589,0.0568735454,2.8009083661,7.7794433841,0.0647323231,0.0625249808,0.6236979927,0.0044487944,0.0717649977,14.0,0.0137539514,0.0592592593,0.0610592321,0.2251311761,0.0249899138,0.0619697298,-0.029269009,0.1134817808,0.0357662345,0.5404858898,0.0,1.1116786991,0.0640527181,0.2034456921,-0.094406526,172.87822119,84.666389132,0.0961167626,0.0,0.0,0.0,0.0,0.0,2.236527427,6.0,-0.054342205,0.001821967,-2.962907248,-3397.458817,0.0764734645,11.657575441,0.0001642662,0.0063100625,0.0254518105,0.0552038123,0.0131920714,0.0125593698,1.0,0.0011421478,-0.169866984,0.0179662434,5.0,10.900532108,0.4470428235,0.0,0.0263158064,0.0203597668,0.0293766158,0.4412325839,1.081724946,6.3903527e-08,3.8320655e-08,0.1705020831,0.0290709603,0.8696647639,0.0404212255,-0.172461446,0.2337360739
71538,2.579554224,-1.031140769,-16.36339909,0.0,5.0178174225,10.418936402,-0.059253731,-0.163370513,0.3567282157,-0.025998143,-0.013784489,15.0,-0.029279578,-0.040229885,-0.075462483,0.0078017365,-0.075175777,0.5974660633,0.1879367816,-0.058755897,-0.353976893,0.4306290014,0.0,1.3115953113,-0.06457627,0.8520238608,-0.020501958,27.862670713,4.3714734662,-0.16699982,0.0,0.0,1.0,0.0,1.0,0.7826599781,3.0,1.5088687197,-0.092848426,3.6338666933,-1679.745941,0.0310388259,9.5992254339,-3.1243e-05,-0.133425739,-0.305162415,-0.315663444,0.0492195086,-0.037471518,0.0,-0.940594059,14.240549828,-0.010219753,1.0,8.2940496401,0.264478915,0.0,0.162962988,0.0596962849,0.0689487026,1.0115945863,1.0332744097,5.4540931e-06,3.0000001044,0.7902392424,0.6244780603,0.5208753983,0.0868555088,0.5926679258,-0.081480224
10001,0.5265163523,0.093243945,-71.16108597,0.0433677083,1.5393850284,4.0447301153,0.0900884666,0.2118173007,0.1576958835,0.0153535354,0.2474857892,16.0,0.0518539718,0.0534351145,0.6613108759,0.3247002679,-0.065634335,0.0615971484,0.0225259386,0.1186081934,0.1183296325,0.4517066812,0.0,1.0903505898,-0.006453423,0.8692250983,-0.064323661,542.71493213,11.608594657,0.1151507782,0.0,0.0,0.0,0.0,0.0,0.4208151279,6.0,32.713719444,-0.15712832,-266.0310279,-2891.101071,0.0244983506,10.274906288,-0.005004649,-0.008013763,-0.03251984,0.5032190033,0.0036075154,-0.055789248,0.0,-0.013185672,0.2821235103,-0.02182503,4.0,8.6076004458,0.2168158817,0.0,0.0223512892,0.0123990634,0.017768955,1.1127571633,0.9996239085,5.6546267e-07,2.0000001128,0.0069909105,4.88728e-05,1.1748051672,0.0286844301,-0.299538848,0.0460687581
11038,1.812464986,-0.2239819,-0.880405451,0.0,0.7230446025,1.5544710192,-0.674959879,-0.094802188,0.2733909244,0.0110174984,-0.093312618,15.0,0.0098154803,-0.357058126,-0.36067811,-0.119255825,-0.058327628,0.7346763153,0.5051172927,-0.139422448,-0.095395055,0.7639215623,0.0,4.5574306708,0.1908108881,4.0804930078,0.1769298449,1.0785561046,4.8377535624,-0.028455429,0.0,0.0,1.0,1.0,1.0,0.3720197447,3.0,3.4437836565,-0.908696785,1.7308051023,-3149.529087,0.0324035929,11.726823188,4.32443e-05,-0.058518097,-0.081862655,-0.277825187,0.5479968176,0.1326959803,0.0,-0.100611005,-0.31919175,0.0,4.0,11.548441211,0.7663531681,0.0,0.1195652634,0.0512688192,0.0688790506,1.178017737,6.7771998877,1.7775813e-07,2.0171176e-08,0.9000012378,0.810002228,-0.10894936,0.0804245004,0.9974274497,-0.081480224
10657,-0.061206479,0.0736493224,92.236215226,0.0,0.4974557644,1.7034792592,0.3633808189,0.218608434,1.4593659529,-0.034093095,0.0869245628,15.0,-0.003722853,-0.093023256,0.0855396228,-0.156180826,0.0343027043,0.2105602927,-0.096603018,0.0601851657,-0.385989073,0.5149208097,0.0,1.1093969044,0.1221080501,1.0876498034,0.1386738454,188.10378144,9.897075193,0.2284028323,0.0,0.0,1.0,0.0,0.0,-4.151336594,7.0,5.3604210747,-0.542235678,-0.010028588,-714.8424438,0.0396758292,13.540835951,-0.004981982,0.0412249195,-0.807162894,-0.020246185,0.0534559282,-0.018304809,1.0,0.0002928258,-0.162425785,0.0224132375,6.0,13.240803975,1.1160537069,0.0,0.024193529,0.0248081507,0.0203053655,0.911666263,21.608253919,2.0709121e-09,9.4270786e-09,0.3269626696,0.1069045873,0.1945288918,0.0473795668,0.0400868359,-0.119532084
70674,3.9140240879,0.1594394638,-9.324805901,0.0,2.5969173795,8.3848153413,0.0400967274,-0.081225997,0.2506787386,-0.133604824,-0.134028001,15.0,-0.012157545,0.1434010152,0.0714065711,0.1504085366,-0.152414121,0.2844075989,-0.080721053,0.034873869,-0.042489091,0.5120844692,0.0,2.4258776384,-0.049738616,1.8671808525,-0.058887704,16.976042591,3.7805046733,0.2026143279,0.0,0.0,1.0,0.0,0.0,0.4119179595,5.0,3.1616573429,0.1211211792,3.1585406072,-365.8918969,0.1019484915,10.548016818,-0.010511705,0.005945228,0.0099955103,-0.354260488,0.048929099,-0.040508148,1.0,-0.077904505,-0.847792998,0.0608391771,5.0,8.1611465848,0.0682723651,0.0,0.1500000209,0.0544561611,0.0417231517,1.6798517011,0.3140225638,2.8159e-05,3.0000003828,0.3124639497,0.0976337199,0.8820155271,0.0683578729,-0.283045855,0.1075933465
75215,1.6542460865,-0.016036522,-22.85846304,0.0118188244,1.8518475603,3.3715073636,0.1115075467,-0.094319518,0.1583174298,-0.020730739,-0.133984732,14.0,-0.010011861,-0.008493956,-0.025381445,0.0669554851,-0.110287553,0.2215418915,-0.088088099,0.0027824138,-0.045372847,0.4575732472,0.0,6.9218657622,-0.07771978,4.9541649812,-0.083766311,78.62386511,2.5815092411,0.0556755828,0.0,0.0,1.0,0.0,0.0,0.2836311116,4.0,-3.463854171,-0.287941896,2.3183840128,-555.1187002,0.0486865154,12.222019193,2.06431e-05,0.0043721942,0.0088278844,0.0260425118,0.0176328528,0.0535698699,0.0,0.0,-0.010832993,0.0130668916,6.0,11.21275237,0.3940880707,0.0,0.0691824183,0.0372816005,0.0426843963,0.5494245732,1.0052670796,1.3513123e-07,6.4848122e-08,0.6470478666,0.4186709417,0.069850305,0.0720944366,-0.721817516,0.233454769
20053,0.1848265943,0.0342425269,-6.93997407,0.0162870358,1.7489282235,0.2516465837,0.0482138513,0.1881797092,0.1075718413,0.0093222322,0.191362385,20.0,0.002350675,0.0489100965,0.189759103,0.0037174581,-0.077107708,0.1527586966,-0.07826488,0.0097192947,0.1553002481,0.5948611052,0.0,1.0449811902,0.0285269802,1.0340391392,0.027383194,2.0578781496,0.1819609922,0.0278162584,0.0,0.0,0.0,0.0,0.0,1.100300081,3.0,-0.065855287,-0.216198857,-0.758135594,5571.4101357,0.0231004722,15.901362621,0.0005987172,0.0049806324,0.0503615186,0.0114689418,0.0446075253,-0.018853874,1.0,0.0,0.0646030474,0.0328350514,5.0,14.906785715,0.415145596,0.0,0.0314440802,0.0175830457,0.0238528907,0.5279994266,0.996269465,8.230609e-10,4.3307245e-08,0.3370644267,0.1136124278,0.7186442364,0.0404843488,-0.427807241,0.2300395258
65315,4.2603363557,-0.303781657,-6.112493272,0.0,6.2509724213,11.749607997,0.0043573356,-0.198994307,0.1138131396,-0.031751323,-0.278085395,16.0,-0.003347636,-0.136363636,-0.145133774,0.3311084884,-0.269746047,0.1280238972,-0.079991843,0.0104983897,-0.045571967,0.5798660952,0.0,4.3179016393,0.111341986,2.4292896175,-0.085491475,14.696018218,5.6689559708,0.0398166068,0.0,0.0,0.0,0.0,0.0,0.1975156047,5.0,0.0090408051,-0.041960782,3.0654632197,-207.4110741,0.0784198235,9.9007558471,0.0114780152,-0.028384617,-0.067155901,-1.412108937,0.0760618531,-0.035860409,0.0,-0.769230769,1.2190912293,-0.08279755,3.0,7.9167929028,0.6906762705,0.0,0.178082183,0.0670975189,0.0615395221,1.8478412838,5.3577963791,1.97957e-05,2.0000000606,0.3146414834,0.098999263,1.0023167199,0.1085175096,0.2528772308,-0.091180273
75035,5.4678453805,-0.63709359,-8.567490926,0.0,26.045950443,17.650125049,0.0139935747,0.161243322,0.2329494207,0.0036992998,0.2438890415,14.0,0.0025040128,-0.069767442,0.1366472264,-0.836809973,-0.123062321,0.0667998458,-0.209337452,0.3187400264,-0.097421203,0.5550247057,0.0,1.0838425813,-0.244079311,1.0457100953,-0.262074872,15.209618875,5.6358439812,0.0530803754,0.0,0.0,1.0,0.0,0.0,0.6995702006,2.0,-1.209572159,-0.439457813,5.2373322727,-5732.006837,0.1934320265,8.0192179945,0.0,-0.008136866,-0.042682927,0.0215104165,0.1060817896,-8.00703815,0.0,-0.074162779,-0.499680919,-0.307115043,3.0,6.9578589057,0.3765960247,0.0,0.2195122093,0.1132838096,0.1453770682,1.226573401,1.8328766238,0.0001049271,4.8549335e-08,0.4619628074,0.2134096355,1.1146266057,0.1956653767,0.7066667505,0.102751182
10999,0.3665251116,0.0597553604,2.0664014936,0.0,0.1808915936,1.1905760918,0.2757681926,0.0358234491,0.9025692535,-0.020377595,-0.202452408,15.0,-0.145111043,-0.17080292,-0.031931898,-0.015920026,-0.04392715,0.3207851844,0.2069923307,-0.240061324,0.2149676702,0.7204945158,0.0,3.0055222763,0.2896625342,1.5954074629,1.0507083304,5.4359236023,37.208763296,0.3723375758,0.0,0.0,0.0,0.0,0.0,1.5738027884,3.0,0.0115032872,-0.211107152,-0.217090187,-1588.101321,0.1944647994,12.807545324,-0.002998904,0.0244419708,0.0406471254,-0.053875577,0.4000974342,-0.060207214,1.0,0.0035714286,14.240549828,-0.307115043,1.0,13.158505235,0.986604298,0.0,0.044142656,0.0247295341,0.0325017527,0.54133154,1.6970240421,1.7334155e-08,3.1550486e-08,1.4267686442,2.0356687641,0.067117383,0.0928593317,-0.049283301,0.39487482
77453,0.3848165382,0.1219630203,28.938743417,0.0,0.7182661409,1.9867915158,0.1625958897,0.0877880726,0.4656112201,0.0018810743,-0.041134641,12.0,0.0063925188,0.0634920635,0.1210880095,-0.371594385,-0.04216617,0.0835583006,0.1065621179,0.1376007025,0.4522418138,0.4346296861,0.0,0.4768458114,0.1231677069,0.3534623355,0.0503024955,238.92802809,119.50771932,0.2603534991,0.0,0.0,1.0,0.0,0.0,1.6529102035,7.0,-0.033634491,-0.310190211,0.1959394279,129.63177442,0.077956673,13.910878918,-0.002513317,0.0220976312,0.0580794766,0.0434890627,0.0063542138,0.0025206972,1.0,-0.000191571,0.8100358423,0.0995352473,7.0,13.617131089,1.0163748049,0.0,0.026542021,0.0197505116,0.0233103874,0.4148280463,2.0245870586,4.2850809e-09,2.3708302e-08,0.4887795799,0.2389054777,0.410404568,0.0548252614,-0.024845697,0.2396794645
71909,0.4311202033,0.0421932083,-0.613259664,0.0104724388,1.0601984827,1.0681209816,0.0830340506,2.7253066297,0.3390498973,1.5562380462,3.596879402,14.0,0.0,1.6666666667,1.0277961018,-0.075645634,0.1074182513,0.2129434788,-0.180237242,0.3456629741,1.5589649799,0.2957644357,0.0,2.1093854308,0.2767897572,2.1093854308,0.2767897572,3.5368702113,16.48258865,0.1229686739,0.0,0.0,1.0,0.0,0.0,0.6695283634,5.0,-0.029494655,1.6208410438,-1300.333,-2759.798973,0.0361827498,14.573433922,0.0181376618,0.0228460587,0.063231166,0.106074907,0.2467804649,0.0023036962,2.0,0.0033862434,0.0573140387,0.0132137826,4.0,14.573922465,1.0911878468,0.0,0.0428221524,0.0166409033,0.0262857961,0.2478390342,1.1170236175,1.3990166e-09,2.3176346e-08,0.2992986772,0.0895796982,-4.983152715,0.0649371856,0.3001928417,0.0959627245
77081,0.6360510241,0.0905335972,-28.96182592,0.0193742764,1.7198852779,3.3097818483,0.0735464843,-0.034902292,0.3086606235,0.0002606746,-0.054780877,13.0,0.0148886037,-0.016,0.0079625202,0.0628983416,0.0105443702,0.1303229217,0.0148457589,0.0250405369,0.0232891123,0.404705287,0.0,1.5880133942,0.0709883546,0.889656735,0.0032559716,147.48923368,5.7275415266,0.0814435473,0.0,0.0,0.0,0.0,0.0,1.0888609566,7.0,3.4178213535,-0.56763866,0.5543911405,-2064.808337,0.0324035929,14.2064762,-0.012782677,0.0119448664,0.0468025752,0.0043988504,0.0088044569,-0.01185626,1.0,0.0002855511,0.3460098708,-0.008725337,6.0,14.333537049,1.0198705585,0.0,0.0324126706,0.0150765653,0.0210070918,0.4010118282,1.9384468253,1.7935457e-09,1.8000715e-08,0.6582284788,0.4332647303,-0.147743418,0.0577803929,0.0709505317,-0.081480224
11082,1.4846617074,-0.289904357,-3.806687033,0.0,1.1720864329,2.3529578463,-0.071880537,0.0513625659,0.2685880902,0.0037333333,0.5461682243,13.0,0.0067789197,0.2430555556,0.3389775843,0.5552109387,-0.389710838,0.1557279236,0.0114342617,-0.020522597,-0.160685678,0.5319882667,0.0,1.5876315114,-0.459121097,0.7741852707,-0.496768265,5.6367956551,6.7176375405,-0.223755689,0.0,0.0,1.0,0.0,0.0,0.3612624159,3.0,-0.19814816,0.2171750679,-0.392064654,-661.7354144,0.1938922272,8.976236935,0.0,0.0118051084,0.0207156309,-0.014280021,0.1176720476,-0.287144383,2.0,0.0270656217,-0.667590028,-0.063641955,1.0,7.0817001705,0.0702406228,0.0,0.4523810446,0.1484129451,0.1705987334,0.8646563141,0.3256899356,5.68479e-05,13.000000504,1.3083121827,1.7116807673,0.0891531515,0.2054147203,-0.377272749,0.1693714329
11137,3.3327150902,0.257189123,-68.49936224,0.0,1.5157518921,4.5119462169,0.0956285273,-0.095893088,0.5026630183,-0.029119595,-0.179997874,15.0,-0.015987272,0.0614035088,0.0375084733,-0.014877836,0.0530223618,0.8716496791,-0.436700701,0.0028584691,-0.051654395,0.3840863374,0.0,2.5061655322,0.0042467002,1.4124494426,-0.050604531,82.683073229,3.5056242683,0.2428195891,0.0,0.0,1.0,0.0,0.0,0.739528381,8.0,-0.667452193,-0.062859555,3.306185485,-3910.531829,0.0244816592,9.8122534777,-0.001626814,-0.023198941,-0.033750049,0.0916240786,0.004470903,-0.016117568,0.0,-0.100221299,-0.395185481,-0.045007625,5.0,8.2429918546,0.2010825982,0.0,0.151515156,0.0563807417,0.0644231815,1.2740720357,1.6002828316,4.0478652e-06,2.0000000931,0.5395913976,0.2911588764,0.3730182934,0.0833743767,-0.699071129,0.0266614993
11923,1.125688195,0.2097413471,-4.038232514,0.0,0.9887599841,2.5959979279,0.1842906565,0.459430244,0.4899802099,-0.005168493,1.0714249659,17.0,0.228598551,-0.011848341,0.825131706,-0.186185388,1.034243294,0.1451695786,-0.302492797,0.4057141907,0.1587301587,0.5934060075,0.0,1.9334260572,-0.239815022,0.8622515848,-0.421233601,10.183648393,5.7736991587,0.3418353931,0.0,0.0,1.0,0.0,1.0,0.6929315476,5.0,-29.51874322,-1.130666013,2.5897997182,-4932.934159,0.1484039968,11.369972067,0.007936793,0.023393572,0.0436048392,-0.068588633,0.224627576,-0.012979351,1.0,0.0144969703,2.9117859725,0.0286971375,4.0,11.385591974,1.4001484781,0.0,0.1164382771,0.0344263259,0.0398426282,0.7323932477,3.5812524522,8.3926245e-08,2.0279037e-08,-0.099587823,0.2757310588,0.2993536528,0.0863555722,0.6819959447,-0.152629753
10838,0.7740335773,-0.158002583,0.1059193122,0.0,0.1708136031,0.3855703831,-0.716141604,0.1192885117,-0.221605744,0.3049095607,-0.66393617,15.0,-0.001078001,-0.590909091,1.1748251748,1.8644803472,-2.087358989,0.1363636364,4.2981283422,-0.011422977,4.4394966118,0.738625164,0.0,3.1193548387,1.5137524205,3.1193548387,1.5189156444,0.7404761905,51.833333333,-0.2617206,0.0,0.0,0.0,0.0,0.0,-1.314617619,5.0,10.57056292,-0.846485286,0.747503972,-3918.537485,0.0244816592,8.9597242819,0.0,-0.210890233,-0.245423456,-0.015882353,0.4305990399,-1.658247768,0.0,-0.044901961,-0.828237502,-0.066544569,2.0,9.3418553213,1.1803702109,0.0,0.0833332539,0.0451614451,0.1057119567,1.1963827728,5.9564702618,3.4733378e-06,2.7242083e-08,1.1226469017,1.2603360659,-0.225476701,0.2071659378,-0.112773337,0.0266614993
10170,4.2880794702,-0.02593819,-7.532826538,0.0,13.16611479,22.181015453,0.0311795891,0.0282193829,0.2008517832,0.0024896266,0.0639047449,15.0,-0.000929696,0.1818181818,0.0330805809,-0.272338138,0.1787672025,0.0782364547,0.0052150792,0.071978933,-0.067786443,0.5020067348,0.0,0.4374747066,0.1483354334,0.3856738163,0.2435508307,27.776088459,151.66792453,0.0870767702,0.0,0.0,1.0,0.0,0.0,0.5052189562,6.0,32.258266281,0.0050324676,6.3416715799,-112.6963186,0.0437486783,8.0458959034,0.0,-0.018466899,-0.073305671,0.1740080981,0.0404989174,0.0237289747,0.0,-0.319014846,0.5188133826,0.0576115325,4.0,6.1903154059,0.1226289347,0.0,0.0913978294,0.0461172631,0.0610217107,1.3565882957,0.3563856025,0.0001474374,12.00000054,0.5000402682,0.2500402698,0.70475369,0.1172408874,-0.480000095,0.1872182097
