Firm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
IPO,0.01683140553803,-3.6284510952133493,0.07652492526486959,0.033148687244454404,0.2721296888008244,0.04319458129921448,0.02522551131690938,-0.09230143983858298,0.014236614924506242,-0.03349837124556648,-0.3283547924214328,-0.08473672135057515,-0.015737490416795258,-0.03098574080773509,0.01867245332002156,-0.16264588002366906,0.12827584878179654,0.15826287493139427,-0.05515112400010065,0.13120320930330337,0.09679439547498399
IQAI,0.2142857142857142,1.5610188988936584,1.952606908450095,-1.5722050125130391,-0.47135636407653414,0.3502265881062066,-0.12230880543933983,0.8346590185057385,0.3439548789582266,-0.1987553415669837,0.41791135858246253,0.8833394679229827,0.4611806615098358,-0.6025160069637027,0.7958025616049302,-0.659961167411828,-0.23015808908584737,0.23266174519057484,0.861098006931727,0.3718408196677296,0.14485978245919776
ITRK,-0.0281690971854925,3.8891388611992,0.17500699124947522,-0.2843641046538162,-1.1480891878018316,0.24010379246949218,0.006916875392630749,0.4196054923006692,0.1466428771024642,-0.13528620330272628,0.023958574928314404,-0.09626439806249298,0.1146780200178292,-0.16503701611750557,0.051464509624871764,0.09530518108936997,-0.22061578917410052,-0.1871119346952049,-0.16207120997113708,0.013838380728603552,0.1514576123586115
ITV,-0.0185186729952702,-3.258820480890953,-0.45813842282081246,-0.26112094753275716,0.2533549850327433,-0.2142327062587102,0.07227159494733856,-0.18427570245279928,-0.14359422159080762,-0.028316823886552954,0.12587252851596922,-0.09172144007950986,0.0645250606076741,-0.04209912397208191,0.05675043341627878,0.026542873166695045,-0.0068533392150742145,0.028390656204085558,-0.12767725988774092,-0.004437267945998067,0.025773760111831707
IWG,-0.101195916000904,-2.4824804746927023,-0.9485881628145143,-0.7105610943974383,0.005660270626596185,-0.4993360194143407,-0.1985378824453841,-0.020435603951720095,-0.22396455539244048,0.33897880928083507,0.4830613162689383,0.15688115693875093,-0.04301631166764955,-0.13486786072018767,0.08861782018441021,0.12731657127904866,-0.13070244741118706,-0.1325500326771418,0.006919280649771589,0.007401941419226088,0.04976248667040878
JD,-0.0843080127799126,11.049306812969904,-7.670136309653876,-1.2831915300516874,0.20570822777912792,-0.022218131724216866,-1.391078816005766,-0.5943223868186218,0.448377992590765,0.5929602849507952,0.028521986139699116,0.12928012576524006,-0.2637704055522388,-0.29881007191119036,0.43623523759708427,0.46600607003360817,0.6745632572905678,0.09263275807225992,0.22722586988872157,-0.17843191180903853,-0.6225741075448612
JDW,-0.0088998837246672,1.8899871205586667,0.386199576675994,0.3579684300179184,-0.12896509205316217,0.28434426723516065,-0.013657861792136575,-0.014576777705271125,0.13210457247310164,0.14566766125240374,-0.38208086274339775,0.08216952819761404,-0.18421752056651983,-0.0968656588973927,-0.017739566733052547,-0.1268460244770605,-0.01767022901080061,0.007794054361741859,-0.07226951744419599,0.12292508291165927,-0.03823686151584575
JEL,0.0,-0.4452478772927302,-1.1509978426091567,-0.06992424885717564,0.050472338624111636,0.0448533317532392,-0.04905327305143625,0.028345770992915527,0.020017206880052797,-0.01722204452012671,0.1352440559261678,-0.16978568416506618,-0.009350110761202035,-0.024258259498385174,-0.06438378981503033,0.09850740020293519,0.053811619746046126,0.02711505620369496,0.005598245801650393,-0.10178624912926343,-0.003896184916639336
JMAT,-0.1082176873848941,-1.4126456292887735,0.5810718595088639,-0.08152470198552322,0.26995559351702403,0.17465748776327764,0.08410752631760786,0.2872835300869933,-0.07588278943843187,-0.08978304656204301,-0.32423947805586356,0.0787532199251141,-0.06844466645153056,0.020857806356656725,-0.06464776372964157,-0.08888831255610659,-0.011299051063508765,0.013155432249988004,-0.08153570159547135,-0.02853488917812879,-0.07619211595401269
JUP,-0.0050112533000794,1.6455772069367112,-0.4716969641027749,0.5220690684099295,-0.47290867161153316,0.033709083255765035,-0.21863278710802475,0.15906318671049444,-0.08869253901939275,-0.21467176316044045,-0.09690670996657998,-0.12967917608882876,-0.014440222820672373,0.003787802722951479,-0.12199015930657049,-0.02493590296961495,-0.13619149033462413,0.057955030653751814,0.11806375649746126,0.024327428695287954,-0.0034435758288510966
JUST,0.0356277962484095,-1.8495769308060996,0.4515983751453056,0.511981942949631,-0.530629786829253,-0.3652459914512371,-0.033428060856547884,0.05008367207202737,-0.536252646756942,-0.09778874198135992,-0.1731005892869474,-0.08835756982438486,0.01964526253879425,0.25040137942191865,0.10988166272683234,-0.1227935666786294,0.23418490211891335,0.018160351626773364,0.1866230072165408,-0.1759650016207272,-0.18321686146807895
KCT,0.0755355291949786,-5.3737070094576,0.25952094602839454,-0.04779655993276965,-0.10505689375903213,0.38075093115920594,0.07000295755104613,0.22966866780834108,0.010001646628129256,-0.35520213603804535,-0.8907669726202239,-0.7018974586682118,-0.22589738673762144,0.20554717588220253,-0.2546785421286787,-0.10652897970837968,0.09409192476428677,-0.1408912294035684,0.4167497791916884,-0.012266455750475221,0.0755920339626611
KGF,0.0636943440672397,-2.5010852257177687,0.13987322627684243,-0.4572550336274345,-0.010154587358894048,-0.10250448211874426,-0.14523508535676147,0.15874047897379062,-0.15035562560964047,0.0791132888141241,-0.10785256474791323,-0.020343596877698874,0.09688347529817369,-0.029165609270908343,-0.15402814453102534,-0.014119194197670458,0.036762050451531234,0.02416171311558148,0.04085821865927255,0.04824820697826314,-0.032519480526853835
KIE,-0.0218013269732838,-2.80115726101554,0.13277859283484142,-0.5392323122061844,0.10340207039068158,-0.392377381454289,-0.012444420181488693,-0.27372601642898303,-0.13099934900954102,0.0003570650987503406,0.08525449670019569,-0.05359732799987331,-0.005873269014412212,0.047254528499038474,-0.0342682784851586,-0.004955666965324631,0.09381945436826175,0.07503488153429111,0.10210628198448449,0.014998138773868732,0.06700143537532044
KLR,0.0159755788709561,-1.6905744323016905,0.4587760193675312,0.05694974816158083,-0.17290952067402482,-0.05211278442171412,-0.1024234718046868,0.3313708678097579,-0.15939365604747385,0.014411891525263168,0.005200403562857992,-0.08549135625354609,0.0017866369906992215,-0.009443329738561653,0.08282054531278156,-0.013220462826084516,-0.08212621112024118,0.17123918135509938,-0.21138431352034237,-0.06583198906427293,-0.09833814475927086
KMR,-0.0491649966599866,-3.449435736915426,4.442398865012349,1.1662065743210506,1.8602291931448462,-0.517172783765841,-0.5027290219789048,0.3921079377809583,0.1683856708885058,0.5824422673549263,-0.1715422952610104,-0.6281862871618167,0.09472417042905444,-0.13381771154956087,-0.30507303912033995,-0.17091288585193173,0.4296739190287764,-0.007218678611098798,-0.06777098856275468,-0.12571165725937783,-0.11921970249056692
KNB,-0.2162162162162162,-2.2261593423145785,0.18053429938592339,-0.2689123320527783,0.026587656432304905,0.008723704968693253,0.0994214754949203,-0.009053764939903754,0.04263760222748945,0.027683669573191946,0.006714697928551725,-0.038889689111231855,-0.011464003332951158,-0.0007630252822280356,0.0009894606066006887,0.01938602318264892,0.015653366305619212,-0.04787236024770577,-0.0014017043455277765,-0.013516158658004308,0.0599677284694055
KNOS,0.0985928967499245,-1.011427327636807,1.3525354662370372,1.18753786194934,-0.18774567579678078,0.1822287527629737,0.45058804993678586,-0.5172359447447455,-0.36150612005770666,-0.1946268022906126,-0.1545442789953283,0.12515575587763317,0.011819506387871695,0.08068756469285861,0.004248065164469271,-0.14740444344093373,-0.10437335732186477,-0.08320652670290815,0.3857153354037837,0.11598030399376956,0.010931278390653568
LAND,-0.023781791969853,-3.0309248052897155,-0.24233937238859513,-0.23987493737332277,0.38191654844823225,-0.08817343508622125,-0.00888724182920329,-0.08038921516109877,-0.004880891308676598,0.1318098441468588,0.1523733208694717,0.06923467413374584,0.008432836016167936,-0.01369957634133678,0.002564757221417427,-0.0016040177132113447,-0.035136969201797846,0.008290661458966658,0.006489144651113062,-0.007359651943890999,0.0014796886359675254
LAS,0.2404777772081816,-4.699104194823677,0.964300549473476,0.052046475786187596,0.26176792568969104,-0.0290685822720606,-0.058982120636106646,-0.07730752499092138,-0.028050706422947925,0.06785079209787524,-0.07005097057056109,-0.01032616227841256,0.03581282929075642,-0.012413835764089528,0.04120546504427723,0.01503754661885389,-0.08362190499686811,0.1017590064352167,0.050609076862482,0.011238424268705577,0.055832877387028045
LFI,0.0124999999999999,0.05255261566574771,-0.43516988784794747,-0.4274533010866859,-0.11974624672983665,-0.16359785614434855,-0.028866919016358097,-0.010824051606037517,0.021465376956794926,-0.002812693846382422,0.05318558411658722,-0.05113745138872547,-0.1223240233985915,-0.04821286723768046,0.0996688612004985,-0.019902034895012598,0.04517740905062866,0.00027110557344632954,0.05868844224760528,-0.010675748200499102,0.0025410647469661907
LGEN,-0.0223069274113357,-0.30880884590089347,-0.3367634466824176,0.414783334969266,0.07769236625738322,0.09349325110881306,0.19945750459026615,-0.16673425385424387,-0.09905283536968662,-0.13581334201677164,-0.008427024789137837,0.07003635721259616,-0.025537435084957642,0.08754132245560023,0.02042872724837733,-0.009169442239287704,0.042737812995423646,0.044427342829951796,0.08122409728362792,0.03198241846510813,0.025130132942309712
LIO,0.0283448866426634,4.077658129747349,-0.8842398351727502,0.4750006664442811,-0.07272440371108099,-0.3689087528048786,-0.09683062466038005,0.1631603068838348,0.04732128815035951,0.012152680982601347,-0.2027030202409837,0.4029308502825395,-0.2974221376549184,0.21268739557180277,-0.25682851473300006,0.295637503786629,0.05179437758149519,0.0917983635253706,-0.08741236868017715,-0.33778078443931675,-0.1337252741284759
LLOY,-0.0565375845335308,-2.3368944195471064,0.4275166024020574,0.3474818422578114,-0.05372173096463368,-0.061125526951172175,0.10782172735377087,-0.15174177740277223,-0.173368267617155,-0.055989953425303114,-0.032011376820618824,-0.0859467892261898,0.15458530823206604,0.01667612820840442,0.07229695577182381,0.048115273730435296,0.03070997870254668,0.006099214913233098,-0.047680873382704145,0.07466638538409111,-0.07738501145790876
LMP,-0.0085056776477701,-0.3296775968642204,-0.6044711126284388,0.15959423358900507,0.019839557722156734,0.20606647724167734,0.002243868829948822,0.10499833337413977,-0.01947463570369348,0.07432541061832522,0.0010594986526729876,-0.01621270645616136,-0.06389643890953864,-0.04886775135299587,0.028207732105935843,0.009841356820484535,0.0022370021566895685,0.04030224431498119,-0.04520666713006773,0.003748584571122383,-0.014547269843998685
LMS,0.0160926688952811,-4.415994137738251,0.3841357821151619,-0.19394033361088026,0.14821332262888864,0.1507473827648538,0.03532980555519237,0.03682917188108078,0.08965921286346919,-0.08678056603615422,-0.04713990902778909,-0.17220897070807406,-0.08033072202784522,0.05297076062924782,-0.02253321767046014,0.05275308372014723,-0.061496113145358786,-0.12599287090157238,0.22311133261398375,-0.041073285767455545,0.07534439637057665
LOOK,-0.06403304631138,-3.652193735734384,-0.20208323056336955,-0.2126917547368097,0.13354496588932882,-0.10192397388094078,-0.013979552630200934,-0.2844300618333954,-0.07681947433874407,0.04971766582652253,0.12375736023359969,-0.03430871566657919,0.10632559724978721,-0.03879311393710623,-0.0604332272367147,0.051370120463549565,-0.045498622444892514,0.022067623836714297,-0.01255433569872265,0.08616305488129661,0.009160625955013199
LRE,-0.0954563833632504,1.0320206059780637,-0.35634578283642226,-0.03726226266967167,-0.4083932994619221,-0.4999489706019347,0.06404593115862628,0.18606171471113844,-0.13148654883571456,-0.12671482711223345,-0.13987268769918126,0.14527967134766717,-0.13021468723140214,-0.11056667298563534,-0.025715215860635205,-0.18028167928550384,0.0376749638025176,0.02580665890003697,0.026613456817902097,0.0014027812930141163,0.14448422866638347
LSEG,0.0096076303615282,2.5909755132395,-1.9034900381365423,0.23472515276199138,0.345062879719192,0.35080332669568604,-0.042890796763107045,-0.0710786883589606,-0.11962913545151274,0.14831447416457597,0.07866152743789755,0.025339865176437444,-0.13154752871187103,0.08463201985490298,0.11678841679309478,0.033801352520468037,0.06193510964792798,-0.053450174185225865,-0.04278622980623954,0.08605949673462797,0.041144386589736716
LSL,0.1365985072649382,-3.248760142132471,0.674130456387193,0.38272338917558907,-0.31158341101512005,0.026813731115244235,-0.18417755249312545,0.23259147411041942,-0.039309495856889864,-0.10389474139776798,0.04364960233316923,-0.2278691579524939,0.18991790458251068,0.03933210322382519,0.09725799600697764,0.023593234392453064,-0.1557032199031958,-0.0561831000787908,0.07158633209495074,-0.03035785874709849,-0.10853750081787755
LUCE,-0.126417444121567,-2.078743453906877,0.2535401977234074,0.5364271858707474,-0.4933836840143724,0.4987874373707941,0.09381611656381407,0.4005570926205215,0.19556979130810412,0.0776434057251069,0.11989271711609671,-0.22527596606531833,-0.048330279238319084,-0.124432292715738,0.020608021296478766,0.1448272691637606,-0.22249833114006515,0.09102724799393727,-0.27558203297661316,0.1234093848224913,-0.05231162599826421
LWDB,-0.0082379206266057,-0.42626351557941583,0.29018765951186976,0.10117141526067434,-0.028649289223961105,0.02931080196247688,0.08944803607281634,-0.0009853417746630943,0.07700633155232048,0.003985313614520438,-0.0235372951264116,0.07873360772657169,0.008558561943449892,-0.016786845596613188,0.009269147050067499,-0.06439169131089183,-0.008550756455834073,-0.03467940017650626,0.006058293353017084,-0.026328429622516084,0.012764823189886495
LXI,0.0069936317112702,-2.225730399678185,0.18077330367880154,-0.26344750915237003,0.022336218759144964,0.016320196542240834,0.09561738476899985,-0.0017557461942201676,0.04762086242127659,0.02696174365398042,0.0037075628582751677,-0.044963743614318784,-0.009042018365442097,0.002619953867246572,0.0038519856077979023,0.010001551436701736,0.017919433979407998,-0.04596107148756411,0.0170400964602192,-0.036479781357762704,0.04943128783136942
MAB,0.0119450284913307,-3.657978169484121,0.7598181574576952,0.22640014971919534,0.10010886215732738,0.0046897652895800945,0.015442330307008126,-0.01458072909374616,-0.21478703697047988,-0.04871140516785011,-0.20309960011789208,-0.05746918787233156,0.017283051829998723,0.019652362752336953,-0.036561475523875155,-0.10462147267078381,-0.09425803509819364,0.08445537586604161,-0.0005287014362170168,0.034502696627248634,-0.023909455110980905
MACF,0.044070563123862,2.8117363884946047,-1.5825504646346105,-0.5747220428130376,-0.6421330566608526,0.3718788535719983,-0.35634942803821956,0.00436713063128476,0.12238296703877602,-0.17145913517133254,-0.010717539033693069,-0.2902992672013166,0.30205103793434324,-0.07055718852565777,-0.3586666103558948,0.16117241096819585,-0.06614313670014509,0.05166429623663425,-0.08189656630722299,0.020415821283829485,0.21877456504952356
MARS,0.0834073547699414,-2.249757459374862,-1.3674150568752736,-0.45204801101445097,0.43027098572731093,-0.3040463334804463,-0.13769315752732864,0.09735740007890899,-0.29745761319898945,-0.06355191521061003,0.24986874058417502,0.03358029423630125,-0.018204980912667795,-0.04697816631158271,-0.0887145686315581,-0.02770339844609771,0.03562892772046425,0.11599775447730576,-0.015120333133899396,-0.008173421996840896,0.06623879861199347
MCB,0.0214952001009482,4.649838310339633,-2.1970095793735576,-0.9367007141616327,-1.6541055802013034,-0.5350365565125337,-0.5396926547083987,0.20038723483967041,0.1178216043890466,-0.05827899943440482,0.03912136654380823,-0.22094940488755832,0.06399094554392212,-0.19657496632157606,-0.2910389291859515,-0.2710904437879361,0.25735716260289493,0.08765298907555891,0.06545562892723668,0.014347170643575088,0.2274030431702202
MCLS,0.0139890533830278,3.1652672475288526,1.7269011814879878,0.750891115719469,-0.9760899927739003,-0.3826558428922267,0.9294742847294399,0.7824824358701652,-0.037816870522782355,-0.0885954402352941,-0.17270523113216377,-0.2669016371467313,-0.012562519726879709,0.017239370050071343,0.34101707488190425,0.28014917806206174,-0.027600157388642188,-0.057214340485155335,0.20505176693421515,-0.17663599639629432,0.043335272119499654
MDC,-0.0320611105527181,-2.6772581375763123,-0.23238197891317672,-1.298885926804015,0.30994013366965106,-0.03381022481052161,0.0018990926706517306,0.18444644191867113,0.08398291423892593,0.24542632055707478,0.352013056962721,-0.0706985318476593,0.027503603356511676,-0.04536355728740156,0.03916810842079902,0.1747815438510663,0.023281291529923073,-0.1429822296420309,-0.03382043262028728,0.000595846171107507,0.0993010881742428
MDMG,-0.0048179271708684,1.9077737259591931,2.3451324264037834,-1.0505151973769915,-0.3959106675259219,-0.2951638594935176,0.5209211444054296,-0.02434057330434614,0.5799434634436161,-0.08097822806142156,-0.2195744429436427,-0.15796400231001093,-0.0708802016211228,-0.05677835204754544,0.48072962307742195,-0.2484716281432745,0.11666272935717671,-0.2127228131801919,-0.1594068180798173,0.06950028154468697,-0.22361734563871297
MEGP,0.0625021463649164,-0.13569642068575163,-0.4065963483522129,-0.12627205681714565,-0.2821507216179691,0.13396533660118096,0.07400397250234869,0.04199916008673122,0.021572902240712788,0.014974984043649105,-0.021346608960880947,-0.14551631189783254,0.049739317976751775,-0.024787752464319336,-0.046136331359834665,0.07073193897192513,0.19822202159080796,0.006651901883155874,-0.010482090477297434,-0.017142091847419563,0.06300215120628648
MER,-0.0850374740989675,-1.310063073622032,0.4206407981755569,-0.382731207203151,-0.11750617922222047,-0.02399584566221627,-0.07202873054810463,-0.26629660180096465,-0.073664521721931,-0.08054843038768118,-0.035648354884267985,0.1263682052821153,-0.0657042635701281,-0.022348972522693956,0.003966923571278234,-0.06793512267940713,-0.015192335748001216,0.012875246415029297,-0.04739721858762723,0.06411213947863291,0.10583347224874617
MGAM,0.0063803317304502,-1.0136367527383099,0.7085073409424524,0.25522625576378544,0.3994098740312485,-0.16548874825253315,-0.22100372853959147,-0.002568077535658619,-0.020994602327527687,-0.014094281262598478,-0.15203819142380195,0.11083905395834638,-0.09761357415590029,-0.020803666775709773,-0.10343721283121464,-0.07033588512308173,-0.04175874777246403,0.13439813046968163,-0.09889403711598842,0.007752063783503318,-0.030909422967518075
MGNS,-0.0680454200378898,5.039587176804134,0.2089201130672716,1.3885564797882162,-1.1047973342767177,0.2177536682690917,-0.08835604608592984,-0.3149207289377601,-0.12610620283286092,-0.5205377584377785,0.34614246246221825,-0.304442127091106,0.3077517535938139,0.04212857429876122,-0.011050009294468035,0.21867048575913525,-0.07178937332009494,0.17364299025430757,0.03967403207049715,0.23405681766580255,-0.0792245194119686
MGP,-0.0293467096620088,-2.2172964854449138,0.1808749977101103,-0.21979393443678152,-0.01369156951169786,0.07208434725433462,0.0936630832311124,0.06857887141601941,0.06351497189390329,-0.02436240310980111,-0.1335689668983614,-0.10211783574939348,0.006739113001625838,0.007437261479632457,-0.012691885018769328,-0.03172955288402993,0.04792704049842404,-0.012221061436765856,-0.0011183985844694306,-0.028812868657823034,0.030205368914871786
MHPC,0.0044141990068051,-0.778960901672396,1.363479616613101,0.12103498757237782,-0.3754358954510374,0.022350332089873425,0.04723545158166275,0.2577840969995388,0.14700894229177966,-0.24947245531408344,0.042989916904459746,-0.060180590826935935,0.017194098319858696,-0.16209442993252068,0.07215913847856763,0.05652164469718414,-0.06140411517069996,-0.0902043845227445,0.009011172702007438,0.03923121175418596,-0.19786952029995658
MILA,-0.0555555555555555,-2.287233010113771,0.14414604217134566,-0.6099410536608793,0.23721156680987193,-0.17888204546518693,0.1013353876912385,-0.1556686383639448,-0.014656309223148544,-0.02728675321372708,-0.2275887965766789,-0.012002131655155693,0.10176008754180474,-0.015539648052232196,-0.03784315276964948,-0.133210134154791,0.20711711180786624,0.0326695354715962,-0.026519749462193373,-0.06332101986935641,0.0638355814902042
MKS,-0.0377907725598289,-3.417120643323598,0.13231250142863588,0.1795876355846779,0.10972788760941914,-0.18168588065156235,0.038044199810254406,-0.07291645256835949,-0.21056724849312736,0.0072929031198731425,0.023601105710475086,-0.08051416456252057,0.06205566840069091,0.09341037527641363,-0.05613366756789917,0.002735825139250095,-0.003676851569568544,-0.028074317969764503,0.027422929315625625,0.026044661937263118,-0.005723093275458081
MNDI,-0.0522874422217575,1.6519341004481847,-1.2510057022410321,-0.1290617769494078,0.3226551469687644,-0.4558373410047104,-0.1583813165999501,0.0562165208585975,-0.0016708578712261862,-0.04323689282388667,0.26696572486354136,0.12513378269372574,-0.05235425875283442,-0.08012897573410536,-0.1403784922605905,-0.014318430903575702,-0.013157908614914497,-0.038393443772256654,-0.10282214222088543,0.08841863046140126,0.11397204595738576
MONY,0.0054681770026894,0.6724322198885383,-2.246472369310395,0.05432210026873578,0.26806566688697037,-0.013286033198427694,-0.07348933190061308,-0.052974946322501514,-0.1786376956558581,0.08057676205456404,0.16600526518408978,0.04678289177168666,-0.06565738325382629,-0.1699131827852799,-0.0015909878038789561,0.11518072342449906,0.1335075587245552,0.11982160833204428,0.011361481247992739,-0.002885328642790939,-0.006969036792621702
MOTR,0.2547786806262686,-2.2813783405740953,0.09650615342846133,-0.15318932888406883,-0.16673825852724175,0.3366511293411756,0.013560483662212724,0.44325876020910404,0.24171569036595728,0.12614398471092364,0.0002868895830416245,-0.15950213870400443,-0.016833511190583038,-0.2036761968745812,0.006302755770061151,-0.03125016900135805,-0.14581048726372273,0.15593025308320663,-0.11696624321501058,0.005080790235411227,-0.06527545985616576
MPO,-0.0149253731343284,-2.047021168469923,1.585459150074628,1.1477609842468868,0.1718622537471156,0.14715381640941233,0.169049617730545,-0.45238156929321627,-0.06009520618607558,-0.07248468971803332,-0.2487524621440455,0.06313588905574732,-0.05279865864100282,-0.04870973877318275,-0.08402749691737346,-0.17933452805686384,-0.05917956095510066,0.022739340935585113,-0.07468900320740546,0.07113072059710439,-0.09664308523771202
MRO,-0.0940912543320908,21.716144050817967,-5.654152492466688,-3.5274399384973774,-0.6480958646543762,-1.5365195949521933,0.23392389301566482,0.9371468880901402,0.6131700863533746,0.32712968684871535,0.3572615957390245,0.3801593346742298,-0.5212166271807646,-0.20063732375891227,-0.2818653858450661,0.2778697541813005,0.3653713151504005,0.03680428906560842,0.25169435713411437,-0.12560615335505354,0.1037383669969496
MSLH,-0.1078689007584253,4.666126782193568,-3.0945270144739028,1.2015415266965581,-0.12571049175996468,-0.1488422940779625,0.09457899422776858,0.19541672878795763,-0.16318371563207662,0.1920989029037687,-0.05007475869026669,-0.3031303920730723,0.0835852783857344,0.01776778026270553,0.015885523167399215,0.1513033675513464,-0.033884263534720696,0.15921781384296857,0.16944458671540633,0.12834786022289632,-0.17374822376016938
MTO,-0.1699062004212167,-2.987178489229872,0.25913781044484047,0.06892832495449312,-0.21191793028632633,0.04666281826884316,-0.048680117266213754,-0.03261417473342675,0.06229985440459267,-0.01404072647654687,0.1776366730016478,-0.055865057717852676,-0.0012810553068012779,0.012193174388796153,0.08855228885735636,0.09455306463779947,-0.1302471180690134,-0.08181415212994356,0.029657259964309884,-0.038934552885527676,0.04583909204457208
MTRO,-0.0275435637998875,-1.5884580362152527,0.8167714456010027,0.8544620892604303,-0.08015700576215677,-0.4029308039623211,0.25968178499505173,-0.8547411863219997,-0.20475902575278856,-0.18272416426365443,-0.26128517695821635,0.22715084069904437,-0.42239747930012134,0.06170489593555926,-0.11048096313464355,-0.1571551257908595,0.06903331613269297,0.09636831085864131,0.14975190048477127,0.1558357114478625,0.1788498909958604
MTVW,-0.0316877201694224,-0.08487265079330636,-1.5490855342002554,0.16724837011501173,0.4396040534811704,0.14860665242725465,0.06838316074383187,0.09416393839891674,-0.015613982673176614,-0.04033028133574097,0.12817563286578423,-0.08100898793230184,-0.09008751233035824,0.06931573975576347,-0.24141350188148655,0.059399400913282,0.13179173444728554,0.15304282864159133,0.07146643403137336,-0.09952784444070235,-0.06809197046975632
NANO,0.0505050505050506,-6.371266932475238,0.7899018530911166,-0.8283827782865776,0.7937747360398447,-0.34538192564074344,0.07375669791208274,-0.01722885340186839,0.004267895735940487,0.16179579643113415,0.1699911046931393,0.012405895351243324,-0.2734408656513541,-0.06400421979468258,-0.08136867263613132,-0.051625319121577536,-0.12135418951488558,-0.08605767180374616,0.0020420975816779832,-0.04854827554412937,-0.009081328818321051
NBS,0.0003175611305177,-0.8275009674774476,0.22350124646613648,0.03316675568325161,-0.21208891826524626,-0.05715335337829919,0.24703178031214545,0.018126174225439367,0.10082189894761363,-0.05333505460108489,0.04642391055104137,-0.07330899425249755,0.037890379608745896,0.027930091938985723,-0.17552811800404225,-0.004933218709242007,-0.13440747221129776,-0.06408431411533562,0.02472671515330698,-0.03706236733858119,0.12829359916020575
NCC,-0.0436677769760707,-1.6189949500016718,-0.8910518658195333,0.0959262375809218,-0.5401642621219092,0.7170818600337115,-0.07352935357681888,0.797976891439734,0.36615278124405826,-0.08627809347495292,-0.49077099459029855,-0.5528037073386417,-0.4604995716905981,0.13137358334783147,0.08555309563116095,-0.09184104240417411,-0.10349098658227208,0.13301683177233903,0.329671462729956,-0.023588572734795584,0.1265082917668782
NEX,-0.0097719661323806,0.2363177023699587,-0.6099036207647904,-0.4486773835865527,-0.20997515970371067,-0.06456816778201535,-0.21784280042978565,0.09322621160749354,-0.15909303693275456,-0.018048819637025582,0.010680027084420682,-0.058116761359034846,-0.035509321067923434,0.01161077655550693,0.016850229563858107,-0.03045669160977365,0.05841211909068037,-0.014060154574287186,0.031923015615595754,-0.06763010170399159,-0.048076369026094135
NFX,-0.2608695652173913,-1.832409434548622,0.6684443615760318,-0.1130088621093206,0.4591380290905584,-0.5657918179003673,0.10216990585474099,-0.6013749637393156,-0.14668633913515383,0.04025762056929335,-0.08228421601902906,0.18624347103281333,-0.1611827714025842,0.08783706403110693,-0.09225582271664332,-0.037417697104981454,0.09161639829486647,-0.1301866663092229,0.3143241345979206,0.13503574794479595,0.10232545685351283
NG,0.0021724138455985,-1.543791396921299,-0.47877624484234543,-0.6046608361436097,0.23962273105980636,0.17806633725828416,0.08316753005071342,-0.020471696184743725,0.19579593613530788,0.14420370984202058,0.14930314943308912,0.02475525862963269,-0.078089619962526,-0.0859077540953432,0.0004675647367813219,-0.006441592842017637,0.009625898279788466,-0.05703489361894919,0.0072151424513863995,-3.891375585356283e-05,0.037898580198731234
NOG,-0.129708222811671,-3.687567111263479,1.9453169084771194,0.2976537095106486,0.2974343994931752,-0.5860168049517672,-0.04430741007748002,-0.4790868210722419,-0.03492150513389941,-0.1247549980691798,0.04213525960018807,0.5012864994565273,0.07809113122428572,-0.01607456883839741,0.1659573400975579,-0.14765329049662407,-0.0763644309717428,0.07339717660688724,-0.019393997141449307,-0.11059631846498261,0.03898331463048516
NRR,-0.0589593267383103,-0.6229206806801701,-0.6266797561870698,-0.16375108565378488,0.019195857369571946,0.03543906481945704,-0.05876869913697323,-0.20116734988617804,0.0917572372818174,-0.027282573330035566,0.03844140047443478,0.01026560301036929,-0.0964018548525642,-0.035774622295934665,0.021058408872587562,0.07597185995682218,0.08661023559208302,-0.017890105816642913,0.0798418646768514,0.002670191736503179,-0.03850461854093882
NSF,-0.0689084006390994,-2.3513873624674635,0.19126220332590457,0.8404406518083323,-0.08234249833046302,0.0009907632802337474,-0.030283390418930207,0.05560312452359909,-0.1603309028462463,-0.1329068562705188,-0.1368484244155329,-0.22187086503868605,-0.21415903403070313,-0.10348272289658064,-0.12818858813784043,-0.023045449818641567,-0.18713135682697243,0.04054864185448463,0.14062343723938422,0.0728536334758281,0.05745760288191655
NWG,-0.0506153749899448,-2.493898255885779,0.8952378491637993,1.1812851650264145,-0.06365721567563898,0.03621261748987159,0.35040719954993793,-0.34716073277001325,-0.044310844427835165,-0.09922838583597388,-0.1660540931200644,0.04899409523091592,0.126588025839074,0.030901365826306895,0.09634515698721266,0.0340904901982197,-0.04889844549347101,0.1298529280596485,-0.013236542776294538,0.04585051308433341,-0.052427505850580675
NXR,0.010171079774323,-1.6473974286165762,0.275835972439419,0.021531713006352673,-0.5438312481948977,-0.14905237164973625,-0.07308278614838067,0.10156908113258083,0.041088508556050174,-0.026085211438296788,-0.12985330994141794,0.027230661965443846,0.006488470223224354,0.1603479862651579,0.043856389480088964,0.10720902850963332,0.08816996048010656,-0.032751605168256946,-0.013810935784877382,-0.1877601199233032,-0.026756115435159974
