firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,depr,ep,herf,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
NSZU-L^J12,9.0,3.4297642789981694e-07,0.1258230231706773,0.0174554310482937,0.5431432458723755,0.6442499242351759,0.0091533554660713,1.0,0.1701342919070466,4.698525188390166e-08,8.732557699976083e-11,0.2562182519494917,2.3495937703139054e-07,4.0,0.1693317710682532,0.6185233562370702,-0.2219304053699498,-2.00303979125897,-0.4108463887583042,0.0020819254649785,0.0083258988732353,0.7215295454659251,0.2190438948831064,0.2323365453016878,0.0304492416260988,0.2001470966792922,0.7955316373124592,-0.1152882205513785,0.0,0.1083333333333333,0.0783783783783784,-0.1033707865168539,0.1335227272727273,0.123943661971831,0.0931506849315069,-0.0611764705882352,0.05,0.2018072289156627,0.2788461538461539,0.6285714285714286,0.5287356321839083,0.3617747440273038,0.2468749999999999,0.3854166666666667,0.4250000000000002,0.4723247232472325,0.5056603773584907,0.3211920529801324,0.4250000000000002,0.5465116279069768,0.4456521739130437,0.8136363636363635,0.6487603305785126,0.9368932038834952,0.8644859813084111,1.1684782608695654,1.7708333333333337,2.0,2.022727272727273,1.9776119402985075,2.069230769230769,2.2439024390243905,3.2,5.138461538461539,4.700000000000001,6.125,5.234375,4.115384615384616,2.38135593220339,1.809859154929578,1.66,1.5741935483870968,1.375,1.293103448275862,1.293103448275862,1.4181818181818184
NSZX-L^J08,7.0,7.753483023819498e-07,0.2844413186449234,0.7043508854227747,0.3751417555001134,0.4488840560094075,-0.0024698070750725,1.0,0.5617977528089888,5.1695521828932784e-08,8.703833677845435e-12,0.0179040596660734,1.980083869137638e-07,3.0,0.0360573821792551,-0.5666534921800012,-0.0665756157050991,-0.7013030929896451,0.1179341934261998,0.0171146558561734,0.021207819154745,0.4099468102410644,0.2456987880328842,0.1112861019577438,0.1888893082235719,0.9775451629241936,0.2201628755967424,0.0096153846153845,-0.1034482758620688,-0.1746031746031745,-0.3180327868852458,-0.2352941176470588,0.0,0.0833333333333334,0.0297029702970297,-0.1475409836065573,-0.0877192982456139,-0.063063063063063,-0.02803738317757,-0.0545454545454545,-0.0142180094786729,-0.1746031746031745,-0.1333333333333333,-0.0796460176991149,-0.0142180094786729,-0.0458715596330275,0.0097087378640776,0.1063829787234043,0.276073619631902,0.2606060606060607,0.3081761006289307,0.3164556962025315,0.2606060606060607,0.2682926829268293,0.2380952380952381,0.4054054054054055,0.368421052631579,0.2682926829268293,0.118279569892473,0.1428571428571428,0.1685393258426966,0.3333333333333332,0.5294117647058822,0.7931034482758623,1.4761904761904765,1.6,1.5365853658536586,2.3548387096774195,2.4098360655737707,2.466666666666667,2.714285714285714,3.16,2.851851851851852,2.851851851851852,2.25,2.0588235294117645
NTAB-L,16.0,4.248979881541362e-07,0.1558764540643832,0.1177263404629358,0.2963039014373717,2.0356288259460187,-0.0078365601223268,1.0,0.4549138804457953,5.484049008463734e-08,5.3839514814416216e-11,0.1045051194539248,4.449242100044067e-07,4.0,0.0171059393622035,-0.36947825118673,-0.6981976757672056,0.00266753264828,0.00266753264828,0.0108743409490333,0.0215545395166557,1.4965546857523042,0.6967918088737202,0.6144056322772813,0.1673078870102256,0.7852444952816702,0.00266753264828,-0.0689655172413792,-0.1470588235294119,-0.1714285714285714,-0.1470588235294119,-0.1470588235294119,-0.1212121212121213,-0.1594202898550725,0.0,-0.0645161290322581,-0.0937500000000001,-0.0491803278688525,-0.0169491525423729,0.0,-0.0333333333333333,0.0545454545454544,-0.0169491525423729,-0.0333333333333333,0.0357142857142855,0.0175438596491228,0.0740740740740739,0.2608695652173911,0.0740740740740739,0.0175438596491228,-0.0333333333333333,0.0545454545454544,-0.1714285714285714,-0.1944444444444444,-0.2750000000000001,-0.1944444444444444,-0.2368421052631579,-0.1212121212121213,-0.0937500000000001,0.1153846153846152,0.2083333333333332,0.3181818181818181,0.2608695652173911,0.2888888888888887,0.5263157894736841,0.7058823529411762,0.7058823529411762,0.8124999999999998,0.8124999999999998,0.8124999999999998,0.7058823529411762,1.0714285714285712,1.0714285714285712,1.4166666666666663,0.7058823529411762,0.9333333333333332
NTAD-L^J07,8.0,1.264299254661563e-07,0.0463815998633056,0.9517530421080276,-2.967158548762898,0.0532429908982553,-39.9305411357245,1.0,0.3176391079071862,-1.574760875920227e-07,2.0158693975870254e-15,0.007267823024763,4.380990582185008e-08,4.0,0.0316004084075596,-0.0962001556599976,-1.9037155272398325,1.743775933609959,1.4591267937707295,-0.1012867023627226,-0.1154465640136584,1.7291273734030002,-0.3387255085602967,-0.3580348485293685,0.0102651067553061,-0.2759038449276287,1.743775933609959,-0.2258064516129032,-0.1842105263157895,-0.2250000000000001,-0.1142857142857142,-0.1621621621621621,-0.3111111111111111,-0.3260869565217391,-0.3111111111111111,-0.4038461538461538,-0.5,-0.38,-0.1842105263157895,-0.1842105263157895,-0.1621621621621621,-0.2250000000000001,-0.2619047619047618,0.0333333333333334,0.24,0.1923076923076923,0.5499999999999998,1.214285714285714,0.8235294117647058,0.631578947368421,0.631578947368421,0.5499999999999998,0.0,0.1071428571428569,0.1481481481481481,0.3478260869565217,0.8235294117647058,0.9375,0.7222222222222223,1.5833333333333337,0.9375,2.1,2.1,2.1,3.428571428571428,4.166666666666667,2.875,2.875,1.5833333333333337,0.7222222222222223,0.1923076923076923,0.1071428571428569,0.0,0.0333333333333334,-0.1842105263157895,-0.3260869565217391
NTIV-L,7.0,5.411949631911246e-07,0.1985407184115322,0.3986937060381839,0.1210683400933649,1.2289055882555104,0.0040617465324924,1.0,0.1314368023046453,2.745612174817424e-08,5.1847478866799766e-08,-0.0571363876518982,4.970460350279806e-07,3.0,0.945758041667051,0.0242150821097831,-0.1932574702557248,0.2295142071494043,0.0937228402429295,0.03322528363047,0.0717954704646276,1.0269230644858194,0.2158653483281757,0.0637192804661769,-0.008924313645343,0.4401493930905696,0.2295142071494043,0.0730337078651683,0.1230283911671925,-0.0028011204481792,-0.0506666666666666,-0.0729166666666666,-0.0582010582010581,0.0409356725146199,0.1672131147540985,0.1946308724832215,0.206779661016949,0.459016393442623,0.3798449612403101,0.5752212389380533,0.6405529953917051,0.6635514018691588,0.5084745762711866,0.6036036036036034,0.8936170212765959,0.934782608695652,1.225,1.78125,1.4054054054054053,1.4217687074829932,1.2389937106918238,0.797979797979798,0.2027027027027026,0.1596091205211727,0.056379821958457,0.1125,0.2150170648464162,0.2669039145907472,0.2579505300353357,0.6181818181818182,0.459016393442623,0.5278969957081545,0.5964125560538116,0.9139784946236558,0.9243243243243242,0.6558139534883722,0.7889447236180904,0.554585152838428,0.2992700729927007,0.0113636363636364,0.0348837209302326,0.3587786259541985,0.1558441558441559,-0.0582010582010581,0.0409356725146199,-0.2489451476793249
NUCW-L,11.0,6.549641177130379e-07,0.2402776361734153,0.3826309430744083,0.656284454244763,1.512682193861648,-0.0490818796352475,1.0,2.476923076923077,1.0521082963161225e-07,5.773388550996625e-12,0.0275363565958179,2.650298182979065e-07,3.0,0.0091307279576017,-0.0365354330708661,0.0484757968804903,0.4814233385661957,0.4814233385661957,-0.0046803570132791,-0.0075784279168135,-0.768013427272906,0.1858704070217709,0.1770845830833832,-0.1086528619793715,0.2081558125380402,0.4814233385661957,-0.111111111111111,-0.25,-0.3076923076923077,-0.3076923076923077,-0.3076923076923077,-0.3571428571428572,-0.25,-0.25,-0.1818181818181818,-0.1,-0.1,-0.1818181818181818,-0.1,-0.1818181818181818,-0.1,-0.1818181818181818,-0.25,-0.1818181818181818,-0.1,-0.25,-0.25,-0.1818181818181818,-0.1818181818181818,-0.1,-0.1818181818181818,-0.1,-0.1,-0.25,-0.25,-0.1818181818181818,-0.25,-0.25,-0.1818181818181818,-0.3076923076923077,-0.1,-0.25,-0.25,-0.25,-0.1818181818181818,-0.1818181818181818,-0.1818181818181818,-0.25,-0.25,-0.25,-0.25,-0.3076923076923077,-0.3571428571428572,-0.25,-0.4
NVIH-L,8.0,7.793858898996295e-08,0.0285922532589862,0.2580326248146317,-1.3633748801534034,2.126035210488378,-0.4224510122473535,1.0,0.7764705882352941,-1.0778124574076657e-07,2.666425528795637e-13,-0.1031799729364005,8.141540336869736e-08,2.0,0.0084152954465732,0.3367088607594938,-3.947047945088156e-05,0.6352946279514103,0.4243455440748695,-0.3043181818181817,-0.6222118959107806,1.7291273734030002,-0.2557510148849796,-0.4603811434302908,-0.0449961210240496,0.1683991683991685,0.2197273456295106,-0.0526315789473684,-0.0952380952380952,-0.0952380952380952,-0.24,-0.05,0.0555555555555555,0.0,-0.0952380952380952,-0.05,-0.05,-0.0952380952380952,-0.2083333333333332,-0.1363636363636363,0.357142857142857,0.1176470588235294,-0.0952380952380952,-0.2083333333333332,-0.2692307692307693,-0.3448275862068964,-0.3870967741935484,-0.3214285714285715,-0.2692307692307693,-0.2692307692307693,-0.2692307692307693,-0.2962962962962963,-0.3214285714285715,-0.2083333333333332,-0.3214285714285715,-0.2962962962962963,-0.05,-0.2692307692307693,-0.2083333333333332,0.357142857142857,0.357142857142857,0.4615384615384614,0.8999999999999999,0.8999999999999999,1.1111111111111112,1.714285714285714,1.375,1.1111111111111112,1.375,1.375,1.375,0.8999999999999999,0.1875,0.0555555555555555,-0.2083333333333332,-0.2962962962962963
NVLX-L^G22,7.0,5.832785149193538e-07,0.2139793295622439,0.2708896270841238,0.6169955228598295,1.8387356883723376,0.0384568952924806,1.0,0.2587571224422331,8.749190080094483e-08,6.632643112812443e-09,0.3468464990378647,3.204422143729553e-07,4.0,0.2959867670678788,-0.3303226359345381,-0.093099386398828,0.1120338336183112,-0.7259879724184399,0.0507987885041021,0.0600937663950925,0.0140090066241879,0.5967761132834694,0.1328250552154502,0.2118559514776035,2.3419961210757028,0.5465105334480007,-0.0846153846153846,-0.0647482014388488,-0.1503267973856209,-0.0298507462686566,-0.1034482758620689,-0.0579710144927535,0.1504424778761064,0.2149532710280373,0.2037037037037037,0.2037037037037037,-0.1216216216216216,-0.1772151898734177,-0.1390728476821191,-0.1503267973856209,-0.2215568862275448,-0.2307692307692307,-0.1275167785234898,-0.1156462585034012,-0.1333333333333333,-0.1156462585034012,-0.1823899371069182,-0.2352941176470587,-0.1975308641975308,-0.2613636363636363,-0.4090909090909091,-0.4117647058823529,-0.4961240310077519,-0.4468085106382978,-0.4420600858369099,-0.3564356435643564,-0.3627450980392157,-0.3658536585365852,-0.3838862559241706,-0.3564356435643564,-0.3010752688172043,-0.1772151898734177,-0.1823899371069182,0.0236220472440944,-0.2696629213483146,-0.3085106382978723,-0.2777777777777778,-0.4491525423728812,-0.5608108108108107,-0.439655172413793,-0.4491525423728812,-0.4693877551020408,-0.4820717131474102,-0.6036585365853658,-0.7123893805309733
NWER-L^J15,7.0,5.957072244823473e-07,0.2185388785111383,0.065746109882775,0.1161687811600664,1.0473600177942524,-0.0179470713526981,1.0,0.1521068859198355,-1.254730058047718e-08,1.105244063796034e-11,0.3244077795188496,8.598439879841875e-07,3.0,0.0094731397674365,0.0298626571462531,0.2270802128984141,-1.2871850801431,-0.0687082377906475,-0.0101518583773806,-0.0261395549794772,1.7291273734030002,0.0986266015300949,-0.0030152918371742,0.1068165846802527,0.1817297488503714,-0.0101086681829668,-0.0555555555555554,-0.1818181818181818,-0.0526315789473684,-0.5263157894736843,-0.5384615384615385,-0.4857142857142856,-0.4375,-0.3571428571428572,-0.5135135135135136,-0.5384615384615385,-0.4375,-0.5135135135135136,-0.1,0.1999999999999999,0.3846153846153846,0.5,0.5,0.5,0.5,0.5,0.5,0.6363636363636362,0.5,0.6363636363636362,0.7999999999999998,0.5,0.3846153846153846,0.1999999999999999,0.2857142857142856,1.0,0.7999999999999998,0.6363636363636362,0.7999999999999998,0.2857142857142856,0.7999999999999998,0.6363636363636362,0.7999999999999998,0.5,0.5,0.7999999999999998,0.6363636363636362,1.25,0.5,0.3846153846153846,0.7999999999999998,-0.7096774193548387,-0.7428571428571429,-0.7692307692307693,-0.8235294117647058
NWGY-L,7.0,1.0767117358500417e-07,0.0394998357518529,0.06430026185627,0.1659689731593203,1.648056716195553,-0.1831459927453743,1.0,0.5536723163841808,2.0323474532109223e-08,2.2317084196651517e-13,0.7044701986754967,3.877315353998142e-07,4.0,0.0042289328643546,-0.2306530022336092,-0.0666026336173507,-0.8543269961977185,0.6011812080536914,0.0993404781533388,-0.4581749049429657,-0.8461687146440214,1.8451986754966887,-5.582822085889569,0.3440258342303553,0.962071480671043,1.024,0.4444444444444446,-0.1428571428571429,-0.25,-0.25,0.2857142857142856,0.3846153846153846,0.6363636363636362,1.0,1.25,0.6363636363636362,0.6363636363636362,1.25,1.25,1.0,1.0,0.3846153846153846,1.25,0.7999999999999998,0.5,0.5,0.5,0.2857142857142856,0.1999999999999999,0.0,-0.1818181818181818,-0.28,-0.25,-0.4,-0.3571428571428572,-0.25,0.0,-0.1,-0.1,0.0588235294117645,0.125,-0.1818181818181818,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2857142857142856,0.2857142857142856,0.2857142857142856,0.2857142857142856,0.125,-0.25,-0.3571428571428572,-0.4,-0.3571428571428572,-0.5263157894736843
NWHU-L,3.0,1.872054796719877e-07,0.0686774876940715,0.0162870907697361,0.1507753994928946,1.727808972546782,-0.4109749745462506,1.0,0.2244084682440847,2.637728872090629e-08,1.4498007162683462e-11,-0.0077281110037762,1.9389537173888426e-07,4.0,0.0382683568399894,-0.35044050072773,1.9027762677623967,0.2879825805785484,0.6008025886102564,0.0260595168436011,0.0530502850336084,0.3591907104170483,0.0505839992974443,10.410679611650492,0.2032976445396142,-0.4401931478500805,1.09890521193974,0.0,0.1304347826086955,0.4444444444444446,0.368421052631579,0.3,0.3,0.3,0.368421052631579,0.3,0.368421052631579,0.3,0.3,0.4444444444444446,0.2380952380952381,0.3,0.857142857142857,1.0,1.6,1.166666666666667,1.3636363636363638,2.25,1.8888888888888893,3.333333333333334,3.333333333333334,2.714285714285714,2.25,3.333333333333334,2.25,5.5,7.666666666666668,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.8888888888888893,1.6,-0.2571428571428571,-0.48,-0.3157894736842105,-0.4693877551020408,-0.6060606060606061,-0.7678571428571429,-0.7952755905511811,-0.8289473684210527,-0.8555555555555555
NWIA-L,7.0,2.374110517788254e-06,0.8709571223847357,0.0454395022504633,-0.127918861545719,0.2817989662981302,0.0832389166331704,1.0,1.0234948604992655,-4.487287329132596e-07,2.2355592351165628e-11,-0.0414340448823207,9.686650915443307e-07,3.0,0.0050505089137375,0.0149340298817068,0.2750139011513028,-1.2077438508163851,-0.2900623294313201,0.0045655534385447,0.0064562045650958,1.7291273734030002,-0.4924831235176063,-0.4740093053104445,-0.4972224575501947,-0.5390535263036986,-0.5892467409897953,0.1153846153846152,-0.1612903225806451,-0.2352941176470588,-0.3333333333333333,-0.3809523809523809,-0.409090909090909,-0.3333333333333333,-0.3333333333333333,-0.4347826086956522,-0.48,-0.48,-0.3809523809523809,-0.409090909090909,-0.4583333333333332,-0.48,-0.4901960784313726,-0.4693877551020408,-0.4222222222222221,-0.3809523809523809,-0.2777777777777777,-0.2777777777777777,-0.48,-0.48,-0.5517241379310345,-0.5,-0.5806451612903225,-0.5438596491228069,-0.4347826086956522,-0.5272727272727273,-0.675,-0.7045454545454546,-0.6829268292682926,-0.6829268292682926,-0.7523809523809524,-0.7678571428571429,-0.7678571428571429,-0.7425742574257426,-0.5438596491228069,-0.5272727272727273,-0.409090909090909,-0.5438596491228069,-0.5806451612903225,-0.7657657657657657,-0.7636363636363637,-0.7636363636363637,-0.7886178861788617,-0.8311688311688312,-0.8617021276595744,-0.8839285714285714
NWIP-L^B10,7.0,1.054226636150813e-06,0.386749559670307,0.6457859067954052,0.6996197718631179,0.4191710120579585,-0.0547907923447238,1.0,0.2024291497975708,5.4487282482305206e-08,4.234783863727253e-12,0.0003177537697151,1.0206292446770823e-07,4.0,0.0196667844563032,-0.3937950594297342,0.1219662119540953,0.1121626906874683,-0.1550760612345234,0.0121827002975312,0.013362144999118,0.4878539119498794,0.0776763533421919,0.0764264691920631,0.0105109489051094,0.0907585293143425,-0.0076941966112794,-0.0624999999999998,-0.1272727272727274,-0.1272727272727274,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.142857142857143,0.0,-0.1111111111111111,0.0,0.0909090909090908,0.0,-0.0588235294117647,-0.0943396226415095,-0.1272727272727274,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0,0.0434782608695651,0.0434782608695651,0.0666666666666666,-0.0769230769230769,-0.0943396226415095,-0.0769230769230769,-0.1578947368421052,-0.1724137931034483,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.2258064516129032,-0.25,0.0434782608695651,-0.1724137931034483,0.3333333333333332,0.3333333333333332,0.5483870967741935,0.846153846153846,0.5,0.4117647058823528,0.4545454545454543,0.4545454545454543,0.5,0.263157894736842,0.1999999999999999,0.1999999999999999,0.3333333333333332,-0.142857142857143,-0.3513513513513513
NWVT-L,10.0,3.6843648805523306e-06,1.351632036561931,0.1423951972757162,0.0791384582501465,0.4082118695928556,-0.0411942934326423,1.0,0.3894108544268818,8.799291256797214e-07,3.702870110205552e-09,-0.0097388874111375,1.2284511517077044e-05,2.0,0.0498825587058495,-0.3277465375349299,-0.1905685505431768,0.1905685505431768,0.1905685505431768,0.0073882032088753,0.0320221551523995,0.6978318071138967,0.1904316410448878,0.5524947222079192,-0.1261635622398412,0.11260976101041,0.1905685505431768,-0.0151515151515151,-0.0294117647058823,-0.057142857142857,-0.0833333333333332,-0.0638297872340424,-0.0222222222222222,0.0,-0.0222222222222222,-0.0149253731343284,0.0076335877862594,0.03125,0.0393700787401574,0.0819672131147541,0.056,0.056,0.0476190476190476,0.1,0.1,0.1379310344827586,0.1379310344827586,0.1785714285714286,0.2110091743119266,0.2222222222222221,0.2452830188679244,0.2452830188679244,0.189189189189189,0.189189189189189,0.189189189189189,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.1379310344827586,0.2452830188679244,0.3894736842105264,0.3469387755102042,0.3469387755102042,0.32,0.32,0.233644859813084,0.233644859813084,0.1785714285714286,0.1478260869565217,0.1186440677966103,0.1186440677966103,0.1092436974789916,0.1
NXMM-L^H07,10.0,7.8600696922872e-08,0.0288351516479339,0.23440256492859,0.2636244254760341,1.4605149964067226,0.0317406090801509,1.0,0.865892972275951,2.439331973468441e-08,8.922022882316289e-11,0.0184978274363749,1.3286279219032084e-07,2.0,0.1670975377616257,0.0134154786637055,0.0231601820223026,1.3504429074141489,0.0451116597922827,0.04641273784264,0.1248665707523089,0.4323464884596703,0.4393296089385475,0.3657222539139254,0.4155571841537395,0.4867336109070126,0.3504429074141489,0.0326086956521738,-0.1024390243902437,-0.0186666666666666,0.1645569620253164,0.3479853479853481,0.3237410071942448,0.6576576576576576,0.6283185840707968,0.8128078817733992,0.9166666666666669,0.936842105263158,1.021978021978022,1.190476190476191,1.2303030303030305,1.1395348837209305,1.3144654088050314,1.4210526315789471,1.920634920634921,2.1186440677966103,2.2857142857142856,1.9918699186991875,1.830769230769231,1.787878787878788,1.787878787878788,1.875,2.1186440677966103,2.172413793103449,1.944,2.066666666666667,1.944,2.2857142857142856,2.172413793103449,3.6,3.5432098765432096,4.183098591549296,4.411764705882352,7.761904761904763,8.68421052631579,10.5,10.5,12.142857142857142,15.727272727272728,15.727272727272728,17.4,17.4,17.4,15.727272727272728,7.177777777777777,4.183098591549296
NXNV-L^L06,6.0,4.706831309981466e-07,0.172673016802559,0.0271789727849888,0.1454810739336277,0.5274434872112412,-0.0508026772986075,1.0,1.556497175141243,4.714445574685423e-08,9.512218437389038e-11,0.0067031239451018,4.981712664336088e-07,4.0,0.0952639590611055,-0.7272887241054613,-0.0171877067694187,0.46494757404327,-0.0057705461297452,0.0091829456750009,0.0189026794089259,0.6277708637151228,0.460432279158589,0.4725452907616857,0.3116050253817039,0.4489336360591059,0.2358255183687517,-0.0609756097560975,-0.0520231213872832,-0.0465116279069768,-0.029585798816568,0.1232876712328767,0.0649350649350648,0.1714285714285714,0.1232876712328767,0.0314465408805031,0.0061349693251533,0.0789473684210526,0.0123456790123455,0.0379746835443037,-0.0409356725146199,-0.0352941176470588,0.0512820512820511,0.086092715231788,0.1081081081081081,0.1884057971014492,0.28125,0.3442622950819671,0.4137931034482758,0.3553719008264462,0.2058823529411764,0.2238805970149251,0.1714285714285714,0.2615384615384615,0.1310344827586207,0.2615384615384615,0.4017094017094016,0.4642857142857139,0.5619047619047617,0.6565656565656566,0.5185185185185184,0.9069767441860463,1.342857142857143,1.6451612903225803,1.928571428571428,2.4166666666666665,2.4166666666666665,2.4166666666666665,2.4166666666666665,2.4166666666666665,2.28,2.1538461538461537,1.779661016949153,1.779661016949153,1.1578947368421053,0.6734693877551019
NYFC-L,6.0,5.633202448372058e-08,0.0206657514782231,0.1359621666833248,0.6862062603775905,5.0409121105595975,-0.009485313179264,1.0,0.3133326553442489,4.057940047502109e-08,7.906032762465722e-09,-0.0190382552735073,7.376162512700135e-08,3.0,0.745501092724668,0.0090757652801787,0.0529853093198219,0.207684025352119,0.0291536274716473,0.09587138376836,0.2214061774268462,0.575075084130363,0.2928543569408783,0.3596731858459474,0.0427745705709533,0.2460875450640218,0.207684025352119,-0.0554089709762533,-0.010443864229765,0.1114369501466274,0.238562091503268,0.4141791044776119,0.4037037037037037,0.4633204633204635,0.5791666666666668,0.528225806451613,0.4921259842519685,0.6059322033898307,0.8762376237623761,0.9536082474226806,0.9739583333333336,0.9637305699481866,0.9637305699481866,0.9536082474226806,1.0267379679144386,1.255952380952381,1.2034883720930232,1.059782608695652,1.255952380952381,1.2034883720930232,1.1292134831460676,1.2034883720930232,1.1907514450867054,0.9842931937172776,1.242603550295858,1.0159574468085109,1.0376344086021505,0.9947368421052634,1.0376344086021505,1.5782312925170068,1.283132530120482,1.6690140845070425,2.509259259259259,2.907216494845361,3.0319148936170217,3.4069767441860463,3.4069767441860463,2.715686274509804,2.4454545454545453,2.056451612903226,2.2118644067796613,2.2118644067796613,1.7266187050359716,1.7867647058823528,1.36875,1.0159574468085109
NYMM-L^K15,5.0,2.061621641192412e-06,0.7563186459119956,0.026804033912126,0.276076364585225,2.37258836862604,0.0163144387128096,1.0,0.160525570694661,3.4662056561639e-07,1.109385114726795e-06,0.1672577077884038,3.639236140076186e-06,4.0,0.4068405658268471,0.1943002607343968,-0.0747826378520371,-0.0477770870731749,0.0317719025361006,0.0076411566208089,0.0180764855791124,0.6897265218987749,0.2104075712432615,0.2719725101895254,0.0357332827553535,0.1519907722554337,0.4004953512602582,0.0136986301369861,-0.0201342281879193,-0.0734360834088847,-0.0615243342516069,-0.0475302889095992,-0.0776173285198555,-0.0742753623188404,-0.0537037037037037,-0.0615243342516069,-0.5176970268994809,-0.5331201461854729,-0.5326931870141747,-0.5142585551330798,-0.4935579781962338,-0.4948096885813149,-0.4970472440944882,-0.6926315789473684,-0.6887941534713764,-0.6847624922887107,-0.5195110484250117,-0.7063218390804598,-0.5417040358744394,-0.5333333333333332,-0.5877369907220653,-0.6995884773662552,-0.6057098765432098,-0.627822286962855,-0.6096256684491979,-0.6283636363636363,-0.5745212323064113,-0.560051657339647,-0.5589123867069486,-0.563061137238136,-0.5170132325141776,-0.5058027079303675,-0.4902743142144639,-0.4980353634577602,-0.5048449612403101,-0.4975417895771877,-0.5248721524872153,-0.507232401157184,-0.4938088162456662,-0.5110047846889951,-0.5079441502166586,-0.5065185900531144,-0.5126371006199332,-0.5110047846889951,-0.5190588235294118,-0.5732776617954071
NZEH-L,7.0,-1.0219759059192787e-07,-0.0374918179881201,0.0715700141442715,0.0820862995786721,3.3526217567342065,-0.0002601084668127,1.0,0.144013634426928,6.104961332728321e-08,9.432617104937976e-08,-0.0251639469269483,2.013023593633105e-06,3.0,0.2266483570246579,-0.060019115835051,-0.1178807157611924,-0.1647921398101633,0.0069789450375515,0.007096683530073,-0.1328947368421052,0.6398533011711542,0.0840323318590817,-2.826923076923077,-0.0960117087449669,0.1916892214615506,0.0483226142881973,-0.0368098159509201,0.0219435736677116,0.0219435736677116,-0.0268656716417911,-0.0632183908045977,-0.0411764705882353,-0.0842696629213484,0.028391167192429,-0.0180722891566265,0.1319444444444444,0.2074074074074072,0.3039999999999998,0.2936507936507935,0.3872340425531912,0.216417910447761,0.2255639097744359,0.0976430976430975,0.1768953068592056,0.1560283687943262,0.2834645669291338,0.3306122448979589,0.3697478991596639,0.3471074380165289,0.3755274261603374,0.5523809523809522,0.5673076923076921,0.5523809523809522,0.3991416309012874,0.4173913043478261,0.5673076923076921,0.5377358490566035,0.8111111111111109,0.7157894736842105,0.6138613861386137,0.5902439024390245,0.6299999999999999,0.9289940828402364,0.963855421686747,1.3120567375886525,1.1032258064516127,1.0897435897435894,0.8735632183908044,0.4553571428571425,0.6138613861386137,0.5673076923076921,0.6218905472636818,0.6138613861386137,0.4424778761061947,0.5377358490566035
OADO-L^C16,7.0,1.609966002280689e-06,0.5906259822267923,0.1989978414249701,-0.2575197572042429,1.479562545135832,0.1339316108974132,1.0,0.1565173263737857,-1.394837288866745e-06,1.4683058779280763e-11,0.1444408111381817,4.24032425758889e-06,3.0,0.0020641478986283,-0.5658942810175812,-0.1292370306687503,-0.4514370683213378,0.094267915986156,-0.0019514098936481,-0.0069909485613363,1.7291273734030002,-0.087584685460583,-0.4229999894165335,-0.1731396768592391,0.1708414872798434,-0.0617240333018826,-0.142857142857143,0.0,0.0,0.0,0.0,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.2999999999999999,-0.2999999999999999,-0.2999999999999999,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.3636363636363635,-0.3636363636363635,-0.4615384615384614,-0.4615384615384614,-0.5,-0.5333333333333332,-0.2999999999999999,-0.2999999999999999,-0.2222222222222221,-0.2999999999999999,-0.2222222222222221,0.0,0.1666666666666667,0.0,0.0,0.0,-0.1249999999999998,-0.1249999999999998,0.1666666666666667,0.1666666666666667,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.7500000000000002,0.7500000000000002,0.7500000000000002
