firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
NOVS-L,8.0,0.4501012278684166,2.0760507897277015e-07,0.0740635332428929,0.057020094494103,0.1934626394510632,2.451168327421671,0.0023799878282813,1.0,0.230764183544027,2.3658479645200715e-08,2.677454551061846e-07,3.996770803553753e-07,0.5980293029879608,3.0,1.7734382508018491,-0.0432915108053771,-0.1567637415047202,0.1179540338439188,0.2935383018844691,0.0909090909090908,0.1282051282051282,0.2270916334661357,0.111913357400722,0.3333333333333332,0.5555555555555556,0.5714285714285714,0.6296296296296298,0.6830601092896174,0.6559139784946235,0.8554216867469882,1.0810810810810811,0.8554216867469882,0.878048780487805,0.7401129943502824,0.7906976744186047,0.8666666666666669,0.8666666666666669,1.0533333333333332,1.2000000000000002,1.2318840579710146,1.0952380952380951,1.1095890410958904,1.1538461538461542,1.0810810810810811,1.3157894736842106,1.2814814814814812,1.0810810810810811,1.2647058823529411,1.3692307692307693,1.610169491525424,1.5040650406504068,1.701754385964913,2.347826086956521,2.7108433734939763,3.967741935483871,3.967741935483871,4.923076923076923,3.4000000000000004,3.052631578947368,2.142857142857143,2.208333333333333,2.581395348837209,2.623529411764706,3.1066666666666665,2.666666666666667,3.1066666666666665,3.4637681159420293,2.242105263157895
NOVZ-L^C17,14.0,0.8433276360206978,1.3224697433992633e-07,0.047179376481352,0.0619549012588741,0.3033253671487594,0.8935750590952753,0.042574611654872,1.0,0.6067619716845303,6.099108552326123e-08,1.0334929565350013e-07,4.479848484848485e-07,1.158945251305313,2.0,3.8431551638695343,-0.2351506327582361,0.0125540523627237,0.2627407987324254,0.8128036915560772,-0.0652450668364099,-0.0717872968980797,-0.1667992574913815,0.0122422680412372,0.0894590846047156,0.109071655488881,0.1568483063328425,0.2336081664703573,0.1479722323712093,0.0959190791768398,0.3531438415159347,0.4472593274988485,0.6650768415474297,0.689247311827957,0.8769414575866192,1.8230008984725967,2.437636761487965,2.3821313240043063,2.841075794621027,3.971518987341773,4.786372007366484,5.077369439071568,5.334677419354839,4.973384030418251,6.894472361809045,6.758024691358026,6.815920398009951,8.727554179566564,10.384057971014494,10.425454545454546,13.75117370892019,14.86868686868687,18.276073619631905,17.267441860465116,21.126760563380284,30.42,36.40476190476191,40.89333333333334,28.923809523809524,47.33846153846154,70.4090909090909,72.06976744186046,68.82222222222222,56.127272727272725,49.67741935483871,57.18518518518518,44.536231884057976,40.89333333333334,33.527472527472526
NPYI-L^I21,9.0,0.3003405299821956,2.678379325745064e-07,0.095551726003493,0.0752877569089915,0.3181287829067308,0.6202190816733594,0.0604176605318238,1.0,0.2678431608745407,5.431193421350501e-08,2.2696097908323608e-11,1.9881081693475828e-07,0.3240403355647826,2.0,0.0934913225637221,-0.5919178159940972,0.5919178159940972,0.5919178159940972,0.5919178159940972,-0.0645161290322581,0.0508474576271187,0.1923076923076923,0.2916666666666667,0.3191489361702129,0.4090909090909091,0.2916666666666667,0.3478260869565217,0.4761904761904763,0.631578947368421,0.631578947368421,0.5897435897435896,0.5121951219512195,0.5499999999999998,0.5499999999999998,0.5499999999999998,0.7222222222222223,0.8235294117647058,0.9375,1.0666666666666669,1.137931034482759,1.214285714285714,1.137931034482759,1.0,1.0,1.137931034482759,1.214285714285714,1.8181818181818183,1.8181818181818183,1.8181818181818183,1.9523809523809528,2.4444444444444446,2.647058823529412,2.875,5.199999999999999,5.888888888888889,5.888888888888889,5.888888888888889,5.888888888888889,5.888888888888889,5.888888888888889,6.75,5.888888888888889,5.199999999999999,4.166666666666667,2.875,2.4444444444444446,2.4444444444444446,2.647058823529412
NQFY-L^H13,5.0,0.0504646782622536,1.4585567176470227e-06,0.5203430690549912,0.1352309423028674,0.1222687313426698,0.934586956288078,0.1074152259497529,1.0,0.0394259930468229,3.549860499824095e-08,2.8526167321138956e-10,1.6241130772148424e-06,0.0605798722315422,1.0,0.0229211341177242,0.1556743669947677,-0.4651023694971583,-0.1662935667513478,-0.1662935667513478,0.0434782608695651,-0.0416666666666666,-0.1785714285714286,-0.0416666666666666,-0.1153846153846154,-0.3235294117647059,-0.361111111111111,-0.3235294117647059,-0.28125,-0.2333333333333332,-0.28125,-0.303030303030303,-0.28125,-0.3235294117647059,-0.3235294117647059,-0.3235294117647059,-0.303030303030303,-0.28125,-0.361111111111111,-0.3235294117647059,-0.2333333333333332,-0.2580645161290322,-0.2333333333333332,-0.303030303030303,-0.4102564102564102,-0.3947368421052631,-0.303030303030303,-0.2333333333333332,-0.2580645161290322,-0.1481481481481481,-0.0416666666666666,-0.1153846153846154,0.2105263157894736,0.2777777777777779,0.4375,0.3529411764705881,0.9166666666666669,1.875,0.6428571428571428,-0.2068965517241378,-0.1785714285714286,-0.54,-0.6166666666666667,-0.5818181818181818,-0.603448275862069,-0.6166666666666667,-0.6973684210526316,-0.6515151515151515,-0.5818181818181818
NQJ-L,6.0,-0.0168961201501878,4.4194915783784266e-07,0.1576662589622136,0.0154539600772698,0.0069902912621359,-2.7641532797964268,-0.0188154040492493,1.0,0.1214285714285713,-2.3927183704596577e-08,1.2989500145589094e-10,1.769204112745759e-06,-0.0462822458270106,1.0,0.0422589429073879,0.7041859195373245,0.1350100603621731,-0.501128553499213,-0.8649899396378269,0.1999999999999999,-0.0909090909090908,-0.2307692307692307,-0.2307692307692307,-0.1666666666666666,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,-0.0909090909090908,-0.0909090909090908,-0.2857142857142857,0.1111111111111111,0.25,0.1111111111111111,0.0,0.1111111111111111,0.0,-0.0909090909090908,-0.1666666666666666,-0.1666666666666666,-0.2307692307692307,-0.3333333333333332,-0.4736842105263158,-0.4117647058823529,-0.375,-0.4444444444444444,-0.375,-0.375,-0.4444444444444444,-0.375,-0.375,-0.3333333333333332,-0.2857142857142857,-0.2857142857142857,-0.1666666666666666,-0.1666666666666666,-0.2857142857142857,-0.2307692307692307,-0.1666666666666666,-0.0909090909090908,-0.0909090909090908,0.0,-0.1666666666666666,-0.375,-0.3333333333333332,-0.3333333333333332
NQLK-L^F20,13.0,-0.4171406901782328,4.498127598396049e-08,0.0160471614934948,0.3464379318560877,-1.5606263982102906,1.7437614815221394,0.5480855313824539,1.0,-0.4578708375378406,-3.8011166676068984e-08,3.749366864181173e-13,1.9361414744143068e-08,-0.2938931297709923,4.0,0.0284161957811728,0.042039706161413,0.1922951210678352,0.5377682832303908,0.598669623059867,0.3717693836978131,-0.0098425196850393,0.3413333333333335,0.4371428571428573,0.8909774436090225,1.5404040404040409,2.3986486486486487,2.3986486486486487,2.753731343283582,3.2627118644067803,4.848837209302326,4.848837209302326,4.467391304347826,3.5727272727272723,3.531531531531531,4.467391304347826,5.797297297297297,6.185714285714287,5.2875,6.507462686567164,6.185714285714287,6.289855072463769,7.824561403508772,6.7384615384615385,7.525423728813561,6.621212121212121,9.934782608695652,13.371428571428574,13.794117647058822,11.897435897435898,12.972222222222223,11.575,13.371428571428574,13.794117647058822,12.972222222222223,24.15,25.473684210526315,24.15,24.15,26.944444444444446,25.473684210526315,26.944444444444446,30.4375,16.96428571428571,18.346153846153847,5.986111111111112,3.5727272727272723,2.810606060606061,2.542253521126761
NQLL-L^K15,7.0,-0.0687953133091663,1.646778438628483e-07,0.0587491549997373,0.2789985800414348,0.1160495938435229,1.5124372877661392,-0.0661497157861986,1.0,-0.3334621435866295,-8.807414086005821e-08,1.0705578856247668e-10,2.249487890367697e-07,0.2941268782612106,4.0,0.0872182335928229,-0.2055020222983262,1.0493531549844102,0.0693732959713185,0.0493531549844101,0.0,0.1034482758620691,0.0,0.0666666666666666,0.1428571428571428,0.1851851851851851,0.1428571428571428,0.0,-0.0857142857142856,0.0,-0.0588235294117647,-0.3333333333333332,-0.2727272727272727,-0.346938775510204,-0.1351351351351351,-0.0857142857142856,-0.1351351351351351,-0.0588235294117647,0.1428571428571428,0.1428571428571428,0.3333333333333335,-0.0303030303030302,0.032258064516129,-0.0303030303030302,-0.0303030303030302,-0.1578947368421053,-0.1578947368421053,0.1428571428571428,0.5999999999999999,1.0,1.2857142857142856,1.0,1.2857142857142856,1.4615384615384617,1.9090909090909087,3.0,4.333333333333334,2.2,3.571428571428571,1.666666666666667,1.1333333333333333,1.0,2.2,2.2,-0.5733333333333333,-0.6483516483516484,-0.7922077922077922,-0.785234899328859,-0.8095238095238095
NQLM-L^K10,7.0,-0.0273269826071344,7.720113594118473e-07,0.2754166192108905,0.151859509406029,0.3515553412105136,1.0402191886541543,-0.0267715773976466,1.0,-0.0337551852633058,-3.3845610755054466e-08,3.8973456838653856e-10,2.3233537182046443e-07,-0.0053389769365816,4.0,0.1058805009673603,-0.2159056155466767,1.6886732143894925,0.2406621665266475,0.6886732143894925,-0.0634920634920636,-0.0735294117647059,-0.125,-0.0869565217391303,0.05,0.125,0.0677966101694915,0.05,0.0161290322580645,0.0161290322580645,0.05,-0.015625,-0.0735294117647059,-0.136986301369863,-0.0735294117647059,-0.015625,-0.0735294117647059,0.1454545454545452,0.1666666666666665,0.1666666666666665,0.0327868852459016,-0.015625,-0.015625,0.0161290322580645,-0.015625,-0.125,-0.125,0.05,-0.0454545454545455,-0.0454545454545455,0.6153846153846154,0.5,0.75,1.423076923076923,1.7391304347826084,2.9375,3.5,2.15,2.0,2.0,1.863636363636364,2.3157894736842106,4.25,1.863636363636364,1.423076923076923,0.75,0.3404255319148936,0.0327868852459016,-0.0869565217391303
NQMH-L^G13,7.0,-0.0740217295291934,7.433132899218388e-07,0.2651785246796923,0.3632547934751502,-0.222048066875653,1.0955097710333777,-0.1875380624930998,1.0,-0.1744516129032258,-1.5904906125398528e-07,1.9831758677183857e-12,4.745912455971728e-07,0.1439372724726966,4.0,0.0051195717000516,0.0372261135057471,1.0795572916666667,1.0795572916666667,0.0795572916666667,0.0,-0.3333333333333333,-0.4,-0.4,-0.4,-0.3333333333333333,-0.4545454545454546,-0.5,-0.5384615384615385,-0.5714285714285715,-0.5714285714285715,-0.625,-0.625,-0.625,-0.625,-0.6470588235294118,-0.625,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5384615384615385,-0.4,-0.5,-0.5384615384615385,-0.4545454545454546,-0.5,-0.5,-0.5,-0.3333333333333333,-0.4,-0.5,-0.5,-0.4,-0.3333333333333333,0.0,1.0,0.0,0.0,0.0,-0.142857142857143,-0.142857142857143,-0.25,-0.25,-0.25,-0.4545454545454546,-0.5714285714285715,-0.6666666666666667,-0.7
NQZD-L^F12,9.0,0.3101171968428605,8.547164681958839e-07,0.3049218346135782,0.0001677993120228,0.0292090197452973,1.6170350429403175,-0.0590292251683861,1.0,-0.0508489183831767,-3.4846789632248424e-08,3.93784611507101e-11,1.270860089594806e-06,0.7603741130939584,3.0,0.0076638122925652,-0.414383389213366,1.1750580452275692,0.2676180920934157,0.1750580452275691,0.0,0.0,-0.0869565217391304,-0.125,-0.0869565217391304,-0.0869565217391304,-0.16,-0.125,-0.1923076923076924,0.0,0.3125,0.1666666666666667,0.1052631578947367,-0.0454545454545455,-0.34375,-0.3225806451612903,-0.1923076923076924,-0.34375,-0.3,-0.4166666666666666,-0.4324324324324324,-0.3823529411764707,-0.3636363636363636,-0.4324324324324324,-0.3823529411764707,-0.4166666666666666,-0.5116279069767442,-0.5227272727272727,-0.4473684210526316,-0.4324324324324324,-0.4615384615384615,-0.3823529411764707,-0.34375,-0.34375,-0.3,-0.0454545454545455,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.2352941176470586,0.2352941176470586,0.3125,-0.125,-0.125,-0.3,-0.3823529411764707,-0.4166666666666666,-0.2758620689655172
NQZH-L,21.0,-0.290108564535585,5.250591973399486e-07,0.1873159342203498,0.0965605095541401,-0.299941417691857,-0.2443771275231233,3.22819011258085,1.0,-0.4865951742627346,-3.509534060549004e-07,2.5491952817807633e-16,1.089874835209554e-06,-0.1282894736842105,1.0,0.0004338621812695,1.9894736842105265,-1.9894736842105265,-1.9894736842105265,-1.9894736842105265,0.0,0.0,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.4285714285714286,-0.3333333333333332,-0.4285714285714286,-0.5,-0.5,-0.4285714285714286,-0.2,-0.3333333333333332,-0.2,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.3333333333333332,-0.7142857142857143,-0.75,-0.75
NQZI-L,8.0,1.7038851906640369,5.827794504828209e-07,0.2079077516681109,0.0269616689525734,0.4052723724240858,0.7919889883699657,0.490711922080175,1.0,3.1636530956560267,1.9901932903717746e-07,6.3400098120895e-10,6.728873689068447e-07,1.074090685175246,2.0,0.2493528315454663,-3.422889876778948,3.092181215361625,3.422889876778948,3.422889876778948,0.1178082191780822,0.0138888888888888,-0.0135135135135135,0.2166666666666665,0.2289562289562288,0.5336134453781514,0.4313725490196078,0.659090909090909,0.7380952380952379,0.9414893617021278,0.8814432989690721,0.8814432989690721,0.7718446601941746,0.7718446601941746,0.8434343434343434,0.9414893617021278,1.1098265895953756,1.134502923976608,1.4333333333333331,1.92,1.7651515151515151,1.6838235294117645,1.6071428571428572,1.4496644295302017,1.7651515151515151,1.744360902255639,1.7651515151515151,2.3796296296296293,2.5784313725490198,3.345238095238095,3.2441860465116275,3.010989010989011,3.345238095238095,3.451219512195122,3.055555555555556,3.932432432432433,4.367647058823529,4.447761194029851,3.932432432432433,3.451219512195122,3.451219512195122,3.932432432432433,3.802631578947368,3.451219512195122,3.345238095238095,3.5625,2.5784313725490198,2.5096153846153846,2.318181818181818
NQZJ-L^K11,3.0,-0.0190757657173563,3.016395740989551e-07,0.1076105302153047,0.0169906193398394,0.1521668822768434,4.870134849859874,0.0062291358039388,1.0,0.4551083591331269,9.455651897286394e-08,1.7822758965039227e-11,1.2604683479369102e-06,-0.0901791229153798,4.0,0.002780302725646,-0.0036860380935873,0.162087161646306,0.0083631330077055,0.0594177571288522,0.0,0.0555555555555555,0.1875,0.0555555555555555,0.0270270270270269,0.0555555555555555,-0.1363636363636363,-0.0256410256410256,0.0857142857142858,0.1176470588235294,0.0,0.2666666666666668,0.357142857142857,0.52,0.3103448275862071,0.8999999999999999,0.8999999999999999,0.7272727272727273,0.8999999999999999,1.0,0.8999999999999999,1.2352941176470589,1.0,0.7272727272727273,0.6521739130434783,0.357142857142857,0.5833333333333335,0.7272727272727273,1.714285714285714,1.0,0.5833333333333335,0.8999999999999999,1.2352941176470589,1.714285714285714,1.375,1.923076923076923,2.4545454545454546,2.166666666666667,3.75,3.75,5.333333333333334,6.6,8.5,6.6,8.5,8.5,8.5,8.5,8.5
NQZW-L^L11,6.0,0.0851648351648351,7.965103203402274e-07,0.2841566732409434,0.0422933730454207,0.1207279652946778,1.3337930663611577,0.0263796257899782,1.0,0.0878043638663434,7.332217096155194e-08,1.0288104865238543e-11,7.583056102076292e-07,0.0824060813043956,4.0,0.0077063651216562,-0.0266855789207699,0.2024032772672778,0.0572326213183878,0.1578172900061313,0.0,0.0151515151515151,0.0151515151515151,-0.1184210526315788,-0.1410256410256409,-0.1184210526315788,-0.1624999999999999,-0.1624999999999999,-0.0694444444444443,-0.0289855072463767,-0.0147058823529412,0.0151515151515151,0.0151515151515151,0.0151515151515151,0.0151515151515151,-0.0147058823529412,0.0151515151515151,0.046875,0.046875,0.0151515151515151,-0.0694444444444443,0.0151515151515151,0.0151515151515151,-0.0428571428571427,0.1551724137931036,0.2407407407407407,-0.0428571428571427,-0.0428571428571427,-0.0694444444444443,-0.0694444444444443,-0.0694444444444443,-0.0428571428571427,0.1551724137931036,0.1551724137931036,0.1551724137931036,0.1551724137931036,0.098360655737705,0.0806451612903227,-0.0147058823529412,-0.0428571428571427,-0.0694444444444443,-0.0945945945945945,-0.1066666666666665,-0.1184210526315788,-0.1410256410256409,-0.1410256410256409,-0.1518987341772152,-0.1518987341772152,-0.1066666666666665
NRAB-L^H17,9.0,0.1585564610011641,1.0462471084573298e-07,0.0373250779224305,0.0970934873456355,0.1205624390923012,1.6669302328049365,-0.0253847689099948,1.0,0.0942828485456368,1.0932371252441394e-08,1.1211945929402112e-12,3.725637045239897e-07,0.177986658580958,5.0,0.0062022857573487,0.2334695761091698,0.6254048827652888,-0.0783274209670148,0.1301667875271936,0.0,0.0,0.0,0.125,0.2857142857142856,0.2857142857142856,0.125,0.2857142857142856,0.125,0.2857142857142856,0.5,0.2857142857142856,0.125,0.125,0.2857142857142856,0.7999999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2857142857142856,0.2857142857142856,0.0,0.125,0.125,0.0,0.2857142857142856,0.125,-0.1,0.2857142857142856,0.7999999999999998,0.7999999999999998,1.25,0.7999999999999998,0.7999999999999998,1.25,0.7999999999999998,0.7999999999999998,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.7999999999999998
NRAS-L,10.0,0.1609337934009059,5.757918396327494e-07,0.2054149073165017,0.3511444096821998,0.0387754463866912,0.2552499829994564,0.0136272428410714,1.0,0.0189384500373786,5.3932079867777696e-08,6.181896937176554e-13,2.456373893507869e-06,0.2001375988992087,2.0,0.004223892889205,-0.0104780615586114,0.0104780615586114,0.0104780615586114,0.0104780615586114,0.0,0.0,-0.065934065934066,-0.065934065934066,0.0625,0.1486486486486486,0.1333333333333333,0.0759493670886075,0.1486486486486486,0.1486486486486486,0.1184210526315789,0.0759493670886075,0.0365853658536585,0.0625,0.1184210526315789,0.328125,0.3076923076923077,0.2878787878787878,0.2499999999999997,0.2318840579710146,0.0625,0.0625,0.0625,0.0625,0.0119047619047618,0.0,0.0240963855421687,0.0897435897435896,0.0897435897435896,0.328125,0.328125,0.3709677419354837,0.4166666666666667,0.3709677419354837,0.8478260869565215,0.8888888888888888,0.8478260869565215,0.8478260869565215,0.7708333333333333,0.6346153846153846,0.6346153846153846,0.574074074074074,0.3709677419354837,0.328125,0.4166666666666667,0.1805555555555555,0.0897435897435896,0.0119047619047618,0.0119047619047618
NRAU-L^F10,6.0,-0.1001849568434032,6.469357764408428e-07,0.2307956511542168,0.2601102941176471,0.0387861375471359,3.145666634852413,0.0947729643878146,1.0,-0.0306033226464587,-1.7311270025025557e-08,4.5991647684489265e-12,4.886057337400473e-07,-0.1782793588485443,3.0,0.003057893584028,-0.1667079318641804,0.1390166892196661,0.3040924893319624,0.1390166892196661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.0,0.0,0.0,0.3333333333333335,0.0,0.0,0.0,0.3333333333333335,0.0,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.5555555555555556,-0.5,-0.5555555555555556,-0.5555555555555556,-0.5,-0.5555555555555556,-0.5555555555555556,-0.4285714285714286,-0.4285714285714286,-0.5,-0.4285714285714286,-0.5,-0.6666666666666666,-0.6000000000000001,-0.5555555555555556,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.5,-0.6000000000000001,-0.6666666666666666,-0.7142857142857143,-0.6923076923076923,-0.7333333333333334,-0.75
NRAW-L^G11,3.0,0.1026440508855074,5.198360819417599e-07,0.1854525772021145,0.1885521885521885,0.0372402979223833,2.061692204766972,-0.0477831210828217,1.0,-0.066274388355528,-3.327640590870967e-08,5.015424152725593e-12,9.66395104239988e-07,0.2187432050445749,3.0,0.003449706821705,0.1623218348683107,-0.3716766236942317,-0.1885478817945457,0.2027914614121511,0.0,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-0.2142857142857143,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,0.0,0.0,-0.2142857142857143,-0.2142857142857143,-0.2142857142857143,-0.0833333333333332,-0.1538461538461538,-0.3529411764705883,0.375,0.375,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.375,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.375,0.5714285714285714,0.375,0.375,0.375,0.0999999999999998,0.0999999999999998,0.0999999999999998,0.2222222222222223,0.0999999999999998,0.0999999999999998,-0.1538461538461538,-0.3125,1.75,1.75,1.75,0.8333333333333335,-0.3888888888888888,-0.5769230769230769,-0.6071428571428572,-0.6071428571428572
NRAZ-L^F11,8.0,0.2971964647928137,1.3511507078225313e-07,0.0482025757077445,0.4744935805991441,0.3049584262827012,3.292278249642284,0.0195651132190571,1.0,0.5218809173153798,4.813596978030915e-08,1.80925196536899e-10,1.9936174057634445e-07,0.1792067174897801,3.0,0.0636848279839844,-0.0710580068508563,-0.0606597169259429,0.1222401881307541,0.311500115928588,0.0514285714285713,0.0115606936416186,0.0057471264367816,0.09375,0.0115606936416186,0.0057471264367816,0.0174418604651163,-0.1071428571428571,0.0971786833855798,0.2027491408934707,0.4830508474576271,0.4112903225806452,0.4705882352941177,0.5555555555555556,0.4705882352941177,0.9886363636363636,1.348993288590604,1.364864864864865,1.845528455284553,3.268292682926829,3.069767441860465,3.166666666666667,3.069767441860465,3.794520547945206,6.0,6.608695652173913,6.608695652173913,8.210526315789474,6.0,6.291666666666667,7.333333333333334,3.11764705882353,3.605263157894737,3.861111111111112,4.303030303030303,6.608695652173913,7.75,7.333333333333334,9.0,9.0,8.210526315789474,8.210526315789474,8.210526315789474,5.363636363636363,7.1395348837209305,7.1395348837209305,7.1395348837209305,9.9375,9.9375
NRBE-L,12.0,-0.3726193445739595,4.89268885733644e-07,0.1745476679209752,0.1140133897447162,0.0243368126507244,0.3451227949695048,-0.0150884630172335,1.0,0.2641882539054774,8.173614421453652e-08,1.6803742414085708e-11,3.025576645417021e-06,-0.4279502521397513,2.0,0.0155434848216845,-0.3421945386797174,0.3421945386797174,0.3421945386797174,0.3421945386797174,-0.0470588235294117,-0.0116279069767442,0.0759493670886075,0.1643835616438356,0.3385826771653542,0.2878787878787878,0.2499999999999997,0.2878787878787878,0.2230215827338129,0.2686567164179103,0.2408759124087589,0.4166666666666667,0.3385826771653542,0.1184210526315789,0.2318840579710146,0.2318840579710146,0.6346153846153846,0.8888888888888888,1.2972972972972974,1.4999999999999996,1.4285714285714288,1.125,1.4999999999999996,1.236842105263158,1.1794871794871793,0.8085106382978724,1.3611111111111112,2.5416666666666665,2.5416666666666665,2.7777777777777777,2.8636363636363638,2.8636363636363638,3.473684210526316,3.0476190476190474,5.07142857142857,7.947368421052632,7.5,5.07142857142857,4.3125,4.3125,3.999999999999999,6.083333333333333,4.3125,3.473684210526316,3.25,3.0476190476190474,2.4,2.4,2.269230769230769
NRCJ-L^A10,9.0,-0.0427807486631016,2.973466732327624e-07,0.1060790291191615,0.0320970042796005,0.1207569840793031,2.843265057235993,0.346492472485588,1.0,0.1039933444259567,1.43407589200428e-08,1.011092321450898e-12,3.446263627972785e-07,-0.1412618648799553,4.0,0.0026544168813504,0.4800084125382812,0.5937437962621593,0.33581702092985,0.242392444910808,-0.25,0.0,0.0,0.0,-0.2,-0.3333333333333332,-0.4285714285714286,-0.2,0.0,0.0,0.0,0.3333333333333335,0.3333333333333335,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.6000000000000001,-0.5,-0.6000000000000001,-0.6923076923076923,-0.6666666666666666,-0.4285714285714286,-0.4285714285714286,-0.4285714285714286,-0.4285714285714286,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.4285714285714286,-0.5,-0.5555555555555556,-0.6000000000000001,-0.6666666666666666,-0.6363636363636364,-0.8095238095238095,-0.8181818181818181,-0.8947368421052632,-0.9,-0.8888888888888888
NRDC-L^G13,3.0,2.7406886858749124,3.916769010242224e-08,0.0139731529320078,0.2056256671061719,0.5260663507109005,5.9473823758923485,-0.0462772093707344,1.0,-1.9913294797687864,9.940371496839228e-08,3.169223304191889e-12,2.647530306194342e-07,1.1924349881796683,3.0,0.0104173545983743,-0.424706732315196,2.494882170911688,-0.8007700030013556,1.494882170911688,0.0769230769230771,0.4444444444444446,0.4444444444444446,0.4444444444444446,0.4444444444444446,0.4444444444444446,0.625,2.25,1.6,1.6,2.25,2.25,2.25,1.166666666666667,1.166666666666667,0.857142857142857,0.625,0.3,0.3,0.3,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.4444444444444446,2.25,2.25,2.25,2.25,1.166666666666667,1.166666666666667,1.166666666666667,-0.0714285714285715,-0.0714285714285715,-0.35,-0.6388888888888888,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
NRDE-L,18.0,-0.4545454545454545,-2.671230954218648e-06,-0.9529670639857828,0.0468227424749163,-0.0112546894539391,-0.210811734735024,1.992504692737841,1.0,-0.1241315423807317,-3.955286447283032e-08,2.44187289101317e-16,3.044157962105333e-06,-0.1846386681800984,3.0,0.0004210574751232,0.0219679466021198,-0.8743169398907105,0.019935933672508,-0.8743169398907105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.8,-0.75,-0.6666666666666666,-0.75,-0.8,-0.75,-0.75,-0.6666666666666666,-0.5,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,-0.9375,-0.95,-0.9473684210526316,-0.9523809523809524,-0.9375
NRDF-L^A14,6.0,-0.0987147935466229,2.45504347403161e-07,0.0875841741692343,0.0543082524271844,-0.6597462514417531,0.7290328879495886,0.0705518737647856,1.0,-0.1623239436619717,-9.906858911602969e-08,9.566813118369809e-14,9.46311418952075e-08,0.1223990208078336,4.0,0.0057636360184995,-0.0339351592067719,-0.3711525679372141,0.0363739640517514,0.0299773755656108,-0.0909090909090908,-0.0833333333333332,0.0,-0.1538461538461538,0.0,-0.0833333333333332,0.0999999999999998,-0.0833333333333332,-0.1538461538461538,0.0999999999999998,0.375,0.5714285714285714,0.375,0.2222222222222223,0.2222222222222223,0.375,0.8333333333333335,0.5714285714285714,0.8333333333333335,0.8333333333333335,0.5714285714285714,0.2222222222222223,0.5714285714285714,0.2222222222222223,0.0,-0.0833333333333332,0.0999999999999998,2.666666666666667,2.666666666666667,1.75,1.75,1.75,1.75,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,1.75,1.75,1.75,0.375,-0.2666666666666666,-0.3125,-0.4210526315789473,-0.3125,-0.4210526315789473,-0.3529411764705883
