firms,age,agr,bm,bm_ia,cashdebt,chempia,chpmia,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LXZC-L^I00,9.0,0.0962052839565825,5.31945433230681e-07,0.0541016247439941,0.2073908564630094,-0.0816086503565474,-0.0521367019927509,1.0,0.1240820608462524,0.0100857687420583,1.049336498133327e-07,0.0008232282070912,8.34479385183835e-10,-0.1079881656804734,0.0908212393656491,7.756265454815311e-07,0.165211108318673,0.0727134594463394,-0.1547263074712446,-0.1173899277125082,-0.0573236362545773,-0.0616323519549325,0.744247761452702,-0.0420711974110031,-0.019047619047619,0.0098039215686274,-0.0112,-0.0032258064516129,-0.0032258064516129,-0.0978102189781021,-0.1043478260869565,-0.0776119402985074,-0.0664652567975832,0.0098039215686274,0.0164473684210526,-0.0418604651162791,-0.0776119402985074,-0.0844444444444444,-0.0636363636363636,0.0164473684210526,-0.0373831775700934,-0.1017441860465117,-0.1171428571428572,-0.2127388535031846,-0.2686390532544378,-0.2389162561576354,-0.2463414634146341,-0.3899308983218165,-0.4186265286923801,-0.4530973451327434,-0.4319852941176471,-0.4103053435114504,-0.3628865979381442,-0.3713123092573754,-0.377643504531722,-0.3958944281524927,-0.3899308983218165,-0.386904761904762,-0.3133333333333333,-0.2896551724137931,-0.262529832935561,-0.1568894952251023,-0.1648648648648649,-0.1953125,-0.2025806451612903,-0.2157360406091371,-0.2255639097744362,-0.2127388535031846,-0.1953125,-0.1953125,-0.1452282157676349,-0.1171428571428572
LXZN-L^G12,9.0,0.8133341036455023,1.9719727889665933e-07,0.0200559916805927,0.2133294013565319,0.5045249130333511,0.0239413677303778,1.0,0.1963750340692286,0.0774647887323944,5.6091670441716437e-08,-0.009282076556596,2.922480753321999e-10,0.6676096181046678,0.1536772777167947,6.114146742679559e-07,1.3274457854970072,0.0589874261220278,0.169045124693377,1.7622104777781715,0.7622104777781719,0.7622104777781719,0.7826491137445084,-0.0808823529411765,0.0967741935483872,0.1724137931034484,0.2830188679245282,0.5111111111111111,0.4468085106382979,0.3877551020408165,0.5454545454545456,0.4782608695652175,0.4468085106382979,0.5454545454545456,0.7,0.5111111111111111,0.4782608695652175,0.6585365853658538,0.7435897435897436,0.7,1.0,1.3448275862068968,1.775510204081633,1.4727272727272729,1.266666666666667,1.7200000000000002,1.6153846153846154,1.4285714285714284,1.666666666666667,1.5660377358490565,1.6153846153846154,1.5660377358490565,1.5660377358490565,2.2380952380952386,1.956521739130435,1.6153846153846154,1.666666666666667,1.3448275862068968,1.5660377358490565,1.6153846153846154,1.666666666666667,1.775510204081633,2.317073170731708,2.317073170731708,2.090909090909092,2.162790697674419,1.956521739130435,1.5660377358490565,1.385964912280702,1.305084745762712,1.2295081967213115,1.7200000000000002
LXZS-L^K99,10.0,0.337301527122731,2.954912314658193e-07,0.0300529992762844,0.2044936879898081,0.3033551946194496,-0.0219372511357932,1.0,0.0952380952380952,-0.1628659756319331,1.0809558886658549e-07,0.0478835223586201,2.5822416757056732e-09,0.4014129736673089,0.172881818595411,8.365982356389442e-07,0.6950007803152474,0.1184412681920236,-0.1091005854177753,-0.0317968393081877,-0.0325532728186757,0.2543317252157369,0.6231850476725871,-0.2922077922077921,-0.0994152046783625,-0.0493827160493827,0.013157894736842,0.0405405405405405,0.013157894736842,0.0547945205479452,0.0405405405405405,0.0335570469798658,0.0266666666666666,-0.0128205128205128,0.1323529411764705,0.2622950819672132,0.1,0.0547945205479452,0.0266666666666666,-0.0374999999999999,-0.0833333333333332,0.0405405405405405,0.1,0.1846153846153846,0.1159420289855073,0.1079136690647482,0.1,0.1159420289855073,0.203125,0.2833333333333334,0.4128440366972477,0.3999999999999999,0.4666666666666665,0.9743589743589742,0.8117647058823529,0.7303370786516854,0.878048780487805,0.8554216867469882,0.9743589743589742,1.1095890410958904,1.2000000000000002,1.1690140845070425,1.2647058823529411,1.4444444444444446,1.3692307692307693,1.5666666666666669,1.7999999999999998,1.3692307692307693,1.3692307692307693,1.5666666666666669,1.9615384615384617,1.7999999999999998
LYBL-L^F01,10.0,0.4280354145410262,5.162024158840939e-07,0.0525004777773768,0.1745050333697908,0.2024245877239212,-0.0137189084298506,1.0,0.2270565858297669,0.314452344811057,9.267987215228917e-08,-0.0169714386412004,6.698622968602217e-10,0.2678571428571427,0.2434914261264523,8.450685025124944e-07,0.5076122243367289,0.0484645287387229,0.1157140472268775,-0.1788831304395221,0.0210015330347626,0.3211958335528974,0.6974136902582215,-0.06,-0.0909090909090908,0.0,0.0416666666666667,0.0416666666666667,0.0344827586206897,0.0135135135135135,-0.0259740259740259,0.0,-0.0506329113924051,-0.0259740259740259,0.0344827586206897,0.0563380281690142,0.0416666666666667,0.0135135135135135,0.102941176470588,0.0273972602739727,0.1111111111111109,0.25,0.1999999999999999,0.1194029850746267,0.1363636363636362,0.2096774193548387,0.2711864406779662,0.2931034482758621,0.1999999999999999,0.2605042016806722,0.3274336283185841,0.25,0.3043478260869565,0.3761467889908256,0.4563106796116505,0.6853932584269662,0.6666666666666665,0.7045454545454546,0.8072289156626506,0.7647058823529411,0.7857142857142858,1.0,1.0547945205479454,1.0,0.9230769230769228,1.2058823529411762,1.4193548387096775,1.2058823529411762,0.9736842105263156,0.8987341772151898,1.1126760563380285,1.0270270270270272
LYBM-L,2.0,0.0257355531030595,5.661161220658672e-06,0.5757696200439195,0.2043165467625899,-0.0103405034549962,-0.0036587895558097,1.0,0.0298270674406589,0.0152675993781921,1.817635683186897e-07,-0.0061029326532978,7.306547998736534e-10,-0.0136830102622577,0.0218376499870851,2.0061214078035035e-06,0.0573153392536653,0.034382219690249,0.0630268890299887,0.061834227235017,0.0363178238328298,0.0363178238328298,0.6066813297730734,-0.0488997555012223,0.2741433021806854,4.9275362318840585,5.01470588235294,5.196969696969696,0.2741433021806854,5.390625,0.2393939393939395,0.2118518518518517,0.1889534883720929,5.873949579831933,0.3678929765886285,0.1719197707736388,0.2741433021806854,0.2821316614420062,0.5670498084291189,0.3193548387096774,0.5492424242424241,0.3193548387096774,0.3366013071895424,0.2943037974683542,0.2943037974683542,0.2682170542635658,0.3087999999999999,6.11304347826087,0.3025477707006367,0.4738738738738739,0.546313799621928,0.8590909090909089,1.158311345646438,5.932203389830509,6.238938053097345,0.7978021978021979,1.193029490616622,0.8506787330316741,1.2228260869565215,1.1813333333333331,0.7667386609071274,0.7978021978021979,0.7978021978021979,1.045,0.7860262008733623,0.7591397849462365,0.7221052631578946,0.911214953271028,0.6425702811244978,0.8804597701149426,0.6425702811244978,0.6262425447316102
LYNC-L^J00,2.0,0.2556015586945933,1.712325371580963e-07,0.0174152420353085,0.4755094744368967,0.481382307244832,0.1220835051483437,1.0,0.1069631553319266,0.1112731819128984,4.289643158507719e-08,0.1346434162932568,2.959492601298305e-11,0.636986301369863,0.2788602045786654,1.5983415900487594e-07,0.4585408731321418,0.0473570041983926,-0.1731217070085102,0.425887671734827,0.1661011948664995,0.1661011948664995,0.7959661729037688,-0.0843373493975903,-0.0674157303370787,-0.0235294117647059,-0.0726256983240224,-0.0177514792899408,0.1029900332225914,0.2388059701492535,0.0641025641025641,-0.0459770114942529,-0.1170212765957446,-0.1263157894736841,-0.100271002710027,-0.1240105540897098,-0.1170212765957446,-0.1376623376623377,-0.092896174863388,-0.1862745098039215,-0.0459770114942529,0.0779220779220779,0.0779220779220779,0.0921052631578946,0.177304964539007,0.1857142857142857,0.2296296296296294,0.2072727272727272,0.1649122807017542,0.1942446043165469,0.2205882352941175,0.1567944250871078,0.1608391608391608,0.3279999999999998,0.5660377358490565,0.5514018691588782,0.6195121951219513,0.5441860465116279,0.5660377358490565,0.6517412935323383,0.5159817351598173,0.462555066079295,0.6038647342995169,0.6599999999999999,0.6354679802955665,0.6683417085427135,0.897142857142857,0.7945945945945945,0.8863636363636362,0.7113402061855669,0.7291666666666667,0.908045977011494
LYNI-L^L00,9.0,0.0398179499582252,3.993921909322929e-07,0.040620268714912,0.1289983924411928,-0.0346327885608824,0.0845135846271382,1.0,0.141567477430855,0.1278175372884755,3.4818320523690584e-08,-0.0588736189706278,7.735491805001023e-10,-0.0458276333789329,0.0156985180950705,7.207866067050531e-07,-0.0032753594707018,0.0641960704488591,0.2630274893220405,0.0058348174620072,0.0047984287010677,0.0047984287010677,2.0762909755913435,-0.0424710424710423,-0.1645161290322581,-0.1423841059602649,-0.1590909090909091,-0.2198795180722891,-0.2404692082111438,-0.2245508982035928,-0.2382352941176471,-0.1698717948717949,-0.1220338983050848,-0.0615942028985506,-0.0581818181818182,-0.0581818181818182,-0.0782918149466193,-0.0477941176470589,-0.0226415094339622,0.003875968992248,0.003875968992248,0.1163793103448276,0.0571428571428569,-0.018939393939394,-0.0880281690140845,-0.2030769230769231,-0.2030769230769231,-0.1725239616613418,-0.2621082621082621,-0.205521472392638,-0.1590909090909091,-0.0912280701754386,-0.1220338983050848,-0.1366666666666667,-0.1366666666666667,-0.1423841059602649,-0.1777777777777778,-0.2245508982035928,-0.2337278106508875,-0.2079510703363914,-0.2127659574468086,-0.1855345911949686,-0.1337792642140469,-0.1308724832214766,-0.1006944444444444,-0.1366666666666667,-0.1308724832214766,-0.1308724832214766,-0.1423841059602649,-0.1068965517241379,0.1212121212121211,0.126086956521739
LYNK-L^B05,9.0,-0.0096944352041059,1.736765382802444e-06,0.1766380969530574,0.0217843067001074,-0.5895675935599788,-1.8238666461674151,1.0,0.5997088791848616,-0.0203445098178208,-3.26743125563412e-08,0.6280502363783953,3.1973282817433945e-11,-0.7801418439716312,-0.1112959178824312,8.820807685883035e-07,0.0119665513264129,0.0120994552596395,0.5847510653572813,1.3110691001190091,0.9080599604317554,0.515400221320546,1.5871803089543808,0.0,-0.142857142857143,-0.142857142857143,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.2941176470588236,-0.25,-0.4,-0.4,-0.4285714285714286,-0.4285714285714286,-0.5384615384615385,-0.5714285714285715,-0.5,-0.3333333333333333,-0.368421052631579,-0.2941176470588236,-0.368421052631579,-0.368421052631579,-0.368421052631579,-0.4,-0.2941176470588236,-0.3333333333333333,-0.5,-0.4285714285714286,-0.4782608695652174,-0.4782608695652174,-0.5384615384615385,-0.5714285714285715,-0.5714285714285715,-0.5555555555555556,-0.5714285714285715
LYNN-L^C00,2.0,0.0731325527518626,3.113986925631124e-07,0.0316708710299502,0.4548791568235508,0.144901769776809,-0.0085580186990552,1.0,0.1398914838405284,0.1705005352620173,8.098074812957603e-08,-0.0241860465116277,1.2016884844079738e-09,0.1917404129793511,0.1009579863502598,2.831200319321719e-07,-0.0246248833369228,0.2188976985496528,0.0102829532542087,0.0410177993344946,0.024815202440532,0.1385303889880884,0.6583980077288888,-0.2248062015503876,-0.1254237288135593,-0.1428571428571428,-0.1164383561643834,-0.0979020979020978,0.1025641025641026,-0.0373134328358208,0.0403225806451612,-0.0583941605839416,-0.1783439490445859,-0.0979020979020978,-0.0583941605839416,0.0157480314960629,-0.0785714285714285,-0.1103448275862069,-0.1456953642384105,-0.1937499999999999,-0.1835443037974683,-0.1835443037974683,-0.2085889570552146,-0.1835443037974683,-0.1987577639751553,-0.0583941605839416,-0.0514705882352941,-0.134228187919463,-0.0719424460431653,-0.5283363802559415,-0.5028901734104047,-0.4027777777777778,-0.3957845433255268,-0.3857142857142857,-0.3783132530120482,-0.3613861386138614,-0.3246073298429318,-0.3263707571801566,-0.2912087912087912,-0.1912225705329153,-0.2012383900928792,-0.0851063829787233,-0.075268817204301,-0.0851063829787233,-0.047970479704797,-0.0076923076923076,0.0157480314960629,-0.0618181818181817,-0.0152671755725191,-0.1224489795918366,-0.0444444444444445,0.0197628458498024
LYOB-L^F02,2.0,-0.0214911754112138,1.3203681844384305e-06,0.1342883302983805,0.1120259701933008,-0.0227365152973572,0.0569843016997047,1.0,0.066623498093388,0.0090949005833281,7.977361233678233e-08,-0.0330420535226651,1.76860171469484e-10,-0.0300859598853866,0.0195101452755433,1.3551665503137344e-06,-0.0495596615437748,0.0185270355860291,0.0630759775955271,-0.0012973733813547,-0.1782416633366487,0.0023340854275267,0.8915642476225226,0.0714285714285714,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.2222222222222221,-0.3333333333333332,-0.2999999999999999,-0.3333333333333332,-0.2999999999999999,-0.2999999999999999,-0.3636363636363635,-0.3636363636363635,-0.3636363636363635,-0.4166666666666666,-0.4615384615384614,-0.4166666666666666,-0.4615384615384614,-0.4814814814814815,-0.4814814814814815,-0.4615384615384614,-0.4166666666666666,-0.4399999999999999,-0.4166666666666666,-0.4166666666666666,-0.3636363636363635,-0.3636363636363635,-0.3913043478260869,-0.3636363636363635,-0.263157894736842,-0.263157894736842,-0.2222222222222221,-0.176470588235294,-0.2222222222222221,-0.3333333333333332,-0.2222222222222221,-0.2222222222222221,-0.1249999999999998,-0.1249999999999998,-0.0666666666666665,0.0,0.0,0.0,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.176470588235294,-0.176470588235294,-0.176470588235294,-0.1249999999999998
LYOH-L^F00,2.0,0.0327607091729987,5.518609044563708e-07,0.0561271320301612,0.8539182959783818,0.0295532358986134,-0.0157360142931628,1.0,0.0589565217391304,-0.0054701745246157,8.480994910680346e-08,-0.0024377691703458,2.6321389122277218e-11,0.0391061452513966,0.0264288074000661,1.259321144598253e-07,0.2419814682822522,0.042078981184192,0.0575204476969437,0.2341177717565338,0.2359470715125405,0.2254458781951179,0.7296836614238504,-0.1525423728813558,-0.0166666666666667,0.0172413793103447,-0.0166666666666667,0.0925925925925925,0.1132075471698113,0.1799999999999999,0.1683168316831682,0.1683168316831682,0.2291666666666667,0.5128205128205128,0.4390243902439024,0.4390243902439024,0.4047619047619046,0.4390243902439024,0.4390243902439024,0.3409090909090908,0.4047619047619046,0.2826086956521738,0.2553191489361701,0.2826086956521738,0.2421052631578948,0.2553191489361701,0.2967032967032965,0.388235294117647,0.2826086956521738,0.2553191489361701,0.4936708860759491,0.4390243902439024,0.5324675324675323,0.5324675324675323,0.5128205128205128,0.5128205128205128,0.4216867469879517,0.4047619047619046,0.4216867469879517,0.3720930232558139,0.3258426966292134,0.4936708860759491,0.4047619047619046,0.5945945945945945,0.5324675324675323,0.5128205128205128,0.4047619047619046,0.3111111111111111,0.2421052631578948,0.2553191489361701,0.3111111111111111,0.4936708860759491
LYVW-L^J99,2.0,0.3143847759447351,1.1870845144895626e-06,0.1207326859679422,0.0300703118720917,0.0889080542159967,0.0857712890284521,1.0,0.0895397489539748,0.3260948396094839,6.639513097312284e-08,-0.0158299497366074,2.2735173099873275e-10,0.1176470588235293,0.0870763211444241,2.570919850529603e-06,0.3293802453195609,0.1217898316619652,0.0099698564808564,-0.4287994904981467,0.4032728087872674,0.4032728087872674,0.4091809333539782,-0.111111111111111,0.0,-0.0217391304347825,-0.0816326530612244,-0.0425531914893616,-0.0425531914893616,-0.0217391304347825,-0.0624999999999998,0.0,0.0714285714285714,0.125,0.1842105263157893,0.2162162162162162,0.125,0.1842105263157893,0.25,0.1842105263157893,0.25,0.3235294117647058,0.3235294117647058,0.40625,0.5517241379310347,0.607142857142857,0.7307692307692308,0.607142857142857,0.5517241379310347,0.607142857142857,0.8,0.8750000000000002,0.8750000000000002,0.8750000000000002,0.9565217391304348,1.0454545454545454,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.6666666666666665,0.7307692307692308,0.8750000000000002,0.8750000000000002,0.607142857142857,0.607142857142857,0.5517241379310347,0.5,0.40625,0.3636363636363635,0.5,0.5
LYYS-L^A08,2.0,0.0327810566735403,2.815667468369097e-07,0.0286368065710072,0.217196152725153,0.0804907236393343,-0.0211765194271731,1.0,0.1095084456253558,0.1348272642390288,5.9584472014524575e-08,-0.0030783223143387,5.075794004171509e-11,0.1065088757396448,0.0711796913887506,3.913763881078453e-07,-0.0299724391364263,0.0328175988732735,-0.1777890475997872,-0.046505641543423,-0.0885014561702455,0.0506952197300314,0.5504528909748474,0.1666666666666667,-0.095890410958904,-0.0704225352112675,-0.1483870967741934,-0.043478260869565,-0.057142857142857,0.0476190476190476,0.1379310344827586,0.1186440677966103,0.0645161290322582,0.1186440677966103,0.056,0.1379310344827586,0.0393700787401574,0.056,-0.1645569620253164,-0.0704225352112675,-0.108108108108108,0.0645161290322582,0.1681415929203542,0.3750000000000002,0.3469387755102042,0.32,0.4347826086956521,0.2571428571428571,0.1478260869565217,0.3750000000000002,0.5,0.76,0.76,0.8082191780821919,1.4,1.4,1.4,1.2758620689655171,1.2000000000000002,1.0307692307692309,0.76,0.7142857142857144,0.859154929577465,0.6923076923076923,0.5529411764705883,0.5348837209302326,0.5,0.5,0.5,0.5,0.5,0.4666666666666668
LZHV-L^H10,2.0,0.2018443587089488,1.0451405698940696e-06,0.1062962465411609,-0.1429098346913456,-0.0230949614516935,0.3499965147276125,1.0,0.1425752855659397,-0.0326660935773057,-4.649197101572705e-07,-0.0695756228898669,1.07036947151439e-10,-0.0305602716468591,0.1076503246447728,2.3441028879419232e-06,0.4533563672260612,0.0114600118907984,0.6506832719289508,-0.1922323469072686,0.0189791945147367,0.2508632524857512,1.5871803089543808,0.0,0.0588235294117645,0.125,0.1999999999999999,-0.0526315789473684,0.0,0.125,0.125,0.5,0.2857142857142856,0.2857142857142856,0.2857142857142856,0.1999999999999999,0.0,0.0,0.0588235294117645,-0.0526315789473684,-0.1,-0.3076923076923077,-0.3076923076923077,-0.4,-0.3571428571428572,-0.4545454545454546,-0.4705882352941177,-0.4705882352941177,-0.5135135135135136,-0.5,-0.4193548387096775,-0.4193548387096775,-0.28,-0.3076923076923077,-0.4,-0.25,-0.1,-0.1,-0.1428571428571429,-0.1818181818181818,0.125,0.125,0.125,0.125,0.125,0.0588235294117645,0.125,0.0,-0.0526315789473684,-0.1,0.125,0.2857142857142856
LZHW-L^B03,9.0,-0.1746016479112564,8.314771815842198e-08,0.0084565565659731,-0.00791051544314,-0.2969444394039376,0.0468203212424277,1.0,0.032986980470706,-0.5299485259709874,-2.8309128531787282e-08,-0.0745398341998032,4.6455246984434674e-11,-0.3929299796057104,-0.0453656503478567,7.73037869468893e-07,-0.111248572516178,0.036739101475855,0.2090864637248145,-0.1999568248365557,-0.2577149116419242,-0.2223007459756576,1.5871803089543808,0.25,-0.04,-0.04,-0.04,0.0,0.0,-0.04,0.0,-0.0769230769230769,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0,-0.0769230769230769,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0909090909090908,-0.2380952380952381,-0.2380952380952381,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.2835820895522388,-0.2835820895522388,-0.3043478260869565,-0.3333333333333333,-0.3513513513513513,-0.2615384615384616,-0.1578947368421052,-0.1578947368421052,-0.1578947368421052,-0.1272727272727274,-0.0769230769230769,-0.0769230769230769
LZLZ-L^K00,9.0,-0.0163505382726709,2.702322031915773e-06,0.274840243707355,0.2783905073400776,-0.0453152213600907,0.0073994381586605,1.0,0.1365729401391202,-0.0031421578355494,3.9092617735003706e-08,-0.0326441784548421,2.0913704428620316e-10,-0.0599630996309964,-0.008660928688989,5.664843092884252e-07,-0.0748279396690584,0.0169586261213486,-0.0983297428620807,0.0270348372778984,-0.0490972442191954,-0.0490972442191954,0.0873677234286815,-0.0117647058823529,-0.0340909090909091,0.0119047619047618,-0.0340909090909091,0.0897435897435896,0.0,-0.0957446808510638,-0.1145833333333333,-0.15,-0.1584158415841584,-0.1981132075471698,-0.1666666666666667,-0.2608695652173912,-0.2672413793103447,-0.2672413793103447,-0.2796610169491526,-0.2916666666666666,-0.2672413793103447,-0.212962962962963,-0.2342342342342342,-0.212962962962963,-0.2916666666666666,-0.3089430894308943,-0.3703703703703704,-0.3884892086330935,-0.4014084507042254,-0.3928571428571428,-0.3703703703703704,-0.4097222222222222,-0.4217687074829932,-0.3703703703703704,-0.5086705202312138,-0.5142857142857142,-0.5329670329670331,-0.5952380952380953,-0.5971563981042654,-0.5952380952380953,-0.5990566037735849,-0.5792079207920793,-0.5526315789473684,-0.5329670329670331,-0.5380434782608696,-0.5380434782608696,-0.5549738219895288,-0.5728643216080402,-0.5641025641025641,-0.5526315789473684,-0.5277777777777778,-0.5142857142857142
LZME-L^L01,9.0,0.3536333058323285,9.842675050212584e-09,0.0010010513838037,0.0351488387307818,0.1568707183942876,-0.0082224651263549,1.0,0.3016893132574366,-1.883815028901734,3.0924925403022405e-08,-0.0002103208201433,1.1102687065704957e-07,0.2075782537067545,0.0230818049121025,1.3489807801323405e-06,0.3323414969100482,0.2362072737782464,-0.0974672645407777,0.2514923781768367,0.0685041980459389,0.2514923781768367,1.1180304257913456,-0.032,-0.0196078431372548,0.0245901639344261,0.2254901960784314,0.3736263736263736,0.3736263736263736,0.524390243902439,0.524390243902439,0.524390243902439,0.4367816091954022,0.3297872340425531,0.3888888888888888,0.3966480446927374,0.5625,0.5822784810126582,0.6025641025641024,0.5432098765432098,0.4705882352941177,1.0833333333333337,1.0491803278688523,0.7605633802816902,0.644736842105263,0.4705882352941177,0.4970059880239521,0.5151515151515151,0.4880952380952381,0.3368983957219251,0.4792899408284023,0.4619883040935673,0.7857142857142858,0.8796992481203008,0.8656716417910446,0.8656716417910446,0.838235294117647,0.838235294117647,0.773049645390071,0.838235294117647,0.6891891891891893,0.8518518518518516,0.968503937007874,0.8656716417910446,0.8796992481203008,0.9083969465648852,0.8796992481203008,0.838235294117647,0.773049645390071,0.7123287671232876,0.7006802721088436,0.6339869281045751
LZMT-L^D06,2.0,0.2125823157087143,1.3441030685305357e-07,0.0136702291791939,0.9221323140731102,0.0428500158205963,-0.1340318532317914,1.0,0.2522849630649806,0.3764912654452492,4.84906829598712e-08,-0.0412344323402779,3.487298850852924e-10,0.0567010309278349,0.0785116041173837,6.286002626940834e-08,-0.0335039181193027,0.2923767895901633,-0.021632809565544,-0.1604104176606572,1.0751842459782868,0.0751842459782867,0.7248191500995017,-0.0126262626262625,-0.0294117647058823,-0.0294117647058823,0.056,0.1785714285714286,0.1578947368421053,0.4142857142857143,0.2611464968152865,-0.5565509518477043,-0.5319148936170213,-0.4896907216494846,-0.4734042553191488,-0.472,-0.4761904761904761,-0.4252539912917271,-0.4,-0.4277456647398844,-0.4176470588235293,-0.41506646971935,-0.3822152886115445,-0.3793103448275862,-0.3421926910299002,-0.2991150442477877,-0.2340425531914893,-0.2032193158953722,-0.1645569620253165,-0.1391304347826086,-0.0854503464203233,-0.1140939597315435,-0.1353711790393013,-0.089655172413793,-0.1353711790393013,-0.131578947368421,-0.1885245901639344,-0.1951219512195121,-0.1967545638945232,-0.1391304347826086,-0.0875576036866359,-0.0411622276029055,0.0050761421319796,-0.0075187969924812,0.0050761421319796,0.0673854447439352,0.1999999999999999,0.1891891891891892,0.1963746223564955,0.1511627906976744,0.2073170731707316,0.306930693069307
LZNJ-L^K06,10.0,0.0389768574908647,7.14397864656932e-07,0.0726579885399998,0.1431912214427055,-0.1274832252573006,-0.1566328948780816,1.0,0.0472972972972972,0.116564417177914,6.521975433892532e-08,0.0868180007964938,7.806665609322715e-08,-0.1686914265879903,0.0742996345919611,8.309479812070486e-07,-0.0195938724617028,0.5035858535570383,-0.0463544940289127,-0.0248789276793831,0.1171196648610813,0.039160481187612,0.5437562169565934,-0.1781609195402299,-0.0744680851063829,0.0740740740740739,0.0943396226415094,-0.0113636363636363,-0.0224719101123596,-0.13,-0.1634615384615385,-0.1830985915492957,-0.1553398058252427,-0.0645161290322581,-0.0645161290322581,0.0943396226415094,0.0357142857142858,0.0235294117647058,0.10126582278481,0.0874999999999999,0.2608695652173913,0.1298701298701299,0.0740740740740739,0.2253521126760564,0.10126582278481,0.0,0.0235294117647058,0.0,0.0057803468208093,0.0874999999999999,-0.0842105263157894,-0.0169491525423729,-0.0333333333333333,-0.0279329608938547,0.0419161676646706,0.183673469387755,0.0807453416149066,0.2700729927007299,0.1999999999999999,0.359375,0.0807453416149066,0.1756756756756756,0.0943396226415094,0.1677852348993289,0.0874999999999999,0.0,-0.0695187165775401,-0.1386138613861386,-0.1428571428571428,-0.2090909090909091,-0.1944444444444445,-0.0594594594594595
LZNS-L^L05,2.0,0.3143450526628096,9.986705976414365e-08,0.0101570008014388,0.4699880972623703,0.5334483252959807,0.03165896733444,1.0,0.1570521420266523,-0.123451664244689,5.153004678443537e-08,-0.008717389910903,5.11852740689271e-10,0.7058823529411764,0.1721183800623052,1.7954310823469197e-07,0.8199472548549508,0.192863674091812,0.2195234218147166,-0.3186451550213086,-0.0610631524889852,0.2965117425512196,0.7459941721401251,-0.0376344086021506,-0.1877729257641921,-0.088235294117647,-0.1142857142857143,0.0751445086705202,0.2196721311475411,0.1272727272727274,0.1204819277108435,0.1005917159763314,0.1698113207547169,0.2783505154639174,0.4761904761904763,0.0508474576271187,0.0163934426229508,0.0191780821917808,0.0333333333333334,0.0568181818181818,0.0813953488372094,0.0508474576271187,-0.0158730158730158,-0.0676691729323308,-0.0792079207920791,-0.0769230769230769,-0.0337662337662337,-0.0629722921914357,-0.0485933503836316,-0.0653266331658291,0.0568181818181818,0.1071428571428572,0.1341463414634147,0.1411042944785276,0.1446153846153846,0.1661442006269593,0.1847133757961783,0.1999999999999999,0.2567567567567568,0.3191489361702129,0.3285714285714287,0.414448669201521,0.4362934362934365,0.488,0.4307692307692308,0.4939759036144577,0.4307692307692308,0.3828996282527881,0.3777777777777777,0.4307692307692308,0.6533333333333333,0.6681614349775786
LZNT-L^C08,2.0,0.1499966368467075,-1.989009881072369e-08,-0.0020229267792437,0.0316240208877284,-0.0727118467770339,-1.0773168778496471,1.0,0.4188854489164086,-0.8828579427042832,1.7006404187607615e-09,0.018245526216994,1.523169100199174e-09,-0.096215522771007,0.0032017219344857,4.490113224887109e-07,-0.2016077532774876,0.2879004238057061,-0.4183439111913899,0.4596660354757129,-0.0305397666566947,-0.0305397666566947,0.9808971474593844,-0.0326086956521739,-0.0416666666666666,0.2432432432432432,0.2266666666666668,0.9166666666666669,1.1395348837209305,0.9574468085106383,1.1395348837209305,1.2999999999999998,1.358974358974359,1.358974358974359,1.875,2.833333333333333,1.7058823529411762,1.190476190476191,1.0,0.6727272727272726,0.7037037037037037,1.787878787878788,1.358974358974359,1.4864864864864864,0.5081967213114755,0.3529411764705881,0.5593220338983051,0.2602739726027399,0.0222222222222221,0.1794871794871795,0.1358024691358024,0.2432432432432432,0.7037037037037037,1.2999999999999998,0.3333333333333335,0.2266666666666668,0.1948051948051947,0.295774647887324,0.0697674418604652,-0.0212765957446807,-0.0212765957446807,0.0574712643678161,0.1358024691358024,0.1358024691358024,0.3142857142857145,-0.089108910891089,-0.2580645161290322,-0.1238095238095238,-0.1153846153846154,-0.5720930232558139,-0.576036866359447,-0.5700934579439252
