firms,age,agr,cashdebt,chatoia,chempia,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MACF.L,34.0,-1.387815901601227e-05,0.2449344689456695,1.7645727721278774,-0.2597531883466402,0.1172466120091891,0.3925094429962145,1.632745780197949e-09,-0.0842005676442762,0.0227046681500876,-0.0917681594419202,1.879485838127428,0.0352276493163884,-0.002164042781062,0.0981831244210009,0.3489670448017529,0.0308641975308641,-0.018181818181818,-0.3278008298755186,-0.3793103448275862,-0.3793103448275862,-0.3909774436090225,-0.4087591240875913,-0.3932584269662921,-0.3863636363636363,-0.447098976109215,-0.4432989690721649,-0.3387755102040816,-0.2987012987012987,-0.2894736842105262,-0.25,-0.2568807339449541,-0.2322274881516587,-0.2019704433497535,-0.1818181818181817,-0.160621761658031,-0.173469387755102,-0.1147540983606557,-0.0635838150289016,-0.0240963855421685,0.0124999999999999,0.0253164556962024,0.0,-0.0357142857142855,0.0124999999999999,0.0062111801242235,-0.0061349693251532,-0.018181818181818,-0.0898876404494382,-0.1818181818181817,-0.1473684210526314,-0.173469387755102,-0.1290322580645161,-0.0999999999999999,-0.018181818181818,0.1328671328671329,0.1739130434782609,0.1911764705882352,0.1739130434782609,0.1739130434782609,0.2180451127819549,0.2755905511811025,0.1571428571428572,0.1571428571428572,0.0588235294117647
MAJE.L,20.0,-0.2031475831058294,-1.3172285998372957,-0.6834744748496476,1.5424669667550497,-0.2317798531741076,0.0039068983568045,1.3016812690831449e-11,0.5,1.1470783913372651e-05,-0.0069359996396883,1.864774735718812,-1.864774735718812,-1.864774735718812,-1.864774735718812,1.3033629008225092,0.0215827338129497,0.0530303030303029,0.1164658634538151,0.0901960784313724,0.0901960784313724,0.0334572490706319,-0.0071428571428571,0.0334572490706319,0.0988142292490119,0.0145985401459851,0.0220588235294116,0.0817120622568092,0.1209677419354837,0.1487603305785123,0.1440329218106995,0.139344262295082,0.1829787234042552,0.1829787234042552,0.3560975609756098,0.3175355450236967,0.2870370370370367,0.3694581280788178,0.4256410256410257,0.3969849246231154,0.3899999999999999,0.404040404040404,0.3238095238095237,0.383084577114428,0.4111675126903553,0.4866310160427805,0.4946236559139783,0.5617977528089886,0.3762376237623761,0.0145985401459851,0.0775193798449611,0.0775193798449611,0.1583333333333332,0.257918552036199,0.2990654205607475,0.257918552036199,0.2355555555555555,0.2466367713004482,0.3429951690821256,0.3899999999999999,0.3429951690821256,0.4866310160427805,0.4866310160427805,0.5359116022099446,0.4866310160427805
MAO.L^B09,20.0,-0.0208938908350103,0.1252933944338884,0.9667334901895792,-0.0518476291346232,-0.023115396746722,0.4264571120121507,1.62408846688413e-11,-0.0168067226890755,0.0071054135300986,-0.0181636947613245,-0.5938300621162439,-0.0433949801849405,-3.775718212508174,-0.0433949801849405,-0.3456432002181239,0.0098360655737705,0.0777385159010599,0.0971223021582734,0.0409556313993173,0.0590277777777776,0.085409252669039,0.0777385159010599,0.2055335968379446,0.1596958174904943,0.0701754385964912,0.19140625,0.2398373983739836,0.3377192982456141,0.3377192982456141,0.3377192982456141,0.1821705426356588,0.2708333333333332,0.3090128755364805,0.2869198312236285,0.1466165413533833,0.1380597014925371,0.1172161172161172,0.1596958174904943,0.1821705426356588,0.2298387096774192,0.0409556313993173,0.0777385159010599,0.1466165413533833,0.1172161172161172,0.19140625,0.3377192982456141,0.3090128755364805,0.0481099656357386,-0.1597796143250689,-0.0757575757575758,-0.0672782874617737,-0.0757575757575758,-0.108187134502924,0.0409556313993173,0.0553633217993079,0.1338289962825278,0.25,0.4252336448598128,0.495098039215686,0.5404040404040402,0.6666666666666665,0.5803108808290156,0.8154761904761905,0.9677419354838708
MAPL.L^I93,9.0,0.1958859768194631,0.1103069919458386,1.0498889621561964,-0.0169668336551334,0.1241092636579572,-0.2104612458392767,1.4436366429213573e-08,-0.0054999017874681,-0.0029236712958128,0.2179935275080906,-0.1601289629231596,0.1601289629231596,0.1601289629231596,0.1601289629231596,0.6150299559436805,-0.0254237288135593,-0.0166666666666667,0.0825688073394494,0.0085470085470085,0.1028037383177569,0.0172413793103447,0.0,0.1346153846153845,0.1799999999999999,0.1346153846153845,0.1456310679611649,0.1346153846153845,0.1799999999999999,0.2421052631578948,0.3409090909090908,0.4047619047619046,0.3258426966292134,0.268817204301075,0.4390243902439024,0.3720930232558139,0.2826086956521738,0.3409090909090908,0.3563218390804596,0.2826086956521738,0.268817204301075,0.1799999999999999,0.2040816326530612,0.2291666666666667,0.1799999999999999,0.2164948453608246,0.1238095238095238,0.3111111111111111,-0.7663366336633664,-0.830703012912482,-0.8112,-0.8233532934131736,-0.8118022328548644,-0.7794392523364486,-0.7630522088353414,-0.7677165354330708,-0.7625754527162978,-0.7489361702127659,-0.7249417249417249,-0.7336343115124153,-0.7064676616915423,-0.6749311294765841,-0.6894736842105262,-0.6628571428571428,-0.7012658227848101
MARS.L,19.0,0.0222051136593864,0.0921724549681156,0.6385564440507621,-0.0580605497986958,0.594734251968504,0.7398517212357849,1.2375940151967635e-08,-0.0188206785137318,0.0474087280683983,-0.0906621392190153,0.4096671899732708,1.0137960180859258,1.9905402041324367,0.9905402041324372,0.2488929154631905,-0.0117647058823529,0.0953608247422681,0.25,0.1838440111420614,0.0981912144702841,0.0119047619047618,0.0071090047393365,-0.0618101545253864,-0.036281179138322,-0.1219008264462809,-0.1182572614107884,-0.0534521158129176,-0.047085201793722,-0.0139211136890949,-0.0252293577981652,-0.0513392857142858,-0.1200828157349896,-0.0597345132743362,0.0023584905660376,-0.0513392857142858,-0.02073732718894,0.0442260442260442,0.0416666666666667,0.0143198090692122,-0.0139211136890949,0.0545905707196028,0.0869565217391303,0.1096605744125325,0.1125654450261781,0.1517615176151761,0.2108262108262109,0.3980263157894737,0.1707988980716253,0.0315533980582523,0.1125654450261781,0.051980198019802,0.1363636363636362,0.1805555555555555,0.2686567164179103,0.3754045307443365,0.3980263157894737,0.4705882352941175,-0.2300724637681158,-0.2272727272727273,-0.2201834862385321,-0.2056074766355139,-0.2173112338858195,-0.2158671586715866,-0.2272727272727273
MATB.L^A01,11.0,-0.0748091967181835,0.3061465063778205,2.427828454816541,0.0340378886059849,0.0779726914204925,0.2374249560824264,2.293985243876994e-09,0.0110335875385363,-0.0349265407365006,-0.2358745978184101,1.5255113952687616,0.2283131009386299,0.0102802339538256,0.0102802339538256,0.5989389516840931,0.0666666666666666,0.0135135135135135,0.3888888888888888,0.3636363636363635,0.1194029850746267,0.102941176470588,0.102941176470588,0.0563380281690142,0.1363636363636362,-0.0259740259740259,0.1363636363636362,0.1194029850746267,0.1363636363636362,0.171875,0.102941176470588,0.0273972602739727,-0.127906976744186,-0.0963855421686746,-0.0853658536585365,-0.1379310344827585,-0.1071428571428571,-0.0625,0.0,-0.127906976744186,-0.0963855421686746,-0.1176470588235294,-0.1666666666666667,-0.2346938775510204,-0.1477272727272727,-0.1379310344827585,-0.1847826086956522,-0.2424242424242424,-0.4047619047619047,-0.4604316546762589,-0.5,-0.5664739884393064,-0.5,-0.512987012987013,-0.7572815533980582,-0.7340425531914894,-0.7670807453416149,-0.7386759581881532,-0.736842105263158,-0.7201492537313433,-0.7252747252747253,-0.6739130434782609,-0.736842105263158,-0.7,-0.7431506849315068
MBXL.L^G93,15.0,-0.0953612845673505,0.0235905044510385,1.8823216938248395,0.0462591236410837,-0.3664307828394516,0.2105756170670955,3.961585843165118e-08,0.0149951748199836,-0.0008920606601248,0.0974015870546132,3.637435914402901,-0.1447086909218348,-0.012153017539014,-0.012153017539014,1.3033629008225092,0.3899371069182389,-0.0124223602484472,0.1197183098591549,-0.1969696969696969,-0.2167487684729062,-0.0124223602484472,0.0564784053156146,-0.1804123711340205,-0.1451612903225806,-0.2281553398058252,-0.2570093457943925,-0.1887755102040815,-0.1542553191489361,-0.2167487684729062,-0.2318840579710144,-0.4341637010676156,-0.4401408450704225,-0.445993031358885,-0.3837209302325581,-0.3665338645418325,-0.4111111111111111,-0.3665338645418325,-0.2243902439024389,-0.3374999999999999,-0.2933333333333333,-0.2205882352941176,-0.2049999999999999,-0.1263736263736263,-0.1675392670157067,-0.1718749999999999,-0.2205882352941176,-0.0701754385964911,-0.1067415730337077,-0.4301075268817204,-0.3908045977011494,-0.4421052631578948,-0.4517241379310344,-0.4111111111111111,-0.374015748031496,-0.3056768558951964,-0.364,-0.3086956521739129,-0.1166666666666667,-0.1215469613259668,-0.1718749999999999,-0.0245398773006133,-0.1166666666666667,-0.064705882352941,-0.7961538461538461
MCAP.L^I93,13.0,0.0042482172659686,0.0627015868920139,2.316689368466521,0.1651175585627833,-0.0689777148921117,0.1505980317940927,2.4420065202787523e-08,0.0535238556551223,-0.0332271279016841,0.0592454835281615,0.331270728103945,0.525692037821418,-0.1353204539603045,0.0812475933769735,0.1474041375930218,-0.0338983050847457,0.0694864048338368,0.1167192429022081,0.0825688073394494,0.0925925925925925,-0.0028169014084505,0.0290697674418605,0.0759878419452888,0.0892307692307692,-0.0432432432432432,-0.0193905817174514,-0.0708661417322834,-0.0509383378016086,-0.0139275766016712,-0.0301369863013698,-0.0028169014084505,0.1028037383177571,0.0260869565217389,0.1721854304635761,0.1879194630872482,0.0694864048338368,-0.0301369863013698,-0.0509383378016086,-0.184331797235023,-0.1571428571428571,-0.1786542923433873,-0.1786542923433873,-0.1650943396226415,-0.2236842105263157,-0.3031496062992126,-0.1748251748251748,-0.0805194805194805,-0.2219780219780219,-0.402027027027027,-0.3516483516483516,-0.4308681672025723,-0.4763313609467455,-0.3383177570093457,-0.300395256916996,-0.3407821229050279,-0.3179190751445087,-0.2080536912751677,-0.1083123425692695,-0.096938775510204,-0.0327868852459016,-0.0876288659793813,-0.1880733944954129,-0.1650943396226415,-0.1954545454545455
MCKS.L^E22,34.0,0.1411212026307547,0.1987256006321558,0.3314401557762004,0.342770437056678,0.0705272816331036,0.048854693853668,7.515572555145055e-11,0.1111111111111112,-0.0171603060265759,0.2713756539670821,-10.54334938866246,11.54334938866246,10.54334938866246,10.54334938866246,-0.0052644021810422,-0.0344827586206897,-0.0333333333333333,-0.0136054421768707,0.2083333333333332,0.0902255639097744,-0.0937500000000001,-0.1714285714285714,-0.1853932584269663,-0.2368421052631578,-0.3255813953488372,-0.334862385321101,-0.3409090909090909,-0.3317972350230415,-0.3255813953488372,-0.3255813953488372,-0.2926829268292682,-0.3095238095238095,-0.2926829268292682,-0.2926829268292682,-0.2926829268292682,-0.2926829268292682,-0.275,-0.2162162162162162,-0.2926829268292682,-0.2926829268292682,-0.2368421052631578,-0.1470588235294118,-0.1470588235294118,-0.0937500000000001,-0.0645161290322581,-0.0937500000000001,-0.1470588235294118,-0.1714285714285714,-0.1714285714285714,-0.2368421052631578,-0.275,-0.1944444444444445,-0.1369047619047618,0.1417322834645669,0.0820895522388058,0.1417322834645669,0.1599999999999999,0.2288135593220339,0.2083333333333332,0.294642857142857,0.294642857142857,0.2288135593220339,0.2083333333333332,0.25
MDBL.L^I92,10.0,0.0271366432853951,0.0134849419833891,0.113932103141487,-0.0567403134608251,0.0777903043968433,0.0058379485989889,1.4567049518676913e-06,-0.0183927159166954,0.0047415651083506,0.024826145290304,-0.0667732415150024,0.0667732415150024,0.0667732415150024,0.0667732415150024,0.5991466693800209,0.0034843205574912,-0.0271186440677966,0.0250000000000001,-0.1355421686746987,-0.1329305135951661,-0.2564766839378237,-0.2807017543859649,-0.2093663911845729,-0.0917721518987342,-0.2027777777777777,-0.2407407407407407,-0.1656976744186046,-0.1432835820895522,-0.1483679525222552,-0.1355421686746987,-0.3565022421524663,-0.3506787330316742,-0.3706140350877192,-0.3033980582524271,-0.3231132075471697,-0.3067632850241545,-0.3067632850241545,-0.2622107969151671,-0.3166666666666666,-0.3402298850574712,-0.3084337349397591,-0.2506527415143603,-0.2506527415143603,-0.2878411910669975,-0.3133971291866028,-0.2545454545454545,-0.1869688385269121,-0.1983240223463687,-0.4762773722627738,-0.3664459161147902,-0.5333333333333333,-0.5522620904836193,-0.5536547433903576,-0.5748148148148148,-0.5408,-0.5248344370860927,-0.520066889632107,-0.5256198347107437,-0.4753199268738574,-0.4800724637681158,-0.466542750929368,-0.5025996533795494,-0.4714548802946592,-0.4810126582278481
MEGPM.L,28.0,0.1992210178210546,0.4434476091321485,1.251536964952595,0.1809345415548447,0.0365308578304967,0.1622741504850304,1.306303391996039e-09,0.0586510263929619,0.0476134484659195,0.3598514629078453,2.571533156583888,-0.1693893543018382,-0.3948001157824303,0.2116378425775637,0.489218859043553,0.252,0.1111111111111111,0.1210762331838564,0.0869565217391306,-0.1319444444444444,-0.2753623188405797,-0.2307692307692307,-0.5370370370370371,-0.5327102803738317,-0.5495495495495495,-0.5238095238095238,-0.4949494949494949,-0.4680851063829787,-0.4541484716157206,-0.4382022471910113,-0.4279176201372998,-0.4186046511627906,-0.3975903614457832,-0.3975903614457832,-0.3975903614457832,-0.4382022471910113,-0.425287356321839,-0.4186046511627906,-0.4047619047619047,-0.4047619047619047,-0.3975903614457832,-0.3902439024390243,-0.4047619047619047,-0.3421052631578947,-0.2537313432835821,-0.180327868852459,-0.8387096774193549,-0.84375,-0.8611111111111112,-0.8571428571428572,-0.8648648648648649,-0.8648648648648649,-0.8374512353706112,-0.7959183673469388,-0.8059006211180124,-0.7916666666666666,-0.8076923076923077,-0.8076923076923077,-0.8148148148148149,-0.8148148148148149,-0.7916666666666666,-0.8076923076923077,-0.8,-0.7916666666666666
MGAMM.L,34.0,0.1181369863013698,0.2248613037447989,1.6888969080604102,0.4746052205400153,0.2524146812620733,0.2654180463576082,2.3939788603850245e-08,0.1538461538461538,0.1617534246575342,0.0493871025048855,-0.8049364160884416,-0.0680794569274317,0.4392465503985756,0.1700157811678063,0.5399432040231337,-0.0275862068965517,-0.0136054421768707,0.1153846153846154,0.0357142857142858,0.0583941605839415,0.0034602076124565,-0.0333333333333333,-0.0136054421768707,0.0211267605633802,-0.0202702702702702,-0.0705128205128206,0.0247349823321554,0.0283687943262411,0.0507246376811594,0.070110701107011,0.0780669144981411,-0.0068493150684931,0.0820895522388058,0.2083333333333332,0.3122171945701357,0.1788617886178862,0.1599999999999999,0.3122171945701357,0.102661596958175,0.1462450592885376,0.102661596958175,0.1284046692607003,0.277533039647577,0.2288135593220339,0.183673469387755,0.2083333333333332,0.3875598086124403,0.244635193133047,-0.1594202898550725,-0.1714285714285714,-0.2328042328042328,-0.2245989304812835,-0.2076502732240437,-0.2162162162162162,-0.1212121212121212,-0.1131498470948012,-0.0937500000000001,-0.0491803278688524,-0.0822784810126583,-0.0822784810126583,0.1240310077519379,0.1284046692607003,0.0943396226415094,-0.0429042904290428
MKLW.L^F19,3.0,0.0220922091515954,0.3178801778936829,-0.9193279745915908,1.121794157640036,0.0045714355096724,0.2884877987464444,2.5979155018301097e-11,0.3636363636363636,-0.0001617461186708,0.0779465840913488,0.8651384691274402,-0.0651384691274401,-0.8651384691274402,-0.8651384691274402,-0.0038188189300395,-0.0420168067226891,0.017094017094017,0.0084745762711864,-0.0245901639344262,-0.0165289256198347,0.0347826086956521,0.0624999999999997,0.0258620689655173,-0.4892703862660944,-0.575,-0.5734767025089607,-0.5387596899224807,-0.502092050209205,-0.4957627118644068,-0.5142857142857143,-0.5201612903225807,-0.5201612903225807,-0.4386792452830189,-0.3567567567567568,-0.3736842105263158,-0.3769633507853402,-0.3388888888888889,-0.2916666666666666,-0.3670212765957447,-0.2958579881656804,-0.3351955307262571,-0.32,-0.232258064516129,-0.1736111111111111,-0.1959459459459459,-0.1052631578947369,-0.0846153846153846,-0.0245901639344262,-0.2608695652173913,-0.2066666666666666,-0.1959459459459459,-0.1959459459459459,-0.1438848920863309,-0.1376811594202898,-0.1313868613138686,0.0258620689655173,0.072072072072072,0.0917431192660549,0.1782178217821781,0.1666666666666665,0.2395833333333332,0.1666666666666665,0.1666666666666665,0.1121495327102801
MKS.L,35.0,-0.0365969883728318,0.1311014646638143,1.821736789319886,-0.0474605220540015,-0.0354188832069189,0.3105947835088942,2.755549145198148e-06,-0.0153846153846153,0.0551813965309104,-0.0371772277986361,5.389699097822385,0.0135468264977192,1.0961130352500206,0.0961130352500205,0.3988276130199863,0.0295358649789028,0.0580357142857141,0.2741935483870967,0.2091836734693879,0.1504854368932038,0.1732673267326732,0.185,0.1732673267326732,0.2539682539682542,0.2030456852791879,0.0772727272727271,0.123222748815166,0.2216494845360825,0.3240223463687151,0.3859649122807018,0.4720496894409938,0.4539877300613499,0.3465909090909091,0.5389610389610391,0.6458333333333335,0.3699421965317919,0.4539877300613499,0.5800000000000001,0.3699421965317919,0.3620689655172415,0.3389830508474576,0.3166666666666666,0.3542857142857143,0.3389830508474576,0.3240223463687151,0.3021978021978022,0.3699421965317919,0.185,-0.0042016806722687,0.0042372881355932,-0.0778210116731517,-0.0246913580246913,-0.0632411067193674,0.017167381974249,0.1074766355140186,0.1023255813953489,0.2539682539682542,0.3240223463687151,0.2880434782608696,0.2030456852791879,0.2030456852791879,0.0871559633027523,0.2091836734693879,0.1449275362318842
MLRL.L^I93,15.0,-0.1260606594439061,-0.2277527195542584,1.6570182961821809,-0.229372698481536,-0.3138488338333494,0.0257581336320691,1.0516844486747359e-10,-0.0743525480367585,-0.2801021756363957,0.0307659150300386,0.5179006257813552,0.046514947794734,-0.2499862374030249,-0.0784061214538453,1.3033629008225092,-0.0952380952380953,0.024390243902439,0.1052631578947369,0.0862068965517242,0.024390243902439,-0.0802919708029197,-0.0735294117647059,-0.0999999999999999,-0.015625,-0.1063829787234041,-0.0999999999999999,-0.136986301369863,-0.0869565217391303,-0.093525179856115,-0.0526315789473684,-0.0999999999999999,-0.0666666666666667,-0.0307692307692307,0.0769230769230771,0.1052631578947369,0.1666666666666665,0.1052631578947369,0.0956521739130435,0.024390243902439,0.0,0.1559633027522935,0.1999999999999999,0.0327868852459016,-0.0869565217391303,-0.657608695652174,-0.0802919708029197,-0.6639999999999999,-0.703529411764706,-0.7519685039370079,-0.738045738045738,-0.7391304347826086,-0.7062937062937062,-0.6603773584905661,-0.6710182767624021,-0.6294117647058823,-0.5670103092783505,-0.4814814814814815,-0.6358381502890174,-0.6528925619834711,-0.6326530612244898,-0.6368876080691643,-0.6158536585365854,-0.5868852459016394,-0.6086956521739131
MMAa.L^E96,16.0,0.0660699889522558,0.1617393812404035,0.6829151884559127,0.5244387686967168,0.0523093614383136,0.211598423290783,9.163470878198663e-11,0.1699999999999999,0.0696530411155235,0.0849133356915458,1.3585106904813684,-0.0150173897345837,0.0643359888622477,0.0643359888622477,0.605973930612119,-0.0064794816414687,-0.7707920792079208,-0.7674535409342039,-0.7636549259826442,-0.7644964394710071,-0.7610322580645161,-0.7614631633178774,-0.7583507306889353,-0.7569553805774278,-0.7623203285420945,-0.7625641025641026,-0.7594805194805194,-0.7594805194805194,-0.746023038946791,-0.7235820895522388,-0.6750877192982456,-0.6750877192982456,-0.6570370370370371,-0.6557620817843866,-0.6424710424710425,-0.6477748193229365,-0.6557620817843866,-0.6505660377358491,-0.6424710424710425,-0.6505660377358491,-0.6538317757009346,-0.6377151799687011,-0.6362922230950511,-0.6226568867155664,-0.6059574468085107,-0.6322478157267672,-0.6157676348547718,-0.5973913043478261,-0.6235772357723577,-0.6076271186440678,-0.6005176876617774,-0.5929670329670329,-0.5603038936372269,-0.5496108949416343,-0.5415841584158416,-0.5526570048309178,-0.5287531806615775,-0.5287531806615775,-0.5263427109974426,-0.4855555555555555,-0.5008086253369273,-0.4912087912087912,-0.4552941176470588,-0.4855555555555555
MNB.L^B00,11.0,0.007368101595327,0.1583960802680405,0.6996580069464341,-0.1044832161588307,0.0111544496254226,0.3528757148178627,5.988456889361719e-10,-0.0338688666956143,0.0415116653786827,0.0024239451149571,0.9754890955813976,0.0662862914535429,-0.0594312869360347,0.0119554461141921,0.45924566345543,0.0623501199040767,0.1031746031746032,0.0887728459530026,-0.0302325581395348,-0.1127659574468085,-0.1276150627615063,-0.1165254237288135,-0.1089743589743589,-0.1127659574468085,-0.166,-0.1693227091633465,-0.1693227091633465,-0.166,-0.1609657947686116,-0.1489795918367348,-0.1402061855670102,-0.1127659574468085,-0.1070663811563169,-0.0915032679738562,-0.1032258064516129,-0.0835164835164834,-0.0413793103448275,0.0096852300242131,0.0692307692307692,0.1119999999999998,0.0692307692307692,0.0296296296296296,-0.0302325581395348,-0.0855263157894736,-0.0934782608695651,-0.0934782608695651,-0.1051502145922747,-0.1183932346723045,-0.2117202268431002,-0.1839530332681018,-0.1996161228406909,-0.1089743589743589,-0.0188235294117646,0.0245700245700244,0.0637755102040815,0.0399002493765585,0.0245700245700244,0.0803108808290156,-0.0391705069124423,-0.0586907449209931,-0.0733333333333333,-0.0794701986754967,-0.0629213483146068,-0.0934782608695651
MNDR.L^C98,8.0,-0.0204221192999906,0.1738631646477225,1.7765162978959623,0.1406504832907341,0.0233228819100953,0.1335950380780395,5.112400617750819e-10,0.0455927051671732,-0.0078797674924621,-0.0588804078702551,-0.7666605579274868,0.089970693422761,-0.1020542730149232,0.0498110526145795,-0.2783990619938702,0.053763440860215,0.0,0.0163934426229508,0.0276243093922652,-0.0362694300518133,-0.0653266331658291,-0.1014492753623187,-0.088235294117647,-0.0746268656716416,-0.146788990825688,-0.1506849315068492,-0.1348837209302325,-0.1142857142857143,-0.1308411214953271,-0.146788990825688,-0.1769911504424777,-0.1348837209302325,-0.0510204081632652,-0.1184834123222747,-0.1545454545454545,-0.1142857142857143,-0.0558375634517765,-0.0606060606060605,-0.0699999999999999,-0.0606060606060605,-0.026178010471204,-0.5026737967914439,-0.5118110236220472,-0.5,-0.3820598006644518,-0.38,-0.4038461538461538,-0.4276923076923077,-0.515625,-0.5255102040816326,-0.5361596009975063,-0.5218508997429305,-0.4561403508771929,-0.4380664652567976,-0.4529411764705882,-0.4529411764705882,-0.4431137724550897,-0.4259259259259259,-0.4259259259259259,-0.4545454545454546,-0.3519163763066202,-0.4095238095238095,-0.3285198555956679,-0.388157894736842
MORE.L^H98,9.0,0.2433897131823192,0.2856012071140574,1.6854137084790568,1.7268162714050472,0.2289736745695295,0.1690268935949069,4.036091477579585e-10,0.5597579425113463,0.1126412911805156,0.2426800989670591,1.1447404054715296,0.2429320995012713,0.0804976961608588,0.406150490305869,0.5465948773640885,-0.1296296296296296,0.0931174089068824,0.267605633802817,-0.3023255813953488,-0.354066985645933,-0.3764434180138568,-0.321608040201005,-0.321608040201005,-0.2105263157894735,-0.3300248138957816,-0.3493975903614458,-0.3249999999999999,-0.3430656934306569,-0.321608040201005,-0.2663043478260869,-0.2663043478260869,-0.1891891891891891,-0.0969899665551839,-0.028776978417266,0.007462686567164,-0.028776978417266,0.1440677966101695,0.0671936758893281,0.1842105263157896,0.1587982832618026,0.1946902654867257,0.3106796116504855,0.3500000000000001,0.4516129032258065,0.4917127071823204,0.4516129032258065,0.4594594594594594,0.1842105263157896,0.007462686567164,0.0671936758893281,0.148936170212766,0.1587982832618026,0.1587982832618026,0.3432835820895525,0.5428571428571429,0.6564417177914113,0.8881118881118883,1.109375,0.8620689655172415,1.0,1.076923076923077,1.030075187969925,1.1951219512195124,1.1951219512195124
MPAC.L,34.0,0.0124902419984386,0.053763440860215,0.9403591348911884,-0.1166571655529026,-0.0489296636085627,0.1847168347556242,1.8476587245156963e-10,-0.03781512605042,0.0413739266198282,0.0765550239234449,-0.3863765389360686,-0.7093994022944181,-0.1367197259498201,0.0360551431601273,1.3033629008225092,0.1278195488721805,0.0075757575757575,-0.0291970802919708,-0.0148148148148148,0.0472440944881891,0.064,0.2788461538461539,0.3168316831683169,0.3103448275862071,0.171806167400881,0.156521739130435,0.2606635071090049,0.3571428571428572,0.33,0.1928251121076234,0.1666666666666667,0.1928251121076234,0.171806167400881,0.209090909090909,0.209090909090909,0.2201834862385321,0.1769911504424781,0.1465517241379312,0.1223628691983123,0.1515151515151516,0.1176470588235294,0.1223628691983123,0.0769230769230768,0.0901639344262295,0.1515151515151516,0.1769911504424781,0.33,0.303921568627451,-0.125,-0.0983050847457627,-0.125,-0.0431654676258991,0.0946502057613167,0.2314814814814814,0.2146118721461187,0.3366834170854271,0.2850241545893721,0.4000000000000001,0.3366834170854271,0.4000000000000001,0.4378378378378378,0.4378378378378378,0.5833333333333335,0.5028248587570623
MRLY.L^D99,9.0,0.0087458131745441,0.2985373672610699,1.7433530934151402,0.0151873670572805,0.0128427629295383,-0.0726262158406662,9.008574195106024e-09,0.0049230769230769,0.0424264979531075,0.0052229811169143,0.0941767985883864,-0.0573434769665748,-0.0255677760319953,-0.0255677760319953,0.4787863717307176,-0.0227272727272727,0.0153846153846153,0.090909090909091,0.0232558139534884,0.0153846153846153,-0.0503597122302157,-0.089655172413793,0.0232558139534884,0.0076335877862594,-0.0638297872340424,-0.1140939597315435,-0.1645569620253164,-0.1372549019607842,-0.1140939597315435,-0.2048192771084336,-0.2369942196531791,-0.2457142857142856,-0.2666666666666666,-0.108108108108108,-0.095890410958904,-0.2413793103448275,-0.1372549019607842,-0.108108108108108,-0.12,-0.0769230769230768,-0.089655172413793,-0.108108108108108,-0.108108108108108,-0.1538461538461538,-0.095890410958904,0.03125,0.0476190476190476,-0.1140939597315435,-0.323076923076923,-0.2747252747252747,-0.2584269662921348,-0.2584269662921348,-0.2048192771084336,-0.12,-0.0833333333333332,-0.089655172413793,-0.0638297872340424,0.1,0.0731707317073171,0.1092436974789916,0.1785714285714286,0.0393700787401574,0.1785714285714286,0.0476190476190476
MRST.L^D99,10.0,0.0721772023804743,0.2929448425525205,0.6608159310376781,0.3812590995853736,0.0465290504016688,0.4093178767478042,6.539185294677063e-10,0.1235874439461883,0.0935431106256642,0.128965291826044,1.363807690016015,0.228124492112664,0.1573505613590998,0.1573505613590998,0.4814223327362421,0.0153846153846153,0.0955056179775279,0.21875,0.1271676300578035,0.0103626943005181,-0.080188679245283,-0.1095890410958904,-0.1333333333333333,-0.1055045871559633,-0.1521739130434781,-0.1841004184100418,-0.1333333333333333,-0.080188679245283,-0.0346534653465346,-0.025,-0.0201005025125627,0.0372340425531916,0.1403508771929824,0.1746987951807228,0.1746987951807228,0.1818181818181818,0.2828947368421053,0.3541666666666667,0.1676646706586826,0.477272727272727,0.6115702479338843,0.6666666666666667,0.6386554621848739,0.6810344827586208,0.6810344827586208,0.7567567567567566,0.652542372881356,0.4444444444444444,0.3732394366197182,0.4552238805970148,0.3356164383561644,0.2913907284768211,0.392857142857143,0.5116279069767442,0.5234375,0.5725806451612903,0.6666666666666667,0.7410714285714284,0.7889908256880733,0.7410714285714284,0.7889908256880733,0.7567567567567566,0.8055555555555554,0.7889908256880733
