firms,age,agr,cashdebt,chatoia,chcsho,chempia,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
TIE.L^G99,10.0,-0.0715550072413238,0.4118288831467127,2.5117562706414294,-1.0,0.2477263350862605,0.0126226435894608,-0.0566681501260938,2.1012030975250824e-10,0.0803019903912148,0.0153945180496701,-0.2270297785696105,-0.006933747421104,0.0134485564835554,0.0387012266483615,-0.0091017166769698,0.7508503667781846,0.0,-0.0480769230769231,-0.1680672268907562,-0.2265625,-0.1885245901639344,-0.3028169014084506,-0.3028169014084506,-0.2720588235294118,-0.2325581395348838,-0.2016129032258065,-0.2720588235294118,-0.2720588235294118,-0.3529411764705882,-0.4036144578313253,-0.3028169014084506,-0.3028169014084506,-0.3734177215189873,-0.3612903225806452,-0.3773584905660377,-0.2442748091603054,-0.2384615384615385,-0.25,-0.0388349514563106,-0.0388349514563106,-0.0571428571428571,0.0531914893617022,0.3378378378378379,0.523076923076923,0.8333333333333333,1.152173913043478,1.4749999999999996,1.1999999999999995,1.1999999999999995,1.020408163265306,1.25,2.535714285714285,2.535714285714285,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.125,3.5,3.304347826086956,2.535714285714285,2.535714285714285,2.0,2.535714285714285
TIP.L^H01,12.0,-0.0029452288556585,0.45055626481853,0.9274431669769464,-1.0,0.1277201946994628,0.0689906512438599,-0.001379842900455,8.022211332409365e-11,0.0414012738853503,-0.126783885932424,-0.2866695831510531,-0.0360580087796917,0.0858697621209071,-0.1886700809793614,-0.1822546840266751,0.599891345004878,0.0,0.0,-0.0215517241379309,-0.0381355932203388,-0.0462184873949579,-0.0658436213991769,-0.0658436213991769,0.0179372197309417,0.0412844036697246,-0.0257510729613734,-0.0462184873949579,-0.0462184873949579,-0.1027667984189723,-0.133587786259542,-0.0130434782608694,-0.0130434782608694,-0.0421940928270042,0.0318181818181817,0.004424778761062,0.1237623762376238,0.0460829493087557,0.070754716981132,0.1182266009852217,0.1182266009852217,0.2074468085106384,0.2074468085106384,0.4187499999999999,0.5874125874125875,0.5442176870748299,0.5442176870748299,0.6214285714285714,0.5133333333333334,0.3926380368098161,0.233695652173913,0.3926380368098161,0.5874125874125875,0.5655172413793104,0.6449275362318843,0.5763888888888891,0.523489932885906,0.5337837837837838,0.5442176870748299,0.6449275362318843,0.6214285714285714,0.6691176470588234,0.5547945205479452,0.5547945205479452,0.4458598726114648,0.6814814814814814
TITN.L,12.0,-0.0161158153509971,0.0856614246068455,1.2771911082615626,-1.0,-0.0720778956427593,-0.046789326184964,-0.0412593510486942,9.442915251311683e-12,-0.0233644859813084,0.0874988618774469,0.0994367838415225,0.0565949085938834,-0.3598475861028085,-0.1120229756724359,-0.0565949085938834,1.3033629008225092,0.0,-0.0127388535031847,-0.03125,-0.03125,-0.03125,-0.2131979695431471,-0.2131979695431471,-0.2364532019704432,-0.2619047619047618,-0.2790697674418604,-0.2954545454545455,-0.2954545454545455,-0.2954545454545455,-0.2954545454545455,-0.326086956521739,-0.326086956521739,-0.3541666666666666,-0.3541666666666666,-0.3111111111111111,-0.272300469483568,-0.2326732673267326,-0.205128205128205,-0.2401960784313725,-0.2401960784313725,-0.2249999999999999,-0.0548780487804877,0.0333333333333334,0.1567164179104476,0.1742424242424243,0.1742424242424243,0.0689655172413794,0.0689655172413794,-0.0882352941176469,-0.0882352941176469,0.1923076923076923,0.24,0.3135593220338983,0.6315789473684212,0.7613636363636365,1.2142857142857144,1.2142857142857144,1.2142857142857144,1.421875,1.2794117647058822,1.2794117647058822,1.5833333333333337,1.5833333333333337,1.818181818181818,2.1
TLNT.L^A08,20.0,-0.0985915492957746,0.1630573248407643,0.4627155536118197,-1.0,11.638614385515377,0.1016949152542373,-0.2992592592592428,1.8482026494269238e-09,3.772727272727274,-0.0384976525821596,-0.3473684210526316,-0.9802870627575404,0.4903846153846153,0.0771193092621664,-0.0096153846153846,-0.4486987035618474,0.0,0.0618181818181817,0.0618181818181817,0.0735294117647058,0.0391459074733095,-0.0363036303630363,-0.0363036303630363,0.0354609929078013,0.0138888888888888,0.0103806228373701,-0.0135135135135134,-0.0135135135135134,-0.0670926517571884,-0.1461988304093567,-0.0875,-0.0875,-0.1657142857142857,-0.1774647887323943,-0.1820728291316526,-0.1797752808988764,-0.1257485029940119,-0.0817610062893082,-0.0641025641025642,-0.0641025641025642,-0.0101694915254237,0.0068965517241379,0.028169014084507,0.0735294117647058,0.1967213114754098,0.1541501976284585,0.232067510548523,0.2977777777777777,0.2532188841201717,0.3153153153153152,0.2863436123348017,0.4673366834170853,0.3581395348837208,0.4038461538461537,0.4599999999999999,0.6312849162011172,0.5698924731182795,0.4673366834170853,0.4599999999999999,0.5531914893617023,0.5129533678756477,0.4673366834170853,0.4673366834170853,0.4527363184079602,0.4455445544554455
TLW.L,22.0,0.022207377071176,0.0886945579567288,0.6701832124267478,-1.0,0.3635183610762256,0.1079140034728404,-0.0866223370042589,4.239181316643023e-08,0.1178366762177649,0.420967884079302,0.0288579276618393,-0.5739060287336795,0.0599064606795959,0.6902720541214782,0.5739060287336795,10.43220297695394,0.0,0.0909090909090908,0.1428571428571428,0.1162790697674418,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1428571428571428,0.0434782608695651,0.3714285714285714,1.4,1.4,1.1818181818181817,1.1818181818181817,0.846153846153846,0.846153846153846,0.714285714285714,1.0,0.846153846153846,1.0,1.1818181818181817,1.8235294117647056,3.0,3.0,3.0,4.333333333333333,3.8,3.8,3.363636363636364,3.8,4.333333333333333,3.8,3.0,3.0,2.2,2.2,2.428571428571428,2.0,3.0,2.692307692307692,3.8,3.363636363636364,3.8,3.8,3.8,3.8,3.8,3.0,3.0
TMXL.L^I93,19.0,0.0196487809404505,0.5348568122649696,0.9448336655777152,-1.0,-0.1453871662331712,0.0769526606531012,0.2262666406312796,8.087391180459689e-11,-0.0471281296023564,0.0293571809682881,-0.0933471216821786,-0.4009674842183029,-0.0712351522754808,-0.0198157729036005,-0.0376667460695569,0.0726260798959681,0.0,-0.1463414634146341,-0.1025641025641026,-0.1139240506329114,-0.1764705882352941,-0.2631578947368421,-0.2631578947368421,-0.1566265060240964,-0.2929292929292929,-0.326923076923077,-0.4444444444444445,-0.4444444444444445,-0.4814814814814815,-0.5302013422818792,-0.5238095238095238,-0.5238095238095238,-0.5512820512820513,-0.6428571428571428,-0.6022727272727273,-0.5205479452054795,-0.4814814814814815,-0.5302013422818792,-0.4444444444444445,-0.4444444444444445,-0.3137254901960785,-0.4166666666666666,-0.1250000000000001,-0.0789473684210526,0.09375,0.4583333333333332,0.346153846153846,0.296296296296296,0.2727272727272725,0.3999999999999999,0.5217391304347825,0.7499999999999998,0.7073170731707317,0.7499999999999998,1.3333333333333337,1.258064516129032,1.3333333333333337,1.3333333333333337,1.258064516129032,1.692307692307692,2.043478260869565,1.692307692307692,1.692307692307692,2.043478260869565,2.5
TNL.L^G06,17.0,0.0991676996635381,0.0757025524880575,2.195356283841407,-1.0,0.1198884277477862,-0.029889152810768,0.2830549462909836,1.1786618781794639e-10,0.0388625592417063,0.0441335615764515,0.1540079064681637,1.4667100181222892,-0.0717851606857483,0.1992976994357631,0.178514793167505,0.6072486242468509,0.0,0.0,0.0,-0.1491228070175437,-0.1637931034482758,-0.1181818181818182,-0.1181818181818182,0.0319148936170212,0.0543478260869565,0.0777777777777777,0.0777777777777777,0.0777777777777777,0.0210526315789474,-0.0202020202020202,0.0104166666666667,0.0104166666666667,-0.0202020202020202,-0.0202020202020202,0.0543478260869565,0.0210526315789474,-0.0490196078431373,0.3472222222222223,0.4264705882352939,0.4264705882352939,0.276315789473684,0.276315789473684,0.3857142857142857,0.564516129032258,0.6724137931034484,0.6724137931034484,0.6440677966101696,0.6440677966101696,0.564516129032258,0.564516129032258,0.564516129032258,0.8301886792452828,0.732142857142857,0.7017543859649125,0.7017543859649125,0.4923076923076921,0.4923076923076921,0.4923076923076921,0.4923076923076921,0.4057971014492754,0.3857142857142857,0.3108108108108107,0.3108108108108107,0.4057971014492754,0.4057971014492754
TNS.L^K08,19.0,0.1937672493100274,0.1027919543680576,1.4540849813905028,-1.0,0.2791865209826638,-0.0975609756097561,0.5153032447449742,2.2066381132166842e-08,0.0904999999999999,0.0319687212511499,0.2430976430976431,16.891945136340446,-0.0740606665121245,-0.0083204969102434,0.0632344154550886,0.5718128534692003,0.0,0.0,-0.0285714285714284,-0.0555555555555554,-0.081081081081081,-0.0555555555555554,-0.0555555555555554,0.0303030303030302,0.1333333333333335,0.1333333333333335,0.1333333333333335,0.1333333333333335,0.0625,0.0625,0.3076923076923077,0.3076923076923077,0.2142857142857142,0.2592592592592593,0.2592592592592593,0.3076923076923077,0.3600000000000001,0.3600000000000001,0.5454545454545456,0.5454545454545456,0.7894736842105263,0.8888888888888891,1.125,1.266666666666667,1.4285714285714284,1.4285714285714284,1.8333333333333333,1.8333333333333333,1.4285714285714284,1.6153846153846154,2.4,1.8333333333333333,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.6153846153846154,1.4285714285714284,1.6153846153846154,1.6153846153846154,1.6153846153846154,1.6153846153846154
TNSL.L^H98,9.0,-0.0293623163793835,0.1796274420717855,1.918955944631393,-1.0,-0.3888973172174371,-0.0220435684647302,0.0243706965641453,1.2696833589319588e-10,-0.1260634184068059,-0.0219580538337437,-0.0374148446695438,6.684610136522815,0.2749391192040129,0.0375485209905327,0.0375485209905327,0.9973752747666068,0.0,0.0042194092827003,-0.048,-0.0739299610894941,-0.0666666666666666,-0.0364372469635628,-0.0364372469635628,0.1069767441860465,-0.0403225806451613,-0.1086142322097378,-0.1793103448275862,-0.1793103448275862,-0.1793103448275862,-0.2145214521452144,-0.5772646536412078,-0.5772646536412078,-0.5592592592592593,-0.5287128712871287,-0.5305719921104537,-0.4651685393258428,-0.4528735632183908,-0.4528735632183908,-0.4195121951219511,-0.4195121951219511,-0.4386792452830189,-0.405,-0.3602150537634409,-0.1932203389830509,-0.1959459459459459,-0.2119205298013246,-0.184931506849315,-0.1932203389830509,-0.184931506849315,-0.1678321678321678,-0.0041841004184101,0.0484581497797356,0.0818181818181817,0.2081218274111675,0.2460732984293194,0.1899999999999999,0.4082840236686391,0.4601226993865031,0.4874999999999998,0.4337349397590362,0.5354838709677419,0.5256410256410255,0.5256410256410255,0.5159235668789808,0.8030303030303028
TNWL.L^G93,8.0,-0.1096446120443378,-0.2334555276866679,1.519228124937816,-1.0,-0.7887713640600796,-0.7842028456767604,-0.2784947861568388,7.405771883136802e-08,-0.255685010136538,-0.1166723802993944,0.2032817548036047,0.0799496460705638,0.1898798252092016,-0.064156117468343,-0.0647860387281855,1.3033629008225092,0.0,0.0794701986754966,0.0061728395061726,0.0187499999999998,-0.2453703703703704,-0.3264462809917355,-0.3264462809917355,-0.3607843137254902,-0.2723214285714287,-0.2787610619469026,-0.2755555555555555,-0.2755555555555555,-0.3264462809917355,-0.3453815261044177,-0.118918918918919,-0.118918918918919,-0.0994475138121547,-0.1329787234042553,-0.2163461538461539,-0.2087378640776699,-0.1092896174863389,-0.0738636363636364,-0.1236559139784947,-0.1236559139784947,-0.1421052631578947,-0.1329787234042553,-0.0632183908045977,0.181159420289855,0.1398601398601398,0.147887323943662,0.3360655737704918,0.1642857142857143,0.181159420289855,-0.0060975609756097,0.181159420289855,0.3697478991596639,0.4553571428571425,0.4954128440366969,0.4553571428571425,0.4954128440366969,0.0723684210526314,0.012422360248447,-0.0738636363636364,0.0584415584415582,0.0866666666666666,-0.0632183908045977,-0.0632183908045977,-0.1141304347826087,-0.1421052631578947
TOMK.L^I10,8.0,-0.1309041838451157,0.0869691321398487,0.719796256564725,-1.0,-0.7331736378088939,-0.1490246526122009,0.0513143303771813,1.2969245372023277e-07,-0.2376626707770932,-0.1210995689661595,-0.1236535329342761,0.1440518446431954,-0.0062991442547681,-0.098072952200441,-0.3239667301027945,1.3033629008225092,0.0,0.0043668122270741,0.0454545454545451,0.0599078341013823,0.2602739726027396,0.097852028639618,0.097852028639618,0.0313901345291478,0.069767441860465,0.0747663551401867,-0.065040650406504,-0.065040650406504,-0.0980392156862745,-0.1287878787878789,-0.029535864978903,-0.029535864978903,-0.065040650406504,-0.029535864978903,-0.0376569037656905,0.0043668122270741,0.0087719298245614,0.0043668122270741,-0.0688259109311741,-0.0688259109311741,-0.1221374045801527,-0.1119691119691119,0.5367483292791206,0.6829268288578225,0.0267857142857141,-0.1187739463601532,0.1274509803921568,-0.4877505567928731,-0.5095948827292112,-0.5427435387673957,-0.5362903225806452,-0.4772727272727274,-0.4956140350877193,-0.4784580498866213,-0.4390243902439024,-0.3994778067885118,-0.4177215189873419,-0.4390243902439024,-0.4191919191919192,-0.3732970027247957,-0.3274853801169591,-0.2966360856269113,-0.2966360856269113,-0.267515923566879,-0.2255892255892256
TOPS.L^H05,8.0,0.0173383380054165,0.0243918950938644,0.0919542569000106,-1.0,-0.5932565256750187,0.141678498616572,-4.14518315585968e-05,2.364703493789143e-11,-0.1923076923076922,-7.60203354397302e-06,-0.0718269365697334,-0.0886099604447628,0.0886099604447628,0.0886099604447628,0.0886099604447628,0.2721386903165038,0.0,-0.0060240963855421,0.0060975609756097,-0.0060240963855421,-0.0178571428571429,-0.1269841269841269,-0.1269841269841269,-0.140625,-0.098360655737705,-0.2028985507246377,-0.2731277533039647,-0.2731277533039647,-0.3153526970954358,-0.3153526970954358,-0.2666666666666667,-0.2666666666666667,-0.2600896860986548,-0.1624365482233503,-0.1032608695652175,-0.0517241379310344,-0.046242774566474,0.0248447204968942,0.0714285714285714,0.0714285714285714,0.1458333333333332,0.2692307692307691,0.4102564102564103,0.3865546218487394,0.4473684210526316,0.4347826086956521,0.3983050847457627,0.2692307692307691,0.1301369863013699,0.0312499999999997,0.1148648648648649,0.1538461538461537,0.0377358490566037,-0.0178571428571429,-0.0178571428571429,-0.0350877192982456,-0.0517241379310344,-0.1223404255319149,0.0312499999999997,0.0312499999999997,0.0312499999999997,-0.0730337078651686,-0.0730337078651686,-0.1081081081081082,-0.046242774566474
TOWNT.L,34.0,0.0301320801874225,0.0669277516527965,0.1476195696935533,-1.0,0.3926279551740125,0.1538595192895523,0.0911596193001559,2.1185679576120198e-11,0.1272727272727272,-0.1196411945168458,-0.0619926977221109,-0.2807479385234795,1.2807479385234797,0.2807479385234795,0.2807479385234795,0.0005917920908202,0.0,0.0104166666666667,-0.0202020202020202,-0.1916666666666666,-0.2049180327868852,-0.2239999999999999,-0.2239999999999999,-0.1848739495798319,-0.217741935483871,-0.2706766917293234,-0.3071428571428571,-0.3071428571428571,-0.3821656050955414,-0.3860759493670886,-0.2706766917293234,-0.2706766917293234,-0.2814814814814815,-0.2301587301587302,-0.217741935483871,-0.1709401709401709,-0.0934579439252337,-0.1261261261261262,-0.010204081632653,-0.010204081632653,0.0898876404494382,0.1686746987951808,0.2278481012658226,0.3287671232876712,0.4057971014492754,0.3857142857142857,0.5396825396825395,0.5396825396825395,0.2933333333333332,0.2435897435897436,0.2278481012658226,0.2933333333333332,0.2278481012658226,0.2124999999999999,0.1686746987951808,0.1975308641975308,0.1686746987951808,0.1022727272727272,0.1686746987951808,0.1686746987951808,0.276315789473684,0.1547619047619048,0.1547619047619048,0.2597402597402596,0.2435897435897436
TPK.L,34.0,-0.0599304561259972,0.1724294054569283,1.9482366539870648,-1.0,0.6502281570813059,-0.0605952274555368,0.509981139811211,4.829129321362631e-07,0.2107753913360029,0.0275675552828344,-0.0592424732923276,2.2426796081040767,0.0842811045986718,-0.0256975111688347,0.0889746440796215,0.3580518270729889,0.0,-0.0413793103448276,-0.027972027972028,-0.0380622837370243,-0.0479452054794521,-0.1339563862928349,-0.1339563862928349,-0.1230283911671924,-0.024561403508772,0.0145985401459851,-0.1626506024096385,-0.1626506024096385,-0.1575757575757576,-0.1847507331378299,-0.0313588850174216,-0.0313588850174216,0.0036101083032489,0.0183150183150182,0.1631799163179914,0.2034632034632033,0.139344262295082,0.2466367713004482,0.5108695652173911,0.5108695652173911,0.5108695652173911,0.5617977528089886,0.6449704142011834,0.770700636942675,0.8783783783783783,1.0746268656716411,1.2239999999999998,1.0144927536231885,0.6951219512195121,0.3560975609756098,0.3175355450236967,0.5108695652173911,0.3113207547169809,0.4111675126903553,0.5795454545454544,0.2694063926940639,0.188034188034188,0.1779661016949152,0.1829787234042552,0.2466367713004482,0.257918552036199,0.2694063926940639,0.2694063926940639,0.1779661016949152,0.1680672268907563
TSCO.L,35.0,-0.0652266418107029,0.0725938854294546,1.9484124946100456,-1.0,-0.134127562326526,-0.2183269476372924,0.4559764565420022,8.371102414155861e-05,-0.0434782608695652,0.0165954084010455,0.0057851484854777,5.215598964155302,-0.0010880824191104,0.0306557873824682,0.0720200834637454,0.4269637088901322,0.0,0.0283400809716598,0.0200803212851405,0.0539419087136929,0.0808510638297872,0.0241935483870967,0.0241935483870967,0.0717299578059071,0.1545454545454545,0.2153110047846891,0.1924882629107982,0.1924882629107982,0.1238938053097347,0.1598173515981735,0.2828282828282829,0.2828282828282829,0.2636815920398012,0.3160621761658031,0.1043478260869565,0.1924882629107982,0.1813953488372093,0.1238938053097347,0.0627615062761506,0.0627615062761506,0.0583333333333333,-0.0415094339622641,0.0200803212851405,0.0039525691699606,0.0948275862068965,0.1288888888888888,0.1651376146788989,0.0241935483870967,-0.0592592592592593,-0.0928571428571427,-0.0863309352517984,-0.0039215686274508,-0.0451127819548872,0.0325203252032519,0.118942731277533,0.0901287553648069,0.0627615062761506,-0.0078125,-0.0627306273062729,-0.0928571428571427,-0.0378787878787879,-0.1149825783972126,-0.1149825783972126,-0.0378787878787879,0.036734693877551
TSSL.L^I93,13.0,0.0513137273584502,0.1467737898680491,3.68160074296382,-1.0,0.1290886230483864,0.3154840355427065,0.5476500134541098,1.685970739245457e-08,0.0418448582143562,0.037382993333618,0.0030195747723659,-0.4570752011335908,0.0535904332340711,-0.0239952276747897,0.0529787874992807,0.5720013981798113,0.0,-0.0124999999999999,-0.0306748466257668,-0.0538922155688621,-0.0650887573964495,-0.1595744680851063,-0.1595744680851063,-0.0867052023121386,-0.0813953488372092,-0.1595744680851063,-0.1459459459459459,-0.1459459459459459,-0.1413043478260869,-0.197969543147208,0.0394736842105263,0.0394736842105263,-0.0062893081761006,0.0394736842105263,-0.0424242424242423,0.0193548387096773,-0.0365853658536584,-0.0424242424242423,-0.0813953488372092,-0.0813953488372092,-0.0760233918128654,-0.1684210526315789,-0.1640211640211639,-0.0919540229885057,-0.1222222222222222,-0.1366120218579235,-0.097142857142857,-0.2511848341232227,-0.3551020408163265,-0.3577235772357723,-0.3471074380165289,-0.2060301507537688,-0.2850678733031674,-0.2818181818181818,-0.2718894009216589,-0.2850678733031674,-0.2914798206278026,-0.2818181818181818,-0.2403846153846154,-0.2178217821782178,-0.2060301507537688,-0.2099999999999999,-0.2099999999999999,-0.1505376344086021,-0.0650887573964495
TSTT.L,27.0,0.0218593287900218,0.1482896999808905,1.1842062153611823,-1.0,0.1850960360106056,0.2615053763440858,-0.0277283134062579,8.801140397154743e-13,0.0599999999999999,0.0092580686640092,-0.0803374908290535,-0.1046854521625164,-0.0132336229819922,0.0255320743718524,0.1046854521625164,-0.3176655098778875,0.0,-0.176470588235294,-0.2222222222222221,-0.2222222222222221,-0.3636363636363635,-0.4399999999999999,-0.4399999999999999,-0.5,-0.5,-0.588235294117647,-0.6216216216216216,-0.6216216216216216,-0.631578947368421,-0.6888888888888889,-0.5999999999999999,-0.5999999999999999,-0.5999999999999999,-0.611111111111111,-0.611111111111111,-0.4814814814814815,-0.4814814814814815,-0.5333333333333332,-0.4615384615384614,-0.4615384615384614,-0.3913043478260869,-0.4399999999999999,-0.176470588235294,0.0769230769230771,-0.0666666666666665,0.0769230769230771,0.0,0.0,0.0,-0.1249999999999998,-0.3333333333333332,0.0,0.0,0.0,0.1666666666666667,0.0769230769230771,0.0,-0.0666666666666665,0.2727272727272729,0.7500000000000002,0.4000000000000001,0.0769230769230771,0.0769230769230771,0.0,0.4000000000000001
TTG.L,34.0,0.053321417932678,0.0045236828100053,1.362688377862455,-1.0,0.2031875421691263,-0.0945121951219512,0.2933657333526748,7.368905001075462e-09,0.0658644711842939,0.0819183795055108,0.2015231400117165,0.1793563163690237,-0.0385995383054255,-0.1367866464660236,0.2956740865182696,1.3033629008225092,0.0,-0.0084745762711864,-0.0564516129032258,-0.0042553191489362,-0.0168067226890756,-0.3953488372093023,-0.3953488372093023,-0.3553719008264463,-0.3256484149855908,-0.3606557377049181,-0.3623978201634877,-0.3623978201634877,-0.3500000000000001,-0.3743315508021391,-0.2664576802507837,-0.2664576802507837,-0.2618296529968454,-0.2094594594594595,-0.158273381294964,-0.1846689895470383,-0.2067796610169492,-0.1672597864768683,-0.1068702290076336,-0.1068702290076336,-0.1490909090909091,-0.0677290836653385,0.0733944954128438,0.258064516129032,0.2124352331606216,0.1758793969849246,0.1758793969849246,0.1037735849056602,0.0540540540540539,-0.0042553191489362,0.0733944954128438,0.1878172588832487,0.1641791044776119,0.1142857142857141,0.3764705882352941,0.3072625698324021,0.2513368983957218,0.2513368983957218,0.4011976047904191,0.4624999999999999,0.7333333333333332,0.7862595419847327,0.7862595419847327,0.95,1.2285714285714282
TW.L,34.0,0.0389916343472547,0.3368997645131565,0.8972636062106002,-1.0,-0.0702429899007524,0.0436022253129347,-0.0965660344732713,3.7814426375513546e-07,-0.022769690182904,0.0357864034103658,0.0286634126077474,6.420735729262242,-0.0137656639829405,-0.0123619383909358,0.0315059861373661,0.3732283757327352,0.0,-0.0697674418604651,-0.0551181102362204,0.0344827586206897,-0.0625,-0.1724137931034483,-0.1724137931034483,-0.1489361702127659,-0.0769230769230769,-0.1608391608391608,-0.2452830188679245,-0.2452830188679245,-0.3142857142857143,-0.2771084337349397,-0.0476190476190476,-0.0476190476190476,-0.0322580645161291,0.0169491525423728,-0.0082644628099173,0.0344827586206897,0.1538461538461537,0.1538461538461537,0.3333333333333332,0.3333333333333332,0.3636363636363635,0.6216216216216215,0.7391304347826089,0.9047619047619048,0.5384615384615383,1.0338983050847457,1.3076923076923077,1.2641509433962264,0.3953488372093023,0.0344827586206897,-0.1044776119402985,0.0619469026548673,0.0909090909090908,0.0526315789473683,-0.0977443609022556,-0.1608391608391608,-0.3478260869565218,-0.3908629441624366,-0.4666666666666667,-0.4782608695652174,-0.4366197183098591,-0.5102040816326532,-0.5102040816326532,-0.5555555555555556,-0.5833333333333333
UBIS.L^F00,10.0,-0.1626989922593838,0.1639298245614035,1.8740101242728373,-1.0,-0.4574407015861486,-0.424835646457268,-0.4038950715421089,5.497123961660412e-08,-0.1482821711730025,0.119176281583175,0.0882180539273154,-0.4216084694541986,-0.3045108094835779,-0.067614048918117,-0.0510726955346585,0.4635672173028511,0.0,0.0626959247648903,0.036697247706422,0.0727848101265822,0.0761904761904763,0.018018018018018,0.018018018018018,0.036697247706422,0.090032154340836,0.0626959247648903,0.0210843373493976,0.0210843373493976,-0.017391304347826,-0.0737704918032786,-0.0029411764705882,-0.0029411764705882,-0.0737704918032786,-0.017391304347826,-0.1194805194805195,-0.1078947368421051,-0.1240310077519379,-0.12853470437018,-0.1608910891089109,-0.1608910891089109,-0.121761658031088,-0.0712328767123287,-0.0450704225352112,-0.0314285714285713,-0.0029411764705882,0.0660377358490567,0.2282608695652175,0.043076923076923,-0.0230547550432277,-0.1608910891089109,-0.1870503597122301,-0.1395939086294415,-0.2060889929742387,-0.1629629629629628,-0.1329923273657288,-0.0935828877005348,-0.1055408970976252,-0.181159420289855,-0.1711491442542786,-0.1395939086294415,-0.0661157024793387,-0.0984042553191488,-0.0984042553191488,-0.1262886597938144,-0.0862533692722371
UDG.L^H21,32.0,0.0764654498150306,0.2371058246583986,0.8478878690830123,-1.0,-0.0460666001394643,0.0387524971082518,0.5500982401897536,1.8939742205359323e-08,-0.0149327671620665,0.0692278207730339,0.1280591681866322,23.90019966912053,-0.1451149951848328,-0.0601687035920294,-0.0630289687563761,0.2152052881028081,0.0,0.0,-0.0157894736842104,-0.0410256410256409,-0.0310880829015542,-0.0788177339901476,-0.0788177339901476,-0.0555555555555554,-0.0555555555555554,-0.0788177339901476,-0.1095238095238094,-0.1095238095238094,-0.1302325581395348,-0.1302325581395348,-0.1137440758293837,-0.1137440758293837,-0.1095238095238094,-0.1009615384615384,-0.0555555555555554,-0.0053191489361701,-0.0053191489361701,0.0218579234972677,-0.0649999999999999,-0.0649999999999999,-0.0603015075376883,-0.0878048780487803,-0.0788177339901476,-0.0649999999999999,-0.0649999999999999,-0.0410256410256409,0.1,0.1197604790419162,0.1197604790419162,0.1333333333333335,0.1333333333333335,0.0388888888888889,0.0108108108108109,0.0,0.1687499999999999,0.1687499999999999,0.1,0.0685714285714287,0.0685714285714287,0.1333333333333335,0.1,0.5080645161290323,0.5080645161290323,0.5080645161290323,0.5080645161290323
UDIS.L^G01,12.0,0.2146136363636363,0.2839894861500246,0.6617726562050767,-1.0,-1.8898694367449256,0.1489872256334251,0.169740258407479,9.104825753710204e-12,-0.6126126126126127,-0.0085454545454545,0.3551700680272109,-0.2273910582908883,0.2273910582908883,0.2273910582908883,0.2273910582908883,0.0728549608228593,0.0,-0.1477272727272727,-0.1847826086956522,-0.1847826086956522,-0.2424242424242424,-0.3697478991596639,-0.3697478991596639,-0.4360902255639097,-0.4360902255639097,-0.4680851063829787,-0.5098039215686274,-0.5098039215686274,-0.6173469387755102,-0.5945945945945946,-0.5562130177514792,-0.5562130177514792,-0.5508982035928143,-0.5714285714285714,-0.5786516853932584,-0.5535714285714286,-0.4755244755244755,-0.4402985074626866,-0.2788461538461538,-0.2788461538461538,-0.3478260869565217,-0.3055555555555556,-0.0506329113924051,-0.1666666666666667,0.7857142857142858,0.5625,0.9736842105263156,0.3636363636363635,-0.3697478991596639,-0.5253164556962026,-0.4402985074626866,-0.4140625,-0.5341614906832298,-0.4094488188976378,-0.625,-0.6794871794871795,-0.7180451127819549,-0.6987951807228916,-0.6822033898305084,-0.7641509433962265,-0.8314606741573034,-0.8660714285714286,-0.8660714285714286,-0.8704663212435233,-0.8693379790940766
