firms,absacc,acc,age,bm,bm_ia,cashdebt,convind,currat,ep,herf,lev,mve_ia,pctacc,ps,quick,roic,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSTZ-L^A00,0.6113793979884533,0.6113793979884533,1.0,4.810468637055305e-07,0.2107047005316481,0.5168236327606285,1.0,1.1624383020730502,1.2626147298668829e-07,8.471087132507267e-09,7.149899168469926e-07,0.1458199949661853,2.92191115224433,5.0,0.6885241855873642,0.1646569955107038,4.988980079374255,0.8719404898475569,-0.0184331797235023,-0.0440528634361233,-0.0606060606060606,-0.1653846153846154,-0.1962962962962964,-0.2022058823529412,-0.0995850622406639,-0.1388888888888889,-0.1872659176029962,-0.1902985074626866,-0.2222222222222222,-0.1685823754789271,-0.1106557377049179,-0.1621621621621621,-0.181132075471698,-0.1902985074626866,-0.1717557251908397,-0.1992619926199261,-0.1962962962962964,-0.1933085501858735,-0.2022058823529412,-0.2166064981949459,-0.2412587412587412,-0.2861842105263158,-0.2277580071174377,-0.2766666666666667,-0.32398753894081,-0.4464285714285714,-0.3089171974522293,-0.3132911392405063,-0.3044871794871795,-0.321875,-0.3541666666666666,-0.2931596091205212,-0.3022508038585209,-0.2542955326460482,-0.1902985074626866,-0.2051282051282051,-0.1933085501858735,-0.2022058823529412,-0.2080291970802921,-0.2194244604316546,-0.1902985074626866,-0.2022058823529412,-0.1717557251908397,-0.142292490118577,-0.0269058295964126,0.2055555555555555,0.2616279069767442
FSUD-L^F02,0.0639751132751741,0.0639751132751741,1.0,1.8060349333385339e-07,0.07910664812311,0.1707967975600457,1.0,4.708483290488432,3.805644154100154e-08,5.741931150988839e-08,4.112465983825185e-07,6.469978375099276,0.8183391003460203,4.0,4.630848329048843,-0.0484083631569033,3.605347593582888,0.5144061141754291,0.0151975683890577,0.031347962382445,0.0858085808580859,0.1228668941979522,0.1344827586206898,0.078688524590164,0.1171477079796265,0.2029250457038391,0.2230483271375465,0.2299065420560748,0.2029250457038391,0.2162661737523106,0.4089935760171306,0.3539094650205761,0.1305841924398625,0.029733959311424,0.505720823798627,0.323943661971831,0.3679833679833681,0.6574307304785894,0.6700507614213198,0.9410029498525074,1.230508474576271,1.1788079470198674,1.5603112840466928,2.1634615384615383,2.074766355140187,0.907246376811594,1.088888888888889,0.9467455621301776,1.230508474576271,1.5307692307692309,1.7647058823529411,1.5114503816793894,2.3743589743589744,2.445026178010471,2.5956284153005464,3.3576158940397347,3.3576158940397347,4.022900763358779,3.802919708029196,5.450980392156863,4.823008849557523,4.721739130434783,4.39344262295082,3.802919708029196,3.874074074074074,3.874074074074074,3.328947368421052
FSUE-L,0.620774193548387,0.620774193548387,1.0,3.3383489717527737e-07,0.1462239697282152,0.4711538461538462,1.0,1.7990886495443248,8.841195519456244e-08,1.0769280598508025e-06,4.60277373259701e-07,4.138903843562524,2.8003492433061696,5.0,1.0871996685998344,0.1069036226930963,14.49751737835154,0.7933911825496719,-0.0260078023407022,0.0462585034013607,0.1161103047895502,0.0606896551724138,-0.0278128950695322,-0.0012987012987012,0.0680555555555555,0.1048850574712645,0.0563186813186813,0.074022346368715,0.1064748201438849,0.0606896551724138,0.1904024767801857,0.1477611940298508,0.0621546961325967,0.0226063829787235,0.0907801418439717,-0.0128369704749679,0.0923295454545454,0.100143061516452,0.1409495548961423,0.1443452380952381,0.13589364844904,0.0636237897648686,0.1242690058479532,0.2015625000000001,0.2304000000000001,-0.1888185654008438,0.0185430463576159,-0.0265822784810126,0.059228650137741,0.1978193146417446,0.2606557377049181,0.3167808219178083,0.3806104129263914,0.3491228070175438,0.2483766233766233,0.3167808219178083,0.3327556325823224,0.4427767354596623,0.4731800766283527,0.5137795275590551,0.337391304347826,0.6975717439293598,0.6537634408602151,0.538,0.6020833333333335,0.9321608040201006,0.7759815242494228
FSUH-L,0.1336486459518249,0.1336486459518249,1.0,2.061377653012159e-06,0.902909869767778,0.3365616372321311,1.0,2.131736872475476,1.7866458714746749e-07,2.1351389572287552e-08,1.352849487031477e-06,0.1796347292164077,1.3333554552694444,5.0,1.7800827082131176,-0.0548743791465757,6.8559517059667145,0.959038739185066,0.0298507462686568,0.0634920634920634,0.0806451612903225,0.006006006006006,0.0371517027863776,0.0534591194968552,0.0771704180064309,0.0771704180064309,0.0702875399361022,0.0534591194968552,0.0151515151515151,0.0403726708074534,0.1512027491408933,0.0601265822784808,0.046875,0.0244648318042812,0.0,-0.0373563218390804,-0.056338028169014,0.0634920634920634,0.0737179487179486,0.0567823343848581,0.046875,0.0737179487179486,0.0702875399361022,0.1879432624113475,0.0634920634920634,-0.1365979381443298,-0.1624999999999999,-0.178921568627451,-0.1624999999999999,-0.1927710843373494,-0.1207349081364829,-0.0896739130434782,0.0120845921450152,0.046875,0.1713286713286714,0.1837455830388692,0.3400000000000001,0.4075630252100841,0.558139534883721,0.6341463414634148,0.4888888888888889,0.5952380952380951,0.5727699530516432,0.4377682403433476,0.5090090090090089,0.558139534883721,0.4692982456140353
FSUM-L^D21,0.7027145963161447,0.7027145963161447,1.0,4.836840855286089e-07,0.2118598375388554,0.5194021767745526,1.0,2.097468891402715,9.363034106559469e-08,3.280005345043505e-08,4.791216740822042e-07,0.5910339521429736,3.626265347754128,5.0,1.218283371040724,0.1726726786880386,3.892222612627752,0.8963552594695384,-0.025,0.0256410256410257,0.038961038961039,0.0,-0.0532544378698224,-0.0123456790123457,-0.4984326018808777,-0.4265232974910394,-0.4265232974910394,-0.4265232974910394,-0.4520547945205478,-0.4117647058823529,-0.3548387096774192,-0.3869731800766283,-0.3939393939393939,-0.365079365079365,-0.3388429752066115,-0.3798449612403101,-0.367588932806324,-0.3469387755102041,-0.3277310924369747,-0.3013100436681222,-0.2888888888888888,-0.2792792792792793,-0.2270531400966182,-0.1878172588832486,-0.3162393162393161,-0.5015576323987538,-0.510703363914373,-0.5389048991354467,-0.5151515151515151,-0.4366197183098591,-0.4306049822064056,-0.4366197183098591,-0.4666666666666667,-0.391634980988593,-0.3133047210300429,-0.3469387755102041,-0.365079365079365,-0.3043478260869564,-0.3962264150943395,-0.678714859437751,-0.6799999999999999,-0.6506550218340611,-0.6940726577437859,-0.6595744680851063,-0.6363636363636364,-0.6116504854368932,-0.5876288659793814
FSUT-L^F07,0.2641526334647079,0.2641526334647079,1.0,6.217177834904747e-07,0.2723203689064077,0.8971553610503282,1.0,1.7110589085652332,7.939973647337584e-08,3.6955776356049273e-06,2.255924602526666e-07,5.609293235165062,1.410329985652797,5.0,0.9775930610769789,0.1316619362976978,16.7041383570105,0.829176904189525,-0.0146520146520147,-0.0249999999999999,0.026315789473684,-0.0353356890459364,-0.107843137254902,-0.0650684931506849,0.0148698884758364,-0.0421052631578947,-0.0586206896551724,-0.0072727272727273,0.0540540540540541,0.0790513833992094,0.1818181818181818,0.2638888888888888,0.2079646017699117,0.3125,0.3582089552238807,0.2409090909090907,0.1973684210526316,0.3062200956937799,0.1327800829875518,0.2757009345794392,0.2352941176470588,0.1097560975609757,0.1666666666666667,0.2757009345794392,0.1422594142259414,-0.107843137254902,-0.1221864951768488,-0.1221864951768488,-0.0618556701030927,-0.1107491856677523,-0.0808080808080808,0.0340909090909089,-0.1495327102803738,0.0186567164179103,0.1818181818181818,0.1818181818181818,0.1716738197424892,0.2638888888888888,0.2409090909090907,0.06640625,0.0833333333333332,0.092,0.0340909090909089,-0.0036496350364964,0.1973684210526316,0.1567796610169491,0.0419847328244273
FSUX-L^C11,0.5513100091653235,0.5513100091653235,1.0,5.067442656281251e-07,0.2219604923994778,0.4831556330319861,1.0,1.2293310277747758,1.2075595534499397e-07,2.3228351861398637e-08,7.244476247656992e-07,0.217572382750262,2.828374543980543,5.0,0.6792700436923932,0.176135647879872,5.868376395883512,0.9255476396745076,-0.0357142857142857,0.0769230769230771,0.0,-0.1249999999999998,-0.096774193548387,-0.096774193548387,-0.0666666666666665,-0.096774193548387,-0.1249999999999998,-0.0819672131147539,-0.096774193548387,-0.176470588235294,-0.0508474576271185,-0.1384615384615384,-0.2432432432432432,-0.1999999999999998,-0.1999999999999998,-0.2727272727272727,-0.2999999999999999,-0.2727272727272727,-0.176470588235294,-0.1641791044776118,-0.1515151515151515,-0.1999999999999998,-0.1384615384615384,-0.1249999999999998,-0.3488372093023255,-0.4563106796116504,-0.3846153846153846,-0.3777777777777777,-0.3170731707317072,-0.2222222222222221,-0.176470588235294,-0.0666666666666665,-0.0666666666666665,0.0370370370370369,0.3333333333333335,0.2727272727272729,0.2727272727272729,0.3023255813953489,0.3333333333333335,0.3658536585365854,0.5135135135135136,0.4736842105263159,0.4736842105263159,0.6470588235294119,0.4358974358974359,0.6000000000000003,0.696969696969697
FSVE-L^L05,0.1641385917292032,0.1641385917292032,1.0,4.1126803677627713e-07,0.180140678726533,0.1474108944182918,1.0,1.045119305856833,8.28580429267576e-08,5.704247400477534e-07,7.087007075863097e-07,0.8457351852595963,3.124620060790273,3.0,1.0190889370932754,0.1019467213114754,6.558641975308642,0.7621808100317816,0.0865384615384614,-0.0399999999999999,-0.0031948881789136,-0.0686567164179104,-0.1211267605633802,-0.140495867768595,-0.0956521739130434,-0.0545454545454544,-0.037037037037037,0.0097087378640776,0.0297029702970297,0.1223021582733814,0.1773584905660379,0.2046332046332046,0.1863117870722435,0.2530120481927711,0.273469387755102,0.21875,0.1142857142857143,0.1345454545454545,0.1555555555555554,0.1345454545454545,0.1428571428571428,0.1863117870722435,0.2332015810276682,0.327659574468085,0.1142857142857143,-0.0574018126888217,-0.0545454545454544,-0.1475409836065574,-0.1260504201680671,-0.0399999999999999,0.04,-0.0188679245283018,0.0758620689655173,0.1818181818181818,0.3565217391304349,0.3109243697478991,0.2946058091286307,0.3390557939914163,0.3390557939914163,0.4311926605504586,0.4511627906976745,0.6082474226804124,0.6507936507936509,0.5757575757575759,0.5918367346938775,0.6956521739130435,0.6335078534031415
FSVT-L,0.7978533094812164,0.7978533094812164,1.0,8.658271230365001e-07,0.3792433927669463,0.3207855973813421,1.0,2.1233595800524934,9.850727747121857e-08,1.0682411136715708e-08,1.055928886577448e-06,0.1232479520819374,7.82456140350877,5.0,1.1758530183727034,0.0916414904330312,4.529595015576324,0.4713486588354438,0.0113636363636364,0.0352941176470589,0.0,-0.1287128712871287,-0.2413793103448275,-0.1372549019607842,-0.0833333333333332,0.0476190476190476,0.0352941176470589,0.0,0.0476190476190476,0.0999999999999998,0.1139240506329113,0.1891891891891892,0.1282051282051282,0.3333333333333332,0.375,0.4193548387096775,0.375,0.5714285714285714,0.6296296296296295,0.5438596491228072,0.4193548387096775,0.5999999999999999,0.7254901960784315,0.9130434782608694,0.375,-0.0222222222222222,-0.0638297872340425,-0.0927835051546391,0.0476190476190476,0.1733333333333333,0.1139240506329113,0.1733333333333333,0.1428571428571428,0.375,0.4193548387096775,0.3968253968253967,0.4915254237288136,0.6603773584905659,0.2753623188405798,0.1891891891891892,0.2222222222222223,0.1733333333333333,0.0602409638554217,0.2222222222222223,0.2394366197183099,0.4666666666666668,0.4666666666666668
FSVU-L^B01,0.6631901201956724,0.6631901201956724,1.0,1.8110442446125042e-07,0.0793260623863527,0.4627878839791428,1.0,1.2396244418151978,6.849763323588733e-08,1.0400841111114e-07,3.952473403763851e-07,1.0066236697750857,2.854071419745459,5.0,0.6853555207816495,0.16426330847629,6.138811463210023,0.6884643264296252,-0.0537190082644627,0.0521739130434784,0.1523809523809522,-0.0936329588014981,-0.0867924528301886,-0.0798479087452471,-0.0396825396825397,-0.0692307692307693,-0.0509803921568626,-0.0162601626016259,-0.047244094488189,0.0041493775933609,0.1469194312796209,0.1152073732718894,0.056768558951965,0.1152073732718894,0.1308411214953269,0.0297872340425531,0.095022624434389,0.09009009009009,0.0083333333333333,0.0341880341880342,-0.0281124497991969,-0.0546875,0.0707964601769912,0.1523809523809522,0.095022624434389,-0.2168284789644012,-0.2142857142857143,-0.1879194630872483,-0.1683848797250859,-0.0396825396825397,0.141509433962264,0.1203703703703702,0.2474226804123711,0.3444444444444443,0.5031055900621118,0.5921052631578947,0.6241610738255032,0.6575342465753424,0.6805555555555556,0.7285714285714286,-0.7101796407185629,-0.7066666666666667,-0.6936708860759494,-0.7186046511627907,-0.7048780487804878,-0.6936708860759494,-0.6936708860759494
FSVZ-L,0.8857451956825146,0.8857451956825146,1.0,4.245581200934861e-07,0.1859619057974725,0.8538699159087009,1.0,2.8173688519428177,9.104730781184252e-08,7.607779496875999e-09,2.693230091348976e-07,0.368667385607854,3.4029443492607405,5.0,1.7713961836387682,0.1775798537902224,3.3696004393793766,1.0372362377068716,-0.048,0.0504201680672269,0.1111111111111111,0.0204081632653061,0.0,0.0040160642570279,0.0638297872340425,0.0729613733905578,0.0504201680672269,0.0638297872340425,0.0683760683760683,0.1848341232227488,0.3368983957219251,0.2820512820512821,0.2376237623762376,0.3227513227513228,0.3297872340425531,0.3368983957219251,0.3157894736842106,0.4044943820224718,0.4124293785310735,0.3888888888888888,0.4285714285714286,0.3888888888888888,0.4792899408284023,0.7482517482517483,0.4450867052023122,0.0593220338983051,0.1415525114155251,0.1682242990654205,0.2953367875647668,0.3157894736842106,0.4124293785310735,0.3227513227513228,0.2626262626262625,0.3736263736263736,0.5432098765432098,0.5723270440251571,0.592356687898089,0.6025641025641024,0.5625,0.4367816091954022,0.3020833333333335,0.3440860215053762,0.3157894736842106,0.4705882352941177,0.5432098765432098,0.8115942028985508,0.7123287671232876
FSWB-L^H01,0.1175035626940813,0.1175035626940813,2.0,6.668386046861608e-07,0.2920838677151202,0.5792768245084322,1.0,3.401250704802912,1.1118988567773881e-07,2.3491212126567342e-09,2.1101503063899881e-07,0.2054112353957802,0.8804439056234268,3.0,2.201548003485571,0.1500086610081413,4.569973190348525,0.7341223492689309,-0.0159574468085105,0.1325301204819278,0.119047619047619,0.0621468926553672,0.0444444444444442,-0.0784313725490196,-0.1090047393364929,-0.2166666666666666,-0.1965811965811965,-0.2,-0.1681415929203539,-0.1644444444444445,0.010752688172043,-0.0408163265306122,-0.1493212669683258,-0.1336405529953916,-0.0693069306930693,-0.171806167400881,-0.1531531531531532,-0.1004784688995215,-0.0358974358974358,0.2129032258064516,0.1604938271604936,0.1604938271604936,0.1898734177215189,0.3823529411764703,0.0930232558139534,-0.2166666666666666,-0.0784313725490196,-0.0829268292682926,-0.1132075471698114,0.1604938271604936,0.3428571428571429,0.5798319327731092,0.7090909090909088,0.9183673469387754,1.2650602409638556,1.3797468354430378,1.5405405405405403,1.4415584415584417,1.7246376811594204,1.5405405405405403,1.4415584415584417,1.4415584415584417,1.5066666666666664,1.6111111111111112,2.081967213114754,2.1864406779661016,2.032258064516129
FSWD-L^I15,0.6455875412930625,0.6455875412930625,1.0,3.717158485441119e-07,0.1628163126291558,0.3617445206995794,1.0,1.3253575357535752,1.2905941275020192e-07,6.397347216147924e-07,9.312481907231024e-07,1.033136775235978,3.2779552715654945,5.0,0.7568756875687568,0.1701492537313432,4.864677907479464,0.8927012298966489,-0.0846153846153846,0.0612244897959184,0.1063829787234043,-0.1275167785234898,-0.1693290734824281,-0.1585760517799351,-0.1095890410958904,-0.1186440677966101,-0.1746031746031745,-0.1925465838509317,-0.1823899371069182,-0.1823899371069182,-0.0262172284644194,-0.0188679245283017,-0.1304347826086956,-0.0747330960854092,-0.078014184397163,-0.1693290734824281,-0.1612903225806451,-0.4323144104803493,-0.4347826086956521,-0.4335511982570805,-0.4456289978678038,-0.4170403587443946,-0.4117647058823529,-0.3483709273182958,-0.3953488372093022,-0.5185185185185186,-0.5047619047619047,-0.5075757575757576,-0.4514767932489452,-0.4672131147540983,-0.4144144144144144,-0.3764988009592326,-0.3384223918575063,-0.2655367231638418,-0.1612903225806451,-0.1746031746031745,-0.1419141914191418,-0.0510948905109489,-0.1558441558441557,-0.1823899371069182,-0.2397660818713449,-0.3157894736842105,-0.3401015228426396,-0.3157894736842105,-0.1612903225806451,-0.0545454545454545,0.056910569105691
FSWI-L^L97,0.6968081030968907,0.6968081030968907,1.0,7.075451155016251e-07,0.3099138419196938,0.3472072733719119,1.0,1.5490483767642742,9.10693313206027e-08,1.5461413901146432e-08,1.1061240083638817e-06,0.1520715559935717,6.993694247923715,5.0,0.8950011365749829,0.110352834125602,4.511541536636319,1.1845335412751696,0.0636942675159235,0.0328947368421053,0.0397350993377483,-0.2110552763819094,-0.2341463414634145,-0.2798165137614679,-0.2697674418604651,-0.2697674418604651,-0.3232758620689654,-0.3319148936170213,-0.3669354838709677,-0.376984126984127,-0.3022222222222221,-0.3403361344537814,-0.3375527426160337,-0.317391304347826,-0.317391304347826,-0.3794466403162054,-0.317391304347826,-0.2959641255605381,-0.3512396694214875,-0.2831050228310502,-0.2227722772277227,-0.2663551401869158,-0.2341463414634145,-0.1736842105263156,-0.1736842105263156,-0.4623287671232876,-0.4097744360902255,-0.495176848874598,-0.431159420289855,-0.4586206896551723,-0.4372759856630824,-0.4372759856630824,-0.4372759856630824,-0.4119850187265917,-0.3022222222222221,-0.2110552763819094,-0.230392156862745,-0.2697674418604651,-0.1865284974093264,-0.2863636363636364,-0.3591836734693877,-0.4075471698113206,-0.4852459016393442,-0.4852459016393442,-0.4935483870967742,-0.3891050583657587,-0.3375527426160337
FSWY-L,0.7910895909264352,0.7910895909264352,1.0,5.01938686774729e-07,0.2198555871821643,0.4273771268915108,1.0,1.7174290180181728,1.2983018197683269e-07,1.36553849464031e-06,7.619419311720712e-07,1.2796690815831937,3.854027512467789,5.0,0.9520402846722432,0.1739259078022558,6.118998432957764,0.9648298749182396,-0.0779220779220779,0.0883392226148409,0.1200000000000001,0.0694444444444444,0.0405405405405405,0.0584192439862543,0.111913357400722,0.0921985815602837,0.103942652329749,0.0547945205479452,0.0883392226148409,0.0769230769230771,0.2941176470588236,0.2833333333333334,0.1200000000000001,0.3106382978723403,0.2833333333333334,0.1578947368421053,0.1449814126394053,0.2222222222222223,0.1492537313432835,0.153558052434457,0.2780082987551866,0.2369477911646584,0.3449781659388646,-0.2357320099255583,-0.3815261044176707,-0.5347432024169184,-0.5118858954041203,-0.5463917525773196,-0.5261538461538462,-0.536144578313253,-0.5048231511254019,-0.5261538461538462,-0.5463917525773196,-0.5261538461538462,-0.4788494077834179,-0.4519572953736654,-0.452930728241563,-0.4110898661567878,-0.4470377019748653,-0.4076923076923077,-0.4242990654205607,-0.4110898661567878,-0.4671280276816609,-0.4643478260869564,-0.3900990099009901,-0.323076923076923,-0.2919540229885057
FSXD-L^J00,0.5853884396102852,0.5853884396102852,1.0,2.976947098867752e-07,0.1303941038371386,0.3908987683564867,1.0,1.3844660873214316,1.086036395222094e-07,8.284700006018656e-08,7.914289215843071e-07,0.495367775533802,2.953282128434556,5.0,0.86988337325803,0.1574333844561652,5.163992756210783,0.7981986663487479,-0.080168776371308,-0.0042016806722687,0.0871559633027523,-0.0443548387096773,-0.0778210116731517,-0.1565836298932383,-0.0988593155893535,-0.0481927710843373,-0.0404858299595142,-0.0557768924302787,-0.0083682008368201,-0.0124999999999999,0.2153846153846155,0.1732673267326732,0.0533333333333334,0.0085106382978723,0.1909547738693469,-0.0481927710843373,-0.0206611570247933,0.3093922651933702,0.3699421965317919,0.4277108433734942,0.462962962962963,0.5389610389610391,0.5389610389610391,0.8809523809523809,0.6232876712328768,0.1179245283018868,-0.7137681159420289,-0.7141133896260554,-0.6647807637906648,-0.6575144508670521,-0.6403641881638846,-0.6146341463414634,-0.5594795539033457,-0.5021008403361344,-0.4357142857142857,-0.4,-0.4104477611940298,-0.4045226130653265,-0.3875968992248062,-0.4148148148148147,-0.458904109589041,-0.458904109589041,-0.4697986577181208,-0.4449648711943793,-0.3763157894736841,-0.3875968992248062,-0.2861445783132529
FSXE-L,0.6022233782683434,0.6022233782683434,1.0,5.119040753071641e-07,0.2242205552649697,0.4984139787876475,1.0,1.6585553025051984,1.1241557212092425e-07,2.720843868865218e-08,5.854608101505233e-07,0.3337562019989269,3.0230485381776897,5.0,1.2146252104168729,0.0822395674355731,3.125631389663394,0.4794296860831478,0.003875968992248,0.0445344129554654,0.1266375545851528,-0.0915492957746477,-0.1485148514851484,-0.1596091205211726,-0.1313131313131313,-0.075268817204301,-0.1194539249146757,-0.1650485436893203,-0.1072664359861591,-0.0373134328358208,0.1120689655172415,0.0445344129554654,-0.0038610038610037,0.1025641025641026,0.1466666666666667,0.0886075949367088,0.093220338983051,0.1217391304347828,0.1168831168831168,0.1466666666666667,0.2344497607655504,0.2524271844660195,0.449438202247191,0.6125,0.465909090909091,0.032,0.0403225806451612,0.0038910505836575,0.303030303030303,0.3507853403141363,0.3578947368421052,0.449438202247191,0.7432432432432432,0.7916666666666667,1.0975609756097562,1.65979381443299,1.4571428571428573,1.7741935483870963,1.3454545454545452,1.3454545454545452,1.064,1.283185840707965,0.9398496240601504,1.3035714285714284,2.035294117647059,2.3076923076923075,2.534246575342466
FSXF-L^G00,0.1409354380080929,0.1409354380080929,1.0,2.311330734209636e-06,1.0123925274759809,0.2857797114724067,1.0,0.7216630918990266,5.053984850868129e-07,1.3530673589650026e-06,4.241971700431802e-06,0.4543159637443471,1.7931354359925782,4.0,0.5467744596601221,0.1371291098636728,8.961664841182914,0.9138392365176974,-0.0081967213114754,-0.610223642172524,0.1090909090909089,-0.6443148688046647,-0.0615384615384615,-0.0615384615384615,-0.0393700787401575,-0.6453488372093024,-0.6657534246575343,-0.1408450704225351,-0.0687022900763358,-0.0827067669172932,0.0427350427350428,0.0,-0.6325301204819277,-0.6139240506329114,0.0796460176991151,0.0166666666666666,-0.6163522012578617,-0.0161290322580645,-0.6291793313069909,-0.6163522012578617,-0.6175548589341693,0.2448979591836735,-0.5878378378378378,0.6052631578947367,-0.5778546712802768,-0.6543909348441926,0.7183098591549297,0.5641025641025641,0.8208955223880596,-0.6563380281690141,1.103448275862069,-0.6390532544378698,1.30188679245283,1.489795918367347,1.1403508771929824,-0.5673758865248226,-0.5531135531135531,1.392156862745098,1.3461538461538458,1.3461538461538458,-0.5514705882352942,-0.5343511450381679,1.0677966101694918,-0.5611510791366906,1.5957446808510638,1.7111111111111108,1.5957446808510638
FSXI-L,0.3732727755546806,0.3732727755546806,1.0,8.965421853388657e-07,0.3926969842827046,0.4075067024128686,1.0,1.3837146238043585,1.0330567081604429e-07,9.13986619510183e-09,6.139280774550484e-07,0.153996719550119,2.728879368054626,5.0,0.1572576668967557,0.1073046929075723,27.148364957610013,0.9971210803405473,0.0069637883008357,0.0286532951289397,0.0748502994011977,-0.0830140485312899,-0.077120822622108,-0.1190184049079755,-0.0401069518716578,-0.1822323462414578,-0.1275820170109356,-0.1113861386138613,0.033093525179856,0.1396825396825396,0.2067226890756301,0.2169491525423728,0.3174311926605504,0.3547169811320754,0.3296296296296295,0.3676190476190475,0.4653061224489794,0.4958333333333333,0.4958333333333333,0.4653061224489794,0.4958333333333333,0.6505747126436783,0.8649350649350649,0.8894736842105264,0.578021978021978,0.2936936936936936,0.3547169811320754,0.2821428571428572,0.407843137254902,0.6207674943566592,0.5440860215053762,0.7054631828978621,0.7054631828978621,0.7949999999999999,1.081159420289855,1.111764705882353,1.1242603550295858,1.0339943342776206,0.9405405405405404,0.8649350649350649,0.9564032697547684,0.977961432506887,0.9249329758713136,1.1497005988023954,1.4093959731543624,1.659259259259259,1.7404580152671754
FSXN-L,0.1414592632474773,-0.1414592632474773,1.0,7.951326935779204e-07,0.3482783253022429,0.7547169811320755,1.0,0.2883284566439087,7.393487684920247e-08,1.2638494524196926e-08,2.602259785427442e-07,0.58087002858594,-1.009869563061053,5.0,0.1706686483055439,0.107970684153312,21.383585722011897,0.9295407920947044,-0.0047393364928909,-0.0684326710816778,-0.0430839002267574,-0.128099173553719,-0.1244813278008299,-0.0601336302895324,-0.0538116591928251,-0.0208816705336426,-0.0321100917431194,-0.0580357142857144,-0.1262939958592133,-0.0663716814159292,-0.0047169811320755,-0.0580357142857144,-0.0276497695852534,0.0368550368550366,0.0343137254901959,0.007159904534606,-0.0208816705336426,0.0471464019851115,0.0792838874680306,0.1018276762402088,0.1047120418848166,0.1436314363143631,0.2022792022792023,0.388157894736842,0.1625344352617079,0.0242718446601941,0.1047120418848166,0.0445544554455445,0.1283422459893046,0.172222222222222,0.2597014925373133,0.3656957928802589,0.388157894736842,0.4602076124567473,-0.2355072463768115,-0.2327272727272727,-0.2256880733944954,-0.211214953271028,-0.2228360957642725,-0.2214022140221402,-0.2327272727272727,-0.1610337972166998,-0.1474747474747475,-0.1643564356435644,-0.0622222222222222,0.0168674698795179,0.0292682926829268
FSXR-L^A06,0.4707976268951878,0.4707976268951878,1.0,5.030743334653826e-07,0.2203530150086773,0.2310018903591682,1.0,1.119648737650933,8.577606597495011e-08,1.1434226175426769e-05,1.2132497032285726e-06,1.8574137072562489,4.774064171122995,5.0,0.6706915477497256,0.0766710810622429,9.048887198021683,0.7638620912303811,-0.0370370370370369,0.0629921259842518,0.125,-0.0380047505938242,-0.0357142857142858,-0.0311004784688995,0.134453781512605,0.1095890410958904,0.103542234332425,0.1440677966101693,0.1126373626373624,0.1773255813953487,0.332236842105263,0.3235294117647058,0.1982248520710059,0.2857142857142856,0.2461538461538461,0.1505681818181816,0.2162162162162162,0.3106796116504855,0.3869863013698629,0.4412811387900355,0.3728813559322033,0.2816455696202531,0.2735849056603772,0.5458015267175571,0.3106796116504855,0.0150375939849622,0.0602094240837696,0.091644204851752,0.0384615384615385,0.1773255813953487,0.2017804154302669,0.238532110091743,0.2198795180722892,0.3106796116504855,0.4516129032258063,0.4889705882352939,0.396551724137931,0.5399239543726235,0.3499999999999998,0.5576923076923075,0.4464285714285714,0.5576923076923075,0.3728813559322033,0.3869863013698629,0.511194029850746,0.7381974248927037,0.6875
FSXX-L,0.3037089609126515,0.3037089609126515,1.0,5.581603348585397e-07,0.2444813906468068,0.595712531872698,1.0,1.1263217737350768,1.0390804682931717e-07,3.6235076806582566e-10,7.050831835153089e-07,0.0639760996559071,1.851009291893624,5.0,1.110631040363843,0.0798093611394253,3.948540253612504,0.6347273769156052,0.05,0.0619469026548673,0.0169491525423728,-0.1176470588235295,-0.1428571428571428,-0.1489361702127659,-0.1304347826086955,-0.1111111111111111,-0.0977443609022556,-0.1304347826086955,-0.1428571428571428,-0.0769230769230769,-0.1489361702127659,-0.1489361702127659,-0.1891891891891892,-0.1780821917808219,-0.1891891891891892,-0.1780821917808219,-0.1891891891891892,-0.1608391608391608,-0.0082644628099173,-0.024390243902439,0.0,0.6901408450704225,0.6216216216216215,0.6901408450704225,0.5999999999999999,0.2244897959183673,0.3043478260869563,0.348314606741573,0.9354838709677418,0.9047619047619048,0.875,1.0689655172413794,0.846153846153846,0.9047619047619048,0.7391304347826089,0.8181818181818181,0.846153846153846,1.222222222222222,0.6666666666666667,0.7142857142857144,0.7142857142857144,0.9047619047619048,0.4814814814814814,0.846153846153846,0.6666666666666667,0.5584415584415583,0.2903225806451612
