firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FWCO-L^K02,7.0,-0.0675522180854419,1.575947301064801e-06,0.0595226563804457,0.152753108348135,1.4153830501404334,0.7408962551765961,1.0,0.0862835099370086,-0.0517051705170517,-4.2612174926167656e-08,-0.0369977305010857,4.4311129656416784e-10,0.0726635956332428,5.021345563494443e-07,-0.1140198511166253,0.0212352643970292,-0.1234055759257719,-0.1986211800415968,-0.1089042441708148,1.4182114291188268,-0.0526315789473684,-0.1914893617021276,-0.2244897959183673,-0.4153846153846153,-0.5632183908045977,-0.5529411764705883,-0.5581395348837209,-0.703125,-0.7185185185185186,-0.6666666666666666,-0.6576576576576576,-0.7076923076923076,-0.7246376811594203,-0.7548387096774194,-0.7696969696969697,-0.7738095238095238,-0.7764705882352941,-0.7803468208092486,-0.7764705882352941,-0.8020833333333333,-0.8051282051282052,-0.8311111111111111,-0.848,-0.8566037735849057,-0.8566037735849057,-0.8311111111111111,-0.8311111111111111,-0.8010471204188482,-0.8,-0.8146341463414634,-0.8207547169811321,-0.8745874587458746,-0.8642857142857143,-0.867595818815331,-0.8716216216216216,-0.8582089552238806,-0.8618181818181818,-0.8509803921568627,-0.8448979591836735,-0.819047619047619,-0.819047619047619,-0.8272727272727273,-0.8295964125560538,-0.8382978723404255,-0.8492063492063492,-0.8410041841004184,-0.8354978354978355,-0.8311111111111111,-0.8155339805825242
FWCP-L^G97,7.0,0.2749016359494721,3.692592478274826e-07,0.0139467171959916,0.2211326548300027,1.6343129581015234,-0.0520468573960695,1.0,0.0592270005443658,0.073555089924917,5.8873074075206736e-08,0.0102862864685267,6.213235393497918e-10,0.148426175191551,3.7025022535591005e-07,0.5682396336809971,0.0994486469662901,-0.3090810825954707,0.4848729233392472,0.4848729233392472,0.6995207610088782,0.0046874999999999,-0.0077519379844961,-0.004665629860031,0.0078740157480317,0.0031347962382446,0.019108280254777,0.0272873194221507,0.097770154373928,0.1573236889692586,0.1851851851851851,0.167883211678832,0.1573236889692586,0.1573236889692586,0.1573236889692586,0.1743119266055046,0.200750469043152,0.1895910780669145,0.200750469043152,0.200750469043152,0.200750469043152,0.200750469043152,0.200750469043152,0.1895910780669145,0.1786372007366483,0.2598425196850393,0.3061224489795917,0.2598425196850393,0.2190476190476191,0.200750469043152,-0.0588235294117646,-0.0153846153846153,-0.0153846153846153,-0.0258751902587518,-0.0461997019374067,-0.072463768115942,-0.0588235294117646,-0.0077519379844961,0.1228070175438595,0.200750469043152,0.1962616822429908,0.28,0.3675213675213677,0.3473684210526315,0.1531531531531531,0.1169284467713787,0.1034482758620689,-0.189873417721519,-0.2497069167643609,-0.2470588235294117
FWEF-L^F09,7.0,0.0844259011093765,5.214886487641256e-07,0.0196963373240446,0.2304347271637527,1.078058086137514,-0.0276706892132305,1.0,0.1317795151693956,0.1114173288625541,7.205580861143655e-08,-0.0290965488444226,4.828045714195136e-09,0.0924595554204717,5.790039831353282e-07,0.0571630945197933,0.2078503147559673,0.0402681179821015,0.0186412163478297,0.0814860748214952,0.9138485011360896,0.0782608695652173,0.0952380952380951,0.0176991150442478,-0.0086206896551723,-0.0416666666666667,0.0176991150442478,0.0550458715596329,0.1057692307692306,0.1386138613861385,0.2234042553191488,0.4743589743589742,0.4556962025316453,0.4374999999999998,0.3855421686746987,0.3218390804597699,0.2777777777777777,0.0360360360360358,-0.0254237288135593,-0.0086206896551723,0.0087719298245614,-0.094488188976378,-0.1785714285714286,-0.1901408450704225,-0.3313953488372093,-0.3575418994413408,-0.222972972972973,-0.206896551724138,-0.2628205128205129,-0.2532467532467533,-0.2532467532467533,-0.206896551724138,-0.267515923566879,-0.319526627218935,-0.3274853801169591,-0.2580645161290323,-0.2812500000000001,-0.2812500000000001,-0.1785714285714286,-0.1901408450704225,-0.1843971631205674,-0.1481481481481482,-0.0336134453781512,-0.1417910447761194,-0.2987804878048781,-0.3313953488372093,-0.8580246913580247,-0.8506493506493507,-0.8456375838926175,-0.8398328690807799
FWIY-L^I99,7.0,-0.0341724510659357,1.9536206923255155e-06,0.0737871711119093,0.1027121627099874,3.629551701749551,-0.0730463449596097,1.0,0.1080707573244886,0.0220154908233709,1.347796309421821e-07,-0.0561245445511758,1.219152793540746e-08,0.029080443304205,3.953669950056188e-06,-0.0551324949040422,0.018557065396083,-0.248252733271817,-0.0355144608258487,-0.0684523809523809,0.8052054143832861,-0.027027027027027,0.1212121212121211,-0.097560975609756,-0.1956521739130435,-0.4307692307692308,-0.4477611940298508,-0.4032258064516129,-0.4126984126984127,-0.513157894736842,-0.4714285714285714,-0.486111111111111,-0.4558823529411765,-0.5066666666666666,-0.5256410256410257,-0.5542168674698795,-0.5432098765432098,-0.5934065934065934,-0.6185567010309279,-0.6021505376344086,-0.4788732394366197,-0.5256410256410257,-0.5432098765432098,-0.6407766990291262,-0.6837606837606838,-0.6916666666666667,-0.6063829787234043,-0.6442307692307693,-0.6754385964912281,-0.6837606837606838,-0.6696428571428572,-0.6666666666666667,-0.6574074074074074,-0.7861271676300579,-0.7861271676300579,-0.8031914893617021,-0.8333333333333334,-0.8294930875576036,-0.8082901554404145,-0.8131313131313131,-0.815,-0.7897727272727273,-0.8010752688172043,-0.8168316831683169,-0.8654545454545455,-0.8892215568862275,-0.8858024691358025,-0.8814102564102564,-0.8898809523809523,-0.8810289389067524
FWJG-L^I06,9.0,-0.3628281372018982,2.7689405310142624e-07,0.010458134967717,-0.2175246732461989,1.549477554730198,-6.969022225414794,1.0,0.4790577958037594,4.263157894736842,-3.819407344967798e-07,-0.1725251339252952,2.5370637389732804e-12,-0.9894875953625276,4.573597522102808e-07,-0.5841253855353434,0.0043141486798638,0.5208306857142648,0.2579087807539086,-0.3566886941306963,1.4182114291188268,0.0,0.25,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.2857142857142857,-0.5,-0.5652173913043479,-0.6,-0.6428571428571428,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.696969696969697,-0.7560975609756098,-0.7916666666666666,-0.8275862068965517,-0.8360655737704918,-0.8360655737704918,-0.8360655737704918,-0.8412698412698413,-0.8461538461538461,-0.8412698412698413,-0.7872340425531914,-0.8,-0.8148148148148149,-0.8387096774193548,-0.75,-0.7560975609756098,-0.6875,-0.6,-0.7872340425531914,-0.7872340425531914,-0.7872340425531914,-0.6875,-0.4444444444444444,-0.5454545454545454,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375
FWJL-L^B01,7.0,-0.0320185387665845,1.0385896751437182e-05,0.3922695658166323,0.0551792562629982,1.2144762404751397,0.3541051883451448,1.0,0.1125526932084309,-0.0369399976966486,-2.971479922008247e-07,-0.0632214408916011,1.0952703679379083e-09,0.0211335411328882,8.031379275095644e-06,-0.0255792051233754,0.0048090344406152,-0.1791921131724952,-0.0487308628798238,-0.0487308628798238,1.4182114291188268,0.2127659574468083,0.0,0.1058823529411765,0.0930232558139534,0.2876712328767123,0.3623188405797102,0.0329670329670328,0.6206896551724139,0.5932203389830508,0.5666666666666667,0.4242424242424241,0.1325301204819278,0.0217391304347824,-0.0784313725490196,0.0329670329670328,-0.0208333333333333,-0.2357723577235773,-0.4125000000000001,-0.3648648648648649,-0.3605442176870749,-0.4197530864197532,-0.4197530864197532,-0.437125748502994,-0.4303030303030303,-0.3856209150326798,-0.3691275167785235,-0.4012738853503185,-0.3605442176870749,-0.4719101123595506,-0.4534883720930233,-0.2985074626865672,-0.3605442176870749,-0.5026455026455027,-0.5228426395939086,-0.4891304347826087,-0.5566037735849056,-0.5727272727272728,-0.6033755274261603,-0.5252525252525253,-0.5323383084577114,-0.5,-0.5252525252525253,-0.5414634146341464,-0.5688073394495413,-0.6050420168067228,-0.5688073394495413,-0.5276381909547738,-0.5204081632653061,-0.4659090909090909
FWJN-L^G01,7.0,0.048791159834207,8.653812170729804e-07,0.0326849690894638,0.1928496381614477,0.4668012586947588,0.048238559445822,1.0,0.0321766088304415,0.0927972253589287,6.343637884314241e-08,0.006624445212421,6.01924223835168e-10,0.0225777452485698,5.380116043553575e-07,-0.0148727145140539,0.1402664323896842,0.1035869554478324,1.1012761524437884,0.1012761524437885,0.6147407486850026,0.1204819277108433,-0.0039999999999998,-0.0119047619047618,-0.0459770114942527,-0.0603773584905659,-0.0423076923076922,0.0121951219512195,0.0289256198347107,0.0121951219512195,0.0506329113924051,0.1913875598086125,0.1913875598086125,0.1116071428571428,0.0375,0.0204918032786887,0.0163265306122448,0.0,-0.0273437499999998,0.0732758620689657,0.0732758620689657,-0.0674157303370786,-0.0912408759124087,-0.1010830324909746,-0.1413793103448275,-0.0708955223880596,0.0289256198347107,0.0506329113924051,0.0375,0.1422018348623852,0.276923076923077,0.2901554404145079,0.3174603174603176,0.3244680851063832,0.3833333333333335,0.3459459459459459,0.226600985221675,0.1690140845070424,0.1216216216216217,0.20873786407767,0.2575757575757578,0.2575757575757578,0.2639593908629443,0.20873786407767,0.033195020746888,0.0080971659919029,0.046218487394958,0.0873362445414847,0.0873362445414847,0.1527777777777779
FWJQ-L^I05,7.0,0.1575987279988166,4.279429816870005e-07,0.0161631693091311,0.2545123591523772,0.4167379555829489,0.1745048733744503,1.0,0.0377734371960187,0.0455118553609244,5.4843800886840194e-08,0.0945842423577668,2.849835413486613e-09,0.1749297441206923,3.561239572112133e-07,0.3390038054331034,0.5960416986319271,1.0625293515332088,0.1269174293102388,0.0625293515332087,0.6375861906352775,0.0494117647058822,0.0023584905660376,-0.0046838407494144,-0.0720524017467248,-0.0918803418803417,-0.0274599542334096,-0.0449438202247191,0.0493827160493827,-0.0184757505773671,0.0732323232323233,0.0732323232323233,0.1303191489361703,0.1805555555555555,0.0678391959798994,0.0416666666666667,0.0897435897435898,0.0678391959798994,-0.0070093457943926,-0.0918803418803417,0.0953608247422681,-0.0184757505773671,-0.0492170022371364,-0.0918803418803417,-0.1414141414141414,-0.1396761133603239,-0.0427927927927929,-0.0070093457943926,0.0678391959798994,0.0290556900726393,0.121372031662269,0.1243386243386244,0.25,0.2686567164179103,0.2686567164179103,0.2318840579710144,0.2686567164179103,0.4309764309764308,0.517857142857143,0.66015625,0.7489711934156378,0.7857142857142858,0.9495412844036696,1.1144278606965177,0.8722466960352422,0.7708333333333335,0.9406392694063928,1.125,0.9406392694063928,1.1907216494845363
FWJV-L^G06,7.0,0.0587671220425562,3.188888182210068e-07,0.0120442539783599,0.1292525730352554,2.4915540028690017,-0.0159122632897036,1.0,0.1129636653265569,-0.0260230804650626,7.86180188965917e-08,0.0006556190080948,2.94391225109218e-07,0.0506003508484898,7.786729042850648e-07,0.0979095534800918,0.6338958788108434,-0.0720870471158675,-0.082557310734443,0.0589337021329279,0.6821437624462781,-0.0240963855421686,0.033195020746888,-0.0348837209302325,0.0,-0.0811808118081179,-0.0912408759124087,-0.0978260869565216,-0.0386100386100384,-0.0912408759124087,-0.0603773584905659,-0.0811808118081179,0.0040322580645162,-0.0079681274900397,-0.0708955223880596,0.0080971659919029,-0.0777777777777777,-0.0386100386100384,-0.1889250814332246,-0.1384083044982699,-0.0674157303370786,-0.0639097744360902,-0.1043165467625898,-0.1384083044982699,-0.1672240802675585,-0.1889250814332246,-0.10752688172043,-0.0811808118081179,-0.0603773584905659,-0.0639097744360902,0.0246913580246914,0.1527777777777779,0.0873362445414847,0.1165919282511211,0.0641025641025643,0.0418410041841004,0.0506329113924051,0.0246913580246914,0.0289256198347107,0.1116071428571428,0.1581395348837211,0.1318181818181818,0.3105263157894737,0.276923076923077,0.1216216216216217,0.101769911504425,0.1165919282511211,0.2028985507246379,0.2205882352941177,0.3315508021390374
FWKZ-L^C13,7.0,0.0215607482947254,2.952590571003126e-07,0.0111517709933078,0.3547657871331159,1.433918350550923,-0.0083103459485603,1.0,0.1176971918012528,0.0874383839685556,5.9580168811964243e-08,-0.0156013797365805,1.2283780494309234e-09,0.0675356250422098,2.2912690672320945e-07,-0.0569576957695768,0.1706977908569247,0.112730858312082,0.0776719710317648,0.1039095527588601,0.7094180500672211,0.0181818181818183,-0.0350877192982455,0.0091743119266054,0.0476190476190476,-0.0677966101694914,-0.0909090909090908,-0.0909090909090908,-0.0178571428571429,-0.0756302521008401,0.0476190476190476,0.0679611650485436,0.0185185185185186,0.0091743119266054,0.0576923076923077,0.0476190476190476,0.0280373831775702,0.0091743119266054,0.0091743119266054,0.0891089108910891,0.0679611650485436,-0.0265486725663715,-0.0909090909090908,-0.1269841269841268,-0.1538461538461538,-0.0833333333333332,-0.0598290598290597,-0.0265486725663715,-0.043478260869565,-0.0677966101694914,-0.0983606557377048,-0.0598290598290597,0.0,-0.043478260869565,-0.0350877192982455,-0.043478260869565,-0.0517241379310343,-0.0265486725663715,-0.0517241379310343,0.1,0.1111111111111111,0.0091743119266054,0.1340206185567012,0.0185185185185186,-0.0265486725663715,-0.0833333333333332,-0.043478260869565,0.0377358490566037,0.0185185185185186,0.0280373831775702
FWMT-L^L98,7.0,0.0667665311363149,4.134637461541994e-07,0.0156162966055273,0.3480550365211483,0.9194537265903198,0.0545263876553002,1.0,0.0589780324737344,0.1047852760736196,7.140561142489784e-08,0.0226409884724235,4.224790054465194e-07,0.0786076039660461,2.718923635027782e-07,0.0116179736887067,3.2517473936186283,0.2166661559988153,0.0031494095873321,-0.0560611167284574,0.4122389491715175,0.0338983050847456,-0.0862831858407079,-0.1011969532100108,-0.131440588853838,-0.0791527313266444,0.0482233502538071,0.1440443213296398,0.2534142640364187,0.2668711656441718,0.2534142640364187,0.388235294117647,0.1147098515519566,0.1222826086956521,0.0235439900867409,0.0403022670025188,0.0097799511002445,0.1902017291066282,0.0260869565217389,0.2926447574334898,0.3976311336717426,0.461946902654867,0.4491228070175437,0.2649310872894332,0.2421052631578946,0.1520223152022315,0.1666666666666665,0.3090332805071316,0.3279742765273312,0.4567901234567901,0.4963768115942029,0.5763358778625953,0.7136929460580912,0.7763440860215052,0.7840172786177106,0.7030927835051548,0.7725321888412016,0.995169082125604,0.8561797752808988,0.9808153477218224,1.065,1.1454545454545455,1.630573248407643,1.8780487804878048,1.6139240506329111,1.7718120805369129,1.7350993377483444,2.806451612903226,1.971223021582734,2.1287878787878785
FWNF-L^A07,7.0,-0.1180940174852383,2.5781987944848022e-08,0.000973771399722,-0.8157715839564922,0.0683171433878742,2.201387815541254,1.0,0.1721486544211875,-0.1832517087347289,-5.781240443879666e-09,0.1951646641046844,1.9376008240402418e-13,0.0491142948688607,6.948361274013468e-09,0.2526799387442572,0.8789408847917279,0.9013704836334804,0.1905803342945234,0.404938271604938,1.4182114291188268,-0.1101321585903083,0.300859598853868,0.2171581769436996,0.3757575757575757,0.3926380368098161,1.3769633507853405,1.427807486631016,1.3645833333333337,1.536312849162011,1.8375,1.7515151515151517,1.8917197452229293,2.1310344827586207,2.3382352941176467,2.174825174825175,1.414893617021277,1.27,1.2364532019704435,1.1619047619047618,1.3045685279187818,1.0358744394618835,1.1018518518518516,1.131455399061033,0.7944664031620554,0.899581589958159,1.1932367149758454,1.054298642533937,1.0825688073394493,1.2814070351758793,1.2364532019704435,1.1018518518518516,1.0921658986175116,1.2146341463414636,1.4673913043478262,1.2146341463414636,1.1722488038277512,-0.611633875106929,-0.5655502392344498,-0.5038251366120219,-0.5195767195767196,-0.3632538569424964,-0.365034965034965,-0.349570200573066,-0.4927374301675977,-0.5260960334029228,-0.4811428571428571,-0.4811428571428571,-0.4582338902147972,-0.4829157175398633
FWNV-L^G02,7.0,0.3645497958037121,1.8951839954107597e-07,0.0071580049447298,0.2228913998397657,1.8232128274395407,-0.009086784390158,1.0,0.1190165550433446,0.415343237704918,6.877494841729814e-08,0.0530206800756651,6.141337369075766e-09,0.2038829706778451,4.823792907692864e-07,0.3969935765843321,0.2612102429746154,-0.0193739339600983,0.056546012139908,0.3995357929857767,0.6622485087515227,0.0366972477064218,0.1122448979591836,0.101010101010101,0.0582524271844659,0.0686274509803921,0.09,0.1847826086956521,0.2976190476190476,0.1847826086956521,0.2823529411764707,0.3292682926829269,0.379746835443038,0.3974358974358976,0.345679012345679,0.2823529411764707,0.3292682926829269,0.4342105263157896,0.4155844155844157,0.4533333333333333,0.535211267605634,0.3974358974358976,0.379746835443038,0.535211267605634,0.4533333333333333,0.4155844155844157,0.676923076923077,0.8166666666666669,0.703125,0.7580645161290325,0.8166666666666669,0.7868852459016396,0.7868852459016396,0.8474576271186443,0.9122807017543864,0.7868852459016396,0.7580645161290325,0.9818181818181816,1.2708333333333337,1.7948717948717952,1.725,1.4772727272727275,1.5348837209302326,1.4222222222222225,1.2244897959183674,1.0185185185185186,0.9122807017543864,1.0961538461538465,0.7868852459016396,0.8166666666666669
FWOG-L^I03,7.0,-0.1155639014691262,3.2374913438718094e-07,0.0122278254270144,-0.4212819552711305,1.6692283679694149,1.34908896031018,1.0,0.120446039868632,-0.2667179585817785,-1.0990259808151e-07,-0.0117234668636209,8.971047881887382e-10,-0.0359880702529548,2.254241699477411e-07,0.1841635687732342,0.1054999492096891,0.0168191918698649,-0.1052729570945605,-0.0674871745465931,1.4182114291188268,-0.0043478260869563,0.0337078651685391,0.0222222222222221,0.0337078651685391,-0.0170940170940171,-0.0212765957446809,0.0502283105022831,0.1330049261083743,0.1138014527845034,0.2672176308539944,0.2672176308539944,0.3731343283582089,0.4241486068111453,0.7692307692307689,0.7358490566037734,0.6849816849816848,0.6727272727272726,0.6546762589928057,0.6727272727272726,0.6546762589928057,0.6546762589928057,0.6666666666666667,0.6546762589928057,0.586206896551724,0.5333333333333332,0.5972222222222221,0.5081967213114753,0.3489736070381231,0.3031161473087818,0.0502283105022831,0.0154525386313464,0.0,-0.0043290043290044,-0.0064794816414687,-0.0315789473684211,-0.0212765957446809,0.0454545454545451,0.0502283105022831,0.1138014527845034,0.1004784688995215,0.0874704491725766,0.0722610722610721,0.0454545454545451,-0.0376569037656905,-0.0376569037656905,-0.0315789473684211,-0.0170940170940171,-0.0573770491803279,-0.0107526881720431
FWOH-L^G02,10.0,-0.001966844619275,4.764608085641296e-07,0.0179956607481419,0.3335347432024169,0.6913862031149163,-0.1884459092650096,1.0,0.0644147682639434,-0.0203230849400729,9.833340091642676e-08,0.0171565180705939,1.245292640147543e-06,0.0151728013486934,4.2323912250111524e-07,0.0182926829268292,5.891819256942939,0.5574639622610497,-0.0272659686987445,-0.0160300136425648,0.5738639030197314,0.0423076923076921,-0.0225563909774436,-0.0280373831775699,-0.086115992970123,-0.069767441860465,-0.1049913941480206,-0.0280373831775699,0.0721649484536084,0.0256410256410255,0.0766045548654243,0.1231101511879051,0.0526315789473683,0.0038610038610038,-0.0280373831775699,-0.0352504638218923,-0.086115992970123,0.0116731517509729,-0.120135363790186,0.0216110019646365,0.0526315789473683,0.1555555555555556,0.0788381742738588,-0.0334572490706319,-0.0972222222222222,-0.0664272890484739,-0.0458715596330274,0.1206896551724139,0.1206896551724139,0.2149532710280373,0.3197969543147207,0.3131313131313131,0.3402061855670104,0.4130434782608696,0.5757575757575759,0.5249266862170088,0.625,0.727574750830565,0.8245614035087718,0.8840579710144929,1.0883534136546182,0.8118466898954704,0.9847328244274808,1.03921568627451,1.0634920634920637,1.0883534136546182,1.2222222222222223,1.6,1.1576763485477175,1.139917695473251
FWOI-L^F12,18.0,-0.0627522195318805,4.657539254574369e-07,0.0175912677055353,0.3822060826146164,0.8060213386885237,0.1182623632672127,1.0,0.1013751199232491,-0.0359440030268634,9.596578134425212e-08,-0.0647849182376616,2.3379402889033154e-06,-0.0403551251008878,3.829491655546823e-07,-0.0934660320207702,8.168863693929113,0.6530666308258389,-3.258806863354486,0.0856907443010162,0.4862439185550263,0.0855855855855856,-0.0133333333333331,-0.0431034482758618,-0.0975609756097559,-0.1395348837209301,-0.1574952561669828,-0.0920245398773005,-0.0044843049327353,-0.057324840764331,-0.0198675496688741,0.0398126463700236,-0.0389610389610388,-0.0613107822410148,-0.0920245398773005,-0.0993914807302229,-0.1048387096774192,0.0022573363431153,-0.1378640776699029,0.0,0.0160183066361556,0.0802919708029197,0.0373831775700934,-0.0472103004291845,-0.0920245398773005,-0.0730688935281836,-0.0826446280991735,0.0724637681159421,0.0673076923076922,0.1269035532994924,0.2131147540983606,0.1967654986522913,0.2032520325203253,0.2507042253521128,0.3661538461538463,0.2832369942196533,0.3962264150943397,0.4899328859060403,0.5578947368421054,0.6086956521739133,0.7831325301204819,0.6204379562043796,0.834710743801653,0.8271604938271606,0.834710743801653,0.8577405857740585,0.9646017699115048,1.3246073298429324,0.9646017699115048,0.9137931034482762
FWON-L^G09,7.0,-0.0069242291495917,1.5052150657757354e-07,0.0056851139043992,0.3449734922965875,1.9147118462984127,-0.0372605345575154,1.0,0.171241452374073,-0.2022500803600128,6.249389974112812e-08,-0.0175834148693297,6.416378538945276e-10,0.08608653873329,2.6810998951439336e-07,0.2229168972003983,0.12309969523059,-0.0686600723190445,-0.0203266353030189,0.2216356378017384,0.7856318747486669,0.0944055944055943,0.0035087719298245,0.0214285714285713,0.0106007067137807,-0.0238907849829352,0.0362318840579709,0.0671641791044774,0.0437956204379561,0.0437956204379561,0.1916666666666666,0.1721311475409837,0.2999999999999998,0.2711111111111111,0.2170212765957446,0.2489082969432314,0.3427230046948357,0.3364485981308409,0.2434782608695653,0.5052631578947369,0.6067415730337078,0.5459459459459457,0.4818652849740932,0.4666666666666665,0.14859437751004,0.1259842519685039,0.2434782608695653,0.2434782608695653,-0.0744336569579288,-0.0803858520900321,-0.0744336569579288,-0.0238907849829352,-0.0238907849829352,-0.0103806228373702,-0.0069444444444444,0.0214285714285713,-0.0774193548387097,-0.1006289308176101,0.1085271317829457,0.0874524714828897,0.0999999999999998,0.0476190476190476,0.1439999999999999,0.176954732510288,0.1532258064516127,0.0287769784172662,0.1439999999999999,0.2825112107623317,0.3619047619047617,0.311926605504587
FWPA-L^D97,7.0,-0.1024274233229457,3.9420555702450203e-07,0.0148889254724303,0.3886091017306107,1.0464120832367991,-1.1329263644206848,1.0,0.0637498322372835,-0.1182812259356229,1.1340725806451613e-07,-0.0007779074290159,2.804055999629422e-07,0.0491225192717729,3.594328397673189e-07,-0.0843711629538677,2.1685602786350784,0.1407152356488314,-0.0921559032373451,-0.0522672204915195,0.4245162322741844,0.044222539229672,0.050974512743628,-0.2193763919821827,-0.1848837209302325,-0.1839348079161816,-0.155421686746988,-0.031767955801105,0.0751533742331289,0.0970266040688576,0.0669710806697108,0.1663893510815308,-0.0527027027027028,-0.0653333333333333,-0.1664684898929845,-0.0860495436766622,-0.0277392510402219,0.0188953488372092,-0.0824607329842931,0.1343042071197411,0.1742043551088776,0.2298245614035086,0.260791366906475,0.1270096463022507,0.0868217054263564,0.0130057803468208,0.0784615384615383,0.1861252115059222,0.1861252115059222,0.3127340823970037,0.3276515151515151,0.4048096192384769,0.5206073752711495,0.5440528634361232,0.5577777777777777,0.5239130434782608,0.593181818181818,0.7657430730478587,0.6189376443418013,0.7791878172588833,0.8160621761658031,0.8793565683646112,1.3211920529801322,1.4946619217081851,1.2113564668769716,1.368243243243243,1.4340277777777777,2.3540669856459333,1.596296296296296,1.7598425196850394
FWPC-L^D97,7.0,-0.0494352594532655,5.088631682695709e-07,0.0192194799211304,0.3731535639932586,0.7779593031226066,-0.172702249795915,1.0,0.0524513831826896,-0.0821822240826009,1.1596015342597857e-07,0.020980194696205,2.188364771866524e-07,0.0710427238500574,3.895766061729339e-07,-0.002969708968521,1.93024128920274,-0.0104475429665173,-0.0483114706829433,-0.0756649342708651,0.2128736301212382,0.0425824175824174,0.2682926829268293,-0.2112676056338028,-0.1774011299435027,-0.1583815028901734,-0.1475409836065572,-0.0228187919463087,0.1131498470948013,0.1304347826086955,0.1357254290171607,0.248713550600343,0.001375515818432,0.0627737226277374,-0.0241286863270777,0.0414878397711016,-0.0241286863270777,0.1182795698924732,0.0,0.242320819112628,0.2749562171628721,0.318840579710145,0.2907801418439717,0.1704180064308682,0.1374999999999999,0.0253521126760565,0.103030303030303,0.203305785123967,0.2072968490878939,0.2884955752212388,0.3506493506493509,0.4108527131782946,0.5622317596566524,0.5723542116630671,0.5723542116630671,0.5041322314049588,0.6000000000000001,0.7627118644067798,0.665903890160183,0.7251184834123225,0.7584541062801935,0.9057591623036652,1.434782608695652,1.5724381625441697,1.1602373887240356,1.2893081761006289,1.26791277258567,2.279279279279279,1.545454545454546,1.716417910447761
FWPG-L,32.0,0.0380604796663189,3.870667684454386e-06,0.1461929738316805,0.4234219540042408,1.2091870912640466,-0.0010557219618991,1.0,0.0628692980382888,-0.090080971659919,8.886605228825197e-07,0.0156050140700937,1.747714375302312e-07,0.0655630865484881,2.926896431470624e-06,0.2441434846266471,0.1734053766234196,0.0983162071665681,-0.0310987039362473,0.0488112566715186,0.5153384553484109,-0.0188679245283018,-0.8309409888357256,0.0,0.06,0.0816326530612245,-0.8847826086956522,-0.8795454545454545,-0.8678304239401496,-0.8647959183673469,-0.8697788697788698,-0.8610747051114024,-0.8998109640831758,-0.8877118644067796,-0.894,-0.8742586002372479,-0.8744075829383886,-0.8543956043956044,-0.8729016786570744,-0.8443465491923642,-0.8429629629629629,-0.8389057750759878,-0.8295819935691318,-0.8498583569405099,-0.844574780058651,-0.8603425559947299,-0.853185595567867,-0.8356589147286821,-0.8366718027734976,-0.8250825082508251,-0.8188034188034188,-0.8076225045372051,-0.7980952380952381,-0.7905138339920948,-0.7905138339920948,-0.8014981273408239,-0.7917485265225933,-0.767032967032967,-0.7800829875518672,-0.7607223476297968,-0.7551963048498845,-0.7427184466019418,-0.670807453416149,-0.66875,-0.7039106145251397,-0.6697819314641744,-0.6634920634920635,-0.5508474576271186,-0.6293706293706294,-0.6029962546816479
FWQO-L^K18,7.0,0.2854041879518857,1.4932495534919697e-07,0.0056399208274732,0.3895607375271149,1.168119935381296,-0.1040364760792533,1.0,0.1043283686455492,0.0560744663777884,5.1661478534432826e-08,0.1717787029829532,1.570008370313041e-09,0.0719753227464869,2.03096825477982e-07,0.5425715270596345,0.3290096636174304,-0.0745470530123717,-0.010610515291303,0.0754306950962174,0.6793909270829275,0.0312499999999997,0.1111111111111111,0.0126582278481013,0.0126582278481013,0.0062893081761006,0.0126582278481013,-0.01840490797546,0.167883211678832,0.142857142857143,0.142857142857143,0.1267605633802817,0.1347517730496454,0.1111111111111111,0.0884353741496599,0.032258064516129,0.0526315789473683,-0.7415185783521809,-0.7355371900826446,-0.7250859106529209,-0.725557461406518,-0.7572078907435509,-0.7583081570996979,-0.760119940029985,-0.7549770290964778,-0.7398373983739838,-0.7096188747731398,-0.7031539888682745,-0.7192982456140351,-0.7231833910034602,-0.7231833910034602,-0.7096188747731398,-0.708029197080292,-0.7031539888682745,-0.7014925373134329,-0.6963946869070208,-0.6701030927835051,-0.658119658119658,-0.5949367088607596,-0.5604395604395604,-0.5415472779369628,-0.5348837209302325,-0.5121951219512195,-0.5518207282913166,-0.5628415300546448,-0.5480225988700564,-0.4984326018808777,-0.4612794612794613,-0.4539249146757679,-0.4501718213058419
