firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTO_38-L,0.1523750237186123,0.1523750237186123,6.0,0.2760279732995915,0.1541116922478568,4.304523267165636,0.1569075191648996,0.3663040396146425,9.26193600365288e-08,0.2783464537099475,0.2714256488560524,-0.01443712198841,0.0090854783317812,-0.073716699535164,2.600738636363636,0.5900683371298404,0.2184959349593497,-0.015,-0.0610328638497652,-0.2031872509960158,-0.1525423728813558,-0.118942731277533,-0.1561181434599157,-0.2673992673992674,-0.2700729927007299,-0.3883792048929664,-0.3883792048929664,-0.3197278911564626,-0.2395437262357413,-0.2805755395683452,-0.2727272727272727,-0.2647058823529412,-0.1999999999999999,-0.2063492063492064,-0.21875,-0.2481203007518797,-0.0909090909090909,-0.0521327014218009,-0.0783410138248847,-0.0384615384615385,0.1494252873563217,0.1363636363636364,0.1235955056179776,0.4388489208633095,0.1173184357541898,-0.2031872509960158,-0.3243243243243243,-0.3031358885017422,-0.1561181434599157,-0.2592592592592593,-0.2307692307692308,-0.0825688073394496,-0.1631799163179916,-0.209486166007905,-0.2957746478873239,-0.2509363295880149,-0.2592592592592593,-0.209486166007905,-0.1525423728813558,-0.1666666666666666,-0.209486166007905,-0.0476190476190476,0.075268817204301,0.0810810810810809,0.1111111111111111,0.1111111111111111
FTTP_25-L,0.1315406030468561,-0.1315406030468561,8.0,0.3518234976741472,-0.7412616126938526,1.2330422903302447,0.1764795452238351,0.2636337174460216,6.469330355490548e-08,0.3889715210639134,0.0679386973901051,0.0925483252507107,0.0343176879965943,-0.1558685574566153,-2.8852169182646543,0.7669131622713234,0.286584455525365,0.0652173913043476,0.0952380952380953,-0.1929824561403508,-0.0212765957446807,-0.0416666666666666,0.0222222222222221,0.0222222222222221,-0.0212765957446807,-0.2333333333333332,-0.2068965517241378,-0.2068965517241378,-0.2923076923076922,-0.3235294117647059,-0.2923076923076922,-0.4177215189873418,-0.3866666666666666,-0.3947368421052631,-0.3866666666666666,-0.3428571428571427,-0.361111111111111,-0.3947368421052631,-0.3947368421052631,-0.2580645161290322,-0.2580645161290322,-0.2459016393442622,-0.2580645161290322,-0.2698412698412697,-0.3134328358208955,-0.3235294117647059,-0.3333333333333332,-0.2580645161290322,-0.2068965517241378,-0.2333333333333332,-0.2459016393442622,-0.1153846153846154,-0.0799999999999999,-0.0980392156862745,-0.0612244897959183,-0.0212765957446807,0.4375,0.1794871794871795,0.0454545454545454,0.0,-0.0212765957446807,0.0222222222222221,-0.0416666666666666,-0.1320754716981131,-0.0799999999999999,-0.1320754716981131
FTTQ_89-L^J99,0.0304904265732346,-0.0304904265732346,6.0,0.1011629024507448,-0.143873827208435,2.6381156316916488,0.0908251900108577,0.1587557068792078,3.2653075671184343e-08,0.1303123498318116,0.0110978381040812,-0.2745787245559251,-0.0748157528242943,0.0166553575102363,-0.1724262803931713,1.6559874814692803,0.1309793200269698,-0.0319148936170212,-0.1047619047619048,-0.0814332247557003,-0.0472972972972973,0.0444444444444442,0.1279999999999999,0.1848739495798319,0.010752688172043,-0.0440677966101695,-0.1454545454545455,-0.1047619047619048,-0.0844155844155845,-0.2357723577235773,-0.2357723577235773,-0.2056338028169014,-0.1778425655976677,-0.168141592920354,-0.1214953271028037,-0.1778425655976677,-0.2316076294277929,-0.2011331444759206,-0.1896551724137931,-0.0784313725490196,0.0180505415162455,0.0444444444444442,0.052238805970149,0.2935779816513759,0.2589285714285712,0.052238805970149,0.0035587188612098,0.0681818181818181,0.1701244813278006,0.1510204081632651,0.2422907488986783,0.3756097560975611,0.3823529411764705,0.2818181818181817,0.2702702702702702,0.4029850746268657,0.46875,0.5494505494505493,0.540983606557377,0.5932203389830508,0.5754189944134076,0.7624999999999997,1.0583941605839415,0.9183673469387754,0.9054054054054052,0.9583333333333331
FTTX_H2-L,0.131501436456077,-0.131501436456077,6.0,0.0974585131256297,-0.0453491884208252,2.4628743760399336,0.1463391043621239,0.1551039020259265,1.2949759840603278e-08,0.0014446746630677,0.0981428895099683,0.0761474964229848,0.1748371472327168,0.1493292938124093,-0.8177412082957618,1.9044821131447585,0.0899363957597173,0.0625,-0.0588235294117647,-0.111111111111111,0.0,0.0,0.0,-0.111111111111111,-0.111111111111111,-0.1578947368421053,-0.1578947368421053,-0.0588235294117647,-0.0588235294117647,-0.111111111111111,0.0,-0.111111111111111,-0.0588235294117647,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.2307692307692308,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.4545454545454546,0.5999999999999999,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.5999999999999999,0.5999999999999999,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.5999999999999999,0.7777777777777779,0.7777777777777779,1.0,1.0,1.0,1.0,1.2857142857142856,1.2857142857142856,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667
FTUN_07-L^I04,0.1167205324696736,-0.1167205324696736,6.0,0.3151215686274509,-0.1021059467899798,0.69963893547934,0.1250076691821584,-0.0043488700941811,4.687581957269148e-07,0.309369934640523,0.0234763084555274,-0.130444464850846,0.0218548921964304,-0.2553526113737296,-1.3677747194579717,0.679197891449298,0.2872196388737834,-0.031081081081081,0.0526315789473683,-0.1242603550295856,-0.1375291375291375,-0.0841584158415841,-0.1590909090909091,-0.1542857142857142,-0.1179976162097735,-0.1590909090909091,-0.1731843575418993,-0.1242603550295856,0.0164835164835164,0.0136986301369863,0.0724637681159421,0.0,0.034965034965035,0.0235131396957122,-0.019867549668874,0.0235131396957122,0.0277777777777779,0.0164835164835164,0.0235131396957122,0.1858974358974359,0.2563667232597624,0.4889336016096581,0.4041745730550286,0.3754646840148699,0.3190730837789661,0.2627986348122866,0.2847222222222223,0.3653136531365315,0.3962264150943397,0.4149139579349903,0.4203454894433782,0.4396887159533076,0.434108527131783,0.4313346228239847,0.5778251599147122,0.6818181818181817,0.8226600985221677,0.8500000000000001,0.8974358974358976,0.8974358974358976,1.0108695652173911,1.2424242424242429,1.6334519572953736,1.7007299270072993,1.771535580524345,1.578397212543554
FTUR_66-L,0.1454852647607978,-0.1454852647607978,6.0,0.1857152937855764,3.083164097080884,2.800677361853832,0.2261904761904762,0.5198068391504063,2.0510662824253226e-08,0.0291198193536246,-0.0035357452878266,0.0295813865685024,0.1069467191912709,0.1000582679022063,-0.8188370684433675,2.0588948306595363,0.0389354572801918,0.0527383367139961,-0.0389863547758284,0.0207039337474119,0.0357142857142858,0.0144032921810697,-0.0198807157057655,-0.0519230769230769,-0.0218253968253968,-0.0237623762376237,-0.0500963391136802,0.0556745182012847,0.1230068337129841,0.0907079646017698,0.1128668171557563,0.1255707762557076,0.2024390243902438,0.2973684210526315,0.4499999999999999,0.4005681818181816,0.3966005665722378,0.3770949720670389,0.5263157894736841,0.7420494699646643,1.0889830508474576,1.0889830508474576,1.0801687763713077,1.125,0.9959514170040482,0.7607142857142857,0.7420494699646643,0.74822695035461,0.83955223880597,0.7733812949640289,0.9333333333333332,0.9333333333333332,0.8533834586466162,0.8191881918819188,0.8259259259259257,1.0627615062761504,1.1814159292035398,1.210762331838565,1.143478260869565,1.1528384279475985,1.325471698113207,1.6648648648648647,2.0621118012422355,2.120253164556962,2.140127388535032,2.1006289308176096
FTUV_60-L^G98,0.0403425559947299,0.0403425559947299,6.0,0.2145712368336591,0.0961943453103596,1.412313432835821,0.1425551192993053,0.2107563769158413,5.457212374732981e-09,0.1958684678901759,-0.0489673224593615,-0.0810364969161953,-0.1014515078517098,-0.3128711063705706,0.3092929292929293,0.990268253327955,0.1169645447040185,0.0078431372549019,0.0282258064516127,0.0323886639676112,0.1860465116279068,0.0282258064516127,-0.0449438202247191,-0.1176470588235295,-0.1206896551724138,-0.1206896551724138,-0.1584158415841584,-0.102112676056338,-0.0957446808510638,-0.0555555555555556,0.0119047619047618,0.0039370078740157,0.1486486486486484,0.1751152073732718,0.1751152073732718,0.2439024390243902,0.2439024390243902,0.2028301886792451,0.2749999999999999,0.3709677419354837,0.7229729729729728,0.7229729729729728,0.6887417218543046,0.7465753424657533,0.7229729729729728,0.7465753424657533,0.7832167832167831,1.125,1.236842105263158,1.318181818181818,1.6020408163265305,1.65625,1.5499999999999998,2.0357142857142856,2.109756097560976,2.1875,2.072289156626506,2.2692307692307687,2.311688311688312,2.2692307692307687,2.2692307692307687,2.8636363636363638,3.8113207547169807,3.903846153846153,4.5434782608695645,3.903846153846153
FTUZ_17-L^C00,0.0235193818381114,0.0235193818381114,6.0,-0.0018522274048536,0.1296758301803103,2.717249757045676,0.1098453118892053,0.0097617340027094,1.3787779071351008e-08,0.0486311093084567,-0.0133481464707934,-0.0110389926373794,-0.0415916595114806,-0.0680462093294169,0.2924448931516069,2.1739067055393586,0.021202048333483,-0.1617647058823529,0.0329113924050632,-0.0285714285714285,0.1301939058171746,0.0736842105263158,0.02,-0.0215827338129496,-0.0973451327433627,-0.15527950310559,-0.1319148936170212,-0.0872483221476509,-0.0168674698795181,-0.0933333333333332,-0.1013215859030837,-0.1446540880503143,-0.0097087378640776,-0.0511627906976743,-0.0620689655172412,-0.0769230769230768,-0.0872483221476509,-0.0489510489510489,-0.1091703056768559,-0.0727272727272727,0.0124069478908188,-0.0215827338129496,0.0,0.0515463917525773,0.0124069478908188,-0.0072992700729928,-0.0422535211267605,0.0822281167108753,0.1492957746478873,0.2252252252252251,0.1757925072046109,0.1964809384164223,0.1826086956521739,0.2252252252252251,0.2106824925816024,0.3509933774834437,0.3877551020408163,0.3333333333333332,0.2670807453416148,0.263157894736842,0.2789968652037617,0.5,0.7739130434782611,0.9902439024390246,0.8801843317972351,0.7071129707112971
FTVA_51-L,0.1001681766397222,-0.1001681766397222,6.0,0.0885358834326634,0.1738897656350164,1.9317188258968845,0.2406897816914327,0.1586948894866098,8.370701888830448e-09,0.1305490720387954,0.1069662915876883,-0.0532650570697042,0.0999705572483021,-0.1248289972482603,-0.9329021827000809,1.1429463604191243,0.1040316261842011,0.009049773755656,-0.0089686098654708,0.0,0.0279069767441859,0.042452830188679,0.0327102803738317,0.0091324200913243,0.0625,-0.0177777777777777,-0.0714285714285714,0.0,0.1161616161616161,0.0940594059405941,0.1755319148936169,0.1275510204081633,0.3,0.3313253012048194,0.2485875706214688,0.2485875706214688,0.4258064516129032,0.4166666666666665,0.3987341772151898,0.4350649350649349,0.782258064516129,0.782258064516129,1.027522935779816,1.1047619047619048,0.9051724137931036,0.5673758865248228,0.4166666666666665,0.5241379310344827,0.9051724137931036,0.8114754098360655,0.9385964912280702,0.8416666666666668,0.782258064516129,0.9051724137931036,1.0654205607476634,1.3263157894736843,1.4555555555555553,0.782258064516129,0.7131782945736433,0.6131386861313868,0.5673758865248228,0.8416666666666668,0.9051724137931036,0.8728813559322035,0.8728813559322035,0.9385964912280702
FTVF_02-L,0.0257979749528149,-0.0257979749528149,27.0,0.0630983370264397,-0.057211062071179,1.639050003052689,0.1225997872697755,0.0337359568803169,6.412776891635296e-09,0.0897102166383409,-0.0363421157519907,-0.0847783322419085,-0.1213297377245583,0.0136530012478258,-0.3330640818524501,0.6501007387508394,0.0441600923609775,0.0,-0.0392156862745098,-0.0925925925925926,-0.0297029702970297,-0.0925925925925926,-0.1833333333333333,-0.234375,-0.2159999999999999,-0.3049645390070922,-0.2999999999999999,-0.2461538461538461,-0.2461538461538461,-0.2846715328467154,-0.2740740740740741,-0.0576923076923077,-0.01010101010101,0.0888888888888888,0.1666666666666667,0.1666666666666667,0.1395348837209302,0.0769230769230768,0.1807228915662651,0.3611111111111111,0.4626865671641789,0.4626865671641789,0.3424657534246575,0.4202898550724638,0.380281690140845,0.2249999999999998,0.0888888888888888,0.1395348837209302,0.2249999999999998,0.1264367816091953,0.0888888888888888,0.0888888888888888,0.1395348837209302,0.1529411764705881,0.1666666666666667,0.4626865671641789,0.6610169491525424,0.7499999999999998,0.7818181818181817,0.96,0.7818181818181817,1.1777777777777776,1.3902439024390243,1.1304347826086951,1.0416666666666663,0.96
FTVI_84-L^I00,0.1305640107430617,-0.1305640107430617,6.0,-0.1657653318152958,5.281063716992735,3.1830808080808084,0.0527303434040157,0.1728035767008309,2.78671759706072e-09,-0.1358351761434546,0.711745965070123,0.0190445434590023,0.3329501853026719,0.2509953339243656,-1.350037027894347,0.2343628593628597,-0.1284899868440286,-0.1016949152542372,0.1568627450980391,-0.0923076923076924,-0.1323529411764706,0.1568627450980391,-0.1194029850746269,-0.1690140845070422,-0.0923076923076924,-0.1060606060606061,-0.1917808219178082,0.0925925925925925,0.5526315789473684,0.4749999999999998,0.3409090909090908,0.2291666666666667,0.2040816326530612,0.1799999999999999,0.0925925925925925,0.4047619047619046,0.6857142857142857,0.7352941176470587,1.36,1.5652173913043477,3.5384615384615383,3.214285714285713,2.933333333333333,2.2777777777777777,1.0344827586206895,0.4390243902439024,0.0727272727272725,0.2291666666666667,0.4390243902439024,0.3111111111111111,0.4390243902439024,0.2291666666666667,0.0925925925925925,-0.0327868852459016,-0.0781250000000001,-0.0327868852459016,0.0172413793103447,-0.1060606060606061,-0.2133333333333333,-0.2891566265060241,-0.3723404255319149,-0.3444444444444444,-0.1917808219178082,-0.2027027027027027,-0.1060606060606061,-0.0781250000000001
FTVJ_57-L^D08,0.0552198111086125,-0.0552198111086125,6.0,0.0362595692924088,-0.1264434401637703,2.621466511997069,0.0931924718393619,0.0799964700950869,1.2893396068132634e-08,0.0197037990985189,0.0707019248208854,0.0648594343689246,0.0944767024463392,-0.0174727221852386,-0.5615263684436187,1.6041272360949994,0.0688586986720008,-0.0131578947368421,-0.0617283950617284,-0.1648351648351648,-0.2083333333333332,-0.2164948453608247,-0.2323232323232322,-0.2692307692307693,-0.2761904761904762,-0.3027522935779817,-0.2830188679245283,-0.1648351648351648,-0.2083333333333332,-0.2164948453608247,-0.2164948453608247,-0.24,-0.24,-0.2549019607843137,-0.2323232323232322,-0.2244897959183673,-0.2323232323232322,-0.2164948453608247,-0.2083333333333332,-0.1827956989247312,-0.1058823529411764,-0.0952380952380952,-0.0843373493975903,-0.0256410256410256,-0.0617283950617284,-0.1460674157303371,-0.1460674157303371,-0.1058823529411764,-0.1162790697674418,-0.1162790697674418,-0.0952380952380952,-0.0952380952380952,-0.1264367816091953,-0.1460674157303371,-0.1363636363636363,-0.1264367816091953,-0.1555555555555555,-0.1914893617021276,-0.2083333333333332,-0.1914893617021276,-0.1363636363636363,-0.073170731707317,0.0133333333333334,0.0133333333333334,0.0270270270270269,0.0
FTVK_52-L^H05,0.1949997228651538,-0.1949997228651538,6.0,-0.0904708029197079,3.2872555049614225,0.1648751013942912,0.0161774777638016,-0.5294766931763507,3.6052394552685376e-08,-0.0737554744525548,-0.4226230474510282,-0.2311377052462306,-0.3482739049377432,-0.1388527828908393,-1.3578843696763203,0.1619306750464657,-0.1452013659132884,-0.0749063670411983,-0.1884498480243162,-0.2371428571428572,-0.1884498480243162,-0.3519417475728156,-0.4355179704016914,-0.4105960264900663,-0.3171355498721228,-0.5815047021943573,-0.6185714285714285,-0.6185714285714285,-0.6067746686303388,-0.6396761133603239,-0.6396761133603239,-0.6396761133603239,-0.5459183673469388,-0.6185714285714285,-0.6185714285714285,-0.5942249240121581,-0.6491458607095927,-0.6396761133603239,-0.6396761133603239,-0.6185714285714285,-0.6185714285714285,-0.6491458607095927,-0.7049723756906078,-0.7641342756183745,-0.8033873343151694,-0.8436768149882904,-0.8619441571871769,-0.8491525423728814,-0.7872509960159363,-0.8002991772625281,-0.8063814358230602,-0.8484676503972759,-0.8685376661742984,-0.8959875340864822,-0.9032258064516128,-0.9018382352941176,-0.9106724657075944,-0.905820105820106,-0.9160377358490566,-0.9225638051044084,-0.9170292106898696,-0.905820105820106,-0.907098121085595,-0.9180227202947496,-0.9134241245136188,-0.9112367021276596
FTVM_83-L^L00,0.0244870384965982,-0.0244870384965982,6.0,0.2185065168370158,0.1160102301611061,1.401236942562069,0.1247109100050276,0.1033591908809202,1.1719454597409965e-06,0.1894074451740504,-0.0230742652678698,0.096985285989071,-0.0520879870565855,-0.1635995835982904,-0.3842951200619676,0.5973189713846062,0.2054717309784305,0.0,0.0,-0.101010101010101,-0.0729166666666666,-0.0531914893617021,-0.0531914893617021,-0.1834862385321101,-0.160377358490566,-0.2521008403361344,-0.2964426877470355,-0.2192982456140351,-0.2583333333333333,-0.2192982456140351,-0.1682242990654204,-0.1046277665995975,-0.1916439600363305,-0.2192982456140351,-0.2327586206896551,-0.2060660124888492,-0.1135458167330676,0.0148232611174459,-0.0078037904124861,0.1710526315789475,0.1558441558441559,0.1280101394169837,0.0148232611174459,0.2861271676300578,0.3423831070889895,0.2343966712898753,0.0033821871476888,-0.049145299145299,0.2010796221322537,0.1558441558441559,0.4957983193277311,0.5478260869565219,0.5213675213675215,0.3224368499257057,0.25,0.5213675213675215,0.9866071428571428,0.7214700193423598,0.5752212389380531,0.5213675213675215,0.4735099337748345,1.0045045045045042,2.384030418250951,2.384030418250951,0.53713298791019,0.196236559139785
FTVN_30-L^J00,0.0422766173918247,0.0422766173918247,8.0,0.0873725764541275,-0.0076533958927624,2.025799657759642,0.1277581468394189,-0.0016572053171609,1.1422141711136434e-08,0.1002898261043373,-0.1637096405184153,0.1264828908821842,-0.2085607789728751,-0.0097762536474173,1.1051314142678348,1.1589443201263656,0.1607763940311903,-0.0119999999999999,-0.0310077519379845,-0.0875912408759125,-0.0636704119850186,-0.1319444444444444,-0.180327868852459,-0.228395061728395,-0.2260061919504643,-0.21875,-0.2063492063492062,-0.0740740740740741,-0.0494296577946767,-0.0740740740740741,-0.1289198606271777,-0.1379310344827585,-0.0157480314960629,-0.0118577075098813,-0.0118577075098813,-0.0118577075098813,0.1111111111111111,0.1111111111111111,0.0683760683760683,0.0204081632653061,0.2195121951219514,0.592356687898089,0.5822784810126582,0.4705882352941177,0.0245901639344261,-0.0909090909090909,-0.1258741258741258,-0.0842490842490842,0.0121457489878542,-0.0671641791044777,-0.0494296577946767,-0.1197183098591548,-0.1694352159468437,-0.258160237388724,-0.2753623188405797,-0.2957746478873239,-0.3489583333333332,-0.3224932249322493,-0.2816091954022989,-0.2774566473988439,-0.2401215805471125,-0.2063492063492062,-0.1258741258741258,-0.1319444444444444,-0.1319444444444444,-0.1228070175438597
FTWC_87-L^B06,0.0029269937615916,0.0029269937615916,6.0,0.1216392175941162,0.86491584932368,2.9563073987198347,0.7188264058679706,0.0261403323102973,5.0368862866112975e-08,0.0299483451857999,-0.1647615873405618,-0.0284611858190708,-0.154946689133199,0.3003457406044653,0.0728310119147506,1.9369458911461848,0.1461278750791305,-0.1013513513513513,0.0422535211267605,-0.0263157894736841,-0.0807453416149068,0.0068027210884353,-0.0512820512820513,-0.159090909090909,-0.1912568306010929,-0.2673267326732673,-0.2525252525252525,-0.2127659574468084,-0.103030303030303,-0.0573248407643313,-0.0512820512820513,-0.0389610389610389,0.1212121212121211,0.1746031746031746,0.0882352941176469,0.1746031746031746,0.3454545454545452,0.3333333333333332,0.4509803921568627,0.6818181818181819,0.9473684210526316,1.3870967741935485,1.6428571428571428,1.7407407407407405,1.2424242424242422,0.6818181818181819,0.3097345132743363,0.3577981651376145,0.6263736263736264,0.5578947368421052,0.4230769230769229,0.574468085106383,0.494949494949495,0.3454545454545452,0.0647482014388489,0.1212121212121211,0.1127819548872179,0.1127819548872179,0.0647482014388489,-0.0198675496688741,-0.1345029239766081,-0.1445086705202312,-0.0263157894736841,-0.0573248407643313,-0.0864197530864198,-0.0451612903225806
FTWF_69-L^D08,0.0710767457853943,-0.0710767457853943,13.0,0.2501463822668339,0.0347121979884679,0.4605146406388642,0.0307141976070062,0.186708157368304,4.649709742163732e-06,0.3339188624006693,-0.3314467699965145,-0.0940812399627295,-0.307206885779561,0.2456970438095079,-1.1658536585365853,0.3652395740905057,0.2134196977246304,-0.0210727969348657,0.0943396226415094,-0.0187969924812031,-0.0150943396226415,0.0377733598409542,0.0336633663366336,0.0038461538461538,0.0038461538461538,-0.0577617328519856,-0.0999999999999999,-0.0242990654205607,0.01953125,0.1130063965884859,0.1177730192719486,0.0920502092050208,0.1756756756756754,0.1323210412147504,0.1625835189309576,0.12258064516129,0.0989473684210526,0.1704035874439462,0.194508009153318,0.0829875518672198,0.2399049881235153,0.219626168224299,0.213953488372093,0.3664921465968587,0.1704035874439462,0.1651785714285711,0.1201716738197424,0.1035940803382662,0.1704035874439462,0.1574279379157428,0.2083333333333332,0.2731707317073171,0.3082706766917291,0.3419023136246786,0.2428571428571426,0.2578313253012045,0.2608695652173913,0.3664921465968587,0.3248730964467003,0.3082706766917291,0.3957219251336896,0.3115577889447236,0.4223433242506811,0.4581005586592177,0.4787535410764871,0.4871794871794872
FTWG_42-L,0.005058685898672,-0.005058685898672,6.0,0.0247671974543018,0.5962462626632725,1.3426543370669444,0.1173099245502031,-0.0005578317656337,1.2699506208415237e-07,0.0475431278510584,-0.0740627227450113,0.0105499265311152,-0.1308794629167607,-0.0830706407619692,-0.0447260741077517,0.9316618911174784,0.023475710543938,-0.0058823529411764,0.0493827160493827,-0.1370558375634517,-0.0395480225988701,-0.0285714285714285,-0.1145833333333333,-0.154228855721393,0.0303030303030302,-0.065934065934066,-0.0860215053763441,0.0828025477707006,0.0828025477707006,0.1111111111111111,0.1643835616438356,0.0625,0.1564625850340135,0.1111111111111111,-0.0173410404624277,-0.0285714285714285,-0.0395480225988701,-0.0229885057471264,0.0625,0.2056737588652482,0.2318840579710146,0.2408759124087589,0.2408759124087589,0.3385826771653542,0.2592592592592591,0.1111111111111111,0.0625,0.1258278145695364,0.3076923076923077,0.2230215827338129,0.2142857142857144,0.2781954887218043,0.3934426229508196,0.2781954887218043,0.4782608695652175,0.6190476190476188,0.6037735849056602,0.7,0.8681318681318679,0.7894736842105263,1.236842105263158,1.4637681159420293,2.0909090909090904,2.269230769230769,2.4693877551020407,2.5416666666666665
FTWQ_01-L^E99,0.0997822571952139,-0.0997822571952139,9.0,0.1413666706676391,0.0871508786612519,1.6538329659564046,0.0804862617498192,0.0404757854145401,1.6222533714941672e-08,0.1909848855567968,-0.149666946708973,-0.0305645011021772,-0.1766235058774209,-0.1460870165714623,-1.9813356164383564,1.3580700465344109,0.1315799824315288,-0.0037383177570092,-0.0129151291512915,0.0056390977443607,0.0594059405940594,0.0918367346938773,0.0764587525150906,0.0490196078431373,-0.0074211502782931,0.1382978723404253,0.1630434782608696,0.1810154525386311,0.2529274004683841,0.2588235294117647,0.2588235294117647,0.2355658198614316,0.2298850574712643,0.2588235294117647,0.3544303797468353,0.227064220183486,0.2022471910112357,0.1784140969162995,0.150537634408602,0.4861111111111109,0.5970149253731343,0.5970149253731343,0.6461538461538461,0.9454545454545452,0.725806451612903,0.5828402366863905,0.4657534246575341,0.494413407821229,0.3968668407310705,0.3209876543209875,0.3209876543209875,0.3408521303258143,0.3112745098039213,0.3242574257425741,0.2953995157384987,0.3177339901477833,0.3209876543209875,0.3896103896103895,0.4078947368421053,0.4116094986807386,0.3242574257425741,0.2707838479809976,0.3932291666666665,0.2953995157384987,0.2891566265060239,0.255868544600939
FTWV_20-L,0.2683632157316367,-0.2683632157316367,6.0,-0.043010752688172,-3.644167654160385,1.766536964980545,0.1503697617091207,0.2830405989058451,2.0262873400196243e-06,0.0243350311262026,0.1461643289339952,0.0095658723637357,0.1092202220606892,-0.0357107088156766,-4.304267161410019,1.1828793774319066,0.0167597765363128,0.0517241379310344,0.0175438596491228,-0.0793650793650793,-0.0645161290322581,0.0057803468208093,-0.0333333333333333,-0.0169491525423729,0.0295857988165679,-0.0333333333333333,-0.0744680851063829,-0.043956043956044,-0.0333333333333333,0.0,-0.0169491525423729,-0.043956043956044,-0.043956043956044,-0.0113636363636363,0.0116279069767442,-0.0386740331491712,-0.09375,-0.0793650793650793,-0.09375,-0.1256281407035175,-0.1512195121951218,-0.0890052356020941,-0.0169491525423729,0.10126582278481,0.0357142857142858,-0.0113636363636363,-0.0491803278688525,-0.09375,-0.0279329608938547,-0.0491803278688525,-0.0386740331491712,0.0235294117647058,0.0674846625766871,0.0674846625766871,0.0807453416149066,0.0295857988165679,0.0481927710843375,0.0943396226415094,0.0943396226415094,0.1756756756756756,0.10126582278481,0.2888888888888887,0.4871794871794872,0.359375,0.3082706766917291,0.3181818181818181
FTXL_73-L^D07,0.1238911441888437,0.1238911441888437,6.0,0.137897782063645,-0.1876423632408906,3.9679715302491103,0.1794871794871795,0.0697674418604652,1.272212963681041e-07,0.1989713918354226,-0.0185133625212311,0.1085972850678734,-0.6493986215595299,0.1122322720064133,1.6284584980237156,0.1530249110320282,0.3057806591031874,-0.0231213872832369,0.0328358208955223,-0.1601941747572816,-0.1662650602409638,-0.1306532663316583,-0.2136363636363637,-0.2575107296137339,-0.301010101010101,-0.3765765765765766,-0.3686131386861314,-0.3188976377952756,-0.2045977011494252,-0.2045977011494252,-0.2293986636971047,-0.1990740740740741,-0.1128205128205128,-0.1435643564356435,-0.1990740740740741,-0.2136363636363637,-0.0846560846560846,-0.0597826086956522,-0.0989583333333332,-0.1036269430051813,0.0812499999999998,0.1808873720136519,0.2226148409893993,0.5309734513274338,0.2536231884057971,-0.094240837696335,-0.2118451025056946,-0.2345132743362831,-0.1540342298288508,-0.2045977011494252,-0.1435643564356435,-0.0894736842105262,-0.1262626262626263,-0.1414392059553351,-0.2027649769585253,-0.1519607843137255,-0.1059431524547803,-0.0797872340425531,-0.0966057441253264,-0.1059431524547803,-0.1581508515815085,-0.1036269430051813,0.0390390390390389,0.0516717325227962,0.0581039755351682,0.130718954248366
FTZA_89-L,0.1727809773706018,0.1727809773706018,24.0,0.4511186125352915,0.2626151335405311,1.988040664117242,0.1634974371954692,0.4391270327997125,4.210936645882933e-09,0.4148513664259993,-0.2628276193543546,-0.0731266282833364,-0.3306512306846162,-0.2784698808207235,2.6922295112260928,1.4486235481342489,0.6970784608853381,0.0285714285714286,-0.054054054054054,-0.0789473684210526,-0.054054054054054,-0.0789473684210526,-0.1250000000000001,-0.2045454545454545,-0.1666666666666667,-0.1860465116279069,-0.2553191489361702,-0.1666666666666667,-0.1463414634146341,-0.1025641025641026,-0.1250000000000001,-0.1250000000000001,-0.054054054054054,0.1666666666666667,0.09375,0.0,-0.054054054054054,-0.054054054054054,0.1666666666666667,0.09375,0.346153846153846,0.2499999999999997,0.346153846153846,0.346153846153846,0.3999999999999999,0.296296296296296,0.0,0.0606060606060605,0.2499999999999997,0.1666666666666667,0.0,-0.1860465116279069,-0.2708333333333333,-0.5070422535211268,-0.5394736842105263,-0.527027027027027,-0.3750000000000001,-0.3,-0.339622641509434,-0.396551724137931,-0.4615384615384615,-0.4444444444444445,-0.339622641509434,-0.3750000000000001,-0.3750000000000001,-0.3636363636363637
