firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,grltnoa,herf,invest,mve_ia,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LOYE-L^G04,0.139760098951991,-0.139760098951991,8.0,0.2873278357750681,3.233062662307947e-07,0.034820872799309,-0.0028794385993207,1.0,1.0591906792884636,0.0274780210308567,0.1765986211922175,2.354568468676362e-10,0.0993069567505921,0.14628948901341,-3.229065130704475,4.0,0.6322688026630605,0.8090336590662324,0.0212765957446807,-0.0208333333333333,-0.0693069306930693,0.0217391304347824,0.0329670329670328,0.0444444444444442,0.2876712328767123,0.2368421052631577,0.2876712328767123,0.2876712328767123,0.3055555555555556,0.205128205128205,0.146341463414634,0.146341463414634,0.146341463414634,0.2207792207792207,0.2876712328767123,0.3623188405797102,0.4461538461538461,0.4920634920634918,0.4029850746268655,0.4687499999999998,0.4242424242424241,0.540983606557377,0.7407407407407405,0.6491228070175439,0.7735849056603772,0.6206896551724139,0.7407407407407405,0.4461538461538461,0.4029850746268655,0.4242424242424241,0.4687499999999998,0.7090909090909088,0.9583333333333331,0.9583333333333331,0.7407407407407405,0.6206896551724139,0.6491228070175439,0.9183673469387754,0.8799999999999999,0.8799999999999999,1.292682926829268,1.764705882352941,1.6111111111111112,1.685714285714286,1.848484848484848,2.241379310344828,2.032258064516129
LPCU-L^F07,0.0864826055740486,-0.0864826055740486,8.0,0.0162526731370291,6.003350567400844e-07,0.0646575486810697,-0.009654949009407,1.0,1.2836700336700335,0.0065557236510338,-0.0422296194765354,1.323191158329176e-09,0.0808685639085376,0.0316591985913352,-1.642901425914445,7.0,0.5415263748597082,0.1062042078376017,0.1999999999999999,-0.0322580645161291,-0.0322580645161291,-0.0697674418604651,-0.0909090909090909,-0.0769230769230769,0.0909090909090908,0.0434782608695651,0.0526315789473683,0.0,-0.024390243902439,-0.024390243902439,-0.024390243902439,0.0169491525423728,0.0434782608695651,0.0256410256410257,-0.0625,-0.0839694656488549,-0.1304347826086955,-0.1304347826086955,-0.1428571428571428,-0.1489361702127659,-0.2,-0.1428571428571428,-0.0909090909090909,-0.0909090909090909,-0.0322580645161291,-0.024390243902439,-0.0625,-0.1111111111111111,-0.0625,-0.0769230769230769,-0.1044776119402985,-0.1428571428571428,-0.2,-0.1891891891891892,-0.2156862745098039,-0.2638036809815951,-0.625,-0.6521739130434783,-0.7,-0.6363636363636364,-0.6190476190476191,-0.625,-0.6619718309859155,-0.6417910447761195,-0.6190476190476191,-0.6190476190476191,-0.6866840731070496
LPDI-L,0.0169442668972691,-0.0169442668972691,2.0,0.0676064367339535,1.984795790975566e-06,0.2137673438127175,-0.0133469413935812,1.0,1.7515332680513322,0.0579288218168855,-0.0288754370793697,9.321071384898748e-10,0.0073851416133295,0.0142374552933143,-0.4552188552188551,5.0,1.0255115188372932,0.0410255121908327,-0.0326086956521739,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0574712643678161,0.0574712643678161,0.0952380952380953,0.108433734939759,0.108433734939759,0.2432432432432432,0.2348993288590604,0.1719745222929936,0.1428571428571428,0.1428571428571428,0.1948051948051947,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1219512195121952,0.0887573964497041,0.0887573964497041,0.0887573964497041,0.0,0.0,-0.1196172248803826,-0.1196172248803826,-0.1196172248803826,-0.1196172248803826,-0.0980392156862745,-0.0753768844221105,-0.0564102564102563,-0.0160427807486631,-0.0416666666666666,-0.0160427807486631,-0.0212765957446807,-0.0416666666666666,-0.0707070707070706,-0.0707070707070706,-0.0935960591133003,-0.0466321243523315,-0.0212765957446807,-0.0054054054054054,0.2026143790849672,0.2867132867132869,0.3142857142857145,0.7523809523809524,0.7523809523809524,0.4263565891472869
LPEP-L^K99,0.0264583452129782,-0.0264583452129782,8.0,-0.088193611686471,7.418104478284943e-07,0.0798947930894578,-0.0671982907926277,1.0,1.5352098466505246,0.1363865970702137,-0.0180760677424872,6.448526811346371e-10,-0.0536356699007958,0.014438707449846,-0.2512181916621548,8.0,0.9892050040355124,0.0351859916803076,0.0,-0.1333333333333333,-0.1612903225806451,-0.2571428571428571,-0.2777777777777777,-0.2777777777777777,-0.3157894736842105,-0.4693877551020408,-0.4693877551020408,-0.5094339622641509,-0.5185185185185186,-0.5357142857142858,-0.5272727272727273,-0.5272727272727273,-0.5272727272727273,-0.5185185185185186,-0.5357142857142858,-0.4901960784313726,-0.5,-0.4583333333333332,-0.5438596491228069,-0.5357142857142858,-0.5737704918032787,-0.6,-0.6231884057971013,-0.6285714285714286,-0.6285714285714286,-0.6231884057971013,-0.6176470588235294,-0.59375,-0.5873015873015872,-0.6060606060606061,-0.6060606060606061,-0.6060606060606061,-0.6176470588235294,-0.6119402985074627,-0.59375,-0.6388888888888888,-0.6486486486486487,-0.6623376623376623,-0.6790123456790124,-0.6666666666666667,-0.6578947368421053,-0.6438356164383561,-0.6231884057971013,-0.6176470588235294,-0.6285714285714286,-0.6285714285714286,-0.6060606060606061
LPFL-L^A05,0.0497604438093637,-0.0497604438093637,2.0,0.2092850510677808,3.5604881668154257e-07,0.038347325279375,-0.0345785395876392,1.0,1.8028324443627,0.1721843557286595,-0.033033537866689,6.158281144202241e-11,0.1459610027855153,0.0321951092189843,-0.3640836408364084,5.0,1.3551590950892034,0.2287016208109822,-0.0733333333333333,-0.0131578947368421,-0.0506329113924051,0.0714285714285714,0.1194029850746267,0.0869565217391306,0.3157894736842106,0.3392857142857142,0.2931034482758621,0.25,0.2711864406779662,0.2605042016806722,0.1999999999999999,0.1999999999999999,0.25,0.2396694214876034,0.1811023622047243,0.1627906976744186,0.1904761904761904,0.2605042016806722,0.4563106796116505,0.4423076923076923,0.5789473684210527,0.595744680851064,0.7441860465116279,0.8072289156626506,0.875,0.875,0.8292682926829269,0.8292682926829269,0.7441860465116279,0.7241379310344829,0.7241379310344829,0.7045454545454546,0.875,0.8292682926829269,0.8292682926829269,0.7647058823529411,1.1126760563380285,1.1428571428571428,1.3076923076923077,1.4193548387096775,1.5862068965517242,1.1428571428571428,1.34375,1.1428571428571428,0.595744680851064,0.7857142857142858,0.2820512820512821
LPGU-L^G22,0.1036601022485235,-0.1036601022485235,7.0,2.3234675787341503,1.1177954014933549e-07,0.0120389288908083,-0.0469794985046924,1.0,0.554655200926079,0.6429413364765616,0.7561047529931568,1.803543770694949e-07,2.2756533020324947,2.57263224856392,-1.05929203539823,4.0,0.5333223085827683,1.2999467309353605,0.0662460567823344,-0.056547619047619,0.063758389261745,-0.0408472012102875,-0.100709219858156,-0.1591511936339522,-0.0929899856938484,-0.0015748031496062,0.1161971830985915,0.1962264150943395,0.2053231939163498,0.1939736346516007,0.4608294930875576,0.4279279279279278,0.3903508771929824,0.4778554778554778,0.5654320987654322,0.6861702127659575,0.7909604519774012,1.2402826855123674,1.4669260700389106,1.3834586466165413,1.4384615384615382,1.6638655462184873,1.9216589861751152,1.9488372093023256,2.218274111675127,1.990566037735849,1.6638655462184873,1.8053097345132745,1.8177777777777775,1.9488372093023256,1.935185185185185,2.019047619047619,2.202020202020202,2.3544973544973544,2.5027624309392262,2.3544973544973544,2.284974093264249,2.6228571428571428,2.268041237113402,2.46448087431694,2.7514792899408285,3.2837837837837838,3.143790849673202,2.9625,3.3424657534246576,3.5285714285714285,3.8396946564885495
LPHP-L^B00,0.0406905197299566,-0.0406905197299566,9.0,0.0497171145685997,3.642927687030734e-07,0.0392352190033414,0.0008646566870192,1.0,1.9901664145234488,0.0847952031762751,-0.013157138092445,7.86164822804181e-10,0.0458038661008957,0.1166479158053286,-0.2823172677944462,8.0,1.5802979169091125,0.1703622831836635,-0.0902255639097745,0.064,-0.0220588235294117,3.290322580645162,-0.0699300699300699,3.290322580645162,-0.1073825503355704,-0.1133333333333332,-0.1687499999999999,-0.1739130434782608,-0.1687499999999999,3.666666666666667,-0.1608832807570976,-0.1635220125786163,-0.176470588235294,3.586206896551725,-0.1363636363636363,-0.0795847750865051,-0.0795847750865051,-0.0890410958904108,-0.0633802816901407,-0.0633802816901407,-0.0633802816901407,-0.0431654676258991,-0.0256410256410255,-0.0327272727272727,0.064,0.0991735537190083,0.1319148936170213,0.1465517241379312,0.171806167400881,0.156521739130435,0.1223628691983123,0.0857142857142856,-0.0037453183520598,0.1271186440677967,0.1615720524017467,0.1515151515151516,0.1769911504424781,0.1666666666666667,0.1037344398340249,0.112970711297071,0.33,0.4148936170212767,0.6219512195121952,0.6419753086419753,0.6521739130434783,0.7972972972972974,0.6419753086419753
LPHR-L^K08,0.0636616293208268,-0.0636616293208268,9.0,-0.0972526337533567,4.700857445706726e-07,0.0506293803312148,-0.554014574960345,1.0,1.658825110902003,0.6371571072319201,-0.0208876150772971,1.1029409244031807e-10,-0.0404048750258211,0.0132981348953895,-0.679018063918481,7.0,1.196397365237263,-0.2617759018049045,-0.1818181818181818,0.375,-0.0434782608695653,-0.0833333333333332,-0.1538461538461538,-0.1538461538461538,-0.2413793103448275,-0.1538461538461538,-0.2142857142857143,-0.2142857142857143,-0.2666666666666666,-0.1538461538461538,-0.1851851851851852,-0.1851851851851852,-0.0833333333333332,-0.1538461538461538,-0.12,-0.1538461538461538,-0.2142857142857143,-0.1538461538461538,-0.2142857142857143,-0.1538461538461538,-0.1538461538461538,-0.1538461538461538,-0.0434782608695653,-0.0434782608695653,-0.2666666666666666,-0.1538461538461538,-0.3714285714285713,-0.7659574468085106,-0.7755102040816326,-0.837037037037037,-0.8405797101449275,-0.8439716312056738,-0.8493150684931507,-0.8503401360544218,-0.875,-0.8777777777777778,-0.8784530386740331,-0.8848167539267016,-0.89,-0.8865979381443299,-0.8666666666666667,-0.8658536585365854,-0.8682634730538922,-0.8682634730538922,-0.8705882352941177,-0.8607594936708861,-0.8394160583941606
LPIG-L^L03,0.074498011446309,-0.074498011446309,9.0,0.0891151809914634,7.586784551557405e-07,0.0817115185874429,0.0397759988935209,1.0,1.576118087684512,0.0622395602447025,-0.0073479483946065,1.407025594954096e-09,0.111685285102718,0.0501241645736303,-0.9094138543516874,4.0,0.3586693104207976,0.0352814380998861,0.0588235294117645,0.0303030303030302,-0.0555555555555554,0.0303030303030302,0.0,-0.1052631578947368,-0.1052631578947368,-0.1904761904761903,-0.1904761904761903,-0.2916666666666666,-0.3199999999999999,-0.2916666666666666,-0.3584905660377359,-0.4035087719298245,-0.423728813559322,-0.3928571428571429,-0.2093023255813952,-0.2272727272727271,-0.2093023255813952,-0.2444444444444444,-0.2916666666666666,-0.2916666666666666,-0.2916666666666666,-0.3199999999999999,-0.3461538461538461,-0.3928571428571429,-0.3818181818181818,-0.3584905660377359,-0.3333333333333332,-0.3584905660377359,-0.3703703703703703,-0.4035087719298245,-0.4333333333333332,-0.4137931034482758,-0.4516129032258064,-0.4333333333333332,-0.3928571428571429,-0.3584905660377359,-0.4035087719298245,-0.4516129032258064,-0.442622950819672,-0.4603174603174602,-0.4516129032258064,-0.5211267605633803,-0.5142857142857142,-0.4848484848484848,-0.5142857142857142,-0.4925373134328358,-0.4848484848484848
LPIJ-L^A05,0.0248498705997638,0.0248498705997638,14.0,-0.011193563700872,1.2931299683707315e-06,0.139273249066779,-0.2325816215814455,1.0,1.3966567095588234,0.00657508512387,-0.0670619864820723,4.1011138597559983e-10,0.0317317542413112,0.0210427491197476,1.3474114441416891,5.0,0.6568244485294117,-0.0026126714565643,0.1111111111111111,0.0,-0.0526315789473684,-0.1428571428571429,-0.2173913043478261,-0.2173913043478261,0.125,0.0588235294117645,-0.0526315789473684,-0.1818181818181818,-0.1,-0.0526315789473684,-0.1818181818181818,-0.25,-0.25,-0.1818181818181818,0.0588235294117645,0.0588235294117645,-0.1,-0.2173913043478261,-0.3076923076923077,-0.3076923076923077,-0.3571428571428572,-0.4,-0.4193548387096775,-0.4193548387096775,-0.3571428571428572,-0.3571428571428572,-0.4,-0.4375,-0.3571428571428572,-0.4705882352941177,-0.4705882352941177,-0.4705882352941177,-0.4857142857142856,-0.4857142857142856,-0.5135135135135136,-0.5135135135135136,-0.5,-0.5,-0.6000000000000001,-0.6000000000000001,-0.5263157894736843,-0.5135135135135136,-0.5909090909090909,-0.625,-0.6086956521739131,-0.5909090909090909,-0.5384615384615385
LPKH-L^B06,0.0068287513981279,-0.0068287513981279,2.0,0.1585869496156044,1.763617350059899e-07,0.0189945886694481,-2.4676601418618227,1.0,1.4063174114021573,0.5178721261956705,-0.0886560310825925,8.548639067693749e-11,0.0958764851642416,0.0813928101602504,-0.0392422192151556,8.0,1.3825885978428352,3.5866228070175428,0.046875,0.0052356020942407,0.0158730158730158,0.0378378378378376,0.0158730158730158,-0.0204081632653061,0.0212765957446807,0.1566265060240963,0.2467532467532467,0.28,0.28,0.3061224489795917,0.1851851851851851,0.1294117647058823,0.2549019607843137,0.5,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.7777777777777777,0.92,0.811320754716981,0.4545454545454543,0.4545454545454543,0.4656488549618318,0.5238095238095237,0.5483870967741935,0.5238095238095237,0.536,0.5238095238095237,0.5867768595041323,0.5867768595041323,0.5,0.4883720930232558,0.4883720930232558,0.4883720930232558,0.4883720930232558,0.4656488549618318,0.4656488549618318,0.4545454545454543,0.3150684931506848,0.4545454545454543,0.5,0.4883720930232558,0.4883720930232558,0.6000000000000001,0.5609756097560976,0.6000000000000001,0.6000000000000001
LPLR-L^A04,0.0704010733624035,-0.0704010733624035,2.0,-0.0065147202109164,6.725531235075357e-07,0.0724356104738043,-0.0236233490670984,1.0,1.9612105955718293,0.0602382658545323,-0.0634050505534522,7.925197349303561e-10,-0.0374262078979041,0.0558609784840649,-1.0277000559597091,7.0,1.246352766176555,0.1716419054627969,0.0069444444444444,0.0359712230215827,-0.0886075949367088,-0.1219512195121951,-0.1529411764705882,-0.1111111111111111,-0.1325301204819277,-0.0649350649350649,-0.1325301204819277,-0.1627906976744186,-0.2,-0.2216216216216217,-0.2538860103626943,-0.1578947368421053,-0.1377245508982035,-0.0649350649350649,-0.0649350649350649,-0.1219512195121951,-0.1771428571428571,-0.2340425531914893,-0.25,-0.2653061224489795,-0.2131147540983606,-0.2653061224489795,-0.2653061224489795,-0.1165644171779141,-0.1111111111111111,-0.1272727272727272,-0.1325301204819277,-0.0886075949367088,-0.1055900621118013,-0.1165644171779141,-0.1165644171779141,-0.1272727272727272,-0.1272727272727272,-0.0709677419354839,-0.1111111111111111,-0.1165644171779141,-0.1428571428571429,-0.1428571428571429,-0.1910112359550562,-0.1818181818181818,-0.1529411764705882,-0.0588235294117647,-0.0588235294117647,-0.027027027027027,-0.4763636363636364,-0.4705882352941177,-0.4646840148698885
LPQM-L^A02,0.0841174782644341,-0.0841174782644341,9.0,0.018087194567073,1.2914519646966718e-06,0.1390925239816379,-0.1323785667084576,1.0,2.2211897480950853,0.0603487318840581,0.0423717759997613,2.410586115708091e-09,0.2403152661938676,0.0575415244320827,-2.1370952471122897,7.0,0.795941813512646,0.2162882383003579,-0.0606060606060606,-0.0294117647058823,-0.0222222222222222,-0.0294117647058823,-0.0769230769230768,-0.12,0.1478260869565217,0.1785714285714286,0.2222222222222221,0.1186440677966103,0.1379310344827586,0.1379310344827586,-0.1258278145695364,-0.131578947368421,-0.1372549019607842,0.0153846153846153,0.03125,-0.0833333333333332,-0.1140939597315435,-0.1140939597315435,-0.0833333333333332,-0.1258278145695364,-0.131578947368421,-0.1698113207547169,-0.1592356687898088,-0.1851851851851852,-0.1538461538461538,-0.1801242236024844,-0.2235294117647058,-0.2369942196531791,-0.2189349112426034,-0.2048192771084336,-0.2457142857142856,-0.131578947368421,-0.2542372881355932,-0.1483870967741934,-0.2325581395348837,-0.3015873015873015,-0.380281690140845,-0.380281690140845,-0.484375,-0.4382978723404255,-0.3529411764705882,-0.2235294117647058,-0.25,-0.2325581395348837,-0.2542372881355932,-0.1592356687898088,-0.2542372881355932
LPTA-L^B02,0.0461936868627954,-0.0461936868627954,9.0,0.0247047709022201,6.30563542870163e-07,0.0679132303068002,0.0166025040613706,1.0,1.6295803480040942,0.1641337386018237,-0.0368616289107155,3.6023617197530445e-10,0.0704298535663674,0.0269904286748131,-0.4910714285714284,7.0,0.9745138178096212,0.170878596427435,-0.025,0.0810810810810811,0.1764705882352941,0.142857142857143,-0.0243902439024389,-0.1919191919191918,-0.2592592592592593,-0.2982456140350876,-0.2982456140350876,-0.2982456140350876,-0.3043478260869564,-0.3043478260869564,-0.2920353982300884,-0.2233009708737864,-0.1919191919191918,-0.1489361702127658,-0.1752577319587628,-0.183673469387755,-0.1489361702127658,-0.183673469387755,-0.1304347826086956,-0.1752577319587628,-0.1999999999999999,-0.1666666666666666,-0.183673469387755,-0.1397849462365591,-0.111111111111111,-0.1011235955056178,-0.1011235955056178,-0.1011235955056178,-0.1397849462365591,-0.1489361702127658,-0.0909090909090908,-0.1919191919191918,-0.1578947368421052,-0.111111111111111,0.0256410256410257,0.2121212121212121,0.1940298507462685,0.26984126984127,0.1940298507462685,0.2121212121212121,0.5686274509803921,0.6666666666666667,0.7391304347826086,0.5384615384615385,0.4035087719298247,0.6000000000000001,0.7021276595744683
LQJD-L^I99,0.2892792063170682,-0.2892792063170682,9.0,-0.0043436537198847,4.615376818205635e-07,0.0497087331406355,0.4595312389766451,1.0,2.19811590065658,-0.0075452196382429,-0.1621279611257339,1.6618089924637802e-10,-0.3620889943936562,0.033016905892148,-1.9359756097560976,5.0,1.7278047387953184,0.1547701547701548,-0.1120689655172413,0.1262135922330096,-0.0333333333333333,0.1485148514851484,-0.0569105691056911,-0.072,-0.1076923076923077,-0.1076923076923077,-0.2054794520547945,-0.1944444444444444,-0.2054794520547945,-0.1888111888111888,-0.2,-0.2162162162162162,-0.2611464968152867,-0.2883435582822086,-0.2516129032258065,-0.2516129032258065,-0.2750000000000001,-0.2795031055900622,-0.2611464968152867,-0.1407407407407408,-0.1076923076923077,0.0,0.0,0.0086956521739129,0.0265486725663717,0.0357142857142855,0.0450450450450448,-0.0252100840336134,0.0,0.183673469387755,0.0740740740740739,0.2210526315789474,0.2083333333333332,0.3647058823529412,0.3647058823529412,0.3975903614457832,0.4499999999999997,0.487179487179487,0.487179487179487,0.4499999999999997,0.4320987654320984,0.6338028169014085,0.5466666666666666,0.4320987654320984,0.4146341463414633,0.4499999999999997,0.6111111111111112
LQOP-L^I07,0.0069101678183613,-0.0069101678183613,9.0,-0.143717277486911,-6.102558011652319e-08,-0.0065726037033398,-1.0893105498712643,1.0,0.5756197740941763,-0.7449628844114529,-0.1232548300662812,4.0481231836163495e-11,-0.0659685863874345,0.0125087811537539,-0.1040339702760086,7.0,0.5465747396215344,-0.1589481373265156,-0.0175438596491226,-0.1230769230769232,-0.1739130434782608,-0.1363636363636364,0.096153846153846,0.0,0.6285714285714286,1.5909090909090908,1.192307692307692,1.192307692307692,1.5909090909090908,1.4782608695652169,1.2799999999999998,1.2799999999999998,1.4782608695652169,0.9655172413793104,0.5833333333333333,0.5833333333333333,0.4249999999999998,0.4249999999999998,0.4615384615384614,0.4999999999999998,0.2954545454545454,0.5833333333333333,0.6285714285714286,0.4249999999999998,0.4615384615384614,0.4615384615384614,0.2391304347826084,0.1399999999999999,0.0754716981132073,0.4999999999999998,0.5833333333333333,0.4999999999999998,0.3902439024390243,0.4999999999999998,0.6764705882352939,0.4615384615384614,0.357142857142857,0.4999999999999998,0.6285714285714286,0.6285714285714286,0.4999999999999998,0.357142857142857,0.4249999999999998,0.1875,0.3255813953488371,0.3255813953488371,0.2127659574468083
LQOU-L^F09,0.0666579189082797,-0.0666579189082797,9.0,0.1046672190002761,5.281212857322353e-07,0.0568799495521133,0.037034128047803,1.0,1.5504314994606254,0.1760808926080893,0.0178454271093032,2.682425154483593e-11,0.1277271471969069,0.0101359510351754,-0.5920745920745922,5.0,1.06957928802589,0.1896259942460653,-0.0561797752808989,0.0113636363636364,-0.053191489361702,0.0348837209302326,-0.011111111111111,0.1125,-0.0326086956521739,-0.0326086956521739,0.0113636363636364,-0.011111111111111,-0.1188118811881188,-0.1442307692307692,-0.1359223300970874,-0.226086956521739,-0.2992125984251969,-0.1603773584905661,-0.2123893805309733,-0.2936507936507936,-0.3308270676691729,-0.3776223776223776,-0.1359223300970874,-0.1682242990654205,-0.2053571428571429,-0.226086956521739,-0.1442307692307692,-0.226086956521739,-0.3407407407407408,-0.3407407407407408,-0.3550724637681158,-0.2521008403361344,-0.3257575757575758,-0.1523809523809524,-0.1523809523809524,-0.1523809523809524,0.0348837209302326,0.1410256410256409,0.4126984126984128,0.78,0.7450980392156863,1.119047619047619,0.8936170212765959,0.8541666666666667,1.022727272727273,1.119047619047619,0.8936170212765959,1.6176470588235294,1.6176470588235294,1.6176470588235294,1.6176470588235294
LQSF-L,0.0096253656695291,0.0096253656695291,2.0,0.30620239390642,4.722483537158985e-07,0.0508622986066273,-0.0531079698775714,1.0,1.6697936210131332,-0.0734588409007014,-0.0296310276493347,2.3578461900341288e-11,0.1856365614798693,0.0084350003214693,0.0909090909090909,7.0,0.8836772983114447,0.3110204893574695,-0.0384615384615385,-0.0877192982456139,-0.1333333333333333,-0.1875,-0.1612903225806451,-0.1034482758620688,-0.0714285714285715,0.1063829787234043,0.2380952380952381,0.0833333333333334,0.04,0.0833333333333334,0.0612244897959184,0.0,0.0833333333333334,0.5757575757575757,0.4857142857142857,0.857142857142857,0.7333333333333334,0.7333333333333334,0.6774193548387097,0.6774193548387097,0.5757575757575757,0.4857142857142857,0.4857142857142857,0.3333333333333332,0.4054054054054055,0.4054054054054055,0.3333333333333332,0.5294117647058822,0.2380952380952381,0.4054054054054055,0.1555555555555556,0.1304347826086955,0.1555555555555556,0.2380952380952381,-0.1034482758620688,-0.1475409836065573,-0.1475409836065573,-0.037037037037037,0.0,-0.0877192982456139,0.0,0.2093023255813955,0.2380952380952381,0.1818181818181818,0.368421052631579,0.368421052631579,0.2682926829268293
LQUT-L^A17,0.0452365444964177,-0.0452365444964177,9.0,0.0649223621469618,1.4199987706857968e-06,0.1529373282667162,0.0352510440931311,1.0,1.0054894784995425,-0.0268424770426182,0.0017763041032624,3.094372877389644e-11,-0.0357011859640542,0.004619120282626,-1.364285714285714,5.0,0.7303293687099724,-0.0728802112113955,-0.1666666666666666,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0909090909090908,0.0,0.0,0.0,0.0909090909090908,0.0909090909090908,-0.142857142857143,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,0.0,-0.142857142857143,0.1999999999999999,0.1999999999999999,0.0909090909090908,0.0,0.0,0.0,0.0,0.0,-0.0769230769230769,-0.0769230769230769,-0.142857142857143,-0.142857142857143,-0.1999999999999999,-0.1999999999999999,-0.2941176470588236,-0.1999999999999999,-0.142857142857143,-0.1999999999999999,-0.1999999999999999,-0.142857142857143,-0.142857142857143,-0.1999999999999999,-0.0769230769230769,0.0909090909090908,0.0909090909090908,-0.0769230769230769
LRHF-L^A05,0.122382377740926,-0.122382377740926,9.0,0.2119588827662348,5.442580745826181e-07,0.0586179210380955,0.3111193149698467,1.0,1.7291029963136837,0.3257550803223026,0.0888201078280951,1.246141451736523e-09,0.1156854995443395,0.6102718765038234,-2.3784869704970726,6.0,1.7161221210498123,1.7093417778783078,-0.0113636363636363,0.0,0.0999999999999998,0.0999999999999998,0.0476190476190476,0.0476190476190476,0.1578947368421053,0.1578947368421053,0.1428571428571428,0.1282051282051282,0.0864197530864196,0.1428571428571428,0.2571428571428573,0.2222222222222223,0.2222222222222223,0.2941176470588234,0.375,0.4193548387096775,0.6603773584905659,0.5438596491228072,0.5438596491228072,0.7959183673469388,0.7959183673469388,0.8333333333333335,1.0,1.0952380952380951,1.3157894736842106,1.1999999999999995,1.1999999999999995,1.3157894736842106,1.1999999999999995,1.3783783783783785,1.514285714285715,1.4444444444444446,1.3157894736842106,1.3157894736842106,1.3783783783783785,1.514285714285715,1.4444444444444446,1.3783783783783785,13.666666666666668,13.666666666666668,28.333333333333336,28.333333333333336,21.0,16.599999999999998,13.666666666666668,13.666666666666668,11.571428571428571
LRHH-L^K97,0.2875598031229563,-0.2875598031229563,9.0,-0.268553833929281,5.726694360016455e-07,0.0616778939039506,0.6192344899748652,1.0,1.1123724040830694,-0.3945780943382513,-0.2369178875873376,5.332685991844506e-10,-0.1901668653158521,0.0230846253749134,-1.7938734612081306,4.0,0.7588437170010559,-0.0652818991097922,-0.111111111111111,0.0,-0.25,-0.25,-0.3076923076923077,-0.3571428571428572,-0.25,-0.1818181818181818,-0.3076923076923077,-0.5,-0.55,-0.55,-0.6538461538461539,-0.6538461538461539,-0.64,-0.6086956521739131,-0.625,-0.625,-0.625,-0.625,-0.6666666666666667,-0.6785714285714286,-0.6785714285714286,-0.6538461538461539,-0.6538461538461539,-0.625,-0.625,-0.64,-0.6538461538461539,-0.6538461538461539,-0.6538461538461539,-0.6538461538461539,-0.64,-0.6538461538461539,-0.64,-0.5263157894736843,-0.5263157894736843,-0.55,-0.55,-0.55,-0.5714285714285714,-0.625,-0.55,-0.64,-0.64,-0.5909090909090909,-0.625,-0.5909090909090909,-0.5909090909090909
LRIN-L^D98,0.0382508529752402,-0.0382508529752402,2.0,0.2096035135649196,7.765476382720178e-07,0.0836360731578615,-0.0362204995553877,1.0,2.0536440652047587,0.0764372374489587,-0.003067580680502,8.208316951613872e-10,-0.0080058098317569,0.0748867104927927,-0.5851089298539625,6.0,1.5216074869254057,0.1472848776314041,0.0,-0.0309278350515463,-0.0408163265306122,-0.0505050505050505,-0.0105263157894737,0.010752688172043,0.119047619047619,0.0561797752808987,0.0561797752808987,-0.0309278350515463,-0.0309278350515463,-0.0358974358974358,-0.1296296296296297,-0.1090047393364929,-0.0961538461538462,-0.0738916256157634,-0.0505050505050505,-0.0309278350515463,-0.0208333333333333,0.010752688172043,0.0561797752808987,0.016216216216216,-0.0157068062827224,-0.0358974358974358,-0.0358974358974358,-0.0408163265306122,0.016216216216216,0.010752688172043,-0.0646766169154228,-0.0917874396135265,-0.1004784688995215,-0.1296296296296297,-0.1415525114155251,-0.1681415929203539,-0.2326530612244899,-0.2033898305084746,-0.1861471861471861,-0.2263374485596708,-0.2263374485596708,-0.2263374485596708,-0.250996015936255,-0.2569169960474308,-0.0408163265306122,-0.0105263157894737,0.016216216216216,0.0561797752808987,0.0867052023121386,0.1898734177215189,0.119047619047619
