firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MOKY-L^C15,0.0271573463393005,0.0271573463393005,11.0,7.910957582323443e-07,0.1160773155522679,0.0799663299663299,-0.7325370973579443,2.8718894890706244,-0.651,0.0154568061358143,0.0951025948458264,-0.0038804934220904,1.0,1.5084475613643609,1.0828877005347597,-3.6269754562974033e-07,0.1103115040608615,1.5144398812479564e-12,0.008130081300813,4.684158915769846e-07,3.0,0.0036301857806058,-0.2848187517034613,0.5972106849999682,-0.4030675461157101,-0.7249291282778171,1.9946625365922963,-0.4540496648090861,-0.7117972006769038,-0.315958135826372,-0.0550580592537801,0.100864553314121,3.0,1.2543831686324514,-0.0481364497789008,-0.0638832997987927,-0.2642213642213642,4.1238636363636365,1.8888234634764005,-0.1450601418731366,-0.2780049059689288,-0.0566424652219696,0.0133648606970288,0.3131017161992466,-0.2574176386331082,0.0,0.0,0.0,0.0,0.3333333333333335,0.0,0.3333333333333335,1.0,1.0,0.3333333333333335,0.0,0.0,0.0,-0.3333333333333332,-0.4285714285714286,-0.5,-0.5,-0.6666666666666666,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923,-0.6363636363636364,-0.6363636363636364,-0.7142857142857143,-0.75,-0.75,-0.75,-0.7777777777777778,-0.75,-0.75,-0.75,-0.7777777777777778,-0.7142857142857143,-0.7333333333333334,-0.75,-0.75,-0.75,-0.8,-0.8333333333333333,-0.8333333333333333,-0.8095238095238095,-0.84,-0.84,-0.84,-0.8518518518518519,-0.8620689655172413,-0.8571428571428572,-0.8571428571428572,-0.8709677419354839
MOLE-L^B19,0.0056044571918372,0.0056044571918372,16.0,6.283207328197281e-07,0.092193370034639,0.6021653697004399,-0.0296468161897396,0.5028760372410896,3.8992,0.1408286781263087,-0.035270639245467,0.0421727927643687,1.0,1.1440981093510474,0.0338398433858487,-5.309122179568235e-08,0.0952857905982906,2.361405020306921e-13,0.0740740740740741,7.397854396251657e-07,3.0,0.0060544950250428,-0.030354572811723,1.4423447094907351,0.0085921945283195,-0.147383076430462,0.0909859853572594,0.0091999243209584,0.167672403089225,-0.2030165654492057,0.1352567625426614,0.1433389544688028,4.0,1.136688809402146,0.2516605021879558,0.5507545852275156,-0.0360279031596224,4.063327032136106,1.8888234634764005,0.025440705128205,-0.0817741724453748,-0.0041538918010088,0.0266426282051281,0.1392527230111677,0.103156274056967,0.0307692307692308,-0.037037037037037,0.3541666666666667,0.2621359223300972,0.4285714285714286,0.7105263157894737,0.7567567567567568,0.9117647058823528,0.9696969696969696,0.9696969696969696,0.8055555555555556,0.8571428571428574,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.8571428571428574,1.2807017543859651,0.8055555555555556,0.6666666666666667,0.6666666666666667,0.5853658536585367,0.5853658536585367,0.3265306122448981,0.2037037037037037,0.2037037037037037,0.625,1.0,1.166666666666667,1.0,1.166666666666667,1.0,1.6,1.6,1.6,1.363636363636363,1.166666666666667,0.9117647058823528,1.096774193548387,0.9117647058823528,0.9117647058823528,0.9117647058823528,0.6666666666666667,0.4772727272727273,0.8055555555555556,0.4772727272727273,0.4130434782608696,0.3,0.0236220472440944,-0.0579710144927535
MOLX-L^G19,0.0854414168272632,0.0854414168272632,23.0,1.8587486114253104e-06,0.2727337959476046,0.1183980613481283,-0.1323045974191649,1.8627250460839773,-4.5875,-0.2280063353793187,-0.0070067128959843,-0.0099616858237547,1.0,1.5093669250645996,0.2517684887459807,-3.455423301519671e-07,0.1512849579861396,1.771837177472831e-10,-0.1199284009546538,2.034374882692376e-06,4.0,0.010916703933144,-0.092038032612076,-0.0079639387700378,0.0304307772036078,0.0104139033501046,-0.3998275259451871,0.0290251932916165,-0.1627525761963374,-0.2605372583011124,0.1439561802039055,1.0066101451357956,1.0,1.4900229687051392,-0.0420740653794236,-0.0807519881051611,-0.0383904087749505,2.9031852472757755,1.8888234634764005,-0.0837004920121073,-0.1683920558048608,-0.0234064352450416,0.001869879743359,0.0103074988286932,-0.1863033008340185,-0.0285714285714284,0.09375,-0.1025641025641026,-0.2222222222222223,-0.0140845070422535,0.0144927536231884,-0.054054054054054,0.0,-0.5070422535211268,-0.5652173913043479,-0.5731707317073171,-0.4776119402985075,-0.4488188976377953,-0.4488188976377953,-0.453125,-0.4927536231884057,-0.5,-0.5172413793103449,-0.5394736842105263,-0.5104895104895105,-0.5731707317073171,-0.5857988165680473,-0.5783132530120483,-0.4927536231884057,-0.435483870967742,-0.5512820512820513,-0.6728971962616823,-0.6902654867256637,-0.6428571428571428,-0.6067415730337079,-0.6022727272727273,-0.5833333333333334,-0.5882352941176471,-0.5512820512820513,-0.6650717703349283,-0.6067415730337079,-0.6482412060301508,-0.7188755020080322,-0.7674418604651163,-0.7666666666666667,-0.7697368421052632,-0.7552447552447552,-0.75,-0.7265625,-0.7033898305084746,-0.6888888888888889,-0.7154471544715447,-0.7211155378486056,-0.72
MOLZ-L,0.0545989844357333,-0.0545989844357333,15.0,3.735674562149929e-07,0.05481347490981,0.4134222413422241,0.4089238845144356,1.6068631465645244,0.213,-0.1417033904128074,-0.002128358598612,0.0168649809948768,1.0,2.4494635193133045,1.2409250585480094,1.455035392020782e-07,0.5978350685837052,3.999919931754368e-11,-0.0745341614906831,4.584835531323959e-07,3.0,0.0393476282184738,0.8219812070496936,0.02490349065116,-0.1182092524837387,-0.0510573081691694,-0.027339172866866,-0.0922902217151687,0.2005287355530786,-0.1901341542339385,0.0459950317197331,-0.3125355046392729,5.0,2.2331545064377685,0.0657036017920767,0.1200722044934403,0.3695119490328347,3.779451499594704,0.6817075405010452,-0.0016856717897867,0.2676826702818944,-0.0735539787293866,-0.023715088415138,-0.149019407297553,0.0293057139703448,-0.0340909090909091,-0.0222222222222222,-0.0486486486486487,-0.1155778894472361,-0.1619047619047618,-0.1372549019607842,-0.111111111111111,-0.1372549019607842,-0.2036199095022624,-0.0638297872340425,0.0864197530864196,0.3858267716535433,0.5304347826086957,0.5304347826086957,0.5999999999999999,0.5304347826086957,0.6761904761904762,0.4079999999999999,0.6761904761904762,0.76,0.76,0.76,0.8144329896907216,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.8144329896907216,0.9130434782608694,0.6761904761904762,1.514285714285715,1.514285714285715,2.259259259259259,1.514285714285715,1.1463414634146345,1.0952380952380951,0.9555555555555556,0.8526315789473684,0.9775280898876404,1.1204819277108435,1.346666666666667,0.7777777777777779,0.4915254237288136,0.5999999999999999,0.7959183673469388,0.5855855855855854,0.5714285714285714,0.2307692307692308,0.2661870503597123,0.0797546012269938
MOMJ-L^H19,0.0530331457160725,0.0530331457160725,18.0,4.035888713213834e-07,0.0592185108847427,0.1842157445964703,0.2666666666666666,0.4204633551183586,4.3,0.2539256816215807,-0.0026907635623343,0.0137629533678756,1.0,2.478011472275335,0.6533864541832668,9.46474029099344e-09,0.2437299035369775,1.5856450409689215e-10,0.1335616438356165,9.896826260799665e-08,5.0,0.5268962152571413,0.3517657992565057,3.1844251613039227,-0.0491096560853269,-0.0245216317827283,0.0387886194146771,-0.1212643518903391,-0.9523688663282572,-0.0403062512269678,1.1309644670050762,2.3043478260869565,3.0,2.095602294455067,0.0129989764585465,0.0161865918939587,-0.0050663449939686,5.254716981132076,-4.1061379640791325,0.5707395498392283,0.8229553903345727,0.3849906191369554,0.0868167202572347,0.0041753653444677,0.1309644670050762,0.1040892193308551,0.0717131474103587,0.0150943396226415,-0.056140350877193,-0.0392857142857142,-0.0182481751824818,0.0846774193548387,0.1902654867256639,0.2570093457943925,0.1902654867256639,0.1645021645021644,0.2227272727272726,0.076,0.1645021645021644,0.3383084577114428,0.2283105022831051,0.4083769633507854,0.4699453551912567,0.5284090909090908,0.4861878453038672,0.4540540540540538,0.5112359550561798,0.5459770114942528,0.6107784431137724,0.4157894736842105,0.4861878453038672,0.4780219780219779,0.5197740112994349,0.8424657534246576,0.8053691275167785,0.8680555555555556,0.977941176470588,1.0378787878787876,0.8175675675675675,0.9214285714285716,0.6303030303030304,0.977941176470588,0.8680555555555556,0.1161825726141077,0.3186274509803921,0.5027932960893855,1.3189655172413794,1.279661016949153,2.0568181818181817,2.02247191011236,1.9239130434782608,1.892473118279569,1.69,1.445454545454545
MOML-L,0.0077077478924126,-0.0077077478924126,23.0,7.206317729393665e-07,0.1057381496917412,0.0248447204968944,0.3126168573779074,3.946675741684492,-0.434,-0.0521103464154376,0.0040655988516154,0.0003789026977872,1.0,1.5367560451742537,0.2971764705882352,1.4412635458787328e-07,1.207765520224962,3.1994121815205246e-11,-0.0274093722369583,8.272566180544266e-07,5.0,0.010970817238966,0.744024490757094,-0.2277475740640171,0.0733792223776894,0.3784884827717493,0.0610365437595105,0.045794726138441,-0.1996978384808538,0.0375061448594353,0.1252203652472293,-0.0658210490229688,7.0,0.9014757846601538,-0.003007124572063,-0.0060660735394761,0.2258107345570418,4.726551431000283,0.411824382163521,0.6941380056240535,0.7172965971976922,0.1155760738659171,0.2020333117023577,0.6744674467446742,0.6745867077170201,-0.2692307692307693,0.0,-0.1034482758620688,-0.2972972972972972,-0.35,-0.3953488372093022,-0.3157894736842105,-0.1875,-0.2777777777777777,-0.3157894736842105,-0.3809523809523809,-0.3333333333333333,-0.2972972972972972,-0.2352941176470588,-0.1034482758620688,-0.0714285714285715,0.3,0.368421052631579,0.368421052631579,0.5294117647058822,1.166666666666667,1.3636363636363638,2.25,2.25,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.8888888888888893,2.25,2.25,2.25,2.25,1.8888888888888893,2.25,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.166666666666667,1.3636363636363638,1.0,0.857142857142857,0.625,0.625,0.5294117647058822,0.5294117647058822,0.4444444444444446,0.5294117647058822,0.4444444444444446
MOMR-L^J17,0.0424311926605504,-0.0424311926605504,16.0,9.365642614040826e-07,0.1374218786723026,0.1252355231754804,0.1824172927375774,1.408322491527079,24.8,-0.1103606179892701,0.0068609145106462,0.0204343236314281,1.0,2.0164581961816985,0.1296176279974076,1.2652103696068332e-07,0.2144066492227181,5.40002691000733e-09,-0.0580482661668228,9.6870883380263e-07,4.0,0.2107891794722225,0.3267850396675482,0.0935630073166616,0.1104458730125023,-0.009499516533179,0.1792051727411723,0.1552963165866393,0.4836970572378748,-0.0970850260022062,-0.352247807146296,-0.6016260162601624,7.0,1.95852534562212,0.017094017094017,0.0345278577033743,0.1287693561532192,3.9834558823529416,0.4146197846655514,0.1474526704632906,0.3758972421609369,0.0392775229357795,0.0278590118516238,-0.0138743455497382,-0.0076324225309113,-0.2931034482758621,0.0642201834862383,-0.0884086444007858,-0.1624548736462094,-0.1594202898550725,-0.11787072243346,-0.1773049645390071,-0.072,0.1400491400491399,-0.0127659574468086,0.1207729468599034,0.2540540540540539,0.2210526315789474,0.3727810650887573,0.6872727272727273,0.7185185185185183,1.2095238095238092,1.2307692307692304,0.826771653543307,1.0350877192982455,1.0995475113122173,1.0622222222222222,1.0440528634361232,0.9333333333333332,0.8339920948616601,0.8861788617886177,1.5494505494505493,1.0995475113122173,1.3553299492385786,2.052631578947368,3.218181818181818,6.249999999999999,20.09090909090909,13.499999999999998,8.28,11.54054054054054,5.535211267605634,1.0900900900900896,0.8709677419354838,0.9578059071729956,0.6996336996336996,0.7984496124031006,0.9495798319327732,0.925311203319502,0.9094650205761314,0.9744680851063828,0.9333333333333332,0.8709677419354838,0.7443609022556388
MOMU-L,0.1104033970276008,-0.1104033970276008,12.0,8.898782824618813e-07,0.1305716547226138,0.0661328588374851,0.1237157534246575,6.037199617973914,0.25,-0.510074602481874,0.0007204872844472,0.0151699029126213,1.0,1.020327218641547,1.3220338983050846,1.7613913470868385e-07,0.5764563106796112,1.5845065416044553e-08,-0.2682926829268292,1.8615652625609716e-06,3.0,0.0649340588113473,0.4096244131455385,-0.1730183634589761,0.0341778143697128,0.3066614111154906,-0.0038225425028085,0.0341778143697128,0.0664623635318903,0.0593067284692784,0.0858798392600456,-1.725118483412322,6.0,1.020327218641547,0.0187426210153482,0.0537679932260795,0.0981944884383908,6.593250444049732,0.5102508882377007,0.0006067961165048,0.2511737089201877,-0.0397330906885044,-0.0015169902912621,-0.0868140868140867,0.0664623635318903,-0.0428571428571427,-0.1304347826086958,-0.1358024691358026,-0.2022792022792022,-0.2286501377410468,-0.1411042944785275,-0.1540785498489426,-0.2783505154639175,0.0408921933085502,0.4358974358974359,0.5555555555555554,0.4583333333333332,0.346153846153846,1.028985507246377,1.2047244094488183,1.9166666666666663,2.333333333333333,2.835616438356164,3.057971014492754,3.117647058823529,2.943661971830986,3.375,3.3076923076923075,3.242424242424242,3.117647058823529,4.490196078431372,7.75,9.769230769230768,8.999999999999998,7.75,7.75,7.235294117647058,7.75,11.17391304347826,10.666666666666666,10.666666666666666,10.2,5.08695652173913,3.666666666666667,3.17910447761194,2.5,1.947368421052632,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668
MONE-L^J15,0.0145543289402131,-0.0145543289402131,16.0,9.503040435220958e-07,0.1394379140358289,0.0412094912884882,0.1662678888084118,1.8655617482933,-2.4175000000000004,0.3754981341028425,0.0002019141106823,0.0011514389454797,1.0,0.8892371534522338,0.8376171030506846,9.182531286045521e-08,0.7193231960292159,1.1484149804518975e-09,0.1975071907957815,7.30686874994107e-07,4.0,0.0776617909134869,0.2127931156908825,0.391177381316523,0.3796196714674667,0.416857765260923,0.2209705862074621,0.3796196714674667,0.9963178114240896,-0.4110644623938011,-0.2317113574559992,-0.2502280328367284,5.0,0.8892371534522338,0.0034510542639651,0.0060141312850236,0.0978656407631819,5.162734630618219,0.9339310299417746,0.1303125485634633,0.1509239378518655,-0.011039538081322,7.534694915493484e-05,0.0961071323868157,-0.0036821885759102,-0.106060606060606,0.0421052631578948,0.0999999999999998,-0.2142857142857143,-0.2851985559566787,-0.3195876288659794,-0.2639405204460966,-0.25,-0.2048192771084338,-0.255639097744361,-0.12,-0.1,-0.0480769230769231,-0.01,-0.0434782608695651,0.1511627906976744,0.1927710843373493,0.0531914893617022,-0.01,0.0702702702702702,0.0102040816326529,-0.0341463414634145,-0.0875576036866359,-0.0388349514563106,0.0102040816326529,0.0879120879120878,0.1445086705202312,0.6229508196721312,0.6097560975609757,0.7678571428571426,1.302325581395349,1.8285714285714287,2.535714285714285,2.6666666666666665,2.8076923076923075,2.09375,1.675675675675676,1.3294117647058823,0.8333333333333333,0.9411764705882352,0.5840000000000001,0.5590551181102361,5.6000000000000005,6.07142857142857,5.0,5.8275862068965525,4.5,4.823529411764706,3.3999999999999995
MOOK-L^H18,0.0248587570621468,-0.0248587570621468,23.0,1.1874248132575382e-06,0.1742305951065492,0.4404619332763045,0.2480328050537515,0.7934187744970315,0.1014999999999999,-0.1751093431965283,0.0046722343245375,0.0036697247706422,1.0,1.7937267410951625,0.0855987418557627,1.2019195064930234e-07,0.4657243816254416,4.006928989681302e-13,-0.0921052631578946,7.164287139651503e-07,3.0,0.0033283342298936,0.0755675029868577,0.4301406487291039,0.0870984989230826,-0.0170748146483934,-0.000921620033511,0.0891167886376271,0.0695182953247467,0.0453563812894151,-0.0093807015338674,-0.3875338753387534,6.0,1.7711323763955344,0.0126205083260297,0.0198483804272915,0.0177342913927534,3.698811096433289,0.4043822591182537,0.032685512367491,0.0888590203106333,-0.0247718383311604,-0.091077738515901,-0.0486591695501729,0.0035842293906809,0.0652173913043476,-0.0416666666666666,-0.0612244897959183,-0.1636363636363637,-0.0980392156862745,-0.0799999999999999,-0.0799999999999999,-0.0416666666666666,-0.1320754716981131,-0.1481481481481481,-0.1481481481481481,0.0,-0.1153846153846154,0.0,0.0222222222222221,-0.0416666666666666,-0.0212765957446807,-0.0212765957446807,-0.0416666666666666,-0.0416666666666666,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.1499999999999999,0.0952380952380953,0.0,-0.0799999999999999,-0.0416666666666666,-0.0799999999999999,-0.0416666666666666,0.0,-0.0416666666666666,-0.1785714285714286,-0.2333333333333332,-0.2580645161290322,-0.1929824561403508,-0.1636363636363637,-0.2068965517241378,-0.0612244897959183,-0.1481481481481481,-0.1785714285714286,-0.1481481481481481,-0.2068965517241378,-0.0980392156862745,-0.2203389830508474
MOPY-L^B12,0.0408248584489825,0.0408248584489825,15.0,1.0203963292091057e-06,0.1497225404907228,0.1269495891937056,0.2130849688180315,3.549023896381977,-0.3740000000000001,-0.0172265722419741,-7.318694535234235e-05,0.001270062280091,1.0,1.9411839809337363,0.2972282288185571,1.9973834444758305e-07,1.3796112797949127,1.7903017042301038e-10,-0.0090609555189455,1.1792436737827889e-06,2.0,0.0135610668492912,0.2939769329346429,0.8496591817644306,-0.0133660111645352,-0.4392753259067624,-0.0172532194982958,-0.1359055909400823,-0.0665219738136284,0.1117622643584095,0.0160744701975043,0.4494696818090855,4.0,0.8950929905945442,0.0191259313101944,0.0412292384832341,0.1215290138839444,14.244404332129962,0.106215608012181,0.0005272631406702,0.0904741563434429,0.0335541801855839,0.1001981782149414,-0.0661264284131557,0.0264568158168574,-0.1333333333333333,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.1666666666666666,-0.1666666666666666,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.0625,-0.0625,-0.0625,-0.0625,-0.1666666666666666,-0.0625,-0.1176470588235295,0.0714285714285714,0.0,-0.0625,-0.0625,0.0,0.875,0.6666666666666667,0.875,0.875,1.1428571428571428,1.5,1.1428571428571428,0.875,0.4999999999999998,2.75,2.75,2.0,4.0,2.75,2.0,1.1428571428571428,0.6666666666666667,0.4999999999999998,0.4999999999999998,0.3636363636363635,0.6666666666666667,0.25,0.25,0.4999999999999998,0.25,0.1538461538461537,-0.0625
