firms,age,agr,cashdebt,che,chpmia,egr,herf,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MDWJ_V7-L,15.0,-0.0402018502943649,0.2717049032838506,0.063,-0.0300600597065834,0.0700684505289359,4.7793350945820865e-11,-0.2700389105058365,0.0053881132486651,0.0647663767676894,0.035339063992359,0.129032258064516,-0.1226415094339622,-0.2118644067796609,-0.25,-0.2314049586776858,-0.0510204081632652,0.0108695652173913,0.1071428571428572,0.1341463414634147,0.24,0.7884615384615385,0.6909090909090909,0.8235294117647058,0.55,0.8600000000000001,0.6607142857142856,0.8600000000000001,0.7547169811320755,0.7547169811320755,1.0217391304347827,0.7884615384615385,0.6909090909090909,0.8600000000000001,0.6315789473684212,0.7884615384615385,0.3880597014925373,0.7222222222222221,1.2142857142857144,0.8600000000000001,1.3250000000000002,1.5135135135135136,2.1,1.8181818181818183,2.2068965517241383,2.2068965517241383,1.90625,1.90625,1.5833333333333337,1.3846153846153846,1.5135135135135136,0.8600000000000001,0.7547169811320755,0.6034482758620692,1.2142857142857144,1.162790697674419,1.0217391304347827,1.0666666666666669,0.9787234042553196,0.8235294117647058
MEAY_17-L^D12,14.0,-0.5327369303885938,-0.5130359569998765,-1.4439,4.693316592519952,-0.2052803322456243,3.764081871221818e-13,-0.9588318538530812,0.0020049692943917,3.093617021276596,3.093617021276596,0.0666666666666666,-0.0625,-0.2105263157894736,-0.3181818181818182,-0.3181818181818182,-0.2682926829268293,-0.3181818181818182,-0.3617021276595744,-0.4,-0.4230769230769231,-0.4,-0.5161290322580645,-0.3617021276595744,-0.375,-0.4230769230769231,-0.4444444444444445,-0.4339622641509434,-0.5588235294117647,-0.5714285714285714,-0.5454545454545454,-0.5652173913043478,-0.620253164556962,-0.625,-0.6703296703296704,-0.6842105263157895,-0.5833333333333333,-0.5454545454545454,-0.5238095238095238,-0.5945945945945946,-0.5,-0.3023255813953488,0.3636363636363635,-0.1666666666666666,-0.4642857142857143,-0.5774647887323944,-0.4736842105263158,-0.6808510638297872,-0.7272727272727273,-0.724770642201835,-0.7169811320754718,-0.7413793103448276,-0.7727272727272727,-0.7744360902255639,-0.7857142857142857,-0.7872340425531915,-0.8275862068965517,-0.7826086956521738,-0.7857142857142857,-0.8076923076923077
MFST_29-L,14.0,0.138807162790243,0.0845451821806365,3.6565,-0.1091034282557089,0.0263527230617731,3.627357232732369e-08,0.757478988926489,0.2759795221103273,-0.0850477022736374,0.0608514946448553,0.1357702349869449,0.0435967302452315,0.0052493438320209,-0.0748792270531399,-0.0658536585365853,-0.070388349514563,-0.0748792270531399,-0.0945626477541371,-0.0612745098039215,-0.0103359173126614,0.2120253164556962,0.1606060606060606,0.072829131652661,0.1198830409356725,0.1364985163204748,0.2197452229299363,0.0638888888888888,-0.0376884422110552,0.0105540897097624,0.1166180758017492,0.0268096514745308,-0.058968058968059,-0.0103359173126614,-0.0077720207253885,-0.115473441108545,-0.2215447154471544,-0.1373873873873874,0.0942857142857143,0.0295698924731182,-0.0945626477541371,-0.0328282828282827,0.0819209039548023,0.072829131652661,0.0240641711229945,0.3485915492957747,0.1536144578313254,0.0609418282548477,-0.0924170616113743,0.1968749999999999,0.2895622895622896,-0.0077720207253885,-0.115473441108545,-0.3573825503355704,-0.278719397363465,-0.3385146804835923,-0.3350694444444444,-0.3475298126064736,-0.3648424543946932,-0.3679867986798679
MGZC_H9-L^D19,16.0,-0.0331049681406602,0.1421920135938827,7.700000000000003,-0.0229482541949129,0.3102900278108861,1.986162854740384e-06,-0.1422438285245281,0.3665767491416867,-0.143321615231905,0.0424076607387141,0.1228070175438598,0.0555555555555553,-0.1363636363636364,-0.1857142857142857,-0.2191780821917809,-0.161764705882353,-0.0806451612903226,-0.0655737704918033,-0.1492537313432836,-0.1971830985915493,-0.1971830985915493,-0.2400000000000001,-0.1363636363636364,-0.05,-0.1230769230769232,0.0363636363636361,-0.0338983050847457,-0.2083333333333333,-0.2500000000000001,-0.0655737704918033,-0.161764705882353,-0.2692307692307693,-0.3214285714285715,-0.2692307692307693,-0.2400000000000001,-0.2597402597402598,-0.3666666666666667,-0.3214285714285715,-0.3804347826086958,-0.3870967741935485,0.0754716981132073,0.5833333333333333,0.8387096774193548,1.375,1.375,0.5405405405405403,0.1176470588235292,0.2391304347826084,0.3255813953488371,0.357142857142857,-0.0952380952380953,-0.1093750000000001,0.0,-0.1492537313432836,-0.2297297297297298,-0.2875000000000001,-0.3804347826086958,-0.4770642201834864,-0.40625
MHBB_96-L^J15,15.0,0.1684234498015485,1.199318568994889,0.548,-0.0330500233978571,0.1628833615068824,6.366303649586424e-10,0.191785471826205,0.0590613791102819,0.0965909043626604,0.1687740029542097,0.1154929577464789,-0.0405405405405404,-0.1581027667984189,-0.1870229007633587,-0.0300546448087432,-0.0093023255813953,0.0289855072463769,-0.0273972602739724,0.0094786729857818,0.0066162570888468,0.0390243902439024,0.3481012658227849,0.5106382978723405,0.5000000000000002,0.5434782608695652,0.6015037593984962,0.570796460176991,0.5214285714285716,0.5661764705882353,0.6136363636363638,0.5777777777777777,0.5895522388059702,0.6136363636363638,0.6384615384615384,0.6511627906976745,0.6904761904761907,0.7989864864864866,0.9363636363636364,1.048076923076923,1.0679611650485437,1.21875,1.476744186046512,1.195876288659794,1.6625,1.0679611650485437,0.7459016393442623,0.2940461725394896,0.3279301745635912,0.3262764632627648,0.2800480769230768,0.2199312714776631,0.2633451957295374,0.2831325301204819,0.1807095343680711,0.290909090909091,0.2033898305084747,0.1269841269841272,0.0162213740458014,-0.0028089887640448
MHCF_93-L,15.0,-0.0240756511248314,0.2544409243195643,-0.7459999999999998,0.0107424689385958,0.0962311174406186,6.4711302308047435e-09,-0.1568067759929852,0.0326798029915801,-0.008106824467129,0.0597442532598467,0.1153846153846154,-0.2571428571428571,-0.3445378151260504,-0.3232104121475054,-0.3217391304347825,-0.3797216699801192,-0.3142857142857143,-0.3217391304347825,-0.3361702127659575,-0.4135338345864662,-0.4157303370786517,-0.411320754716981,-0.388235294117647,-0.3389830508474576,-0.356701030927835,-0.3658536585365853,-0.3929961089494163,-0.3389830508474576,-0.2744186046511627,-0.2676056338028169,-0.2794457274826789,-0.2710280373831776,-0.2892938496583143,-0.2860411899313501,-0.1896103896103895,-0.100864553314121,-0.0982658959537572,0.0129870129870131,-0.1211267605633802,0.3164556962025315,0.5,0.2946058091286307,0.1641791044776119,0.278688524590164,0.3,0.0331125827814569,-0.0545454545454544,-0.363265306122449,-0.3929961089494163,-0.3976833976833976,-0.363265306122449,-0.3142857142857143,-0.2794457274826789,-0.3112582781456954,-0.2876712328767122,-0.3304721030042918,-0.2744186046511627,-0.3304721030042918,-0.2352941176470587
MHCH_61-L^J22,14.0,0.2144476804659871,0.6723950002123352,1.0730000000000004,-0.0285980453283526,0.1464072984995853,1.4329712007291472e-08,0.3618522233366766,0.1381665370878185,-0.0053664599578849,0.1474087024562002,0.0667838312829525,0.0307971014492756,-0.0925039872408292,-0.1246153846153845,-0.0939490445859871,-0.035593220338983,0.0498154981549816,0.0307971014492756,0.0556586270871986,0.0900383141762453,0.0635514018691589,0.1402805611222446,0.2289416846652268,0.2588495575221241,0.3294392523364486,0.3844282238442822,0.3612440191387562,0.332552693208431,0.3388235294117647,0.5173333333333334,0.4478371501272264,0.3743961352657006,0.5546448087431695,0.7035928143712578,0.6637426900584797,0.7190332326283988,0.8414239482200649,0.778125,0.9093959731543626,0.8655737704918036,1.0467625899280577,1.163498098859316,0.9553264604810996,1.0996309963099633,1.3708333333333336,1.0996309963099633,1.02491103202847,0.9486301369863016,0.8903654485049837,0.7190332326283988,0.7190332326283988,0.635057471264368,0.6637426900584797,0.5173333333333334,0.3844282238442822,0.2757847533632287,0.2873303167420815,0.3050458715596329,0.3777239709443101
MHCL_81-L,15.0,0.4660741058042407,0.6666384670699209,1.86,-0.2000859887023186,0.4580915538362349,1.2160016333383816e-09,0.4974646101838159,0.0813329881679918,0.2595823336507954,0.2995983172105625,0.1155555555555554,-0.150943396226415,-0.1788321167883212,-0.1906474820143884,-0.0963855421686747,-0.0546218487394957,-0.0217391304347824,0.0465116279069768,-0.0384615384615384,-0.0625,-0.0044247787610618,-0.0425531914893617,0.1968085106382979,0.5202702702702704,0.7045454545454544,0.973684210526316,0.9067796610169492,0.7307692307692306,1.083333333333333,1.6785714285714288,1.6470588235294117,1.8125,1.5,1.393617021276596,1.393617021276596,1.7439024390243905,1.3195876288659796,1.393617021276596,1.6785714285714288,1.6785714285714288,2.947368421052632,3.166666666666666,3.891304347826087,3.787234042553192,3.3269230769230766,2.947368421052632,1.6785714285714288,1.0270270270270268,0.9067796610169492,0.1538461538461539,0.0368663594470046,0.308139534883721,0.3313609467455622,0.4331210191082801,0.5625,0.2931034482758621,0.125,0.1029411764705883,0.125
MIDV_04-L,8.0,0.1156249510419393,0.587660262435613,2.124,0.2381411637437315,0.0717890562626919,2.795172668417221e-10,0.4610331027782277,0.031247365259933,0.2235828031405331,0.6688204625462323,-0.0909090909090908,-0.0833333333333332,0.0,-0.0434782608695653,-0.1020408163265306,-0.2666666666666666,-0.2542372881355932,-0.3230769230769231,-0.3529411764705883,-0.3623188405797101,0.2222222222222223,0.2571428571428573,0.1891891891891892,0.1282051282051282,0.0,0.2222222222222223,0.0232558139534884,-0.1020408163265306,0.0476190476190476,0.0476190476190476,0.0,0.1891891891891892,0.0232558139534884,0.0476190476190476,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.0476190476190476,0.5714285714285714,1.0,1.1999999999999995,1.1999999999999995,1.4444444444444446,1.5882352941176467,1.3157894736842106,0.8333333333333335,0.2941176470588234,0.1578947368421053,-0.2280701754385964,-0.4285714285714286,-0.4698795180722891,-0.3432835820895522,-0.4054054054054054,-0.3888888888888888,-0.5319148936170213,-0.5164835164835164,-0.6140350877192982,-0.6036036036036037
MITG_37-L^H12,14.0,-0.0568783068783068,0.0720092915214866,0.45,-0.0248157736442733,0.0689655172413793,7.779528518403478e-09,-0.1363636363636364,0.0049866231252634,0.0535692438002918,0.0282527881040893,-0.0526315789473684,-0.05,-0.1363636363636363,-0.1363636363636363,-0.1363636363636363,-0.1363636363636363,-0.0952380952380952,-0.1363636363636363,-0.1739130434782608,-0.1739130434782608,-0.1363636363636363,-0.2083333333333332,-0.2083333333333332,-0.2962962962962963,-0.2962962962962963,-0.2692307692307693,-0.3214285714285715,-0.40625,-0.2083333333333332,-0.24,-0.24,-0.2083333333333332,-0.24,-0.3448275862068964,-0.40625,-0.4242424242424243,-0.40625,-0.4242424242424243,-0.2692307692307693,-0.2083333333333332,0.1875,0.0555555555555555,0.2666666666666668,0.8999999999999999,0.357142857142857,0.1176470588235294,-0.2962962962962963,-0.4722222222222222,-0.5476190476190477,-0.5365853658536586,-0.5869565217391304,-0.6724137931034482,-0.7285714285714285,-0.7205882352941176,-0.6935483870967742,-0.7285714285714285,-0.7205882352941176,-0.7285714285714285,-0.62
MJPN_81-L^G13,17.0,0.6064154786150713,0.0834049871023215,4.35,-0.0199858655651355,0.185288640595903,8.259212604706287e-09,1.3857350800582242,0.0809245009405622,0.2403945959641365,0.3218923933209648,0.1666666666666667,-0.25,-0.3333333333333333,-0.3333333333333333,-0.2941176470588236,-0.3333333333333333,-0.3333333333333333,-0.2941176470588236,-0.3333333333333333,-0.3333333333333333,-0.2941176470588236,-0.3333333333333333,0.0909090909090908,0.0909090909090908,0.0,0.1999999999999999,0.0,-0.0769230769230769,0.0,0.0,-0.0769230769230769,0.0,0.1999999999999999,0.3333333333333332,0.5,0.714285714285714,0.5,0.3333333333333332,1.0,0.714285714285714,0.714285714285714,5.0,1.0,1.4,2.0,0.0,-0.2941176470588236,-0.4545454545454546,-0.4545454545454546,-0.52,-0.5714285714285715,-0.5714285714285715,-0.6666666666666667,-0.7391304347826086,-0.7272727272727273,-0.7391304347826086,-0.7333333333333334,-0.75,-0.7333333333333334
MKEX_30-L,14.0,0.0517479394645935,0.1472647484166957,6.435499999999999,-0.0117873161880109,0.0915535391486195,2.913679576549765e-06,0.0290329217413007,0.2600034490357362,0.0440236687425041,0.0692302406761271,0.0063157894736842,-0.0612648221343873,-0.205685618729097,-0.2135761589403974,-0.1592920353982301,-0.1824440619621341,-0.1394927536231883,-0.0776699029126214,-0.1710296684118674,-0.0286298568507157,0.0348583877995642,0.032608695652174,0.2803234501347709,0.3532763532763534,0.3768115942028984,0.4011799410029497,0.211734693877551,0.1501210653753026,0.2369791666666667,0.2942779291553135,0.2803234501347709,0.5079365079365079,0.4393939393939394,0.3571428571428572,0.1815920398009951,0.4307228915662651,0.6784452296819787,0.8199233716475096,0.962809917355372,1.5,2.0448717948717947,1.8963414634146345,2.2534246575342465,3.2035398230088497,4.3977272727272725,2.958333333333333,2.598484848484848,1.9874213836477987,1.9874213836477987,2.231292517006803,1.272727272727273,0.9874476987447698,1.139639639639639,1.021276595744681,1.1689497716894977,0.9957983193277312,1.3399014778325125,0.7657992565055762,0.8999999999999999
MNNT_J9-L,22.0,0.0257432804850371,0.1264433935928128,-4.568,0.1922777471709612,-0.0115644461219096,2.8928698389083645e-08,0.0689950905319903,0.0641083326959738,-0.1600103166318032,-0.2367515032182177,0.0499999999999998,-0.1208791208791209,-0.2307692307692307,-0.3162393162393161,-0.365079365079365,-0.375,-0.416058394160584,-0.3333333333333332,-0.3333333333333332,-0.5,-0.416058394160584,-0.36,-0.2380952380952381,-0.2523364485981308,-0.2982456140350876,-0.2660550458715596,-0.3333333333333332,-0.3043478260869564,-0.2233009708737864,-0.2523364485981308,-0.2857142857142857,-0.1304347826086956,-0.1208791208791209,-0.0804597701149424,-0.1208791208791209,-0.1489361702127658,-0.1304347826086956,-0.2079207920792078,-0.2380952380952381,-0.3043478260869564,-0.069767441860465,0.0958904109589042,-0.0123456790123457,-0.069767441860465,-0.0909090909090908,-0.1397849462365591,-0.2660550458715596,-0.36,-0.3442622950819671,-0.365079365079365,-0.4630872483221476,-0.5121951219512195,-0.4936708860759493,-0.5061728395061729,-0.416058394160584,-0.6652719665271967,-0.6680497925311204,-0.75,-0.7026022304832713
MOLE_93-L^B19,16.0,0.025440705128205,-0.0296468161897396,3.8992,1.3279004983346323,-0.0817741724453748,7.516987139025245e-12,0.1392527230111677,0.004823277962486,0.1352567625426614,0.103156274056967,-0.037037037037037,0.4062500000000002,0.3106796116504855,0.4835164835164836,0.7763157894736843,0.8243243243243246,0.9852941176470588,1.0454545454545454,1.0454545454545454,0.8750000000000002,0.9285714285714288,0.7763157894736843,0.7763157894736843,0.7763157894736843,0.9285714285714288,1.3684210526315792,0.8750000000000002,0.7307692307692308,0.7307692307692308,0.6463414634146343,0.6463414634146343,0.3775510204081633,0.25,0.25,0.6875,1.076923076923077,1.2500000000000004,1.076923076923077,1.2500000000000004,1.076923076923077,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.4545454545454546,1.2500000000000004,0.9852941176470588,1.17741935483871,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.7307692307692308,0.5340909090909092,0.8750000000000002,0.5340909090909092,0.4673913043478261,0.3500000000000001,0.062992125984252,-0.0217391304347824,0.6071428571428572
MOLR_Y7-L,15.0,-0.1482118294360385,0.0283865581298267,-0.376,-0.5248649680598562,0.3294117647058824,3.748447072451739e-15,-0.1941198643045609,0.0003703224553404,-0.9020408163265308,-0.9020408163265308,0.357142857142857,0.1666666666666667,-0.2222222222222221,-0.2222222222222221,-0.2999999999999999,-0.4399999999999999,-0.3636363636363635,-0.4615384615384614,-0.4615384615384614,-0.4399999999999999,-0.4166666666666666,-0.5172413793103448,-0.5333333333333332,-0.5999999999999999,-0.631578947368421,-0.6499999999999999,-0.6585365853658536,-0.6744186046511628,-0.6744186046511628,-0.6818181818181818,-0.6818181818181818,-0.5999999999999999,-0.588235294117647,-0.631578947368421,-0.6499999999999999,-0.6499999999999999,-0.6744186046511628,-0.6744186046511628,-0.7083333333333333,-0.588235294117647,-0.5333333333333332,-0.3636363636363635,-0.3636363636363635,0.2727272727272729,0.7500000000000002,1.3333333333333337,1.3333333333333337,-0.2999999999999999,-0.5,-0.6888888888888889,-0.7083333333333333,-0.72,-0.7666666666666666,-0.8055555555555556,-0.825,-0.8478260869565217,-0.8444444444444444,-0.8571428571428571,-0.8352941176470587
MOLX_03-L^G19,23.0,-0.0837004920121073,-0.1323045974191649,-4.5875,0.2637949792038734,-0.1683920558048608,5.640234166089375e-09,0.0103074988286932,0.0092279762821518,0.1439561802039055,-0.1863033008340185,0.09375,-0.1794871794871795,-0.2888888888888888,-0.0985915492957746,-0.0724637681159419,-0.1351351351351351,-0.0857142857142856,-0.5492957746478873,-0.6024844720496895,-0.6097560975609756,-0.5223880597014925,-0.4960629921259842,-0.4960629921259842,-0.5,-0.536231884057971,-0.5428571428571428,-0.5586206896551724,-0.5789473684210527,-0.5524475524475524,-0.6097560975609756,-0.621301775147929,-0.6144578313253012,-0.536231884057971,-0.4838709677419355,-0.5897435897435898,-0.7009345794392523,-0.7168141592920354,-0.673469387755102,-0.6404494382022472,-0.6363636363636364,-0.6190476190476191,-0.6235294117647059,-0.5897435897435898,-0.69377990430622,-0.6404494382022472,-0.6783919597989949,-0.7429718875502008,-0.787375415282392,-0.7866666666666666,-0.7894736842105263,-0.7762237762237763,-0.7714285714285714,-0.75,-0.728813559322034,-0.7155555555555555,-0.7398373983739837,-0.7450199203187251,-0.744,-0.7419354838709677
MOLZ_55-L,22.0,-0.0016856717897867,0.4089238845144356,0.213,0.0801303436567271,0.2676826702818944,1.2732820683264388e-09,-0.149019407297553,0.0334509237870196,0.0459950317197331,0.0293057139703448,-0.0222222222222222,-0.027027027027027,-0.0954773869346733,-0.1428571428571429,-0.1176470588235294,-0.0909090909090908,-0.1176470588235294,-0.1855203619909502,-0.0425531914893616,0.1111111111111111,0.4173228346456692,0.5652173913043479,0.5652173913043479,0.6363636363636362,0.5652173913043479,0.7142857142857142,0.4399999999999999,0.7142857142857142,0.8,0.8,0.8,0.8556701030927836,0.8947368421052633,0.8947368421052633,0.8947368421052633,0.8556701030927836,0.9565217391304348,0.7142857142857142,1.5714285714285716,1.5714285714285716,2.333333333333333,1.5714285714285716,1.1951219512195124,1.1428571428571428,1.0,0.8947368421052633,1.0224719101123596,1.168674698795181,1.4,0.8181818181818183,0.5254237288135595,0.6363636363636362,0.8367346938775511,0.6216216216216215,0.607142857142857,0.2587412587412587,0.2949640287769786,0.1042944785276074,0.0778443113772455
MOMJ_59-L^H19,18.0,0.5707395498392283,0.2666666666666666,4.3,0.1013042675653707,0.8229553903345727,5.047534530299825e-09,0.0041753653444677,0.3918581079526651,1.1309644670050762,0.1309644670050762,0.0717131474103587,-0.0528301886792453,-0.1192982456140352,-0.1035714285714285,-0.0839416058394162,0.0120967741935482,0.1106194690265487,0.1728971962616821,0.1106194690265487,0.0865800865800865,0.1409090909090906,0.004,0.0865800865800865,0.2487562189054726,0.1461187214611872,0.3141361256544501,0.3715846994535516,0.4261363636363635,0.3867403314917126,0.3567567567567566,0.4101123595505616,0.4425287356321838,0.5029940119760479,0.3210526315789472,0.3867403314917126,0.3791208791208789,0.4180790960451976,0.7191780821917808,0.6845637583892616,0.7430555555555556,0.8455882352941173,0.9015151515151512,0.6959459459459458,0.7928571428571429,0.5212121212121212,0.8455882352941173,0.7430555555555556,0.0414937759336098,0.2303921568627449,0.4022346368715082,1.1637931034482758,1.1271186440677967,1.852272727272727,1.8202247191011232,1.7282608695652169,1.6989247311827955,1.5099999999999998,1.2818181818181813,1.535353535353535
MOML_G7-L,23.0,0.6941380056240535,0.3126168573779074,-0.434,-0.1530652933029198,0.7172965971976922,1.0184589265336883e-09,0.6744674467446742,0.0123277704064061,0.1252203652472293,0.6745867077170201,0.0,-0.1034482758620688,-0.2972972972972972,-0.35,-0.3953488372093022,-0.3157894736842105,-0.1875,-0.2777777777777777,-0.3157894736842105,-0.3809523809523809,-0.3333333333333333,-0.2972972972972972,-0.2352941176470588,-0.1034482758620688,-0.0714285714285715,0.3,0.368421052631579,0.368421052631579,0.5294117647058822,1.166666666666667,1.3636363636363638,2.25,2.25,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.8888888888888893,2.25,2.25,2.25,2.25,1.8888888888888893,2.25,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.8888888888888893,1.166666666666667,1.3636363636363638,1.0,0.857142857142857,0.625,0.625,0.5294117647058822,0.5294117647058822,0.4444444444444446,0.5294117647058822,0.4444444444444446,0.5294117647058822
MOMR_D9-L^J17,22.0,0.1474526704632906,0.1824172927375774,24.8,-0.2583058314966409,0.3758972421609369,1.7189737670515946e-07,-0.0138743455497382,0.2448602340542072,-0.352247807146296,-0.0076324225309113,0.0642201834862383,-0.1434184675834969,-0.2129963898916966,-0.2101449275362318,-0.171102661596958,-0.2269503546099289,-0.1279999999999999,0.0712530712530712,-0.0723404255319148,0.0531400966183577,0.1783783783783783,0.1473684210526318,0.289940828402367,0.5854545454545457,0.6148148148148149,1.0761904761904764,1.0961538461538465,0.7165354330708662,0.9122807017543864,0.9728506787330318,0.9377777777777778,0.920704845814978,0.8166666666666669,0.7233201581027671,0.7723577235772359,1.3956043956043955,0.9728506787330318,1.2131979695431472,1.8684210526315792,2.9636363636363634,5.8125,18.81818181818182,12.625,7.720000000000001,10.783783783783784,5.140845070422536,0.963963963963964,0.7580645161290325,0.8396624472573839,0.5970695970695972,0.6899224806201552,0.8319327731092439,0.8091286307053942,0.7942386831275721,0.8553191489361702,0.8166666666666669,0.7580645161290325,0.6390977443609023,0.5571428571428574
MOMT_25-L,23.0,0.0333016777461222,1.053864168618267,0.888,-0.6948315787665745,0.0402964335340435,6.852646073627365e-13,-0.121700879765396,0.0041422796511797,0.248076923076923,0.248076923076923,0.0,0.0145985401459853,-0.0238764044943819,-0.0733333333333333,-0.0733333333333333,-0.0733333333333333,-0.0733333333333333,-0.0915032679738562,-0.0915032679738562,-0.0794701986754966,-0.0794701986754966,-0.0671140939597315,-0.0671140939597315,-0.0733333333333333,-0.0733333333333333,-0.0733333333333333,-0.0855263157894736,-0.0855263157894736,-0.0608108108108108,-0.0608108108108108,-0.0608108108108108,-0.0505464480874316,-0.0141843971631204,0.0220588235294119,0.0610687022900764,0.1680672268907563,0.1680672268907563,0.1209677419354837,0.1356209150326797,0.2086956521739131,0.2636363636363636,0.2636363636363636,0.3627450980392157,0.2636363636363636,0.2366548042704626,0.2086956521739131,0.0610687022900764,0.0610687022900764,0.0610687022900764,0.0610687022900764,0.0610687022900764,0.0692307692307692,0.1356209150326797,0.0296296296296296,0.0296296296296296,-0.0413793103448275,-0.1575757575757576,-0.1775147928994082,-0.2797927461139896
MONE_35-L^J15,16.0,0.1303125485634633,0.1662678888084118,-2.4175000000000004,-0.0076018426071023,0.1509239378518655,3.655713680662384e-08,0.0961071323868157,0.0713386908715685,-0.2317113574559992,-0.0036821885759102,0.0421052631578948,0.0555555555555555,-0.246031746031746,-0.3140794223826715,-0.3470790378006874,-0.2936802973977696,-0.2803030303030304,-0.2369477911646587,-0.2857142857142858,-0.1555555555555555,-0.1363636363636364,-0.0865384615384615,-0.05,-0.0821256038647342,0.1046511627906976,0.144578313253012,0.0106382978723404,-0.05,0.0270270270270269,-0.0306122448979592,-0.073170731707317,-0.1244239631336405,-0.0776699029126214,-0.0306122448979592,0.0439560439560438,0.0982658959537572,0.5573770491803278,0.5447154471544715,0.6964285714285712,1.2093023255813953,1.7142857142857144,2.3928571428571423,2.518518518518518,2.6538461538461537,1.96875,1.5675675675675675,1.2352941176470589,0.7592592592592591,0.8627450980392155,0.52,0.4960629921259842,0.2666666666666666,0.3380281690140845,0.1515151515151516,0.3103448275862068,0.0555555555555555,0.1111111111111111,-0.1517857142857144,-0.24
MOOK_52-L^H18,23.0,0.032685512367491,0.2480328050537515,0.1014999999999999,-0.175904446888838,0.0888590203106333,1.2755132399314944e-11,-0.0486591695501729,0.0025657509198381,-0.0093807015338674,0.0035842293906809,-0.0416666666666666,-0.0204081632653061,-0.1272727272727274,-0.0588235294117647,-0.04,-0.04,0.0,-0.0943396226415095,-0.1111111111111111,-0.1111111111111111,0.0434782608695651,-0.0769230769230769,0.0434782608695651,0.0666666666666666,0.0,0.0212765957446807,0.0212765957446807,0.0,0.0,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.1999999999999999,0.1428571428571428,0.0434782608695651,-0.04,0.0,-0.04,0.0,0.0434782608695651,0.0,-0.142857142857143,-0.1999999999999999,-0.2258064516129032,-0.1578947368421052,-0.1272727272727274,-0.1724137931034483,-0.0204081632653061,-0.1111111111111111,-0.142857142857143,-0.1111111111111111,-0.1724137931034483,-0.0588235294117647,-0.1864406779661016,-0.2727272727272728
MOOP_24-L,20.0,0.0549997470403723,0.2677472457895403,-68.2535,0.6805623658382414,0.0187692863239446,3.2770775143788367e-10,0.176681367144432,0.0675582430425935,-0.6912458937933734,-0.6912458937933734,0.0588235294117645,-0.1282051282051282,-0.2272727272727271,-0.2916666666666666,-0.2916666666666666,-0.3199999999999999,-0.2916666666666666,-0.276595744680851,-0.276595744680851,-0.2272727272727271,-0.1904761904761903,-0.2272727272727271,-0.2093023255813952,-0.15,-0.15,-0.0555555555555554,-0.0555555555555554,-0.2093023255813952,-0.2444444444444444,-0.1707317073170731,-0.1707317073170731,-0.2093023255813952,-0.1904761904761903,-0.1707317073170731,-0.2093023255813952,-0.15,-0.0555555555555554,0.0,-0.0285714285714284,0.0303030303030302,0.2142857142857142,0.3600000000000001,0.0625,-0.081081081081081,0.1724137931034484,0.0625,-0.1707317073170731,-0.3199999999999999,-0.3061224489795917,-0.3199999999999999,-0.3928571428571429,-0.4035087719298245,-0.3818181818181818,-0.3461538461538461,-0.3461538461538461,-0.3928571428571429,-0.3928571428571429,-0.4333333333333332,-0.4137931034482758
MOPY_13-L^B12,15.0,0.0005272631406702,0.2130849688180315,-0.3740000000000001,0.0027554074233983,0.0904741563434429,5.699011719693695e-09,-0.0661264284131557,0.0128489480651933,0.0160744701975043,0.0264568158168574,-0.0625,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.111111111111111,-0.111111111111111,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,0.0,0.0,0.0,0.0,-0.111111111111111,0.0,-0.0588235294117647,0.1428571428571428,0.0666666666666666,0.0,0.0,0.0666666666666666,1.0,0.7777777777777779,1.0,1.0,1.2857142857142856,1.666666666666667,1.2857142857142856,1.0,0.5999999999999999,3.0,3.0,2.2,4.333333333333334,3.0,2.2,1.2857142857142856,0.7777777777777779,0.5999999999999999,0.5999999999999999,0.4545454545454546,0.7777777777777779,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.2307692307692308,0.0,-0.1578947368421053
