firms,currat,pchcurrat,secured,securedind,age,agr,cashdebt,chatoia,chcsho,chempia,convind,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
SKFbq.L^K07,2.446603866640211,0.1155247212868468,1.0,1.0,34.0,0.0853419893050505,0.1440676182414942,1.3242234465904257,0.0025891665716422,-0.0838174148479027,2.0,0.1598054489280291,0.0324650171852141,1.1529500329624205e-06,-0.0271699221618446,0.1271451677449886,0.0218383423758955,-0.1202119597284785,-0.0533841115403926,0.0118627291489179,0.1561280407441696,0.711031312617633,-0.0539752005835156,0.0694227769110764,0.0933014354066987,0.0933014354066987,0.0140532544378699,0.1110210696920583,-0.0412587412587412,0.0933014354066987,0.0933014354066987,0.0292792792792793,-0.1711003627569527,-0.2280405405405405,-0.2280405405405405,-0.207514450867052,-0.2079722703639513,-0.2660599571734474,-0.2768987341772152,-0.2640901771336553,-0.2932989690721649,-0.267628205128205,-0.3395953757225434,-0.3089717741935484,-0.3292563600782778,-0.2803149606299212,-0.2687999999999999,-0.1588957055214723,-0.1588957055214723,-0.0817146684527795,-0.0570839064649242,-0.0890365448504982,-0.0859999999999999,0.0761381475667191,0.3220829315332691,-0.026278409090909,-0.026278409090909,-0.1003937007874015,-0.0742741390952058,-0.0338266384778012,0.0331574981160514,0.0095729013254786,0.0095729013254786,-0.0531767955801104,0.0985576923076922,-0.0304101838755304,0.0394238059135709,0.0611455108359133,0.0586872586872588,0.1472803347280336,0.1047542304593069
SLEN.L,23.41118652660039,-0.0764295157451544,1.0,1.0,3.0,0.1712943168297923,5.548146922567836,0.0875059574145708,-9.54160049250509e-05,-0.5916311653307039,2.0,0.168456419225893,-0.0052521765866081,3.486613810950795e-13,-0.1917808219178082,-0.0041130525973484,0.2362638492055337,-20.1359561752988,20.20983677231372,20.266299835208194,20.1359561752988,0.0248064340539126,-0.0555555555555554,-0.0526315789473684,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,-0.1219512195121951,0.0,-0.0769230769230769,-0.1,0.0588235294117645,0.5,0.5,0.5652173913043477,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.4399999999999999,0.5,0.3846153846153846,0.3333333333333332,1.0,0.3846153846153846,0.3846153846153846,0.2857142857142856,0.3333333333333332,0.2857142857142856,0.2857142857142856,-0.0526315789473684,-0.0526315789473684,-0.0526315789473684,-0.1219512195121951,-0.0526315789473684,-0.0769230769230769,0.0,0.2413793103448276,0.3846153846153846,0.3846153846153846
SLNG.L,1.5691267157350308,0.0221424028555659,1.0,1.0,27.0,0.0051453563159248,0.0683906643896885,1.9240577300720123,0.05,0.0934828464700026,2.0,0.9085285019885108,0.0819219912753398,9.001010657899168e-12,0.0303030303030301,0.0271417545665037,-0.148739179525781,1.9468462350474205,-0.0637297488283157,1.0877723970944309,0.0877723970944309,0.3601397489114827,0.0,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.2558139534883723,0.1739130434782609,0.2558139534883723,0.5428571428571429,0.5428571428571429,0.4594594594594594,0.1739130434782609,0.4210526315789475,0.4210526315789475,0.4210526315789475,0.4210526315789475,0.2857142857142858,0.1250000000000002,0.08,0.0,0.148936170212766,0.1250000000000002,0.1250000000000002,0.08,0.08,0.08,0.08,0.08,-0.0999999999999999,1.16,2.7500000000000004,2.9705882352941178,3.153846153846154,3.153846153846154,3.153846153846154,3.153846153846154,3.153846153846154,3.153846153846154,3.153846153846154,3.153846153846154,2.1764705882352944,2.1764705882352944,2.1764705882352944,1.7551020408163267,1.7551020408163267,1.7551020408163267,1.7551020408163267,1.8421052631578951,2.292682926829269,2.375
SLPL.L,16.728073134896885,0.2335838358971474,1.0,1.0,13.0,0.1609389032397786,2.161300975909249,0.3492764708653139,0.0025175591483988,-0.0375312405554128,2.0,0.1679843430045964,0.0474982706940274,3.026744142747924e-10,-0.0121659787095372,0.086453831502438,0.1029010095737044,-0.1124747721564395,-0.423424313664555,0.8335588165059639,-0.1620978895399014,0.5751397992837713,0.0408163265306122,0.0652173913043476,0.2098765432098763,0.2098765432098763,0.1136363636363635,0.1264367816091953,0.101123595505618,0.0652173913043476,0.0652173913043476,-0.0392156862745098,0.0652173913043476,0.0425531914893617,0.0425531914893617,-0.0841121495327104,0.0888888888888888,-0.0392156862745098,-0.0485436893203884,-0.1833333333333333,-0.2949640287769783,-0.2096774193548387,-0.1327433628318584,-0.2032520325203252,-0.0841121495327104,0.1264367816091953,0.2727272727272727,0.5806451612903225,0.5806451612903225,0.53125,1.0,1.4499999999999995,0.96,1.3902439024390243,1.5789473684210529,1.7222222222222223,1.7222222222222223,1.648648648648649,1.648648648648649,1.648648648648649,1.648648648648649,1.88235294117647,1.88235294117647,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.769230769230769,3.9,5.125,4.444444444444445
SMDS.L,0.8713204373423045,-0.0679603684178136,1.0,1.0,35.0,-0.0433946995751567,0.1662130284884775,1.2245348937187148,3.7794786640127776e-06,0.076952343130795,2.0,-0.0349716446124763,-0.0302951972289476,1.3082234391899686e-06,0.0249445676274944,-0.0080922516690269,-0.0498938428874734,0.2021738305421254,0.2550587324527193,0.8020070892602311,0.1353404225935644,0.4486116705478697,0.0592105263157896,0.0410958904109588,0.1692307692307693,0.1692307692307693,0.0555555555555555,0.1094890510948904,0.0033003300330034,-0.05,-0.05,-0.05,-0.1914893617021276,-0.1761517615176151,-0.1761517615176151,-0.2020997375328084,-0.2418952618453864,-0.3168539325842696,-0.2863849765258215,-0.2847058823529411,-0.2830188679245283,-0.2779097387173397,-0.2657004830917874,-0.2456575682382134,-0.1761517615176151,-0.1893333333333333,-0.1162790697674418,-0.0032786885245901,-0.0032786885245901,0.2015810276679843,0.1217712177121772,-0.0470219435736677,-0.1058823529411764,0.009966777408638,0.1471698113207546,-0.1213872832369942,-0.1213872832369942,-0.2083333333333332,-0.1978891820580475,-0.1625344352617079,-0.1460674157303371,-0.1239193083573487,-0.1239193083573487,-0.1671232876712328,-0.0379746835443037,-0.1602209944751381,-0.1162790697674418,-0.0979228486646884,-0.1058823529411764,0.0167224080267558,-0.1188405797101449
SMIN.L,1.7283774124374554,-0.3764954290658741,1.0,1.0,36.0,-0.0213603147835862,0.0505908419497784,0.6972572247713316,-0.0001553616374168,0.0561670729963216,2.0,0.123646960865945,-0.0575757575757456,1.27451788355485e-07,0.018206896551724,0.0563987258759602,-0.1413864104323953,-0.0282960221223445,-0.4295625764983866,-0.0188654380309389,0.0665004156275976,10.663878279456892,0.0012531328320801,0.0217669654289374,0.1067961165048545,0.1067961165048545,0.0527704485488127,0.1351351351351351,0.0224215246636771,0.1129707112970712,0.1129707112970712,0.066132264529058,0.017857142857143,0.0857142857142858,0.0857142857142858,0.1565217391304347,0.1129707112970712,0.1006896551724139,0.0152671755725191,-0.0056074766355139,0.021113243761996,-0.0184501845018451,0.0191570881226053,0.056254136333554,0.0961538461538462,0.0611702127659574,0.0569536423841059,0.1351351351351351,0.1351351351351351,0.1279151943462897,0.1319148936170213,0.1383737517831669,0.2127659574468086,0.3389261744966443,0.4174067495559503,-0.0600706713780918,-0.0600706713780918,-0.0539419087136929,-0.0262355094569859,-0.0268292682926828,0.021113243761996,-0.03971119133574,-0.03971119133574,0.0037735849056603,0.1037344398340249,0.0486202365308803,0.0886766712141882,0.1052631578947369,0.0871934604904633,0.1700879765395895,0.1121951219512196
SMJ.L,3.4892537313432834,0.6916401876558848,1.0,1.0,27.0,0.097983357073244,0.3359655419956928,0.0297843709735993,-0.0009332917674652,-0.336538247292011,2.0,0.0995907711846468,-0.0394139717705911,1.068587912164183e-12,-0.1090909090909091,0.0381437888897218,0.0888733379986003,0.40118161482298,-0.9397555093920946,-0.3476141348961716,-0.2860574613241088,0.3092558702903129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123456790123457,-0.0123456790123457,-0.0123456790123457,-0.0123456790123457,0.0958904109589042,0.0958904109589042,0.25,0.25,0.2121212121212121,0.28,0.28,0.28,0.2903225806451615,0.28,0.3008130081300815,0.3008130081300815,0.4285714285714286,0.4035087719298247,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.3913043478260871,0.4414414414414414,0.4545454545454546,0.4545454545454546,0.28,0.28,0.3008130081300815,0.3559322033898306,0.3913043478260871,0.3913043478260871,0.4035087719298247,0.4035087719298247,0.4035087719298247,0.4035087719298247,0.4035087719298247,0.4285714285714286,0.4285714285714286,0.4545454545454546,0.4545454545454546,0.4545454545454546
SMLP.L,0.855911983032874,-0.4801868959757491,1.0,1.0,12.0,0.1181106536375042,0.1997198701216018,0.2159401736785201,0.0558669573053629,0.3808560411740866,2.0,0.0477941176470588,0.0527839420686432,7.976726571803199e-14,0.1234567901234569,0.1144528281882278,0.7426226645713289,0.0589479882252275,-0.313871313487536,0.0437146717262216,0.0527953531791307,4.46920707742582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0
SMRTS.L,0.8934634974533108,-0.073757964007546,1.0,1.0,18.0,-0.0536885947395448,-0.3088572739788894,0.4156664935613678,0.0003456471991481,-0.6351334568991382,2.0,-0.1537510904332654,-0.1340837803769823,4.94819447668759e-13,-0.2058823529411765,-0.038683174530724,0.3113232564306551,0.2500872684184401,0.9836575875486382,0.1103993321563877,-0.0163424124513617,1.3033629008225092,-0.069767441860465,0.131578947368421,-0.0227272727272727,-0.0227272727272727,-0.1041666666666666,-0.271186440677966,-0.3064516129032258,-0.4027777777777778,-0.4027777777777778,-0.4342105263157895,-0.4027777777777778,-0.4487179487179488,-0.4487179487179488,-0.5113636363636364,-0.6090909090909091,-0.6950354609929078,-0.7393939393939394,-0.75,-0.7261146496815287,-0.6971830985915493,-0.6260869565217391,-0.6717557251908397,-0.6614173228346456,-0.6950354609929078,-0.5612244897959184,-0.4756097560975609,-0.4756097560975609,-0.5057471264367817,-0.271186440677966,0.34375,0.2647058823529411,0.6538461538461537,1.3888888888888888,0.3870967741935482,0.3870967741935482,-0.2833333333333333,-0.3064516129032258,-0.4189189189189189,-0.4556962025316455,-0.5222222222222223,-0.5222222222222223,-0.4880952380952381,-0.5,-0.5,-0.4941176470588235,-0.5222222222222223,-0.5113636363636364,-0.5113636363636364,-0.5520833333333333
SMSS.L,1.7159408654245452,-0.4754543656031012,1.0,1.0,15.0,0.1012654030007722,0.4265852385512261,0.2784561741815872,0.1708453202625943,0.7250434562423913,2.0,-0.0366637172935588,0.1346927210977908,3.554998449092661e-10,0.2350272232304899,0.2472770858304236,1.0627084723148763,-0.0787454722076756,-0.3798932507682711,0.0960267188777983,0.2492625368731564,0.0950067503524712,-0.0224999999999999,0.0899182561307903,-0.0846681922196797,-0.0846681922196797,-0.1407089151450054,0.0037641154328733,-0.0521327014218009,0.019108280254777,0.019108280254777,0.1251758087201124,0.0416666666666667,-0.0024937655860348,-0.0024937655860348,-0.0196078431372549,-0.040767386091127,-0.1761071060762101,-0.1140642303433,-0.0719257540603247,-0.0939977349943375,-0.0147783251231525,-0.0255785627283801,0.1412268188302425,0.1594202898550725,0.1251758087201124,0.2307692307692308,0.25,0.25,0.2861736334405145,0.2924071082390953,0.3816925734024179,0.3289036544850499,0.3559322033898304,0.2698412698412697,0.5841584158415842,0.5841584158415842,0.415929203539823,0.4545454545454546,0.7021276595744681,0.94647201946472,0.6563146997929605,0.6563146997929605,0.5267175572519083,0.5873015873015872,0.5968063872255489,0.4285714285714286,0.2618296529968453,0.2030075187969924,0.5238095238095237,0.4311270125223614
SMV.L,5.374385447394297,-0.2860525465957102,1.0,1.0,12.0,-0.3366710056406662,-1.0228895422091555,1.410628203132262,0.0006666712223073,0.1381313701571687,2.0,-0.3746875251995806,-0.0498444868064611,8.21024698914018e-12,0.0447761194029851,-0.0357130936884616,-0.1539057956968404,-0.0671025806120624,1.0744469949916526,-0.0319673787606256,0.0744469949916527,1.3033629008225092,-0.0526315789473684,0.0270270270270269,-0.3770491803278688,-0.3770491803278688,-0.4328358208955224,-0.3448275862068964,-0.40625,-0.4722222222222222,-0.4722222222222222,-0.4864864864864865,-0.5476190476190477,-0.4722222222222222,-0.4722222222222222,-0.4794520547945206,-0.4933333333333333,-0.525,-0.4933333333333333,-0.5581395348837209,-0.5632183908045977,-0.5365853658536586,-0.5581395348837209,-0.5581395348837209,-0.5777777777777777,-0.5308641975308642,-0.5365853658536586,-0.3214285714285715,-0.3214285714285715,-0.4153846153846153,-0.40625,-0.2083333333333332,-0.2083333333333332,-0.073170731707317,0.1176470588235294,-0.40625,-0.40625,-0.4411764705882353,-0.1555555555555555,-0.2244897959183673,-0.1739130434782608,-0.4411764705882353,-0.4411764705882353,-0.4864864864864865,-0.4153846153846153,-0.4492753623188406,-0.4647887323943661,-0.4411764705882353,-0.4328358208955224,-0.4864864864864865,-0.5064935064935066
SMWH.L,0.8085106382978723,-0.0193548387096775,1.0,1.0,34.0,0.2533333333333333,0.1397174254317111,1.605516203205863,2.7270627913540987e-06,0.8466741404788172,2.0,0.7052023121387283,0.0677186061801411,3.793924647706633e-08,0.2744545454545454,0.2022222222222222,0.18337617823479,-0.0801354401805869,0.1134687735139202,0.243820592237832,0.5801354401805869,0.2773112554941508,0.0547263681592038,0.1666666666666667,0.0014234875444838,0.0014234875444838,-0.0356408498971898,0.0064377682403433,-0.1094936708860759,-0.0201949860724233,-0.0201949860724233,-0.1298701298701299,-0.1679479597871082,0.040680473372781,0.040680473372781,-0.1117424242424242,-0.1950800915331807,-0.1038216560509553,-0.1446808510638297,-0.1689308919078558,-0.2050847457627118,-0.2226519337016574,-0.2515957446808511,-0.2567353407290015,-0.0951768488745981,-0.0682119205298013,-0.0718997361477572,0.4748427672955977,0.4748427672955977,0.1984667802385009,0.4984025559105431,0.3349146110056926,0.2698555956678701,0.1725000000000001,0.401394422310757,-0.4152119700748129,-0.4152119700748129,-0.4588461538461538,-0.4205107084019769,-0.3662162162162161,-0.2936746987951808,-0.3375706214689264,-0.3375706214689264,-0.2972027972027972,-0.2799385875127942,-0.3116438356164384,-0.3363207547169811,-0.3381937911571026,-0.2762345679012346,-0.1819767441860464,-0.269090909090909
SN.L,2.248396569625025,0.0830318779702218,1.0,1.0,34.0,0.0256471500597007,0.1628420907574753,0.7746691022412109,5.168283870927196e-07,0.5033498778836941,2.0,0.0614601132799004,-0.0142555079075308,3.626095548938356e-07,0.1631639084442151,0.1089123340529986,-0.0116111545961967,-0.0056569090214296,-0.2193649752614279,-0.0240713765742049,0.1244745782791654,0.0701358896925485,0.0296846011131726,0.052734375,0.0610236220472439,0.0610236220472439,0.0365384615384614,-0.0626086956521739,-0.1505122143420015,-0.1120263591433279,-0.1120263591433279,-0.1758409785932722,-0.1424025457438346,-0.1306451612903226,-0.1306451612903226,-0.1578125000000001,-0.1591263650546022,-0.2376237623762377,-0.2508686587908271,-0.3211586901763225,-0.2963446475195823,-0.313375796178344,-0.2073529411764706,-0.2244604316546763,-0.3107416879795397,-0.2860927152317881,-0.2851458885941644,-0.2981770833333333,-0.2981770833333333,-0.2870370370370371,-0.3027166882276844,-0.3177215189873418,-0.3513838748495789,-0.2841965471447544,-0.2266857962697274,-0.4122137404580153,-0.4122137404580153,-0.4115720524017467,-0.3728912158231531,-0.3521634615384615,-0.4414507772020726,-0.4397089397089396,-0.4397089397089396,-0.3725261932479627,-0.3575685339690108,-0.2691525423728814,-0.2940406024885397,-0.2508686587908271,-0.2472067039106146,-0.2636612021857925,-0.248780487804878
SNR.L,1.397025171624714,-0.1219774434989166,1.0,1.0,34.0,0.1801159700410727,0.1505052676843689,1.4339685683123324,4.367975728169808e-06,0.3796255211258014,2.0,0.0571630204657726,-0.0063168393638831,1.3932657119251932e-08,0.1230579096045197,0.1526938874124184,0.3099081201887261,0.0349527986762764,-0.0501627715665009,0.0183043355149046,0.287991498405951,0.1419504149410653,0.0080645161290322,-0.0236220472440945,-0.0387596899224806,-0.0387596899224806,-0.1448275862068965,0.0598290598290598,-0.0236220472440945,-0.008,-0.008,-0.0814814814814816,-0.0948905109489052,-0.0814814814814816,-0.0814814814814816,-0.2,-0.253012048192771,-0.2994350282485876,-0.2994350282485876,-0.2298136645962734,-0.1621621621621621,0.1481481481481481,0.1071428571428569,0.1481481481481481,0.3191489361702129,0.3932584269662922,0.5696202531645569,1.7555555555555555,1.7555555555555555,1.4313725490196076,1.8181818181818183,0.7464788732394367,1.0327868852459017,1.0666666666666669,0.8787878787878787,-0.2619047619047618,-0.2619047619047618,-0.2832369942196532,-0.3224043715846995,-0.3333333333333333,-0.3224043715846995,-0.3891625615763546,-0.3891625615763546,-0.4389140271493212,-0.4513274336283185,-0.4700854700854701,-0.4464285714285715,-0.4608695652173913,-0.4561403508771929,-0.3439153439153438,-0.4897119341563786
SNT.L,1.6,-0.7861601085481683,1.0,1.0,17.0,-0.1872749099639855,-1.2639405204460965,0.2348366577953745,0.3490830224051138,-0.2570778277925085,2.0,-0.5317220543806647,-0.0006622516556291,8.924259252567931e-15,-0.0833333333333334,-0.0096038415366146,1.1461988304093564,-0.1112468727742034,-0.96738757294885,-0.4233943411383592,-0.3007209062821832,1.3033629008225092,-0.0833333333333332,0.0,0.0909090909090908,0.0909090909090908,-0.25,-0.368421052631579,-0.4782608695652174,-0.3333333333333333,-0.3333333333333333,-0.4782608695652174,-0.5862068965517242,-0.5714285714285715,-0.5714285714285715,-0.4782608695652174,-0.4782608695652174,-0.3333333333333333,-0.368421052631579,-0.4545454545454546,-0.5,-0.5384615384615385,-0.5555555555555556,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
SNWS.L,0.938295165394402,0.1298665722757896,1.0,1.0,18.0,0.0171858216970999,0.1444229529335912,8.376470090232141,5.047261038183237e-07,-0.1231664203023371,2.0,-0.4454072790294627,-0.0910543130990398,2.296823573444351e-08,-0.0399251403618216,0.0392051557465091,-0.092250922509225,0.0317423138010484,-0.2001130628563937,-0.1038406037520762,-0.0182948810382119,0.2506467116966364,0.1749999999999998,0.0810810810810811,0.3333333333333335,0.3333333333333335,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.2121212121212121,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0810810810810811,0.0256410256410257,0.0,-0.0476190476190475,-0.069767441860465,-0.069767441860465,0.0256410256410257,0.0526315789473683,0.4285714285714286,0.4814814814814814,0.3333333333333335,0.3333333333333335,0.9047619047619048,0.9047619047619048,1.0,1.0,1.2222222222222223,1.2222222222222223,1.1052631578947367,1.2222222222222223,0.1764705882352941,0.1764705882352941,0.1111111111111111,0.3793103448275863,0.3333333333333335,0.0526315789473683,0.0526315789473683,0.0526315789473683,0.0810810810810811,0.0526315789473683,0.0526315789473683,0.0526315789473683,0.0526315789473683,0.0810810810810811,-0.069767441860465,0.0810810810810811
SNXS.L,2.1201046663759264,0.2987837410504885,1.0,1.0,14.0,-0.031696774908567,0.1089027883322616,0.9350697625853284,0.0002088166844699,-0.3427704370566775,2.0,0.0469103666817564,-0.0393205705705704,2.961702995114438e-11,-0.111111111111111,0.0040452177767926,-0.1795253804405661,0.1627660762142609,-0.1746415465430604,-0.0458898280856426,-0.1027411400389952,-0.5670342510620618,0.0,0.0181818181818183,-0.0508474576271185,-0.0508474576271185,-0.0508474576271185,0.0666666666666666,0.0181818181818183,-0.1884057971014491,-0.1884057971014491,-0.0260869565217389,0.2173913043478261,0.0,0.0,0.0181818181818183,0.0769230769230771,0.0,-0.1181102362204723,-0.089430894308943,-0.1703703703703704,-0.1884057971014491,-0.1703703703703704,-0.2533333333333333,-0.0260869565217389,0.0666666666666666,-0.0260869565217389,0.0,0.0,-0.1515151515151515,-0.1384615384615384,0.0181818181818183,-0.0260869565217389,-0.0260869565217389,-0.0508474576271185,-0.2533333333333333,-0.2533333333333333,-0.263157894736842,-0.263157894736842,-0.232876712328767,-0.2955974842767295,-0.4427860696517411,-0.4427860696517411,-0.3707865168539325,-0.4166666666666666,-0.4042553191489361,-0.4790697674418603,-0.4399999999999999,-0.4343434343434342,-0.4343434343434342,-0.4455445544554455
SOLBtq.L^F99,1.4350051356128355,0.1615708346248303,1.0,1.0,23.0,0.0882945907714682,0.2714742960784208,1.093369068153745,0.2499999970484456,0.2348945025987411,2.0,0.2812861547687902,0.0344510434005647,2.745173835668039e-06,0.0761424742511336,0.1161145402926172,-0.0572155341900669,-0.4176786788564608,0.1267831751202526,0.2096577629126637,0.4031308455971121,0.1484670824849535,0.0612143742255266,0.0215189873417722,0.180169640245686,0.180169640245686,0.1304104216276789,0.2073608617594255,0.0292054584874379,0.0593331583092675,0.0593331583092675,0.0125470514429109,-0.0882386171054118,-0.050029429075927,-0.050029429075927,-0.077925045703839,-0.1051230871590153,-0.1565635451505017,-0.1652875465453041,-0.1351409280891651,-0.1745934335685792,-0.1265288451131074,-0.1101554746940125,-0.0915231340763255,-0.0389424794569488,-0.0712394982161352,-0.0712394982161352,0.2219866747425802,0.2219866747425802,0.2529110386585935,0.3438800999167362,0.2390603408567482,0.285236502627807,0.2907869481765834,0.3882676758988475,0.0062344139650871,0.0062344139650871,-0.0746474028207773,-0.0914208511596486,-0.0524832687566044,-0.0383698760724499,-0.0655396016674385,-0.0655396016674385,-0.01908350553057,0.0952768729641693,-0.1235881841876628,-0.050029429075927,-0.0730530668504479,-0.0350352744230538,0.0188107562176493,-0.0810749259849691
SOLI.L,1.4525821932526322,-0.2848693242557145,1.0,1.0,28.0,0.825690722972756,0.2310833955469676,1.8768911163220985,-0.0013256213982866,0.9875861107276556,2.0,1.138683705126311,0.2838388770909741,3.0976637916692046e-10,0.3201320132013202,0.3040625100279177,0.5839432624113476,-0.051485806300885,-0.3998459928396584,0.0984826917545775,0.4883231172864924,0.3400077132580458,0.0804597701149425,0.1397379912663756,0.1756756756756758,0.1756756756756758,0.1756756756756758,0.1497797356828194,0.2083333333333332,0.1201716738197424,0.1201716738197424,0.1600000000000001,0.1917808219178083,0.1201716738197424,0.1201716738197424,0.2027649769585253,0.1012658227848102,0.2608695652173913,0.4419889502762431,0.2548076923076923,0.4500000000000002,0.4500000000000002,0.572289156626506,0.6730769230769231,1.0390625,0.8,1.0551181102362208,1.204391891891892,1.204391891891892,1.0486656200941915,1.1750000000000005,1.3988970588235294,1.5047984644913628,1.7765957446808511,2.676056338028169,1.204391891891892,1.204391891891892,1.0551181102362208,1.7648305084745766,1.735849056603774,1.5841584158415842,1.8125000000000004,1.8125000000000004,1.647058823529412,1.6741803278688527,1.70746887966805,2.425196850393701,2.144578313253012,2.114558472553699,3.379194630872483,3.0277777777777777
SORA.L,1.007982165971523,-0.0662619224860864,1.0,1.0,18.0,0.1228022352460133,-0.404059674157732,0.4992741100577472,0.0027636992023173,0.5729163019375897,2.0,-0.0867213726221558,-0.0258533975387908,1.292991373718662e-12,0.1857142857142856,0.0079960019990004,0.3220519181359085,-0.7203901014230807,-0.008947905609537,0.1816108510599164,-0.0123262839879154,1.3033629008225092,0.0,0.2777777777777779,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.4375,0.4375,0.3529411764705881,0.3529411764705881,0.0454545454545454,-0.0416666666666666,0.2777777777777779,0.2777777777777779,0.0952380952380953,0.1794871794871795,0.1499999999999999,0.2105263157894736,0.3529411764705881,0.3529411764705881,0.2432432432432432,0.4375,0.3142857142857145,0.2432432432432432,0.0952380952380953,0.0454545454545454,0.1499999999999999,0.1499999999999999,0.0952380952380953,0.0952380952380953,0.4375,0.3529411764705881,0.2777777777777779,0.6428571428571428,-0.0799999999999999,-0.0799999999999999,-0.1636363636363637,-0.1153846153846154,0.0697674418604652,0.0454545454545454,0.2777777777777779,0.2777777777777779,0.393939393939394,0.2777777777777779,0.4375,0.4838709677419355,0.4375,0.393939393939394,0.4838709677419355,0.4838709677419355
SOSS.L,2.5389027798205617,-0.0198120616061006,1.0,1.0,17.0,1.2457831325301203,0.0350280224179343,4.374686901469614,0.001356800973018,0.1850960360106056,2.0,1.1321019875527,-0.0028132692533114,1.6797287101391625e-11,0.0599999999999999,0.6139505389980978,1.440771349862259,0.4007887837481099,-0.1276110283558775,0.5435661055478889,1.4219353777850858,1.3033629008225092,-0.0476190476190475,0.0499999999999998,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,-0.0869565217391304,-0.16,-0.16,-0.125,-0.2500000000000001,-0.3823529411764707,-0.3823529411764707,-0.1923076923076924,-0.2500000000000001,-0.3,-0.3823529411764707,-0.125,-0.125,-0.0454545454545455,0.0499999999999998,0.2352941176470586,0.4999999999999998,0.2352941176470586,0.1666666666666667,0.3999999999999999,0.3999999999999999,0.3125,0.4999999999999998,1.0999999999999996,1.0999999999999996,1.3333333333333337,2.5,0.1052631578947367,0.1052631578947367,-0.2222222222222223,-0.2500000000000001,0.0499999999999998,0.0499999999999998,0.3999999999999999,0.3999999999999999,0.1052631578947367,-0.0869565217391304,-0.2500000000000001,-0.16,-0.2500000000000001,-0.2222222222222223,-0.3,-0.4473684210526316
SPA.L,1.124553910957702,-0.0698619749693287,1.0,1.0,15.0,0.0974713821971637,0.2143047836322597,1.1643360364388018,0.001561743117871,0.2696620571250089,2.0,0.1486924859318105,-0.0268534734384121,1.7423405454435678e-11,0.0874125874125874,-0.028418474856199,0.0588117723479737,0.1588565622540706,1.11007511007511,0.01014726014726,0.1100751100751099,-0.0172467680638139,0.0,0.0888888888888888,0.2894736842105263,0.2894736842105263,0.0208333333333332,0.0208333333333332,0.0425531914893617,0.3243243243243243,0.3243243243243243,0.1395348837209302,0.0652173913043476,0.0652173913043476,0.0652173913043476,-0.02,0.1666666666666667,0.3611111111111111,0.2894736842105263,0.2564102564102564,0.1666666666666667,0.1136363636363635,0.0425531914893617,0.4000000000000001,0.7499999999999998,0.7499999999999998,0.8148148148148147,0.53125,0.53125,0.6333333333333333,1.0416666666666663,1.227272727272727,1.3333333333333337,1.4499999999999995,1.3333333333333337,0.8148148148148147,0.8148148148148147,0.7499999999999998,0.6333333333333333,0.53125,0.441176470588235,0.53125,0.53125,0.6333333333333333,0.53125,0.4848484848484848,0.53125,0.4848484848484848,0.53125,0.441176470588235,0.3243243243243243
