firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
OIQO-L,0.0573610820686087,-0.0573610820686087,6.0,2.5156506033650225e-06,0.3389259159727915,0.0259800582151483,0.1165336401048399,0.5918817223029333,-0.293,0.0222228050098628,-0.0068784873931083,-0.0969354625464886,-0.004219148124078,1.0,0.9182291666666668,5.130777903043969,1.9846693220401838e-08,0.2103151800331768,-0.2430167597765362,4.3041867814703626e-11,0.0288065843621399,2.390813806506307e-06,3.0,0.0113431023005589,0.0952990955320058,-0.1168338337691576,-0.2400142395216063,7.185548281061113,-0.0342323250452391,-0.2633428339413724,0.1873333465284473,0.2134084536382294,-0.0180319921532829,-14.39779005524862,5.0,0.7525520833333332,-0.0014023443174326,-0.0027350986161054,0.0322949806596324,4.289478584729982,-3.874568448222642,-0.0297073715481444,-0.1094095726097589,0.0004402231931588,-0.0388689514598896,0.0711601287121416,0.0231189482100027,0.0,-0.1999999999999999,-0.1999999999999999,0.3333333333333332,-0.142857142857143,-0.0769230769230769,-0.4,-0.5714285714285715,-0.6129032258064516,-0.6,-0.625,-0.625,-0.7,-0.7735849056603774,-0.7692307692307693,-0.76,-0.7692307692307693,-0.7692307692307693,-0.7647058823529411,-0.7692307692307693,-0.7692307692307693,-0.76,-0.7551020408163265,-0.7272727272727273,-0.7272727272727273,-0.7333333333333334,-0.75,-0.75,-0.7735849056603774,-0.7391304347826086,-0.7391304347826086,-0.7,-0.7142857142857143,-0.75,-0.76,-0.7446808510638299,-0.6470588235294118,-0.6666666666666667,-0.6756756756756757,-0.7,-0.7142857142857143,-0.7931034482758621,-0.7857142857142858,-0.7818181818181819,-0.7777777777777778,-0.7692307692307693,-0.7818181818181819,-0.8,-0.8064516129032258
OIQR-L^D12,0.0873669191087696,-0.0873669191087696,8.0,4.702043629504444e-07,0.0633491965037636,0.2003494467093768,0.3581117742810635,1.567768282735697,0.0655,-0.1438294377514848,0.0010975743606629,0.0853772396825811,0.018596787827557,1.0,1.7425320056899003,1.59,7.915738771443973e-08,0.8353535353535353,-0.894273127753304,8.115810799297781e-13,-0.1864406779661016,3.436473418740647e-07,2.0,0.0039360237230364,0.3323805634953041,-0.1165708422261863,-0.06468527115828,3.930606060606058,0.1531007598072297,-0.0292874670117823,-0.016462267955461,-0.2142248648469345,-0.049599142096662,-0.7944111776447106,6.0,1.5988620199146517,0.0400582665695557,0.061867266591676,0.1638747268754552,3.1040235525024533,0.6187931397309647,0.3007575757575757,0.2151898734177215,-0.0125123477115574,-0.1757575757575757,0.4394440767703507,0.0003162555344718,-0.0303030303030302,0.03125,0.03125,0.1999999999999999,0.1,0.1379310344827586,0.1785714285714286,0.1785714285714286,0.1,0.0645161290322582,0.03125,0.0,-0.0294117647058823,0.0,0.1785714285714286,0.1785714285714286,0.1379310344827586,0.03125,0.1379310344827586,0.4347826086956521,0.9411764705882352,1.0625,0.736842105263158,0.736842105263158,0.736842105263158,0.5,0.3750000000000002,0.2941176470588236,0.2692307692307691,0.32,0.4666666666666668,0.5714285714285716,0.32,0.1999999999999999,0.1,0.1578947368421053,0.32,0.1186440677966103,0.0645161290322582,0.1578947368421053,0.0645161290322582,-0.0294117647058823,-0.0833333333333332,-0.0833333333333332,-0.12,-0.1951219512195121,-0.25,-0.12,-0.175
OIVB-L^A13,0.0675445352052217,0.0675445352052217,9.0,4.572977463196202e-07,0.0616103274979245,0.1203083833628471,0.3585164835164834,1.2618536542070813,-0.1194999999999999,0.0759760184265762,0.0623177244435466,-0.0152137471100743,0.003511711073166,1.0,3.333787180561374,0.3019475970295642,4.5547843161417135e-08,0.7383865222342259,0.3184273709483793,2.7753173055029548e-11,0.0984848484848483,2.718088657703256e-07,5.0,0.0382843808376674,0.3108543447446416,0.0400991277590009,-0.1778159993885801,-0.0829163189875261,-0.103020128280672,-0.0508478092441436,0.1302605715926708,-0.2555127618669849,0.1895090605423714,0.9539942938659058,2.0,1.5152911604524508,0.0102873793318208,0.0164286729184427,0.1508025553545669,3.2988228999464955,0.6676646253938296,0.3126806622091154,0.2092264078003523,0.0317143686795358,0.0816958159362317,0.5307840087823622,0.2959537572254335,-0.0580645161290322,-0.3404255319148936,-0.6757322175732218,-0.6695095948827292,-0.712962962962963,-0.6784232365145229,-0.7161172161172161,-0.7251773049645389,-0.7531847133757962,-0.7562893081761006,-0.7491909385113269,-0.7304347826086957,-0.7181818181818183,-0.6954813359528487,-0.6291866028708133,-0.6005154639175257,-0.5833333333333334,-0.5079365079365079,-0.4691780821917808,-0.4083969465648854,-0.3541666666666666,-0.38,-0.2688679245283019,-0.3141592920353981,-0.4483985765124555,-0.5125786163522013,-0.4901315789473683,-0.5,-0.515625,-0.515625,-0.4618055555555554,-0.5359281437125748,-0.5400593471810089,-0.5694444444444444,-0.5963541666666666,-0.6163366336633663,-0.5799457994579946,-0.5741758241758241,-0.5621468926553672,-0.5032051282051282,-0.4798657718120805,-0.4901315789473683,-0.5032051282051282,-0.5467836257309941,-0.5454545454545454,-0.4655172413793103,-0.4833333333333333,-0.4259259259259259,-0.5
OJIW-L,0.1054671442832814,0.1054671442832814,7.0,2.543797235712706e-07,0.0342718025710617,0.14303774607188,0.41420994202541,1.4775621502038478,12.45,0.0653469472400296,0.1395266897645193,0.0087087935237525,-0.0009196378041878,1.0,1.348922512608895,0.184225352112676,6.94369849118429e-08,0.8675470188075229,0.5798045602605864,2.009411167662684e-08,0.084706784208509,2.351715635438821e-07,4.0,1.210869309971503,0.5132275132275133,0.0630141913280029,0.0518857639036556,0.0820745411094728,0.0140537990770212,-0.1156161472198661,-0.6224117554049485,-0.1693211780292547,-0.0470737418358968,0.6642011834319526,4.0,0.733149931224209,0.0392362568191355,0.0755097920452251,0.1911871813546977,6.159653465346535,0.6734334413531701,0.2714419100973723,0.2479213907785337,0.0010570203770039,0.2178204615179405,0.2979024943310656,0.1706456544748912,0.0465116279069768,-0.14,-0.100418410041841,-0.090909090909091,0.033653846153846,-0.0507726269315673,-0.2456140350877194,-0.2429577464788732,-0.2927631578947368,-0.3404907975460123,-0.2950819672131147,-0.3174603174603174,-0.3713450292397661,-0.375,-0.3759071117561683,-0.3465045592705167,-0.319620253164557,-0.3533834586466166,-0.3343653250773993,-0.2868988391376451,-0.2321428571428571,-0.1746641074856046,-0.1115702479338842,-0.0947368421052632,-0.0046296296296297,-0.0271493212669683,-0.0889830508474576,-0.0652173913043477,-0.057017543859649,-0.0114942528735632,0.0,0.0189573459715639,0.131578947368421,0.0023310023310023,0.0046728971962615,0.0141509433962263,0.053921568627451,0.0565110565110564,0.1977715877437325,0.0513447432762836,0.0804020100502511,0.0941475826972009,0.0723192019950125,0.0804020100502511,0.0886075949367086,0.131578947368421,0.1780821917808219,0.1466666666666667,0.0513447432762836
OJJC-L,0.0711171398120337,-0.0711171398120337,7.0,1.0315965917494401e-07,0.0138983855431038,0.1152993348115299,0.2883770469977367,1.8283059898930984,4.4,0.1314998453296628,0.0015502373800988,-0.0022517570105373,0.0051534036433365,1.0,1.3277486910994765,0.235254691689008,4.5988349887977484e-08,0.4372404245500692,0.3194888178913737,1.2193408737931446e-08,0.1704582921200132,2.656895241478917e-07,3.0,0.989862083910121,1.4574688796680495,-0.0025368389231813,-0.0705759162303664,-0.0331891906335449,-0.0335191945593512,-0.0707299228410277,-0.0831075996990217,-0.070434788639114,0.179812296941805,-0.5013661202185793,4.0,1.306806282722513,0.0329881409721062,0.1202801461632156,0.2191106906338694,4.813159528243327,0.5550967426084116,0.3814028610982927,0.7033195020746886,0.1718825695184543,0.126211352099677,0.2885435709932967,0.1668924003009781,0.0233265720081137,-0.0408560311284046,0.0249480249480249,-0.0609523809523809,0.1053811659192824,0.1053811659192824,-0.0040404040404041,0.0883002207505516,-0.0380487804878049,0.0500532481363151,0.0335429769392034,0.0040733197556006,0.0050968399592252,0.0717391304347825,0.0478214665249734,0.0835164835164834,0.1465116279069767,0.1320321469575198,0.1822541966426858,0.2706185567010308,0.2187886279357229,0.2608695652173911,0.3926553672316384,0.4760479041916168,0.3887323943661971,0.4248554913294797,0.1966019417475726,0.1908212560386473,0.2838541666666667,0.3217158176943699,0.4146341463414633,0.3848314606741572,0.3618784530386738,0.4415204678362572,0.3076923076923077,0.3828892005610098,0.4085714285714286,0.2821846553966187,0.2990777338603425,0.2496831432192647,0.4146341463414633,0.3562585969738652,0.3985815602836879,0.4025604551920341,0.4227994227994227,0.6433333333333333,0.708838821490468,0.7959927140255008,0.7177700348432055
ONCO-L^K20,0.0775061697987554,0.0775061697987554,6.0,4.722924474969741e-07,0.0636305177518791,0.3586080266774385,0.108614135517404,0.2052967652195869,4.1998,-0.045414646826802,0.0365238261465584,1.4709105378920897,0.0067590091110469,1.0,2.892888873893631,0.026654338941724,1.2578833037433812e-08,0.1308493343735058,0.0536417563600783,6.42962991564983e-11,-0.0588692946058091,2.473720311817379e-07,4.0,0.3033537412432497,0.1299000027015865,0.1116327042139051,0.8637238147577725,-0.4848226323457211,1.98189021203574,1.4534330907330917,-0.5032506413259924,-0.7348947431953323,0.3409151415793693,3.4720089962352705,4.0,2.3802310019456345,0.0129790687519325,0.0165845298787688,0.0400508065810118,3.1681821250928404,0.6407334507030795,0.7668636283564437,0.7782784718282407,0.1956756200222497,0.2865807685532374,0.7454705886607407,0.0766744938466127,-0.1620111731843575,0.1118012422360248,-0.0218579234972677,-0.0867346938775509,-0.1476190476190476,-0.1268292682926828,0.1049382716049383,0.0914634146341464,0.4672131147540983,0.7722772277227723,0.6886792452830188,0.7047619047619047,0.4094488188976377,0.217687074829932,0.028735632183908,-0.0271739130434782,0.0914634146341464,-0.011049723756906,0.1118012422360248,0.2517482517482519,0.0654761904761904,0.0467836257309941,-0.0271739130434782,0.0056179775280897,-0.2183406113537117,-0.2896825396825396,-0.3784722222222222,-0.3419117647058823,-0.3763066202090592,-0.3993288590604027,-0.2723577235772357,-0.2284482758620689,-0.2008928571428572,-0.1936936936936937,-0.1138613861386138,0.1776315789473683,0.0783132530120482,-0.0913705583756344,-0.0376344086021506,-0.1310679611650486,-0.1973094170403587,-0.1268292682926828,-0.06282722513089,-0.2980392156862744,-0.3270676691729324,-0.2980392156862744,-0.3062015503875969,-0.2541666666666666,-0.2149122807017542
OPYN-L^J11,0.0115158574680997,-0.0115158574680997,10.0,3.068184738466405e-07,0.0413367151013529,0.1008608832968264,0.0766528647662894,0.2272564257510491,-60.6,0.0076129816034726,-7.941970667655007e-05,0.0850384427559104,0.0174827164357449,1.0,1.442169907881269,0.030187636274299,9.897572070017113e-08,0.1823763286722743,0.1456216739235608,9.114682603825628e-09,0.0098684210526315,2.107037211641783e-06,4.0,0.993378216289053,1.1728594507269792,0.0182882806004179,-0.3367508871190839,0.0148966208209656,0.0026395210163798,-0.3365708377720035,0.1393289105996288,0.0881957461852143,0.027813046909852,-0.2751423149905123,7.0,1.4305697714090753,-0.0083603370058327,-0.0658028973678841,0.0718559510098598,8.998657718120805,0.1142261060058633,0.043328915695237,0.3196015078082931,0.01887541695346,0.0607470316176669,0.0124842067264304,0.0582478295185477,-0.0064516129032258,-0.0548780487804877,-0.0432098765432099,-0.0909090909090909,-0.1193181818181817,-0.1267605633802816,-0.0909090909090909,-0.1117478510028653,-0.0251572327044025,-0.0718562874251496,-0.0855457227138642,-0.0251572327044025,0.0064935064935065,-0.1142857142857142,-0.0606060606060605,-0.0095846645367411,0.0616438356164383,0.0472972972972973,0.0130718954248365,0.0197368421052632,0.0264900662251654,0.0954063604240282,0.2109375,0.1877394636015326,0.2350597609561755,0.2653061224489794,0.25,0.3135593220338983,0.2550607287449391,0.2704918032786885,0.2704918032786885,0.2109375,0.3080168776371308,0.25,0.3656387665198237,0.3839285714285714,0.3839285714285714,0.6145833333333335,0.6315789473684212,0.7415730337078652,0.7613636363636365,0.6847826086956521,0.7613636363636365,1.0666666666666669,1.0394736842105263,1.0805369127516775,1.167832167832168,1.3484848484848486,1.2794117647058822
OPYQ-L^L08,0.0880284431526224,0.0880284431526224,4.0,8.998852590008383e-07,0.1212387901838596,0.5105817095718959,-0.1316554316234764,2.7546625298756533,0.2984,-0.401392123536806,-0.0140889338719769,0.0261120301497265,6.342331894228027e-05,1.0,6.778056095712073,1.6089696071163826,-4.3459612616447394e-08,0.4032920909522242,0.6749999999999999,3.781647604739062e-11,-0.5203094777562863,1.5214123761343378e-07,3.0,0.0124020757812915,-0.1253518077505958,0.2508070646732888,0.7724756981217495,5.401482403610313,0.1906889691972713,1.0425291228496938,0.3968703432293545,0.249271324363923,-0.0726328488028125,1.7611630321910694,3.0,5.592070136119443,-0.0012013001167392,-0.0013698251815846,-0.2586572365087736,10.931070271364923,1.5049289466272493,0.5314573524581189,0.7660355448837807,-0.0109920212689267,-0.007138946676886,-0.142328132066938,0.3332952527981472,-0.3076923076923077,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,-0.1875,-0.3157894736842105,0.0,-0.2777777777777777,-0.35,-0.35,-0.48,-0.5,-0.5185185185185186,-0.5357142857142858,-0.5666666666666667,-0.5,-0.5185185185185186,-0.48,-0.48,-0.5185185185185186,-0.5357142857142858,-0.5357142857142858,-0.5357142857142858,-0.5357142857142858,-0.5666666666666667,-0.5666666666666667,-0.5357142857142858,-0.5,-0.5,-0.5185185185185186,-0.5,-0.5185185185185186,-0.6176470588235294,-0.5666666666666667,-0.59375,-0.59375,-0.59375,-0.59375,-0.59375,-0.59375,-0.59375,-0.59375,-0.409090909090909,-0.5,-0.1333333333333333,-0.1875,-0.8142857142857143,-0.5357142857142858
OQCH-L,0.0324986680873734,0.0324986680873734,6.0,1.505065085242141e-07,0.0202772818264994,0.221313893219839,0.3146884947703502,2.978413898005465,0.3373,0.2204139435672104,0.1835375599360681,0.2956055136395569,0.0545551199415243,1.0,1.5438533429187635,0.8181818181818181,1.4857883895690894e-07,1.100289645184649,2.1333333333333333,1.069807472580234e-12,0.2857142857142856,5.53241165816594e-07,4.0,0.0041939398380678,-9.98076923076923,1.2785668172833944,-0.4520326868522974,-0.4204545454545454,0.1065032411715534,-0.5127172386046605,-0.2180798398988832,0.9311229145438232,0.7558077256447578,0.1217564870259481,6.0,1.114665708123652,0.0968466022229463,-2.5795564127290262,0.2451298701298701,4.272352941176471,-0.351450472565645,0.7183200579290371,-10.759615384615374,0.0903036760788492,0.2588703837798696,0.3018143754361478,1.146276595744681,-0.1666666666666666,0.0909090909090908,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.5,0.5,0.5,0.714285714285714,0.6000000000000001,0.714285714285714,0.714285714285714,0.5,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.4117647058823528,0.3333333333333332,0.263157894736842,0.4117647058823528,0.846153846153846,0.846153846153846,0.4117647058823528,0.5,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.6000000000000001,0.6000000000000001,0.714285714285714,0.3333333333333332,0.263157894736842,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.5,0.6000000000000001,0.714285714285714,0.6000000000000001,0.6000000000000001,0.3333333333333332,0.263157894736842
OQCK-L,0.1971878805564753,-0.1971878805564753,6.0,6.589891425487059e-08,0.0088783592783388,0.6063299005362922,-1.6636173943399368,0.3919071681923641,1.2789,0.0797068873416481,0.0036561481090727,11.925442098985814,0.0004810737805825,1.0,0.414263974005676,0.0346261538096481,-3.1805727988273146e-08,0.1047734346123559,-0.8818972227828186,1.0410160760848574e-12,0.1033210332103321,3.1638191785225026e-08,2.0,0.2164070082827868,-0.2936294986472232,-0.0990667275625432,-0.9453381507858312,-0.6208628165177779,0.1633966353169773,-0.947243839023703,-6.601047505406317,0.8527135540591164,-0.6072812287892617,-0.6349442983763858,5.0,0.3989223872002633,-0.0118606780630817,-0.0122774622926408,-0.3660446539224689,10.450116686114352,1.5049289466272493,-0.0909154216596402,-0.358394910090008,0.0067202415358626,0.0589273565853684,5.904735026654124,0.2931323887735764,-0.3440000000000001,-0.140893470790378,0.524390243902439,1.0,0.7985611510791368,0.7605633802816902,0.6778523489932886,0.5337423312883436,0.4534883720930232,0.3157894736842106,0.1363636363636362,0.1627906976744186,0.0917030567685588,0.2254901960784314,0.5337423312883436,0.4044943820224718,0.7123287671232876,0.6129032258064515,0.4619883040935673,0.6666666666666667,0.7241379310344829,0.644736842105263,1.066115702479339,2.4722222222222223,3.6296296296296298,3.166666666666667,1.7173913043478262,2.205128205128205,2.0120481927710845,5.25,1.1551724137931036,1.7173913043478262,1.3148148148148149,1.2123893805309738,0.2135922330097086,0.3297872340425531,1.0833333333333337,2.3783783783783785,-0.2038216560509554,-0.4318181818181819,-0.3990384615384615,-0.3781094527363183,-0.2774566473988439,-0.2732558139534884,-0.2690058479532163,-0.3243243243243243,-0.3169398907103825,-0.3206521739130434,-0.3932038834951457
OQCL-L,0.1528601772504211,-0.1528601772504211,9.0,5.04087199293887e-07,0.0679141274715603,0.2279394644935972,0.4486149688461827,1.2578766622525983,-0.088,0.0073471314522403,0.000366219878415,-0.0163280083820771,-0.0038420490928495,1.0,1.6178842504743831,0.2599194939620471,1.1493019128913433e-07,0.6593076133196419,-0.7584789311408017,3.684587593232105e-12,0.0095238095238095,4.5873484439792965e-07,4.0,0.0088307473545503,0.817928812069723,-0.1129464179190285,-0.018917613602028,0.5405043341213553,-0.0062270574315111,-0.0198390387616617,0.0625855686831296,0.2266085121401133,0.0579964793295653,-1.2787990196078431,5.0,1.592030360531309,0.0262214745465184,0.0500838222967309,0.1942969518190756,4.199065420560747,0.7275667517701592,0.0027871497726272,0.0484839607441043,-0.090163334065773,-0.0976969341352501,-0.0430439253709417,0.1106624917600527,-0.1351351351351351,-0.097560975609756,-0.119047619047619,-0.0263157894736841,-0.1956521739130435,-0.119047619047619,0.0277777777777779,-0.159090909090909,-0.26,-0.26,-0.3392857142857143,-0.3018867924528302,-0.3392857142857143,-0.3392857142857143,-0.3272727272727274,-0.4307692307692308,-0.3728813559322034,-0.3148148148148149,-0.3018867924528302,-0.1956521739130435,-0.2127659574468084,-0.1956521739130435,-0.2127659574468084,-0.2884615384615385,-0.4393939393939394,-0.4931506849315068,-0.4637681159420289,-0.4558823529411765,-0.4558823529411765,-0.4032258064516129,-0.4558823529411765,-0.4637681159420289,-0.4393939393939394,-0.421875,-0.3833333333333333,-0.4307692307692308,-0.3934426229508196,-0.2291666666666666,-0.159090909090909,-0.119047619047619,-0.26,-0.3508771929824561,-0.3728813559322034,-0.119047619047619,0.15625,0.2333333333333334,0.15625,0.0882352941176469,0.15625
OQCN-L^G22,0.0022939792394561,-0.0022939792394561,7.0,2.024447901989904e-07,0.0272747677520607,0.0982661552609739,0.1785851017374869,0.512116035583506,-1.7348000000000003,0.1628349449612726,0.0091727476026997,-0.031955105281226,-0.0033344123341785,1.0,4.280863336961051,0.0549842960482571,2.323479947031888e-08,0.19005343428675,1.6538987746042773,2.622502582975005e-10,0.2110768004781352,2.466182929480412e-07,4.0,0.5198334478852,0.2588539546466799,0.1201173968075337,0.0530468233593336,-0.4255501963009124,-0.3324831840947005,0.1522113248675058,0.2444798571296653,-0.1843100635220635,1.410504994374894,-0.0372672086665053,4.0,3.671451656907805,0.0085113487007318,0.0211500578321893,0.1184093886191619,5.571195508392369,0.6056010315808407,0.4973591542328328,0.0951832079199719,0.1292367939310647,0.2958511058467446,1.262922635977339,0.4105049943748938,-0.1720257234726687,-0.0646616541353384,-0.016600790513834,0.0072874493927126,-0.1543167912984365,-0.0932944606413994,0.0146818923327896,-0.1037463976945245,-0.1414768806073154,0.0122050447518307,0.3304812834224599,0.3012552301255229,0.3730684326710816,0.3507057546145491,0.1008849557522122,0.1187050359712229,0.0921861281826161,0.0724137931034483,0.2160312805474094,0.2316831683168316,0.0410041841004185,0.0614334470989759,-0.0334110334110333,-0.0632530120481927,-0.0639578630549284,-0.0430769230769231,-0.2487922705314009,-0.0582891748675247,-0.1024531024531024,-0.0771513353115728,0.3492407809110627,0.5024154589371981,0.5746835443037974,0.5415117719950433,0.6697986577181207,0.9109062980030722,1.0064516129032255,1.2017699115044245,1.163478260869565,0.9683544303797468,1.039344262295082,1.1672473867595818,1.4633663366336631,1.1374570446735397,1.2783882783882785,1.734065934065934,1.7043478260869565,1.990384615384615,2.004830917874396
OQCX-L^B10,0.0677255019478573,-0.0677255019478573,7.0,6.399821960607764e-06,0.8622284498333572,0.0270245170876671,-0.1470683511499838,0.8233661644035722,-0.7305,0.1176786308875786,-0.0159574468085106,-0.3067112234630428,-0.0004110292858366,1.0,1.14158121071783,0.1019520225776105,-1.8120408326812536e-06,0.3241539936977669,0.3600508905852416,1.714283075836427e-12,0.152542372881356,5.950640007717762e-06,4.0,0.0006091746360779,-0.0523579650946897,-0.0425655587514927,-0.297560665507671,0.1542129385310788,-0.1273291998531578,-0.3075881916965076,0.2642424342827324,0.2925326386231185,-0.1659498869140127,-0.5092957746478873,2.0,1.0152166721799536,-0.0418470418470418,-0.118036123123887,-0.1674773485932284,8.497227356746766,1.5049289466272493,-0.1712563364844499,-0.2240376284193588,-0.0549895115373089,0.053842992190711,-0.1058444546709618,-0.0937407589945784,-0.1666666666666666,-0.25,-0.6842105263157895,-0.7,-0.7272727272727273,-0.75,-0.7777777777777778,-0.7777777777777778,-0.7857142857142858,-0.7857142857142858,-0.8333333333333334,-0.8421052631578947,-0.8571428571428572,-0.8461538461538461,-0.8695652173913043,-0.875,-0.8823529411764706,-0.8867924528301887,-0.8666666666666667,-0.8695652173913043,-0.8695652173913043,-0.8846153846153846,-0.8867924528301887,-0.875,-0.8695652173913043,-0.8636363636363636,-0.8636363636363636,-0.8636363636363636,-0.8846153846153846,-0.8928571428571429,-0.875,-0.88,-0.8723404255319149,-0.875,-0.8823529411764706,-0.88,-0.88,-0.875,-0.8928571428571429,-0.9130434782608696,-0.8909090909090909,-0.8235294117647058,-0.8604651162790697,-0.8378378378378378,-0.8333333333333334,-0.75,-0.7777777777777778,-0.7692307692307693,-0.76
OQCY-L^L09,0.0730159461489197,0.0730159461489197,7.0,7.130814525892416e-07,0.0960712843662531,0.0243127899610761,1.2118194254445966,0.0280681358949506,-2.9915000000000003,1.010063477571643,0.0205028496657344,0.3930763796335738,0.0041622623542833,1.0,4.154132858367966,0.0119282137469779,3.723859398855212e-08,0.232465950147997,3.589087258908726,1.8932876186106238e-10,1.3093072078376484,4.763231262113903e-08,4.0,0.6239979265195241,0.1187255478558825,-0.020205751356004,0.4685181138367576,-0.8188988270565314,0.4112398263932718,0.5809361550101828,-0.6009475682723004,-0.6780926482464871,-0.5181336756315769,1.0603238324635351,4.0,3.4172108978164784,0.0032352088674332,0.0036191373329494,-0.0080292238887774,2.011052138620044,0.6108726705070383,1.8104057892648604,2.0493347312075416,0.6044534953903075,1.788323858948115,0.8886430095629493,0.3908505952295268,-0.2641509433962264,-0.0862068965517239,0.1521739130434782,-0.0535714285714286,-0.0185185185185184,0.2045454545454545,0.3947368421052633,0.358974358974359,0.827586206896552,1.2083333333333337,0.606060606060606,0.0,-0.1587301587301587,0.0,-0.0185185185185184,-0.1311475409836064,0.0192307692307691,0.1041666666666667,-0.0535714285714286,-0.1451612903225806,0.1777777777777778,0.2045454545454545,-0.0185185185185184,-0.0363636363636363,-0.1846153846153846,-0.1016949152542372,-0.36144578313253,-0.1451612903225806,0.3249999999999999,1.0384615384615383,3.0769230769230766,3.8181818181818175,3.8181818181818175,3.416666666666667,3.416666666666667,4.3,4.3,4.3,3.8181818181818175,3.416666666666667,3.0769230769230766,4.3,5.625,6.571428571428571,12.25,9.6,16.666666666666668,12.25,12.25
OQDC-L,0.2211292696150569,-0.2211292696150569,7.0,3.815244062023639e-07,0.0514016170072044,0.1528826743361314,-2.09646856158484,-0.0278047267619147,-1.0901,0.5142992016568246,0.0006970800092944,-210.39702412746504,-0.0132656274602424,1.0,5.868421052631579,0.0101010101010101,-1.7688462519513516e-07,0.002358311144922,29.33333333333333,1.9489330770084066e-17,0.6666666666666667,7.905133383130299e-08,3.0,0.0171183193417135,-0.5036995410695889,0.1248124750205217,-0.197400177837998,-0.4747474747474748,0.003428018522358,-0.2000720980533526,-5.386446886446887,-1.0864468864468864,-2.8133949383949384,-0.5863627028137195,2.0,5.8394736842105255,-0.1024342530802846,-0.1236655905684274,-0.5242181540808543,1.2916666666666667,1.5049289466272493,-0.0356028908330163,-0.0163903718272922,-0.1127720548369605,0.0076074553062,-0.1183144246353321,-0.8864468864468864,0.0,0.1999999999999999,0.0,-0.142857142857143,-0.142857142857143,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.4,-0.4,-0.4545454545454546,-0.5,-0.4,-0.4,-0.25,-0.142857142857143,0.5,0.1999999999999999,0.1999999999999999,0.5,0.1999999999999999,0.5,0.5,0.5,0.1999999999999999,0.1999999999999999,0.5,0.5,0.5,1.0,0.5,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.1999999999999999,0.0
OQDD-L^F19,0.2612968566355748,-0.2612968566355748,7.0,2.211787321315908e-06,0.297987344828915,0.0975250131648236,-0.6242526085427332,3.663227673404544,0.0274999999999999,0.0100188156166913,0.0616169446597814,-0.1051548105112891,0.0045999080018399,1.0,1.5625470278404816,0.3326693227091634,-7.541256039310021e-07,0.326494672888967,0.7258883248730965,1.3257627617535003e-10,0.0129870129870129,9.835817755465055e-07,3.0,0.0067241664589588,0.1908512174312526,0.0366638034153215,0.306738637218837,-0.9412223601042096,-0.2342497338440363,-0.0463537141963313,-0.0449337266950789,0.5669737572974316,0.1493499578361388,-1.281456953642384,5.0,0.6860421369450714,0.0221562952243125,0.0320091992473343,0.5557146774734149,15.435853379152348,1.5049289466272493,-0.2394558422118517,-0.2152326573472468,-0.2509190027257489,0.0587523113498283,-0.2888190450715528,0.3145119334070363,0.1666666666666665,-0.15625,-0.1818181818181817,-0.2285714285714284,-0.2285714285714284,-0.2058823529411765,-0.0181818181818181,-0.0526315789473682,-0.15625,-0.1818181818181817,-0.0526315789473682,-0.1818181818181817,-0.129032258064516,-0.2285714285714284,-0.2058823529411765,-0.2799999999999999,-0.2285714285714284,-0.2173913043478259,-0.4130434782608695,-0.5045871559633028,-0.5499999999999999,-0.3932584269662921,-0.3571428571428571,-0.1818181818181817,-0.2894736842105263,-0.3249999999999999,-0.3414634146341463,-0.3249999999999999,-0.2894736842105263,-0.3720930232558139,17.000000000000004,17.000000000000004,17.000000000000004,12.5,8.000000000000002,6.714285714285714,5.75,5.75,5.000000000000001,5.75,5.75,5.000000000000001,6.714285714285714,6.714285714285714,5.75,5.75,4.4,4.4,5.000000000000001
