firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LMZP-L,8.0,0.1983875948963382,1.1442928173606178e-06,0.0606620478156783,0.0500499598067719,0.0292071982591746,-0.3532115172847118,1.0,0.0028390607440705,0.2423272176337066,1.6600613926544668e-08,-0.0014911381038122,4.4461332044937214e-11,3.458268807461492e-07,0.0728334501284745,0.5413833904751315,0.046273170415607,0.0667438036660374,0.0667438036660374,0.7641314938243409,-0.0597826086956522,0.0222222222222221,0.0337078651685394,-0.0612244897959183,-0.0753768844221105,-0.111111111111111,-0.0707070707070706,-0.0416666666666666,-0.089108910891089,-0.010752688172043,0.0454545454545454,0.0760233918128656,0.0635838150289018,0.1017964071856287,0.1572327044025157,0.2348993288590604,-0.4025974025974026,-0.3947368421052631,-0.3655172413793103,-0.3846153846153846,-0.3741496598639455,-0.4177215189873418,-0.4006514657980455,-0.4303405572755417,-0.4213836477987421,-0.4604105571847507,-0.4523809523809523,-0.4158730158730158,-0.4407294832826748,-0.4635568513119533,-0.425,-0.4635568513119533,-0.5027027027027027,-0.4712643678160919,-0.36986301369863,-0.4213836477987421,-0.3720136518771331,-0.3783783783783784,-0.36986301369863,-0.3260073260073259,-0.303030303030303,-0.2550607287449393,-0.2489795918367346,-0.1785714285714286,-0.0707070707070706,-0.0515463917525772,-0.0212765957446807,0.0054644808743169,0.128834355828221
LMZV-L^E98,8.0,0.071802442625151,6.553129277177071e-07,0.0347399053392081,0.2333615800795254,0.8860129168107023,0.2730539067270855,1.0,0.1605467856325783,-0.0013239034247291,3.5343233429324095e-08,-0.0379121590982701,1.0639799203215935e-09,7.57433382910974e-07,0.1735619155568149,0.0594385350405449,0.4526781604864253,-0.17672976533846,-0.1331471983652493,1.422803017692162,-0.0392156862745098,-0.0511627906976743,-0.0511627906976743,-0.0620689655172412,-0.0684931506849314,-0.0933333333333332,-0.04,-0.2554744525547445,-0.2554744525547445,-0.2554744525547445,-0.3001715265866209,-0.3025641025641025,-0.3523809523809523,-0.3523809523809523,-0.3482428115015974,-0.3482428115015974,-0.3408723747980614,-0.3199999999999999,-0.3108108108108107,-0.2854640980735551,-0.2842105263157894,-0.276595744680851,-0.2608695652173912,-0.2513761467889908,-0.2472324723247232,-0.2258064516129031,-0.2046783625730993,-0.1499999999999999,-0.165644171779141,-0.1639344262295081,-0.1639344262295081,-0.158762886597938,-0.139240506329114,-0.04,0.0381679389312976,0.0251256281407035,0.0174563591022445,0.0174563591022445,0.0329113924050632,0.0329113924050632,0.0074074074074075,0.0074074074074075,-0.0048780487804876,0.02,0.0488431876606683,0.0793650793650795,0.2363636363636365,0.2071005917159765,0.2071005917159765
LNBT-L^H99,7.0,0.0412782956058588,8.81827886979404e-07,0.0467480741236576,0.1438830897703548,1.889153106964474,-0.0648806174127171,1.0,0.1128196556911248,0.1325141149119893,1.3550668996399052e-07,0.0050010871928679,1.9092039824032684e-10,1.5448797058108386e-06,-0.0044992501249791,0.0105090977656838,0.1045453164369481,0.0810352016201083,0.0810352016201083,0.5511016358601776,0.0,0.0,0.0,0.0,0.0,-0.180327868852459,-0.2063492063492064,-0.2063492063492064,-0.2424242424242424,-0.2424242424242424,-0.2424242424242424,-0.2424242424242424,-0.2424242424242424,-0.0566037735849057,-0.0566037735849057,-0.0566037735849057,-0.0196078431372549,0.0416666666666667,0.0,-0.0909090909090909,-0.0909090909090909,-0.1666666666666666,-0.180327868852459,-0.180327868852459,-0.1379310344827585,-0.0909090909090909,-0.1071428571428572,-0.1071428571428572,-0.1071428571428572,-0.2063492063492064,-0.2063492063492064,-0.1666666666666666,-0.2307692307692308,-0.2063492063492064,-0.1379310344827585,-0.1666666666666666,-0.1071428571428572,-0.1379310344827585,0.1111111111111111,0.0204081632653061,0.0,0.4285714285714286,0.6129032258064517,0.5151515151515151,0.5151515151515151,0.4285714285714286,0.3888888888888888,0.0869565217391303,0.2195121951219512
LNES-L^E00,4.0,1.17186345754093,1.0877844113525277e-07,0.005766638483917,0.2262430699930699,0.1850916033330854,-9.438794326824778,1.0,0.7187860161352285,5.1541374587059865,9.549214415112397e-09,-0.1230670905752545,1.7669992017382043e-10,6.727318301450398e-08,0.046989981381328,0.954104674698984,-0.3405318834744891,-0.1655126310148589,0.5052155172413794,1.9525310353072405,0.1703703703703702,0.0505836575875486,0.139240506329114,0.0714285714285714,0.0188679245283018,0.062992125984252,0.0735586481113319,0.0285714285714286,0.2217194570135747,0.1440677966101695,0.0887096774193549,0.1273486430062631,0.2134831460674158,0.2026726057906458,0.3500000000000001,0.4713896457765669,0.3466334164588529,0.3602015113350125,0.3740458015267176,0.5254237288135595,0.5697674418604652,0.3500000000000001,0.1250000000000002,0.148936170212766,0.2705882352941178,0.2587412587412587,0.3012048192771084,0.6023738872403561,0.7142857142857144,0.6615384615384616,0.5083798882681565,0.2356979405034325,0.424802110817942,0.424802110817942,0.9014084507042256,1.1259842519685042,2.724137931034483,2.698630136986301,3.655172413793104,4.046728971962617,5.206896551724139,5.206896551724139,5.923076923076923,5.506024096385543,4.934065934065934,5.923076923076923,6.297297297297298,6.714285714285715,8.642857142857142
LNHD-L^A09,7.0,0.0725276411467346,1.80154030810806e-06,0.0955045095576111,-0.1376727016096197,0.3374421550931701,2.2565197703815163,1.0,0.0163665069486515,0.074821468963066,-1.8563786263931978e-07,0.0522947326856472,2.556369518943358e-10,1.0501876459741532e-06,0.1111111111111111,0.0501771264118603,0.0456009456930676,-0.0018177499636304,0.0829143785288885,1.454797265444499,0.0116279069767442,-0.0171428571428571,0.048780487804878,0.0424242424242424,-0.0337078651685394,-0.0702702702702703,0.1390728476821192,0.1700680272108843,0.131578947368421,0.1543624161073824,0.1390728476821192,0.2112676056338027,0.1466666666666667,0.0683229813664596,0.162162162162162,0.186206896551724,0.2027972027972029,0.1543624161073824,0.1168831168831168,0.0749999999999999,0.0749999999999999,-0.0114942528735632,-0.0337078651685394,-0.0337078651685394,0.0177514792899409,-0.0899470899470898,0.0177514792899409,0.0177514792899409,-0.0549450549450549,-0.0702702702702703,-0.0702702702702703,-0.0652173913043479,-0.1609756097560974,-0.0171428571428571,0.131578947368421,0.1168831168831168,0.048780487804878,-0.0947368421052631,-0.1809523809523809,-0.1179487179487179,0.0117647058823529,0.036144578313253,0.1096774193548386,-0.0057803468208093,0.0817610062893081,0.0749999999999999,0.1780821917808219,0.3759999999999999,0.7731958762886597
LNHH-L^B01,8.0,-0.0017467402118643,9.262559873991744e-07,0.0491033275265761,0.0604320046399805,0.2975020215662406,1.1889200304768688,1.0,0.1209343583678296,-0.0346665897030992,3.671697391226168e-08,-0.0077631085543434,1.2101559932197027e-09,6.49602826566887e-07,0.0492747140392356,0.3434731382872117,0.7168542943147524,0.8363172383306207,0.8363172383306207,0.9818823478875488,-0.0540540540540539,-0.018939393939394,0.068041237113402,0.036,0.0097465886939571,0.0216962524654831,0.0791666666666666,0.0724637681159419,0.0836820083682006,0.1434878587196466,0.1588366890380312,0.2074592074592074,0.102127659574468,0.0571428571428569,0.0464646464646463,0.0905263157894735,0.1115879828326178,0.1693002257336342,0.1908045977011494,0.1990740740740739,0.2665036674816625,0.2392344497607654,0.1908045977011494,0.2018561484918795,0.1853546910755148,0.1719457013574661,0.1588366890380312,0.2572815533980581,0.182648401826484,0.0905263157894735,0.1693002257336342,0.0097465886939571,-0.0038461538461539,0.0339321357285429,0.0485829959514167,0.0658436213991768,0.1588366890380312,0.1212121212121211,0.251207729468599,0.3047858942065489,0.3385012919896639,0.3385012919896639,0.3419689119170983,0.5014492753623188,0.6238244514106583,0.7559322033898304,0.8700361010830324,0.932835820895522,1.1493775933609958
LNQU-L^G02,8.0,0.16489937243021,5.299482936587609e-07,0.0280939880440005,0.3308706188309002,1.0775102324905168,-0.5032795922262883,1.0,0.1663920922570016,0.3342841861294348,1.6959195127107596e-07,0.0787684926029588,5.6622426239478144e-11,6.135758905068363e-07,0.0497940392536951,0.0191895666419867,-0.1298243427541831,-0.0181700322664917,0.0277099038211594,0.2113859909706411,-0.0606060606060606,-0.057142857142857,-0.057142857142857,-0.1538461538461538,-0.1851851851851852,-0.1645569620253164,-0.175,-0.1538461538461538,-0.12,-0.1538461538461538,-0.175,-0.043478260869565,0.0153846153846153,0.1999999999999999,0.2452830188679244,0.2222222222222221,0.1379310344827586,0.4042553191489364,0.3469387755102042,0.2452830188679244,0.1785714285714286,0.1785714285714286,0.1379310344827586,0.1,0.0645161290322582,0.0819672131147541,0.0645161290322582,0.0476190476190476,0.0153846153846153,0.1,0.1186440677966103,0.0819672131147541,0.0645161290322582,0.2452830188679244,0.3750000000000002,-0.0294117647058823,0.8333333333333335,1.0625,1.2000000000000002,1.5384615384615383,1.869565217391304,1.7500000000000004,1.64,1.4444444444444442,1.0625,0.8333333333333335,1.869565217391304,1.869565217391304,1.3571428571428572
LNRL-L^A06,7.0,0.1892940690794,5.810859294096451e-07,0.0308049320069768,0.1552948562012006,2.9525704995120883,-0.0077590368557781,1.0,0.1000146434324205,0.0360120759056928,7.696475676424147e-08,-0.0139286971388344,2.0662054471101062e-09,1.1544713514636225e-06,0.2818389363892745,0.0337038034680354,-0.4108902763143924,0.1407907548099483,0.2850025288123191,0.701869188828907,-0.1052631578947368,0.1176470588235294,0.1176470588235294,0.0555555555555555,-0.05,-0.05,0.1176470588235294,0.0555555555555555,0.0555555555555555,0.1875,0.0555555555555555,0.1176470588235294,0.1875,0.1875,0.4615384615384614,0.357142857142857,0.357142857142857,0.8999999999999999,0.5833333333333335,0.7272727272727273,0.4615384615384614,0.357142857142857,0.357142857142857,0.4615384615384614,0.357142857142857,0.1875,0.1176470588235294,0.357142857142857,0.1875,0.0555555555555555,0.1875,0.1176470588235294,-0.05,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,0.1875,0.7272727272727273,0.8999999999999999,0.7272727272727273,0.8999999999999999,0.7272727272727273,0.8999999999999999,1.375,1.375,1.714285714285714,1.714285714285714,1.714285714285714
LNTH-L,8.0,-0.0500144774457707,8.55364672466474e-07,0.0453451877646899,0.0251817959911216,0.0814041307198765,-0.1735097665719478,1.0,0.1394984326018808,0.0190952999887674,5.8547138692339094e-08,0.0057220058809504,1.2318240631931936e-10,2.281978100510788e-06,-0.0735649530308498,0.1008901694674801,-0.1140847451155099,-0.0708413001912045,-0.0708413001912045,0.7165219565945876,0.0164473684210526,0.0,0.0340136054421769,0.0446735395189004,0.0410958904109588,0.0742049469964665,0.220883534136546,0.2408163265306122,0.2936170212765956,0.2614107883817427,0.2408163265306122,0.1875,0.1737451737451738,0.1343283582089551,0.1014492753623188,0.0974729241877256,0.1301115241635688,0.1737451737451738,0.1782945736434107,0.2408163265306122,0.2408163265306122,0.256198347107438,0.2459016393442623,0.2459016393442623,0.1828793774319066,0.1343283582089551,0.0857142857142858,0.0818505338078292,0.0270270270270269,0.0375426621160408,0.0666666666666666,-0.0617283950617284,-0.0440251572327043,0.2881355932203391,0.3632286995515694,0.5751295336787565,0.6000000000000001,0.5353535353535355,0.6432432432432431,0.5751295336787565,1.0965517241379312,1.2028985507246377,1.2518518518518515,1.8952380952380952,1.9803921568627447,2.04,3.281690140845071,3.6060606060606055,3.825396825396825
LNUO-L^G07,8.0,0.1579760174418605,7.920053350349306e-07,0.0419863384399976,4.061199510403917,0.4786976715475631,-44.91262292745692,1.0,0.0027464144034177,0.1433376938889927,1.0680032713367401e-07,-0.4687013260366238,1.4514779364719076e-12,3.3075737675943896e-08,0.6699346405228759,0.0209930842037904,65.93749999999994,64.93749999999994,64.93749999999994,0.2653902890295723,0.0,-0.1249999999999998,0.0769230769230771,0.0,-0.0666666666666665,0.0769230769230771,-0.0666666666666665,-0.1249999999999998,-0.0666666666666665,-0.0666666666666665,0.0,-0.1249999999999998,-0.176470588235294,-0.0666666666666665,-0.1249999999999998,-0.1249999999999998,0.0,0.0,-0.0666666666666665,0.0,0.0,-0.1249999999999998,-0.2222222222222221,-0.2999999999999999,-0.2999999999999999,-0.2222222222222221,-0.2999999999999999,-0.263157894736842,-0.1249999999999998,0.0,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,0.0,-0.0666666666666665,-0.0666666666666665,-0.0666666666666665,-0.0666666666666665,-0.2222222222222221,-0.2222222222222221,-0.263157894736842,-0.1249999999999998,0.1666666666666667,0.0769230769230771,1.8000000000000005,1.8000000000000005,1.8000000000000005,1.3333333333333337,3.666666666666667
LNUP-L,30.0,0.2059149722735674,1.5889887966497802e-07,0.0084236580793435,0.4992492492492493,1.4235996682468823,-0.1147701796355888,1.0,0.1515337423312883,0.3669491525423729,5.3343920234708984e-08,-0.0705547176135411,1.2454209645831748e-11,1.373248842237938e-07,0.0976377952755904,0.0275872502427378,1.1742875237492083,0.0806243073897033,0.1742875237492085,0.8046385614046676,-0.0606060606060606,0.0645161290322582,-0.043478260869565,-0.043478260869565,-0.0704225352112675,0.0,0.1785714285714286,0.2692307692307691,0.5348837209302326,0.5714285714285716,0.5,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6097560975609757,1.1290322580645165,1.0,1.2000000000000002,1.2758620689655171,1.0625,0.736842105263158,0.783783783783784,0.6499999999999999,0.6499999999999999,0.32,0.2941176470588236,0.2222222222222221,0.2222222222222221,-0.043478260869565,-0.043478260869565,-0.0833333333333332,-0.1645569620253164,-0.2978723404255318,-0.4054054054054055,-0.5352112676056338,-0.5657894736842105,-0.5975609756097561,-0.6094674556213018,-0.6206896551724137,-0.6228571428571428,-0.5875,-0.6140350877192982,-0.4923076923076923,-0.1538461538461538,0.1379310344827586,1.2758620689655171,1.2758620689655171,1.2000000000000002,1.1290322580645165
LNWM-L,32.0,-0.7134244372990354,7.106076505009555e-08,0.0037671227695289,-1.197331851028349,0.3441487277403293,-11.787166583535102,1.0,1.1544117647058822,-0.832639467110741,-4.362636023473527e-07,-0.2299281474539206,3.106168362630833e-14,1.8101050599825333e-07,-0.6021756021756022,0.003843536989997,0.0712805124218924,0.2054097727433758,-0.278816199376947,1.454797265444499,0.25,-0.3846153846153846,-0.4666666666666667,-0.4666666666666667,-0.5294117647058824,-0.5789473684210527,-0.6521739130434783,-0.6666666666666666,-0.6521739130434783,-0.6799999999999999,-0.7142857142857143,-0.7419354838709677,-0.7142857142857143,-0.6363636363636364,-0.6000000000000001,-0.5789473684210527,-0.6190476190476191,-0.6799999999999999,-0.6799999999999999,-0.6923076923076923,-0.7037037037037037,-0.75,-0.6799999999999999,-0.7575757575757576,-0.8260869565217391,-0.8048780487804879,-0.8048780487804879,-0.84,-0.8545454545454545,-0.8769230769230769,-0.873015873015873,-0.9047619047619048,-0.8987341772151899,-0.8974358974358975,-0.9111111111111112,-0.926605504587156,-0.9333333333333332,-0.9407407407407408,-0.9444444444444444,-0.948051948051948,-0.950920245398773,-0.9565217391304348,-0.9581151832460733,-0.9622641509433962,-0.9624413145539906,-0.9585492227979274,-0.962962962962963,-0.9678714859437751,-0.9166666666666666
LNWZ-L^G12,8.0,0.3547728315741165,3.5977074641970525e-07,0.0190724173838072,-0.1070158622182369,1.428492887608296,0.8310930605529842,1.0,0.1322280630812778,0.2797901882135145,-9.407573932369264e-08,0.0101928455189483,1.6222449791504903e-09,6.556331351649713e-07,0.405608449866111,0.0783297699192497,0.0683779270064494,0.1462208574923017,0.0319000575390827,1.454797265444499,0.0307692307692308,0.0483870967741935,-0.3229166666666666,0.0833333333333334,0.1016949152542374,-0.3010752688172043,0.3265306122448981,0.2037037037037037,-0.2441860465116279,-0.1772151898734177,-0.1975308641975308,0.25,0.3541666666666667,0.3829787234042554,0.4772727272727273,0.6666666666666667,0.5476190476190477,0.4772727272727273,-0.2441860465116279,-0.2857142857142857,0.25,0.1607142857142856,-0.3367346938775509,0.3,-0.0714285714285712,-0.4628099173553719,-0.0151515151515151,0.015625,-0.0298507462686566,-0.0151515151515151,0.0483870967741935,0.0,-0.0298507462686566,0.3829787234042554,0.2745098039215685,0.4772727272727273,0.625,0.6666666666666667,0.7567567567567568,0.5853658536585367,0.7567567567567568,0.7567567567567568,0.8571428571428574,0.7105263157894737,0.6666666666666667,0.3541666666666667,0.8055555555555556,0.8571428571428574,0.8055555555555556
LNYJ-L^A07,8.0,0.1213369048094989,2.985655162170148e-07,0.0158277630918323,0.4795620310286324,1.6575253356927282,-0.0318700299533794,1.0,0.170313354692506,0.2078935498421289,1.0424540037451317e-07,-0.0183185390399727,1.200957138695206e-09,3.268622890673372e-07,0.0524483055715105,0.1218763938799855,0.0867756309454472,-0.0380442400444717,0.2832475861582918,0.7375121965996712,0.0,-0.1152073732718894,-0.1028037383177571,-0.2195121951219512,-0.2411067193675888,-0.36,-0.3704918032786884,-0.3745928338762214,-0.3578595317725753,-0.3093525179856115,-0.3310104529616725,-0.3215547703180212,-0.3142857142857143,-0.2967032967032967,-0.3263157894736842,-0.3118279569892473,-0.3018181818181819,-0.2808988764044944,-0.2586872586872587,-0.3379310344827586,-0.3356401384083045,-0.3142857142857143,-0.3142857142857143,-0.3191489361702128,-0.3118279569892473,-0.3118279569892473,-0.2615384615384616,-0.2350597609561753,-0.264367816091954,-0.3142857142857143,-0.3263157894736842,-0.3286713286713286,-0.3333333333333333,-0.2967032967032967,-0.2941176470588236,-0.2862453531598513,-0.2615384615384616,-0.2440944881889764,-0.222672064777328,-0.2289156626506024,-0.2411067193675888,-0.1578947368421052,-0.1272727272727274,-0.0679611650485437,-0.0103092783505154,-0.005181347150259,0.136094674556213,0.1999999999999999,0.381294964028777
LNZV-L^L99,8.0,0.0859916025955612,5.661001329407057e-07,0.0300104945271963,0.3964294021865551,1.3203853735590587,0.0918517567832293,1.0,0.095316649231512,0.0950568345890319,6.036374817376082e-08,-0.018890776804775,9.56389751648786e-10,2.40912153233049e-07,0.0668269230769229,0.1001275215918679,0.0374892583213921,0.1151564124993217,0.1150562723030468,0.7002520110873813,0.0315533980582523,-0.0462962962962962,-0.0636363636363637,-0.1120689655172413,-0.1289640591966173,-0.1234042553191488,-0.0984682713347921,-0.0984682713347921,-0.0803571428571429,-0.0720720720720721,-0.0484988452655889,-0.0024213075060531,-0.0636363636363637,0.0073349633251833,-0.0657596371882086,0.08994708994709,0.0729166666666667,0.1942028985507247,0.2046783625730994,0.2484848484848485,0.2189349112426035,0.2011661807580174,0.1771428571428572,0.1942028985507247,0.1839080459770115,0.3079365079365079,0.31629392971246,0.3552631578947369,0.2716049382716048,0.2372372372372373,0.211764705882353,0.1195652173913044,0.0986666666666666,0.0618556701030927,0.0618556701030927,0.0618556701030927,0.08994708994709,0.08994708994709,0.1605633802816901,0.08994708994709,0.08994708994709,0.0645994832041343,0.08994708994709,0.1605633802816901,0.2082111436950147,0.2874999999999998,0.609375,0.6284584980237156,0.6480000000000001
LOIF-L^F18,7.0,0.2439500390320062,1.90999187427586e-07,0.010125381951809,0.3510193953930772,2.163866718887093,0.0959071896954093,1.0,0.0926437689169627,0.218822961114242,4.4661940913775974e-08,-0.0007344272433853,4.488514131704284e-10,1.708760812814073e-07,0.2732913415436683,0.1077036833221443,0.2904530895988032,0.2534378436905513,0.4050894953422029,0.716713681055143,-0.2135135135135135,0.0109289617486338,0.0364145658263306,0.0914454277286136,0.0914454277286136,0.0979228486646883,0.1858974358974359,0.2091503267973857,0.3754646840148699,0.3703703703703702,0.3602941176470589,0.3553113553113554,0.554621848739496,0.574468085106383,0.6517857142857142,0.7370892018779345,0.712962962962963,0.7619047619047619,0.8226600985221677,0.9270833333333336,0.8781725888324874,1.0786516853932584,1.1142857142857143,1.0786516853932584,1.1893491124260356,1.138728323699422,1.1893491124260356,1.269938650306749,1.2424242424242429,1.1022727272727275,1.534246575342466,1.4503311258278146,1.2023809523809526,1.7407407407407405,2.1896551724137936,2.333333333333333,4.362318840579711,4.441176470588236,4.441176470588236,4.441176470588236,4.78125,5.607142857142857,5.379310344827587,7.604651162790699,7.80952380952381,8.487179487179487,8.25,9.27777777777778,9.27777777777778
LOIR-L,7.0,0.1076004225466563,1.990065166396777e-07,0.0105498720649779,0.1399750833902664,1.5691685204673722,-0.0596454505866812,1.0,0.0966308988115841,0.1388623600870994,3.531945121228146e-08,-0.0026988645491289,3.124761150018896e-09,3.465925583808099e-07,0.0905252987754931,0.2035582464788524,-0.0684329294095597,0.0551991496587522,0.0936748266591198,0.6686953221623553,0.0251798561151079,-0.0413793103448276,0.0072463768115942,-0.0413793103448276,0.0036101083032489,0.0692307692307692,0.2086956521739129,0.2694063926940639,0.3113207547169809,0.2636363636363634,0.4111675126903553,0.5027027027027025,0.5530726256983238,0.6547619047619047,0.6646706586826348,0.705521472392638,0.5795454545454544,0.6951219512195121,0.6951219512195121,0.8533333333333333,0.944055944055944,0.9041095890410956,0.9857142857142858,0.6069364161849711,0.4708994708994709,0.3051643192488262,0.4256410256410257,0.4708994708994709,0.3495145631067959,0.275229357798165,0.2192982456140351,0.2466367713004482,0.3113207547169809,0.3627450980392155,0.5274725274725274,0.5617977528089886,0.5444444444444443,0.6352941176470588,0.8783783783783783,0.8289473684210524,0.9041095890410956,1.2975206611570247,1.5740740740740735,1.8367346938775508,1.895833333333333,2.0549450549450547,2.2705882352941176,2.475,2.564102564102564
LOIU-L,10.0,0.0311824739869019,2.4410276869631e-06,0.1294054598782684,0.2865935756876323,0.2859070796493779,-0.0650900049105248,1.0,0.0090754588715159,0.0005984201707492,1.1902941912825929e-07,0.0138134206219312,1.2497233980487378e-11,5.76655198965606e-07,0.3246143527833668,0.0139616590876912,0.1807049465412857,0.0467763751127142,0.0467763751127142,0.7660584128751082,0.0,0.0,0.0,-0.109090909090909,0.2894736842105265,0.2894736842105265,0.2894736842105265,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.5217391304347827,0.5217391304347827,0.53125,0.6333333333333335,0.6333333333333335,1.227272727272727,0.5705128205128205,0.5705128205128205,0.5705128205128205,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.227272727272727,1.2685185185185186,1.1681415929203545,1.1681415929203545,1.1681415929203545,1.1681415929203545,1.041666666666667,1.578947368421053
LOJC-L,29.0,0.1469842837159549,1.2232777638805669e-06,0.0648492528123535,0.0465241735408583,0.0753962348984267,0.294030705457032,1.0,0.1117152743450321,0.0208519461254488,1.539600910881387e-07,0.0056530087420425,6.49419388874573e-10,3.753014563630805e-06,0.2257826158667327,0.0672706573574078,0.1233789212411121,0.2810861494890734,0.2810861494890734,0.2496555790083186,0.0,0.0384615384615385,0.0693069306930693,-0.7209302325581395,-0.7244897959183674,0.0285714285714286,-0.6776119402985075,0.1739130434782609,0.1999999999999999,-0.6593059936908516,-0.6656346749226005,0.1868131868131868,-0.6717325227963525,-0.6737160120845922,-0.6697247706422018,-0.6676923076923077,-0.6625,-0.6549520766773163,-0.6493506493506493,-0.6470588235294117,-0.6482084690553745,-0.6603773584905661,-0.6635514018691588,-0.6687116564417177,-0.7008310249307479,-0.7081081081081081,-0.7065217391304348,-0.6914285714285714,-0.7216494845360825,-0.7065217391304348,-0.6785714285714286,-0.7112299465240641,-0.6940509915014164,-0.6387959866220736,-0.6313993174061434,-0.6129032258064515,-0.568,-0.5731225296442688,-0.564516129032258,-0.5156950672645739,-0.4782608695652173,-0.4374999999999999,-0.3454545454545453,-0.2340425531914892,-0.2173913043478259,-0.1496062992125983,-0.129032258064516,-0.0526315789473682,0.0285714285714286
LOKA-L^I99,8.0,0.2589123544285763,3.335855342859373e-07,0.0176842686805879,0.1788771611733471,0.8993472665592174,-0.0795564414582325,1.0,0.1119066992134526,-0.0275123427297339,6.614348997120959e-08,0.0005518067730339,1.0696244651655395e-09,6.312926981084495e-07,0.4914494062983995,0.0994929365652199,-0.2421421891393691,0.0887144826575907,0.2147664291369756,0.4686111365049388,-0.0609756097560975,-0.0238095238095238,-0.0150150150150151,-0.0655270655270655,-0.0964187327823691,-0.076056338028169,-0.0238095238095238,0.0445859872611464,0.0614886731391586,0.0314465408805031,0.1081081081081081,0.1714285714285714,0.2913385826771653,0.3225806451612902,0.3723849372384935,0.3898305084745763,0.4260869565217391,0.4708520179372197,0.5045871559633026,0.3839662447257381,0.3839662447257381,0.4017094017094016,0.4323144104803491,0.4199134199134198,0.3839662447257381,0.2519083969465647,0.3553719008264462,0.4137931034482758,0.3666666666666667,0.3497942386831274,0.4577777777777776,0.3839662447257381,0.3723849372384935,0.3723849372384935,0.6994818652849741,0.4909090909090907,0.4909090909090907,0.5327102803738315,0.7172774869109948,0.7446808510638299,0.8742857142857141,0.8959537572254335,0.9878787878787878,0.91812865497076,0.9408284023668638,1.089171974522293,1.3262411347517729,1.4117647058823528,1.6031746031746028
LOKI-L,30.0,-0.0003836722438154,8.677717260451884e-07,0.0460029191303203,0.1321709520281241,1.030609624650178,0.1555703565926083,1.0,0.0804079898002549,-0.0074142070329049,7.099220921618885e-08,0.0225075289269297,9.43250590938006e-10,9.818531196378115e-07,0.0059134174493247,0.044023242926673,0.0189686346356812,-0.0318288034701362,-0.0812998872732654,0.3934277822202081,-0.0238095238095238,0.0,-0.0344827586206897,-0.1515151515151515,-0.2566371681415929,-0.2222222222222223,-0.2500000000000001,-0.3114754098360656,-0.3,-0.1844660194174757,-0.2149532710280374,-0.2432432432432433,-0.282051282051282,-0.3057851239669421,-0.3057851239669421,-0.288135593220339,-0.34375,-0.3057851239669421,-0.263157894736842,-0.3225806451612903,-0.3333333333333333,-0.373134328358209,-0.4,-0.4324324324324324,-0.4042553191489362,-0.4324324324324324,-0.4473684210526316,-0.4509803921568628,-0.4580645161290323,-0.4683544303797469,-0.4683544303797469,-0.5434782608695652,-0.5602094240837696,-0.5307262569832403,-0.4909090909090908,-0.4814814814814815,-0.4782608695652174,-0.4750000000000001,-0.4473684210526316,-0.4473684210526316,-0.373134328358209,-0.328,-0.3385826771653544,-0.34375,-0.3333333333333333,-0.3385826771653544,-0.1683168316831683,-0.0666666666666667,-0.125
