firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDAJ-L,0.1448450990350431,-0.1448450990350431,16.0,1.5069537411045457e-07,0.0267436630696158,0.229077253218884,0.1809458533241946,2.0485400179062063,49.95,-0.012203358965407,0.0014278468117214,0.0258566978193146,1.0,0.7397454031117396,0.1492610837438423,9.483917366796949e-08,0.5188543169173707,3.7866512906735576e-09,-0.006363737858658,8.174787668926203e-07,5.0,0.2694311670399534,0.8216560509554142,0.2095075642330714,0.1700856163869341,0.0805580386861175,0.090172078361198,0.1783350395023715,0.1271905911675364,0.0225800983217495,-0.0425043512996833,-1.458077709611452,7.0,0.7157001414427155,0.1360176282051282,0.8738738738738739,0.1044214487300094,0.9560371711630844,0.0286420770657324,1.4745222929936308,-0.1119349923819187,0.076241500103029,-0.0713813615333773,0.0461095100864553,-0.057142857142857,-0.0666666666666667,-0.0728476821192053,-0.0728476821192053,-0.0666666666666667,0.0687022900763356,0.1111111111111109,0.1111111111111109,0.0852713178294573,0.1023622047244092,0.1864406779661016,0.2280701754385965,0.1864406779661016,0.4736842105263157,0.1864406779661016,0.1475409836065573,0.1864406779661016,0.2499999999999997,0.5217391304347825,0.6867469879518071,0.7948717948717947,0.5909090909090908,0.5730337078651684,0.7948717948717947,0.8918918918918919,1.1538461538461535,1.1875,1.1538461538461535,0.917808219178082,1.4137931034482758,1.3728813559322033,1.0588235294117645,1.545454545454545,1.3728813559322033,0.9444444444444444,0.8421052631578947,0.8918918918918919,0.7948717948717947,0.5909090909090908,0.4736842105263157,0.4432989690721649,0.4893617021276595,0.5217391304347825,0.5384615384615383,0.2844036697247705,0.4432989690721649,-0.1411042944785275,-0.1812865497076023,-0.1666666666666667
BDLO-L,0.0451860982834434,-0.0451860982834434,23.0,4.636372106986113e-07,0.0822809420836755,0.013626616863803,0.2103523158201795,1.0462404200177653,36.14999999999999,0.1582792817539207,0.0023025519214565,-0.0005963143923363,1.0,0.4250377073906486,0.0418891510410199,8.347862372923713e-08,0.552840308203656,3.2680021675428475e-08,0.082538574862371,5.778455382816025e-07,3.0,1.3977843609302438,0.3401987353206864,0.2888862146439092,-0.0744312697940863,0.0242673154548645,-0.0024697901994218,-0.102492473870876,0.0323508915761426,0.2181521086146821,0.030517024067648,-0.5499328257948948,6.0,0.3695324283559578,0.0286436847580442,0.0643847766489275,0.1121301452123594,0.417870102124972,0.0529158483154554,0.1203252032520325,0.0018766213456476,0.0565795437377246,0.0039620680696285,0.1147038327526131,-0.0333119795003202,-0.0399753997539976,-0.0163831127914303,-0.0708333333333334,-0.0613349368610943,-0.0997693194925029,-0.1079999999999999,-0.1279329608938547,-0.0945475638051043,-0.0860655737704917,-0.0387931034482758,0.0684462696783025,0.0765517241379309,0.1469507714915503,0.1094527363184079,0.0149544863459036,0.042752171008684,0.0728522336769759,0.1063075832742734,0.1063075832742734,0.2016936104695919,0.2388888888888889,0.286892003297609,0.5394477317554238,0.7618510158013545,0.8898305084745763,0.7480403135498319,0.6784946236559137,0.905982905982906,1.223646723646724,0.980964467005076,0.7022900763358779,1.01159793814433,0.7135016465422612,0.4507434944237918,0.3900267141585039,0.3875555555555554,0.3273809523809523,0.23399209486166,0.280557834290402,0.3008333333333333,0.2233542319749215,0.1580118694362016,0.1149999999999999,0.1149999999999999,-0.0940220545560069,-0.0504866180048663,-0.0562273276904473,-0.0556563823351483
BDRV-L,0.0612769464640359,-0.0612769464640359,22.0,5.99002805431956e-08,0.0106304054127667,0.0191104897732817,0.1552845299054302,1.1426406286652635,-3.9347,0.1390615933708134,0.0037103759150781,-0.0057724726532479,1.0,0.5059716723436913,0.0639053084475675,6.13767053284894e-08,0.3119185759942464,1.3805123425723044e-08,0.0725170446045011,5.241275951194991e-07,4.0,1.5821661061907368,3.322281928948754,-0.1826245959713493,0.2715708454382219,0.0764239869147863,0.0818060209096989,0.2728069872261466,0.060351419028737,0.0384726346328628,-0.0349521848367569,-0.5876290656903199,7.0,0.5016286379119158,0.0299702484495067,0.2554523361093366,0.1527312910295923,0.6922475904923744,-0.0104160770579145,0.9656828423966408,-0.1347128909889618,-0.0149453886929759,-0.0636608089321374,0.0916405304179734,-0.1380165289256198,-0.0509803921568627,-0.0532081377151799,-0.0770404271548436,-0.0427215189873418,-0.0791476407914765,-0.0713737528779738,-0.0265486725663717,0.0476190476190474,0.0033167495854062,0.0726950354609929,0.1601150527325023,0.079393398751115,0.1567877629063097,0.1060329067641681,0.0440034512510785,0.1578947368421053,0.2790697674418603,0.3384955752212391,0.3549832026875699,0.4135514018691588,0.5125,0.5049751243781095,0.6219839142091153,0.7587209302325582,0.896551724137931,0.7741935483870968,0.9329073482428114,1.1645796064400715,1.5910064239828694,1.3540856031128403,1.1530249110320283,1.439516129032258,1.257462686567164,0.7925925925925925,0.5963060686015831,0.8168168168168166,0.8672839506172838,0.5049751243781095,0.4993804213135067,0.5087281795511223,0.5879265091863517,0.5512820512820513,0.3687782805429864,0.2872340425531914,0.0940325497287521,0.2173038229376258,0.165703275529865,0.0813226094727435
BFQQ-L,0.05173405003546,-0.05173405003546,12.0,1.880201745860605e-06,0.3336763473399213,0.068661535786695,0.2391970134640698,1.110592657609221,37.9332,-0.089143384740925,0.0068553996816736,0.0006172349643712,1.0,1.636875665421151,0.3029490994077397,2.505435484511265e-07,0.4191852451041146,2.931546726490133e-07,-0.0464859825833883,1.2103353230418108e-06,3.0,1.1938482561505517,0.6870881930930793,-0.0142093287676831,0.0248816663628919,-0.0410998886273934,0.0570330214384529,0.0243865020072263,-0.0812033907977064,-0.0395494627837248,0.7622468248173476,-0.6916167648978988,7.0,1.6226060559980315,0.0229258545379546,0.0407424611780911,0.1459215765148127,0.762442159073093,-0.0235241490081062,-0.0122245447574658,-0.0306618089238621,-0.0148124621380431,-0.0230633179324686,-0.0032059002246102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJAL-L,0.0767701319309362,-0.0767701319309362,12.0,7.911680923450589e-07,0.1404073152079526,0.2753285834705792,0.1575706597551848,1.983336427082884,-518.5281,0.0648162192860124,0.0018355528186844,-0.0046184516424634,1.0,1.547605476341124,0.8987069124065244,1.0175618795835125e-07,0.3956012913905675,1.689629063618019e-05,0.0337999914363515,1.2591365346086371e-06,3.0,8.14079447583869,0.700768846377995,0.1181826302013166,-0.0045724014955127,-0.0112053210772429,-0.0608384215268544,-0.0196638856337174,-0.3058917248598038,0.0809743690378996,0.0476222750896903,-1.5805404711172557,5.0,1.4037628324923723,-0.0103856611464308,-0.0264783815276249,0.106973154620765,0.4550723875525929,0.0558813848780443,0.0600335681303285,-0.0609101310867793,0.0140265167712746,0.0519745114908616,-0.0010686224056397,0.1587743732590529,-0.1069651741293531,-0.0979899497487437,-0.3612099644128114,-0.3174904942965779,-0.3351851851851852,-0.4609609609609609,-0.4633781763826607,-0.4181523500810372,-0.4510703363914373,-0.440809968847352,-0.3810344827586207,-0.4075907590759076,-0.3412844036697248,-0.4766763848396501,-0.5467171717171717,-0.6538090646094503,-0.5984340044742729,-0.5929705215419501,-0.5472887767969735,-0.5562422744128555,-0.5449936628643852,-0.5979843225083987,-0.5674698795180724,-0.5518102372034956,-0.6050605060506051,-0.6314168377823408,-0.6317948717948718,-0.5648484848484849,-0.4390625,-0.580607476635514,-0.6657355679702048,-0.5997770345596434,-0.6452569169960474,-0.6561302681992337,-0.7392883079157588,-0.7390988372093024,-0.7028145695364238,-0.7501739735560194,-0.7668831168831169,-0.788450206246317,-0.7998885172798217,-0.8098516949152542,-0.8157084188911704,-0.8153292181069959,-0.814470284237726,-0.8037178786221979,-0.7809640024405126,-0.7422828427853554
BLNT-L^D19,0.0172121547872142,-0.0172121547872142,14.0,2.0693163686027739e-07,0.0367238212009018,0.0538881525644955,0.1216575071991736,1.1374938275931696,5.5405000000000015,0.0639213369901462,0.0005906754444227,0.0009985227216802,1.0,1.1797316791285055,0.7516285516285517,6.360241620295885e-08,0.2777945156220042,7.113169386484053e-09,0.0333333333333333,6.697306926671046e-07,3.0,0.7448828851057954,1.1587843936151008,-0.0091305327309281,0.0554316511173502,0.41468101310621,0.0326399395246026,0.0554316511173502,0.20495428219904,0.0729172692732499,0.0664808200754358,-0.2268596135180446,7.0,1.1797316791285055,0.0212970926138179,0.0908342006325917,0.1144058714340298,0.5146783570509006,0.1115650453733014,0.2677694972364766,0.0075524940176293,0.0089686375993631,0.0697994955171397,0.20495428219904,0.0186335403726707,-0.0584795321637425,-0.0612244897959183,-0.0852272727272727,-0.0826210826210824,-0.0473372781065087,0.0031152647975078,0.0238473767885534,0.0915254237288136,0.0878378378378379,0.1418439716312058,0.1278458844133101,0.0769230769230768,0.2337164750957856,0.1459074733096086,0.1624548736462094,0.1459074733096086,0.2803180914512921,0.3760683760683763,0.3305785123966942,0.5011655011655012,0.427937915742794,0.3333333333333335,0.3360995850622406,0.4838709677419357,0.5823095823095823,0.5260663507109007,0.4439461883408073,0.5333333333333334,0.4504504504504505,0.367303609341826,0.4703196347031964,0.288,0.4439461883408073,0.5224586288416075,0.4311111111111112,0.5940594059405941,0.6470588235294119,0.6902887139107612,0.7173333333333334,0.7173333333333334,0.788888888888889,0.8666666666666667,0.9397590361445785,0.9053254437869824,0.7595628415300546,0.7265415549597856,0.6512820512820514,0.7219251336898396
BLYM-L,0.089961891800854,-0.089961891800854,22.0,6.213984404706761e-08,0.0110278571071144,0.1494629107978007,0.2110683662122146,1.517113366789848,209.8029000000001,0.2455905074478791,0.0020233502143734,-0.000205042636495,1.0,1.843503811841367,0.1525494611052411,5.687019715506788e-08,0.5926180439959512,1.4506275355636783e-05,0.1280691336216045,3.239094351208894e-07,4.0,54.58020527048242,3.928959069289321,0.0122550275742252,0.0572155871804076,0.0024759559558462,0.0238102580582968,0.0159720931846447,0.0925686809641431,0.0715474296317929,-0.0264779176140011,-0.6549734525151033,8.0,1.5115502744072278,0.0505230571468672,0.3164013591581712,0.3804582167049458,0.5087656959856564,-0.0636331070548472,0.4708936488641237,-0.0187815387550637,0.0479861636667239,-0.1331472404564221,0.0998373180649095,-0.0126187155475858,0.0722067934202093,0.0863636363636364,0.1354347334288512,0.1715686274509802,0.1951897126528019,0.1974709718466676,0.1379232164449819,0.2309516023544799,0.2555870580386923,0.214372126784418,0.2382401315789473,0.297457992244722,0.2738578680203045,0.33330381652351,0.3044269254093388,0.2581049465240641,0.2787261146496815,0.3267248215701823,0.3145625982189626,0.3081668114682885,0.313645088117257,0.3106720055710306,0.3534382022471909,0.4095674967234601,0.3994795055302536,0.3864640883977901,0.3302411873840445,0.2975698035160288,0.2942238267148014,0.2988010006038124,0.203116260487415,0.4136700779269551,0.4552044070745142,0.5632267441860466,0.5622535795808259,0.629721831367031,0.6007867318732723,0.6108911950358402,0.629369115896548,0.5748352682773767,0.6272560250729493,0.6785953177257524,0.7747524752475246,0.8368915456874466,0.83308984660336,0.7098569157392685,0.7330801104972375,0.7471571130192618
BPVK-L,0.0480341156249849,-0.0480341156249849,19.0,4.0488460784668926e-07,0.0718542131650886,0.1927124303413989,0.3021828987279745,1.0097346669870964,-91.55680000000008,0.0095422918514418,0.0010744082555575,-0.0021183215423867,1.0,1.4970512956546904,0.2710938683794076,1.4046162678025345e-07,0.5452777602567269,5.7651550589667845e-06,0.0049760597951368,5.7065479399138e-07,4.0,19.132103151323783,0.933903213774506,-0.0769926922078136,0.1114471775925093,0.2212594469762755,-0.0075023597340028,0.1195146360405315,0.0546916653329788,0.0034203521516229,0.0917282296119791,-0.3262138389004095,6.0,1.3968547116337824,0.0386813124474881,0.094386625417913,0.3807284470072293,0.683422695604469,0.0539570464886868,0.1587308349240931,-0.0166503342521972,0.016155407272855,-0.0105053699296697,0.0459105771228935,0.0062823355506282,-0.013129102844639,0.0085724934774507,0.0273348519362186,-0.014207650273224,0.0029651593773165,-0.0066079295154184,-0.0488576449912127,-0.0424628450106158,-0.013129102844639,-0.0276679841897232,-0.0491918482080113,-0.0220455366823275,-0.0678608336203927,-0.0958904109589041,-0.0626948389331486,-0.0600903091351163,-0.0786516853932585,-0.0220455366823275,-0.0069724770642202,0.0226757369614512,0.0074460163812359,-0.0167151162790698,-0.0475184794086589,-0.0241615578795528,0.0902497985495567,0.1181818181818181,0.1293823038397328,0.1200331125827813,0.106295993458708,-0.0528526426321316,-0.031496062992126,0.0911290322580644,0.1204968944099378,0.0898107128473622,0.0134831460674156,0.1122071516646117,0.2539388322520852,0.228882833787466,0.2842904603701945,0.4309888947646747,0.3770992366412213,0.1490445859872611,0.2244343891402713,0.1957578435704816,0.1623711340206184,0.1842450765864332,0.1699092088197147,0.1765217391304347
BRIO-L^L15,0.0422235981161233,-0.0422235981161233,13.0,1.2256256869673654e-06,0.2175097982616021,0.102967838448229,0.1265795828311965,0.5792519103194097,-76.267,0.7949710581369438,0.0041186907150818,-3.5094613757926346e-06,1.0,1.16717399044434,0.0690633374816721,2.647782768797684e-07,0.1475643390143471,6.8232479794445806e-09,0.4145569620253162,4.985100278451286e-06,4.0,0.203424277605295,0.4661609257998637,1.1796069397899756,-0.097830497307555,-0.1754386309514622,-0.0051017532198259,-0.152109964447105,-0.7091653646282959,0.1888627380841245,-0.0154297239167124,-0.967962536453614,5.0,1.0477978914112558,-0.0096254744286706,-0.0465945164566796,0.0667911635276737,0.0025664296613457,0.0542488069349256,0.0393506330837303,0.0514817028034844,0.088394614070235,0.0571789881869509,0.0574562047570925,-0.1666666666666666,-0.368421052631579,-0.4782608695652174,-0.5555555555555556,-0.6129032258064516,-0.6129032258064516,-0.6363636363636364,-0.6571428571428571,-0.6571428571428571,-0.625,-0.6923076923076923,-0.6712328767123288,-0.7,-0.7,-0.7209302325581395,-0.7333333333333334,-0.6923076923076923,-0.6571428571428571,-0.6842105263157895,-0.6470588235294117,-0.6129032258064516,-0.5862068965517242,-0.6,-0.5862068965517242,-0.5862068965517242,-0.625,-0.5862068965517242,-0.5555555555555556,-0.52,-0.6,-0.7073170731707317,-0.6923076923076923,-0.6842105263157895,-0.6923076923076923,-0.7647058823529411,-0.816793893129771,-0.816793893129771,-0.8260869565217391,-0.7931034482758621,-0.7735849056603774,-0.7272727272727273,-0.7303370786516854,-0.7108433734939759,-0.75,-0.7391304347826086,-0.7209302325581395,-0.76,-0.7333333333333334,-0.7257769652650823
BUBP-L^K18,0.1315219531403819,-0.1315219531403819,22.0,8.773691633543664e-08,0.0155705279149587,0.2523347030257751,0.2538829849351862,2.228149962875002,-105.0,-0.1025369947338739,-0.002824239278151,-0.0111621799080761,1.0,1.218096234309623,0.3671875,6.425563534517968e-08,0.6444629475437136,5.558434766244671e-07,-0.0534704057424417,3.66121489519566e-07,3.0,6.164313504382736,2.325,-0.1241863403038401,0.0420672215972055,-0.0027143126888217,-0.0214863957341109,0.0388828694375493,-0.1341339648173207,0.0806754193469021,0.0981398738134861,-0.8812664907651715,6.0,1.1605648535564854,0.04203216374269,0.2801461632155907,0.2650512115913065,0.6418289316927276,0.1144879267277269,0.8482142857142857,-0.0313053750738243,0.0129059117402164,0.0176720075400565,0.1158660351826793,-0.0330459770114941,-0.1802120141342756,-0.1614457831325302,-0.173396674584323,-0.1594202898550724,-0.1223203026481715,-0.0842105263157894,-0.0543478260869565,-0.0346740638002773,-0.0183356840620592,-0.0141643059490084,-0.0224719101123596,-0.0252100840336133,0.0,0.2210526315789474,0.1317073170731706,0.1372549019607842,0.256317689530686,0.2912801484230056,0.2384341637010676,0.2747252747252746,0.2888888888888887,0.2146596858638743,0.2794117647058822,0.3132075471698112,0.5064935064935066,0.5466666666666666,0.4262295081967213,0.6073903002309469,0.5130434782608697,0.446985446985447,0.4499999999999999,0.6811594202898552,0.7846153846153847,0.6730769230769229,0.4903640256959314,0.5605381165919283,0.5263157894736843,0.303370786516854,0.2700729927007299,0.2167832167832168,0.2540540540540541,0.2517985611510791,0.1243941841680129,0.140983606557377,0.0086956521739129,0.0175438596491228,0.0357142857142858,0.0625954198473282
BUBU-L,0.0725093497125066,-0.0725093497125066,13.0,1.3236668350427906e-06,0.2349090014326673,0.2071277377293068,0.414687227037001,1.647347125040115,23.75969999999998,0.1267427393610623,0.0180231055429235,0.0008575143720502,1.0,2.114029471020718,0.3064755422364179,1.448060406645245e-07,0.3905390323341771,5.485238592224232e-07,0.0660930790504796,8.465047445001214e-07,5.0,1.9127319329139012,0.5717054017467672,0.6910094530456564,-0.2402290153945257,-0.0850572270694315,0.100541901813972,-0.2648004554137504,0.0393627108342807,0.3837370465263804,0.196509346456828,-1.1614458049537528,7.0,1.6345291686746164,0.030645650861458,0.0523593655398274,0.0455365742193957,0.3411587433795652,0.0081813045811513,0.0947826776610318,-0.079199976532945,0.0566673674619161,-0.0544542020982652,0.2502206394103594,-0.1642411642411643,-0.2377179080824089,-0.2863501483679526,-0.3291492329149234,-0.3825417201540437,-0.3761348897535668,-0.3687664041994751,-0.2863501483679526,-0.1749571183533448,-0.1222627737226278,0.0020833333333332,0.108294930875576,-0.0907372400756144,-0.0820610687022902,-0.0732177263969172,-0.2153344208809136,-0.2810164424514201,-0.1706896551724138,-0.0714285714285715,-0.1426024955436721,-0.0399201596806387,-0.0360721442885773,-0.1663778162911612,-0.099250936329588,0.0344086021505374,0.0255863539445626,0.0760626398210291,0.0688888888888887,0.3782234957020056,0.571895424836601,0.336111111111111,-0.4098159509202455,-0.3272727272727274,-0.2895125553914328,-0.2777777777777779,-0.2957540263543192,-0.2756024096385542,-0.2777777777777779,-0.2766917293233083,-0.2701062215477997,-0.2766917293233083,-0.2542635658914729,-0.2413249211356467,-0.3560910307898259,-0.3337950138504155,-0.1471631205673759,-0.1861252115059222,-0.1590909090909091,-0.2519440124416796
BUNQ-L^K12,0.0080670841736546,0.0080670841736546,23.0,5.220314140337353e-07,0.0926440664226386,0.3711157147084936,-3.2505147563486614,0.2034022209767466,0.035,0.1667513138873379,0.1295906051594023,-0.0107678921035457,1.0,3.3307086614173227,5.4,-4.848529653103341e-07,0.0468387951009599,2.3069458737231617e-15,0.0869565217391305,1.25525174813545e-07,3.0,0.0027266990044593,-0.491412213740458,-0.4841859940383409,-0.500875946249962,2.6900000000000004,0.1073988478027869,-0.5253222535812542,0.4603094855305466,-0.4465246266189862,0.1767176870292976,0.0150197628458499,3.0,3.045275590551181,-0.1349040867389491,-0.161145703611457,-1.2917647058823527,1.900415352433936,-0.4407480966567361,-0.4801526717557252,-0.0791847999150833,-0.0238331678252234,-0.1832917705735661,0.3665594855305465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7777777777777778,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8888888888888888,-0.9,-0.9047619047619048,-0.9090909090909092,-0.9130434782608696,-0.9047619047619048,-0.9230769230769232,-0.9230769230769232,-0.9310344827586208,-0.9230769230769232,-0.9375,-0.945945945945946
CWI-L,0.0591474832029959,-0.0591474832029959,22.0,1.624270172593074e-07,0.0288256587080215,0.0633967420619224,0.1827956989247312,0.9475007432033667,210.0,0.3835280219408769,0.0002095165831839,0.0056596173212487,1.0,1.1323741007194246,0.1616939364773821,5.079593555176472e-08,0.4199293604869617,2.8290492531654448e-06,0.2,3.230896741312663e-07,4.0,29.616888874411167,1.0612110862997504,0.0528956193231669,-0.0338638933412853,-0.0343278793711902,0.0417703064907012,-0.0572661870503596,-0.0589006310243085,0.0307120510258312,-0.0441111806280879,-0.5595692948940605,6.0,0.660431654676259,0.0335606604450825,0.1015641972626548,0.1988380884166965,0.8237993608327724,0.0468174644923724,0.2092473400761854,0.0127767375261592,0.0296836251596903,-0.0208533846647417,0.0475084459459459,0.0063807160581355,-0.0132913606155998,0.0085806220951019,0.0273124544792424,-0.0139811254806011,0.0028439388553147,-0.0066901408450703,-0.0488873904248144,-0.0424304141208418,-0.0132913606155998,-0.0279117849758786,-0.0492079541624537,-0.0221837088388214,-0.06805417905517,-0.0958333333333333,-0.0627906976744185,-0.0599800066644452,-0.0784057497549819,-0.0218446601941747,-0.0066901408450703,0.0224719101123596,0.0071403070332023,-0.0167305681422098,-0.0021223912274495,0.0409594095940959,0.0136543298598634,0.0103868194842406,-0.0864637305699481,-0.1156739811912225,-0.2676531671858775,-0.2959820314449712,-0.2838283828382838,-0.2622907949790795,-0.2122312203295169,-0.2856419346670042,-0.2742474916387959,-0.2035573122529644,-0.1965252064938764,0.2443758270842522,0.2515527950310559,0.2515527950310559,0.2560106856634017,0.2482300884955752,0.2616279069767442,0.3102647468648396,0.318840579710145,0.2946305644791189,0.2787851314596556,0.2857793983591612
DLY-L^F16,0.0434639446822522,-0.0434639446822522,22.0,7.437569986067356e-07,0.1319933454747455,0.0241948405704214,0.1239834688708172,1.313989968267975,76.5,-0.1004876913382209,0.0047940382351173,0.0023672641190395,1.0,1.5805785123966942,0.1457670273711012,7.559287324340639e-08,0.3662226607465877,2.7249307479124895e-07,-0.0524017467248908,1.1985954732068925e-06,5.0,1.631390332862261,0.4823275862068965,0.0605534957561693,0.2456886831248424,-0.0766301905867375,0.0662642541029832,0.3895897212012916,-0.0114085262821391,-0.0592637794945351,0.0054300980564852,-1.11864406779661,7.0,1.1518595041322317,0.0114554145376627,0.0299310938845822,0.0821986888552697,0.8213659574078874,-0.0023022529189278,0.0008620689655172,-0.1175502140269716,-0.0207202762703502,-0.0045224793828145,-0.0507603781339909,-0.0192837465564738,-0.0810126582278482,-0.0810126582278482,-0.0716112531969309,-0.0054794520547944,-0.0081967213114755,0.0401146131805156,0.09009009009009,0.1901639344262295,0.1203703703703702,0.1901639344262295,0.1634615384615383,0.167202572347267,0.2346938775510203,0.1487341772151897,0.1238390092879255,0.2222222222222221,0.2872340425531916,0.2099999999999999,0.2474226804123711,0.2604166666666667,0.3010752688172042,0.3802281368821292,0.3961538461538461,0.5252100840336136,0.2517241379310344,0.1273291925465838,0.1634615384615383,0.3595505617977528,0.41796875,0.2019867549668874,0.0341880341880342,0.1134969325153374,-0.0497382198952879,-0.0970149253731342,-0.1189320388349515,-0.0371352785145888,-0.0135869565217392,-0.1731207289293849,-0.2226980728051392,-0.1635944700460829,-0.1712328767123287,-0.1558139534883721,-0.131578947368421,-0.2389937106918238,-0.3240223463687151,-0.3563829787234042,-0.3098859315589354,-0.274
DMXC-L,0.0830893055967534,-0.0830893055967534,14.0,2.306637246319815e-07,0.0409355162383341,0.0491409099901767,0.1941015964040481,0.951016179973282,-6.791200000000004,-0.2102624150820892,-0.0022983140406253,-0.000704596974676,1.0,0.5385464500783382,0.2911897805713852,1.1816573360716425e-07,0.2337276585543326,1.6648958772742188e-06,-0.1096464420086115,1.2677937363730974e-06,5.0,6.7942984808434055,1.302786519898749,-0.1199752692116879,-0.4110068568453719,-0.032838514318985,0.029719008689721,-0.4307751294961233,-0.6313805973653683,-0.0015545513157556,0.9554176878495728,-1.1238147920924133,6.0,0.510395575852552,0.0184902971302904,0.1077664900022271,0.1499954409569199,0.5384333410388996,-0.1175247744782421,-0.1204180557034165,-0.1092173327532133,-0.0095554204748991,-0.1168702388285325,-0.0445823121504271,0.0196987253765932,-0.0495594713656386,-0.0357541899441339,-0.1001042752867569,-0.1873822975517889,-0.1395812562313059,-0.1256332320162105,-0.0925341745531018,-0.0690399137001077,-0.1685934489402697,-0.1317907444668007,-0.087737843551797,-0.0485115766262402,0.0081775700934578,-0.0159635119726337,-0.1121399176954732,-0.1685934489402697,-0.1889097744360902,-0.1812144212523717,-0.1819905213270142,-0.2089825847846012,-0.224618149146451,-0.1757402101241643,-0.1780952380952379,-0.1489151873767258,-0.1547502448579824,-0.1588693957115008,-0.1873822975517889,-0.2125912408759124,-0.1942110177404294,-0.1987000928505106,-0.251517779705117,-0.1463897131552917,-0.0991649269311063,-0.0838641188959659,-0.1066252587991717,-0.080937167199148,-0.0838641188959659,-0.0838641188959659,-0.0740343347639485,-0.0159635119726337,-0.0972803347280334,-0.0537280701754384,-0.0650054171180931,0.2616959064327486,0.289985052316891,0.2823179791976227,0.3256528417818742,0.3276923076923077
DOQX-L^J16,0.0202082057562768,0.0202082057562768,23.0,2.95848316201497e-07,0.0525037197386478,0.0920669577874818,0.1795978524055164,3.915624628547316,0.8000000000000007,0.1647393530537549,0.0016522106631736,-0.0007788161993769,1.0,2.612860892388451,0.3511029411764706,6.994699475906821e-07,0.939233817701453,1.2538094558036858e-08,0.0859073359073358,5.147760701906047e-06,5.0,0.0494556214998331,-5.9841269841269815,0.2854521816472643,0.3643002414443337,-0.0385180995475112,0.0242016518076744,0.3420993805502288,0.0203625667233351,0.1170713923134394,0.033673106480466,0.149546827794562,7.0,1.2040682414698165,0.030527289546716,0.2391304347826087,0.2341220423412204,0.7779645929147984,0.1571994715984148,-2.4814814814814814,-0.0281690140845067,0.1028181417877587,0.0529500756429652,0.2458191877279014,0.0,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,0.0,0.0,0.0,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,0.0370370370370369,0.0566037735849056,0.0769230769230768,0.0566037735849056,0.0566037735849056,0.0566037735849056,0.0869565217391303,0.0869565217391303,0.1666666666666667,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2302284710017574,0.1914893617021276,7.9743589743589745,0.1428571428571428,11.280701754385966,0.1200000000000001,0.109350237717908,10.290322580645162,9.687022900763358,0.0566037735849056,6.142857142857143,0.0769230769230768,0.0279001468428781,7.484848484848484,7.045977011494253,6.608695652173913,0.0370370370370369,8.333333333333334,8.523809523809524,9.0,-0.0175438596491228,7.695652173913043,6.608695652173913,6.446808510638299
