firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,0.089675359233635,0.089675359233635,3.0,0.2047521267233793,3.411882660498339e-07,0.2114128913948444,-0.0055752619082293,1.0,1.78255033557047,0.6130884041331803,5.8281269645523234e-08,5.683292364714712e-08,0.045761220299208,0.8906667474136432,0.6414439954105702,0.3758949657758152,0.4678921951174729,-0.0345009445436432,-0.2556980338128858,-0.0008462234964725,1.4041666666666686,3.0,1.3818791946308726,0.1383955909369259,3.1855047454702325,0.0509536009109023,0.5901786492824598,-0.0389105058365757,0.036290322580645,0.0753138075313806,0.1030042918454934,0.2180094786729858,-0.0077220077220077,0.0753138075313806,0.1628959276018098,0.212264150943396,0.212264150943396,0.0843881856540083,0.0798319327731091,0.200934579439252,0.1422222222222222,0.117391304347826,0.1735159817351597,0.1898148148148146,0.117391304347826,0.0982905982905983,0.200934579439252,0.0158102766798418,0.0239043824701195,0.0532786885245901,0.168181818181818,0.1898148148148146,0.1898148148148146,0.1788990825688072,0.1222707423580784,0.1125541125541125,0.2722772277227723,0.2475728155339804,0.168181818181818,0.1953488372093024,0.1030042918454934,-0.0886524822695035,-0.0338345864661655,-0.0338345864661655,-0.0722021660649819,-0.0153256704980843,-0.0722021660649819,-0.0950704225352112,-0.0153256704980843,-0.0228136882129277,0.028,-0.293956043956044,-0.1892744479495268,-0.1867088607594937,-0.1892744479495268,-0.1490066225165564
BBXK-L,0.1286875662742325,0.1286875662742325,3.0,0.1305103400335978,3.673119608039075e-07,0.2276001006028784,-0.0004316880198691,1.0,1.439277350284376,0.1163261549788331,6.015376835424256e-08,1.390434415917676e-05,0.0485431269188436,14.285279004138694,-0.2640304992122232,0.4475262670941177,0.7937225946879226,0.0917072293380385,-3.112687589109054,-0.0613503738117621,1.1912912157060151,3.0,1.0477305676368909,0.1755658897355446,10.848769490888598,0.0297248622528128,0.8362570339913208,-0.0318725099601592,-0.0195312500000001,0.0590717299578058,0.0286885245901638,0.1106194690265487,0.1255605381165918,0.1155555555555554,0.1008771929824561,0.1409090909090906,0.0772532188841199,0.0286885245901638,0.0590717299578058,0.1205357142857141,0.3494623655913977,0.2806122448979591,0.2184466019417474,0.2425742574257425,0.2549999999999999,0.2425742574257425,0.3280423280423279,0.2741116751269035,0.1409090909090906,0.1895734597156397,0.2938144329896905,0.4022346368715082,0.4678362573099415,0.559006211180124,0.5398773006134969,0.4261363636363635,0.6298701298701297,0.7430555555555556,0.4508670520231213,0.5398773006134969,0.6733333333333331,0.4508670520231213,0.4425287356321838,0.4180790960451976,0.3944444444444444,0.4342857142857141,0.4180790960451976,0.4022346368715082,0.3791208791208789,0.4508670520231213,0.2549999999999999,0.0546218487394958,0.0635593220338983,-0.0233463035019455,0.0329218106995883,-0.0079051383399209
BCPS-L^C06,0.0005917823873317,-0.0005917823873317,2.0,-0.0304053375133136,6.967375739696013e-07,0.4317244164394217,-0.015620936370635,1.0,0.9973353635325466,-0.0898642177024057,7.970601935717614e-08,1.057589289084503e-05,-0.0186893350214022,5.014687190816844,-1.4199494737219047,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,-0.123310591362467,-0.0156926406926405,2.0,0.6454764623778708,0.0799413194368417,6.4560953723881545,0.1000589738549242,0.6098401627255231,-0.003584229390681,-0.0621848739495798,-0.0776859504132231,-0.0699999999999999,0.1115537848605578,0.0410447761194028,0.0608365019011407,0.1673640167364016,0.179704016913319,0.0314232902033271,-0.1348837209302326,-0.1415384615384615,-0.1142857142857142,-0.0141342756183745,-0.0542372881355932,-0.0746268656716417,-0.1014492753623188,-0.1156893819334389,-0.0295652173913043,-0.0227670753064798,-0.172106824925816,-0.1830161054172767,-0.1948051948051947,-0.1184834123222748,-0.1294851794071763,-0.172106824925816,-0.1596385542168674,-0.1794117647058822,-0.1308411214953271,0.0528301886792452,0.0090415913200723,-0.0329289428076255,-0.0106382978723403,0.0072202166064982,-0.0346020761245674,-0.0395869191049913,-0.0428816466552315,-0.0346020761245674,-0.0445205479452054,0.012704174228675,0.0163934426229508,0.1137724550898204,0.1576763485477177,0.0608365019011407,-0.2439024390243902,-0.2028571428571428,-0.217391304347826,-0.2479784366576819,-0.1982758620689655
BCQE-L^A14,0.1029886787719132,0.1029886787719132,3.0,0.3908675114343555,6.872363108234283e-07,0.4258370817520608,-0.0131998257264905,1.0,2.1162420382165603,0.0198155107618722,1.025674293037981e-07,9.140124330267022e-07,0.1567818849816301,1.878889477772168,5.429033236518392,0.0404788307322985,0.1075842961869277,-0.0295386218957551,-0.2843280734742489,0.0788399883415912,1.8428731762065085,3.0,1.234531392174704,0.113384188626907,3.4969296173830893,0.0788399883415912,1.1387138921889652,0.1483375959079285,-0.0645933014354066,-0.0712589073634203,-0.0393120393120393,0.3299319727891157,0.1741741741741742,0.3120805369127517,0.4535315985130113,0.2694805194805194,0.0712328767123289,-0.1837160751565761,-0.2068965517241379,-0.2052845528455283,-0.1272321428571429,-0.1330376940133036,-0.0623501199040766,-0.1193693693693693,-0.1536796536796536,-0.1272321428571429,-0.1555075593952483,-0.2437137330754352,-0.2929475587703436,-0.2718808193668528,-0.2303149606299213,-0.2318271119842828,-0.1820083682008368,-0.1591397849462366,-0.2036659877800407,-0.1627408993576017,-0.0025510204081632,0.0683060109289617,0.0,0.0741758241758241,0.080110497237569,-0.0025510204081632,0.0771349862258954,0.1203438395415472,0.1568047337278106,0.1812688821752266,0.1500000000000001,0.1920731707317073,0.2990033222591364,0.52734375,0.3719298245614035,-0.1133786848072562,-0.588421052631579,-0.6233140655105973,-0.6269083969465649,-0.6638005159071367
BCUB-L^L00,0.0266199091416274,0.0266199091416274,2.0,-0.0732493857493858,3.397832045965673e-07,0.2105422632578874,0.0138150547783188,1.0,1.7829289428076256,0.13944878650761,1.0733223971913225e-07,3.329376681502113e-07,-0.0175061425061425,1.763237696193885,-1.4361463585264242,0.0707091071131202,0.0763616199055356,0.059725968281368,0.0875177777708142,-0.0359262056316754,0.1908571428571425,6.0,1.2422010398613517,0.1809954751131222,5.287573964497041,-0.0359262056316754,0.712613226214349,0.0429447852760735,-0.0297619047619048,-0.0893854748603353,-0.0258964143426294,0.2970822281167107,0.2074074074074074,0.2103960396039603,0.2103960396039603,0.2603092783505154,0.0890868596881959,-0.0355029585798817,-0.0316831683168317,-0.0020408163265307,0.0988764044943819,0.0964125560538116,0.1319444444444442,0.1505882352941174,0.147887323943662,0.1783132530120479,0.1587677725118483,0.0723684210526316,0.0316455696202531,0.0382165605095541,0.0939597315436242,0.1215596330275228,0.0964125560538116,0.0939597315436242,0.1113636363636361,0.1505882352941174,0.3216216216216214,0.3697478991596639,0.2834645669291338,0.397142857142857,0.4467455621301774,0.3697478991596639,0.438235294117647,0.557324840764331,0.5329153605015673,0.5046153846153845,0.5329153605015673,0.4467455621301774,0.6979166666666665,0.932806324110672,0.8314606741573034,0.0561555075593951,0.1267281105990783,0.27012987012987,0.3508287292817678,0.4092219020172909
BCYN-L,0.0197418375094912,0.0197418375094912,2.0,-0.1886948150185669,2.885408983062996e-05,17.879063164408684,0.0071973783258657,1.0,2.4763406940063093,-0.0161353797717434,5.851609417651755e-06,6.234834895133454e-06,-0.0601017741713656,0.1873982927803605,-1.7743393029034182,-0.0960227436165417,-0.1836653085372146,-0.113160557298323,0.0607195707504123,-0.1997102649006622,0.2564102564102564,4.0,1.6550998948475288,0.0525865754595981,6.61025641025641,-0.1997102649006622,0.9170771910640744,0.0413533834586465,-0.020257826887661,-0.0499999999999999,-0.0037453183520598,0.1343283582089551,0.1796008869179601,0.1981981981981981,0.307125307125307,0.3168316831683169,0.1271186440677967,-0.044883303411131,-0.0617283950617283,-0.0763888888888888,0.0191570881226055,0.0,0.0472440944881891,0.0451866404715128,-0.0843373493975903,-0.0309653916211293,0.0350194552529183,-0.0166358595194084,-0.0683012259194395,0.0056710775047259,0.0969072164948454,0.0682730923694778,0.0075757575757575,0.0211132437619963,0.0290135396518376,0.0513833992094863,0.2788461538461539,0.2201834862385321,0.2118451025056948,0.2118451025056948,0.2850241545893721,0.2173913043478261,0.2975609756097563,0.275779376498801,0.4378378378378378,0.5070821529745044,0.4456521739130434,0.5510204081632653,0.4860335195530727,0.4777777777777778,0.6625000000000001,-0.6113951789627465,-0.5784469096671949,-0.6325966850828729,-0.4854932301740812,-0.4674674674674675
BCZB-L,0.02279194370029,0.02279194370029,3.0,0.147460355311792,3.020227560050569e-07,0.1871444902057169,0.0001502041846341,1.0,0.4312298866657338,0.1898256848096762,6.415026187466137e-08,2.545338888911668e-05,0.188565637295815,11.975882448955742,0.2617800833963828,-0.026944475658148,-0.1684157083700667,-0.0421897104626575,-0.0669229376764293,-0.0060227990602806,0.2311373873873871,2.0,0.1788862459773331,0.1447804767438564,74.34157944814463,0.1273952441417523,0.7082490547352669,-0.0641711229946524,-0.0234986945169712,0.0840579710144928,0.1402439024390245,0.1687499999999999,0.2182410423452769,0.2635135135135136,0.2262295081967213,0.2677966101694915,0.2466666666666668,0.2508361204013378,0.272108843537415,0.272108843537415,0.4724409448818898,0.5080645161290323,0.4274809160305344,0.4007490636704121,0.3955223880597014,0.406015037593985,0.4724409448818898,0.375,0.2896551724137932,0.3405017921146953,0.5080645161290323,0.5583333333333336,0.5390946502057612,0.669642857142857,0.7235023041474655,0.5914893617021277,0.8793969849246233,0.8793969849246233,0.7809523809523811,0.9378238341968914,0.8155339805825244,0.7235023041474655,0.6331877729257642,0.7155963302752293,0.6120689655172415,0.6260869565217393,0.6923076923076925,0.6403508771929827,0.7235023041474655,0.7809523809523811,0.6120689655172415,0.3262411347517733,0.4609375,0.312280701754386,-0.3506944444444444,-0.315018315018315
BCZR-L^G00,0.0610962783380313,0.0610962783380313,2.0,0.0648903581781715,3.042324393358876e-07,0.1885136918709632,-0.0054386034034449,1.0,1.231875650366694,0.0814313953367715,3.966064586754242e-08,1.8113243974758451e-06,0.0749171748503869,5.92738050412917,-1.2339708643733802,-0.0072519677304323,0.0050488002012467,0.0552793330106033,-3.291672532103896,0.0067169034212263,1.1435366639065223,3.0,0.8785347160595938,0.1524510118643054,3.402757733473516,0.0560412222790811,1.114773236685435,-0.0869565217391303,0.0267857142857141,0.0747663551401867,0.0747663551401867,0.236559139784946,0.3372093023255813,0.236559139784946,0.4743589743589742,0.6428571428571428,0.3450292397660817,0.1557788944723617,0.1386138613861385,0.0849056603773583,0.2432432432432429,0.1979166666666665,0.0502283105022831,0.0550458715596329,-0.0573770491803279,-0.0573770491803279,0.0267857142857141,0.0132158590308368,-0.0254237288135593,-0.4663573085846867,-0.4700460829493088,-0.554263565891473,-0.4772727272727274,-0.4177215189873419,-0.339080459770115,-0.3313953488372093,-0.1785714285714286,-0.1254752851711027,-0.2041522491349482,-0.2203389830508475,-0.217687074829932,-0.2987804878048781,-0.3255131964809384,-0.2857142857142858,-0.2744479495268139,0.0952380952380951,0.0176991150442478,0.07981220657277,0.0360360360360358,0.0360360360360358,0.0747663551401867,-0.3294460641399418,-0.255663430420712,-0.1575091575091576,-0.1385767790262172,-0.0612244897959185
BDAJ-L,0.0519866603144354,0.0519866603144354,19.0,0.6745667686034659,8.46391480194297e-07,0.5244555217315208,-0.0125421071644824,1.0,1.3321178529754958,0.5194745963696069,1.0055281182041745e-07,7.409724658116252e-07,0.5347604485219163,4.256813033310236,0.0335945484288232,-0.1342685639469731,-0.0100021274263944,0.0690048989844912,-0.1524568705631971,0.068473900408533,0.6892369883779685,2.0,1.092619603267211,-0.0217274497951507,7.202052944354403,0.2196706312900273,0.8565415464903067,-0.0832137733142037,-0.0183098591549295,-0.0452054794520547,-0.0465116279069767,0.1351791530944626,0.1187800963081859,0.1314935064935063,0.2468694096601074,0.2358156028368794,0.1407528641571194,-0.0755968169761274,-0.1970046082949308,-0.1320049813200497,-0.0644295302013423,-0.0865006553079947,-0.0816864295125164,-0.1352357320099256,-0.1885913853317811,-0.2124293785310734,-0.1682577565632459,-0.2553418803418803,-0.2616525423728814,-0.2858606557377049,-0.3064676616915424,-0.2616525423728814,-0.2792140641158221,-0.2272727272727273,-0.2159730033745782,-0.1602409638554217,-0.0542740841248304,0.0175182481751825,-0.0656836461126005,-0.0057061340941512,0.0641221374045801,-0.0292479108635097,-0.0517006802721088,-0.0305980528511823,-0.0465116279069767,0.0101449275362317,0.10459587955626,0.1370309951060357,0.2626811594202898,0.3639921722113501,0.3801980198019801,-0.0224403927068723,0.0086830680173661,-0.0529891304347827,-0.0948051948051948,-0.037292817679558
BDBL-L^I07,0.1364757566482418,0.1364757566482418,3.0,0.0895786305492851,2.8426878837671884e-07,0.1761434740409664,-0.0133228854523146,1.0,0.9490399884509888,0.0618639961234048,7.191040387442707e-08,5.586116347599215e-06,0.0342738901429647,5.001882924228833,0.8427120787301071,0.0109704286382467,0.0620401736834158,0.0083137056454846,-3.91485668146952,-0.0715553554521441,2.2790138304269387,3.0,0.6995091670275732,0.1006569779016523,5.702290076335879,-0.0148566814695195,0.7211940199080282,0.0536723163841807,-0.0084033613445377,-0.0125523012552301,-0.0028169014084505,0.0892307692307692,0.0457902511078287,0.066265060240964,0.1819699499165274,0.1999999999999999,0.1364365971107544,-0.0234482758620689,-0.0923076923076923,-0.0559999999999999,0.0825688073394494,0.0694864048338368,0.0411764705882353,-0.096938775510204,-0.0888030888030887,-0.0745098039215687,-0.0445344129554655,-0.1149999999999999,-0.1871412169919633,-0.1418181818181818,-0.0659630606860158,0.018705035971223,0.0290697674418605,0.0216450216450216,-0.0056179775280899,-0.034106412005457,0.1328,0.107981220657277,0.0535714285714286,0.1114599686028257,0.1364365971107544,0.0678733031674208,0.0694864048338368,0.1114599686028257,0.120253164556962,0.2206896551724138,0.2185886402753873,0.2486772486772486,0.3283302063789868,0.3258426966292136,0.496828752642706,-0.0220994475138122,0.0694864048338368,-0.0028169014084505,-0.067193675889328,-0.0247933884297519
BDCK-L^L08,0.1001732179655934,0.1001732179655934,2.0,0.0206435510437326,7.272644174208771e-07,0.4506399797262592,-0.0018993871925339,1.0,1.321859460505001,-0.0138968966325319,7.090184068804936e-08,1.4056107955201837e-07,0.0342280412786985,0.7884098243748866,-1.3850317732852668,0.0837865635989781,0.0867943851397858,-0.0064787224115667,-0.0248969512112943,-0.0210055624779751,1.863919520216676,3.0,1.2644524859162307,0.0864961412732113,5.584792959168952,-0.0210055624779751,0.7380174403553352,-0.0310077519379845,0.0038910505836575,-0.011494252873563,0.1072961373390557,0.2000000000000001,0.1727272727272726,0.2463768115942031,0.2647058823529411,0.3945945945945945,0.303030303030303,0.205607476635514,0.205607476635514,0.2169811320754717,0.3870967741935482,0.3650793650793651,0.1569506726457399,0.1266375545851528,0.048780487804878,0.0661157024793388,0.1889400921658988,0.0197628458498024,-0.0883392226148409,-0.0618181818181817,-0.0227272727272727,0.0530612244897958,0.0573770491803278,0.0530612244897958,-0.0038610038610037,-0.04089219330855,0.0840336134453783,0.1120689655172415,0.0705394190871369,0.1120689655172415,0.205607476635514,0.0403225806451612,0.1072961373390557,0.2000000000000001,0.1727272727272726,0.2524271844660195,0.1072961373390557,0.1266375545851528,0.1466666666666667,0.1834862385321101,0.1727272727272726,-0.0947368421052631,-0.0947368421052631,-0.1164383561643834,-0.0264150943396226,-0.04089219330855
BDFF-L^C99,0.0015729089563286,0.0015729089563286,3.0,-0.0662879635013641,1.19499815430048e-06,0.7404651336258634,-0.0205801395087286,1.0,1.7927734375,-0.0361741719389653,1.0557401255075676e-07,1.950335541332427e-06,-0.0497383369861788,2.3436998774947524,-4.464756340911418,0.115017625762195,0.0861253004807693,0.0981593001577514,0.0846103368403669,-0.1244005530195828,0.0297202797202795,3.0,1.107421875,0.06651001225991,7.26747311827957,0.0338926334910847,0.4293105559161705,-0.1428571428571429,-0.0666666666666667,-0.0454545454545455,-0.0769230769230769,0.0,-0.0117647058823529,-0.0117647058823529,0.0,0.0120481927710842,-0.0666666666666667,-0.1157894736842105,-0.125,-0.16,-0.0561797752808989,-0.0869565217391304,-0.1764705882352941,-0.16,-0.2293577981651376,-0.2075471698113208,-0.2566371681415929,-0.282051282051282,-0.368421052631579,-0.3538461538461539,-0.2758620689655172,-0.2758620689655172,-0.3225806451612903,-0.3225806451612903,-0.2941176470588235,-0.328,-0.2500000000000001,-0.288135593220339,-0.3587786259541985,-0.3333333333333333,-0.34375,-0.3636363636363636,-0.3057851239669421,-0.3225806451612903,-0.373134328358209,-0.3225806451612903,-0.3538461538461539,-0.3538461538461539,-0.3488372093023256,-0.3333333333333333,-0.3636363636363636,-0.5227272727272727,-0.4878048780487805,-0.5087719298245614,-0.4683544303797469,-0.4683544303797469
BDLO-L,0.0190013752841786,0.0190013752841786,3.0,0.1020058997050148,1.1695322556588656e-05,7.246855192618532,0.0076431124278623,1.0,0.8864659051574941,0.0153283810871359,9.724597550246752e-07,1.7689954703771175e-06,0.0814749262536874,0.477744439282772,0.4944464131289752,-0.0113531990644734,0.0331004236681707,-0.0361927235161273,0.0441894725719868,0.0633251851158038,0.3151769087523282,2.0,0.6883004499826931,0.0415474808122574,35.88501742160279,0.005663509422908,0.5096150347824009,0.000751879699248,0.0075757575757577,1.7479338842975207,1.742268041237114,1.96875,-0.0148148148148147,-0.0148148148148147,2.1367924528301887,0.0230769230769232,2.0930232558139537,1.860215053763441,1.982062780269059,2.029612756264237,2.6338797814207653,0.0472440944881891,2.472584856396867,0.1271186440677965,0.1167086481947943,2.4816753926701574,2.6944444444444446,0.1167086481947943,2.350125944584383,0.1565217391304347,0.1565217391304347,0.1565217391304347,2.5849056603773586,0.1367521367521369,2.855072463768116,0.2314814814814814,3.4333333333333336,3.6341463414634143,1.0461538461538464,3.523809523809524,3.889705882352941,1.9230769230769236,2.1666666666666665,3.586206896551724,3.0548780487804885,3.403973509933775,3.602076124567474,3.554794520547945,3.6341463414634143,3.889705882352941,3.6341463414634143,3.0548780487804885,2.92330383480826,2.7047353760445687,2.68421052631579,2.866279069767442
BDRV-L,0.0133689839572192,0.0133689839572192,7.0,0.2366510038445109,7.502709666864351e-07,0.4648956900927439,-0.0042930538556464,1.0,0.9227053140096618,0.0727339181286549,9.841714554489865e-08,8.29738151984678e-06,0.2494660401537804,8.461024755231888,-0.8937426911852306,0.0664288831700453,0.1096823928461302,0.200384246697753,-0.1461770104561901,0.1053022794846382,0.1818181818181818,3.0,0.6560386473429952,0.0983666061705989,10.54609929078014,0.1053022794846382,0.5758490716883629,-0.0654396728016358,-0.0200400801603207,0.071193866374589,-0.0729857819905214,0.0273109243697478,-0.0685714285714286,-0.0278330019880717,-0.0170854271356784,0.0493562231759656,-0.0578034682080925,-0.1205035971223021,-0.1109090909090909,-0.1157323688969259,0.0415335463258783,0.0437566702241194,0.0155763239875388,-0.0297619047619048,-0.0712250712250712,-0.0667938931297711,0.0176899063475546,-0.0632183908045976,-0.1092896174863389,-0.0851262862488306,-0.0278330019880717,0.0482315112540192,0.0262329485834207,0.0688524590163932,0.0113753877973112,0.0700218818380742,0.2271016311166875,0.2474489795918366,0.2133995037220841,0.2522407170294494,0.3252032520325203,0.2301886792452829,0.2301886792452829,0.2164179104477612,0.156028368794326,0.1587677725118483,0.1985294117647058,0.2317380352644835,0.1941391941391941,0.2619354838709677,0.1754807692307691,-0.0268656716417912,0.0572972972972971,0.0155763239875388,-0.0040733197556008,-0.0200400801603207
BRGA-L^F00,0.0205152835431746,-0.0205152835431746,2.0,0.0931351428981761,3.386704270269949e-07,0.2098527450450065,0.0020151235654283,1.0,1.017134918184625,-0.1604719764011798,7.77656795720805e-08,2.458562725561752e-06,0.0779118196179807,3.635135610102118,68.74141484150134,-0.1710454516574368,-0.1597820132735548,-0.0225031921411845,-0.0785614572880093,0.00402541493118,-0.2287681713848504,2.0,0.676752083976536,0.1537616291846751,7.696671949286847,-0.0119624038735401,0.7574296360506072,-0.0027472527472528,-0.0319148936170211,-0.0618556701030926,-0.0188679245283018,0.0550724637681159,0.1446540880503144,0.1818181818181818,0.1555555555555556,0.1741935483870968,0.1234567901234566,0.0282485875706215,0.0167597765363127,0.0489913544668587,0.1779935275080906,0.1592356687898088,0.0996978851963745,0.064327485380117,0.0,0.0139275766016713,0.0370370370370372,-0.0344827586206896,-0.0831234256926952,-0.0618556701030926,-0.0162162162162162,0.0996978851963745,0.1097560975609757,0.1374999999999999,0.1518987341772151,0.1131498470948013,0.2727272727272729,0.2551724137931035,0.1973684210526316,0.263888888888889,0.3893129770992367,0.1818181818181818,0.205298013245033,0.2465753424657535,0.2682926829268293,0.4559999999999999,0.3840304182509506,0.3431734317343173,0.3787878787878787,0.6177777777777778,0.3582089552238805,0.133956386292835,0.133956386292835,0.1234567901234566,0.1097560975609757,0.2093023255813955
BWQW-L^I10,0.1071446496607694,0.1071446496607694,11.0,0.2191247585613782,3.374125685400134e-07,0.2090733293201425,0.0003251038067719,1.0,1.799582378654187,1.2996059832178035,8.33090357656599e-08,4.501211748287546e-07,0.3016664551875819,2.020245810683432,21.679317886762256,-0.1623432418836435,-0.2174672106026539,0.1241459288563775,-0.0388361319794015,-0.0370391247168352,1.0836342607466438,5.0,1.253516740061858,0.1024859886979372,3.365233698134108,0.4421782870848463,0.6783009188465587,0.0301204819277107,0.0152905198776758,0.0573248407643312,0.1178451178451176,0.3551020408163263,0.4755555555555555,0.4497816593886461,0.6195121951219513,0.6116504854368932,0.3662551440329216,0.2296296296296294,0.0030211480362536,0.0957095709570956,0.1899641577060931,0.2296296296296294,0.2388059701492535,0.216117216117216,0.177304964539007,0.2868217054263564,0.3227091633466137,0.1649122807017542,0.1527777777777776,0.2296296296296294,0.3719008264462808,0.3551020408163263,0.3279999999999998,0.3833333333333333,0.3441295546558702,0.4690265486725664,0.6116504854368932,0.596153846153846,0.4127659574468083,0.5090909090909088,0.5660377358490565,0.4067796610169492,0.3775933609958504,0.502262443438914,0.3662551440329216,0.4248927038626608,0.3551020408163263,0.3891213389121337,0.5090909090909088,0.8241758241758241,0.6852791878172588,0.0573248407643312,0.0849673202614378,0.0921052631578946,0.2116788321167881,0.1857142857142857
CWV-L^I06,0.0126222444710635,0.0126222444710635,2.0,0.0170573386224306,4.393704095488885e-07,0.2722501853639368,-0.0059661810478132,1.0,0.9918504314477468,0.0277265947179081,9.073994883452244e-08,2.9145174703794808e-06,0.0613054453660294,5.765942926742488,-1.3005564997391454,-0.0427524411730819,-0.0250222260960516,0.1704088540891424,0.9292367217494656,0.0655686463784052,0.1459280694501856,4.0,0.7455417066155321,0.1317878440819873,25.204003813155385,0.1449915551513577,0.6148202547299705,0.0198198198198198,-0.0263157894736842,0.0054347826086957,0.0036166365280287,0.0632183908045977,0.1443298969072166,0.0946745562130175,0.183368869936034,0.1987041036717063,0.1326530612244896,-0.0640809443507588,-0.0811258278145695,-0.0228873239436619,0.083984375,0.0315985130111524,0.0673076923076922,0.0591603053435114,-0.0071556350626118,0.0776699029126213,0.1257606490872211,0.1033797216699801,0.0491493383742911,0.0673076923076922,0.1033797216699801,0.146694214876033,0.1189516129032257,0.0882352941176471,0.1514522821576762,0.1708860759493669,0.2997658079625294,0.3703703703703704,0.2967289719626167,0.3214285714285714,0.4194373401534526,0.3245823389021478,0.2847222222222221,0.4682539682539683,0.4959568733153638,0.4919354838709675,0.3979848866498738,0.4304123711340206,0.4605263157894737,0.6086956521739129,0.6920731707317074,0.0109289617486338,0.0296846011131726,0.0531309297912714,0.1167002012072435,0.183368869936034
DLY-L^F16,0.0099169000505027,-0.0099169000505027,2.0,0.0596690307328604,3.612540511571339e-07,0.2238463953273105,0.0052606989859661,1.0,2.104418985270049,1.029607250755287,8.517809125229237e-08,6.76942552671089e-07,-0.1024113475177305,2.011084314682052,-1.549909991982824,0.456777711444585,0.7841282132460713,0.2492672574763864,0.1842805654983838,-0.0108678776587486,-0.1363636363636368,5.0,1.67430441898527,0.0460509052742062,5.731893837156995,-0.0108678776587486,0.6278909872142111,0.0100166944908179,-0.0323101777059774,-0.0164203612479474,0.0831826401446653,0.3078602620087336,0.2401656314699793,0.2376033057851241,0.3897911832946636,0.4330143540669857,0.1908548707753479,0.134469696969697,0.134469696969697,0.1431297709923664,0.3281596452328161,0.2610526315789474,0.3738532110091743,0.3222958057395142,0.349099099099099,0.4609756097560977,0.3930232558139537,0.258403361344538,0.2101010101010101,0.2004008016032064,0.2150101419878296,0.258403361344538,0.1908548707753479,0.2052313883299799,0.3252212389380533,0.3107221006564551,0.4645476772616137,0.4468599033816427,0.3644646924829158,0.450363196125908,0.4900497512437813,0.450363196125908,0.4753694581280789,0.6102150537634408,0.5680628272251309,0.5721784776902887,0.6321525885558583,0.6145552560646901,0.7017045454545454,1.01006711409396,0.6277173913043479,0.1409523809523809,0.1196261682242991,0.0970695970695971,0.1366223908918407,0.134469696969697
DOQX-L^J16,0.0038672134862673,0.0038672134862673,3.0,0.1214814125529241,3.315133000744242e-07,0.2054179239984294,0.0146458305319089,1.0,2.4977989969558267,0.1857296612852169,7.449959833373754e-08,1.1180753072389854e-08,0.0339955644473395,0.6109523826409199,-4.334658927544726,-0.0773083808108088,-0.011836718308935,-0.0563783005430359,0.0736416259264943,-0.0573556652853624,0.025137806500665,4.0,1.5725892994021158,0.2518389599899999,5.213166942569719,-0.0348331427628399,0.9127544972167594,-0.0689655172413792,0.1047619047619046,0.1658291457286431,0.1599999999999999,0.4683544303797466,0.4591194968553458,0.4320987654320984,0.406060606060606,0.4233128834355828,0.4499999999999997,0.2817679558011048,0.3181818181818181,0.3647058823529412,0.4777070063694266,0.5570469798657718,0.5890410958904109,0.4233128834355828,0.5263157894736841,0.5364238410596025,0.7443609022556388,0.4777070063694266,0.4233128834355828,0.5163398692810457,0.4499999999999997,0.3647058823529412,0.3975903614457832,0.3647058823529412,0.4683544303797466,0.5163398692810457,0.6690647482014389,0.681159420289855,0.5570469798657718,0.5570469798657718,0.681159420289855,0.3033707865168538,0.3488372093023255,0.4967741935483869,0.4777070063694266,0.4683544303797466,0.4683544303797466,0.4233128834355828,0.4409937888198756,0.657142857142857,0.5263157894736841,-0.0292887029288704,0.0131004366812226,-0.0607287449392713,-0.0292887029288704,-0.0607287449392713
